consensus_group_id	segment_id	page	physical_folio	section	symbol_count	segment_group_index	segment_group_count	segment_position	folio_parity	primary_slot_eligible	family_surface	lrg002_rank_band
f77v.12|C007	f77v.12|S01	f77v	f77	B	4	7	11	CORE	ODD	1	LJBA	R3
f77v.12|C008	f77v.12|S01	f77v	f77	B	4	8	11	CORE	ODD	1	KJBA	R2
f77v.12|C009	f77v.12|S01	f77v	f77	B	3	9	11	CORE	ODD	1	DAB	R1
f77v.12|C010	f77v.12|S01	f77v	f77	B	3	10	11	CORE	ODD	1	KBA	R3
f77v.12|C011	f77v.12|S01	f77v	f77	B	3	11	11	LAST	ODD	1	BAB	R5
f77v.13|C001	f77v.13|S01	f77v	f77	B	3	1	12	FIRST	ODD	1	CAC	R4
f77v.13|C002	f77v.13|S01	f77v	f77	B	4	2	12	CORE	ODD	1	LJAB	R3
f77v.13|C003	f77v.13|S01	f77v	f77	B	3	3	12	CORE	ODD	1	KBA	R3
f77v.13|C004	f77v.13|S01	f77v	f77	B	6	4	12	CORE	ODD	1	DAQKBA	R4
f77v.13|C005	f77v.13|S01	f77v	f77	B	3	5	12	CORE	ODD	1	BAC	R4
f77v.13|C006	f77v.13|S01	f77v	f77	B	4	6	12	CORE	ODD	1	LJBA	R3
f77v.13|C007	f77v.13|S01	f77v	f77	B	4	7	12	CORE	ODD	1	KJBA	R2
f77v.13|C008	f77v.13|S01	f77v	f77	B	5	8	12	CORE	ODD	1	DAQAB	R3
f77v.13|C009	f77v.13|S01	f77v	f77	B	4	9	12	CORE	ODD	1	KJBA	R2
f77v.13|C010	f77v.13|S01	f77v	f77	B	5	10	12	CORE	ODD	1	DAQJA	R1
f77v.13|C011	f77v.13|S01	f77v	f77	B	5	11	12	CORE	ODD	1	BLJBA	R5
f77v.13|C012	f77v.13|S01	f77v	f77	B	3	12	12	LAST	ODD	1	BAB	R5
f77v.14|C001	f77v.14|S01	f77v	f77	B	8	1	11	FIRST	ODD	1	BACKKBAB	R4
f77v.14|C002	f77v.14|S01	f77v	f77	B	4	2	11	CORE	ODD	1	DKBA	R1
f77v.14|C003	f77v.14|S01	f77v	f77	B	5	3	11	CORE	ODD	1	DKBKA	R2
f77v.14|C004	f77v.14|S01	f77v	f77	B	5	4	11	CORE	ODD	1	ABKJA	R5
f77v.14|C005	f77v.14|S01	f77v	f77	B	4	5	11	CORE	ODD	1	BKJA	R4
f77v.14|C006	f77v.14|S01	f77v	f77	B	4	6	11	CORE	ODD	1	DJBA	R1
f77v.14|C007	f77v.14|S01	f77v	f77	B	2	7	11	CORE	ODD	1	AC	R3
f77v.14|C008	f77v.14|S01	f77v	f77	B	3	8	11	CORE	ODD	1	KKA	R2
f77v.14|C009	f77v.14|S01	f77v	f77	B	3	9	11	CORE	ODD	1	DAB	R1
f77v.14|C010	f77v.14|S01	f77v	f77	B	3	10	11	CORE	ODD	1	CAC	R4
f77v.14|C011	f77v.14|S01	f77v	f77	B	2	11	11	LAST	ODD	1	AC	R3
f77v.15|C001	f77v.15|S01	f77v	f77	B	3	1	3	FIRST	ODD	1	DAB	R1
f77v.15|C002	f77v.15|S01	f77v	f77	B	3	2	3	CORE	ODD	1	QAG	R2
f77v.15|C003	f77v.15|S01	f77v	f77	B	3	3	3	LAST	ODD	1	LJA	R2
f77v.16|C001	f77v.16|S01	f77v	f77	B	5	1	8	FIRST	ODD	1	QJBAB	R4
f77v.16|C002	f77v.16|S01	f77v	f77	B	3	2	8	CORE	ODD	1	BAG	R4
f77v.16|C003	f77v.16|S01	f77v	f77	B	4	3	8	CORE	ODD	1	AQAG	R5
f77v.16|C004	f77v.16|S01	f77v	f77	B	4	4	8	CORE	ODD	1	LJBA	R3
f77v.16|C005	f77v.16|S01	f77v	f77	B	6	5	8	CORE	ODD	1	DAQJBA	R2
f77v.16|C006	f77v.16|S01	f77v	f77	B	5	6	8	CORE	ODD	1	DAQAF	R1
f77v.16|C007	f77v.16|S01	f77v	f77	B	5	7	8	CORE	ODD	1	AQJBA	R5
f77v.16|C008	f77v.16|S01	f77v	f77	B	4	8	8	LAST	ODD	1	BACA	R5
f77v.17|C001	f77v.17|S01	f77v	f77	B	6	1	7	FIRST	ODD	1	ABKJBA	R5
f77v.17|C002	f77v.17|S01	f77v	f77	B	3	2	7	CORE	ODD	1	DAB	R1
f77v.17|C003	f77v.17|S01	f77v	f77	B	4	3	7	CORE	ODD	1	LJBA	R3
f77v.17|C004	f77v.17|S01	f77v	f77	B	7	4	7	CORE	ODD	1	DAQKJBA	R1
f77v.17|C005	f77v.17|S01	f77v	f77	B	5	5	7	CORE	ODD	1	DAQKA	R2
f77v.17|C006	f77v.17|S01	f77v	f77	B	3	6	7	CORE	ODD	1	BAG	R4
f77v.17|C007	f77v.17|S01	f77v	f77	B	4	7	7	LAST	ODD	1	ABAB	R5
f77v.18|C001	f77v.18|S01	f77v	f77	B	5	1	7	FIRST	ODD	1	DAQAG	R1
f77v.18|C002	f77v.18|S01	f77v	f77	B	4	2	7	CORE	ODD	1	LJAB	R3
f77v.18|C003	f77v.18|S01	f77v	f77	B	5	3	7	CORE	ODD	1	JQJBA	R4
f77v.18|C004	f77v.18|S01	f77v	f77	B	5	4	7	CORE	ODD	1	DAQJA	R1
f77v.18|C005	f77v.18|S01	f77v	f77	B	5	5	7	CORE	ODD	1	DAQAB	R3
f77v.18|C006	f77v.18|S01	f77v	f77	B	3	6	7	CORE	ODD	1	BAB	R5
f77v.18|C007	f77v.18|S01	f77v	f77	B	4	7	7	LAST	ODD	1	BABA	R5
f77v.19|C001	f77v.19|S01	f77v	f77	B	5	1	7	FIRST	ODD	1	DACAG	R1
f77v.19|C002	f77v.19|S01	f77v	f77	B	3	2	7	CORE	ODD	1	LJA	R2
f77v.19|C003	f77v.19|S01	f77v	f77	B	5	3	7	CORE	ODD	1	DAQAG	R1
f77v.19|C004	f77v.19|S01	f77v	f77	B	3	4	7	CORE	ODD	1	KAB	R3
f77v.19|C005	f77v.19|S01	f77v	f77	B	2	5	7	CORE	ODD	1	AH	R2
f77v.19|C006	f77v.19|S01	f77v	f77	B	4	6	7	CORE	ODD	1	KJBA	R2
f77v.19|C007	f77v.19|S01	f77v	f77	B	3	7	7	LAST	ODD	1	DAB	R1
f77v.20|C001	f77v.20|S01	f77v	f77	B	3	1	6	FIRST	ODD	1	BAG	R4
f77v.20|C002	f77v.20|S01	f77v	f77	B	7	2	6	CORE	ODD	1	CABKJBA	R5
f77v.20|C003	f77v.20|S01	f77v	f77	B	6	3	6	CORE	ODD	1	DAQJBA	R2
f77v.20|C004	f77v.20|S01	f77v	f77	B	5	4	6	CORE	ODD	1	DAQAB	R3
f77v.20|C005	f77v.20|S01	f77v	f77	B	3	5	6	CORE	ODD	1	LJB	R2
f77v.20|C006	f77v.20|S01	f77v	f77	B	5	6	6	LAST	ODD	1	QJABA	R4
f77v.21|C001	f77v.21|S01	f77v	f77	B	5	1	7	FIRST	ODD	1	DAQAB	R3
f77v.21|C002	f77v.21|S01	f77v	f77	B	7	2	7	CORE	ODD	1	CABKJBA	R5
f77v.21|C003	f77v.21|S01	f77v	f77	B	3	3	7	CORE	ODD	1	LJA	R2
f77v.21|C004	f77v.21|S01	f77v	f77	B	4	4	7	CORE	ODD	1	PKAC	R4
f77v.21|C005	f77v.21|S01	f77v	f77	B	5	5	7	CORE	ODD	1	DAQAC	R2
f77v.21|C006	f77v.21|S01	f77v	f77	B	4	6	7	CORE	ODD	1	ABQA	R5
f77v.21|C007	f77v.21|S01	f77v	f77	B	6	7	7	LAST	ODD	1	BACACA	R5
f77v.22|C001	f77v.22|S01	f77v	f77	B	6	1	8	FIRST	ODD	1	BABKJA	R4
f77v.22|C002	f77v.22|S01	f77v	f77	B	3	2	8	CORE	ODD	1	DAB	R1
f77v.22|C003	f77v.22|S01	f77v	f77	B	4	3	8	CORE	ODD	1	KJBA	R2
f77v.22|C004	f77v.22|S01	f77v	f77	B	6	4	8	CORE	ODD	1	ADAQAF	R5
f77v.22|C005	f77v.22|S01	f77v	f77	B	5	5	8	CORE	ODD	1	ABQAG	R5
f77v.22|C006	f77v.22|S01	f77v	f77	B	3	6	8	CORE	ODD	1	KUA	R2
f77v.22|C007	f77v.22|S01	f77v	f77	B	5	7	8	CORE	ODD	1	DAQAB	R3
f77v.22|C008	f77v.22|S01	f77v	f77	B	3	8	8	LAST	ODD	1	BAC	R4
f77v.23|C001	f77v.23|S01	f77v	f77	B	5	1	10	FIRST	ODD	1	DAQAB	R3
f77v.23|C002	f77v.23|S01	f77v	f77	B	3	2	10	CORE	ODD	1	KKC	R1
f77v.23|C003	f77v.23|S01	f77v	f77	B	2	3	10	CORE	ODD	1	AB	R4
f77v.23|C004	f77v.23|S01	f77v	f77	B	4	4	10	CORE	ODD	1	LJBA	R3
f77v.23|C005	f77v.23|S01	f77v	f77	B	5	5	10	CORE	ODD	1	BACAG	R5
f77v.23|C006	f77v.23|S01	f77v	f77	B	2	6	10	CORE	ODD	1	AB	R4
f77v.23|C007	f77v.23|S01	f77v	f77	B	4	7	10	CORE	ODD	1	DAQA	R1
f77v.23|C008	f77v.23|S01	f77v	f77	B	3	8	10	CORE	ODD	1	KJC	R1
f77v.23|C009	f77v.23|S01	f77v	f77	B	2	9	10	CORE	ODD	1	AB	R4
f77v.23|C010	f77v.23|S01	f77v	f77	B	3	10	10	LAST	ODD	1	BAB	R5
f77v.26|C001	f77v.26|S01	f77v	f77	B	5	1	9	FIRST	ODD	1	BAFAB	R5
f77v.26|C002	f77v.26|S01	f77v	f77	B	4	2	9	CORE	ODD	1	LJBA	R3
f77v.26|C003	f77v.26|S01	f77v	f77	B	3	3	9	CORE	ODD	1	CKA	R3
f77v.26|C004	f77v.26|S01	f77v	f77	B	4	4	9	CORE	ODD	1	LJAC	R1
f77v.26|C005	f77v.26|S01	f77v	f77	B	6	5	9	CORE	ODD	1	DAQJBA	R2
f77v.26|C006	f77v.26|S01	f77v	f77	B	4	6	9	CORE	ODD	1	DAQA	R1
f77v.26|C007	f77v.26|S01	f77v	f77	B	3	7	9	CORE	ODD	1	KUA	R2
f77v.26|C008	f77v.26|S01	f77v	f77	B	5	8	9	CORE	ODD	1	DAQKA	R2
f77v.26|C009	f77v.26|S01	f77v	f77	B	4	9	9	LAST	ODD	1	BBAB	R5
f77v.27|C001	f77v.27|S01	f77v	f77	B	5	1	9	FIRST	ODD	1	QLJBA	R4
f77v.27|C002	f77v.27|S01	f77v	f77	B	5	2	9	CORE	ODD	1	DAQAF	R1
f77v.27|C003	f77v.27|S01	f77v	f77	B	5	3	9	CORE	ODD	1	KJBAB	R3
f77v.27|C004	f77v.27|S01	f77v	f77	B	5	4	9	CORE	ODD	1	PKJBA	R3
f77v.27|C005	f77v.27|S01	f77v	f77	B	4	5	9	CORE	ODD	1	KJQA	R2
f77v.27|C006	f77v.27|S01	f77v	f77	B	3	6	9	CORE	ODD	1	CAF	R2
f77v.27|C007	f77v.27|S01	f77v	f77	B	4	7	9	CORE	ODD	1	KJBA	R2
f77v.27|C008	f77v.27|S01	f77v	f77	B	5	8	9	CORE	ODD	1	DAQAF	R1
f77v.27|C009	f77v.27|S01	f77v	f77	B	2	9	9	LAST	ODD	1	AB	R4
f77v.28|C001	f77v.28|S01	f77v	f77	B	5	1	6	FIRST	ODD	1	AKJBA	R5
f77v.28|C002	f77v.28|S01	f77v	f77	B	6	2	6	CORE	ODD	1	DAQJBA	R2
f77v.28|C003	f77v.28|S01	f77v	f77	B	5	3	6	CORE	ODD	1	DAQJB	R1
f77v.28|C004	f77v.28|S01	f77v	f77	B	2	4	6	CORE	ODD	1	AB	R4
f77v.28|C005	f77v.28|S01	f77v	f77	B	4	5	6	CORE	ODD	1	LJAC	R1
f77v.28|C006	f77v.28|S01	f77v	f77	B	5	6	6	LAST	ODD	1	ABKBA	R5
f77v.30|C001	f77v.30|S01	f77v	f77	B	3	1	9	FIRST	ODD	1	LJA	R2
f77v.30|C002	f77v.30|S01	f77v	f77	B	2	2	9	CORE	ODD	1	AB	R4
f77v.30|C003	f77v.30|S01	f77v	f77	B	3	3	9	CORE	ODD	1	LKA	R2
f77v.30|C004	f77v.30|S01	f77v	f77	B	6	4	9	CORE	ODD	1	DAQJBA	R2
f77v.30|C005	f77v.30|S01	f77v	f77	B	5	5	9	CORE	ODD	1	BKJBA	R5
f77v.30|C006	f77v.30|S01	f77v	f77	B	5	6	9	CORE	ODD	1	DAQAG	R1
f77v.30|C007	f77v.30|S01	f77v	f77	B	3	7	9	CORE	ODD	1	BAB	R5
f77v.30|C008	f77v.30|S01	f77v	f77	B	3	8	9	CORE	ODD	1	BAG	R4
f77v.30|C009	f77v.30|S01	f77v	f77	B	4	9	9	LAST	ODD	1	KJBA	R2
f77v.32|C001	f77v.32|S01	f77v	f77	B	4	1	7	FIRST	ODD	1	AKKA	R5
f77v.32|C002	f77v.32|S01	f77v	f77	B	7	2	7	CORE	ODD	1	DABLJBA	R3
f77v.32|C003	f77v.32|S01	f77v	f77	B	5	3	7	CORE	ODD	1	DAQAB	R3
f77v.32|C004	f77v.32|S01	f77v	f77	B	4	4	7	CORE	ODD	1	KJBA	R2
f77v.32|C005	f77v.32|S01	f77v	f77	B	5	5	7	CORE	ODD	1	DAQAG	R1
f77v.32|C006	f77v.32|S01	f77v	f77	B	4	6	7	CORE	ODD	1	KJUA	R1
f77v.32|C007	f77v.32|S01	f77v	f77	B	5	7	7	LAST	ODD	1	DAQAB	R3
f77v.33|C001	f77v.33|S01	f77v	f77	B	5	1	10	FIRST	ODD	1	DAQAG	R1
f77v.33|C002	f77v.33|S01	f77v	f77	B	4	2	10	CORE	ODD	1	KJQA	R2
f77v.33|C003	f77v.33|S01	f77v	f77	B	3	3	10	CORE	ODD	1	CAC	R4
f77v.33|C004	f77v.33|S01	f77v	f77	B	4	4	10	CORE	ODD	1	KJBA	R2
f77v.33|C005	f77v.33|S01	f77v	f77	B	5	5	10	CORE	ODD	1	DAQAB	R3
f77v.33|C006	f77v.33|S01	f77v	f77	B	3	6	10	CORE	ODD	1	BAC	R4
f77v.33|C007	f77v.33|S01	f77v	f77	B	1	7	10	CORE	ODD	1	A	R3
f77v.33|C008	f77v.33|S01	f77v	f77	B	5	8	10	CORE	ODD	1	DAQAB	R3
f77v.33|C009	f77v.33|S01	f77v	f77	B	3	9	10	CORE	ODD	1	BAB	R5
f77v.33|C010	f77v.33|S01	f77v	f77	B	3	10	10	LAST	ODD	1	CAF	R2
f77v.34|C001	f77v.34|S01	f77v	f77	B	8	1	8	FIRST	ODD	1	CABQKJBA	R2
f77v.34|C002	f77v.34|S01	f77v	f77	B	3	2	8	CORE	ODD	1	LAC	R3
f77v.34|C003	f77v.34|S01	f77v	f77	B	4	3	8	CORE	ODD	1	AQAB	R5
f77v.34|C004	f77v.34|S01	f77v	f77	B	2	4	8	CORE	ODD	1	BA	R2
f77v.34|C005	f77v.34|S01	f77v	f77	B	6	5	8	CORE	ODD	1	BAKJBA	R4
f77v.34|C006	f77v.34|S01	f77v	f77	B	5	6	8	CORE	ODD	1	BQKJA	R4
f77v.34|C007	f77v.34|S01	f77v	f77	B	6	7	8	CORE	ODD	1	DAQJBA	R2
f77v.34|C008	f77v.34|S01	f77v	f77	B	4	8	8	LAST	ODD	1	CKJB	R4
f77v.36|C001	f77v.36|S01	f77v	f77	B	5	1	9	FIRST	ODD	1	DAQKA	R2
f77v.36|C002	f77v.36|S01	f77v	f77	B	5	2	9	CORE	ODD	1	DAQAB	R3
f77v.36|C003	f77v.36|S01	f77v	f77	B	4	3	9	CORE	ODD	1	LJBA	R3
f77v.36|C004	f77v.36|S01	f77v	f77	B	6	4	9	CORE	ODD	1	DAQJBA	R2
f77v.36|C005	f77v.36|S01	f77v	f77	B	5	5	9	CORE	ODD	1	BKJBA	R5
f77v.36|C006	f77v.36|S01	f77v	f77	B	6	6	9	CORE	ODD	1	DAQJBA	R2
f77v.36|C007	f77v.36|S01	f77v	f77	B	3	7	9	CORE	ODD	1	DAB	R1
f77v.36|C008	f77v.36|S01	f77v	f77	B	3	8	9	CORE	ODD	1	CAG	R3
f77v.36|C009	f77v.36|S01	f77v	f77	B	3	9	9	LAST	ODD	1	KJA	R1
f77v.37|C001	f77v.37|S01	f77v	f77	B	5	1	9	FIRST	ODD	1	CKJBA	R4
f77v.37|C002	f77v.37|S01	f77v	f77	B	5	2	9	CORE	ODD	1	DAQAC	R2
f77v.37|C003	f77v.37|S01	f77v	f77	B	5	3	9	CORE	ODD	1	CACAB	R5
f77v.37|C004	f77v.37|S01	f77v	f77	B	4	4	9	CORE	ODD	1	LKBA	R4
f77v.37|C005	f77v.37|S01	f77v	f77	B	5	5	9	CORE	ODD	1	DAQAF	R1
f77v.37|C006	f77v.37|S01	f77v	f77	B	3	6	9	CORE	ODD	1	KKA	R2
f77v.37|C007	f77v.37|S01	f77v	f77	B	3	7	9	CORE	ODD	1	CAG	R3
f77v.37|C008	f77v.37|S01	f77v	f77	B	3	8	9	CORE	ODD	1	BAG	R4
f77v.37|C009	f77v.37|S01	f77v	f77	B	3	9	9	LAST	ODD	1	LJA	R2
f77v.39|C001	f77v.39|S01	f77v	f77	B	5	1	9	FIRST	ODD	1	BKJAB	R4
f77v.39|C002	f77v.39|S01	f77v	f77	B	5	2	9	CORE	ODD	1	QKJBA	R4
f77v.39|C003	f77v.39|S01	f77v	f77	B	5	3	9	CORE	ODD	1	CAUJA	R4
f77v.39|C004	f77v.39|S01	f77v	f77	B	5	4	9	CORE	ODD	1	DAQAB	R3
f77v.39|C005	f77v.39|S01	f77v	f77	B	5	5	9	CORE	ODD	1	DAQAB	R3
f77v.39|C006	f77v.39|S01	f77v	f77	B	4	6	9	CORE	ODD	1	LJBA	R3
f77v.39|C007	f77v.39|S01	f77v	f77	B	5	7	9	CORE	ODD	1	LABBA	R4
f77v.39|C008	f77v.39|S01	f77v	f77	B	5	8	9	CORE	ODD	1	DAQAB	R3
f77v.39|C009	f77v.39|S01	f77v	f77	B	3	9	9	LAST	ODD	1	BAC	R4
f77v.40|C001	f77v.40|S01	f77v	f77	B	5	1	9	FIRST	ODD	1	DAQKA	R2
f77v.40|C002	f77v.40|S01	f77v	f77	B	3	2	9	CORE	ODD	1	CAB	R4
f77v.40|C003	f77v.40|S01	f77v	f77	B	4	3	9	CORE	ODD	1	KBAC	R4
f77v.40|C004	f77v.40|S01	f77v	f77	B	3	4	9	CORE	ODD	1	KKA	R2
f77v.40|C005	f77v.40|S01	f77v	f77	B	5	5	9	CORE	ODD	1	DAQAG	R1
f77v.40|C006	f77v.40|S01	f77v	f77	B	3	6	9	CORE	ODD	1	CAG	R3
f77v.40|C007	f77v.40|S01	f77v	f77	B	4	7	9	CORE	ODD	1	LJBA	R3
f77v.40|C008	f77v.40|S01	f77v	f77	B	6	8	9	CORE	ODD	1	DAQKBA	R4
f77v.40|C009	f77v.40|S01	f77v	f77	B	5	9	9	LAST	ODD	1	DAQAB	R3
f77v.41|C001	f77v.41|S01	f77v	f77	B	4	1	11	FIRST	ODD	1	KJBA	R2
f77v.41|C002	f77v.41|S01	f77v	f77	B	5	2	11	CORE	ODD	1	BKJBA	R5
f77v.41|C003	f77v.41|S01	f77v	f77	B	4	3	11	CORE	ODD	1	BQAG	R4
f77v.41|C004	f77v.41|S01	f77v	f77	B	2	4	11	CORE	ODD	1	BA	R2
f77v.41|C005	f77v.41|S01	f77v	f77	B	5	5	11	CORE	ODD	1	DAQAB	R3
f77v.41|C006	f77v.41|S01	f77v	f77	B	3	6	11	CORE	ODD	1	BAC	R4
f77v.41|C007	f77v.41|S01	f77v	f77	B	4	7	11	CORE	ODD	1	KBAF	R1
f77v.41|C008	f77v.41|S01	f77v	f77	B	5	8	11	CORE	ODD	1	BBKJA	R4
f77v.41|C009	f77v.41|S01	f77v	f77	B	2	9	11	CORE	ODD	1	AB	R4
f77v.41|C010	f77v.41|S01	f77v	f77	B	3	10	11	CORE	ODD	1	CAG	R3
f77v.41|C011	f77v.41|S01	f77v	f77	B	4	11	11	LAST	ODD	1	ABBA	R5
f77v.42|C001	f77v.42|S01	f77v	f77	B	4	1	6	FIRST	ODD	1	QKKA	R4
f77v.42|C002	f77v.42|S01	f77v	f77	B	5	2	6	CORE	ODD	1	DAQKA	R2
f77v.42|C003	f77v.42|S01	f77v	f77	B	5	3	6	CORE	ODD	1	DAQAB	R3
f77v.42|C004	f77v.42|S01	f77v	f77	B	5	4	6	CORE	ODD	1	BKJBA	R5
f77v.42|C005	f77v.42|S01	f77v	f77	B	7	5	6	CORE	ODD	1	KJABQAG	R4
f77v.42|C006	f77v.42|S01	f77v	f77	B	4	6	6	LAST	ODD	1	AQAB	R5
f78r.3|C001	f78r.3|S01	f78r	f78	B	6	1	7	FIRST	EVEN	1	QLJBAC	R5
f78r.3|C002	f78r.3|S01	f78r	f78	B	4	2	7	CORE	EVEN	1	LJBA	R2
f78r.3|C003	f78r.3|S01	f78r	f78	B	7	3	7	CORE	EVEN	1	DAPKJBA	R2
f78r.3|C004	f78r.3|S01	f78r	f78	B	6	4	7	CORE	EVEN	1	DAQJBA	R2
f78r.3|C005	f78r.3|S01	f78r	f78	B	2	5	7	CORE	EVEN	1	BA	R1
f78r.3|C006	f78r.3|S01	f78r	f78	B	5	6	7	CORE	EVEN	1	DAQAB	R3
f78r.3|C007	f78r.3|S01	f78r	f78	B	3	7	7	LAST	EVEN	1	AQA	R5
f78r.4|C001	f78r.4|S01	f78r	f78	B	6	1	7	FIRST	EVEN	1	DAQKBA	R3
f78r.4|C002	f78r.4|S01	f78r	f78	B	6	2	7	CORE	EVEN	1	DAQJBA	R2
f78r.4|C003	f78r.4|S01	f78r	f78	B	4	3	7	CORE	EVEN	1	LJBA	R2
f78r.4|C004	f78r.4|S01	f78r	f78	B	5	4	7	CORE	EVEN	1	QKJBA	R1
f78r.4|C005	f78r.4|S01	f78r	f78	B	4	5	7	CORE	EVEN	1	AQAC	R5
f78r.4|C006	f78r.4|S01	f78r	f78	B	6	6	7	CORE	EVEN	1	ABQJBA	R5
f78r.4|C007	f78r.4|S01	f78r	f78	B	3	7	7	LAST	EVEN	1	BAB	R4
f78r.5|C001	f78r.5|S01	f78r	f78	B	5	1	7	FIRST	EVEN	1	DUJBA	R1
f78r.5|C002	f78r.5|S01	f78r	f78	B	4	2	7	CORE	EVEN	1	KJQA	R3
f78r.5|C003	f78r.5|S01	f78r	f78	B	3	3	7	CORE	EVEN	1	BAB	R4
f78r.5|C004	f78r.5|S01	f78r	f78	B	4	4	7	CORE	EVEN	1	KJBA	R1
f78r.5|C005	f78r.5|S01	f78r	f78	B	6	5	7	CORE	EVEN	1	DAQJBA	R2
f78r.5|C006	f78r.5|S01	f78r	f78	B	5	6	7	CORE	EVEN	1	DAQAF	R3
f78r.5|C007	f78r.5|S01	f78r	f78	B	6	7	7	LAST	EVEN	1	ABQJBA	R5
f78r.7|C001	f78r.7|S01	f78r	f78	B	5	1	9	FIRST	EVEN	1	DAQAB	R3
f78r.7|C002	f78r.7|S01	f78r	f78	B	5	2	9	CORE	EVEN	1	AQJBA	R4
f78r.7|C003	f78r.7|S01	f78r	f78	B	6	3	9	CORE	EVEN	1	DAQJBA	R2
f78r.7|C004	f78r.7|S01	f78r	f78	B	6	4	9	CORE	EVEN	1	DAQJBA	R2
f78r.7|C005	f78r.7|S01	f78r	f78	B	3	5	9	CORE	EVEN	1	BAB	R4
f78r.7|C006	f78r.7|S01	f78r	f78	B	6	6	9	CORE	EVEN	1	DAQJBA	R2
f78r.7|C007	f78r.7|S01	f78r	f78	B	6	7	9	CORE	EVEN	1	DAQJBA	R2
f78r.7|C008	f78r.7|S01	f78r	f78	B	1	8	9	CORE	EVEN	1	C	R2
f78r.7|C009	f78r.7|S01	f78r	f78	B	3	9	9	LAST	EVEN	1	QAB	R4
f78r.8|C001	f78r.8|S01	f78r	f78	B	5	1	8	FIRST	EVEN	1	BLJBA	R2
f78r.8|C002	f78r.8|S01	f78r	f78	B	6	2	8	CORE	EVEN	1	DAQJBA	R2
f78r.8|C003	f78r.8|S01	f78r	f78	B	4	3	8	CORE	EVEN	1	AQAC	R5
f78r.8|C004	f78r.8|S01	f78r	f78	B	6	4	8	CORE	EVEN	1	DAQJBA	R2
f78r.8|C005	f78r.8|S01	f78r	f78	B	4	5	8	CORE	EVEN	1	LJBA	R2
f78r.8|C006	f78r.8|S01	f78r	f78	B	5	6	8	CORE	EVEN	1	AQJBA	R4
f78r.8|C007	f78r.8|S01	f78r	f78	B	4	7	8	CORE	EVEN	1	LJBA	R2
f78r.8|C008	f78r.8|S01	f78r	f78	B	4	8	8	LAST	EVEN	1	DAQA	R1
f78r.9|C001	f78r.9|S01	f78r	f78	B	5	1	8	FIRST	EVEN	1	CKJBA	R2
f78r.9|C002	f78r.9|S01	f78r	f78	B	4	2	8	CORE	EVEN	1	QKBA	R3
f78r.9|C003	f78r.9|S01	f78r	f78	B	6	3	8	CORE	EVEN	1	DAQJBA	R2
f78r.9|C004	f78r.9|S01	f78r	f78	B	3	4	8	CORE	EVEN	1	KUB	R3
f78r.9|C005	f78r.9|S01	f78r	f78	B	5	5	8	CORE	EVEN	1	DAQAF	R3
f78r.9|C006	f78r.9|S01	f78r	f78	B	4	6	8	CORE	EVEN	1	KJBA	R1
f78r.9|C007	f78r.9|S01	f78r	f78	B	6	7	8	CORE	EVEN	1	DAQJBA	R2
f78r.9|C008	f78r.9|S01	f78r	f78	B	2	8	8	LAST	EVEN	1	BA	R1
f78r.11|C001	f78r.11|S01	f78r	f78	B	4	1	8	FIRST	EVEN	1	DAQA	R1
f78r.11|C002	f78r.11|S01	f78r	f78	B	5	2	8	CORE	EVEN	1	AQKBA	R4
f78r.11|C003	f78r.11|S01	f78r	f78	B	4	3	8	CORE	EVEN	1	LKQA	R3
f78r.11|C004	f78r.11|S01	f78r	f78	B	6	4	8	CORE	EVEN	1	DAQKBA	R3
f78r.11|C005	f78r.11|S01	f78r	f78	B	4	5	8	CORE	EVEN	1	AQJA	R4
f78r.11|C006	f78r.11|S01	f78r	f78	B	5	6	8	CORE	EVEN	1	LUJBA	R1
f78r.11|C007	f78r.11|S01	f78r	f78	B	5	7	8	CORE	EVEN	1	CAQAB	R5
f78r.11|C008	f78r.11|S01	f78r	f78	B	2	8	8	LAST	EVEN	1	AC	R3
f78r.12|C001	f78r.12|S01	f78r	f78	B	3	1	8	FIRST	EVEN	1	BAC	R3
f78r.12|C002	f78r.12|S01	f78r	f78	B	6	2	8	CORE	EVEN	1	LJQJBA	R4
f78r.12|C003	f78r.12|S01	f78r	f78	B	5	3	8	CORE	EVEN	1	DAQAB	R3
f78r.12|C004	f78r.12|S01	f78r	f78	B	5	4	8	CORE	EVEN	1	QJKBA	R1
f78r.12|C005	f78r.12|S01	f78r	f78	B	5	5	8	CORE	EVEN	1	AQJBA	R4
f78r.12|C006	f78r.12|S01	f78r	f78	B	2	6	8	CORE	EVEN	1	AB	R4
f78r.12|C007	f78r.12|S01	f78r	f78	B	4	7	8	CORE	EVEN	1	QJBA	R2
f78r.12|C008	f78r.12|S01	f78r	f78	B	5	8	8	LAST	EVEN	1	KUJBA	R1
f78r.14|C001	f78r.14|S01	f78r	f78	B	3	1	9	FIRST	EVEN	1	CAC	R3
f78r.14|C002	f78r.14|S01	f78r	f78	B	4	2	9	CORE	EVEN	1	KJUA	R2
f78r.14|C003	f78r.14|S01	f78r	f78	B	2	3	9	CORE	EVEN	1	AC	R3
f78r.14|C004	f78r.14|S01	f78r	f78	B	4	4	9	CORE	EVEN	1	KUBA	R3
f78r.14|C005	f78r.14|S01	f78r	f78	B	3	5	9	CORE	EVEN	1	BAB	R4
