event_id	edition	source_group_id	physical_event_key	locus	source_group_index	source_group_count	collapsed_page	panel_page	physical_folio	section	currier	paragraph_id	paragraph_number	line_index_side	line_count_side	line_fraction	line_quartile	group_index_line	group_count_line	group_fraction	masked_template	primary_query	common_primary_query
IT2a|f5r.7|G003	IT2a	IT2a|f5r.7|G003	f5r.7|G003|chXo	f5r.7	3	5	f5r	f5r	f5	H	A	f5r|P002	2	7	7	0.928571428571	3	3	5	0.500000000000	chXo	0	0
IT2a|f5r.7|G005	IT2a	IT2a|f5r.7|G005	f5r.7|G005|shXdy	f5r.7	5	5	f5r	f5r	f5	H	A	f5r|P002	2	7	7	0.928571428571	3	5	5	0.900000000000	shXdy	0	0
IT2a|f5v.1|G001	IT2a	IT2a|f5v.1|G001	f5v.1|G001|kochXor	f5v.1	1	8	f5v	f5v	f5	H	A	f5v|P001	1	1	6	0.083333333333	0	1	8	0.062500000000	kochXor	0	0
IT2a|f5v.1|G002	IT2a	IT2a|f5v.1|G002	f5v.1|G002|chXr	f5v.1	2	8	f5v	f5v	f5	H	A	f5v|P001	1	1	6	0.083333333333	0	2	8	0.187500000000	chXr	0	0
IT2a|f5v.1|G003	IT2a	IT2a|f5v.1|G003	f5v.1|G003|ytchXy	f5v.1	3	8	f5v	f5v	f5	H	A	f5v|P001	1	1	6	0.083333333333	0	3	8	0.312500000000	ytchXy	0	0
IT2a|f5v.1|G004	IT2a	IT2a|f5v.1|G004	f5v.1|G004|pshXd	f5v.1	4	8	f5v	f5v	f5	H	A	f5v|P001	1	1	6	0.083333333333	0	4	8	0.437500000000	pshXd	0	0
IT2a|f5v.1|G005	IT2a	IT2a|f5v.1|G005	f5v.1|G005|chXls	f5v.1	5	8	f5v	f5v	f5	H	A	f5v|P001	1	1	6	0.083333333333	0	5	8	0.562500000000	chXls	0	0
IT2a|f5v.1|G006	IT2a	IT2a|f5v.1|G006	f5v.1|G006|chXdaiin	f5v.1	6	8	f5v	f5v	f5	H	A	f5v|P001	1	1	6	0.083333333333	0	6	8	0.687500000000	chXdaiin	0	0
IT2a|f5v.2|G001	IT2a	IT2a|f5v.2|G001	f5v.2|G001|dchXl	f5v.2	1	8	f5v	f5v	f5	H	A	f5v|P001	1	2	6	0.250000000000	0	1	8	0.062500000000	dchXl	0	0
IT2a|f5v.2|G003	IT2a	IT2a|f5v.2|G003	f5v.2|G003|chXl	f5v.2	3	8	f5v	f5v	f5	H	A	f5v|P001	1	2	6	0.250000000000	0	3	8	0.312500000000	chXl	0	0
IT2a|f5v.2|G007	IT2a	IT2a|f5v.2|G007	f5v.2|G007|chXts	f5v.2	7	8	f5v	f5v	f5	H	A	f5v|P001	1	2	6	0.250000000000	0	7	8	0.812500000000	chXts	0	0
IT2a|f5v.2|G008	IT2a	IT2a|f5v.2|G008	f5v.2|G008|ychXpordg	f5v.2	8	8	f5v	f5v	f5	H	A	f5v|P001	1	2	6	0.250000000000	0	8	8	0.937500000000	ychXpordg	0	0
IT2a|f5v.3|G001	IT2a	IT2a|f5v.3|G001	f5v.3|G001|qotchX	f5v.3	1	9	f5v	f5v	f5	H	A	f5v|P001	1	3	6	0.416666666667	1	1	9	0.055555555556	qotchX	0	0
IT2a|f5v.3|G005	IT2a	IT2a|f5v.3|G005	f5v.3|G005|otchXr	f5v.3	5	9	f5v	f5v	f5	H	A	f5v|P001	1	3	6	0.416666666667	1	5	9	0.500000000000	otchXr	0	0
IT2a|f5v.3|G008	IT2a	IT2a|f5v.3|G008	f5v.3|G008|darchXr	f5v.3	8	9	f5v	f5v	f5	H	A	f5v|P001	1	3	6	0.416666666667	1	8	9	0.833333333333	darchXr	0	0
IT2a|f5v.4|G002	IT2a	IT2a|f5v.4|G002	f5v.4|G002|shXes	f5v.4	2	9	f5v	f5v	f5	H	A	f5v|P001	1	4	6	0.583333333333	2	2	9	0.166666666667	shXes	0	0
IT2a|f5v.4|G005	IT2a	IT2a|f5v.4|G005	f5v.4|G005|shXl	f5v.4	5	9	f5v	f5v	f5	H	A	f5v|P001	1	4	6	0.583333333333	2	5	9	0.500000000000	shXl	0	0
IT2a|f5v.5|G001	IT2a	IT2a|f5v.5|G001	f5v.5|G001|shXkeeol	f5v.5	1	8	f5v	f5v	f5	H	A	f5v|P001	1	5	6	0.750000000000	2	1	8	0.062500000000	shXkeeol	0	0
IT2a|f5v.5|G002	IT2a	IT2a|f5v.5|G002	f5v.5|G002|chXr	f5v.5	2	8	f5v	f5v	f5	H	A	f5v|P001	1	5	6	0.750000000000	2	2	8	0.187500000000	chXr	0	0
IT2a|f5v.5|G003	IT2a	IT2a|f5v.5|G003	f5v.5|G003|chXotol	f5v.5	3	8	f5v	f5v	f5	H	A	f5v|P001	1	5	6	0.750000000000	2	3	8	0.312500000000	chXotol	0	0
IT2a|f5v.5|G004	IT2a	IT2a|f5v.5|G004	f5v.5|G004|otchXl	f5v.5	4	8	f5v	f5v	f5	H	A	f5v|P001	1	5	6	0.750000000000	2	4	8	0.437500000000	otchXl	0	0
IT2a|f5v.5|G007	IT2a	IT2a|f5v.5|G007	f5v.5|G007|chXl	f5v.5	7	8	f5v	f5v	f5	H	A	f5v|P001	1	5	6	0.750000000000	2	7	8	0.812500000000	chXl	0	0
IT2a|f5v.5|G008	IT2a	IT2a|f5v.5|G008	f5v.5|G008|chXtaiin	f5v.5	8	8	f5v	f5v	f5	H	A	f5v|P001	1	5	6	0.750000000000	2	8	8	0.937500000000	chXtaiin	0	0
IT2a|f5v.6|G002	IT2a	IT2a|f5v.6|G002	f5v.6|G002|chXl	f5v.6	2	3	f5v	f5v	f5	H	A	f5v|P001	1	6	6	0.916666666667	3	2	3	0.500000000000	chXl	0	0
IT2a|f66r.50|G003	IT2a	IT2a|f66r.50|G003	f66r.50|G003|opchXdy	f66r.50	3	9	f66r	f66r	f66	T	B	f66r|P001	1	1	32	0.015625000000	0	3	9	0.277777777778	opchXdy	0	0
IT2a|f66r.50|G005	IT2a	IT2a|f66r.50|G005	f66r.50|G005|chXfchy	f66r.50	5	9	f66r	f66r	f66	T	B	f66r|P001	1	1	32	0.015625000000	0	5	9	0.500000000000	chXfchy	0	0
IT2a|f66r.50|G007	IT2a	IT2a|f66r.50|G007	f66r.50|G007|ypchXr	f66r.50	7	9	f66r	f66r	f66	T	B	f66r|P001	1	1	32	0.015625000000	0	7	9	0.722222222222	ypchXr	0	0
IT2a|f66r.50|G008	IT2a	IT2a|f66r.50|G008	f66r.50|G008|chXlpchd	f66r.50	8	9	f66r	f66r	f66	T	B	f66r|P001	1	1	32	0.015625000000	0	8	9	0.833333333333	chXlpchd	0	0
IT2a|f66r.51|G002	IT2a	IT2a|f66r.51|G002	f66r.51|G002|shXkey	f66r.51	2	9	f66r	f66r	f66	T	B	f66r|P001	1	2	32	0.046875000000	0	2	9	0.166666666667	shXkey	0	0
IT2a|f66r.52|G001	IT2a	IT2a|f66r.52|G001	f66r.52|G001|ykshXdy	f66r.52	1	10	f66r	f66r	f66	T	B	f66r|P001	1	3	32	0.078125000000	0	1	10	0.050000000000	ykshXdy	0	0
IT2a|f66r.52|G002	IT2a	IT2a|f66r.52|G002	f66r.52|G002|chXdy	f66r.52	2	10	f66r	f66r	f66	T	B	f66r|P001	1	3	32	0.078125000000	0	2	10	0.150000000000	chXdy	0	0
IT2a|f66r.52|G005	IT2a	IT2a|f66r.52|G005	f66r.52|G005|chXeo	f66r.52	5	10	f66r	f66r	f66	T	B	f66r|P001	1	3	32	0.078125000000	0	5	10	0.450000000000	chXeo	0	0
IT2a|f66r.52|G006	IT2a	IT2a|f66r.52|G006	f66r.52|G006|okchX	f66r.52	6	10	f66r	f66r	f66	T	B	f66r|P001	1	3	32	0.078125000000	0	6	10	0.550000000000	okchX	0	0
IT2a|f66r.52|G008	IT2a	IT2a|f66r.52|G008	f66r.52|G008|chXkeey	f66r.52	8	10	f66r	f66r	f66	T	B	f66r|P001	1	3	32	0.078125000000	0	8	10	0.750000000000	chXkeey	0	0
IT2a|f66r.52|G009	IT2a	IT2a|f66r.52|G009	f66r.52|G009|chXdy	f66r.52	9	10	f66r	f66r	f66	T	B	f66r|P001	1	3	32	0.078125000000	0	9	10	0.850000000000	chXdy	0	0
IT2a|f66r.53|G004	IT2a	IT2a|f66r.53|G004	f66r.53|G004|chXdy	f66r.53	4	11	f66r	f66r	f66	T	B	f66r|P001	1	4	32	0.109375000000	0	4	11	0.318181818182	chXdy	0	0
IT2a|f66r.54|G005	IT2a	IT2a|f66r.54|G005	f66r.54|G005|shXky	f66r.54	5	8	f66r	f66r	f66	T	B	f66r|P001	1	5	32	0.140625000000	0	5	8	0.562500000000	shXky	0	0
IT2a|f66r.55|G002	IT2a	IT2a|f66r.55|G002	f66r.55|G002|chXekchy	f66r.55	2	8	f66r	f66r	f66	T	B	f66r|P001	1	6	32	0.171875000000	0	2	8	0.187500000000	chXekchy	0	0
IT2a|f66r.55|G004	IT2a	IT2a|f66r.55|G004	f66r.55|G004|chXkeody	f66r.55	4	8	f66r	f66r	f66	T	B	f66r|P001	1	6	32	0.171875000000	0	4	8	0.437500000000	chXkeody	0	0
IT2a|f66r.56|G001	IT2a	IT2a|f66r.56|G001	f66r.56|G001|dshXol	f66r.56	1	3	f66r	f66r	f66	T	B	f66r|P001	1	7	32	0.203125000000	0	1	3	0.166666666667	dshXol	0	0
IT2a|f66r.56|G003	IT2a	IT2a|f66r.56|G003	f66r.56|G003|shXodaiin	f66r.56	3	3	f66r	f66r	f66	T	B	f66r|P001	1	7	32	0.203125000000	0	3	3	0.833333333333	shXodaiin	0	0
IT2a|f66r.57|G003	IT2a	IT2a|f66r.57|G003	f66r.57|G003|kchXdy	f66r.57	3	9	f66r	f66r	f66	T	B	f66r|P002	2	8	32	0.234375000000	0	3	9	0.277777777778	kchXdy	0	0
IT2a|f66r.58|G007	IT2a	IT2a|f66r.58|G007	f66r.58|G007|shXkair	f66r.58	7	12	f66r	f66r	f66	T	B	f66r|P002	2	9	32	0.265625000000	1	7	12	0.541666666667	shXkair	0	0
IT2a|f66r.58|G008	IT2a	IT2a|f66r.58|G008	f66r.58|G008|chXty	f66r.58	8	12	f66r	f66r	f66	T	B	f66r|P002	2	9	32	0.265625000000	1	8	12	0.625000000000	chXty	0	0
IT2a|f66r.59|G001	IT2a	IT2a|f66r.59|G001	f66r.59|G001|qochXky	f66r.59	1	10	f66r	f66r	f66	T	B	f66r|P002	2	10	32	0.296875000000	1	1	10	0.050000000000	qochXky	0	0
IT2a|f66r.59|G002	IT2a	IT2a|f66r.59|G002	f66r.59|G002|shXtey	f66r.59	2	10	f66r	f66r	f66	T	B	f66r|P002	2	10	32	0.296875000000	1	2	10	0.150000000000	shXtey	0	0
IT2a|f66r.59|G004	IT2a	IT2a|f66r.59|G004	f66r.59|G004|shXdy	f66r.59	4	10	f66r	f66r	f66	T	B	f66r|P002	2	10	32	0.296875000000	1	4	10	0.350000000000	shXdy	1	0
IT2a|f66r.59|G007	IT2a	IT2a|f66r.59|G007	f66r.59|G007|shXod	f66r.59	7	10	f66r	f66r	f66	T	B	f66r|P002	2	10	32	0.296875000000	1	7	10	0.650000000000	shXod	0	0
IT2a|f66r.59|G008	IT2a	IT2a|f66r.59|G008	f66r.59|G008|shXkaiir	f66r.59	8	10	f66r	f66r	f66	T	B	f66r|P002	2	10	32	0.296875000000	1	8	10	0.750000000000	shXkaiir	0	0
IT2a|f66r.60|G001	IT2a	IT2a|f66r.60|G001	f66r.60|G001|shXr	f66r.60	1	9	f66r	f66r	f66	T	B	f66r|P002	2	11	32	0.328125000000	1	1	9	0.055555555556	shXr	0	0
IT2a|f66r.60|G002	IT2a	IT2a|f66r.60|G002	f66r.60|G002|shXodal	f66r.60	2	9	f66r	f66r	f66	T	B	f66r|P002	2	11	32	0.328125000000	1	2	9	0.166666666667	shXodal	0	0
IT2a|f66r.60|G003	IT2a	IT2a|f66r.60|G003	f66r.60|G003|shXldy	f66r.60	3	9	f66r	f66r	f66	T	B	f66r|P002	2	11	32	0.328125000000	1	3	9	0.277777777778	shXldy	0	0
IT2a|f66r.60|G004	IT2a	IT2a|f66r.60|G004	f66r.60|G004|qokchXdy	f66r.60	4	9	f66r	f66r	f66	T	B	f66r|P002	2	11	32	0.328125000000	1	4	9	0.388888888889	qokchXdy	0	0
IT2a|f66r.60|G007	IT2a	IT2a|f66r.60|G007	f66r.60|G007|chXdair	f66r.60	7	9	f66r	f66r	f66	T	B	f66r|P002	2	11	32	0.328125000000	1	7	9	0.722222222222	chXdair	0	0
IT2a|f66r.60|G008	IT2a	IT2a|f66r.60|G008	f66r.60|G008|chXer	f66r.60	8	9	f66r	f66r	f66	T	B	f66r|P002	2	11	32	0.328125000000	1	8	9	0.833333333333	chXer	0	0
IT2a|f66r.61|G001	IT2a	IT2a|f66r.61|G001	f66r.61|G001|qokchXy	f66r.61	1	11	f66r	f66r	f66	T	B	f66r|P002	2	12	32	0.359375000000	1	1	11	0.045454545455	qokchXy	0	0
IT2a|f66r.61|G003	IT2a	IT2a|f66r.61|G003	f66r.61|G003|chXky	f66r.61	3	11	f66r	f66r	f66	T	B	f66r|P002	2	12	32	0.359375000000	1	3	11	0.227272727273	chXky	0	0
IT2a|f66r.61|G007	IT2a	IT2a|f66r.61|G007	f66r.61|G007|shXdy	f66r.61	7	11	f66r	f66r	f66	T	B	f66r|P002	2	12	32	0.359375000000	1	7	11	0.590909090909	shXdy	1	0
IT2a|f66r.61|G008	IT2a	IT2a|f66r.61|G008	f66r.61|G008|chXdy	f66r.61	8	11	f66r	f66r	f66	T	B	f66r|P002	2	12	32	0.359375000000	1	8	11	0.681818181818	chXdy	0	0
IT2a|f66r.62|G002	IT2a	IT2a|f66r.62|G002	f66r.62|G002|chXeky	f66r.62	2	8	f66r	f66r	f66	T	B	f66r|P002	2	13	32	0.390625000000	1	2	8	0.187500000000	chXeky	0	0
IT2a|f66r.63|G001	IT2a	IT2a|f66r.63|G001	f66r.63|G001|pchXf	f66r.63	1	9	f66r	f66r	f66	T	B	f66r|P003	3	14	32	0.421875000000	1	1	9	0.055555555556	pchXf	0	0
IT2a|f66r.63|G002	IT2a	IT2a|f66r.63|G002	f66r.63|G002|shXlfosdaiin	f66r.63	2	9	f66r	f66r	f66	T	B	f66r|P003	3	14	32	0.421875000000	1	2	9	0.166666666667	shXlfosdaiin	0	0
IT2a|f66r.63|G005	IT2a	IT2a|f66r.63|G005	f66r.63|G005|fchXdys	f66r.63	5	9	f66r	f66r	f66	T	B	f66r|P003	3	14	32	0.421875000000	1	5	9	0.500000000000	fchXdys	0	0
IT2a|f66r.63|G006	IT2a	IT2a|f66r.63|G006	f66r.63|G006|chXdy	f66r.63	6	9	f66r	f66r	f66	T	B	f66r|P003	3	14	32	0.421875000000	1	6	9	0.611111111111	chXdy	1	0
IT2a|f66r.64|G001	IT2a	IT2a|f66r.64|G001	f66r.64|G001|dalchXeeky	f66r.64	1	10	f66r	f66r	f66	T	B	f66r|P003	3	15	32	0.453125000000	1	1	10	0.050000000000	dalchXeeky	0	0
IT2a|f66r.64|G002	IT2a	IT2a|f66r.64|G002	f66r.64|G002|shXol	f66r.64	2	10	f66r	f66r	f66	T	B	f66r|P003	3	15	32	0.453125000000	1	2	10	0.150000000000	shXol	0	0
IT2a|f66r.64|G004	IT2a	IT2a|f66r.64|G004	f66r.64|G004|chXkchy	f66r.64	4	10	f66r	f66r	f66	T	B	f66r|P003	3	15	32	0.453125000000	1	4	10	0.350000000000	chXkchy	0	0
IT2a|f66r.64|G005	IT2a	IT2a|f66r.64|G005	f66r.64|G005|shXd	f66r.64	5	10	f66r	f66r	f66	T	B	f66r|P003	3	15	32	0.453125000000	1	5	10	0.450000000000	shXd	0	0
IT2a|f66r.64|G006	IT2a	IT2a|f66r.64|G006	f66r.64|G006|ykeshXo	f66r.64	6	10	f66r	f66r	f66	T	B	f66r|P003	3	15	32	0.453125000000	1	6	10	0.550000000000	ykeshXo	0	0
IT2a|f66r.64|G009	IT2a	IT2a|f66r.64|G009	f66r.64|G009|shXor	f66r.64	9	10	f66r	f66r	f66	T	B	f66r|P003	3	15	32	0.453125000000	1	9	10	0.850000000000	shXor	0	0
IT2a|f66r.64|G010	IT2a	IT2a|f66r.64|G010	f66r.64|G010|chXyl	f66r.64	10	10	f66r	f66r	f66	T	B	f66r|P003	3	15	32	0.453125000000	1	10	10	0.950000000000	chXyl	0	0
IT2a|f66r.65|G002	IT2a	IT2a|f66r.65|G002	f66r.65|G002|shXdy	f66r.65	2	11	f66r	f66r	f66	T	B	f66r|P003	3	16	32	0.484375000000	1	2	11	0.136363636364	shXdy	0	0
IT2a|f66r.65|G004	IT2a	IT2a|f66r.65|G004	f66r.65|G004|chXdy	f66r.65	4	11	f66r	f66r	f66	T	B	f66r|P003	3	16	32	0.484375000000	1	4	11	0.318181818182	chXdy	1	0
IT2a|f66r.65|G005	IT2a	IT2a|f66r.65|G005	f66r.65|G005|kchXody	f66r.65	5	11	f66r	f66r	f66	T	B	f66r|P003	3	16	32	0.484375000000	1	5	11	0.409090909091	kchXody	0	0
IT2a|f66r.65|G009	IT2a	IT2a|f66r.65|G009	f66r.65|G009|chXor	f66r.65	9	11	f66r	f66r	f66	T	B	f66r|P003	3	16	32	0.484375000000	1	9	11	0.772727272727	chXor	0	0
IT2a|f66r.66|G001	IT2a	IT2a|f66r.66|G001	f66r.66|G001|shXr	f66r.66	1	7	f66r	f66r	f66	T	B	f66r|P003	3	17	32	0.515625000000	2	1	7	0.071428571429	shXr	0	0
IT2a|f66r.66|G002	IT2a	IT2a|f66r.66|G002	f66r.66|G002|shXkeeody	f66r.66	2	7	f66r	f66r	f66	T	B	f66r|P003	3	17	32	0.515625000000	2	2	7	0.214285714286	shXkeeody	0	0
IT2a|f66r.66|G004	IT2a	IT2a|f66r.66|G004	f66r.66|G004|shXdy	f66r.66	4	7	f66r	f66r	f66	T	B	f66r|P003	3	17	32	0.515625000000	2	4	7	0.500000000000	shXdy	0	0
IT2a|f66r.66|G007	IT2a	IT2a|f66r.66|G007	f66r.66|G007|shXs	f66r.66	7	7	f66r	f66r	f66	T	B	f66r|P003	3	17	32	0.515625000000	2	7	7	0.928571428571	shXs	0	0
IT2a|f66r.67|G001	IT2a	IT2a|f66r.67|G001	f66r.67|G001|pshXody	f66r.67	1	9	f66r	f66r	f66	T	B	f66r|P004	4	18	32	0.546875000000	2	1	9	0.055555555556	pshXody	0	0
IT2a|f66r.67|G003	IT2a	IT2a|f66r.67|G003	f66r.67|G003|shXfol	f66r.67	3	9	f66r	f66r	f66	T	B	f66r|P004	4	18	32	0.546875000000	2	3	9	0.277777777778	shXfol	0	0
IT2a|f66r.67|G007	IT2a	IT2a|f66r.67|G007	f66r.67|G007|shXdy	f66r.67	7	9	f66r	f66r	f66	T	B	f66r|P004	4	18	32	0.546875000000	2	7	9	0.722222222222	shXdy	1	1
IT2a|f66r.67|G008	IT2a	IT2a|f66r.67|G008	f66r.67|G008|shXdy	f66r.67	8	9	f66r	f66r	f66	T	B	f66r|P004	4	18	32	0.546875000000	2	8	9	0.833333333333	shXdy	1	1
IT2a|f66r.68|G007	IT2a	IT2a|f66r.68|G007	f66r.68|G007|chXody	f66r.68	7	13	f66r	f66r	f66	T	B	f66r|P004	4	19	32	0.578125000000	2	7	13	0.500000000000	chXody	0	0
IT2a|f66r.69|G001	IT2a	IT2a|f66r.69|G001	f66r.69|G001|toshXo	f66r.69	1	9	f66r	f66r	f66	T	B	f66r|P004	4	20	32	0.609375000000	2	1	9	0.055555555556	toshXo	0	0
IT2a|f66r.69|G005	IT2a	IT2a|f66r.69|G005	f66r.69|G005|kchXeky	f66r.69	5	9	f66r	f66r	f66	T	B	f66r|P004	4	20	32	0.609375000000	2	5	9	0.500000000000	kchXeky	0	0
IT2a|f66r.70|G005	IT2a	IT2a|f66r.70|G005	f66r.70|G005|shXdy	f66r.70	5	11	f66r	f66r	f66	T	B	f66r|P005	5	21	32	0.640625000000	2	5	11	0.409090909091	shXdy	0	0
IT2a|f66r.70|G006	IT2a	IT2a|f66r.70|G006	f66r.70|G006|shXkeefy	f66r.70	6	11	f66r	f66r	f66	T	B	f66r|P005	5	21	32	0.640625000000	2	6	11	0.500000000000	shXkeefy	0	0
IT2a|f66r.70|G008	IT2a	IT2a|f66r.70|G008	f66r.70|G008|shXol	f66r.70	8	11	f66r	f66r	f66	T	B	f66r|P005	5	21	32	0.640625000000	2	8	11	0.681818181818	shXol	0	0
IT2a|f66r.70|G009	IT2a	IT2a|f66r.70|G009	f66r.70|G009|shXl	f66r.70	9	11	f66r	f66r	f66	T	B	f66r|P005	5	21	32	0.640625000000	2	9	11	0.772727272727	shXl	0	0
IT2a|f66r.71|G002	IT2a	IT2a|f66r.71|G002	f66r.71|G002|chXol	f66r.71	2	10	f66r	f66r	f66	T	B	f66r|P005	5	22	32	0.671875000000	2	2	10	0.150000000000	chXol	0	0
IT2a|f66r.71|G004	IT2a	IT2a|f66r.71|G004	f66r.71|G004|shXody	f66r.71	4	10	f66r	f66r	f66	T	B	f66r|P005	5	22	32	0.671875000000	2	4	10	0.350000000000	shXody	0	0
IT2a|f66r.71|G007	IT2a	IT2a|f66r.71|G007	f66r.71|G007|shXl	f66r.71	7	10	f66r	f66r	f66	T	B	f66r|P005	5	22	32	0.671875000000	2	7	10	0.650000000000	shXl	0	0
IT2a|f66r.71|G009	IT2a	IT2a|f66r.71|G009	f66r.71|G009|chXdy	f66r.71	9	10	f66r	f66r	f66	T	B	f66r|P005	5	22	32	0.671875000000	2	9	10	0.850000000000	chXdy	0	0
IT2a|f66r.71|G010	IT2a	IT2a|f66r.71|G010	f66r.71|G010|kechXdy	f66r.71	10	10	f66r	f66r	f66	T	B	f66r|P005	5	22	32	0.671875000000	2	10	10	0.950000000000	kechXdy	0	0
IT2a|f66r.72|G001	IT2a	IT2a|f66r.72|G001	f66r.72|G001|sshXdy	f66r.72	1	10	f66r	f66r	f66	T	B	f66r|P005	5	23	32	0.703125000000	2	1	10	0.050000000000	sshXdy	0	0
IT2a|f66r.72|G004	IT2a	IT2a|f66r.72|G004	f66r.72|G004|shXocthy	f66r.72	4	10	f66r	f66r	f66	T	B	f66r|P005	5	23	32	0.703125000000	2	4	10	0.350000000000	shXocthy	0	0
IT2a|f66r.72|G007	IT2a	IT2a|f66r.72|G007	f66r.72|G007|lshXdy	f66r.72	7	10	f66r	f66r	f66	T	B	f66r|P005	5	23	32	0.703125000000	2	7	10	0.650000000000	lshXdy	0	0
IT2a|f66r.72|G008	IT2a	IT2a|f66r.72|G008	f66r.72|G008|chXkeey	f66r.72	8	10	f66r	f66r	f66	T	B	f66r|P005	5	23	32	0.703125000000	2	8	10	0.750000000000	chXkeey	0	0
IT2a|f66r.72|G009	IT2a	IT2a|f66r.72|G009	f66r.72|G009|chXkey	f66r.72	9	10	f66r	f66r	f66	T	B	f66r|P005	5	23	32	0.703125000000	2	9	10	0.850000000000	chXkey	0	0
IT2a|f66r.72|G010	IT2a	IT2a|f66r.72|G010	f66r.72|G010|chXy	f66r.72	10	10	f66r	f66r	f66	T	B	f66r|P005	5	23	32	0.703125000000	2	10	10	0.950000000000	chXy	0	0
IT2a|f66r.73|G001	IT2a	IT2a|f66r.73|G001	f66r.73|G001|yshXeod	f66r.73	1	10	f66r	f66r	f66	T	B	f66r|P005	5	24	32	0.734375000000	2	1	10	0.050000000000	yshXeod	0	0
IT2a|f66r.73|G006	IT2a	IT2a|f66r.73|G006	f66r.73|G006|shXy	f66r.73	6	10	f66r	f66r	f66	T	B	f66r|P005	5	24	32	0.734375000000	2	6	10	0.550000000000	shXy	0	0
IT2a|f66r.73|G007	IT2a	IT2a|f66r.73|G007	f66r.73|G007|dchXol	f66r.73	7	10	f66r	f66r	f66	T	B	f66r|P005	5	24	32	0.734375000000	2	7	10	0.650000000000	dchXol	0	0
IT2a|f66r.73|G008	IT2a	IT2a|f66r.73|G008	f66r.73|G008|chXky	f66r.73	8	10	f66r	f66r	f66	T	B	f66r|P005	5	24	32	0.734375000000	2	8	10	0.750000000000	chXky	0	0
IT2a|f66r.73|G009	IT2a	IT2a|f66r.73|G009	f66r.73|G009|chXo	f66r.73	9	10	f66r	f66r	f66	T	B	f66r|P005	5	24	32	0.734375000000	2	9	10	0.850000000000	chXo	0	0
IT2a|f66r.74|G002	IT2a	IT2a|f66r.74|G002	f66r.74|G002|shXdy	f66r.74	2	9	f66r	f66r	f66	T	B	f66r|P005	5	25	32	0.765625000000	3	2	9	0.166666666667	shXdy	0	0
IT2a|f66r.74|G003	IT2a	IT2a|f66r.74|G003	f66r.74|G003|otchXdy	f66r.74	3	9	f66r	f66r	f66	T	B	f66r|P005	5	25	32	0.765625000000	3	3	9	0.277777777778	otchXdy	0	0
IT2a|f66r.74|G004	IT2a	IT2a|f66r.74|G004	f66r.74|G004|oteochXy	f66r.74	4	9	f66r	f66r	f66	T	B	f66r|P005	5	25	32	0.765625000000	3	4	9	0.388888888889	oteochXy	0	0
IT2a|f66r.74|G005	IT2a	IT2a|f66r.74|G005	f66r.74|G005|tolchXdy	f66r.74	5	9	f66r	f66r	f66	T	B	f66r|P005	5	25	32	0.765625000000	3	5	9	0.500000000000	tolchXdy	0	0
IT2a|f66r.74|G006	IT2a	IT2a|f66r.74|G006	f66r.74|G006|lshXody	f66r.74	6	9	f66r	f66r	f66	T	B	f66r|P005	5	25	32	0.765625000000	3	6	9	0.611111111111	lshXody	0	0
IT2a|f66r.75|G001	IT2a	IT2a|f66r.75|G001	f66r.75|G001|tchXo	f66r.75	1	12	f66r	f66r	f66	T	B	f66r|P005	5	26	32	0.796875000000	3	1	12	0.041666666667	tchXo	0	0
IT2a|f66r.75|G002	IT2a	IT2a|f66r.75|G002	f66r.75|G002|shXor	f66r.75	2	12	f66r	f66r	f66	T	B	f66r|P005	5	26	32	0.796875000000	3	2	12	0.125000000000	shXor	0	0
IT2a|f66r.75|G004	IT2a	IT2a|f66r.75|G004	f66r.75|G004|lpchXes	f66r.75	4	12	f66r	f66r	f66	T	B	f66r|P005	5	26	32	0.796875000000	3	4	12	0.291666666667	lpchXes	0	0
IT2a|f66r.75|G009	IT2a	IT2a|f66r.75|G009	f66r.75|G009|ltshXly	f66r.75	9	12	f66r	f66r	f66	T	B	f66r|P005	5	26	32	0.796875000000	3	9	12	0.708333333333	ltshXly	0	0
IT2a|f66r.75|G010	IT2a	IT2a|f66r.75|G010	f66r.75|G010|shXcthy	f66r.75	10	12	f66r	f66r	f66	T	B	f66r|P005	5	26	32	0.796875000000	3	10	12	0.791666666667	shXcthy	0	0
IT2a|f66r.76|G002	IT2a	IT2a|f66r.76|G002	f66r.76|G002|shXol	f66r.76	2	9	f66r	f66r	f66	T	B	f66r|P005	5	27	32	0.828125000000	3	2	9	0.166666666667	shXol	0	0
IT2a|f66r.76|G005	IT2a	IT2a|f66r.76|G005	f66r.76|G005|lchXy	f66r.76	5	9	f66r	f66r	f66	T	B	f66r|P005	5	27	32	0.828125000000	3	5	9	0.500000000000	lchXy	0	0
IT2a|f66r.77|G005	IT2a	IT2a|f66r.77|G005	f66r.77|G005|chXoky	f66r.77	5	10	f66r	f66r	f66	T	B	f66r|P005	5	28	32	0.859375000000	3	5	10	0.450000000000	chXoky	0	0
IT2a|f66r.77|G007	IT2a	IT2a|f66r.77|G007	f66r.77|G007|chXdy	f66r.77	7	10	f66r	f66r	f66	T	B	f66r|P005	5	28	32	0.859375000000	3	7	10	0.650000000000	chXdy	0	0
IT2a|f66r.77|G008	IT2a	IT2a|f66r.77|G008	f66r.77|G008|shXody	f66r.77	8	10	f66r	f66r	f66	T	B	f66r|P005	5	28	32	0.859375000000	3	8	10	0.750000000000	shXody	0	0
