unit_id	base_id	physical_folio	section	currier	kind	group_count	locus_role	left_context	right_context
U2dd88e74d229afc7	B33c30eb30bc775af	f58	S	A	P	10	MIDDLE	B	Q
U2df1a75d47aa9e0d	B5265b4af1a16d1b6	f111	S	B	P	15	MIDDLE	A	Q
U2dfc1e281275bbc5	B33c30eb30bc775af	f75	B	B	P	12	LAST	A	END
U2dfcc47ce831d1fe	B9aebcc1a63ebf5d7	f111	S	B	P	12	MIDDLE	A	B
U2e1402173abf4456	B421b9041275aa797	f104	S	B	P	10	MIDDLE	A	D
U2e14d55a93a7fe10	B7f4ff3cd47611b8a	f47	H	A	P	6	MIDDLE	F	B
U2e21b7abcf8f056a	B33c30eb30bc775af	f44	H	A	P	6	LAST	A	END
U2e23a33240c058ba	B8a40d6304293415b	f81	B	B	P	5	MIDDLE	F	K
U2e2e7a54719d17f4	B421b9041275aa797	f115	S	B	P	11	MIDDLE	C	D
U2e4bc61b6a6014a2	Bc83c484379b2601b	f24	H	A	P	5	LAST	B	END
U2e4c1d2fe0e1c269	B5265b4af1a16d1b6	f66	T	B	P	11	MIDDLE	G	L
U2e5e74de6882e6fd	B9a85fffafff12db9	f113	S	B	P	11	MIDDLE	C	K
U2e627b6a4031906e	B9a85fffafff12db9	f105	S	B	P	12	MIDDLE	C	A
U2e7186a9a0e87933	B421b9041275aa797	f32	H	A	P	9	MIDDLE	B	K
U2e7b5cd15211d94b	B4c3ad952b3349660	f111	S	B	P	12	MIDDLE	A	K
U2e7de701ce6c36d9	B631dcc6c12743dde	f113	S	B	P	8	MIDDLE	C	A
U2e82ca35b5e681d1	B3037f54cdb4647af	f77	B	B	P	11	MIDDLE	A	B
U2e8bbc304eb668bc	B7f4ff3cd47611b8a	f106	S	B	P	6	MIDDLE	B	L
U2e968875673f8d8f	Bd9cf74fe8412e08f	f76	B	B	P	11	MIDDLE	A	D
U2e9df092d4367830	B9a85fffafff12db9	f78	B	B	P	9	MIDDLE	A	A
U2ea54aece0549e11	B8a40d6304293415b	f112	S	B	P	5	MIDDLE	F	K
U2ea63ec5b669a19b	B7f4ff3cd47611b8a	f112	S	B	P	9	MIDDLE	A	A
U2eb4d2791c6a928a	Ba1a596669c3b2901	f115	S	B	P	11	MIDDLE	A	D
U2ebd41cbde9baa0f	B27ad378d4d427ed2	f115	S	B	P	11	MIDDLE	C	Q
U2ec344b8ceed44b1	B9a85fffafff12db9	f104	S	B	P	11	MIDDLE	C	A
U2ed4ac8cebb40825	B631dcc6c12743dde	f33	H	B	P	14	MIDDLE	A	B
U2ee068874f4d7064	B631dcc6c12743dde	f102	P	A	P	11	MIDDLE	B	A
U2eec21b714294a76	B0f76627cf4e4f7eb	f113	S	B	P	12	MIDDLE	C	Q
U2efea34cbc4e35eb	B226e84515aab16d2	f29	H	A	P	11	MIDDLE	A	K
U2f01285a922ab408	B6badc8581c16b126	f112	S	B	P	9	MIDDLE	C	K
U2f0abd81155d6351	B04c58ff894953789	f86	T	B	P	10	MIDDLE	C	A
U2f0d12ab094f1514	B6badc8581c16b126	f113	S	B	P	16	MIDDLE	C	A
U2f1867b67005c5e1	B27ad378d4d427ed2	f49	H	A	P	4	MIDDLE	A	Q
U2f1b9814f0814588	B7f4ff3cd47611b8a	f107	S	B	P	11	MIDDLE	B	Q
U2f3360eb2df7eb0c	B17a1723c4ea2ca8e	f112	S	B	P	10	MIDDLE	A	B
U2f4c2ad4da36d093	B466830ffa38d822b	f19	H	A	P	9	MIDDLE	C	D
U2f52710c3d72ad44	B27ad378d4d427ed2	f80	B	B	P	8	MIDDLE	A	D
U2f5e9b283e6d03a1	B9a85fffafff12db9	f43	H	B	P	14	MIDDLE	C	L
U2f63b67829776a96	B04c58ff894953789	f7	H	A	P	11	MIDDLE	A	K
U2f65b458765a6af4	B27ad378d4d427ed2	f37	H	A	P	5	MIDDLE	G	Q
U2f763bca40b250ff	B60a636a0f1b62790	f89	P	A	P	11	MIDDLE	B	B
U2f81fea2c2b5d1f6	B7f4ff3cd47611b8a	f9	H	A	P	11	MIDDLE	C	K
U2f88599d792593fe	B33c30eb30bc775af	f37	H	A	P	8	MIDDLE	B	U
U2f8918f9a3f5265f	Bc83c484379b2601b	f14	H	A	P	8	MIDDLE	A	K
U2f8a2c216ee55654	B33c30eb30bc775af	f82	B	B	P	9	LAST	A	END
U2f9a31135e8be88e	B226e84515aab16d2	f82	B	B	P	9	MIDDLE	A	L
U2f9f4c256ee31d3c	B8a40d6304293415b	f86	T	B	P	12	LAST	G	END
U2fae0f29c48367e3	B2c32b89192c114b6	f88	P	A	P	10	MIDDLE	A	K
U2fb63c402c710db1	B631dcc6c12743dde	f81	B	B	P	9	MIDDLE	C	A
U2fc88e41c9c3504c	B9667d8bf0db540b5	f111	S	B	P	12	MIDDLE	G	K
U2fdd3d79aa892e26	Bd9cf74fe8412e08f	f104	S	B	P	9	LAST	A	END
U2fde607972323391	B9a85fffafff12db9	f32	H	A	P	9	LAST	A	END
U301aad60d1f2c27f	B421b9041275aa797	f54	H	A	P	13	MIDDLE	C	U
U302296091c296565	B421b9041275aa797	f9	H	A	P	10	MIDDLE	G	C
U3051b1a092db80e6	B631dcc6c12743dde	f45	H	A	P	5	MIDDLE	A	B
U3053b88068263c83	B6badc8581c16b126	f76	B	B	P	13	MIDDLE	C	B
U3064586c88a6e7b3	B6badc8581c16b126	f108	S	B	P	10	MIDDLE	A	A
U308071eb7003c75b	B04c58ff894953789	f78	B	B	P	9	MIDDLE	B	A
U30bbb885e4bf5a14	B60a636a0f1b62790	f77	B	B	P	11	MIDDLE	B	B
U30c1af4e3b8ea68a	B2693f8bdd6844067	f22	H	A	P	11	FIRST	START	A
U30ca01c60d4d1c48	B631dcc6c12743dde	f5	H	A	P	9	MIDDLE	C	B
U30cb0f0a25d89284	Bc83c484379b2601b	f55	H	B	P	10	MIDDLE	F	B
U30d17c8bca9523d1	Bb17103a623dd86c0	f81	B	B	P	9	MIDDLE	A	B
U30dd80c09cebd3f9	B7f4ff3cd47611b8a	f103	S	B	P	14	MIDDLE	B	A
U30f2b82e93d9984f	B6badc8581c16b126	f103	S	B	P	12	MIDDLE	C	A
U30fc15aef22972d6	B226e84515aab16d2	f81	B	B	P	7	MIDDLE	A	K
U30fdc0304fffbb13	B60a636a0f1b62790	f105	S	B	P	11	MIDDLE	A	L
U310235bdfa591fb0	B9a85fffafff12db9	f111	S	B	P	11	LAST	F	END
U310eae8d6826ad8d	B5265b4af1a16d1b6	f107	S	B	P	10	LAST	G	END
U3114067cb889d2d3	B631dcc6c12743dde	f30	H	A	P	4	MIDDLE	A	Q
U3119469ed67efe6f	B7f4ff3cd47611b8a	f1	H	A	P	10	MIDDLE	A	U
U313853e751e51360	Bde8fbd777c39d95a	f78	B	B	P	7	FIRST	START	A
U313e300082ecfef5	Be267ad8725c9e070	f66	T	B	P	9	MIDDLE	A	L
U313fcd8a223880ee	B226e84515aab16d2	f75	B	B	P	6	MIDDLE	A	B
U31412cfa48382fc6	B631dcc6c12743dde	f106	S	B	P	10	FIRST	START	L
U31700fccb3bc27da	B631dcc6c12743dde	f8	H	A	P	8	MIDDLE	A	K
U3189c853344a0ce1	B9667d8bf0db540b5	f80	B	B	P	10	MIDDLE	B	C
U318bdfa37e92d437	B9a85fffafff12db9	f81	B	B	P	7	MIDDLE	A	A
U318ef35e88b39c83	B04c58ff894953789	f33	H	B	P	14	MIDDLE	A	A
U3198dc29913a452a	Bb2006fce0cdc1d65	f24	H	A	P	5	MIDDLE	C	A
U31a308a8955396c1	B9a85fffafff12db9	f103	S	B	P	11	MIDDLE	A	A
U31abd406f06ef539	B6badc8581c16b126	f106	S	B	P	11	MIDDLE	C	L
U31c1159a7f866ca4	B42d3a51a4f6f3495	f95	H	B	P	5	MIDDLE	K	A
U31c39ac42b32654b	B8a40d6304293415b	f116	S	B	P	12	MIDDLE	B	B
U31cb82bc3b069615	B8a40d6304293415b	f111	S	B	P	12	LAST	F	END
U31cecc0925e3708e	B8a40d6304293415b	f112	S	B	P	8	MIDDLE	F	D
U31e3b060391bb647	B631dcc6c12743dde	f14	H	A	P	9	LAST	B	END
U31e63b08401ad4c7	B04c58ff894953789	f107	S	B	P	13	LAST	A	END
U31ea766b1e2096c1	Bde8fbd777c39d95a	f108	S	B	P	10	MIDDLE	A	D
U31ee55d0736eaf15	B421b9041275aa797	f30	H	A	P	9	MIDDLE	A	K
U31ef14069cb71ff0	B04c58ff894953789	f45	H	A	P	10	MIDDLE	G	A
U3202c6652bcf3910	B0f76627cf4e4f7eb	f33	H	B	P	14	MIDDLE	A	B
U320a659e872571a9	B5265b4af1a16d1b6	f84	B	B	P	6	FIRST	START	L
U324e9fb2e17aa5a0	B04c58ff894953789	f18	H	A	P	8	MIDDLE	B	K
U32589991fc747a41	Bb2006fce0cdc1d65	f28	H	A	P	7	MIDDLE	C	U
U325b446236db0b0d	B7f4ff3cd47611b8a	f76	T	B	P	10	MIDDLE	A	A
U325cd0548e18f993	B6badc8581c16b126	f86	T	B	P	15	MIDDLE	C	A
U325eb3f4116820ae	B17a1723c4ea2ca8e	f115	S	B	P	12	MIDDLE	B	B
U326a6c2a3b066e72	Ba1a596669c3b2901	f112	S	B	P	9	MIDDLE	A	D
U326bdfb851d73eee	B5265b4af1a16d1b6	f107	S	B	P	12	MIDDLE	B	D
U32847089f65c11cb	B17a1723c4ea2ca8e	f81	B	B	P	6	FIRST	START	D
U3286bf168475be74	B27ad378d4d427ed2	f56	H	A	P	7	MIDDLE	B	Q
U32874d9cbad1ce07	B8a40d6304293415b	f80	B	B	P	11	LAST	C	END
U3293623d85a2021e	B9a85fffafff12db9	f17	H	A	P	6	MIDDLE	G	A
U32adf45533d91f3e	B9667d8bf0db540b5	f84	B	B	P	11	MIDDLE	B	C
U32b73499ba507b90	B421b9041275aa797	f58	S	A	P	12	MIDDLE	C	A
U32c1e2d9be5a6d59	Be267ad8725c9e070	f105	S	B	P	8	FIRST	START	A
U32ca9999d0d33568	B226e84515aab16d2	f23	H	A	P	10	LAST	C	END
U32fad18a56bfa4bc	B42d3a51a4f6f3495	f40	H	B	P	9	MIDDLE	C	A
U32fb709df5880db3	B04c58ff894953789	f108	S	B	P	12	MIDDLE	A	A
U330a942033a9d1c1	B33c30eb30bc775af	f33	H	B	P	13	LAST	A	END
U33106f90476250c6	B3037f54cdb4647af	f86	T	B	P	10	MIDDLE	A	A
U33111e82c73c3dd7	Be267ad8725c9e070	f37	H	A	P	5	FIRST	START	L
U331d626b69cb9ecf	B226e84515aab16d2	f80	B	B	P	7	LAST	A	END
U3321472685e15cac	B2c32b89192c114b6	f82	B	B	P	11	LAST	B	END
U3332cfa40010bed6	B9667d8bf0db540b5	f76	B	B	P	11	MIDDLE	B	Q
U3336b0c293a4b89d	B631dcc6c12743dde	f75	B	B	P	5	LAST	A	END
U333f0e9d6f97cace	B8a40d6304293415b	f66	T	B	P	11	MIDDLE	C	A
U3340765237235920	Bde8fbd777c39d95a	f105	S	B	P	12	FIRST	START	K
U336955ca041060a1	B9667d8bf0db540b5	f95	H	B	P	8	MIDDLE	G	A
U336e5681fb341b73	B7f4ff3cd47611b8a	f8	H	A	P	7	FIRST	START	K
U337c8d0a424bfa2f	Bde8fbd777c39d95a	f107	S	B	P	11	MIDDLE	B	D
U337d1da0af4fd6d4	B0f76627cf4e4f7eb	f49	H	A	P	8	MIDDLE	C	K
U3388c177d3502ca9	B631dcc6c12743dde	f58	S	A	P	8	MIDDLE	B	K
U338d86b37ae095fe	B8a40d6304293415b	f112	S	B	P	10	MIDDLE	A	A
U3395e183d64b7419	B631dcc6c12743dde	f114	S	B	P	13	MIDDLE	G	K
U339b745436cdb15a	Bb2006fce0cdc1d65	f54	H	A	P	12	MIDDLE	B	K
U33a795e8d3bb06b4	B7f4ff3cd47611b8a	f3	H	A	P	8	MIDDLE	C	A
U33b33c25a165c3c1	B421b9041275aa797	f90	H	A	P	8	MIDDLE	B	K
U33dff459be9eec66	Be267ad8725c9e070	f2	H	A	P	11	MIDDLE	E	K
U33e8ca83b8bff123	B226e84515aab16d2	f78	B	B	P	5	MIDDLE	A	L
U33f18d67e78b1ea4	B33c30eb30bc775af	f82	B	B	P	11	MIDDLE	A	K
U33f328afc64958e5	B9667d8bf0db540b5	f44	H	A	P	10	MIDDLE	B	Q
U33f4dc8298414c8d	B27ad378d4d427ed2	f43	H	B	P	12	MIDDLE	G	A
U33ffae153347ab0e	B68d0531ba5638e93	f39	H	B	P	11	MIDDLE	A	D
U3401f6859aa7cdfc	B5265b4af1a16d1b6	f77	B	B	P	11	LAST	A	END
U34128bc8edd18753	B33c30eb30bc775af	f79	B	B	P	10	LAST	A	END
U341a2afe83509768	B6f9e9e2a839a28a9	f76	T	B	P	12	FIRST	START	D
U341fdafca1ac21cd	B8a40d6304293415b	f34	H	B	P	9	MIDDLE	C	A
U3420d15a1d0cd4e0	B5265b4af1a16d1b6	f78	B	B	P	7	MIDDLE	A	K
U342555b716c79de9	B226e84515aab16d2	f115	S	B	P	11	MIDDLE	C	K
U344f3a1ea588bb80	B27ad378d4d427ed2	f76	B	B	P	10	MIDDLE	G	D
U3450d5b0f2fed5e8	B04c58ff894953789	f66	T	B	P	9	FIRST	START	A
U34744d5af2fad7a7	B421b9041275aa797	f111	S	B	P	11	MIDDLE	F	L
U3475206f89849d99	B3037f54cdb4647af	f103	S	B	P	10	MIDDLE	A	A
U348e4a6326ece3a9	B27ad378d4d427ed2	f83	B	B	P	10	MIDDLE	G	B
U349267a46ad804a0	B71899bc72c156d0a	f21	H	A	P	9	MIDDLE	A	A
U34a6e7c59837fe38	B5265b4af1a16d1b6	f84	B	B	P	13	MIDDLE	A	B
U34a8af4bd6857d77	B421b9041275aa797	f34	H	B	P	13	FIRST	START	A
U34b325a95223b61f	Bde8fbd777c39d95a	f107	S	B	P	11	MIDDLE	B	D
U34c5c4256ee90d76	B9a85fffafff12db9	f116	S	B	P	13	MIDDLE	B	A
U34ddd5accf2f46fa	B9a85fffafff12db9	f78	B	B	P	9	MIDDLE	A	K
U34e1fc5fa4c23847	B2c32b89192c114b6	f88	P	A	P	10	MIDDLE	A	A
U34fe6fc6f81b9cc7	Be1879e5d17143259	f115	S	B	P	8	MIDDLE	A	C
U3522737e2823d37f	B7f4ff3cd47611b8a	f4	H	A	P	7	MIDDLE	B	K
U3524bb84fcad8fa8	B466830ffa38d822b	f115	S	B	P	7	MIDDLE	A	B
U352796ab5b89ec37	B27ad378d4d427ed2	f111	S	B	P	12	MIDDLE	F	B
U352b679c35df288d	Bc83c484379b2601b	f29	H	A	P	8	LAST	G	END
U3538b29f52e5d5fb	Bc83c484379b2601b	f22	H	A	P	7	MIDDLE	A	A
U354c2a995354ccb6	B8a40d6304293415b	f83	B	B	P	8	MIDDLE	F	L
U354fc9443ab2d45e	B7f4ff3cd47611b8a	f6	H	A	P	4	MIDDLE	C	U
U3550e015a384c23f	B42d3a51a4f6f3495	f84	B	B	P	6	MIDDLE	A	B
U35572047dafdd815	B27ad378d4d427ed2	f107	S	B	P	10	MIDDLE	G	D
U355748691fca8216	B8a40d6304293415b	f84	B	B	P	12	MIDDLE	A	A
U355880ef34c5874b	B2c32b89192c114b6	f89	P	A	P	14	MIDDLE	B	K
U355babcc29af614b	B631dcc6c12743dde	f7	H	A	P	7	MIDDLE	A	A
U359facca0842ebea	B04c58ff894953789	f116	S	B	P	12	FIRST	START	K
U35aed7035ffec441	Bc83c484379b2601b	f89	P	A	P	11	MIDDLE	A	B
U35d6a8c1833a1286	B6f9e9e2a839a28a9	f116	S	B	P	11	MIDDLE	A	K
U35dd1fc5f40dc444	B421b9041275aa797	f10	H	A	P	10	MIDDLE	C	K
U35f014aaf6e1e876	B631dcc6c12743dde	f51	H	A	P	4	FIRST	START	U
U35f42a9b11112673	B0f76627cf4e4f7eb	f88	P	A	P	10	MIDDLE	C	C
U3601b10dc73d5839	Be1879e5d17143259	f111	S	B	P	10	MIDDLE	A	C
U3617aa7100604934	B04c58ff894953789	f86	T	B	P	11	MIDDLE	B	A
U3642960a9b48082b	B631dcc6c12743dde	f85	T	B	P	10	MIDDLE	A	K
U36489c995aa63096	B9a85fffafff12db9	f104	S	B	P	14	MIDDLE	A	K
U364d067066e624a8	B631dcc6c12743dde	f6	H	A	P	5	MIDDLE	B	U
U365eef8f255c1060	B8a40d6304293415b	f111	S	B	P	14	MIDDLE	C	K
U3664361ea8393d08	B8a40d6304293415b	f24	H	A	P	5	MIDDLE	C	B
U3678c815209d4192	B17a1723c4ea2ca8e	f84	B	B	P	12	FIRST	START	D
U3686f4eb917a528f	B04c58ff894953789	f77	B	B	P	10	MIDDLE	B	A
U369092dc6128c6b4	B60a636a0f1b62790	f84	B	B	P	16	MIDDLE	B	D
U369caa6dd2674845	B421b9041275aa797	f19	H	A	P	7	MIDDLE	B	B
U36b335c3545789e1	B226e84515aab16d2	f115	S	B	P	13	MIDDLE	A	Q
U36c67b52ae1f2af4	B66c6bc411942f0b3	f102	P	A	P	4	MIDDLE	G	D
U36d785e5cef8b3b7	B631dcc6c12743dde	f37	H	A	P	6	MIDDLE	A	T
U36da6b3a72bae2c2	B58ee8a05323b0d71	f42	H	A	P	10	FIRST	START	Q
U36ef9dbacda72a4e	B705894a6d724cf06	f79	B	B	P	8	FIRST	START	Q
U370528fcbf117bdf	B2693f8bdd6844067	f84	B	B	P	12	FIRST	START	Q
U370b959a79f0eab1	Bde8fbd777c39d95a	f80	B	B	P	12	MIDDLE	A	C
U370f5addb33ecdc7	B8a40d6304293415b	f44	H	A	P	7	MIDDLE	B	B
U3716fd64b16886f5	Bc83c484379b2601b	f20	H	A	P	8	MIDDLE	A	K
U371eca408808c7dd	B5619b6057973af5a	f80	B	B	P	7	MIDDLE	A	D
U37233f5bcd1cca61	B8a40d6304293415b	f48	H	B	P	11	LAST	C	END
U3724685bae753eb3	B226e84515aab16d2	f77	B	B	P	7	LAST	A	END
U37294b16e4463ffd	B42d3a51a4f6f3495	f58	S	A	P	12	MIDDLE	A	A
U373b29db97c28936	B27ad378d4d427ed2	f99	P	A	P	10	MIDDLE	C	B
U373c008ebd6d6ce2	B7f4ff3cd47611b8a	f101	P	A	P	25	MIDDLE	Q	K
U3747a8ccaa9f026e	Be267ad8725c9e070	f33	H	B	P	13	MIDDLE	H	A
U37576cd9434c7c9a	B466830ffa38d822b	f13	H	A	P	3	FIRST	START	A
U3758f175d11addfe	B226e84515aab16d2	f81	B	B	P	7	MIDDLE	A	L
U37610c902484f078	B5265b4af1a16d1b6	f107	S	B	P	10	LAST	A	END
U3761f03a528ae028	B5265b4af1a16d1b6	f75	B	B	P	7	MIDDLE	A	Q
U3762b6c3e7d746be	B23721ed74b5cd1be	f81	B	B	P	12	FIRST	START	L
U37731291c3916d14	B42d3a51a4f6f3495	f113	S	B	P	7	FIRST	START	A
U377965a426d0e2f2	Bb2006fce0cdc1d65	f4	H	A	P	4	LAST	G	END
U378fa1254d2d392d	B27ad378d4d427ed2	f75	B	B	P	5	LAST	B	END
U3792a87f3a1086a1	B5265b4af1a16d1b6	f58	S	A	P	11	LAST	A	END
U37966adff423e00d	B9a85fffafff12db9	f105	S	B	P	10	MIDDLE	C	A
U37c7179bfe1676f2	B42d3a51a4f6f3495	f100	P	A	P	10	MIDDLE	A	A
U37c79611871b6fe5	B7f4ff3cd47611b8a	f32	H	A	P	4	MIDDLE	E	L
U37dab7743cbe46e1	Bc83c484379b2601b	f45	H	A	P	10	MIDDLE	C	D
U37dd53ad8eb161a0	B27ad378d4d427ed2	f49	H	A	P	7	MIDDLE	B	K
U37eda71e5f41bc34	B6f9e9e2a839a28a9	f48	H	B	P	13	MIDDLE	A	P
U37f1b9ceed29c708	B2c32b89192c114b6	f84	B	B	P	12	MIDDLE	A	Q
U380d70e76ec029fd	B0f76627cf4e4f7eb	f36	H	A	P	10	MIDDLE	C	C
U38178cbcb94e935d	B04c58ff894953789	f45	H	A	P	9	FIRST	START	A
U3822632df1b1380a	Bde8fbd777c39d95a	f106	S	B	P	6	MIDDLE	C	B
U38251c3311493f07	B2c32b89192c114b6	f54	H	A	P	13	MIDDLE	C	L
U382c3df6f534401e	Be267ad8725c9e070	f111	S	B	P	12	MIDDLE	A	A
U382dde6da6a7ee33	B7f4ff3cd47611b8a	f21	H	A	P	6	MIDDLE	B	Q
U3839940cd14058d6	B0f76627cf4e4f7eb	f13	H	A	P	6	MIDDLE	B	Q
U383c954a2c50d7f2	B9a85fffafff12db9	f105	S	B	P	11	MIDDLE	B	A
U3842b2b2c20002b4	B8a40d6304293415b	f104	S	B	P	13	FIRST	START	L
U38543fb4617f1449	B6badc8581c16b126	f106	S	B	P	11	MIDDLE	C	A
U38616fbd30aaa220	Bc9c26d0e2abd8f79	f104	S	B	P	13	MIDDLE	A	C
U3864aba42b57ed09	B6f9e9e2a839a28a9	f76	B	B	P	10	MIDDLE	A	D
U3877f49376db265b	Bb2006fce0cdc1d65	f19	H	A	P	5	MIDDLE	C	K
U387fc23a0d8dd627	B33c30eb30bc775af	f78	B	B	P	9	LAST	A	END
U3889c2986e8e1e1a	B5265b4af1a16d1b6	f89	P	A	P	8	MIDDLE	A	B
U38987cf48b76aeb8	B42d3a51a4f6f3495	f115	S	B	P	11	MIDDLE	B	D
U38b635b0e225ec15	B6badc8581c16b126	f84	B	B	P	14	MIDDLE	F	L
U38b872112d9e19e0	B7f4ff3cd47611b8a	f113	S	B	P	12	MIDDLE	B	B
U38c493f85f16e79a	B33c30eb30bc775af	f78	B	B	P	6	MIDDLE	B	D
U38dea113a9893acb	B8a40d6304293415b	f1	H	A	P	7	MIDDLE	G	A
U38e411b6bcc14044	B42d3a51a4f6f3495	f116	S	B	P	8	MIDDLE	A	A
U38e65b4f9e614c08	Bde8fbd777c39d95a	f76	B	B	P	12	LAST	A	END
U38e94cd78b39e91c	B33c30eb30bc775af	f9	H	A	P	11	LAST	G	END
U38ebf2dc29f11099	B631dcc6c12743dde	f15	H	A	P	8	MIDDLE	B	U
U390dc7fe9c8dc0e8	B2c32b89192c114b6	f15	H	A	P	7	MIDDLE	B	A
U390e17e9c3eebba5	B2c32b89192c114b6	f105	S	B	P	16	MIDDLE	A	A
U3913fcda65b5ca25	B2c32b89192c114b6	f77	B	B	P	10	MIDDLE	B	A
U39153def288ea55f	B5619b6057973af5a	f77	B	B	P	9	MIDDLE	A	B
U3927dcf86ec72983	B9a85fffafff12db9	f78	B	B	P	9	MIDDLE	G	L
U392c68a2a15598d4	B17a1723c4ea2ca8e	f104	S	B	P	10	MIDDLE	A	C
U392caf41099aab45	B8a40d6304293415b	f86	T	B	P	11	MIDDLE	C	B
U3949929301ba85ab	Bb2006fce0cdc1d65	f1	T	A	P	10	MIDDLE	C	B
U394bcba2446cb6db	B631dcc6c12743dde	f42	H	A	P	7	MIDDLE	G	B
U39572de78730e65e	B631dcc6c12743dde	f76	B	B	P	9	MIDDLE	A	A
U396b99dff312fec2	B6badc8581c16b126	f114	S	B	P	9	MIDDLE	A	A
U396e620bc042f02c	B5619b6057973af5a	f86	C	B	P	10	FIRST	START	A
U3971c72693172d56	B42d3a51a4f6f3495	f114	S	B	P	14	MIDDLE	F	K
U397bdb3eeff9e355	B7f4ff3cd47611b8a	f96	H	A	P	7	MIDDLE	A	K
U3989cdc4ee1a5717	B0f76627cf4e4f7eb	f81	B	B	P	10	MIDDLE	B	C
U398d56cf1eb48e3d	B9a85fffafff12db9	f113	S	B	P	13	MIDDLE	C	A
U399a2922527a1b87	B5265b4af1a16d1b6	f116	S	B	P	11	LAST	A	END
U39aaf693b4141bbe	B60a636a0f1b62790	f78	B	B	P	10	MIDDLE	B	D
U39af36e2de0bd99d	B4c3ad952b3349660	f85	C	B	P	5	FIRST	START	A
U39c97c9e056415ad	B631dcc6c12743dde	f111	S	B	P	12	MIDDLE	F	K
U39d7c31d4e95853a	B27ad378d4d427ed2	f84	B	B	P	13	MIDDLE	G	A
U3a1b41b2dca03fdb	B04c58ff894953789	f102	P	A	P	10	LAST	C	END
U3a20f60fdf100193	B5619b6057973af5a	f49	H	A	P	4	MIDDLE	A	D
U3a219f3c3c8fcbbe	B42d3a51a4f6f3495	f85	T	B	P	11	MIDDLE	A	L
U3a24f643256cf317	B466830ffa38d822b	f8	H	A	P	9	MIDDLE	A	B
U3a2e3bdf0b683bae	B9667d8bf0db540b5	f114	S	B	P	14	MIDDLE	C	B
U3a4b7ada4b780186	B7f4ff3cd47611b8a	f88	P	A	P	9	MIDDLE	B	K
U3a5dd655b19c9e3a	B631dcc6c12743dde	f107	S	B	P	10	FIRST	START	L
U3a652198534136f0	B631dcc6c12743dde	f85	T	B	P	11	FIRST	START	K
U3a678845377116c6	B5265b4af1a16d1b6	f77	B	B	P	8	MIDDLE	B	A
U3a68432a28bf7a3a	B9a85fffafff12db9	f22	H	A	P	5	MIDDLE	C	A
U3a6a763503c1d6c1	B6badc8581c16b126	f47	H	A	P	10	MIDDLE	B	L
U3a6e843b8d8ca90f	B8a40d6304293415b	f39	H	B	P	9	MIDDLE	C	A
U3a8125b8306695f2	B04c58ff894953789	f85	T	B	P	10	MIDDLE	B	Q
U3a8ed693e9e999c1	B8a40d6304293415b	f80	B	B	P	8	MIDDLE	B	K
U3aa1d4ec493d9d01	B7f4ff3cd47611b8a	f20	H	A	P	10	MIDDLE	B	K
U3aa6eaafb14b2c5c	B04c58ff894953789	f78	B	B	P	10	MIDDLE	A	A
U3abd6a998807c0f2	B6badc8581c16b126	f106	S	B	P	13	MIDDLE	C	A
U3abede3f1822519a	B8a40d6304293415b	f87	H	A	P	7	LAST	B	END
U3ad35e91897edf51	B6badc8581c16b126	f105	S	B	P	12	MIDDLE	A	A
U3ad5a7dd6deb9ba4	B5265b4af1a16d1b6	f36	H	A	P	5	MIDDLE	G	B
U3ad79567aae2671d	B60a636a0f1b62790	f95	H	B	P	12	MIDDLE	A	D
U3add749999c6485e	B2c32b89192c114b6	f78	B	B	P	9	LAST	A	END
U3adf8d3919481d53	B2c32b89192c114b6	f76	B	B	P	11	FIRST	START	A
U3ae4b1ccac05e1d4	Bb17103a623dd86c0	f116	S	B	P	12	LAST	A	END
U3af04f95287306bf	B42d3a51a4f6f3495	f28	H	A	P	9	MIDDLE	C	A
U3afffdce4b825ba0	B8a40d6304293415b	f105	S	B	P	14	MIDDLE	A	Q
U3b053e069a4983ba	B631dcc6c12743dde	f28	H	A	P	10	MIDDLE	C	D
U3b0ac0878e76b609	Bc83c484379b2601b	f9	H	A	P	9	MIDDLE	G	A
U3b0c9c367e66917a	B04c58ff894953789	f102	P	A	P	8	MIDDLE	B	A
U3b0cd9dfbe82c7ac	B631dcc6c12743dde	f4	H	A	P	8	MIDDLE	G	A
U3b0e8e29c06f1e93	B8a40d6304293415b	f108	S	B	P	13	LAST	G	END
U3b1e2e24ca35c443	B33c30eb30bc775af	f81	B	B	P	10	LAST	A	END
U3b2a1c9bcb8471de	B8a40d6304293415b	f104	S	B	P	12	MIDDLE	B	K
U3b388c5a20f16d7a	B8a40d6304293415b	f58	S	A	P	12	MIDDLE	F	Q
U3b3f2ba04c3c08bf	B68d0531ba5638e93	f21	H	A	P	9	FIRST	START	A
U3b5398e8e074d712	B5265b4af1a16d1b6	f116	S	B	P	13	LAST	B	END
U3b53db83f7c2ed4f	B8a40d6304293415b	f103	S	B	P	13	MIDDLE	B	L
U3b767f388579db08	B7f4ff3cd47611b8a	f107	S	B	P	12	MIDDLE	A	Q
U3b78086b6c782874	Bde8fbd777c39d95a	f75	B	B	P	10	LAST	A	END
U3b7c607896f37c0c	B27ad378d4d427ed2	f86	T	B	P	12	MIDDLE	A	A
U3b809e9901f9107e	B631dcc6c12743dde	f24	H	A	P	6	MIDDLE	C	D
