event_id	statement_id	record_unit_id	register	page	event_position	surface	atomic_value_de	program_id	slot_rank	slot_code	microcycle	generation_action	owner	statement_end_after_event
E116	B1-S002	B1	BIO	f81v	15	daiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	5	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E117	B1-S002	B1	BIO	f81v	16	qokeedal	Ziellanghalt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	5	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	NO
E118	B1-S002	B1	BIO	f81v	17	daiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	6	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E119	B1-S002	B1	BIO	f81v	18	chckhy	durchleiten	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	6	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	NO
E120	B1-S002	B1	BIO	f81v	19	schedy	überführen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	6	REPEAT_CURRENT_SLOT	B1_SHARED_TWO_ROW_POOL	YES
E121	B1-S003	B1	BIO	f81v	1	qol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E122	B1-S003	B1	BIO	f81v	2	sshkchdy	Umsetzschluss	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E123	B1-S004	B1	BIO	f81v	1	chedy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E124	B1-S004	B1	BIO	f81v	2	ol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E125	B1-S004	B1	BIO	f81v	3	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E126	B1-S005	B1	BIO	f81v	1	qolchedy	weiterführen	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	YES
E127	B1-S006	B1	BIO	f81v	1	qokain	Zugabe	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E128	B1-S006	B1	BIO	f81v	2	shckhy	durchleiten	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	NO
E129	B1-S006	B1	BIO	f81v	3	dl	Zusatz	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E130	B1-S006	B1	BIO	f81v	4	ral	Zielmarke	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E131	B1-S007	B1	BIO	f81v	1	qokchdy	Neueinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	YES
E132	B1-S008	B1	BIO	f81v	1	chey	Diesposten	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E133	B1-S008	B1	BIO	f81v	2	ol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	REPEAT_CURRENT_SLOT	B1_SHARED_TWO_ROW_POOL	NO
E134	B1-S008	B1	BIO	f81v	3	cheky	Kurzwärme	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	NO
E135	B1-S008	B1	BIO	f81v	4	ol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E136	B1-S008	B1	BIO	f81v	5	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E137	B1-S009	B1	BIO	f81v	1	qokedy	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	YES
E138	B1-S010	B1	BIO	f81v	1	qokedy	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	YES
E139	B1-S011	B1	BIO	f81v	1	chckhy	durchleiten	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E140	B1-S011	B1	BIO	f81v	2	qoky	Einsetzen	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E141	B1-S012	B1	BIO	f81v	1	lsho	Waschgang	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E142	B1-S012	B1	BIO	f81v	2	qokey	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	NO
E143	B1-S012	B1	BIO	f81v	3	lshedy	Waschgang	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	YES
E144	B1-S013	B1	BIO	f81v	1	lshedy	Waschgang	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	YES
E145	B1-S014	B1	BIO	f81v	1	chedy	Umsetzen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E146	B1-S014	B1	BIO	f81v	2	qolky	Weiterweg	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E147	B1-S014	B1	BIO	f81v	3	lchedal	Zielabführung	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	NO
E148	B1-S014	B1	BIO	f81v	4	qol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	3	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E149	B1-S014	B1	BIO	f81v	5	otar	Folgequelle	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	3	REPEAT_CURRENT_SLOT	B1_SHARED_TWO_ROW_POOL	YES
E150	B1-S015	B1	BIO	f81v	1	ytey	Kurzteil	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E151	B1-S015	B1	BIO	f81v	2	okchedy	Rücktransfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E152	B1-S016	B1	BIO	f81v	1	qokal	Zieleinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E153	B1-S016	B1	BIO	f81v	2	okeey	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E154	B1-S016	B1	BIO	f81v	3	qol	Fortsetzung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	3	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E155	B1-S016	B1	BIO	f81v	4	cheedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	3	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E156	B1-S017	B1	BIO	f81v	1	sal	Stelle	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E157	B1-S017	B1	BIO	f81v	2	teol	Kurzfortgang	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E158	B1-S017	B1	BIO	f81v	3	dchdy	Transfer	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E159	B1-S018	B1	BIO	f81v	1	ly	Auffanggefäß	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E160	B1-S018	B1	BIO	f81v	2	dsheol	Kurzhalt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	NO
E161	B1-S018	B1	BIO	f81v	3	oiiin	Arbeitsstufe	P01_DOSIEREN	2	S2_MATERIAL_MASS	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	NO
E162	B1-S018	B1	BIO	f81v	4	olkeedy	Langsammlung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B1_SHARED_TWO_ROW_POOL	YES
E163	B1-S019	B1	BIO	f81v	1	tedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	YES
E164	B1-S020	B1	BIO	f81v	1	cheky	Kurzwärme	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	NO
E165	B1-S020	B1	BIO	f81v	2	shckhedy	durchlassen	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B1_SHARED_TWO_ROW_POOL	YES
E166	B1-S021	B1	BIO	f81v	1	chal	Stelle	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B1_SHARED_TWO_ROW_POOL	YES
E167	B2-S001	B2	BIO	f82r	1	dchedy	überführen	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
E168	B2-S002	B2	BIO	f82r	1	qolchedy	weiterführen	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
E169	B2-S003	B2	BIO	f82r	1	qokain	Zugabe	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E170	B2-S003	B2	BIO	f82r	2	dy	Diesposten	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E171	B2-S003	B2	BIO	f82r	3	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
E172	B2-S004	B2	BIO	f82r	1	qokal	Zieleinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E173	B2-S004	B2	BIO	f82r	2	lcheckhy	Abführpassage	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E174	B2-S004	B2	BIO	f82r	3	lched	Abführung	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	2	REPEAT_CURRENT_SLOT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E175	B2-S004	B2	BIO	f82r	4	qokeey	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E176	B2-S004	B2	BIO	f82r	5	lcheckhedy	Trennabzug	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	3	RESET_TO_NEW_MICROCYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
E177	B2-S005	B2	BIO	f82r	1	qokaly	Zieleinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E178	B2-S005	B2	BIO	f82r	2	solkaiin	Sollsammlung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E179	B2-S005	B2	BIO	f82r	3	chckhy	durchleiten	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	2	REPEAT_CURRENT_SLOT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E180	B2-S005	B2	BIO	f82r	4	qokaiin	Sollstellung	P01_DOSIEREN	2	S2_MATERIAL_MASS	3	RESET_TO_NEW_MICROCYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E181	B2-S005	B2	BIO	f82r	5	qokaiin	Sollstellung	P01_DOSIEREN	2	S2_MATERIAL_MASS	3	REPEAT_CURRENT_SLOT	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E182	B2-S005	B2	BIO	f82r	6	octheol	Folgevorbereitung	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	4	RESET_TO_NEW_MICROCYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E183	B2-S005	B2	BIO	f82r	7	chkeey	Langwärmen	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	4	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E184	B2-S005	B2	BIO	f82r	8	ldy	abziehen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	5	RESET_TO_NEW_MICROCYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
E185	B2-S006	B2	BIO	f82r	1	oteey	Langfolge	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E186	B2-S006	B2	BIO	f82r	2	qokal	Zieleinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E187	B2-S006	B2	BIO	f82r	3	sheckhy	Kurzpassage	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	NO
E188	B2-S006	B2	BIO	f82r	4	qoky	Einsetzen	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	YES
E189	B2-S007	B2	BIO	f82r	1	dshedy	Vorabsetzschluss	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
E190	B2-S008	B2	BIO	f82r	1	sotaiin	Folgemaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO
E191	B2-S008	B2	BIO	f82r	2	qokar	Quelleinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO
E192	B2-S008	B2	BIO	f82r	3	shedy	Kurzabsetzung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
E193	B2-S009	B2	BIO	f82r	1	solshedy	Folgeabsetzen	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
E194	B2-S010	B2	BIO	f82r	1	qokeey	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO
E195	B2-S010	B2	BIO	f82r	2	qoky	Einsetzen	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO
E196	B2-S010	B2	BIO	f82r	3	ls	Auslass	P08_DURCHLASSEN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	NO
E197	B2-S010	B2	BIO	f82r	4	cheey	Klarauszug	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	2	REPEAT_CURRENT_SLOT	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	YES
E198	B2-S011	B2	BIO	f82r	1	okain	Zugabe	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	1	OPEN_FIRST_CYCLE	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	NO
E199	B2-S011	B2	BIO	f82r	2	char	Quelle	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	2	RESET_TO_NEW_MICROCYCLE	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	NO
E200	B2-S011	B2	BIO	f82r	3	okain	Zugabe	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	NO
E201	B2-S011	B2	BIO	f82r	4	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	2	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	YES
E202	B2-S012	B2	BIO	f82r	1	lchy	Abführgut	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	NO
E203	B2-S012	B2	BIO	f82r	2	cheey	Klarauszug	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	REPEAT_CURRENT_SLOT	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO
E204	B2-S012	B2	BIO	f82r	3	qcthey	Kurzvorbereitung	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO
E205	B2-S012	B2	BIO	f82r	4	qokeey	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	REPEAT_CURRENT_SLOT	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO
E206	B2-S012	B2	BIO	f82r	5	lcheey	Klarabzug	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO
E207	B2-S012	B2	BIO	f82r	6	daiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	3	RESET_TO_NEW_MICROCYCLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO
E208	B2-S012	B2	BIO	f82r	7	chey	Diesposten	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	4	RESET_TO_NEW_MICROCYCLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	NO
E209	B2-S012	B2	BIO	f82r	8	qokeeedy	Volleinsatz	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	4	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
E210	B2-S013	B2	BIO	f82r	1	lchedy	abführen	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
E211	B2-S014	B2	BIO	f82r	1	lar	Quellabzug	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	YES
E212	B2-S015	B2	BIO	f82r	1	tshey	Folgeklarlauf	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B2_LOWER_POOL_EDGE_STATIONS	NO
E213	B2-S015	B2	BIO	f82r	2	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_LOWER_POOL_EDGE_STATIONS	YES
E214	B2-S016	B2	BIO	f82r	1	cheal	Stelle	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B2_LOWER_POOL_EDGE_STATIONS	NO
E215	B2-S016	B2	BIO	f82r	2	lchedar	Quellabführung	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	2	RESET_TO_NEW_MICROCYCLE	B2_LOWER_POOL_EDGE_STATIONS	NO
E216	B2-S016	B2	BIO	f82r	3	ches	teilen	P02_MATERIAL_GEBEN	2	S2_MATERIAL_MASS	3	RESET_TO_NEW_MICROCYCLE	B2_LOWER_POOL_EDGE_STATIONS	NO
E217	B2-S016	B2	BIO	f82r	4	aiin	Sollmaß	P01_DOSIEREN	2	S2_MATERIAL_MASS	3	REPEAT_CURRENT_SLOT	B2_LOWER_POOL_EDGE_STATIONS	NO
E218	B2-S016	B2	BIO	f82r	5	oteey	Langfolge	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	4	RESET_TO_NEW_MICROCYCLE	B2_LOWER_POOL_EDGE_STATIONS	NO
E219	B2-S016	B2	BIO	f82r	6	qokaiin	Sollstellung	P01_DOSIEREN	2	S2_MATERIAL_MASS	4	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_LOWER_POOL_EDGE_STATIONS	NO
E220	B2-S016	B2	BIO	f82r	7	okey	Kurzkontakt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	4	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_LOWER_POOL_EDGE_STATIONS	NO
E221	B2-S016	B2	BIO	f82r	8	pchedy	Zuführung	P07_UEBERFUEHREN	3	S3_PROZESS_TRANSFER	5	RESET_TO_NEW_MICROCYCLE	B2_LOWER_POOL_EDGE_STATIONS	YES
E222	B2-S017	B2	BIO	f82r	1	rsheal	Zielkurzhalt	P04_KURZ_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B2_LOWER_POOL_EDGE_STATIONS	NO
E223	B2-S017	B2	BIO	f82r	2	daldy	Zielschluss	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	ADVANCE_WITH_SKIPPED_SLOTS_ALLOWED	B2_LOWER_POOL_EDGE_STATIONS	YES
E224	B2-S018	B2	BIO	f82r	1	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B2_LOWER_POOL_EDGE_STATIONS	YES
E225	B2-S019	B2	BIO	f82r	1	rshedy	Absetzschluss	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B2_LOWER_POOL_EDGE_STATIONS	YES
E226	B2-S020	B2	BIO	f82r	1	qoteedy	Langfolgestufe	P06_FORTSETZEN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B2_LOWER_POOL_EDGE_STATIONS	YES
E227	B2-S021	B2	BIO	f82r	1	qokeedy	Langkontakt	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	1	OPEN_FIRST_CYCLE	B2_LOWER_POOL_EDGE_STATIONS	YES
E228	B2-S022	B2	BIO	f82r	1	lochedy	Abführung	P10_ABZIEHEN_ABFUEHREN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B2_LOWER_POOL_EDGE_STATIONS	YES
E229	B3-S001	B3	BIO	f83r	1	olkeedy	Langsammlung	P09_ABSETZEN_SAMMELN	3	S3_PROZESS_TRANSFER	1	OPEN_FIRST_CYCLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
E230	B3-S002	B3	BIO	f83r	1	qotal	Folgeziel	P03_AM_ZIEL_EINSETZEN	5	S5_ZIEL_ANWENDUNG	1	OPEN_FIRST_CYCLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO
E231	B3-S002	B3	BIO	f83r	2	chkeedy	Langwärmen	P05_LANG_BEHANDELN	4	S4_DAUER_ZUSTAND	2	RESET_TO_NEW_MICROCYCLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	YES
E232	B3-S003	B3	BIO	f83r	1	chey	Diesposten	P12_BESTAND_REFERENZIEREN	1	S1_BEZUG_FOLGE	1	OPEN_FIRST_CYCLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	NO
