candidate_id	occurrence_id	cohort_id	locus	page	target_mask_id	branch_id	policy_class	policy_kind	renderer_de_display_only	branch_condition_holds	requirements_hold	binding_claim_count	consumed_sides	bound_edge_count	bound_edge_ids	bound_roles	duplicate_edge_count	duplicate_edge_ids	resolved_orphan_count	resolved_orphan_ids	unresolved_orphan_count	unresolved_orphan_ids	penalty	penalty_ids	trigger_codes	fluency_credit	target_surface_credit
OLS_FINISHED_PRODUCT_COLATURA	G770-L003:T07:TM-H8R1	G770-L003	f83v.22	f83v	TM-H8R1	ALL_OCCURRENCES	RESULT	INVARIANT	Fertigprodukt/Colatura	1	1	2	LEFT	2	G770-L003:T07:TM-H8R1:LEFT:T06:MATERIAL|G770-L003:T07:TM-H8R1:LEFT:T06:PATIENT	MATERIAL|PATIENT	0	NONE	1	G770-L003:O07:LEFT:PATIENT	0	NONE	0	NONE	NONE	0	0
OLS_STRAIN_OPERATION	G770-L004:T11:TM-H8R1	G770-L004	f104v.19	f104v	TM-H8R1	ALL_OCCURRENCES	OPERATION	INVARIANT	abseihen	1	1	1	LEFT	1	G770-L004:T11:TM-H8R1:LEFT:T10:PATIENT	PATIENT	0	NONE	1	G770-L004:O11:LEFT:PATIENT	2	G770-L004:O11:BOTH:FIELD_EDGE|G770-L004:O11:RIGHT:VALUE	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_VALUE|ORPHAN_FIELD_EDGE	0	0
OLS_STRAIN_OPERATION	G770-L014:T08:TM-H8R1	G770-L014	f15v.7	f15v	TM-H8R1	ALL_OCCURRENCES	OPERATION	INVARIANT	abseihen	1	1	1	LEFT	1	G770-L014:T08:TM-H8R1:LEFT:T07:PATIENT	PATIENT	0	NONE	1	G770-L014:O08:LEFT:PATIENT	0	NONE	0	NONE	NONE	0	0
OLS_STRAIN_OPERATION	G770-L003:T07:TM-H8R1	G770-L003	f83v.22	f83v	TM-H8R1	ALL_OCCURRENCES	OPERATION	INVARIANT	abseihen	1	1	1	LEFT	1	G770-L003:T07:TM-H8R1:LEFT:T06:PATIENT	PATIENT	0	NONE	1	G770-L003:O07:LEFT:PATIENT	0	NONE	0	NONE	NONE	0	0
OTAR_NULL	G770-L007:T04:TM-N5K6	G770-L007	f115v.5	f115v	TM-N5K6	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	2	G770-L007:O04:BOTH:FIELD_EDGE|G770-L007:O04:LEFT:RESULT	9	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_RESULT|ORPHAN_FIELD_EDGE|UNRESOLVED_TARGET	0	0
OTAR_NULL	G770-L015:T07:TM-N5K6	G770-L015	f46v.2	f46v	TM-N5K6	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	1	P01_UNRESOLVED_TARGET	UNRESOLVED_TARGET	0	0
OTAR_NULL	G770-L012:T08:TM-N5K6	G770-L012	f55v.10	f55v	TM-N5K6	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L012:O08:LEFT:VALUE	5	P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_VALUE|UNRESOLVED_TARGET	0	0
OTAR_NULL	G770-L006:T06:TM-N5K6	G770-L006	f75r.43	f75r	TM-N5K6	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L006:O06:BOTH:FIELD_EDGE|G770-L006:O06:LEFT:PATIENT|G770-L006:O06:RIGHT:RESULT	13	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_PATIENT|ORPHAN_RESULT|ORPHAN_FIELD_EDGE|UNRESOLVED_TARGET	0	0
OTAR_NULL	G770-L005:T10:TM-N5K6	G770-L005	f86v5.13	f86v5	TM-N5K6	OPAQUE	OPAQUE_NULL	NULL	OPAQUE_NULL	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L005:O10:BOTH:FIELD_EDGE|G770-L005:O10:LEFT:AMOUNT|G770-L005:O10:RIGHT:VALUE	13	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P01_UNRESOLVED_TARGET	ORPHAN_AMOUNT|ORPHAN_VALUE|ORPHAN_FIELD_EDGE|UNRESOLVED_TARGET	0	0
OTAR_GENERAL_SEQUENCE	G770-L007:T04:TM-N5K6	G770-L007	f115v.5	f115v	TM-N5K6	ALL_OCCURRENCES	LINKER	INVARIANT	weiter/dann	1	1	4	LEFT|RIGHT	4	G770-L007:T04:TM-N5K6:LEFT:T03:ENDPOINT|G770-L007:T04:TM-N5K6:RIGHT:T05:FIELD|G770-L007:T04:TM-N5K6:LEFT:T03:FIELD|G770-L007:T04:TM-N5K6:RIGHT:T05:PROCESS	ENDPOINT|FIELD|FIELD|PROCESS	0	NONE	2	G770-L007:O04:BOTH:FIELD_EDGE|G770-L007:O04:LEFT:RESULT	0	NONE	0	NONE	NONE	0	0
OTAR_GENERAL_SEQUENCE	G770-L015:T07:TM-N5K6	G770-L015	f46v.2	f46v	TM-N5K6	ALL_OCCURRENCES	LINKER	INVARIANT	weiter/dann	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	5	P05_MISSING_REQUIRED_VALENCY	ONE_SIDED_LINKER	0	0
OTAR_GENERAL_SEQUENCE	G770-L012:T08:TM-N5K6	G770-L012	f55v.10	f55v	TM-N5K6	ALL_OCCURRENCES	LINKER	INVARIANT	weiter/dann	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L012:O08:LEFT:VALUE	9	P05_MISSING_REQUIRED_VALENCY|P04_ORPHAN_OR_SOURCELESS_RESULT	ONE_SIDED_LINKER|ORPHAN_VALUE	0	0
OTAR_GENERAL_SEQUENCE	G770-L006:T06:TM-N5K6	G770-L006	f75r.43	f75r	TM-N5K6	ALL_OCCURRENCES	LINKER	INVARIANT	weiter/dann	1	1	4	LEFT|RIGHT	4	G770-L006:T06:TM-N5K6:LEFT:T05:FIELD|G770-L006:T06:TM-N5K6:RIGHT:T07:ENDPOINT|G770-L006:T06:TM-N5K6:LEFT:T05:MATERIAL|G770-L006:T06:TM-N5K6:RIGHT:T07:FIELD	FIELD|ENDPOINT|MATERIAL|FIELD	0	NONE	2	G770-L006:O06:BOTH:FIELD_EDGE|G770-L006:O06:RIGHT:RESULT	1	G770-L006:O06:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
OTAR_GENERAL_SEQUENCE	G770-L005:T10:TM-N5K6	G770-L005	f86v5.13	f86v5	TM-N5K6	ALL_OCCURRENCES	LINKER	INVARIANT	weiter/dann	1	1	4	LEFT|RIGHT	4	G770-L005:T10:TM-N5K6:LEFT:T09:AMOUNT|G770-L005:T10:TM-N5K6:RIGHT:T11:FIELD|G770-L005:T10:TM-N5K6:LEFT:T09:VALUE|G770-L005:T10:TM-N5K6:RIGHT:T11:VALUE	AMOUNT|FIELD|VALUE|VALUE	0	NONE	3	G770-L005:O10:BOTH:FIELD_EDGE|G770-L005:O10:LEFT:AMOUNT|G770-L005:O10:RIGHT:VALUE	0	NONE	0	NONE	NONE	0	0
OTAR_ENDPOINT_UNTIL	G770-L007:T04:TM-N5K6	G770-L007	f115v.5	f115v	TM-N5K6	ALL_OCCURRENCES	ENDPOINT	INVARIANT	bis	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	2	G770-L007:O04:BOTH:FIELD_EDGE|G770-L007:O04:LEFT:RESULT	14	P06_ILLEGAL_BRANCH_OR_BAD_ENDPOINT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	BAD_ENDPOINT|ORPHAN_RESULT|ORPHAN_FIELD_EDGE	0	0
OTAR_ENDPOINT_UNTIL	G770-L015:T07:TM-N5K6	G770-L015	f46v.2	f46v	TM-N5K6	ALL_OCCURRENCES	ENDPOINT	INVARIANT	bis	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	6	P06_ILLEGAL_BRANCH_OR_BAD_ENDPOINT	BAD_ENDPOINT	0	0
OTAR_ENDPOINT_UNTIL	G770-L012:T08:TM-N5K6	G770-L012	f55v.10	f55v	TM-N5K6	ALL_OCCURRENCES	ENDPOINT	INVARIANT	bis	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	1	G770-L012:O08:LEFT:VALUE	10	P06_ILLEGAL_BRANCH_OR_BAD_ENDPOINT|P04_ORPHAN_OR_SOURCELESS_RESULT	BAD_ENDPOINT|ORPHAN_VALUE	0	0
OTAR_ENDPOINT_UNTIL	G770-L006:T06:TM-N5K6	G770-L006	f75r.43	f75r	TM-N5K6	ALL_OCCURRENCES	ENDPOINT	INVARIANT	bis	1	1	2	LEFT|RIGHT	2	G770-L006:T06:TM-N5K6:LEFT:T05:FIELD|G770-L006:T06:TM-N5K6:RIGHT:T07:ENDPOINT	FIELD|ENDPOINT	0	NONE	2	G770-L006:O06:BOTH:FIELD_EDGE|G770-L006:O06:RIGHT:RESULT	1	G770-L006:O06:LEFT:PATIENT	4	P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT	0	0
OTAR_ENDPOINT_UNTIL	G770-L005:T10:TM-N5K6	G770-L005	f86v5.13	f86v5	TM-N5K6	ALL_OCCURRENCES	ENDPOINT	INVARIANT	bis	1	0	0	NONE	0	NONE	NONE	0	NONE	0	NONE	3	G770-L005:O10:BOTH:FIELD_EDGE|G770-L005:O10:LEFT:AMOUNT|G770-L005:O10:RIGHT:VALUE	18	P06_ILLEGAL_BRANCH_OR_BAD_ENDPOINT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	BAD_ENDPOINT|ORPHAN_AMOUNT|ORPHAN_VALUE|ORPHAN_FIELD_EDGE	0	0
OTAR_NOMINAL_TRANSITION_PREPARATION	G770-L007:T04:TM-N5K6	G770-L007	f115v.5	f115v	TM-N5K6	ALL_OCCURRENCES	NOMINAL	INVARIANT	Übergangs-/Zubereitungsfeld	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	2	G770-L007:O04:BOTH:FIELD_EDGE|G770-L007:O04:LEFT:RESULT	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_RESULT|ORPHAN_FIELD_EDGE	0	0
OTAR_NOMINAL_TRANSITION_PREPARATION	G770-L015:T07:TM-N5K6	G770-L015	f46v.2	f46v	TM-N5K6	ALL_OCCURRENCES	NOMINAL	INVARIANT	Übergangs-/Zubereitungsfeld	1	1	0	NONE	0	NONE	NONE	0	NONE	0	NONE	0	NONE	0	NONE	NONE	0	0
OTAR_NOMINAL_TRANSITION_PREPARATION	G770-L012:T08:TM-N5K6	G770-L012	f55v.10	f55v	TM-N5K6	ALL_OCCURRENCES	NOMINAL	INVARIANT	Übergangs-/Zubereitungsfeld	1	1	1	LEFT	1	G770-L012:T08:TM-N5K6:LEFT:T07:VALUE	VALUE	0	NONE	1	G770-L012:O08:LEFT:VALUE	0	NONE	0	NONE	NONE	0	0
OTAR_NOMINAL_TRANSITION_PREPARATION	G770-L006:T06:TM-N5K6	G770-L006	f75r.43	f75r	TM-N5K6	ALL_OCCURRENCES	NOMINAL	INVARIANT	Übergangs-/Zubereitungsfeld	1	1	1	RIGHT	1	G770-L006:T06:TM-N5K6:RIGHT:T07:RESULT	RESULT	0	NONE	1	G770-L006:O06:RIGHT:RESULT	2	G770-L006:O06:BOTH:FIELD_EDGE|G770-L006:O06:LEFT:PATIENT	8	P04_ORPHAN_OR_SOURCELESS_RESULT|P04_ORPHAN_OR_SOURCELESS_RESULT	ORPHAN_PATIENT|ORPHAN_FIELD_EDGE	0	0
OTAR_NOMINAL_TRANSITION_PREPARATION	G770-L005:T10:TM-N5K6	G770-L005	f86v5.13	f86v5	TM-N5K6	ALL_OCCURRENCES	NOMINAL	INVARIANT	Übergangs-/Zubereitungsfeld	1	1	2	LEFT|RIGHT	2	G770-L005:T10:TM-N5K6:LEFT:T09:AMOUNT|G770-L005:T10:TM-N5K6:RIGHT:T11:VALUE	AMOUNT|VALUE	0	NONE	3	G770-L005:O10:BOTH:FIELD_EDGE|G770-L005:O10:LEFT:AMOUNT|G770-L005:O10:RIGHT:VALUE	0	NONE	0	NONE	NONE	0	0
