edition	paragraph	grammar	model	operation	form	meaning	patient	patient_form	second	object	object_form	second_object	reference_changed	old_debts	remaining_non_type_debts	type_status	binary_self_relation	missing_reference	row_status
ZL3b	f102v2|f102v2.30-f102v2.39	B	R	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		f102v2.35:9	qokeol		True	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	B	E	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.33:2	sho		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	B	P	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.32:9	cheeor		True			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	B	R	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.35:9	qokeol		True			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.30:7	sheey	benetze							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.30:7	sheey	benetze							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.30:7	sheey	benetze							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		f102v2.31:3	sheeody		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		f102v2.31:3	sheeody		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		f102v2.31:3	sheeody		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		f102v2.33:2	sho		False	EXTRACT_PATIENT_NOT_BOUND		EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		f102v2.32:9	cheeor		True	EXTRACT_PATIENT_NOT_BOUND		EXTRACT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		f102v2.32:9	cheeor		True	EXTRACT_PATIENT_NOT_BOUND		EXTRACT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		f102v2.37:1	tchor		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		f102v2.37:1	tchor		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		f102v2.37:1	tchor		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		f102v2.33:2	sho		False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		f102v2.32:9	cheeor		True	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6	EXTRACT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		f102v2.35:9	qokeol		True	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	E	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.33:2	sho		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	P	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.32:9	cheeor		True			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	J	R	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.35:9	qokeol		True			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.30:7	sheey	benetze							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.30:7	sheey	benetze							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.30:7	sheey	benetze							False	MISSING_PATIENT	MISSING_PATIENT	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		f102v2.31:3	sheeody		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		f102v2.31:3	sheeody		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.31:2	ckhy	stampfe	f102v2.31:3	sheeody		f102v2.31:3	sheeody		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		f102v2.33:2	sho		False	EXTRACT_PATIENT_NOT_BOUND		EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		f102v2.32:9	cheeor		True	EXTRACT_PATIENT_NOT_BOUND		EXTRACT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.33:1	qokeor	erhitze den Auszug	f102v2.33:2	sho		f102v2.32:9	cheeor		True	EXTRACT_PATIENT_NOT_BOUND		EXTRACT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.35:5	shekeey	weiche ein	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.35:6	qoky	erwärme mäßig	f102v2.35:7	cheo		f102v2.35:7	cheo		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.36:2	cheey	zerreibe fein	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.36:3	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.36:8	okeey	erwärme vorsichtig	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.36:9	qokeor	erhitze den Auszug	f102v2.35:9	qokeol		f102v2.35:9	qokeol		False	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5;IMPLICIT_SUBJECT_CONTINUATION	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		f102v2.37:1	tchor		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		f102v2.37:1	tchor		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.37:3	chey	prüfe	f102v2.37:1	tchor		f102v2.37:1	tchor		False			NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.37:8	qokeey	erhitze anhaltend	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.38:2	cheey	zerreibe fein	f102v2.37:1	tchor		f102v2.37:1	tchor		False	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f102v2.37:4;UNREAD_BETWEEN:f102v2.37:6;UNREAD_BETWEEN:f102v2.37:7;UNREAD_BETWEEN:f102v2.37:9;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		f102v2.33:2	sho		False	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	P	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		f102v2.32:9	cheeor		True	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6	EXTRACT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	R	f102v2.38:4	qokeor	erhitze den Auszug	f102v2.38:7	sho		f102v2.35:9	qokeol		True	UNREAD_BETWEEN:f102v2.38:6;EXTRACT_PATIENT_NOT_BOUND	UNREAD_BETWEEN:f102v2.38:6	EXTRACT_NOT_BOUND	False	False	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	M	E	f102v2.38:8	ykeey	erwärme erneut	f102v2.38:7	sho		f102v2.33:2	sho		False			NOT_TYPED	False	False	recorded
