paragraph	grammar	model	mention	form	axis	value	patient	object	object_form	input_eligible	old_debts	state_status	row_status
f45v|f45v.5-f45v.11	B	P	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	B	R	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	J	E	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	J	P	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	J	R	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	J	E	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	J	P	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	J	R	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	M	E	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	M	P	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	M	R	f45v.5:5	oty	thermal	cold	f45v.5:1	f45v.5:1	qotol	False	UNREAD_BETWEEN:f45v.5:2;UNREAD_BETWEEN:f45v.5:3	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	M	E	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	M	P	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f45v|f45v.5-f45v.11	M	R	f45v.10:3	oky	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	B	E	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	B	P	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	B	R	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	B	E	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	B	P	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	B	R	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	J	E	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	J	P	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	J	R	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	J	E	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	J	P	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	J	R	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	M	E	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	M	P	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	M	R	f86v5.19:6	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	M	E	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	M	P	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f86v5|f86v5.18-f86v5.25	M	R	f86v5.19:7	oty	thermal	cold	f86v5.18:8	f86v5.18:8	ody	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f86v5.19:3;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f86v5.18:10;UNREAD_BETWEEN:f86v5.19:1;UNREAD_BETWEEN:f86v5.19:2;UNREAD_BETWEEN:f86v5.19:4;UNREAD_BETWEEN:f86v5.19:5	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	E	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	P	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	R	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	E	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	P	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	R	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	E	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	P	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	B	R	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	E	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	P	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	R	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	E	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	P	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	R	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	E	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	P	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	J	R	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	E	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	P	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	R	f93r.7:2	shol	moisture	wet	f93r.7:1	f93r.7:1	shor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	E	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	P	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	R	f93r.19:2	shol	moisture	wet	f93r.19:1	f93r.19:1	tchor	False		NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	E	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	P	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f93r|f93r.1-f93r.32	M	R	f93r.21:2	shol	moisture	wet				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	E	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	P	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	R	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	E	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	P	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	R	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	E	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	False		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	P	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	False		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	R	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	False		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	E	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	P	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	R	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	E	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	P	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	R	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	E	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.33:2	sho	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	P	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.32:9	cheeor	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	B	R	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	E	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	P	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	R	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	E	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	P	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	R	f102v2.34:7	okey	thermal	warm				False	MISSING_MATERIAL_BINDING	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	E	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	True		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	P	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	True		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	R	f102v2.35:8	teody	thermal	cold	f102v2.35:7	f102v2.35:7	cheo	True		NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	E	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	P	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	R	f102v2.36:6	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	E	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	P	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	R	f102v2.36:7	okey	thermal	warm	f102v2.35:9	f102v2.35:9	qokeol	False	ASSUMED_RESULT_OR_PROCESS_CONDITION:f102v2.36:3;UNREAD_BETWEEN:f102v2.36:1;IMPLICIT_SUBJECT_CONTINUATION;UNREAD_BETWEEN:f102v2.36:1;UNREAD_BETWEEN:f102v2.36:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	E	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.33:2	sho	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	P	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.32:9	cheeor	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	J	R	f102v2.38:5	okey	thermal	warm	f102v2.38:7	f102v2.35:9	qokeol	False	UNREAD_BETWEEN:f102v2.38:6	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	E	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	P	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
f102v2|f102v2.30-f102v2.39	M	R	f102v2.32:8	oky	thermal	warm	f102v2.32:4	f102v2.32:4	okeol	False	UNREAD_BETWEEN:f102v2.32:5	NOT_SIMULATED	recorded
