edition	paragraph	model	mention	form	object	object_form	row_status
ZL3b	f24r|f24r.1-f24r.20	E	f24r.11:5	qokain	f24r.11:5	qokain	recorded
ZL3b	f24r|f24r.1-f24r.20	E	f24r.12:3	tol	f24r.12:3	tol	recorded
ZL3b	f24r|f24r.1-f24r.20	E	f24r.12:4	tod	f24r.12:4	tod	recorded
ZL3b	f24r|f24r.1-f24r.20	E	f24r.14:4	char	f24r.2:2	char	recorded
ZL3b	f24r|f24r.1-f24r.20	E	f24r.14:5	cthal	f24r.3:2	cthal	recorded
ZL3b	f24r|f24r.1-f24r.20	E	f24r.16:1	sham	f24r.16:1	sham	recorded
ZL3b	f24r|f24r.1-f24r.20	E	f24r.17:2	otam	f24r.17:2	otam	recorded
ZL3b	f24r|f24r.1-f24r.20	E	f24r.17:3	sham	f24r.16:1	sham	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.1:4	chor	f24r.1:4	chor	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.1:7	cheol	f24r.1:7	cheol	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.2:2	char	f24r.2:2	char	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.3:2	cthal	f24r.3:2	cthal	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.3:3	okol	f24r.3:3	okol	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.4:3	cthar	f24r.4:3	cthar	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.5:5	cthy	f24r.5:5	cthy	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.6:2	cthor	f24r.6:2	cthor	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.6:3	otal	f24r.6:3	otal	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.7:4	cheor	f24r.7:4	cheor	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.7:5	cthol	f24r.7:5	cthol	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.8:6	qokeol	f24r.8:6	qokeol	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.10:3	chor	f24r.1:4	chor	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.11:4	cheor	f24r.7:4	cheor	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.11:5	qokain	f24r.11:5	qokain	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.12:3	tol	f24r.12:3	tol	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.12:4	tod	f24r.12:4	tod	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.14:4	char	f24r.2:2	char	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.14:5	cthal	f24r.3:2	cthal	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.16:1	sham	f24r.16:1	sham	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.17:2	otam	f24r.17:2	otam	recorded
ZL3b	f24r|f24r.1-f24r.20	P	f24r.17:3	sham	f24r.16:1	sham	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.1:4	chor	f24r.1:4	chor	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.1:7	cheol	f24r.1:7	cheol	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.2:2	char	f24r.2:2	char	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.3:2	cthal	f24r.3:2	cthal	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.3:3	okol	f24r.3:3	okol	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.4:3	cthar	f24r.4:3	cthar	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.5:5	cthy	f24r.5:5	cthy	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.6:2	cthor	f24r.6:2	cthor	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.6:3	otal	f24r.6:3	otal	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.7:4	cheor	f24r.7:4	cheor	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.7:5	cthol	f24r.7:5	cthol	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.8:6	qokeol	f24r.8:6	qokeol	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.10:3	chor	f24r.1:4	chor	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.11:4	cheor	f24r.7:4	cheor	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.11:5	qokain	f24r.11:5	qokain	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.12:3	tol	f24r.12:3	tol	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.12:4	tod	f24r.12:4	tod	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.14:4	char	f24r.2:2	char	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.14:5	cthal	f24r.3:2	cthal	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.16:1	sham	f24r.16:1	sham	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.17:2	otam	f24r.17:2	otam	recorded
ZL3b	f24r|f24r.1-f24r.20	R	f24r.17:3	sham	f24r.16:1	sham	recorded
ZL3b	f45v|f45v.5-f45v.11	E	f45v.5:1	qotol	f45v.5:1	qotol	recorded
ZL3b	f45v|f45v.5-f45v.11	E	f45v.6:5	tod	f45v.6:5	tod	recorded
ZL3b	f45v|f45v.5-f45v.11	E	f45v.7:2	kchol	f45v.7:2	kchol	recorded
ZL3b	f45v|f45v.5-f45v.11	E	f45v.8:3	sho	f45v.8:3	sho	recorded
ZL3b	f45v|f45v.5-f45v.11	E	f45v.8:6	otor	f45v.8:6	otor	recorded
ZL3b	f45v|f45v.5-f45v.11	E	f45v.9:2	cthy	f45v.9:2	cthy	recorded
ZL3b	f45v|f45v.5-f45v.11	E	f45v.11:2	chor	f45v.11:2	chor	recorded
ZL3b	f45v|f45v.5-f45v.11	P	f45v.5:1	qotol	f45v.5:1	qotol	recorded
ZL3b	f45v|f45v.5-f45v.11	P	f45v.6:5	tod	f45v.6:5	tod	recorded
ZL3b	f45v|f45v.5-f45v.11	P	f45v.7:2	kchol	f45v.7:2	kchol	recorded
ZL3b	f45v|f45v.5-f45v.11	P	f45v.8:3	sho			recorded
ZL3b	f45v|f45v.5-f45v.11	P	f45v.8:6	otor	f45v.8:6	otor	recorded
ZL3b	f45v|f45v.5-f45v.11	P	f45v.9:2	cthy	f45v.9:2	cthy	recorded
ZL3b	f45v|f45v.5-f45v.11	P	f45v.11:2	chor	f45v.11:2	chor	recorded
ZL3b	f45v|f45v.5-f45v.11	R	f45v.5:1	qotol	f45v.5:1	qotol	recorded
ZL3b	f45v|f45v.5-f45v.11	R	f45v.6:5	tod	f45v.6:5	tod	recorded
ZL3b	f45v|f45v.5-f45v.11	R	f45v.7:2	kchol	f45v.7:2	kchol	recorded
ZL3b	f45v|f45v.5-f45v.11	R	f45v.8:3	sho			recorded
ZL3b	f45v|f45v.5-f45v.11	R	f45v.8:6	otor	f45v.8:6	otor	recorded
ZL3b	f45v|f45v.5-f45v.11	R	f45v.9:2	cthy	f45v.9:2	cthy	recorded
ZL3b	f45v|f45v.5-f45v.11	R	f45v.11:2	chor	f45v.11:2	chor	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.18:8	ody	f86v5.18:8	ody	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.20:5	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.20:6	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.20:7	otal	f86v5.20:7	otal	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.21:4	okaiin	f86v5.21:4	okaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.21:6	ytaiin	f86v5.21:6	ytaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.22:1	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.23:1	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.23:4	okol	f86v5.23:4	okol	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.23:6	sheol	f86v5.23:6	sheol	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.23:7	qokar	f86v5.23:7	qokar	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.23:11	ody	f86v5.18:8	ody	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.24:4	okal	f86v5.24:4	okal	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.24:7	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	E	f86v5.24:9	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.18:8	ody	f86v5.18:8	ody	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.20:5	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.20:6	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.20:7	otal	f86v5.20:7	otal	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.21:4	okaiin	f86v5.21:4	okaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.21:6	ytaiin	f86v5.21:6	ytaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.22:1	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.23:1	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.23:4	okol	f86v5.23:4	okol	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.23:6	sheol	f86v5.23:6	sheol	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.23:7	qokar	f86v5.23:7	qokar	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.23:11	ody	f86v5.18:8	ody	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.24:4	okal	f86v5.24:4	okal	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.24:7	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	P	f86v5.24:9	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.18:8	ody	f86v5.18:8	ody	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.20:5	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.20:6	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.20:7	otal	f86v5.20:7	otal	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.21:4	okaiin	f86v5.21:4	okaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.21:6	ytaiin	f86v5.21:6	ytaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.22:1	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.23:1	ykaiin	f86v5.20:6	ykaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.23:4	okol	f86v5.23:4	okol	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.23:6	sheol	f86v5.23:6	sheol	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.23:7	qokar	f86v5.23:7	qokar	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.23:11	ody	f86v5.18:8	ody	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.24:4	okal	f86v5.24:4	okal	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.24:7	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f86v5|f86v5.18-f86v5.25	R	f86v5.24:9	otaiin	f86v5.20:5	otaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.2:6	sheo	f93r.2:6	sheo	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.3:6	chody	f93r.3:6	chody	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.4:4	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.5:2	chody	f93r.3:6	chody	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.5:5	qokol	f93r.5:5	qokol	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.6:2	otor	f93r.6:2	otor	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.7:1	shor	f93r.7:1	shor	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.7:3	ody	f93r.7:3	ody	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.8:2	sheeody	f93r.8:2	sheeody	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.8:3	chodaiin	f93r.8:3	chodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.10:4	cheol	f93r.10:4	cheol	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.11:1	okeol	f93r.11:1	okeol	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.11:2	oteol	f93r.11:2	oteol	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.11:5	sheo	f93r.2:6	sheo	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.13:1	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.13:3	kchol	f93r.13:3	kchol	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.14:4	chr	f93r.14:4	chr	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.18:2	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.18:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.19:1	tchor	f93r.19:1	tchor	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.20:2	cthol	f93r.20:2	cthol	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.22:1	kchor	f93r.22:1	kchor	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.22:2	cthy	f93r.22:2	cthy	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.23:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.25:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.27:2	cheo	f93r.27:2	cheo	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.28:2	odol	f93r.28:2	odol	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.28:3	chodaiin	f93r.8:3	chodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.29:3	ctho	f93r.29:3	ctho	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.30:1	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.30:3	cthol	f93r.20:2	cthol	recorded
ZL3b	f93r|f93r.1-f93r.32	E	f93r.31:3	cthol	f93r.20:2	cthol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.2:6	sheo	f93r.2:6	sheo	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.3:6	chody	f93r.3:6	chody	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.4:4	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.5:2	chody	f93r.3:6	chody	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.5:5	qokol	f93r.5:5	qokol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.6:2	otor	f93r.6:2	otor	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.7:1	shor	f93r.7:1	shor	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.7:3	ody	f93r.7:3	ody	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.8:2	sheeody	f93r.8:2	sheeody	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.8:3	chodaiin	f93r.8:3	chodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.10:4	cheol	f93r.10:4	cheol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.11:1	okeol	f93r.11:1	okeol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.11:2	oteol	f93r.11:2	oteol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.11:5	sheo	f93r.2:6	sheo	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.13:1	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.13:3	kchol	f93r.13:3	kchol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.14:4	chr	f93r.14:4	chr	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.18:2	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.18:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.19:1	tchor	f93r.19:1	tchor	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.20:2	cthol	f93r.20:2	cthol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.22:1	kchor	f93r.22:1	kchor	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.22:2	cthy	f93r.22:2	cthy	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.23:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.25:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.27:2	cheo	f93r.27:2	cheo	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.28:2	odol	f93r.28:2	odol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.28:3	chodaiin	f93r.8:3	chodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.29:3	ctho	f93r.29:3	ctho	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.30:1	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.30:3	cthol	f93r.20:2	cthol	recorded
ZL3b	f93r|f93r.1-f93r.32	P	f93r.31:3	cthol	f93r.20:2	cthol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.2:6	sheo	f93r.2:6	sheo	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.3:6	chody	f93r.3:6	chody	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.4:4	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.5:2	chody	f93r.3:6	chody	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.5:5	qokol	f93r.5:5	qokol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.6:2	otor	f93r.6:2	otor	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.7:1	shor	f93r.7:1	shor	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.7:3	ody	f93r.7:3	ody	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.8:2	sheeody	f93r.8:2	sheeody	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.8:3	chodaiin	f93r.8:3	chodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.10:4	cheol	f93r.10:4	cheol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.11:1	okeol	f93r.11:1	okeol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.11:2	oteol	f93r.11:2	oteol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.11:5	sheo	f93r.2:6	sheo	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.13:1	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.13:3	kchol	f93r.13:3	kchol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.14:4	chr	f93r.14:4	chr	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.18:2	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.18:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.19:1	tchor	f93r.19:1	tchor	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.20:2	cthol	f93r.20:2	cthol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.22:1	kchor	f93r.22:1	kchor	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.22:2	cthy	f93r.22:2	cthy	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.23:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.25:3	shody	f93r.4:4	shody	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.27:2	cheo	f93r.27:2	cheo	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.28:2	odol	f93r.28:2	odol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.28:3	chodaiin	f93r.8:3	chodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.29:3	ctho	f93r.29:3	ctho	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.30:1	shodaiin	f93r.13:1	shodaiin	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.30:3	cthol	f93r.20:2	cthol	recorded
ZL3b	f93r|f93r.1-f93r.32	R	f93r.31:3	cthol	f93r.20:2	cthol	recorded
ZL3b	f99r|f99r.47-f99r.52	E	f99r.47:1	tol	f99r.47:1	tol	recorded
ZL3b	f99r|f99r.47-f99r.52	E	f99r.47:3	ctheey	f99r.47:3	ctheey	recorded
ZL3b	f99r|f99r.47-f99r.52	E	f99r.48:2	okeol	f99r.48:2	okeol	recorded
ZL3b	f99r|f99r.47-f99r.52	E	f99r.49:6	okeol	f99r.48:2	okeol	recorded
ZL3b	f99r|f99r.47-f99r.52	E	f99r.52:2	ols	f99r.52:2	ols	recorded
ZL3b	f99r|f99r.47-f99r.52	P	f99r.47:1	tol	f99r.47:1	tol	recorded
ZL3b	f99r|f99r.47-f99r.52	P	f99r.47:3	ctheey	f99r.47:3	ctheey	recorded
ZL3b	f99r|f99r.47-f99r.52	P	f99r.48:2	okeol	f99r.48:2	okeol	recorded
ZL3b	f99r|f99r.47-f99r.52	P	f99r.49:6	okeol	f99r.48:2	okeol	recorded
ZL3b	f99r|f99r.47-f99r.52	P	f99r.52:2	ols	f99r.52:2	ols	recorded
ZL3b	f99r|f99r.47-f99r.52	R	f99r.47:1	tol	f99r.47:1	tol	recorded
ZL3b	f99r|f99r.47-f99r.52	R	f99r.47:3	ctheey	f99r.47:3	ctheey	recorded
ZL3b	f99r|f99r.47-f99r.52	R	f99r.48:2	okeol	f99r.48:2	okeol	recorded
ZL3b	f99r|f99r.47-f99r.52	R	f99r.49:6	okeol	f99r.48:2	okeol	recorded
ZL3b	f99r|f99r.47-f99r.52	R	f99r.52:2	ols	f99r.52:2	ols	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.31:3	sheeody	f102v2.31:3	sheeody	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.32:2	cheor	f102v2.32:2	cheor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.32:4	okeol	f102v2.32:4	okeol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.32:9	cheeor	f102v2.32:9	cheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.33:2	sho	f102v2.33:2	sho	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.33:4	cheor	f102v2.32:2	cheor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.35:2	sheol	f102v2.35:2	sheol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.35:4	sheeor	f102v2.35:4	sheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.35:7	cheo	f102v2.35:7	cheo	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.35:9	qokeol	f102v2.35:9	qokeol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.37:1	tchor	f102v2.37:1	tchor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.38:7	sho	f102v2.33:2	sho	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	E	f102v2.39:2	cheor	f102v2.32:2	cheor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.31:3	sheeody	f102v2.31:3	sheeody	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.32:2	cheor	f102v2.32:2	cheor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.32:4	okeol	f102v2.32:4	okeol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.32:9	cheeor	f102v2.32:9	cheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.33:2	sho	f102v2.32:9	cheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.33:4	cheor	f102v2.32:2	cheor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.35:2	sheol	f102v2.35:2	sheol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.35:4	sheeor	f102v2.35:4	sheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.35:7	cheo	f102v2.35:7	cheo	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.35:9	qokeol	f102v2.35:9	qokeol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.37:1	tchor	f102v2.37:1	tchor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.38:7	sho	f102v2.32:9	cheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	P	f102v2.39:2	cheor	f102v2.32:2	cheor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.31:3	sheeody	f102v2.31:3	sheeody	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.32:2	cheor	f102v2.32:2	cheor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.32:4	okeol	f102v2.32:4	okeol	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.32:9	cheeor	f102v2.32:9	cheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.33:2	sho	f102v2.32:9	cheeor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.33:4	cheor	f102v2.32:2	cheor	recorded
ZL3b	f102v2|f102v2.30-f102v2.39	R	f102v2.35:2	sheol	f102v2.35:2	sheol	recorded
