event_id	statement_id	record_unit_id	page	field_id	field_position	visible_owner	visible_surface	master_card_id	relation_stems	relation_skeleton_de	portable_core_de	local_register_expansion_de	terminal_status
E226	B2-S020	B2	f82r	F068	1	lokale Randstationen des unteren Feldes	qoteedy	MC173	OT	DANACH_NAECHSTER	lange Folgestufe; Schluss	lange Folgestufe; Schluss	TERMINAL
E230	B3-S002	B3	f83r	F072	1	obere offene Fächer-Randstation	qotal	MC093	AL|OT	ZU_ZIEL + DANACH_NAECHSTER	danach dorthin	danach dorthin	NONCLOSE
E232	B3-S003	B3	f83r	F073	1	obere offene Fächer-Randstation	chey	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E234	B3-S003	B3	f83r	F073	3	obere offene Fächer-Randstation	chey	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E237	B3-S004	B3	f83r	F074	2	obere offene Fächer-Randstation	qotal	MC093	AL|OT	ZU_ZIEL + DANACH_NAECHSTER	danach dorthin	danach dorthin	NONCLOSE
E238	B3-S004	B3	f83r	F074	3	obere offene Fächer-Randstation	dar	MC055	AR	VON_QUELLE	davon	davon	NONCLOSE
E240	B3-S006	B3	f83r	F076	1	mittlere runde Gefäß-Randstation	chedchy	MC064	Y	DIES_AKTUELLER_POSTEN	Postentransfer	Postentransfer	NONCLOSE
E241	B3-S006	B3	f83r	F076	2	mittlere runde Gefäß-Randstation	qokal	MC040	AL	ZU_ZIEL	dorthin einsetzen	dorthin einsetzen	NONCLOSE
E242	B3-S006	B3	f83r	F076	3	mittlere runde Gefäß-Randstation	olchedy	MC028	OL	WEITER_GLEICHER_FORTGANG	weiterführen; Schluss	weiterführen; Schluss	TERMINAL
E244	B3-S007	B3	f83r	F077	2	mittlere runde Gefäß-Randstation	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E247	B3-S009	B3	f83r	F079	1	mittlere runde Gefäß-Randstation	qoky	MC026	Y	DIES_AKTUELLER_POSTEN	einsetzen	einsetzen	NONCLOSE
E248	B3-S010	B3	f83r	F080	1	untere korbartige Gefäß-Randstation	pchedal	MC126	AL	ZU_ZIEL	Zielzuführung	Zielzuführung	NONCLOSE
E249	B3-S010	B3	f83r	F080	2	untere korbartige Gefäß-Randstation	otedy	MC135	OT	DANACH_NAECHSTER	Kurzfolge; Schluss	Kurzfolge; Schluss	TERMINAL
E250	B3-S011	B3	f83r	F081	1	untere korbartige Gefäß-Randstation	shecthedchy	MC043	Y	DIES_AKTUELLER_POSTEN	Vorbereitungstransfer	Vorbereitungstransfer	NONCLOSE
E251	B3-S011	B3	f83r	F081	2	untere korbartige Gefäß-Randstation	qoky	MC026	Y	DIES_AKTUELLER_POSTEN	einsetzen	einsetzen	NONCLOSE
E252	B3-S011	B3	f83r	F081	3	untere korbartige Gefäß-Randstation	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E253	B3-S011	B3	f83r	F081	4	untere korbartige Gefäß-Randstation	chary	MC009	AR|Y	VON_QUELLE + DIES_AKTUELLER_POSTEN	Quellposten	Quellposten	NONCLOSE
E254	B3-S012	B3	f83r	F082	1	untere korbartige Gefäß-Randstation	sor	MC080	OR	ANSATZ_AKTIVER_SATZ	Ansatz	Ansatz	NONCLOSE
E258	B3-S013	B3	f83r	F083	3	untere korbartige Gefäß-Randstation	shcthey	MC073	Y	DIES_AKTUELLER_POSTEN	kurz vorbereiten	kurz vorbereiten	NONCLOSE
E268	B3-S020	B3	f83r	F091	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E271	B3-S021	B3	f83r	F092	2	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	MC161	Y	DIES_AKTUELLER_POSTEN	bereit	bereit	NONCLOSE
E272	B3-S021	B3	f83r	F092	3	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E273	B3-S021	B3	f83r	F092	4	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	sy	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E275	B3-S021	B3	f83r	F093	2	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedal	MC113	AL	ZU_ZIEL	am Ziel absetzen	am Ziel absetzen	NONCLOSE
E276	B3-S021	B3	f83r	F093	3	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shecthy	MC137	Y	DIES_AKTUELLER_POSTEN	Kurzvorbereitung	Kurzvorbereitung	NONCLOSE
E277	B3-S021	B3	f83r	F093	4	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chey	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E278	B3-S021	B3	f83r	F093	5	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tal	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E279	B3-S021	B3	f83r	F093	6	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	MC161	Y	DIES_AKTUELLER_POSTEN	bereit	bereit	NONCLOSE
E280	B3-S021	B3	f83r	F093	7	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dalchdy	MC031	AL	ZU_ZIEL	Zieltransfer; Schluss	Zieltransfer; Schluss	TERMINAL
E281	B3-S022	B3	f83r	F094	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qotchedy	MC057	OT	DANACH_NAECHSTER	Folgetransfer; Schluss	Folgetransfer; Schluss	TERMINAL
E285	B3-S026	B3	f83r	F098	1	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	cheedar	MC042	AR	VON_QUELLE	Quelltransfer	Quelltransfer	NONCLOSE
E287	B3-S026	B3	f83r	F098	3	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E289	B3-S026	B3	f83r	F098	5	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	checthy	MC161	Y	DIES_AKTUELLER_POSTEN	bereit	bereit	NONCLOSE
E290	B3-S026	B3	f83r	F098	6	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chealror	MC146	AL|OR	ZU_ZIEL + ANSATZ_AKTIVER_SATZ	Zielbereitung	Zielbereitung	NONCLOSE
E292	B3-S027	B3	f83r	F100	1	Hauptpaar am sichtbaren ungerichteten Bogen	qoteedy	MC173	OT	DANACH_NAECHSTER	lange Folgestufe; Schluss	lange Folgestufe; Schluss	TERMINAL
E293	B3-S028	B3	f83r	F101	1	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	MC002	Y	DIES_AKTUELLER_POSTEN	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	NONCLOSE
E295	B3-S029	B3	f83r	F102	1	Hauptpaar am sichtbaren ungerichteten Bogen	sol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E298	B3-S030	B3	f83r	F103	1	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	MC026	Y	DIES_AKTUELLER_POSTEN	einsetzen	einsetzen	NONCLOSE
E301	B3-S030	B3	f83r	F104	2	Hauptpaar am sichtbaren ungerichteten Bogen	otchedy	MC057	OT	DANACH_NAECHSTER	Folgetransfer; Schluss	Folgetransfer; Schluss	TERMINAL
E304	B3-S032	B3	f83r	F106	2	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E305	B3-S032	B3	f83r	F106	3	Hauptpaar am sichtbaren ungerichteten Bogen	qotedaiin	MC018	OT	DANACH_NAECHSTER	Kurzsoll	Kurzsoll	NONCLOSE
E306	B3-S032	B3	f83r	F106	4	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	MC060	OT	DANACH_NAECHSTER	Folgemaß	Folgemaß	NONCLOSE
E307	B3-S032	B3	f83r	F106	5	Hauptpaar am sichtbaren ungerichteten Bogen	otedy	MC135	OT	DANACH_NAECHSTER	Kurzfolge; Schluss	Kurzfolge; Schluss	TERMINAL
E310	B3-S034	B3	f83r	F108	2	Hauptpaar am sichtbaren ungerichteten Bogen	checthy	MC161	Y	DIES_AKTUELLER_POSTEN	bereit	bereit	NONCLOSE
E312	B3-S034	B3	f83r	F108	4	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	MC060	OT	DANACH_NAECHSTER	Folgemaß	Folgemaß	NONCLOSE
E313	B3-S034	B3	f83r	F108	5	Hauptpaar am sichtbaren ungerichteten Bogen	olsaly	MC078	AL|Y	ZU_ZIEL + DIES_AKTUELLER_POSTEN	Zwischenziel	Zwischenziel	NONCLOSE
E316	B4-S002	B4	f83r	F110	1	Hauptpaar am sichtbaren ungerichteten Bogen	qolchey	MC162	OL|Y	WEITER_GLEICHER_FORTGANG + DIES_AKTUELLER_POSTEN	Weiterposten	Weiterposten	NONCLOSE
E317	B4-S002	B4	f83r	F110	2	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	MC002	Y	DIES_AKTUELLER_POSTEN	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	NONCLOSE
E319	B4-S003	B4	f83r	F111	1	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E320	B4-S003	B4	f83r	F111	2	Hauptpaar am sichtbaren ungerichteten Bogen	otal	MC093	AL|OT	ZU_ZIEL + DANACH_NAECHSTER	danach dorthin	danach dorthin	NONCLOSE
E321	B4-S003	B4	f83r	F112	1	Hauptpaar am sichtbaren ungerichteten Bogen	otchey	MC171	OT|Y	DANACH_NAECHSTER + DIES_AKTUELLER_POSTEN	das nächste	das nächste	NONCLOSE
E322	B4-S003	B4	f83r	F112	2	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	MC002	Y	DIES_AKTUELLER_POSTEN	LAENGER_SETZEN_ODER_HALTEN	länger einwirken lassen	NONCLOSE
E323	B4-S003	B4	f83r	F112	3	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	MC026	Y	DIES_AKTUELLER_POSTEN	einsetzen	einsetzen	NONCLOSE
E324	B4-S003	B4	f83r	F112	4	Hauptpaar am sichtbaren ungerichteten Bogen	tol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E326	B4-S004	B4	f83r	F113	1	Hauptpaar am sichtbaren ungerichteten Bogen	qokylddy	MC164	Y	DIES_AKTUELLER_POSTEN	befestigen; Schluss	befestigen; Schluss	TERMINAL
E328	B4-S005	B4	f83r	F114	2	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E333	B4-S008	B4	f83r	F117	2	Hauptpaar am sichtbaren ungerichteten Bogen	cheeky	MC032	Y	DIES_AKTUELLER_POSTEN	länger bearbeiten	länger bearbeiten	NONCLOSE
E334	B4-S008	B4	f83r	F117	3	Hauptpaar am sichtbaren ungerichteten Bogen	sheey	MC095	Y	DIES_AKTUELLER_POSTEN	Langhalt	Langhalt	NONCLOSE
E337	B4-S010	B4	f83r	F119	1	Hauptpaar am sichtbaren ungerichteten Bogen	oldy	MC019	OL	WEITER_GLEICHER_FORTGANG	fertig	fertig	TERMINAL
E339	B4-S011	B4	f83r	F120	2	linke offene Fransen-/Unterlaufstation	cheky	MC147	Y	DIES_AKTUELLER_POSTEN	kurz wärmen	kurz wärmen	NONCLOSE
E340	B4-S011	B4	f83r	F120	3	linke offene Fransen-/Unterlaufstation	okeeol	MC150	OL	WEITER_GLEICHER_FORTGANG	Langfortsetzung	Langfortsetzung	NONCLOSE
E342	B4-S011	B4	f83r	F120	5	linke offene Fransen-/Unterlaufstation	chdy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E343	B4-S011	B4	f83r	F121	1	linke offene Fransen-/Unterlaufstation	sol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E346	B4-S013	B4	f83r	F123	1	linke offene Fransen-/Unterlaufstation	qokol	MC024	OL	WEITER_GLEICHER_FORTGANG	Weiter einsetzen	Weiter einsetzen	NONCLOSE
E348	B4-S014	B4	f83r	F124	1	linke offene Fransen-/Unterlaufstation	or	MC080	OR	ANSATZ_AKTIVER_SATZ	Ansatz	Ansatz	NONCLOSE
E349	B4-S014	B4	f83r	F124	2	linke offene Fransen-/Unterlaufstation	chey	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E350	B4-S014	B4	f83r	F124	3	linke offene Fransen-/Unterlaufstation	qockhey	MC165	Y	DIES_AKTUELLER_POSTEN	Kurzdurchgang	Kurzdurchgang	NONCLOSE
E351	B4-S014	B4	f83r	F124	4	linke offene Fransen-/Unterlaufstation	dairydy	MC091	Y	DIES_AKTUELLER_POSTEN	Laufschluss	Laufschluss	TERMINAL
E355	B4-S015	B4	f83r	F125	4	linke offene Fransen-/Unterlaufstation	chckhal	MC022	AL	ZU_ZIEL	Zielpassage	Zielpassage	NONCLOSE
E356	B4-S015	B4	f83r	F126	1	rechte S-Lauf-/Mehrarmknotenstation	solkey	MC050	Y	DIES_AKTUELLER_POSTEN	Kurzsammlung	Kurzsammlung	NONCLOSE
E358	B4-S016	B4	f83r	F127	1	rechte S-Lauf-/Mehrarmknotenstation	qolkain	MC097	OL	WEITER_GLEICHER_FORTGANG	weiterer Anteil	weiterer Anteil	NONCLOSE
E359	B4-S016	B4	f83r	F127	2	rechte S-Lauf-/Mehrarmknotenstation	dal	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E360	B4-S016	B4	f83r	F128	1	rechte S-Lauf-/Mehrarmknotenstation	skar	MC089	AR	VON_QUELLE	Quellausguss	Quellausguss	NONCLOSE
E362	B5-S001	B5	f83r	F129	1	linker offener Fransen-Endposten	otchdy	MC067	OT	DANACH_NAECHSTER	Nachtransfer; Schluss	Nachtransfer; Schluss	TERMINAL
E364	B5-S003	B5	f83r	F131	1	linker offener Fransen-Endposten	shedal	MC113	AL	ZU_ZIEL	am Ziel absetzen	am Ziel absetzen	NONCLOSE
E365	B5-S003	B5	f83r	F132	1	linker offener Fransen-Endposten	dal	MC154	AL	ZU_ZIEL	dorthin	dorthin	NONCLOSE
E366	B5-S003	B5	f83r	F132	2	linker offener Fransen-Endposten	cheol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E367	B5-S003	B5	f83r	F132	3	linker offener Fransen-Endposten	lol	MC092	OL	WEITER_GLEICHER_FORTGANG	Weiterabzug	Weiterabzug	NONCLOSE
E368	B5-S003	B5	f83r	F132	4	linker offener Fransen-Endposten	chdal	MC001	AL	ZU_ZIEL	Zieltransfer	Zieltransfer	NONCLOSE
E370	B5-S003	B5	f83r	F133	1	linker offener Fransen-Endposten	sol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E372	B5-S003	B5	f83r	F133	3	linker offener Fransen-Endposten	chedy	MC074	Y	DIES_AKTUELLER_POSTEN	überführen	überführen	NONCLOSE
E373	B6-S001	B6	f83r	F134	1	rechter S-Lauf-/Mehrarm-Endposten	solkeey	MC020	Y	DIES_AKTUELLER_POSTEN	Langsammlung	Langsammlung	NONCLOSE
E375	B6-S001	B6	f83r	F134	3	rechter S-Lauf-/Mehrarm-Endposten	raly	MC046	AL|Y	ZU_ZIEL + DIES_AKTUELLER_POSTEN	Endposten	Endposten	NONCLOSE
E376	B6-S001	B6	f83r	F134	4	rechter S-Lauf-/Mehrarm-Endposten	ol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E378	B6-S001	B6	f83r	F135	2	rechter S-Lauf-/Mehrarm-Endposten	ol	MC153	OL	WEITER_GLEICHER_FORTGANG	weiter	weiter	NONCLOSE
E380	B6-S001	B6	f83r	F135	4	rechter S-Lauf-/Mehrarm-Endposten	chey	MC123	Y	DIES_AKTUELLER_POSTEN	dies	dies	NONCLOSE
E381	B6-S001	B6	f83r	F135	5	rechter S-Lauf-/Mehrarm-Endposten	ldalor	MC101	AL	ZU_ZIEL	Endziel	Endziel	NONCLOSE
