locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f107r.3	f107r	S	B	f107r.3|P01|f107r.3|P02|f107r.3|P03	olcheey cheos qokeeey ycheedy qotain ykain okeey raiin	kto<ycheedy>m<ykain>ln	kto<ycheedy>m<ykain>ln	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.30	f107r	S	B	f107r.30|P01|f107r.30|P02|f107r.30|P03	pair aiiikhedy shalkaiin kairy okaral qokaiin opaichy opal rary ky	<pair><aiiikhedy><shalkaiin><kairy><okaral>r<opaichy><opal><rary>d	<pair><aiiikhedy><shalkaiin><kairy><okaral>r<opaichy><opal><rary>d	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.31	f107r	S	B	f107r.31|P01|f107r.31|P02|f107r.31|P03	daiin sheol chdy okaiin sheykal shy kl al kal chdy raiin chain yols	ktsv<sheykal>b<kl>ynsn <yols>	ktsv<sheykal>b<kl>ynsn <yols>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.32	f107r	S	B	f107r.32|P01|f107r.32|P02|f107r.32|P03	salxar shy qokaiin okal qockhedy okraiin otar qocthy ralky	<salxar>bri<qockhedy><okraiin>e<qocthy><ralky>	<salxar>bri<qockhedy><okraiin>e<qocthy><ralky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.33	f107r	S	B	f107r.33|P01|f107r.33|P02	yaiin chekain cheo kaiin chey qol kaiiin chky lcheel lkar okal	<yaiin><chekain>xutl<kaiiin>j<lcheel>zi	<yaiin><chekain>xutl<kaiiin>j<lcheel>zi	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.34	f107r	S	B	f107r.34|P01|f107r.34|P02|f107r.34|P03	fairar al arolkeey qotal cheotain dar okaiin otaiin otar opaim	<fairar>y<arolkeey>x<cheotain>nvxe<opaim>	<fairar>y<arolkeey>x<cheotain>nvxe<opaim>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.35	f107r	S	B	f107r.35|P01|f107r.35|P02	daiin shl lkeeol lchedy qokor lkaiin chedy qotaiin al ol kaldaim	k<shl><lkeeol>yjcgwyq<kaldaim>	k<shl><lkeeol>yjcgwyq<kaldaim>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.36	f107r	S	B	f107r.36|P01|f107r.36|P02	dar alchor kcheo rkeey chaiin al dal qokchey qokl chey lkaiin lkar	n<alchor><kcheo><rkeey>syt <qokl>tcz	n<alchor><kcheo><rkeey>syt <qokl>tcz	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.37	f107r	S	B	f107r.37|P01|f107r.37|P02|f107r.37|P03	ychkl kaiin chckhy chol alkain	<ychkl>uxj<alkain>	<ychkl>uxj<alkain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.38	f107r	S	B	f107r.38|P01|f107r.38|P02|f107r.38|P03	poaral orar ofchey qoteedy qotaiin opchedy qokchey otlchdain aly	<poaral><orar><ofchey>jwc <otlchdain>i	<poaral><orar><ofchey>jwc <otlchdain>i	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.39	f107r	S	B	f107r.39|P01|f107r.39|P02|f107r.39|P03	tair cheol cheol kchekain cheear ol oiin cho lkain al oeedy chey	poo<kchekain><cheear>qwrmy<oeedy>t	poo<kchekain><cheear>qwrmy<oeedy>t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.4	f107r	S	B	f107r.4|P01|f107r.4|P02|f107r.4|P03	teeody chedain qoteey qokar deeoltedy otar ain chady otokcho qoked okchedy	<teeody>urm<deeoltedy>ez<chady><otokcho><qoked>p	<teeody>urm<deeoltedy>ez<chady><otokcho><qoked>p	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.40	f107r	S	B	f107r.40|P01|f107r.40|P02	lolkaiin chey qokaiin chal aiin okaiin olkar otair okal okal	<lolkaiin>trhcvvcii	<lolkaiin>trhcvvcii	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.41	f107r	S	B	f107r.41|P01|f107r.41|P02|f107r.41|P03	qokaiin ar ockhey qokal otal otam	rv<ockhey>abf	rv<ockhey>abf	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.42	f107r	S	B	f107r.42|P01|f107r.42|P02	pcholky sokeey aiin oteey ykchey paichy okeey tain ar arodl kairam	<pcholky><sokeey>cu<ykchey><paichy>lkv<arodl><kairam>	<pcholky><sokeey>cu<ykchey><paichy>lkv<arodl><kairam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.43	f107r	S	B	f107r.43|P01|f107r.43|P02|f107r.43|P03	okeear aithy daiin sheody ykchedy chykaiin otal taiin chotaiin aram	<okeear><aithy>ka<ykchedy><chykaiin>bp<chotaiin>s	<okeear><aithy>ka<ykchedy><chykaiin>bp<chotaiin>s	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.44	f107r	S	B	f107r.44|P01|f107r.44|P02	ycheodain okeey qokeeody qokaiin	<ycheodain>l r	<ycheodain>l r	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.45	f107r	S	B	f107r.45|P01|f107r.45|P02|f107r.45|P03	todky chedy qockhy qokeedy qokokil y chees opal kaiin otaiin otaram	<todky>grh<qokokil>oc<opal>ux<otaram>	<todky>grh<qokokil>oc<opal>ux<otaram>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.46	f107r	S	B	f107r.46|P01|f107r.46|P02	sar cheey qodaiin qokaiin ol cheor aiin otal taiin qokaiin otal alkal	p arqjcbprb<alkal>	p arqjcbprb<alkal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.47	f107r	S	B	f107r.47|P01|f107r.47|P02|f107r.47|P03	okain cheey lol loeey aiinal	i y<loeey><aiinal>	i y<loeey><aiinal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.48	f107r	S	B	f107r.48|P01|f107r.48|P02|f107r.48|P03	fairal chkal lky otain ar kalkal qotain oty lky otaiin ytaiin om	<fairal>euev<kalkal>mluxme	<fairal>euev<kalkal>mluxme	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.49	f107r	S	B	f107r.49|P01|f107r.49|P02|f107r.49|P03	o alain aifhy chkain okair chtl lkaiin okair chtl raithty	t<alain><aifhy>me<chtl>ce<chtl><raithty>	t<alain><aifhy>me<chtl>ce<chtl><raithty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.5	f107r	S	B	f107r.5|P01|f107r.5|P02	olkchedy tedy oteeey okchedy qokeed qokear chedy chokchedy qokain ar	<olkchedy>z<oteeey>pm<qokear>g<chokchedy>ov	<olkchedy>z<oteeey>pm<qokear>g<chokchedy>ov	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.50	f107r	S	B	f107r.50|P01|f107r.50|P02	chain al lkeey chol taidy qotaiin ytaiin lkl lfchal pchdy pal tar	 ydj<taidy>wm<lkl><lfchal><pchdy><pal>k	 ydj<taidy>wm<lkl><lfchal><pchdy><pal>k	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.51	f107r	S	B	f107r.51|P01|f107r.51|P02|f107r.51|P03	sar ain chol olcheey otal otal ol otchy qoky otaily	pzjkbbqef<otaily>	pzjkbbqef<otaily>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.6	f107r	S	B	f107r.6|P01|f107r.6|P02|f107r.6|P03	okcheey qokeedy chotchedy daiin ar oteey lteey chedaiin okchey otaiin am	<okcheey>h<chotchedy>kvu<lteey>dfx 	<okcheey>h<chotchedy>kvu<lteey>dfx 	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.7	f107r	S	B	f107r.7|P01|f107r.7|P02	ytaiin cheotchey okaiin chckhy okeedy otcheey	m<cheotchey>vxb<otcheey>	m<cheotchey>vxb<otcheey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.8	f107r	S	B	f107r.8|P01|f107r.8|P02|f107r.8|P03	torshor sheeey oteeol qokeey qokedy lkaiin qokaiin qokar al okiroley	<torshor><sheeey><oteeol>wzcrmy<okiroley>	<torshor><sheeey><oteeol>wzcrmy<okiroley>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107r.9	f107r	S	B	f107r.9|P01|f107r.9|P02|f107r.9|P03	okaiin sheey tcheol kain okeey chedy okeedy chdykchedy chey kain an	vw<tcheol>flgb<chdykchedy>tf<an>	vw<tcheol>flgb<chdykchedy>tf<an>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.1	f107v	S	B	f107v.1|P01|f107v.1|P02|f107v.1|P03	kaisar olkeeey otalkchy lkaiin otedy qokair lkal chey chody otal cheey	<kaisar>r<otalkchy>cgv<lkal>tbb 	<kaisar>r<otalkchy>cgv<lkal>tbb 	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.10	f107v	S	B	f107v.10|P01|f107v.10|P02	shodaiin shey qokair qokaiin chokedy tain shedy	prvr<chokedy>kf	prvr<chokedy>kf	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.11	f107v	S	B	f107v.11|P01|f107v.11|P02	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	<tshedy>if jwwpj<qopchcfhy>	<tshedy>if jwwpj<qopchcfhy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.12	f107v	S	B	f107v.12|P01|f107v.12|P02|f107v.12|P03	qokeey lcheol chol kaiin olkal shedy qokaly odar choty qokaiin otam	w<lcheol>juufykrrf	w<lcheol>juufykrrf	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.13	f107v	S	B	f107v.13|P01|f107v.13|P02|f107v.13|P03	ycheey qokain ockheody qokair otal qokaiin otal shoeky qokaiin dalam	po<ockheody>vbrb<shoeky>r<dalam>	po<ockheody>vbrb<shoeky>r<dalam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.14	f107v	S	B	f107v.14|P01|f107v.14|P02	daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal	kjvmaa op<dlkal>	kjvmaa op<dlkal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.15	f107v	S	B	f107v.15|P01|f107v.15|P02	solain qokal okeey lkaiin okain chkal otain chcthy tarairy	<solain>alcieeh<tarairy>	<solain>alcieeh<tarairy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.16	f107v	S	B	f107v.16|P01|f107v.16|P02|f107v.16|P03	parair okal opchol okal opaiin otedy qokeody tolkal lkar aiiraly	<parair>i<opchol>ikgl<tolkal>z<aiiraly>	<parair>i<opchol>ikgl<tolkal>z<aiiraly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.17	f107v	S	B	f107v.17|P01	saiin or ykeear chckhy okaiin okal qoklaiin cheol qokar chey lkam	pi<ykeear>xvi<qoklaiin>omt<lkam>	pi<ykeear>xvi<qoklaiin>omt<lkam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.18	f107v	S	B	f107v.18|P01|f107v.18|P02	qokain qokchey qekchdy okaiin lkl chol raiin otaiin alkaiin dal	o <qekchdy>v<lkl>jnx<alkaiin>t	o <qekchdy>v<lkl>jnx<alkaiin>t	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.19	f107v	S	B	f107v.19|P01|f107v.19|P02	soral olaiin chor okaiin chkain okaiin	<soral>duvmv	<soral>duvmv	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.2	f107v	S	B	f107v.2|P01|f107v.2|P02	daiin dckhy ol daiin chkal qokedy otal chedy oteos aiin otar alkain ol	k<dckhy>qkezbglce<alkain>q	k<dckhy>qkezbglce<alkain>q	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.20	f107v	S	B	f107v.20|P01|f107v.20|P02	palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam	<palar>iz<kalkal>v<chpal> c<pcholkal><opalkam>	<palar>iz<kalkal>v<chpal> c<pcholkal><opalkam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.21	f107v	S	B	f107v.21|P01|f107v.21|P02|f107v.21|P03	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	pqujlazzuie<otalal>	pqujlazzuie<otalal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.22	f107v	S	B	f107v.22|P01|f107v.22|P02|f107v.22|P03	dar alol olaiin olkal chol chdar	n<alol>dujc	n<alol>dujc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.23	f107v	S	B	f107v.23|P01|f107v.23|P02|f107v.23|P03	palchar ar akaiiky char raikchy opchain opalkar otal otar alky	<palchar>v<akaiiky>v<raikchy><opchain><opalkar>be<alky>	<palchar>v<akaiiky>v<raikchy><opchain><opalkar>be<alky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.24	f107v	S	B	f107v.24|P01|f107v.24|P02	dain olaiin chol olkain lkaiin	kdj c	kdj c	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.25	f107v	S	B	f107v.25|P01|f107v.25|P02|f107v.25|P03	kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey ram	<kaolkar><kolkar>ijy<tody>plyd<pchey>j	<kaolkar><kolkar>ijy<tody>plyd<pchey>j	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.26	f107v	S	B	f107v.26|P01|f107v.26|P02|f107v.26|P03	oraiin sheor qokain cheody qokain otal okaiin olkeeor ar al oldy	aro obv<olkeeor>vyc	aro obv<olkeeor>vyc	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.27	f107v	S	B	f107v.27|P01|f107v.27|P02|f107v.27|P03	dal okain okchey qokshy okol lkshedy taraiin sho qokar cheey qokam	tif<qokshy>o<lkshedy><taraiin>lm e	tif<qokshy>o<lkshedy><taraiin>lm e	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.28	f107v	S	B	f107v.28|P01|f107v.28|P02|f107v.28|P03	ycheor cheol lcheedy raraiin	<ycheor>o<lcheedy><raraiin>	<ycheor>o<lcheedy><raraiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.29	f107v	S	B	f107v.29|P01|f107v.29|P02|f107v.29|P03	tolkeeedy okeol cheody qokeey qokchedy qotyshey qcthey lty ltam	<tolkeeedy>i wz<qotyshey><qcthey><lty><ltam>	<tolkeeedy>i wz<qotyshey><qcthey><lty><ltam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.3	f107v	S	B	f107v.3|P01|f107v.3|P02|f107v.3|P03	sain ain aiiin qokaiin shol kal qokar al ochedy lkaiin otal olkiir alody	pz rvnmy<ochedy>cb<olkiir><alody>	pz rvnmy<ochedy>cb<olkiir><alody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.30	f107v	S	B	f107v.30|P01|f107v.30|P02	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	iqv<lkeody>xjc<lkeeey>rtf	iqv<lkeody>xjc<lkeeey>rtf	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.31	f107v	S	B	f107v.31|P01|f107v.31|P02|f107v.31|P03	sokod chey lkaiin chedy qeokeody qokeedy rary	<sokod>tcg<qeokeody>h<rary>	<sokod>tcg<qeokeody>h<rary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.32	f107v	S	B	f107v.32|P01|f107v.32|P02|f107v.32|P03	toy oaiin okeeody okaiin otaiin otchey qokaiin okedy qokam	<toy>pavxkrbe	<toy>pavxkrbe	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.33	f107v	S	B	f107v.33|P01|f107v.33|P02|f107v.33|P03	orain chol qodaiin odain aiin okain chkaly raiin ykaiin aldy	jjamci<chkaly>nve	jjamci<chkaly>nve	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.34	f107v	S	B	f107v.34|P01|f107v.34|P02|f107v.34|P03	dyair chey lkeey lchedy raiin sheey	<dyair>tdynw	<dyair>tdynw	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.35	f107v	S	B	f107v.35|P01|f107v.35|P02	polchedy olkeey lkey chcthy lkar shedy qokaiin chedy qokeedy lol	<polchedy>i<lkey>hzfrghy	<polchedy>i<lkey>hzfrghy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.36	f107v	S	B	f107v.36|P01|f107v.36|P02|f107v.36|P03	tol chey lcheor sheol qokaiin olkeedy okar ar olkain odain	pt<lcheor>trvdv m	pt<lcheor>trvdv m	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.37	f107v	S	B	f107v.37|P01|f107v.37|P02|f107v.37|P03	poraiin okal chedy qolkeey lpcheedy qokol rol keedy okaiin otary	<poraiin>ig<qolkeey><lpcheedy>auyv<otary>	<poraiin>ig<qolkeey><lpcheedy>auyv<otary>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.38	f107v	S	B	f107v.38|P01	dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain	kf riauum	kf riauum	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.39	f107v	S	B	f107v.39|P01|f107v.39|P02|f107v.39|P03	okain cheor olkaiin oain cheary raiin okaiin odaiin okaiin y	ijwp<cheary>nvivo	ijwp<cheary>nvivo	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.4	f107v	S	B	f107v.4|P01|f107v.4|P02	dain cheky okechy qokain shocthy otaiin alkaiin	kx<okechy>opx<alkaiin>	kx<okechy>opx<alkaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.40	f107v	S	B	f107v.40|P01|f107v.40|P02	chokeey qokey qokaiii lor aiin aiily	 h<qokaiii>sc<aiily>	 h<qokaiii>sc<aiily>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.41	f107v	S	B	f107v.41|P01|f107v.41|P02|f107v.41|P03	pokar ar keey okeeo lcheey qokchey oteey lkeeol lkeedy qokeey lkain	<pokar>vya  u<lkeeol>xwm	<pokar>vya  u<lkeeol>xwm	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.42	f107v	S	B	f107v.42|P01|f107v.42|P02|f107v.42|P03	orain oloeeey qokain	j<oloeeey>o	j<oloeeey>o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.43	f107v	S	B	f107v.43|P01|f107v.43|P02|f107v.43|P03	pol keeeo kaiis qokeey chckhy lkchaly lkeey opchey rar aiin cheokaly	p<keeeo><kaiis>wx<lkchaly>dpwc<cheokaly>	p<keeeo><kaiis>wx<lkchaly>dpwc<cheokaly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.44	f107v	S	B	f107v.44|P01|f107v.44|P02|f107v.44|P03	kaich ol air arody qokeey qokeey	<kaich>qzmww	<kaich>qzmww	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.45	f107v	S	B	f107v.45|P01|f107v.45|P02	porain okain okechdy dal keeedal shedy okeeolkcheey lkar aiin al	<porain>i<okechdy>t<keeedal>f<okeeolkcheey>zcy	<porain>i<okechdy>t<keeedal>f<okeeolkcheey>zcy	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.46	f107v	S	B	f107v.46|P01|f107v.46|P02|f107v.46|P03	soain aiin chey qolaiin al chedy kedy qoteey oteey qokeeylkain	<soain>ct<qolaiin>ygeru<qokeeylkain>	<soain>ct<qolaiin>ygeru<qokeeylkain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.47	f107v	S	B	f107v.47|P01|f107v.47|P02|f107v.47|P03	y cheey qokeey okeoteey qokey qokey qokeey daiin y okeey odain	o w<okeoteey>hhwkolm	o w<okeoteey>hhwkolm	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.48	f107v	S	B	f107v.48|P01|f107v.48|P02|f107v.48|P03	oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal	ahhbtfuet<aiinal>	ahhbtfuet<aiinal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.49	f107v	S	B	f107v.49|P01|f107v.49|P02|f107v.49|P03	ycheosaiin oekey chey qokeey ycheey dy qoy	<ycheosaiin><oekey>twps<qoy>	<ycheosaiin><oekey>twps<qoy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.5	f107v	S	B	f107v.5|P01|f107v.5|P02|f107v.5|P03	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiim	p<sheockhedy>t<chdor><otechdy>o<tedaiin>cpv<aiim>	p<sheockhedy>t<chdor><otechdy>o<tedaiin>cpv<aiim>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.6	f107v	S	B	f107v.6|P01|f107v.6|P02|f107v.6|P03	paiin okaiin qokaiy olkeedy qokeey qotaiin oky lkal okaiin aiin qokaldy	<paiin>v<qokaiy>vwwa<lkal>vc<qokaldy>	<paiin>v<qokaiy>vwwa<lkal>vc<qokaldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.7	f107v	S	B	f107v.7|P01|f107v.7|P02	taiin cheockhy chain qokain	p  o	p  o	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.8	f107v	S	B	f107v.8|P01|f107v.8|P02	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	<polcheolkain>viar<opcheol>x<ltedy><otedam>	<polcheolkain>viar<opcheol>x<ltedy><otedam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f107v.9	f107v	S	B	f107v.9|P01|f107v.9|P02|f107v.9|P03	saiin shey kedy qokain qokedy qokaiin ylkaiin qoky lkal tar aty	preozr<ylkaiin>f<lkal>k<aty>	preozr<ylkaiin>f<lkal>k<aty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.1	f108r	S	B	f108r.1|P01|f108r.1|P02|f108r.1|P03	teodeear qopchety okeeoly okchdpchy todashx opasy olpair ody otedy kedydy	<teodeear><qopchety><okeeoly><okchdpchy><todashx><opasy><olpair>lg<kedydy>	<teodeear><qopchety><okeeoly><okchdpchy><todashx><opasy><olpair>lg<kedydy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.10	f108r	S	B	f108r.10|P01|f108r.10|P02|f108r.10|P03	taiin shkeedy qoteey oteey ykeol ykeedy chekar qokeeodaiin okeyty ody	p<shkeedy>rupu<chekar><qokeeodaiin><okeyty>l	p<shkeedy>rupu<chekar><qokeeodaiin><okeyty>l	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.11	f108r	S	B	f108r.11|P01|f108r.11|P02|f108r.11|P03	teodeey ar aiin okeey qetchdy oteeody okaiin ykeeo dain otal aiin oly	<teodeey>vcl<qetchdy>lv<ykeeo>kbcq	<teodeey>vcl<qetchdy>lv<ykeeo>kbcq	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.12	f108r	S	B	f108r.12|P01|f108r.12|P02	tshey okchey dain aloiin ocheey qokaiin chlam okaiin okal kain alam	<tshey>fk<aloiin><ocheey>r<chlam>vif<alam>	<tshey>fk<aloiin><ocheey>r<chlam>vif<alam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.13	f108r	S	B	f108r.13|P01|f108r.13|P02|f108r.13|P03	ykeey raiin ar ail odaiin	inv<ail>i	inv<ail>i	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.14	f108r	S	B	f108r.14|P01|f108r.14|P02|f108r.14|P03	polchal shol qokar shedy pcholy qokal opchdy ofal shor qokaiin otalod	<polchal>vmf<pcholy>ap<ofal>rr<otalod>	<polchal>vmf<pcholy>ap<ofal>rr<otalod>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.15	f108r	S	B	f108r.15|P01|f108r.15|P02|f108r.15|P03	orain cheey chey qokeey chedy okchedy qoeedy qockhey diir ain okain	j twgpae<diir>zi	j twgpae<diir>zi	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.16	f108r	S	B	f108r.16|P01|f108r.16|P02|f108r.16|P03	saithy olkaiin chckhy daiin dal daiin	<saithy>wxktk	<saithy>wxktk	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.17	f108r	S	B	f108r.17|P01|f108r.17|P02	fcheokair okedaiin chedy qokeed okain chdy laiin ofar chedy tedam	<fcheokair><okedaiin>gmisy<ofar>g<tedam>	<fcheokair><okedaiin>gmisy<ofar>g<tedam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.18	f108r	S	B	f108r.18|P01|f108r.18|P02|f108r.18|P03	okeedy lkal daiin ykchedy qokol chedy qokedy lkedy okalol csedly	b<lkal>k<ykchedy>agzm<okalol><csedly>	b<lkal>k<ykchedy>agzm<okalol><csedly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.19	f108r	S	B	f108r.19|P01|f108r.19|P02|f108r.19|P03	dchedy okeedar shchy okol kedy okeedy chal raiin otedy chtal om	p<okeedar><shchy>oebhng<chtal>e	p<okeedar><shchy>oebhng<chtal>e	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.2	f108r	S	B	f108r.2|P01|f108r.2|P02|f108r.2|P03	qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody	h<chokedy><chockhed>jfbxgk<ofchdy>k	h<chokedy><chockhed>jfbxgk<ofchdy>k	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.20	f108r	S	B	f108r.20|P01|f108r.20|P02|f108r.20|P03	dain chey qokeedy cholcheey dalkar okedy	kth<cholcheey><dalkar>b	kth<cholcheey><dalkar>b	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.21	f108r	S	B	f108r.21|P01|f108r.21|P02|f108r.21|P03	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	<qolshy>a<lkealshedy><shokal>yxcb<dkedam>	<qolshy>a<lkealshedy><shokal>yxcb<dkedam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f108r.22	f108r	S	B	f108r.22|P01|f108r.22|P02	dcheol shol dal qokaiin otal ol shedy qokey chey lor aiin okeeam	<dcheol>vtrbqfhtsc<okeeam>	<dcheol>vtrbqfhtsc<okeeam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
