event_id	statement_id	record	page	locus	surface	card_no	owner_code	morphological_class	expanded_semantic_parts	literal_card_reading_de	procedure_tokens	contextual_reading_rule
E093	H5-S004	H5	f56r	f56r.13	kchal	PROC062	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	FULL_COMPONENT_COMPOSITION	K+AL	zuführen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E094	H5-S005	H5	f56r	f56r.18	sho	PROC052	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	ATOMIC_CORE_CARD	HO	Gabe	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E095	H5-S005	H5	f56r	f56r.18	chokchy	PROC011	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	FULL_COMPONENT_COMPOSITION	OK+Y	ansetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E096	H5-S005	H5	f56r	f56r.18	kchoar	PROC063	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	FULL_COMPONENT_COMPOSITION	K+HO+AR	zuführen · Gabe · von dort	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E097	H5-S005	H5	f56r	f56r.18	sotodan	PROC064	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	FULL_COMPONENT_COMPOSITION	OT+O+AIN	danach · Arbeitsgang · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E098	H5-S006	H5	f56r	f56r.19	otchey	PROC065	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	FULL_COMPONENT_COMPOSITION	OT+Y	danach · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E099	H5-S006	H5	f56r	f56r.19	keol	PROC066	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	FULL_COMPONENT_COMPOSITION	K+E+OL	zuführen · kurz · fortsetzen	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E100	H5-S006	H5	f56r	f56r.19	daiin	PROC009	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E101	B1-S001	B1	f81v	f81v.2	qokedy	PROC067	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+E+DY	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E102	B1-S002	B1	f81v	f81v.2	okaiin	PROC038	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+AIIN	ansetzen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E103	B1-S002	B1	f81v	f81v.2	kair	PROC068	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	K+AIR	zuführen · Lauf	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E104	B1-S002	B1	f81v	f81v.2	okal	PROC048	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+AL	ansetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E105	B1-S002	B1	f81v	f81v.2	sar	PROC003	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	AR	von dort	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E106	B1-S002	B1	f81v	f81v.2	ol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E107	B1-S002	B1	f81v	f81v.2	kain	PROC069	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	K+AIN	zuführen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E108	B1-S002	B1	f81v	f81v.2	olkain	PROC070	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OL+K+AIN	fortsetzen · zuführen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E109	B1-S002	B1	f81v	f81v.2	al	PROC055	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E110	B1-S002	B1	f81v	f81v.2	ol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E111	B1-S002	B1	f81v	f81v.2	rol	PROC071	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	R+OL	abkühlen · fortsetzen	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E112	B1-S002	B1	f81v	f81v.2	dl	PROC072	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	L	führen	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E113	B1-S002	B1	f81v	f81v.7	olor	PROC022	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OL+OR	fortsetzen · Ansatz	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E114	B1-S002	B1	f81v	f81v.7	ol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E115	B1-S002	B1	f81v	f81v.7	sheckhal	PROC073	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SH+E+CKH+AL	halten · kurz · Durchlass · Zielstelle	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E116	B1-S002	B1	f81v	f81v.7	daiin	PROC009	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E117	B1-S002	B1	f81v	f81v.7	qokeedal	PROC074	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+EE+AL	ansetzen · länger · Zielstelle	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E118	B1-S002	B1	f81v	f81v.7	daiin	PROC009	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	AIIN	Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E119	B1-S002	B1	f81v	f81v.7	chckhy	PROC075	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CKH+Y	Durchlass · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E120	B1-S002	B1	f81v	f81v.7	schedy	PROC076	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CHD+DY	umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E121	B1-S003	B1	f81v	f81v.7	qol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E122	B1-S003	B1	f81v	f81v.17	sshkchdy	PROC077	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SH+K+CHD+DY	halten · zuführen · umsetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E123	B1-S004	B1	f81v	f81v.17	chedy	PROC042	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E124	B1-S004	B1	f81v	f81v.17	ol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E125	B1-S004	B1	f81v	f81v.17	shedy	PROC078	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E126	B1-S005	B1	f81v	f81v.17	qolchedy	PROC079	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OL+CHD+DY	fortsetzen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E127	B1-S006	B1	f81v	f81v.17	qokain	PROC080	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+AIN	ansetzen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E128	B1-S006	B1	f81v	f81v.17	shckhy	PROC075	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CKH+Y	Durchlass · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E129	B1-S006	B1	f81v	f81v.17	dl	PROC072	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	L	führen	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E130	B1-S006	B1	f81v	f81v.17	ral	PROC081	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	R+AL	abkühlen · Zielstelle	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E131	B1-S007	B1	f81v	f81v.18	qokchdy	PROC082	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+CHD+DY	ansetzen · umsetzen · Schluss	ACTIVATE_CHARGE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E132	B1-S008	B1	f81v	f81v.18	chey	PROC019	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	Y	dies	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E133	B1-S008	B1	f81v	f81v.18	ol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E134	B1-S008	B1	f81v	f81v.18	cheky	PROC083	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CHK+E+Y	wärmen · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E135	B1-S008	B1	f81v	f81v.18	ol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E136	B1-S008	B1	f81v	f81v.18	shedy	PROC078	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E137	B1-S009	B1	f81v	f81v.18	qokedy	PROC067	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+E+DY	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E138	B1-S010	B1	f81v	f81v.18	qokedy	PROC067	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+E+DY	ansetzen · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E139	B1-S011	B1	f81v	f81v.18	chckhy	PROC075	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CKH+Y	Durchlass · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E140	B1-S011	B1	f81v	f81v.18	qoky	PROC008	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+Y	ansetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E141	B1-S012	B1	f81v	f81v.21	lsho	PROC084	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	LSH+O	Waschgang · Arbeitsgang	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E142	B1-S012	B1	f81v	f81v.21	qokey	PROC085	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+E+Y	ansetzen · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E143	B1-S012	B1	f81v	f81v.21	lshedy	PROC086	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	LSH+E+DY	Waschgang · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E144	B1-S013	B1	f81v	f81v.21	lshedy	PROC086	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	LSH+E+DY	Waschgang · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E145	B1-S014	B1	f81v	f81v.21	chedy	PROC042	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CHD+Y	umsetzen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E146	B1-S014	B1	f81v	f81v.21	qolky	PROC087	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SOLK+Y	auffangen · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E147	B1-S014	B1	f81v	f81v.21	lchedal	PROC088	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	L+CHD+AL	führen · umsetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E148	B1-S014	B1	f81v	f81v.21	qol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E149	B1-S014	B1	f81v	f81v.21	otar	PROC089	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OT+AR	danach · von dort	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E150	B1-S015	B1	f81v	f81v.24	ytey	PROC090	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	T+E+Y	eintragen · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E151	B1-S015	B1	f81v	f81v.24	okchedy	PROC091	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+CHD+DY	ansetzen · umsetzen · Schluss	ACTIVATE_CHARGE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E152	B1-S016	B1	f81v	f81v.24	qokal	PROC048	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+AL	ansetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E153	B1-S016	B1	f81v	f81v.24	okeey	PROC092	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	OK+EE+Y	ansetzen · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E154	B1-S016	B1	f81v	f81v.24	qol	PROC013	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	OL	fortsetzen	CONTINUE_USE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E155	B1-S016	B1	f81v	f81v.24	cheedy	PROC078	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E156	B1-S017	B1	f81v	f81v.24	sal	PROC055	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E157	B1-S017	B1	f81v	f81v.24	teol	PROC093	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	E+OL	kurz · fortsetzen	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E158	B1-S017	B1	f81v	f81v.24	dchdy	PROC094	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CHD+DY	umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E159	B1-S018	B1	f81v	f81v.24	ly	PROC095	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	L+Y	führen · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E160	B1-S018	B1	f81v	f81v.27	dsheol	PROC096	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SH+E+OL	halten · kurz · fortsetzen	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E161	B1-S018	B1	f81v	f81v.27	oiiin	PROC097	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	O+IIN	Arbeitsgang · Sollstufe	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E162	B1-S018	B1	f81v	f81v.27	olkeedy	PROC098	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SOLK+EE+DY	auffangen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E163	B1-S019	B1	f81v	f81v.27	tedy	PROC078	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SHED+DY	absetzen · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E164	B1-S020	B1	f81v	f81v.27	cheky	PROC083	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	CHK+E+Y	wärmen · kurz · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E165	B1-S020	B1	f81v	f81v.27	shckhedy	PROC099	B1_SHARED_TWO_ROW_POOL	FULL_COMPONENT_COMPOSITION	SH+CKH+E+DY	halten · Durchlass · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E166	B1-S021	B1	f81v	f81v.27	chal	PROC055	B1_SHARED_TWO_ROW_POOL	ATOMIC_CORE_CARD	AL	Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E167	B2-S001	B2	f82r	f82r.2	dchedy	PROC076	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	CHD+DY	umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E168	B2-S002	B2	f82r	f82r.2	qolchedy	PROC079	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OL+CHD+DY	fortsetzen · umsetzen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E169	B2-S003	B2	f82r	f82r.2	qokain	PROC080	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+AIN	ansetzen · Portion	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E170	B2-S003	B2	f82r	f82r.2	dy	PROC019	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	ATOMIC_CORE_CARD	Y	dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E171	B2-S003	B2	f82r	f82r.2	qokeedy	PROC100	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+EE+DY	ansetzen · länger · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E172	B2-S004	B2	f82r	f82r.2	qokal	PROC048	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+AL	ansetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E173	B2-S004	B2	f82r	f82r.2	lcheckhy	PROC101	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	L+CKH+Y	führen · Durchlass · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E174	B2-S004	B2	f82r	f82r.2	lched	PROC102	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	L+CHD	führen · umsetzen	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E175	B2-S004	B2	f82r	f82r.3	qokeey	PROC092	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+EE+Y	ansetzen · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E176	B2-S004	B2	f82r	f82r.3	lcheckhedy	PROC103	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	L+CKH+E+DY	führen · Durchlass · kurz · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E177	B2-S005	B2	f82r	f82r.3	qokaly	PROC104	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+AL+Y	ansetzen · Zielstelle · dies	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E178	B2-S005	B2	f82r	f82r.3	solkaiin	PROC105	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	SOLK+AIIN	auffangen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E179	B2-S005	B2	f82r	f82r.3	chckhy	PROC075	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	CKH+Y	Durchlass · dies	MOVE_PASS	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E180	B2-S005	B2	f82r	f82r.3	qokaiin	PROC038	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+AIIN	ansetzen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E181	B2-S005	B2	f82r	f82r.4	qokaiin	PROC038	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+AIIN	ansetzen · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E182	B2-S005	B2	f82r	f82r.4	octheol	PROC106	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	O+CTH+E+OL	Arbeitsgang · bereit · kurz · fortsetzen	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E183	B2-S005	B2	f82r	f82r.4	chkeey	PROC107	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	CHK+EE+Y	wärmen · länger · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E184	B2-S005	B2	f82r	f82r.4	ldy	PROC108	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	L+DY	führen · Schluss	MOVE_PASS>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E185	B2-S006	B2	f82r	f82r.4	oteey	PROC109	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OT+EE+Y	danach · länger · dies	HOLD_STATE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E186	B2-S006	B2	f82r	f82r.4	qokal	PROC048	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+AL	ansetzen · Zielstelle	TARGET_HANDOFF	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E187	B2-S006	B2	f82r	f82r.4	sheckhy	PROC110	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	SH+E+CKH+Y	halten · kurz · Durchlass · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E188	B2-S006	B2	f82r	f82r.4	qoky	PROC008	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	FULL_COMPONENT_COMPOSITION	OK+Y	ansetzen · dies	ACTIVATE_CHARGE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E189	B2-S007	B2	f82r	f82r.7	dshedy	PROC111	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	FULL_COMPONENT_COMPOSITION	SH+E+DY	halten · kurz · Schluss	HOLD_STATE>CLOSE	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E190	B2-S008	B2	f82r	f82r.7	sotaiin	PROC112	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	FULL_COMPONENT_COMPOSITION	OT+AIIN	danach · Maß	METER_CHECK	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
E191	B2-S008	B2	f82r	f82r.7	qokar	PROC113	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	FULL_COMPONENT_COMPOSITION	OK+AR	ansetzen · von dort	SOURCE_DRAW	Bind DIES/DORT/STELLE to owner; execute procedure; CLOSE only when emitted.
