audit_id	round	surface	mode	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	zl3b_it2a_exact	default_meaning_de	contextual_meaning_de	before_gloss_de	after_gloss_de	known_other_tokens	v34_line_de	v35_line_de	hard_collision	verdict
G658-A01-0027	1	otam	EXACT_CONTEXTUAL_WHOLE	f48v	f48v.8	H	B	5	11	FINAL	tokar	<EOS>	oteody chkey okedy chckhedy ykedy oldy otoly chey kaly tokar otam	oteody chkey okedy chckhedy ykedy oldy otoly chey kaly tokar otam	oteo y chkey oke y chcthedy yke y ol y otoly chey kaly tokar otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	3	[oteody:?] | [chkey:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradmitte, abgeschlossen | [ykedy:?] | [oldy:?] | [otoly:?] | trocken in der Mitte des Grades | [kaly:?] | [tokar:?] | [otam:?]	[oteody:?] | [chkey:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradmitte, abgeschlossen | [ykedy:?] | [oldy:?] | [otoly:?] | trocken in der Mitte des Grades | [kaly:?] | [tokar:?] | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0028	1	otam	EXACT_CONTEXTUAL_WHOLE	f52v	f52v.3	H	A	1	8	FINAL	sheol	<EOS>	oor chor chochar ls chteeor ytol sheol otam	oor chor chochar ls chteeor ytol sheol otam	oor chor chochar ls chteeor ytol sheol otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	3	Drogenportion im Ansatz | Pflanzen-/Reproduktionsteil | [chochar:?] | [ls:?] | [chteeor:?] | [ytol:?] | feuchtes Material | [otam:?]	Drogenportion im Ansatz | Pflanzen-/Reproduktionsteil | [chochar:?] | [ls:?] | [chteeor:?] | [ytol:?] | feuchtes Material | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0029	1	otam	EXACT_CONTEXTUAL_WHOLE	f55v	f55v.12	H	B	2	9	FINAL	daiin	<EOS>	daiin ar cheky olkeechy sl ar aiin daiin otam	daiin or cheky olkeechy sl ar aiin daiin otam	daiin ar cheky olkeechy sl ar aiin daiin otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	5	Grad-/Maßwert III | Drogenfraktion I | [cheky:?] | [olkeechy:?] | [sl:?] | Drogenfraktion I | Menge III | Grad-/Maßwert III | [otam:?]	Grad-/Maßwert III | Drogenfraktion I | [cheky:?] | [olkeechy:?] | [sl:?] | Drogenfraktion I | Menge III | Grad-/Maßwert III | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0030	1	otam	EXACT_CONTEXTUAL_WHOLE	f58v	f58v.21	S	A	3	9	FINAL	oiy	<EOS>	olain olalor odaiin qetair otal qokal dair oiy otam	olain olalor odaiin qotais otal qokal dair oishy otam	olain olalor odaiin qetair otal qokal dair iney otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	4	[olain:?] | [olalor:?] | Zubereitungsdosis III | [qetair:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion II | [oiy:?] | [otam:?]	[olain:?] | [olalor:?] | Zubereitungsdosis III | [qetair:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion II | [oiy:?] | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0031	1	otam	EXACT_CONTEXTUAL_WHOLE	f66r	f66r.74	T	B	5	9	FINAL	daiin	<EOS>	ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam	ydaiin shody otchedy oteochey tolchedy lsheody qoky daiin otam	ydaiin she y otchedy oteochey tolchedy lsheody qokydaiin otag	ZL3B_IT2A_EXACT_RF_SPLIT	0	0	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	4	[ydaiin:?] | feucht in der Mitte des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [oteochey:?] | [tolchedy:?] | [lsheody:?] | heiß am Anfang des Grades | Grad-/Maßwert III | [otam:?]	[ydaiin:?] | feucht in der Mitte des Grades, abgeschlossen | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [oteochey:?] | [tolchedy:?] | [lsheody:?] | heiß am Anfang des Grades | Grad-/Maßwert III | ein Maß kalten Ansatzes	0	READER_VARIANT_WARNING
G658-A01-0032	1	otam	EXACT_CONTEXTUAL_WHOLE	f6v	f6v.11	H	A	1	3	MEDIAL	char	ctho	lor char otam ctho m dy	lor char otam cthom dy	lar char otag cthomdy	ZL3B_IT2A_EXACT_RF_SPLIT	0	0	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	1	Holzportion | [char:?] | [otam:?] | [ctho:?] | [m:?] | [dy:?]	Holzportion | [char:?] | ein Maß kalten Ansatzes | [ctho:?] | [m:?] | [dy:?]	0	READER_VARIANT_WARNING
G658-A01-0033	1	otam	EXACT_CONTEXTUAL_WHOLE	f75r	f75r.44	B	B	2	8	MEDIAL	otar	olaiin	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	dchedy sain okedy qokedy otedy okoldy otar otam olaiin chdar dy	dchedy sain oke y qoke y ote y okoldy otar otam olaiin ch dar dy	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	5	[dchedy:?] | [sain:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [okoldy:?] | kalte Drogenfraktion I im Ansatz | [otam:?] | [olaiin:?] | [ch:?] | abgemessene Fraktion I | [dy:?]	[dchedy:?] | [sain:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | [okoldy:?] | kalte Drogenfraktion I im Ansatz | ein Maß kalten Ansatzes | [olaiin:?] | [ch:?] | abgemessene Fraktion I | [dy:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0034	1	otam	EXACT_CONTEXTUAL_WHOLE	f80v	f80v.21	B	B	2	10	FINAL	okal	<EOS>	tar kain okal y rchey qokal olor aiin okal otam	tor kain okal yrchey qokal olor aiin okal otam	t r kain okal y rchey qokal oloraiin okal otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	8	kalte Drogenfraktion I | heiß, Grad II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [y:?] | Wurzel/Wurzeldroge, trocken gebunden, Form I | Rohstoffklasse I, heiß am Gradanfang | Zutat | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [otam:?]	kalte Drogenfraktion I | heiß, Grad II | Rohstoffklasse I im Ansatz, heiß am Gradanfang | [y:?] | Wurzel/Wurzeldroge, trocken gebunden, Form I | Rohstoffklasse I, heiß am Gradanfang | Zutat | Menge III | Rohstoffklasse I im Ansatz, heiß am Gradanfang | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0035	1	otam	EXACT_CONTEXTUAL_WHOLE	f85r1	f85r1.2	T	B	2	12	FINAL	chckhdy	<EOS>	yoiin cheey qocthdy otedy dol ar aiin okshd okchedy otedy chckhdy otam	yoiin cheey qocthdy otedy dol oraiin okshd okchedy otedy chckhdy otam	yoiin cheey qocthdy tedy dol r aiin okshd okchedy ote y chckh y otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	8	[yoiin:?] | trocken am Ende des Grades | [qocthdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Materialmaß | Drogenfraktion I | Menge III | [okshd:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang, abgeschlossen | [otam:?]	[yoiin:?] | trocken am Ende des Grades | [qocthdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Materialmaß | Drogenfraktion I | Menge III | [okshd:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang, abgeschlossen | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0036	1	otam	EXACT_CONTEXTUAL_WHOLE	f86v3	f86v3.12	C	B	2	11	FINAL	otchey	<EOS>	yteedy ykeey daim choaiin checkhy keeeochy tcheey otodaiin opaiin otchey otam	yteedy ykeey daim choaiin checkhy sykeeeochy tcheey otodaiin opaiin otchey otam	ytee y ykeey daim choaiin checkhy keeeochy tcheey otodaiin opaiin otchey otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	3	[yteedy:?] | [ykeey:?] | [daim:?] | [choaiin:?] | trockenes Arzneikompositum am Gradanfang | [keeeochy:?] | kalt und trocken am Ende des Grades | [otodaiin:?] | [opaiin:?] | kalt-trockener Ansatz in der Mitte des Grades | [otam:?]	[yteedy:?] | [ykeey:?] | [daim:?] | [choaiin:?] | trockenes Arzneikompositum am Gradanfang | [keeeochy:?] | kalt und trocken am Ende des Grades | [otodaiin:?] | [opaiin:?] | kalt-trockener Ansatz in der Mitte des Grades | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0037	1	otam	EXACT_CONTEXTUAL_WHOLE	f86v5	f86v5.10	T	B	2	10	MEDIAL	ykaiin	ytam	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	ykar olkal kar shedy shor qokar chor or ykaiin otam ytam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	6	[ykar:?] | [olkal:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | Blüten-/Fruchtstand; reproduktiver Teil | heiße Drogenfraktion I | Pflanzen-/Reproduktionsteil | Drogenportion | [ykaiin:?] | [otam:?] | [ytam:?]	[ykar:?] | [olkal:?] | heiße Drogenfraktion I | feucht in der Mitte des Grades, abgeschlossen | Blüten-/Fruchtstand; reproduktiver Teil | heiße Drogenfraktion I | Pflanzen-/Reproduktionsteil | Drogenportion | [ykaiin:?] | ein Maß kalten Ansatzes | [ytam:?]	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0038	1	otam	EXACT_CONTEXTUAL_WHOLE	f86v5	f86v5.13	T	B	2	3	MEDIAL	shar	ytaiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	7	Grad-/Maßwert III | [shar:?] | [otam:?] | [ytaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [teody:?] | CTH-Drogenmaterial | Drogenportion | Menge III | kalte Drogenfraktion I im Ansatz | Menge-/Klassenwert IV	Grad-/Maßwert III | [shar:?] | ein Maß kalten Ansatzes | [ytaiin:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [teody:?] | CTH-Drogenmaterial | Drogenportion | Menge III | kalte Drogenfraktion I im Ansatz | Menge-/Klassenwert IV	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0039	1	otam	EXACT_CONTEXTUAL_WHOLE	f86v5	f86v5.2	T	B	2	11	MEDIAL	ytol	otam	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	losair yteody qokar shy qokar shor qopchol tal ol ytal otam otam	los air yteody qokar shy qokar shor qopchol tal ol yt l otam otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	6	[losair:?] | [yteody:?] | heiße Drogenfraktion I | feucht am Anfang des Grades | heiße Drogenfraktion I | Blüten-/Fruchtstand; reproduktiver Teil | [qopchol:?] | Rohstoffklasse I, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ytol:?] | [otam:?] | [otam:?]	[losair:?] | [yteody:?] | heiße Drogenfraktion I | feucht am Anfang des Grades | heiße Drogenfraktion I | Blüten-/Fruchtstand; reproduktiver Teil | [qopchol:?] | Rohstoffklasse I, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ytol:?] | ein Maß kalten Ansatzes | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0040	1	otam	EXACT_CONTEXTUAL_WHOLE	f86v5	f86v5.2	T	B	2	12	FINAL	otam	<EOS>	losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam	losair yteody qokar shy qokar shor qopchol tal ol ytal otam otam	los air yteody qokar shy qokar shor qopchol tal ol yt l otam otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	6	[losair:?] | [yteody:?] | heiße Drogenfraktion I | feucht am Anfang des Grades | heiße Drogenfraktion I | Blüten-/Fruchtstand; reproduktiver Teil | [qopchol:?] | Rohstoffklasse I, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ytol:?] | [otam:?] | [otam:?]	[losair:?] | [yteody:?] | heiße Drogenfraktion I | feucht am Anfang des Grades | heiße Drogenfraktion I | Blüten-/Fruchtstand; reproduktiver Teil | [qopchol:?] | Rohstoffklasse I, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [ytol:?] | ein Maß kalten Ansatzes | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0041	1	otam	EXACT_CONTEXTUAL_WHOLE	f86v5	f86v5.33	T	B	2	10	FINAL	daiin	<EOS>	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	qokeey olkaiin ol kain olkeedy qopcheey oty daiin otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	7	heiß am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | [olkeedy:?] | [qopcheey:?] | kalter Ansatz am Anfang des Grades | Grad-/Maßwert III | [otam:?]	heiß am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad II | [olkeedy:?] | [qopcheey:?] | kalter Ansatz am Anfang des Grades | Grad-/Maßwert III | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0042	1	otam	EXACT_CONTEXTUAL_WHOLE	f86v5	f86v5.34	T	B	2	8	MEDIAL	ytaiin	aiin	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin	oteey ol tey choaiin yeedy ychedy ytaiin otam aiin	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	4	kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt in der Mitte des Grades | [choaiin:?] | [ysheedy:?] | [ychedy:?] | [ytaiin:?] | [otam:?] | Menge III	kalter Ansatz am Ende des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt in der Mitte des Grades | [choaiin:?] | [ysheedy:?] | [ychedy:?] | [ytaiin:?] | ein Maß kalten Ansatzes | Menge III	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0043	1	otam	EXACT_CONTEXTUAL_WHOLE	f88r	f88r.9	P	A	1	4	MEDIAL	om	okeom	oain or om otam okeom cheeor qokeody dar or om cheody	oain or om otam okeom cheeor qokeody dar or om cheody	oain or om otam okeom cheeor qokeody dar or om cheody	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	[otam:?]	ein Maß kalten Ansatzes	4	[oain:?] | Drogenportion | [om:?] | [otam:?] | [okeom:?] | [cheeor:?] | [qokeody:?] | abgemessene Fraktion I | Drogenportion | [om:?] | getrockneter Ansatz	[oain:?] | Drogenportion | [om:?] | ein Maß kalten Ansatzes | [okeom:?] | [cheeor:?] | [qokeody:?] | abgemessene Fraktion I | Drogenportion | [om:?] | getrockneter Ansatz	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A01-0044	1	otam	EXACT_CONTEXTUAL_WHOLE	f95r2	f95r2.7	H	B	3	9	FINAL	okedyted	<EOS>	dshedy otal qokal dol or eeedy okeedy okedyted otam	dshedy otol qokal dol or eeedy okeesy okedyted otam	dshedy otol qokal ol or eeedy okeedy oke y ted otam	ALL_THREE_EXACT	1	1	1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes.	[otam:?]	ein Maß kalten Ansatzes	5	[dshedy:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Materialmaß | Drogenportion | [eeedy:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [okedyted:?] | [otam:?]	[dshedy:?] | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | Materialmaß | Drogenportion | [eeedy:?] | heißer Ansatz am Ende des Grades, abgeschlossen | [okedyted:?] | ein Maß kalten Ansatzes	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A02-0001	2	shedefam	READER_WARNING_BOUND_F_WHOLE	f66v	f66v.5	H	B	5	2	MEDIAL	shdy	qokedy	shdy shedefam qokedy chokal dal	shdy shedefam qokedy chokal dal	shd she efam qokedy chokal dal	ZL3B_IT2A_EXACT_RF_SPLIT	0	0	1	ein Maß eingeweichter Blütendroge	ein Maß eingeweichter Blütendroge	[shedefam:?]	ein Maß eingeweichter Blütendroge	4	feucht am Anfang des Grades, abgeschlossen | [shedefam:?] | heiß in der Mitte des Grades, abgeschlossen | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | abgemessene Rohstoffmenge I	feucht am Anfang des Grades, abgeschlossen | ein Maß eingeweichter Blütendroge | heiß in der Mitte des Grades, abgeschlossen | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | abgemessene Rohstoffmenge I	0	READER_VARIANT_WARNING
G658-A03-0001	3	schos	EXACT_TWO_SLOTS_S_WHOLE	f93r	f93r.32	H	A	1	3	FINAL	chokal	<EOS>	dol chokal schos	dol chokal schos	dol chokal schos	ALL_THREE_EXACT	1	1	1	trockene Arzneimischung aus Samen	trockene Arzneimischung aus Samen	[schos:?]	trockene Arzneimischung aus Samen	2	Materialmaß | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | [schos:?]	Materialmaß | Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang | trockene Arzneimischung aus Samen	0	CONCRETE_CONTEXT_COMPATIBLE
G658-A04-0001	4	chokcheo	EXACT_NESTED_PREPARATION_WHOLE	f56r	f56r.13	H	A	1	2	MEDIAL	okchy	kchal	okchy chokcheo kchal	okchy chokcheo kchal	okchy chokcheo kchal	ALL_THREE_EXACT	1	1	1	Trockenansatz aus heißem Trockenpräparat	Trockenansatz aus heißem Trockenpräparat	[chokcheo:?]	Trockenansatz aus heißem Trockenpräparat	2	heiß-trockener Ansatz am Anfang des Grades | [chokcheo:?] | Rohstoffklasse I, heiß-trocken am Gradanfang	heiß-trockener Ansatz am Anfang des Grades | Trockenansatz aus heißem Trockenpräparat | Rohstoffklasse I, heiß-trocken am Gradanfang	0	CONCRETE_CONTEXT_COMPATIBLE
