body	head	head_role	surface	occurrences	lines	pages	reader_exact_occurrences	split_normalized_occurrences	four_head_support_count	four_head_support	complete_p_s_r_l_f_grid	family_strength	interpretation
oar	s	S_SEMEN	soar	0	0	0	0	0	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oar	r	R_RADIX	roar	0	0	0	0	0	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oar	l	L_LIGNUM	loar	1	1	1	1	1	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oar	f	F_BOUND_DRUG_HEAD	foar	2	2	2	2	2	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ochor	p	P_PULVIS	pochor	1	1	1	1	1	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ochor	s	S_SEMEN	sochor	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ochor	r	R_RADIX	rochor	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ochor	l	L_LIGNUM	lochor	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ochor	f	F_BOUND_DRUG_HEAD	fochor	1	1	1	1	1	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
odal	p	P_PULVIS	podal	0	0	0	0	0	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
odal	s	S_SEMEN	sodal	2	2	2	1	1	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
odal	r	R_RADIX	rodal	0	0	0	0	0	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
odal	l	L_LIGNUM	lodal	0	0	0	0	0	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
odal	f	F_BOUND_DRUG_HEAD	fodal	1	1	1	0	0	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oeear	p	P_PULVIS	poeear	1	1	1	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oeear	s	S_SEMEN	soeear	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oeear	r	R_RADIX	roeear	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oeear	l	L_LIGNUM	loeear	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oeear	f	F_BOUND_DRUG_HEAD	foeear	1	1	1	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ol	p	P_PULVIS	pol	16	16	12	13	13	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ol	s	S_SEMEN	sol	57	57	37	49	51	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ol	r	R_RADIX	rol	20	18	15	14	15	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ol	l	L_LIGNUM	lol	35	35	23	31	33	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
ol	f	F_BOUND_DRUG_HEAD	fol	1	1	1	0	0	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olaiin	p	P_PULVIS	polaiin	8	8	5	8	8	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olaiin	s	S_SEMEN	solaiin	1	1	1	1	1	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olaiin	r	R_RADIX	rolaiin	0	0	0	0	0	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olaiin	l	L_LIGNUM	lolaiin	0	0	0	0	0	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olaiin	f	F_BOUND_DRUG_HEAD	folaiin	1	1	1	1	1	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olchey	p	P_PULVIS	polchey	1	1	1	1	1	3	p|s|r	0	STRONG_THREE_HEAD_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olchey	s	S_SEMEN	solchey	2	2	1	1	2	3	p|s|r	0	STRONG_THREE_HEAD_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olchey	r	R_RADIX	rolchey	1	1	1	0	1	3	p|s|r	0	STRONG_THREE_HEAD_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olchey	l	L_LIGNUM	lolchey	0	0	0	0	0	3	p|s|r	0	STRONG_THREE_HEAD_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olchey	f	F_BOUND_DRUG_HEAD	folchey	1	1	1	1	1	3	p|s|r	0	STRONG_THREE_HEAD_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
old	p	P_PULVIS	pold	0	0	0	0	0	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
old	s	S_SEMEN	sold	1	1	1	1	1	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
old	r	R_RADIX	rold	0	0	0	0	0	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
old	l	L_LIGNUM	lold	0	0	0	0	0	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
old	f	F_BOUND_DRUG_HEAD	fold	1	1	1	1	1	1	s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oldaiin	p	P_PULVIS	poldaiin	1	1	1	0	0	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oldaiin	s	S_SEMEN	soldaiin	0	0	0	0	0	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oldaiin	r	R_RADIX	roldaiin	0	0	0	0	0	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oldaiin	l	L_LIGNUM	loldaiin	1	1	1	0	1	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
oldaiin	f	F_BOUND_DRUG_HEAD	foldaiin	1	1	1	1	1	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olor	p	P_PULVIS	polor	2	2	2	2	2	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olor	s	S_SEMEN	solor	1	1	1	1	1	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olor	r	R_RADIX	rolor	0	0	0	0	0	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olor	l	L_LIGNUM	lolor	0	0	0	0	0	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
olor	f	F_BOUND_DRUG_HEAD	folor	1	1	1	1	1	2	p|s	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shedy	p	P_PULVIS	pshedy	3	3	3	3	3	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shedy	s	S_SEMEN	sshedy	6	6	6	4	5	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shedy	r	R_RADIX	rshedy	5	5	5	3	3	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shedy	l	L_LIGNUM	lshedy	38	36	24	24	24	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shedy	f	F_BOUND_DRUG_HEAD	fshedy	2	2	2	1	1	4	p|s|r|l	1	COMPLETE_FIVE_HEAD_GRID	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shody	p	P_PULVIS	pshody	1	1	1	1	1	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shody	s	S_SEMEN	sshody	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shody	r	R_RADIX	rshody	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shody	l	L_LIGNUM	lshody	0	0	0	0	0	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shody	f	F_BOUND_DRUG_HEAD	fshody	1	1	1	1	1	1	p	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shor	p	P_PULVIS	pshor	0	0	0	0	0	1	l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shor	s	S_SEMEN	sshor	0	0	0	0	0	1	l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shor	r	R_RADIX	rshor	0	0	0	0	0	1	l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shor	l	L_LIGNUM	lshor	2	2	2	1	1	1	l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shor	f	F_BOUND_DRUG_HEAD	fshor	1	1	1	1	1	1	l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shy	p	P_PULVIS	pshy	1	1	1	1	1	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shy	s	S_SEMEN	sshy	0	0	0	0	0	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shy	r	R_RADIX	rshy	0	0	0	0	0	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shy	l	L_LIGNUM	lshy	3	3	3	3	3	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
shy	f	F_BOUND_DRUG_HEAD	fshy	1	1	1	0	0	2	p|l	0	SHARED_BODY_SUPPORT	FIFTH_MATERIA_HEAD_ARCHITECTURE__F_VALUE_BOUND
