identity	house_surface	component_recipe	short_value_de	marks	orders	order_count	sections	apprentice_action	semantic_revision	old_short_value_de	second_lesson	third_lesson	fourth_lesson	fifth_lesson	sixth_lesson	seventh_lesson	eighth_lesson	ninth_lesson	portable_surface_root_de	tenth_lesson	local_fluent_expansions_de
A3:G097	dchy	D_ADDR+Y	TEILSTELLE · POSTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	DIESER_EINTRAG · BEDINGUNGSTEIL 19 VON C6@f69v.3	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE	NO_CHANGE	TEILSTELLE · POSTEN
A3:G098	otoly	OT+OL+Y	DANACH · FORTSETZEN · POSTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	FOLGEND · WEITER · DIESER_EINTRAG	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE	NO_CHANGE	DANACH · FORTSETZEN · POSTEN
A3:G099	okeodal	OK+E+O+AL	ANSETZEN · KURZ · ARBEITSGANG · ZIELSTELLE	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	KURZ · AN · BEDINGUNGSTEIL 21 VON C6@f69v.3	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE	NO_CHANGE	ANSETZEN · KURZ · ARBEITSGANG · ZIELSTELLE
A3:G100	oteoarar	OT+E+O+AR+AR	DANACH · KURZ · ARBEITSGANG · QUELLE · QUELLE	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	FOLGEND · KURZ · VON · VON · BEDINGUNGSTEIL 22 VON C6@f69v.3	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE	NO_CHANGE	DANACH · KURZ · ARBEITSGANG · QUELLE · QUELLE
A3:G101	cheteeser	CH+E+T+EE+S_ADDR+E+R	ENTNEHMEN · KURZ · BEARBEITEN · LANG · STERNBEZUG · KURZ · KUEHL	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	KURZ · LAENGER · KURZ · BEDINGUNGSTEIL 23 VON C6@f69v.3	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE	NO_CHANGE	ENTNEHMEN · KURZ · BEARBEITEN · LANG · STERNBEZUG · KURZ · BEZUG
A3:G102	dair	D_ADDR+AIR	TEILSTELLE · LAUF	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	BEDINGUNGSTEIL 24 VON C6@f69v.3 KOPIEREN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE	NO_CHANGE	TEILSTELLE · LAUF
A3:G103	chey	Y	POSTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	DIESER_EINTRAG	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	POSTEN	NO_CHANGE	POSTEN
A3:G104	okody	OK+O+Y	ANSETZEN · ARBEITSGANG · POSTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	DIESER_EINTRAG · BEDINGUNGSTEIL 26 VON C6@f69v.3	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE	NO_CHANGE	ANSETZEN · ARBEITSGANG · POSTEN
A3:G105	dal	AL	ZIELSTELLE	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	AN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	ZIELSTELLE	NO_CHANGE	ZIELSTELLE
A3:G106	oteey	OT+EE+Y	DANACH LANG HALTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	FOLGEND · LAENGER · DIESER_EINTRAG	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	DANACH LANG HALTEN	NO_CHANGE	DANACH LANG HALTEN
A3:G107	oteey	OT+EE+Y	DANACH LANG HALTEN	1	WH04	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	FOLGEND · LAENGER · DIESER_EINTRAG	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	DANACH LANG HALTEN	NO_CHANGE	DANACH LANG HALTEN
A3:G118	otody	OT+O+DY	DANACH · ARBEITSGANG · SCHLIESSEN	1	WH02	1	WHEN	READ_LOCAL_CONDITION_WORD	YES	DEN FOLGENDEN LOKALEN BEDINGUNGSEINTRAG WAEHLEN UND SCHLIESSEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	SPEAKABLE_CONDITION_LEXICON	CONDITION_COMPONENT_COMPOSITION	NONE	NO_CHANGE	DANACH · ARBEITSGANG · SCHLIESSEN
PROC001	dchey	CH+E+Y	ENTNEHMEN · EIN KURZER ARBEITSGANG · POSTEN	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	ENTNEHMEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ENTNEHMEN · EIN KURZER ARBEITSGANG · POSTEN
PROC002	cthoor	CTH+O+OR	BEREITEN · ARBEITSGANG · ANSATZ	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	BEREITEN · ARBEITSGANG · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	BEREITEN · ARBEITSGANG · ANSATZ
PROC003	char	AR	QUELLE	5	WH01,WH02,WH03	3	HOW,WHAT	READ_SHARED_CORE	NO	QUELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	QUELLE
PROC004	chety	T+Y	BEARBEITEN · POSTEN	3	WH01,WH03	2	HOW,WHAT	READ_SHARED_CORE	NO	BEARBEITEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	BEARBEITEN · POSTEN
PROC005	os	OS	DAZU	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	DAZU	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DAZU
PROC006	chair	CH+AIR	ENTNEHMEN · WASSER	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	ENTNEHMEN · WASSER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ENTNEHMEN · WASSER
PROC007	otytchol	OT+Y+T+CH+OL	DANACH DIESEN POSTEN BEARBEITEN, ENTNEHMEN UND WEITERFUEHREN	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	DANACH DIESEN POSTEN BEARBEITEN, ENTNEHMEN UND WEITERFUEHREN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DANACH DIESEN POSTEN BEARBEITEN, ENTNEHMEN UND WEITERFUEHREN
PROC008	qoky	OK+Y	ANSETZEN · POSTEN	11	WH01,WH02,WH03,WH04,WH06	5	HOW,WHAT	READ_SHARED_CORE	NO	ANSETZEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · POSTEN
PROC009	daiin	AIIN	EIN KLEINER SCHOEPFBECHER	18	WH01,WH02,WH03,WH04,WH05,WH06	6	HOW,WHAT	READ_SHARED_CORE	NO	EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	EIN KLEINER SCHOEPFBECHER
PROC010	etyd	E+T+Y	DEN POSTEN KURZ WEITERBEARBEITEN	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	DEN POSTEN KURZ WEITERBEARBEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DEN POSTEN KURZ WEITERBEARBEITEN
PROC011	qokchy	OK+Y	ANSETZEN · POSTEN	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	ANSETZEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · POSTEN
PROC012	qotchol	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	2	WH01,WH03	2	WHAT	READ_SHARED_CORE	NO	DANACH · ENTNEHMEN · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DANACH · ENTNEHMEN · WEITER
PROC013	ol	OL	FORTSETZEN	18	WH01,WH03,WH04,WH05,WH06	5	HOW,WHAT	READ_SHARED_CORE	NO	WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	FORTSETZEN	NO_CHANGE	FORTSETZEN
PROC014	checthy	CTH+Y	BEREITEN · POSTEN	7	WH01,WH02,WH03	3	HOW,WHAT	READ_SHARED_CORE	NO	BEREITEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	BEREITEN · POSTEN
PROC016	or	OR	ANSATZ	3	WH03,WH04	2	HOW,WHAT	READ_SHARED_CORE	NO	ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSATZ
PROC019	chey	Y	POSTEN	13	WH01,WH02,WH03,WH04,WH06	5	HOW,WHAT	READ_SHARED_CORE	NO	POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	POSTEN	NO_CHANGE	POSTEN
PROC020	otchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	1	WH06	1	WHAT	READ_ROOT_COMPOSITION	YES	DANACH · ENTNEHMEN · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	DANACH VOM ANSATZ ENTNEHMEN
PROC022	olor	OL+OR	FORTSETZEN · ANSATZ	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	WEITER · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ANSATZ WEITERFUEHREN
PROC026	tshol	T+SH+OL	BEARBEITEN · HALTEN · WEITER	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	BEARBEITEN · HALTEN · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	BEARBEITEN · HALTEN · WEITER
PROC027	schoal	SH+O+AL	HALTEN · ARBEITSGANG · ZIELSTELLE	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	HALTEN · ARBEITSGANG · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	HALTEN · ARBEITSGANG · ZIELSTELLE
PROC028	cfhy	CFH+Y	AUSPRESSEN · POSTEN	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	AUSPRESSEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	AUSPRESSEN · POSTEN
PROC029	shfydaiin	SH+Y+AIIN	HALTEN · POSTEN · EIN KLEINER SCHOEPFBECHER	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	HALTEN · POSTEN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	HALTEN · POSTEN · EIN KLEINER SCHOEPFBECHER
PROC030	cphy	P+Y	EINBRINGEN · POSTEN	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	EINBRINGEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	EINBRINGEN · POSTEN
PROC031	cheey	SH+EE+Y	LANG HALTEN	5	WH02,WH04,WH05	3	HOW,WHAT	READ_SHARED_CORE	NO	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	LANG HALTEN	NO_CHANGE	LANG HALTEN
PROC032	tchody	T+CH+O+DY	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	2	WH02,WH05	2	WHAT	READ_SHARED_CORE	NO	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	BEARBEITEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS
PROC033	shoyty	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	1	WH02	1	WHAT	READ_ROOT_COMPOSITION	YES	HALTEN · ARBEITSGANG · POSTEN · BEARBEITEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	DURCHARBEITEN
PROC034	schol	RESUME_CARD	DAVON	2	WH02,WH06	2	WHAT	READ_SHARED_CORE	NO	DAVON	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DAVON
PROC035	kchy	K+Y	ZUGEBEN · POSTEN	1	WH02	1	WHAT	READ_ROOT_COMPOSITION	YES	ZUGEBEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ZUGEBEN
PROC036	qotchy	OT+Y	DANACH · POSTEN	1	WH02	1	WHAT	READ_ROOT_COMPOSITION	YES	DANACH · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	FOLGEPOSTEN
PROC037	okchol	OK+OL	ANSETZEN · FORTSETZEN	1	WH02	1	WHAT	READ_ROOT_COMPOSITION	YES	ANSETZEN · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WEITERANSETZEN
PROC038	qokaiin	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	9	WH01,WH02,WH03,WH04	4	HOW,WHAT	READ_SHARED_CORE	NO	ANSETZEN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · EIN KLEINER SCHOEPFBECHER
PROC039	ykain	Y+K+AIN	POSTEN · ZUGEBEN · PORTION	1	WH04	1	WHAT	READ_ROOT_COMPOSITION	YES	POSTEN · ZUGEBEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	EINE PORTION ZUGEBEN
PROC040	ykan	Y+K+AN	POSTEN · ZUGEBEN · NACHGABE	1	WH04	1	WHAT	READ_ROOT_COMPOSITION	YES	POSTEN · ZUGEBEN · NACHGABE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	EINE NACHGABE ZUGEBEN
PROC041	ody	O+DY	ARBEITSGANG SCHLIESSEN	1	WH04	1	WHAT	READ_FUSED_WHOLE_WORD	YES	ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	ARBEITSGANG SCHLIESSEN	TAUGHT_CARD_REANALYSED	ARBEITSGANG SCHLIESSEN
PROC042	chedy	CHD+Y	UMSETZEN · POSTEN	11	WH01,WH03,WH04,WH05	4	HOW,WHAT	READ_SHARED_CORE	NO	UMSETZEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	UMSETZEN · POSTEN
PROC043	talam	TALAM	BEISEITESTELLEN	1	WH04	1	WHAT	READ_LEARNED_WHOLE_ROOT	YES	BEISEITESTELLEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	BEISEITESTELLEN
PROC044	ykaiin	Y+K+AIIN	POSTEN · ZUGEBEN · MASS	1	WH04	1	WHAT	READ_ROOT_COMPOSITION	YES	POSTEN · ZUGEBEN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	SOLLMASS ZUGEBEN
PROC045	cheoar	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	1	WH04	1	WHAT	READ_ROOT_COMPOSITION	YES	ENTNEHMEN · EIN KURZER ARBEITSGANG · ARBEITSGANG · QUELLE	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ AUS DER QUELLE ENTNEHMEN
PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · POSTEN	2	WH04	1	HOW,WHAT	READ_ROOT_COMPOSITION	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WARMHALTEN
PROC047	oldy	OL+DY	FORTSETZEN · SCHLIESSEN	2	WH04	1	HOW,WHAT	READ_ROOT_COMPOSITION	YES	WEITER · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	FORTSETZEN UND SCHLIESSEN
PROC048	qokal	OK+AL	ANSETZEN · ZIELSTELLE	6	WH01,WH02,WH03,WH04	4	HOW,WHAT	READ_SHARED_CORE	NO	ANSETZEN · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · ZIELSTELLE
PROC049	oltchy	OL+T+Y	FORTSETZEN · BEARBEITEN · POSTEN	1	WH04	1	WHAT	READ_ROOT_COMPOSITION	YES	WEITER · BEARBEITEN · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	POSTEN WEITERBEARBEITEN
PROC050	orain	OR+AIN	ANSATZ · PORTION	1	WH04	1	WHAT	READ_ROOT_COMPOSITION	YES	ANSATZ · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ANSATZPORTION
PROC051	chochor	HO+CH+OR	TEIL · ENTNEHMEN · ANSATZ	1	WH06	1	WHAT	READ_ROOT_COMPOSITION	YES	ZUTAT · ENTNEHMEN · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	PFLANZENZUTAT FUER DEN ANSATZ ENTNEHMEN
PROC052	cho	HO	TEIL	2	WH06	1	WHAT	READ_FUSED_WHOLE_WORD	YES	ZUTAT	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	TEIL	TAUGHT_CARD_REANALYSED	TEIL
PROC053	chodaly	HO+AL+Y	TEIL · ZIELSTELLE · POSTEN	1	WH06	1	WHAT	READ_ROOT_COMPOSITION	YES	ZUTAT · ZIELSTELLE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ZUTAT ZUR ZIELSTELLE BRINGEN
PROC054	kchol	K+OL	ZUGEBEN · FORTSETZEN	1	WH06	1	WHAT	READ_ROOT_COMPOSITION	YES	ZUGEBEN · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WEITER ZUGEBEN
PROC055	dal	AL	ZIELSTELLE	10	WH01,WH02,WH03,WH04,WH05,WH06	6	HOW,WHAT	READ_SHARED_CORE	NO	ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	ZIELSTELLE	NO_CHANGE	ZIELSTELLE
PROC056	choy	HO+Y	TEIL · POSTEN	1	WH06	1	WHAT	READ_ROOT_COMPOSITION	YES	ZUTAT · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ZUTAT WEITERFUEHREN
PROC057	cheeckhody	CH+EE+CKH+O+DY	ENTNEHMEN · LANG · DURCHLASS · ARBEITSGANG · SCHLIESSEN	1	WH06	1	WHAT	READ_ROOT_COMPOSITION	YES	ENTNEHMEN · DREI KURZE ARBEITSGAENGE · DURCHLASS · ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LANG DURCHZIEHEN UND SCHLIESSEN
PROC065	otchey	OT+Y	DANACH · POSTEN	1	WH04	1	HOW	READ_ROOT_COMPOSITION	YES	DANACH DIESEN POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	FOLGEPOSTEN
PROC067	qokedy	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	8	WH01,WH03,WH04	3	HOW	READ_SHARED_CORE	NO	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS
PROC068	kair	K+AIR	ZUGEBEN · LAUF	1	WH01	1	HOW	READ_ROOT_COMPOSITION	YES	ZUGEBEN · WASSER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WASSER ZUGEBEN
PROC069	kain	K+AIN	ZUGEBEN · EIN ABGEGRENZTER TEIL	3	WH01,WH03,WH04	3	HOW	READ_SHARED_CORE	NO	ZUGEBEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ZUGEBEN · EIN ABGEGRENZTER TEIL
