reading	model	permission_paragraph	permission_witness	no_permission_paragraph	no_permission_witness	decision	all_shared_atom_conflicts	merged_prefix_conflicts
IT2a	M	f18r|f18r.14-f18r.14	12	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ych!=sam;S:a!=cho;OA:iin!=rly	
IT2a	M	f18r|f18r.14-f18r.14	12	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ych!=okc;S:a!=hod;OA:iin!=eey	
IT2a	M	f18r|f18r.14-f18r.14	12	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ych!=dor;S:a!=c;OA:iin!=har;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	12	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ych!=dor;S:a!=ch;OA:iin!=ar;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	12	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ych!=dor;S:a!=cha;OA:iin!=r;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	13	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ych!=sam;S:ai!=cho;OA:in!=rly	
IT2a	M	f18r|f18r.14-f18r.14	13	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ych!=okc;S:ai!=hod;OA:in!=eey	
IT2a	M	f18r|f18r.14-f18r.14	13	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ych!=dor;S:ai!=c;OA:in!=har;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	13	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ych!=dor;S:ai!=ch;OA:in!=ar;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	13	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ych!=dor;S:ai!=cha;OA:in!=r;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	14	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ych!=sam;S:aii!=cho;OA:n!=rly	
IT2a	M	f18r|f18r.14-f18r.14	14	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ych!=okc;S:aii!=hod;OA:n!=eey	
IT2a	M	f18r|f18r.14-f18r.14	14	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ych!=dor;S:aii!=c;OA:n!=har;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	14	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ych!=dor;S:aii!=ch;OA:n!=ar;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	14	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ych!=dor;S:aii!=cha;OA:n!=r;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	15	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ych!=sam;S:cha!=cho;OA:iin!=rly	
IT2a	M	f18r|f18r.14-f18r.14	15	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ych!=okc;S:cha!=hod;OA:iin!=eey	
IT2a	M	f18r|f18r.14-f18r.14	15	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ych!=dor;S:cha!=c;OA:iin!=har;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	15	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ych!=dor;S:cha!=ch;OA:iin!=ar;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	15	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ych!=dor;OA:iin!=r;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	16	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ych!=sam;S:ha!=cho;OA:iin!=rly	
IT2a	M	f18r|f18r.14-f18r.14	16	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ych!=okc;S:ha!=hod;OA:iin!=eey	
IT2a	M	f18r|f18r.14-f18r.14	16	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ych!=dor;S:ha!=c;OA:iin!=har;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	16	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ych!=dor;S:ha!=ch;OA:iin!=ar;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	16	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ych!=dor;S:ha!=cha;OA:iin!=r;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	17	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:ych!=sam;S:hai!=cho;OA:in!=rly	
IT2a	M	f18r|f18r.14-f18r.14	17	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:ych!=okc;S:hai!=hod;OA:in!=eey	
IT2a	M	f18r|f18r.14-f18r.14	17	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:ych!=dor;S:hai!=c;OA:in!=har;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	17	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:ych!=dor;S:hai!=ch;OA:in!=ar;OB:ekc!=ain	
IT2a	M	f18r|f18r.14-f18r.14	17	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:ych!=dor;S:hai!=cha;OA:in!=r;OB:ekc!=ain	
IT2a	M	f22v|f22v.16-f22v.16	0	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:sa!=sam;S:lda!=cho;OA:lol!=rly	
IT2a	M	f22v|f22v.16-f22v.16	0	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:sa!=okc;S:lda!=hod;OA:lol!=eey	
IT2a	M	f22v|f22v.16-f22v.16	0	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:sa!=dor;S:lda!=c;OA:lol!=har;OB:iin!=ain	
IT2a	M	f22v|f22v.16-f22v.16	0	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:sa!=dor;S:lda!=ch;OA:lol!=ar;OB:iin!=ain	
IT2a	M	f22v|f22v.16-f22v.16	0	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:sa!=dor;S:lda!=cha;OA:lol!=r;OB:iin!=ain	
IT2a	M	f22v|f22v.16-f22v.16	1	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:sai!=sam;S:lda!=cho;OA:lol!=rly	
IT2a	M	f22v|f22v.16-f22v.16	1	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:sai!=okc;S:lda!=hod;OA:lol!=eey	
IT2a	M	f22v|f22v.16-f22v.16	1	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:sai!=dor;S:lda!=c;OA:lol!=har;OB:in!=ain	
IT2a	M	f22v|f22v.16-f22v.16	1	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:sai!=dor;S:lda!=ch;OA:lol!=ar;OB:in!=ain	
IT2a	M	f22v|f22v.16-f22v.16	1	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:sai!=dor;S:lda!=cha;OA:lol!=r;OB:in!=ain	
IT2a	M	f22v|f22v.16-f22v.16	2	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:sai!=sam;S:lda!=cho;OA:lol!=rly	
IT2a	M	f22v|f22v.16-f22v.16	2	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:sai!=okc;S:lda!=hod;OA:lol!=eey	
IT2a	M	f22v|f22v.16-f22v.16	2	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:sai!=dor;S:lda!=c;OA:lol!=har;OB:inc!=ain	
IT2a	M	f22v|f22v.16-f22v.16	2	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:sai!=dor;S:lda!=ch;OA:lol!=ar;OB:inc!=ain	
IT2a	M	f22v|f22v.16-f22v.16	2	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:sai!=dor;S:lda!=cha;OA:lol!=r;OB:inc!=ain	
IT2a	M	f28v|f28v.6-f28v.6	0	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:kai!=cho;OA:in!=rly	
IT2a	M	f28v|f28v.6-f28v.6	0	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:kai!=hod;OA:in!=eey	
IT2a	M	f28v|f28v.6-f28v.6	0	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:d!=dor;S:kai!=c;OA:in!=har;OB:a!=ain	
IT2a	M	f28v|f28v.6-f28v.6	0	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:d!=dor;S:kai!=ch;OA:in!=ar;OB:a!=ain	
IT2a	M	f28v|f28v.6-f28v.6	0	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:d!=dor;S:kai!=cha;OA:in!=r;OB:a!=ain	
IT2a	M	f28v|f28v.6-f28v.6	1	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:hka!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	1	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:hka!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	1	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:d!=dor;S:hka!=c;OA:iin!=har;OB:ai!=ain	
IT2a	M	f28v|f28v.6-f28v.6	1	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:d!=dor;S:hka!=ch;OA:iin!=ar;OB:ai!=ain	
IT2a	M	f28v|f28v.6-f28v.6	1	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:d!=dor;S:hka!=cha;OA:iin!=r;OB:ai!=ain	
IT2a	M	f28v|f28v.6-f28v.6	2	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:ka!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	2	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:ka!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	2	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:d!=dor;S:ka!=c;OA:iin!=har;OB:ai!=ain	
IT2a	M	f28v|f28v.6-f28v.6	2	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:d!=dor;S:ka!=ch;OA:iin!=ar;OB:ai!=ain	
IT2a	M	f28v|f28v.6-f28v.6	2	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:d!=dor;S:ka!=cha;OA:iin!=r;OB:ai!=ain	
IT2a	M	f28v|f28v.6-f28v.6	3	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:hka!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	3	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:hka!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	3	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:d!=dor;S:hka!=c;OA:iin!=har;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	3	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:d!=dor;S:hka!=ch;OA:iin!=ar;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	3	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:d!=dor;S:hka!=cha;OA:iin!=r;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	4	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:ka!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	4	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:ka!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	4	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:d!=dor;S:ka!=c;OA:iin!=har;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	4	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:d!=dor;S:ka!=ch;OA:iin!=ar;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	4	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:d!=dor;S:ka!=cha;OA:iin!=r;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	5	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:d!=sam;S:kai!=cho;OA:in!=rly	
IT2a	M	f28v|f28v.6-f28v.6	5	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:d!=okc;S:kai!=hod;OA:in!=eey	
IT2a	M	f28v|f28v.6-f28v.6	5	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:d!=dor;S:kai!=c;OA:in!=har;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	5	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:d!=dor;S:kai!=ch;OA:in!=ar;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	5	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:d!=dor;S:kai!=cha;OA:in!=r;OB:aii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	6	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:da!=sam;S:kai!=cho;OA:in!=rly	
IT2a	M	f28v|f28v.6-f28v.6	6	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:da!=okc;S:kai!=hod;OA:in!=eey	
IT2a	M	f28v|f28v.6-f28v.6	6	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=c;OA:in!=har;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	6	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=ch;OA:in!=ar;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	6	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=cha;OA:in!=r;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	7	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:da!=sam;S:ai!=cho;OA:in!=rly	
IT2a	M	f28v|f28v.6-f28v.6	7	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:da!=okc;S:ai!=hod;OA:in!=eey	
IT2a	M	f28v|f28v.6-f28v.6	7	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=c;OA:in!=har;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	7	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=ch;OA:in!=ar;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	7	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=cha;OA:in!=r;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	8	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:da!=sam;S:aii!=cho;OA:n!=rly	
IT2a	M	f28v|f28v.6-f28v.6	8	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:da!=okc;S:aii!=hod;OA:n!=eey	
IT2a	M	f28v|f28v.6-f28v.6	8	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:da!=dor;S:aii!=c;OA:n!=har;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	8	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:da!=dor;S:aii!=ch;OA:n!=ar;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	8	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:da!=dor;S:aii!=cha;OA:n!=r;OB:iin!=ain	
IT2a	M	f28v|f28v.6-f28v.6	9	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:da!=sam;S:ai!=cho;OA:in!=rly	
IT2a	M	f28v|f28v.6-f28v.6	9	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:da!=okc;S:ai!=hod;OA:in!=eey	
IT2a	M	f28v|f28v.6-f28v.6	9	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=c;OA:in!=har	S/OB
IT2a	M	f28v|f28v.6-f28v.6	9	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=ch;OA:in!=ar	S/OB
IT2a	M	f28v|f28v.6-f28v.6	9	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=cha;OA:in!=r	S/OB
IT2a	M	f28v|f28v.6-f28v.6	10	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:da!=sam;S:aii!=cho;OA:n!=rly	
IT2a	M	f28v|f28v.6-f28v.6	10	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:da!=okc;S:aii!=hod;OA:n!=eey	
IT2a	M	f28v|f28v.6-f28v.6	10	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:da!=dor;S:aii!=c;OA:n!=har	
IT2a	M	f28v|f28v.6-f28v.6	10	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:da!=dor;S:aii!=ch;OA:n!=ar	
IT2a	M	f28v|f28v.6-f28v.6	10	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:da!=dor;S:aii!=cha;OA:n!=r	
IT2a	M	f28v|f28v.6-f28v.6	11	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:da!=sam;S:kai!=cho;OA:in!=rly	
IT2a	M	f28v|f28v.6-f28v.6	11	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:da!=okc;S:kai!=hod;OA:in!=eey	
IT2a	M	f28v|f28v.6-f28v.6	11	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=c;OA:in!=har	
IT2a	M	f28v|f28v.6-f28v.6	11	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=ch;OA:in!=ar	
IT2a	M	f28v|f28v.6-f28v.6	11	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=cha;OA:in!=r	
IT2a	M	f28v|f28v.6-f28v.6	12	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:da!=sam;S:ai!=cho;OA:in!=rly	
IT2a	M	f28v|f28v.6-f28v.6	12	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:da!=okc;S:ai!=hod;OA:in!=eey	
IT2a	M	f28v|f28v.6-f28v.6	12	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=c;OA:in!=har;OB:ii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	12	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=ch;OA:in!=ar;OB:ii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	12	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:da!=dor;S:ai!=cha;OA:in!=r;OB:ii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	13	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:da!=sam;S:kai!=cho;OA:in!=rly	
IT2a	M	f28v|f28v.6-f28v.6	13	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:da!=okc;S:kai!=hod;OA:in!=eey	
IT2a	M	f28v|f28v.6-f28v.6	13	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=c;OA:in!=har;OB:ii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	13	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=ch;OA:in!=ar;OB:ii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	13	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:da!=dor;S:kai!=cha;OA:in!=r;OB:ii!=ain	
IT2a	M	f28v|f28v.6-f28v.6	14	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dai!=sam;S:hka!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	14	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dai!=okc;S:hka!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	14	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:dai!=dor;S:hka!=c;OA:iin!=har;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	14	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:dai!=dor;S:hka!=ch;OA:iin!=ar;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	14	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:dai!=dor;S:hka!=cha;OA:iin!=r;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	15	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dai!=sam;S:ka!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	15	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dai!=okc;S:ka!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	15	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:dai!=dor;S:ka!=c;OA:iin!=har;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	15	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:dai!=dor;S:ka!=ch;OA:iin!=ar;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	15	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:dai!=dor;S:ka!=cha;OA:iin!=r;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	16	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dai!=sam;S:a!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	16	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dai!=okc;S:a!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	16	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:dai!=dor;S:a!=c;OA:iin!=har;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	16	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:dai!=dor;S:a!=ch;OA:iin!=ar;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	16	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:dai!=dor;S:a!=cha;OA:iin!=r;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	17	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dai!=sam;S:aii!=cho;OA:n!=rly	
IT2a	M	f28v|f28v.6-f28v.6	17	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dai!=okc;S:aii!=hod;OA:n!=eey	
IT2a	M	f28v|f28v.6-f28v.6	17	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:dai!=dor;S:aii!=c;OA:n!=har;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	17	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:dai!=dor;S:aii!=ch;OA:n!=ar;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	17	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:dai!=dor;S:aii!=cha;OA:n!=r;OB:in!=ain	
IT2a	M	f28v|f28v.6-f28v.6	18	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dai!=sam;S:a!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	18	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dai!=okc;S:a!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	18	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:dai!=dor;S:a!=c;OA:iin!=har	S/OB
IT2a	M	f28v|f28v.6-f28v.6	18	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:dai!=dor;S:a!=ch;OA:iin!=ar	S/OB
IT2a	M	f28v|f28v.6-f28v.6	18	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:dai!=dor;S:a!=cha;OA:iin!=r	S/OB
IT2a	M	f28v|f28v.6-f28v.6	19	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dai!=sam;S:aii!=cho;OA:n!=rly	
IT2a	M	f28v|f28v.6-f28v.6	19	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dai!=okc;S:aii!=hod;OA:n!=eey	
IT2a	M	f28v|f28v.6-f28v.6	19	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:dai!=dor;S:aii!=c;OA:n!=har	
IT2a	M	f28v|f28v.6-f28v.6	19	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:dai!=dor;S:aii!=ch;OA:n!=ar	
IT2a	M	f28v|f28v.6-f28v.6	19	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:dai!=dor;S:aii!=cha;OA:n!=r	
IT2a	M	f28v|f28v.6-f28v.6	20	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dai!=sam;S:hka!=cho;OA:iin!=rly	
IT2a	M	f28v|f28v.6-f28v.6	20	f27r|f27r.13-f27r.13	0	ATOM_VALUE_CONFLICT	L:dai!=okc;S:hka!=hod;OA:iin!=eey	
IT2a	M	f28v|f28v.6-f28v.6	20	f42r|f42r.6-f42r.6	32	ATOM_VALUE_CONFLICT	L:dai!=dor;S:hka!=c;OA:iin!=har	
IT2a	M	f28v|f28v.6-f28v.6	20	f42r|f42r.6-f42r.6	33	ATOM_VALUE_CONFLICT	L:dai!=dor;S:hka!=ch;OA:iin!=ar	
IT2a	M	f28v|f28v.6-f28v.6	20	f42r|f42r.6-f42r.6	34	ATOM_VALUE_CONFLICT	L:dai!=dor;S:hka!=cha;OA:iin!=r	
IT2a	M	f28v|f28v.6-f28v.6	21	f24r|f24r.20-f24r.20	0	ATOM_VALUE_CONFLICT	L:dai!=sam;S:ka!=cho;OA:iin!=rly	
