reading	paragraph	leaf	model	groups	characters	status	reasons	nodes	witnesses
ZL3b	f112r|f112r.34-f112r.36	112	D	28	133	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112r|f112r.37-f112r.38	112	M	19	102	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112r|f112r.37-f112r.38	112	D	19	102	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112r|f112r.39-f112r.41	112	M	28	147	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
ZL3b	f112r|f112r.39-f112r.41	112	D	28	147	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;more_than_6_initial_characters	0	0
ZL3b	f112r|f112r.42-f112r.45	112	M	42	224	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112r|f112r.42-f112r.45	112	D	42	224	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.1-f112v.6	112	M	53	260	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.1-f112v.6	112	D	53	260	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.7-f112v.10	112	M	29	159	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.7-f112v.10	112	D	29	159	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.11-f112v.14	112	M	35	193	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.11-f112v.14	112	D	35	193	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.15-f112v.19	112	M	46	250	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.15-f112v.19	112	D	46	250	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.20-f112v.22	112	M	24	141	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.20-f112v.22	112	D	24	141	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.23-f112v.26	112	M	36	222	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.23-f112v.26	112	D	36	222	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.27-f112v.29	112	M	28	151	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.27-f112v.29	112	D	28	151	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.30-f112v.31	112	M	15	81	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.30-f112v.31	112	D	15	81	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.32-f112v.35	112	M	35	211	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.32-f112v.35	112	D	35	211	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.36-f112v.38	112	M	33	159	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.36-f112v.38	112	D	33	159	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.39-f112v.41	112	M	24	138	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.39-f112v.41	112	D	24	138	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.42-f112v.44	112	M	31	171	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.42-f112v.44	112	D	31	171	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.45-f112v.47	112	M	31	148	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f112v|f112v.45-f112v.47	112	D	31	148	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.1-f113r.3	113	M	29	163	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.1-f113r.3	113	D	29	163	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.4-f113r.7	113	M	49	248	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.4-f113r.7	113	D	49	248	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.8-f113r.9	113	M	22	126	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.8-f113r.9	113	D	22	126	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.10-f113r.12	113	M	36	188	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.10-f113r.12	113	D	36	188	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.13-f113r.15	113	M	30	154	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.13-f113r.15	113	D	30	154	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.16-f113r.19	113	M	40	225	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.16-f113r.19	113	D	40	225	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.20-f113r.21	113	M	20	123	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.20-f113r.21	113	D	20	123	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.22-f113r.24	113	M	28	169	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.22-f113r.24	113	D	28	169	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.25-f113r.26	113	M	20	121	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.25-f113r.26	113	D	20	121	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.27-f113r.29	113	M	36	192	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.27-f113r.29	113	D	36	192	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.30-f113r.33	113	M	40	239	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.30-f113r.33	113	D	40	239	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.34-f113r.36	113	M	27	152	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.34-f113r.36	113	D	27	152	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.37-f113r.38	113	M	17	106	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.37-f113r.38	113	D	17	106	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.39-f113r.41	113	M	34	188	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.39-f113r.41	113	D	34	188	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.42-f113r.44	113	M	28	140	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.42-f113r.44	113	D	28	140	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.45-f113r.51	113	M	73	405	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113r|f113r.45-f113r.51	113	D	73	405	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.1-f113v.3	113	M	35	174	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.1-f113v.3	113	D	35	174	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.4-f113v.6	113	M	29	179	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.4-f113v.6	113	D	29	179	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.7-f113v.9	113	M	30	174	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.7-f113v.9	113	D	30	174	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.10-f113v.12	113	M	31	152	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.10-f113v.12	113	D	31	152	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.13-f113v.17	113	M	56	303	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.13-f113v.17	113	D	56	303	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.18-f113v.20	113	M	29	167	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.18-f113v.20	113	D	29	167	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.21-f113v.24	113	M	40	200	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.21-f113v.24	113	D	40	200	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.25-f113v.27	113	M	30	144	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.25-f113v.27	113	D	30	144	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.28-f113v.32	113	M	57	272	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.28-f113v.32	113	D	57	272	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.33-f113v.35	113	M	25	150	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.33-f113v.35	113	D	25	150	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.36-f113v.37	113	M	19	95	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.36-f113v.37	113	D	19	95	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.38-f113v.41	113	M	40	197	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.38-f113v.41	113	D	40	197	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.42-f113v.44	113	M	31	139	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.42-f113v.44	113	D	31	139	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.45-f113v.46	113	M	17	77	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.45-f113v.46	113	D	17	77	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.47-f113v.49	113	M	33	167	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f113v|f113v.47-f113v.49	113	D	33	167	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.1-f114r.3	114	M	23	122	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.1-f114r.3	114	D	23	122	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.4-f114r.7	114	M	41	236	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.4-f114r.7	114	D	41	236	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.8-f114r.10	114	M	27	176	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.8-f114r.10	114	D	27	176	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.11-f114r.13	114	M	26	154	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.11-f114r.13	114	D	26	154	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.14-f114r.18	114	M	56	300	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.14-f114r.18	114	D	56	300	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.19-f114r.21	114	M	29	162	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.19-f114r.21	114	D	29	162	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.22-f114r.23	114	M	21	109	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.22-f114r.23	114	D	21	109	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.24-f114r.27	114	M	44	240	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.24-f114r.27	114	D	44	240	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.28-f114r.31	114	M	46	256	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.28-f114r.31	114	D	46	256	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.32-f114r.34	114	M	32	159	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.32-f114r.34	114	D	32	159	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.35-f114r.38	114	M	45	228	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.35-f114r.38	114	D	45	228	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.39-f114r.41	114	M	30	198	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.39-f114r.41	114	D	30	198	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.42-f114r.45	114	M	40	223	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114r|f114r.42-f114r.45	114	D	40	223	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.1-f114v.5	114	M	48	275	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
ZL3b	f114v|f114v.1-f114v.5	114	D	48	275	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters;more_than_6_final_characters	0	0
ZL3b	f114v|f114v.6-f114v.7	114	M	20	126	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.6-f114v.7	114	D	20	126	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.8-f114v.10	114	M	27	172	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
ZL3b	f114v|f114v.8-f114v.10	114	D	27	172	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
ZL3b	f114v|f114v.11-f114v.13	114	M	26	145	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.11-f114v.13	114	D	26	145	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.14-f114v.17	114	M	38	212	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.14-f114v.17	114	D	38	212	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.18-f114v.19	114	M	13	90	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.18-f114v.19	114	D	13	90	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.20-f114v.22	114	M	28	169	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
ZL3b	f114v|f114v.20-f114v.22	114	D	28	169	CAPACITY_CONTRADICTION	more_than_24_groups;more_than_72_characters;group_longer_than_9;more_than_6_initial_characters	0	0
ZL3b	f114v|f114v.23-f114v.25	114	M	23	141	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
ZL3b	f114v|f114v.23-f114v.25	114	D	23	141	CAPACITY_CONTRADICTION	more_than_72_characters;more_than_6_initial_characters	0	0
ZL3b	f114v|f114v.26-f114v.28	114	M	29	146	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.26-f114v.28	114	D	29	146	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.29-f114v.32	114	M	36	201	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.29-f114v.32	114	D	36	201	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.33-f114v.35	114	M	27	150	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.33-f114v.35	114	D	27	150	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.36-f114v.41	114	M	61	304	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f114v|f114v.36-f114v.41	114	D	61	304	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.1-f115r.3	115	M	32	186	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.1-f115r.3	115	D	32	186	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.4-f115r.7	115	M	42	239	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.4-f115r.7	115	D	42	239	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.8-f115r.9	115	M	24	113	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.8-f115r.9	115	D	24	113	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.10-f115r.12	115	M	31	176	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.10-f115r.12	115	D	31	176	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.13-f115r.18	115	M	63	359	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.13-f115r.18	115	D	63	359	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.19-f115r.21	115	M	33	179	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.19-f115r.21	115	D	33	179	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.22-f115r.25	115	M	46	236	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.22-f115r.25	115	D	46	236	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.26-f115r.28	115	M	31	158	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.26-f115r.28	115	D	31	158	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.29-f115r.34	115	M	59	329	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.29-f115r.34	115	D	59	329	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.35-f115r.36	115	M	20	98	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.35-f115r.36	115	D	20	98	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.37-f115r.39	115	M	28	142	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.37-f115r.39	115	D	28	142	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.40-f115r.41	115	M	15	83	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.40-f115r.41	115	D	15	83	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.42-f115r.45	115	M	37	191	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115r|f115r.42-f115r.45	115	D	37	191	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.1-f115v.5	115	M	46	268	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.1-f115v.5	115	D	46	268	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.6-f115v.7	115	M	20	111	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.6-f115v.7	115	D	20	111	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.8-f115v.10	115	M	27	159	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.8-f115v.10	115	D	27	159	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.11-f115v.12	115	M	13	89	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.11-f115v.12	115	D	13	89	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.13-f115v.17	115	M	51	253	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.13-f115v.17	115	D	51	253	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.18-f115v.20	115	M	26	157	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.18-f115v.20	115	D	26	157	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.21-f115v.23	115	M	25	149	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.21-f115v.23	115	D	25	149	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.24-f115v.28	115	M	50	256	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.24-f115v.28	115	D	50	256	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.29-f115v.30	115	M	20	102	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.29-f115v.30	115	D	20	102	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.31-f115v.33	115	M	24	158	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.31-f115v.33	115	D	24	158	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.34-f115v.36	115	M	26	133	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.34-f115v.36	115	D	26	133	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
ZL3b	f115v|f115v.37-f115v.40	115	M	39	197	SOURCE_UNKNOWN	source_not_fully_literal_with_certain_inner_boundaries	0	0
