event_id	page	record	statement_id	locus	owner_sequence	card_no	surface	component_recipe	atomic_reading_de	station_clause_de	global_flow_claim	surface_owner_boundary_unchanged
E179	f82r	B2	B2-S005	f82r.3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	An den oberen Paarbecken mit Zylinder: Den Posten am Ziel ansetzen und nach Mass auffangen. Ihn durch den Durchlass fuehren, zweimal nach Mass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft fortsetzen, laenger erwaermen, weiterleiten und schliessen.	NONE	YES
E180	f82r	B2	B2-S005	f82r.3	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	An den oberen Paarbecken mit Zylinder: Den Posten am Ziel ansetzen und nach Mass auffangen. Ihn durch den Durchlass fuehren, zweimal nach Mass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft fortsetzen, laenger erwaermen, weiterleiten und schliessen.	NONE	YES
E181	f82r	B2	B2-S005	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	An den oberen Paarbecken mit Zylinder: Den Posten am Ziel ansetzen und nach Mass auffangen. Ihn durch den Durchlass fuehren, zweimal nach Mass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft fortsetzen, laenger erwaermen, weiterleiten und schliessen.	NONE	YES
E182	f82r	B2	B2-S005	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC106	octheol	O+CTH+E+OL	ARBEITSGANG · BEREITEN · KURZ · FORTSETZEN	An den oberen Paarbecken mit Zylinder: Den Posten am Ziel ansetzen und nach Mass auffangen. Ihn durch den Durchlass fuehren, zweimal nach Mass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft fortsetzen, laenger erwaermen, weiterleiten und schliessen.	NONE	YES
E183	f82r	B2	B2-S005	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC107	chkeey	CHK+EE+Y	WAERMEN · LANG · DIES	An den oberen Paarbecken mit Zylinder: Den Posten am Ziel ansetzen und nach Mass auffangen. Ihn durch den Durchlass fuehren, zweimal nach Mass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft fortsetzen, laenger erwaermen, weiterleiten und schliessen.	NONE	YES
E184	f82r	B2	B2-S005	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC108	ldy	L+DY	WEITERLEITEN · SCHLUSS	An den oberen Paarbecken mit Zylinder: Den Posten am Ziel ansetzen und nach Mass auffangen. Ihn durch den Durchlass fuehren, zweimal nach Mass ansetzen, im Arbeitsgang kurz bis zur Bereitschaft fortsetzen, laenger erwaermen, weiterleiten und schliessen.	NONE	YES
E185	f82r	B2	B2-S006	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	An den oberen Paarbecken mit Zylinder: Danach laenger den laufenden Posten; dann zum Ziel ansetzen; dann ihn kurz durch den Durchlass halten; dann ihn ansetzen.	NONE	YES
E186	f82r	B2	B2-S006	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC048	qokal	OK+AL	ANSETZEN · ZIEL	An den oberen Paarbecken mit Zylinder: Danach laenger den laufenden Posten; dann zum Ziel ansetzen; dann ihn kurz durch den Durchlass halten; dann ihn ansetzen.	NONE	YES
E187	f82r	B2	B2-S006	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC110	sheckhy	SH+E+CKH+Y	HALTEN · KURZ · DURCHLASS · DIES	An den oberen Paarbecken mit Zylinder: Danach laenger den laufenden Posten; dann zum Ziel ansetzen; dann ihn kurz durch den Durchlass halten; dann ihn ansetzen.	NONE	YES
E188	f82r	B2	B2-S006	f82r.4	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	PROC008	qoky	OK+Y	ANSETZEN · DIES	An den oberen Paarbecken mit Zylinder: Danach laenger den laufenden Posten; dann zum Ziel ansetzen; dann ihn kurz durch den Durchlass halten; dann ihn ansetzen.	NONE	YES
E189	f82r	B2	B2-S007	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC111	dshedy	SH+E+DY	HALTEN · KURZ · SCHLUSS	[Besitzerwechsel zu B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE] An der linken Mittelstation mit Zwischenknoten: Kurz halten; den Schritt schliessen.	NONE	YES
E190	f82r	B2	B2-S008	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC112	sotaiin	OT+AIIN	DANACH · MASS	An der linken Mittelstation mit Zwischenknoten: Danach nach Mass; dann aus der Quelle ansetzen; dann absetzen lassen; den Schritt schliessen.	NONE	YES
E191	f82r	B2	B2-S008	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC113	qokar	OK+AR	ANSETZEN · QUELLE	An der linken Mittelstation mit Zwischenknoten: Danach nach Mass; dann aus der Quelle ansetzen; dann absetzen lassen; den Schritt schliessen.	NONE	YES
E192	f82r	B2	B2-S008	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	An der linken Mittelstation mit Zwischenknoten: Danach nach Mass; dann aus der Quelle ansetzen; dann absetzen lassen; den Schritt schliessen.	NONE	YES
E193	f82r	B2	B2-S009	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC114	solshedy	OL+SH+E+DY	FORTSETZEN · HALTEN · KURZ · SCHLUSS	An der linken Mittelstation mit Zwischenknoten: Kurz weiter halten; den Schritt schliessen.	NONE	YES
E194	f82r	B2	B2-S010	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	An der linken Mittelstation mit Zwischenknoten: Laenger den laufenden Posten ansetzen; dann ihn ansetzen; dann fortsetzen; dann ihn laenger halten.	NONE	YES
E195	f82r	B2	B2-S010	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC008	qoky	OK+Y	ANSETZEN · DIES	An der linken Mittelstation mit Zwischenknoten: Laenger den laufenden Posten ansetzen; dann ihn ansetzen; dann fortsetzen; dann ihn laenger halten.	NONE	YES
E196	f82r	B2	B2-S010	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC115	ls	OL	FORTSETZEN	An der linken Mittelstation mit Zwischenknoten: Laenger den laufenden Posten ansetzen; dann ihn ansetzen; dann fortsetzen; dann ihn laenger halten.	NONE	YES
E197	f82r	B2	B2-S010	f82r.7	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	An der linken Mittelstation mit Zwischenknoten: Laenger den laufenden Posten ansetzen; dann ihn ansetzen; dann fortsetzen; dann ihn laenger halten.	NONE	YES
E198	f82r	B2	B2-S011	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROC080	okain	OK+AIN	ANSETZEN · PORTION	[Besitzerwechsel zu B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] An der rechten unklaren Mittelstation: Eine Portion ansetzen, aus der Quelle eine zweite Portion ansetzen, laenger ansetzen und schliessen.	NONE	YES
E199	f82r	B2	B2-S011	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROC003	char	AR	QUELLE	[Besitzerwechsel zu B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] An der rechten unklaren Mittelstation: Eine Portion ansetzen, aus der Quelle eine zweite Portion ansetzen, laenger ansetzen und schliessen.	NONE	YES
E200	f82r	B2	B2-S011	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROC080	okain	OK+AIN	ANSETZEN · PORTION	[Besitzerwechsel zu B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] An der rechten unklaren Mittelstation: Eine Portion ansetzen, aus der Quelle eine zweite Portion ansetzen, laenger ansetzen und schliessen.	NONE	YES
E201	f82r	B2	B2-S011	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	[Besitzerwechsel zu B2_MIDDLE_RIGHT_AMBIGUOUS_STATION] An der rechten unklaren Mittelstation: Eine Portion ansetzen, aus der Quelle eine zweite Portion ansetzen, laenger ansetzen und schliessen.	NONE	YES
E202	f82r	B2	B2-S012	f82r.19	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC116	lchy	L+CH+Y	WEITERLEITEN · ENTNEHMEN · DIES	[Lokaler Wechsel innerhalb der Aussage: B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL] An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten weiterleiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger weiterleiten; nach Mass beibehalten, vollstaendig ansetzen und schliessen.	NONE	YES
E203	f82r	B2	B2-S012	f82r.23	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC031	cheey	SH+EE+Y	HALTEN · LANG · DIES	[Lokaler Wechsel innerhalb der Aussage: B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL] An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten weiterleiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger weiterleiten; nach Mass beibehalten, vollstaendig ansetzen und schliessen.	NONE	YES
E204	f82r	B2	B2-S012	f82r.23	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC117	qcthey	CTH+E+Y	BEREITEN · KURZ · DIES	[Lokaler Wechsel innerhalb der Aussage: B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL] An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten weiterleiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger weiterleiten; nach Mass beibehalten, vollstaendig ansetzen und schliessen.	NONE	YES
E205	f82r	B2	B2-S012	f82r.23	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC092	qokeey	OK+EE+Y	ANSETZEN · LANG · DIES	[Lokaler Wechsel innerhalb der Aussage: B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL] An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten weiterleiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger weiterleiten; nach Mass beibehalten, vollstaendig ansetzen und schliessen.	NONE	YES
E206	f82r	B2	B2-S012	f82r.23	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC118	lcheey	L+EE+Y	WEITERLEITEN · LANG · DIES	[Lokaler Wechsel innerhalb der Aussage: B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL] An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten weiterleiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger weiterleiten; nach Mass beibehalten, vollstaendig ansetzen und schliessen.	NONE	YES
E207	f82r	B2	B2-S012	f82r.23	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC009	daiin	AIIN	MASS	[Lokaler Wechsel innerhalb der Aussage: B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL] An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten weiterleiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger weiterleiten; nach Mass beibehalten, vollstaendig ansetzen und schliessen.	NONE	YES
E208	f82r	B2	B2-S012	f82r.23	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC019	chey	Y	DIES	[Lokaler Wechsel innerhalb der Aussage: B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL] An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten weiterleiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger weiterleiten; nach Mass beibehalten, vollstaendig ansetzen und schliessen.	NONE	YES
E209	f82r	B2	B2-S012	f82r.23	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC119	qokeeedy	OK+EEE+DY	ANSETZEN · VOLL · SCHLUSS	[Lokaler Wechsel innerhalb der Aussage: B2_MIDDLE_RIGHT_AMBIGUOUS_STATION > B2_LOWER_GREEN_MULTI_FIGURE_POOL] An der rechten unklaren Mittelstation und am unteren gruenen Figurenbecken: Den Posten weiterleiten und entnehmen; laenger halten, kurz bereitet halten, laenger ansetzen und laenger weiterleiten; nach Mass beibehalten, vollstaendig ansetzen und schliessen.	NONE	YES
E210	f82r	B2	B2-S013	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	Am unteren gruenen Figurenbecken: Weiterleiten und umsetzen; den Schritt schliessen.	NONE	YES
E211	f82r	B2	B2-S014	f82r.23	B2_LOWER_GREEN_MULTI_FIGURE_POOL	PROC121	lar	L+AR	WEITERLEITEN · QUELLE	Am unteren gruenen Figurenbecken: Aus der Quelle weiterleiten.	NONE	YES
E212	f82r	B2	B2-S015	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC122	tshey	SH+E+Y	HALTEN · KURZ · DIES	[Besitzerwechsel zu B2_LOWER_POOL_EDGE_STATIONS] An den Randstationen des unteren Beckens: Kurz den laufenden Posten halten; dann laenger ansetzen; den Schritt schliessen.	NONE	YES
E213	f82r	B2	B2-S015	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	[Besitzerwechsel zu B2_LOWER_POOL_EDGE_STATIONS] An den Randstationen des unteren Beckens: Kurz den laufenden Posten halten; dann laenger ansetzen; den Schritt schliessen.	NONE	YES
E214	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC055	cheal	AL	ZIEL	An den Randstationen des unteren Beckens: Am Ziel aus der Quelle weiterleiten und umsetzen. Kurz entnehmen und teilen; nach Mass den naechsten Posten laenger fuehren, nach Mass und kurz ansetzen, einfuellen, umsetzen und schliessen.	NONE	YES
E215	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC123	lchedar	L+CHD+AR	WEITERLEITEN · UMSETZEN · QUELLE	An den Randstationen des unteren Beckens: Am Ziel aus der Quelle weiterleiten und umsetzen. Kurz entnehmen und teilen; nach Mass den naechsten Posten laenger fuehren, nach Mass und kurz ansetzen, einfuellen, umsetzen und schliessen.	NONE	YES
E216	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC124	ches	CH+E+S	ENTNEHMEN · KURZ · TEIL	An den Randstationen des unteren Beckens: Am Ziel aus der Quelle weiterleiten und umsetzen. Kurz entnehmen und teilen; nach Mass den naechsten Posten laenger fuehren, nach Mass und kurz ansetzen, einfuellen, umsetzen und schliessen.	NONE	YES
E217	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC009	aiin	AIIN	MASS	An den Randstationen des unteren Beckens: Am Ziel aus der Quelle weiterleiten und umsetzen. Kurz entnehmen und teilen; nach Mass den naechsten Posten laenger fuehren, nach Mass und kurz ansetzen, einfuellen, umsetzen und schliessen.	NONE	YES
E218	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC109	oteey	OT+EE+Y	DANACH · LANG · DIES	An den Randstationen des unteren Beckens: Am Ziel aus der Quelle weiterleiten und umsetzen. Kurz entnehmen und teilen; nach Mass den naechsten Posten laenger fuehren, nach Mass und kurz ansetzen, einfuellen, umsetzen und schliessen.	NONE	YES
E219	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	An den Randstationen des unteren Beckens: Am Ziel aus der Quelle weiterleiten und umsetzen. Kurz entnehmen und teilen; nach Mass den naechsten Posten laenger fuehren, nach Mass und kurz ansetzen, einfuellen, umsetzen und schliessen.	NONE	YES
E220	f82r	B2	B2-S016	f82r.26	B2_LOWER_POOL_EDGE_STATIONS	PROC085	okey	OK+E+Y	ANSETZEN · KURZ · DIES	An den Randstationen des unteren Beckens: Am Ziel aus der Quelle weiterleiten und umsetzen. Kurz entnehmen und teilen; nach Mass den naechsten Posten laenger fuehren, nach Mass und kurz ansetzen, einfuellen, umsetzen und schliessen.	NONE	YES
E221	f82r	B2	B2-S016	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	PROC125	pchedy	P+CHD+DY	EINFUELLEN · UMSETZEN · SCHLUSS	An den Randstationen des unteren Beckens: Am Ziel aus der Quelle weiterleiten und umsetzen. Kurz entnehmen und teilen; nach Mass den naechsten Posten laenger fuehren, nach Mass und kurz ansetzen, einfuellen, umsetzen und schliessen.	NONE	YES
E222	f82r	B2	B2-S017	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	PROC126	rsheal	R+SH+E+AL	KUEHLEN · HALTEN · KURZ · ZIEL	An den Randstationen des unteren Beckens: Am Ziel kurz kuehlen und halten, dann den Zielschritt schliessen.	NONE	YES
E223	f82r	B2	B2-S017	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	PROC127	daldy	AL+DY	ZIEL · SCHLUSS	An den Randstationen des unteren Beckens: Am Ziel kurz kuehlen und halten, dann den Zielschritt schliessen.	NONE	YES
E224	f82r	B2	B2-S018	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.	NONE	YES
E225	f82r	B2	B2-S019	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	PROC128	rshedy	R+SHED+DY	KUEHLEN · ABSETZEN · SCHLUSS	An den Randstationen des unteren Beckens: Kuehlen und absetzen lassen; den Schritt schliessen.	NONE	YES
E226	f82r	B2	B2-S020	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	PROC129	qoteedy	OT+EE+DY	DANACH · LANG · SCHLUSS	An den Randstationen des unteren Beckens: Danach laenger; den Schritt schliessen.	NONE	YES
E227	f82r	B2	B2-S021	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	An den Randstationen des unteren Beckens: Laenger ansetzen; den Schritt schliessen.	NONE	YES
E228	f82r	B2	B2-S022	f82r.27	B2_LOWER_POOL_EDGE_STATIONS	PROC130	lochedy	L+O+CHD+DY	WEITERLEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	An den Randstationen des unteren Beckens: Im Arbeitsgang weiterleiten und umsetzen; den Schritt schliessen.	NONE	YES
E229	f83r	B3	B3-S001	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC098	olkeedy	SOLK+EE+DY	AUFFANGEN · LANG · SCHLUSS	[Station B3_UPPER_MARGIN_OPEN_FAN_STATION] An der oberen offenen Faecherstation: Laenger auffangen und den Schritt schliessen.	NONE	YES
E230	f83r	B3	B3-S002	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC131	qotal	OT+AL	DANACH · ZIEL	An der oberen offenen Faecherstation: Danach zum Ziel; dann laenger erwaermen; den Schritt schliessen.	NONE	YES
E231	f83r	B3	B3-S002	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC132	chkeedy	CHK+EE+DY	WAERMEN · LANG · SCHLUSS	An der oberen offenen Faecherstation: Danach zum Ziel; dann laenger erwaermen; den Schritt schliessen.	NONE	YES
E232	f83r	B3	B3-S003	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC019	chey	Y	DIES	An der oberen offenen Faecherstation: Den laufenden Posten nach Mass beibehalten, anschliessend weiterleiten und umsetzen, dann schliessen.	NONE	YES
E233	f83r	B3	B3-S003	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC009	daiin	AIIN	MASS	An der oberen offenen Faecherstation: Den laufenden Posten nach Mass beibehalten, anschliessend weiterleiten und umsetzen, dann schliessen.	NONE	YES
E234	f83r	B3	B3-S003	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC019	chey	Y	DIES	An der oberen offenen Faecherstation: Den laufenden Posten nach Mass beibehalten, anschliessend weiterleiten und umsetzen, dann schliessen.	NONE	YES
E235	f83r	B3	B3-S003	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	An der oberen offenen Faecherstation: Den laufenden Posten nach Mass beibehalten, anschliessend weiterleiten und umsetzen, dann schliessen.	NONE	YES
E236	f83r	B3	B3-S004	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	An der oberen offenen Faecherstation: Nach Mass ansetzen; danach zum Ziel wechseln und aus der Quelle weiterarbeiten.	NONE	YES
E237	f83r	B3	B3-S004	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC131	qotal	OT+AL	DANACH · ZIEL	An der oberen offenen Faecherstation: Nach Mass ansetzen; danach zum Ziel wechseln und aus der Quelle weiterarbeiten.	NONE	YES
E238	f83r	B3	B3-S004	f83r.3	B3_UPPER_MARGIN_OPEN_FAN_STATION	PROC003	dar	AR	QUELLE	An der oberen offenen Faecherstation: Nach Mass ansetzen; danach zum Ziel wechseln und aus der Quelle weiterarbeiten.	NONE	YES
E239	f83r	B3	B3-S005	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	[Besitzerwechsel zu B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION] Am runden Mittelgefaess: Umsetzen; den Schritt schliessen.	NONE	YES
E240	f83r	B3	B3-S006	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC133	chedchy	CHD+Y	UMSETZEN · DIES	Am runden Mittelgefaess: Den laufenden Posten umsetzen; dann zum Ziel ansetzen; dann weiter umsetzen; den Schritt schliessen.	NONE	YES
E241	f83r	B3	B3-S006	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC048	qokal	OK+AL	ANSETZEN · ZIEL	Am runden Mittelgefaess: Den laufenden Posten umsetzen; dann zum Ziel ansetzen; dann weiter umsetzen; den Schritt schliessen.	NONE	YES
E242	f83r	B3	B3-S006	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC079	olchedy	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	Am runden Mittelgefaess: Den laufenden Posten umsetzen; dann zum Ziel ansetzen; dann weiter umsetzen; den Schritt schliessen.	NONE	YES
E243	f83r	B3	B3-S007	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	Am runden Mittelgefaess: Nach Mass ansetzen; dann den laufenden Posten umsetzen; dann laenger ansetzen; den Schritt schliessen.	NONE	YES
E244	f83r	B3	B3-S007	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC042	chedy	CHD+Y	UMSETZEN · DIES	Am runden Mittelgefaess: Nach Mass ansetzen; dann den laufenden Posten umsetzen; dann laenger ansetzen; den Schritt schliessen.	NONE	YES
E245	f83r	B3	B3-S007	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC100	qokeedy	OK+EE+DY	ANSETZEN · LANG · SCHLUSS	Am runden Mittelgefaess: Nach Mass ansetzen; dann den laufenden Posten umsetzen; dann laenger ansetzen; den Schritt schliessen.	NONE	YES
E246	f83r	B3	B3-S008	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	Am runden Mittelgefaess: Weiterleiten und umsetzen; den Schritt schliessen.	NONE	YES
E247	f83r	B3	B3-S009	f83r.6	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	PROC008	qoky	OK+Y	ANSETZEN · DIES	Am runden Mittelgefaess: Den laufenden Posten ansetzen.	NONE	YES
E248	f83r	B3	B3-S010	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC134	pchedal	P+CHD+AL	EINFUELLEN · UMSETZEN · ZIEL	[Besitzerwechsel zu B3_LOWER_MARGIN_BASKET_VESSEL_STATION] Am unteren Korbgefaess: Am Ziel einfuellen und umsetzen; danach den kurzen Folgeschritt schliessen.	NONE	YES
E249	f83r	B3	B3-S010	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC135	otedy	OT+E+DY	DANACH · KURZ · SCHLUSS	[Besitzerwechsel zu B3_LOWER_MARGIN_BASKET_VESSEL_STATION] Am unteren Korbgefaess: Am Ziel einfuellen und umsetzen; danach den kurzen Folgeschritt schliessen.	NONE	YES
E250	f83r	B3	B3-S011	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC136	shecthedchy	SH+E+CTH+CHD+Y	HALTEN · KURZ · BEREITEN · UMSETZEN · DIES	Am unteren Korbgefaess: Kurz bis bereit den laufenden Posten halten und umsetzen; dann ihn ansetzen; dann ihn umsetzen; dann ihn aus der Quelle.	NONE	YES
E251	f83r	B3	B3-S011	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC008	qoky	OK+Y	ANSETZEN · DIES	Am unteren Korbgefaess: Kurz bis bereit den laufenden Posten halten und umsetzen; dann ihn ansetzen; dann ihn umsetzen; dann ihn aus der Quelle.	NONE	YES
E252	f83r	B3	B3-S011	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC042	chedy	CHD+Y	UMSETZEN · DIES	Am unteren Korbgefaess: Kurz bis bereit den laufenden Posten halten und umsetzen; dann ihn ansetzen; dann ihn umsetzen; dann ihn aus der Quelle.	NONE	YES
E253	f83r	B3	B3-S011	f83r.8	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC137	chary	AR+Y	QUELLE · DIES	Am unteren Korbgefaess: Kurz bis bereit den laufenden Posten halten und umsetzen; dann ihn ansetzen; dann ihn umsetzen; dann ihn aus der Quelle.	NONE	YES
E254	f83r	B3	B3-S012	f83r.11	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	PROC016	sor	OR	ANSATZ	Am unteren Korbgefaess: Den Ansatz absetzen lassen und den Schritt schliessen.	NONE	YES
