action_head	action_value_de	grade_slot	grade_value_de	argument_slot	argument_value_de	endpoint_slot	predicted_skeleton_reading_de	status	blocked_reasons	exact_recipe_type_count	event_count	register_count	registers	page_count	exact_recipes	surfaces
SH	HALTEN	E	GRAD I	AIN	ANTEIL	OPEN	HALTEN · GRAD I · ANTEIL	ATTESTED_LOCAL	NONE	1	1	1	HERBAL	1	SH+E+AIN	shedain
SH	HALTEN	E	GRAD I	AIN	ANTEIL	CLOSE	HALTEN · GRAD I · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	E	GRAD I	OR	EINHEIT	OPEN	HALTEN · GRAD I · EINHEIT	ATTESTED_MULTI_REGISTER	NONE	1	5	2	BIOLOGICAL|PHARMA	4	SH+E+OR	sheor
SH	HALTEN	E	GRAD I	OR	EINHEIT	CLOSE	HALTEN · GRAD I · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EE	GRAD II	NONE	NONE	OPEN	HALTEN · GRAD II	ATTESTED_MULTI_REGISTER	NONE	9	17	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	9	L+SH+EE|OL+SH+EE+D_ADDR|SH+EE|SH+EE+AL|SH+EE+D_ADDR|SH+EE+LOCAL_CHAR_G|SH+EE+O|SH+EE+OL|SH+EE+S_ADDR	chee|cheeg|cheeol|chees|lshee|olsheed|sheeal|sheed|sheeo|sheeol|sheeoldy
SH	HALTEN	EE	GRAD II	NONE	NONE	CLOSE	HALTEN · GRAD II · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	4	22	3	BIOLOGICAL|CELESTIAL|PHARMA	10	O+SH+EE+DY|OL+SH+EE+DY|SH+EE+AL+O+DY|SH+EE+DY	olsheedy|osheedy|qolcheedy|qolsheedy|sheealody|sheedy
SH	HALTEN	EE	GRAD II	Y	POSTEN	OPEN	HALTEN · GRAD II · POSTEN	ATTESTED_MULTI_REGISTER	NONE	5	51	3	BIOLOGICAL|CELESTIAL|PHARMA	12	CARRIER_Q+O+SH+EE+D_ADDR+Y|L+SH+EE+D_ADDR+Y|L+SH+EE+Y|SH+EE+Y|SH+OT+EE+Y	cheey|lsheedy|lsheey|qosheedy|sheey|shoteey
SH	HALTEN	EE	GRAD II	Y	POSTEN	CLOSE	HALTEN · GRAD II · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EE	GRAD II	AIIN	WERT	OPEN	HALTEN · GRAD II · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EE	GRAD II	AIIN	WERT	CLOSE	HALTEN · GRAD II · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EE	GRAD II	AIN	ANTEIL	OPEN	HALTEN · GRAD II · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EE	GRAD II	AIN	ANTEIL	CLOSE	HALTEN · GRAD II · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EE	GRAD II	OR	EINHEIT	OPEN	HALTEN · GRAD II · EINHEIT	ATTESTED_LOCAL	NONE	1	1	1	CELESTIAL	1	SH+EE+OR	sheeor
SH	HALTEN	EE	GRAD II	OR	EINHEIT	CLOSE	HALTEN · GRAD II · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	NONE	NONE	OPEN	HALTEN · GRAD III	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	NONE	NONE	CLOSE	HALTEN · GRAD III · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	Y	POSTEN	OPEN	HALTEN · GRAD III · POSTEN	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	Y	POSTEN	CLOSE	HALTEN · GRAD III · POSTEN · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	AIIN	WERT	OPEN	HALTEN · GRAD III · WERT	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	AIIN	WERT	CLOSE	HALTEN · GRAD III · WERT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	AIN	ANTEIL	OPEN	HALTEN · GRAD III · ANTEIL	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	AIN	ANTEIL	CLOSE	HALTEN · GRAD III · ANTEIL · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	OR	EINHEIT	OPEN	HALTEN · GRAD III · EINHEIT	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
SH	HALTEN	EEE	GRAD III	OR	EINHEIT	CLOSE	HALTEN · GRAD III · EINHEIT · SCHLUSS	BLOCKED_BY_HEAD_INVENTORY	SH_HAS_NO_EEE_LICENSE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	NONE	NONE	NONE	NONE	OPEN	GEBEN	ATTESTED_MULTI_REGISTER	NONE	14	36	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	16	K|K+AIR|K+AL|K+AL+OL|K+AM_ADDR|K+AR|K+A_ADDR+LOCAL_CHAR_I+IIN|K+O+D_ADDR|K+O+M_LOCAL|K+OL|L+K+AM_ADDR+O|L+K+AR|OL+K+AL|OL+K+AR	k|kaiiin|kair|kal|kalol|kam|kar|kchol|kod|kol|kom|lkamo|lkar|olkal|olkar|skar
K	GEBEN	NONE	NONE	NONE	NONE	CLOSE	GEBEN · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	1	2	2	BIOLOGICAL|PHARMA	2	K+OL+DY	koldam|koldy
K	GEBEN	NONE	NONE	Y	POSTEN	OPEN	GEBEN · POSTEN	ATTESTED_MULTI_REGISTER	NONE	17	30	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	13	CARRIER_Q+K+O+Y|D_ADDR+K+Y|D_ADDR+OL+K+Y|K+D_ADDR+Y|K+O+A_ADDR+Y|K+OL+Y|K+Y|L+K+Y|OL+K+AR+Y|OL+K+Y|OT+A_ADDR+K+Y|Y+K|Y+K+AIR|Y+K+AL|Y+K+AN|Y+K+AR|Y+K+OL	dky|dolkchy|kchy|kdchy|koay|koly|ky|lky|olky|otaky|qkoy|qolkary|qolky|shyk|ykair|ykal|ykan|ykar|ykchol|ykol
K	GEBEN	NONE	NONE	Y	POSTEN	CLOSE	GEBEN · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	NONE	NONE	AIIN	WERT	OPEN	GEBEN · WERT	ATTESTED_MULTI_REGISTER	NONE	4	13	4	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL	8	K+AIIN|K+O+D_ADDR+AIIN|L+K+AIIN|OL+K+AIIN	kaiin|kodaiin|lkaiin|olkaiin|solkaiin
K	GEBEN	NONE	NONE	AIIN	WERT	CLOSE	GEBEN · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	NONE	NONE	AIN	ANTEIL	OPEN	GEBEN · ANTEIL	ATTESTED_MULTI_REGISTER	NONE	6	16	2	HERBAL|BIOLOGICAL	6	AL+K+AIN|D_ADDR+K+AIN|D_ADDR+OL+K+AIN|K+AIN|L+K+AIN|OL+K+AIN	alkain|dkain|dolkain|kain|lkain|olkain|qolkain
K	GEBEN	NONE	NONE	AIN	ANTEIL	CLOSE	GEBEN · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	NONE	NONE	OR	EINHEIT	OPEN	GEBEN · EINHEIT	ATTESTED_MULTI_REGISTER	NONE	1	4	3	SOURCE_SECTION_T|BIOLOGICAL|PHARMA	3	K+OR	kor|qkor
K	GEBEN	NONE	NONE	OR	EINHEIT	CLOSE	GEBEN · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	E	GRAD I	NONE	NONE	OPEN	GEBEN · GRAD I	ATTESTED_MULTI_REGISTER	NONE	7	13	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	11	CARRIER_Q+O+E+K+OL|K+E+O+AL|K+E+OL|K+E+S_ADDR+D_ADDR|K+O+E+AM_ADDR|L+K+E+O|OL+K+E+OL	keodal|keol|kesd|koeam|lkeo|olkeol|olsheol|qoekol
K	GEBEN	E	GRAD I	NONE	NONE	CLOSE	GEBEN · GRAD I · SCHLUSS	ATTESTED_LOCAL	NONE	3	12	1	BIOLOGICAL	6	K+E+DY|L+K+E+DY|OL+K+E+DY	kedy|lkedy|olkedy
K	GEBEN	E	GRAD I	Y	POSTEN	OPEN	GEBEN · GRAD I · POSTEN	ATTESTED_MULTI_REGISTER	NONE	7	8	3	BIOLOGICAL|CELESTIAL|PHARMA	5	E+K+Y|K+E+Y|K+O+E+Y|L+K+E+Y|OL+K+E+Y|Y+K+E+O|Y+K+E+OL+OL	eky|key|koey|lkey|olkey|solkey|ykeo|ykeolol
K	GEBEN	E	GRAD I	Y	POSTEN	CLOSE	GEBEN · GRAD I · POSTEN · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	2	2	2	BIOLOGICAL|PHARMA	2	Y+K+E+DY|Y+K+E+O+DY	ykedy|ykeody
K	GEBEN	E	GRAD I	AIIN	WERT	OPEN	GEBEN · GRAD I · WERT	ATTESTED_LOCAL	NONE	1	1	1	BIOLOGICAL	1	CARRIER_Q+E+K+AIIN	qekaiin
K	GEBEN	E	GRAD I	AIIN	WERT	CLOSE	GEBEN · GRAD I · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	E	GRAD I	AIN	ANTEIL	OPEN	GEBEN · GRAD I · ANTEIL	ATTESTED_LOCAL	NONE	1	1	1	CELESTIAL	1	O+E+K+AIN	oekain
K	GEBEN	E	GRAD I	AIN	ANTEIL	CLOSE	GEBEN · GRAD I · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	E	GRAD I	OR	EINHEIT	OPEN	GEBEN · GRAD I · EINHEIT	ATTESTED_LOCAL	NONE	1	1	1	CELESTIAL	1	K+E+OR	keor
K	GEBEN	E	GRAD I	OR	EINHEIT	CLOSE	GEBEN · GRAD I · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EE	GRAD II	NONE	NONE	OPEN	GEBEN · GRAD II	ATTESTED_MULTI_REGISTER	NONE	3	3	2	BIOLOGICAL|PHARMA	3	K+EE+O|K+EE+O+D_ADDR|L+K+EE+D_ADDR	keeo|keeod|lkeed
K	GEBEN	EE	GRAD II	NONE	NONE	CLOSE	GEBEN · GRAD II · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	2	13	2	BIOLOGICAL|PHARMA	6	K+EE+DY|OL+K+EE+DY	cholkeedy|keedy|olkeedy
K	GEBEN	EE	GRAD II	Y	POSTEN	OPEN	GEBEN · GRAD II · POSTEN	ATTESTED_MULTI_REGISTER	NONE	7	26	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	14	K+EE+Y|K+EE+Y+LOCAL_CHAR_F+AR|L+K+EE+D_ADDR+Y|L+K+EE+Y|OL+K+EE+D_ADDR+Y|OL+K+EE+OL+Y|OL+K+EE+Y	keey|keeyfar|lkeedy|lkeey|olkeey|qolkeedy|qolkeeoly|solkeedy|solkeey
K	GEBEN	EE	GRAD II	Y	POSTEN	CLOSE	GEBEN · GRAD II · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EE	GRAD II	AIIN	WERT	OPEN	GEBEN · GRAD II · WERT	ATTESTED_LOCAL	NONE	1	1	1	PHARMA	1	K+EE+O+D_ADDR+AIIN	keeodaiin
K	GEBEN	EE	GRAD II	AIIN	WERT	CLOSE	GEBEN · GRAD II · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EE	GRAD II	AIN	ANTEIL	OPEN	GEBEN · GRAD II · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EE	GRAD II	AIN	ANTEIL	CLOSE	GEBEN · GRAD II · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EE	GRAD II	OR	EINHEIT	OPEN	GEBEN · GRAD II · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EE	GRAD II	OR	EINHEIT	CLOSE	GEBEN · GRAD II · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	NONE	NONE	OPEN	GEBEN · GRAD III	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	NONE	NONE	CLOSE	GEBEN · GRAD III · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	Y	POSTEN	OPEN	GEBEN · GRAD III · POSTEN	ATTESTED_LOCAL	NONE	1	2	1	BIOLOGICAL	1	K+EEE+D_ADDR+Y	keeedy
K	GEBEN	EEE	GRAD III	Y	POSTEN	CLOSE	GEBEN · GRAD III · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	AIIN	WERT	OPEN	GEBEN · GRAD III · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	AIIN	WERT	CLOSE	GEBEN · GRAD III · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	AIN	ANTEIL	OPEN	GEBEN · GRAD III · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	AIN	ANTEIL	CLOSE	GEBEN · GRAD III · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	OR	EINHEIT	OPEN	GEBEN · GRAD III · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
K	GEBEN	EEE	GRAD III	OR	EINHEIT	CLOSE	GEBEN · GRAD III · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	NONE	NONE	NONE	NONE	OPEN	WÄHLEN	ATTESTED_MULTI_REGISTER	NONE	28	99	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	20	AL+S|AR+S+A_ADDR|A_ADDR+S|CARRIER_Q+O+IIN+S|CARRIER_Q+S+G_LABEL|DA+S|D_ADDR+L+O+S|D_ADDR+O+S+AR|O+DA+S|O+D_ADDR+S|OL+S|OT+O+S|OT+OL+D_ADDR+O+S|S|S+AIR|S+AIR+AL|S+AL|S+AM_ADDR|S+AR|S+AR+AL|S+AR+OL|S+A_ADDR|S+L|S+O+IIN|S+O+LOCAL_CHAR_I+IIN|S+O+M_LOCAL|S+OL+AR+OL|S+OT+O+D_ADDR+AN	arsa|as|dals|das|dlos|dosar|odas|ods|ols|otoldos|otos|qoaiis|qsg|s|sa|sair|sairal|sal|sam|sar|saral|sarol|schar|sl|soiiin|soiin|soin|solarol|som|sotodan
S	WÄHLEN	NONE	NONE	NONE	NONE	CLOSE	WÄHLEN · SCHLUSS	ATTESTED_LOCAL	NONE	1	1	1	PHARMA	1	S+AL+DY	saldy
S	WÄHLEN	NONE	NONE	Y	POSTEN	OPEN	WÄHLEN · POSTEN	ATTESTED_MULTI_REGISTER	NONE	5	5	3	HERBAL|BIOLOGICAL|PHARMA	5	AL+S+Y|S+O+Y|S+OL+D_ADDR+Y|S+OT+Y|Y+AL+S	alsy|soldy|sotchy|soy|ydals
S	WÄHLEN	NONE	NONE	Y	POSTEN	CLOSE	WÄHLEN · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	NONE	NONE	AIIN	WERT	OPEN	WÄHLEN · WERT	ATTESTED_MULTI_REGISTER	NONE	3	24	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	12	S+AIIN|S+AL+D_ADDR+AIIN|S+OT+AIIN	saii|saiin|saldaiin|sotaiin|sotchaiin
S	WÄHLEN	NONE	NONE	AIIN	WERT	CLOSE	WÄHLEN · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	NONE	NONE	AIN	ANTEIL	OPEN	WÄHLEN · ANTEIL	ATTESTED_MULTI_REGISTER	NONE	3	25	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	12	O+S+AIN|OL+S+AIN|S+AIN	olsain|osain|sain
S	WÄHLEN	NONE	NONE	AIN	ANTEIL	CLOSE	WÄHLEN · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	NONE	NONE	OR	EINHEIT	OPEN	WÄHLEN · EINHEIT	ATTESTED_MULTI_REGISTER	NONE	1	9	3	HERBAL|BIOLOGICAL|CELESTIAL	7	S+OR	sor|sosor
S	WÄHLEN	NONE	NONE	OR	EINHEIT	CLOSE	WÄHLEN · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	NONE	NONE	OPEN	WÄHLEN · GRAD I	ATTESTED_MULTI_REGISTER	NONE	4	5	4	SOURCE_SECTION_T|BIOLOGICAL|CELESTIAL|PHARMA	4	A_ADDR+S+E|E+S|OT+E+S|S+OT+E+OL	ase|es|qotes|soteol
S	WÄHLEN	E	GRAD I	NONE	NONE	CLOSE	WÄHLEN · GRAD I · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	Y	POSTEN	OPEN	WÄHLEN · GRAD I · POSTEN	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	Y	POSTEN	CLOSE	WÄHLEN · GRAD I · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	AIIN	WERT	OPEN	WÄHLEN · GRAD I · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	AIIN	WERT	CLOSE	WÄHLEN · GRAD I · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	AIN	ANTEIL	OPEN	WÄHLEN · GRAD I · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	AIN	ANTEIL	CLOSE	WÄHLEN · GRAD I · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	OR	EINHEIT	OPEN	WÄHLEN · GRAD I · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	E	GRAD I	OR	EINHEIT	CLOSE	WÄHLEN · GRAD I · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EE	GRAD II	NONE	NONE	OPEN	WÄHLEN · GRAD II	ATTESTED_LOCAL	NONE	2	4	1	CELESTIAL	2	O+EE+O+S|OT+EE+S	oeeos|otees
S	WÄHLEN	EE	GRAD II	NONE	NONE	CLOSE	WÄHLEN · GRAD II · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EE	GRAD II	Y	POSTEN	OPEN	WÄHLEN · GRAD II · POSTEN	ATTESTED_MULTI_REGISTER	NONE	3	3	3	BIOLOGICAL|CELESTIAL|PHARMA	3	OT+EE+S+Y|S+EE+Y|S+O+EE+Y	qoteesy|seey|soeey
S	WÄHLEN	EE	GRAD II	Y	POSTEN	CLOSE	WÄHLEN · GRAD II · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EE	GRAD II	AIIN	WERT	OPEN	WÄHLEN · GRAD II · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EE	GRAD II	AIIN	WERT	CLOSE	WÄHLEN · GRAD II · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EE	GRAD II	AIN	ANTEIL	OPEN	WÄHLEN · GRAD II · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EE	GRAD II	AIN	ANTEIL	CLOSE	WÄHLEN · GRAD II · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EE	GRAD II	OR	EINHEIT	OPEN	WÄHLEN · GRAD II · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EE	GRAD II	OR	EINHEIT	CLOSE	WÄHLEN · GRAD II · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	NONE	NONE	OPEN	WÄHLEN · GRAD III	ATTESTED_LOCAL	NONE	1	1	1	HERBAL	1	O+EEE+S	oeees
S	WÄHLEN	EEE	GRAD III	NONE	NONE	CLOSE	WÄHLEN · GRAD III · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	Y	POSTEN	OPEN	WÄHLEN · GRAD III · POSTEN	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	Y	POSTEN	CLOSE	WÄHLEN · GRAD III · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	AIIN	WERT	OPEN	WÄHLEN · GRAD III · WERT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	AIIN	WERT	CLOSE	WÄHLEN · GRAD III · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	AIN	ANTEIL	OPEN	WÄHLEN · GRAD III · ANTEIL	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	AIN	ANTEIL	CLOSE	WÄHLEN · GRAD III · ANTEIL · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	OR	EINHEIT	OPEN	WÄHLEN · GRAD III · EINHEIT	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
S	WÄHLEN	EEE	GRAD III	OR	EINHEIT	CLOSE	WÄHLEN · GRAD III · EINHEIT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	NONE	NONE	NONE	NONE	OPEN	BEARBEITEN	ATTESTED_MULTI_REGISTER	NONE	12	20	3	HERBAL|BIOLOGICAL|CELESTIAL	8	AL+CHD|CARRIER_Q+O+D_ADDR+CHD|CHD|CHD+AIR|CHD+AL|CHD+AM_ADDR|CHD+AR|CHD+OL|L+CHD|L+CHD+AL|L+CHD+AR|O+CHD+AR	alched|chdal|chdam|chdol|ched|chedal|chedar|chedol|lched|lchedal|lchedar|ochedar|olchdar|qodched|schedair
CHD	BEARBEITEN	NONE	NONE	NONE	NONE	CLOSE	BEARBEITEN · SCHLUSS	ATTESTED_MULTI_REGISTER	NONE	8	64	4	HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	10	AL+CHD+DY|CHD+DY|L+CHD+DY|L+O+CHD+DY|L+OL+CHD+DY|OL+CHD+DY|OT+CHD+DY|OT+O+CHD+DY	alchdy|dalchdy|dalchedy|dalchom|dchdy|lchedy|lochedy|lolchedy|olchdy|olchedy|otchdy|otchedy|otochedy|qolchedy|qotchedy|schedy
CHD	BEARBEITEN	NONE	NONE	Y	POSTEN	OPEN	BEARBEITEN · POSTEN	ATTESTED_MULTI_REGISTER	NONE	8	119	5	SOURCE_SECTION_T|HERBAL|BIOLOGICAL|CELESTIAL|PHARMA	15	CARRIER_Q+O+LOCAL_CHAR_F+CHD+Y|CHD+Y|CHD+Y+L|D_ADDR+CHD+Y|L+CHD+Y|O+CHD+Y|O+LOCAL_CHAR_F+CHD+Y|OT+CHD+Y	chdy|chedchy|chedy|chedyl|dchedy|lchdy|ochdy|ochedy|ofchdy|qofchedy|qotchey
CHD	BEARBEITEN	NONE	NONE	Y	POSTEN	CLOSE	BEARBEITEN · POSTEN · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	NONE	NONE	AIIN	WERT	OPEN	BEARBEITEN · WERT	ATTESTED_MULTI_REGISTER	NONE	2	9	3	HERBAL|BIOLOGICAL|CELESTIAL	5	CARRIER_Q+O+LOCAL_CHAR_F+CHD+AIIN|CHD+AIIN	chedaiin|qofchdaiin
CHD	BEARBEITEN	NONE	NONE	AIIN	WERT	CLOSE	BEARBEITEN · WERT · SCHLUSS	OPEN_COMBINATION_GAP	NONE	0	0	0	NONE	0	NONE	NONE
CHD	BEARBEITEN	NONE	NONE	AIN	ANTEIL	OPEN	BEARBEITEN · ANTEIL	ATTESTED_MULTI_REGISTER	NONE	1	4	3	HERBAL|BIOLOGICAL|PHARMA	4	CHD+AIN	chedain
