event_id	page	locus	token_index	head	arity	ending	quality_core	wrapper	value_run_length	value_run	value_equal	right_stop	right_censored	reader_support	source_line
AR0664	f34r	f34r.14	5	ol	0	OL	NONE	BARE	0		0	al	0	3	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram
AR0665	f34v	f34v.2	1	tol	1	OL	t	BARE	0		0	qokchy	0	3	tol qokchy dychedy okchy chckhdy chdaiin ckhy loees ykar aiin oldam
AR0666	f34v	f34v.3	2	shor	1	OR	sh	BARE	0		0	chdal	0	1	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam
AR0667	f34v	f34v.3	6	or	0	OR	NONE	BARE	0		0	ol	0	3	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam
AR0668	f34v	f34v.3	7	ol	0	OL	NONE	BARE	0		0	kedaiiin	0	2	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam
AR0669	f34v	f34v.5	2	or	0	OR	NONE	BARE	0		0	air	0	2	lshaiir or air shedy chechey dykey kair chedy qokar chekaly chalky
AR0670	f34v	f34v.8	7	or	0	OR	NONE	BARE	0		0	oldar	0	2	ysheos otar ar choraiin cheky olchdaiin or oldar chdar okam
AR0671	f34v	f34v.10	10	or	0	OR	NONE	BARE	0		0	okedy	0	2	daiin chdy tedy kchdy okeedy checkhy chdy kain chear or okedy okam
AR0672	f35r	f35r.5	1	otchor	2	OR	tch	o	0		0	sho	0	3	otchor sho tcheey scheey daiin dain or
AR0673	f35r	f35r.5	7	or	0	OR	NONE	BARE	0		0	LINE_END	1	1	otchor sho tcheey scheey daiin dain or
AR0674	f35r	f35r.7	2	tchor	2	OR	tch	BARE	0		0	choky	0	3	shosaiin tchor choky
AR0675	f35r	f35r.11	2	chol	1	OL	ch	BARE	0		0	cthaiin	0	3	sheaiin chol cthaiin l chaiin lchal dal dair aldy n
AR0676	f35r	f35r.14	2	chol	1	OL	ch	BARE	0		0	aiin	0	3	cthol chol aiin qotchy otchor daiin shol qotaiin
AR0677	f35r	f35r.14	5	otchor	2	OR	tch	o	1	daiin	0	shol	0	3	cthol chol aiin qotchy otchor daiin shol qotaiin
AR0678	f35r	f35r.14	7	shol	1	OL	sh	BARE	0		0	qotaiin	0	3	cthol chol aiin qotchy otchor daiin shol qotaiin
AR0679	f35r	f35r.15	1	ochor	1	OR	ch	o	0		0	s	0	3	ochor s chiin daiin ytain
AR0680	f35v	f35v.2	4	kchor	2	OR	kch	BARE	0		0	yty	0	3	qotchy o tchey kchor yty
AR0681	f35v	f35v.6	1	shol	1	OL	sh	BARE	0		0	tcheey	0	3	shol tcheey chkcheeu chcthaiin
AR0682	f35v	f35v.7	2	tchor	2	OR	tch	BARE	0		0	shol	0	1	tcho tchor shol sho kol daiin
AR0683	f35v	f35v.7	3	shol	1	OL	sh	BARE	0		0	sho	0	3	tcho tchor shol sho kol daiin
AR0684	f35v	f35v.7	5	kol	1	OL	k	BARE	1	daiin	0	LINE_END	1	3	tcho tchor shol sho kol daiin
AR0685	f35v	f35v.8	2	tchor	2	OR	tch	BARE	0		0	cho	0	3	oaiin tchor cho chotchy dchold
AR0686	f35v	f35v.13	1	ol	0	OL	NONE	BARE	0		0	char	0	3	ol char od ar chear
AR0687	f35v	f35v.19	4	chol	1	OL	ch	BARE	1	daiin	0	LINE_END	1	3	schokey y keol chol daiin
AR0688	f35v	f35v.21	2	chor	1	OR	ch	BARE	0		0	chor	0	3	doiin chor chor
AR0689	f35v	f35v.21	3	chor	1	OR	ch	BARE	0		0	LINE_END	1	3	doiin chor chor
AR0690	f36r	f36r.2	2	shor	1	OR	sh	BARE	0		0	ytaiin	0	3	oral shor ytaiin qotaiin qooldy chty chol dy tor
AR0691	f36r	f36r.2	7	chol	1	OL	ch	BARE	0		0	dy	0	2	oral shor ytaiin qotaiin qooldy chty chol dy tor
AR0692	f36r	f36r.2	9	tor	1	OR	t	BARE	0		0	LINE_END	1	3	oral shor ytaiin qotaiin qooldy chty chol dy tor
AR0693	f36r	f36r.5	3	chol	1	OL	ch	BARE	0		0	ctholy	0	3	daiin qor chol ctholy s o r chy sy chytaroiin
AR0694	f36r	f36r.7	1	qotol	1	OL	t	qo	0		0	cthol	0	3	qotol cthol okol dy okchy ytorory sold
AR0695	f36r	f36r.7	3	okol	1	OL	k	o	0		0	dy	0	3	qotol cthol okol dy okchy ytorory sold
AR0696	f36v	f36v.2	1	qotor	1	OR	t	qo	0		0	chol	0	1	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom
AR0697	f36v	f36v.2	2	chol	1	OL	ch	BARE	1	daiin	0	otaiin	0	3	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom
AR0698	f36v	f36v.2	5	qotor	1	OR	t	qo	0		0	ytar	0	1	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom
AR0699	f36v	f36v.2	7	ochor	1	OR	ch	o	0		0	chety	0	3	qotor chol daiin otaiin qotor ytar ochor chety ckhor dom
AR0700	f36v	f36v.4	1	qotchor	2	OR	tch	qo	0		0	y	0	1	qotchor y ky ty dy daiin cthor
AR0701	f36v	f36v.5	1	tchor	2	OR	tch	BARE	0		0	ckhoiin	0	2	tchor ckhoiin daiin cphchar
AR0702	f36v	f36v.7	3	okchor	2	OR	kch	o	0		0	o	0	1	qoky keol okchor o s chy shan
AR0703	f37r	f37r.1	3	qotor	1	OR	t	qo	0		0	ofchor	0	3	tocphol shaiin qotor ofchor oty chory daiin otod or
AR0704	f37r	f37r.1	9	or	0	OR	NONE	BARE	0		0	LINE_END	1	2	tocphol shaiin qotor ofchor oty chory daiin otod or
AR0705	f37r	f37r.4	4	chol	1	OL	ch	BARE	1	daiin	0	yd	0	3	pchotchy daiin cfholdar chol daiin yd
AR0706	f37r	f37r.5	3	qotchor	2	OR	tch	qo	0		0	chkol	0	3	yky qokchy qotchor chkol otoly
AR0707	f37r	f37r.6	1	shor	1	OR	sh	BARE	0		0	shol	0	3	shor shol qokchy qotomody dchol daiin
AR0708	f37r	f37r.6	2	shol	1	OL	sh	BARE	0		0	qokchy	0	3	shor shol qokchy qotomody dchol daiin
AR0709	f37r	f37r.7	3	kor	1	OR	k	BARE	0		0	qokor	0	3	sor chey kor qokor daiin
AR0710	f37r	f37r.7	4	qokor	1	OR	k	qo	1	daiin	0	LINE_END	1	3	sor chey kor qokor daiin
AR0711	f37r	f37r.8	6	shor	1	OR	sh	BARE	0		0	sheor	0	3	koiin chorody qokaiin ory otal shor sheor dar
AR0712	f37r	f37r.10	9	kol	1	OL	k	BARE	0		0	daiir	0	3	qoto o kchochor dchor chy shy daiin ychey kol daiir
AR0713	f37r	f37r.11	1	okchor	2	OR	kch	o	1	daiin	0	ckhy	0	3	okchor daiin ckhy dain daiin
AR0714	f37v	f37v.2	2	chol	1	OL	ch	BARE	0		0	cthor	0	3	dor chol cthor orchochor daiin
AR0715	f37v	f37v.5	2	qotol	1	OL	t	qo	0		0	ykchon	0	3	dchor qotol ykchon dain
AR0716	f37v	f37v.7	1	qotchor	2	OR	tch	qo	1	daiin	0	LINE_END	1	3	qotchor daiin
AR0717	f37v	f37v.8	1	qotor	1	OR	t	qo	0		0	choiin	0	3	qotor choiin chetchy daiin
AR0718	f37v	f37v.9	2	chor	1	OR	ch	BARE	0		0	sho	0	2	dor chor sho daiiin daiin
AR0719	f37v	f37v.12	1	chor	1	OR	ch	BARE	0		0	shyly	0	1	chor shyly sheaiin do tody
AR0720	f37v	f37v.16	1	qotor	1	OR	t	qo	1	daiin	0	chotaiin	0	3	qotor daiin chotaiin
AR0721	f37v	f37v.22	1	qotol	1	OL	t	qo	0		0	ytoiin	0	3	qotol ytoiin choy
AR0722	f37v	f37v.23	2	chol	1	OL	ch	BARE	1	daiin	0	LINE_END	1	3	yto chol daiin
AR0723	f38r	f38r.1	5	okshol	2	OL	ksh	o	0		0	oly	0	3	tolor chockhy oky choiin okshol oly oky
AR0724	f38r	f38r.3	1	qokor	1	OR	k	qo	0		0	okaiin	0	3	qokor okaiin otaiin qo kchol chokokor
AR0725	f38r	f38r.3	5	kchol	2	OL	kch	BARE	0		0	chokokor	0	2	qokor okaiin otaiin qo kchol chokokor
AR0726	f38r	f38r.5	2	kor	1	OR	k	BARE	0		0	chey	0	1	o kor chey kain chor ctho dain ckholdy
AR0727	f38r	f38r.5	5	chor	1	OR	ch	BARE	0		0	ctho	0	3	o kor chey kain chor ctho dain ckholdy
AR0728	f38v	f38v.1	2	chol	1	OL	ch	BARE	0		0	shotol	0	3	okchop chol shotol oteol okeea s chor d aiin d
AR0729	f38v	f38v.1	7	chor	1	OR	ch	BARE	0		0	d	0	3	okchop chol shotol oteol okeea s chor d aiin d
AR0730	f38v	f38v.2	7	chol	1	OL	ch	BARE	0		0	ldy	0	2	choiin shey key sho oiin s chol ldy okeaiin o kom
AR0731	f38v	f38v.5	3	chol	1	OL	ch	BARE	0		0	oteeol	0	3	qoty daiin chol oteeol dody cheod chody
AR0732	f38v	f38v.7	5	or	0	OR	NONE	BARE	2	daiin dain	0	daldy	0	1	daiin qol chy dain or daiin dain daldy
AR0733	f39r	f39r.4	6	chol	1	OL	ch	BARE	0		0	or	0	3	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg
AR0734	f39r	f39r.4	7	or	0	OR	NONE	BARE	0		0	ordy	0	3	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg
AR0735	f39r	f39r.9	2	shol	1	OL	sh	BARE	0		0	odal	0	3	tchedy shol odal qokaiin shdaiin
AR0736	f39r	f39r.13	5	chor	1	OR	ch	BARE	0		0	kar	0	3	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy s aiin
AR0737	f39r	f39r.14	4	ol	0	OL	NONE	BARE	1	daiin	0	chedy	0	2	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
AR0738	f39r	f39r.15	2	ol	0	OL	NONE	BARE	0		0	cheol	0	1	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar
AR0739	f39r	f39r.15	6	ol	0	OL	NONE	BARE	0		0	dld	0	1	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar
AR0740	f39v	f39v.1	4	or	0	OR	NONE	BARE	0		0	air	0	3	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy
AR0741	f39v	f39v.1	9	or	0	OR	NONE	BARE	0		0	aiin	0	3	pdair chdy fdykain or air sheykaiiin ofchy kar or aiin dolky oshdy
AR0742	f39v	f39v.2	4	chol	1	OL	ch	BARE	0		0	qoty	0	3	sor shy kar chol qoty kchdy olky dar chdy ykar olkedaiin ody dy
AR0743	f39v	f39v.3	2	chor	1	OR	ch	BARE	0		0	okain	0	3	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
AR0744	f39v	f39v.3	7	or	0	OR	NONE	BARE	0		0	aiin	0	3	daiin chor okain okaii fchody saiin or aiin qokaiin ytodaiin okam
AR0745	f39v	f39v.5	2	or	0	OR	NONE	BARE	0		0	sheky	0	3	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy
AR0746	f39v	f39v.5	6	or	0	OR	NONE	BARE	0		0	aiin	0	3	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy
AR0747	f39v	f39v.5	10	ol	0	OL	NONE	BARE	0		0	kor	0	3	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy
AR0748	f39v	f39v.5	11	kor	1	OR	k	BARE	0		0	oto	0	1	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy
AR0749	f39v	f39v.6	3	shor	1	OR	sh	BARE	0		0	qoykam	0	2	lkedy okchey shor qoykam cho ckhy or aly shody
AR0750	f39v	f39v.6	7	or	0	OR	NONE	BARE	0		0	aly	0	3	lkedy okchey shor qoykam cho ckhy or aly shody
AR0751	f39v	f39v.9	13	or	0	OR	NONE	BARE	0		0	LINE_END	1	3	tar aiin dal ar ain cheor ydam shody okal shd y kshy or
AR0752	f39v	f39v.10	4	or	0	OR	NONE	BARE	0		0	yky	0	3	dar ar ykar or yky chdy fchor qokain ar sheedy olchef
AR0753	f40r	f40r.3	5	otor	1	OR	t	o	0		0	aiir	0	2	shy qokal chdy chckhd otor aiir o ky okolchy qokar okam
AR0754	f40r	f40r.4	1	or	0	OR	NONE	BARE	0		0	aiin	0	3	or aiin chekody dar qokol okaiin okar oky okoldy ol
AR0755	f40r	f40r.4	5	qokol	1	OL	k	qo	0		0	okaiin	0	3	or aiin chekody dar qokol okaiin okar oky okoldy ol
AR0756	f40r	f40r.4	10	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	or aiin chekody dar qokol okaiin okar oky okoldy ol
AR0757	f40r	f40r.5	4	okol	1	OL	k	o	0		0	ol	0	3	lokar qokar okar okol ol chedy qokchd ar ar or dag
AR0758	f40r	f40r.5	5	ol	0	OL	NONE	BARE	0		0	chedy	0	3	lokar qokar okar okol ol chedy qokchd ar ar or dag
AR0759	f40r	f40r.5	10	or	0	OR	NONE	BARE	0		0	dag	0	2	lokar qokar okar okol ol chedy qokchd ar ar or dag
AR0760	f40r	f40r.6	1	tor	1	OR	t	BARE	0		0	or	0	3	tor or ar shok or am o lshedy qokam chdy kar oraiin
AR0761	f40r	f40r.6	2	or	0	OR	NONE	BARE	0		0	ar	0	2	tor or ar shok or am o lshedy qokam chdy kar oraiin
AR0762	f40r	f40r.6	5	or	0	OR	NONE	BARE	0		0	am	0	1	tor or ar shok or am o lshedy qokam chdy kar oraiin
AR0763	f40r	f40r.8	7	or	0	OR	NONE	BARE	0		0	ain	0	2	ksheo keeey dar aig kcheo cfhdy or ain chefal daiin dg
AR0764	f40r	f40r.9	2	ol	0	OL	NONE	BARE	0		0	olaiin	0	3	taiin ol olaiin or dain okaiin okaiin okaiin daram
AR0765	f40r	f40r.9	4	or	0	OR	NONE	BARE	1	dain	0	okaiin	0	3	taiin ol olaiin or dain okaiin okaiin okaiin daram
AR0766	f40v	f40v.2	3	ol	0	OL	NONE	BARE	0		0	arag	0	1	todar qokaiin ol arag
AR0767	f40v	f40v.6	2	ol	0	OL	NONE	BARE	0		0	chedy	0	1	qoeedaiin ol chedy daiin
AR0768	f40v	f40v.7	2	qokol	1	OL	k	qo	0		0	chedy	0	2	shody qokol chedy s ar
AR0769	f40v	f40v.9	4	kor	1	OR	k	BARE	0		0	ol	0	2	tchy pchody pchdy kor ol
AR0770	f40v	f40v.9	5	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	tchy pchody pchdy kor ol
AR0771	f40v	f40v.11	2	qokol	1	OL	k	qo	0		0	chedy	0	2	schedy qokol chedy dalor ay
AR0772	f40v	f40v.15	3	or	0	OR	NONE	BARE	0		0	aiiin	0	3	qokchey qody or aiiin o kaiin o ckhy sheod faimy
AR0773	f40v	f40v.16	1	shol	1	OL	sh	BARE	0		0	kedy	0	3	shol kedy lor ar okar qoky kedy r yteey qokam
AR0774	f41v	f41v.4	9	qokol	1	OL	k	qo	0		0	sheols	0	3	qokeody okey qokeody oleeol lkedy lkeeody qokeedy okeey qokol sheols
AR0775	f41v	f41v.5	4	or	0	OR	NONE	BARE	0		0	cholalaiin	0	1	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain
AR0776	f41v	f41v.6	2	ol	0	OL	NONE	BARE	0		0	cheos	0	3	tadaiin ol cheos yteedy okal old oteol qokal or oteody
AR0777	f41v	f41v.6	9	or	0	OR	NONE	BARE	0		0	oteody	0	3	tadaiin ol cheos yteedy okal old oteol qokal or oteody
AR0778	f42r	f42r.4	1	shor	1	OR	sh	BARE	0		0	chetar	0	3	shor chetar chotais dar cthaiin
AR0779	f42r	f42r.8	4	shor	1	OR	sh	BARE	0		0	shol	0	3	yshol chees cthol shor shol ety char y
AR0780	f42r	f42r.8	5	shol	1	OL	sh	BARE	0		0	ety	0	3	yshol chees cthol shor shol ety char y
AR0781	f42r	f42r.9	2	otchol	2	OL	tch	o	0		0	ctho	0	3	qotchar otchol ctho kchodan chkchory
AR0782	f42r	f42r.10	5	otol	1	OL	t	o	0		0	cthol	0	3	choty dol ksheo cthor otol cthol chol shol dain
AR0783	f42r	f42r.10	7	chol	1	OL	ch	BARE	0		0	shol	0	2	choty dol ksheo cthor otol cthol chol shol dain
AR0784	f42r	f42r.10	8	shol	1	OL	sh	BARE	1	dain	0	LINE_END	1	2	choty dol ksheo cthor otol cthol chol shol dain
AR0785	f42r	f42r.11	1	qotor	1	OR	t	qo	0		0	cho	0	3	qotor cho chody daiin shol ctheey dar chy daiidy
AR0786	f42r	f42r.11	5	shol	1	OL	sh	BARE	0		0	ctheey	0	2	qotor cho chody daiin shol ctheey dar chy daiidy
AR0787	f42r	f42r.12	2	chol	1	OL	ch	BARE	0		0	shol	0	3	dcheey chol shol chokaiin choeky d dain dal
AR0788	f42r	f42r.12	3	shol	1	OL	sh	BARE	0		0	chokaiin	0	3	dcheey chol shol chokaiin choeky d dain dal
AR0789	f42r	f42r.13	2	shol	1	OL	sh	BARE	0		0	shot	0	3	qopor shol shot shol shol daiin dain s cheam
AR0790	f42r	f42r.13	4	shol	1	OL	sh	BARE	0		0	shol	0	3	qopor shol shot shol shol daiin dain s cheam
AR0791	f42r	f42r.13	5	shol	1	OL	sh	BARE	2	daiin dain	0	s	0	2	qopor shol shot shol shol daiin dain s cheam
AR0792	f42r	f42r.17	2	shol	1	OL	sh	BARE	0		0	chety	0	3	shotol shol chety daiin chokchy chkaiin
AR0793	f42r	f42r.20	1	shol	1	OL	sh	BARE	0		0	chol	0	2	shol chol shoky okol sho chol shol chal
AR0794	f42r	f42r.20	2	chol	1	OL	ch	BARE	0		0	shoky	0	2	shol chol shoky okol sho chol shol chal
AR0795	f42r	f42r.20	4	okol	1	OL	k	o	0		0	sho	0	3	shol chol shoky okol sho chol shol chal
AR0796	f42r	f42r.20	6	chol	1	OL	ch	BARE	0		0	shol	0	2	shol chol shoky okol sho chol shol chal
AR0797	f42r	f42r.20	7	shol	1	OL	sh	BARE	0		0	chal	0	2	shol chol shoky okol sho chol shol chal
AR0798	f42r	f42r.21	1	shol	1	OL	sh	BARE	0		0	chol	0	3	shol chol chol shol oiin s odan
AR0799	f42r	f42r.21	2	chol	1	OL	ch	BARE	0		0	chol	0	3	shol chol chol shol oiin s odan
AR0800	f42r	f42r.21	3	chol	1	OL	ch	BARE	0		0	shol	0	3	shol chol chol shol oiin s odan
AR0801	f42r	f42r.21	4	shol	1	OL	sh	BARE	0		0	oiin	0	1	shol chol chol shol oiin s odan
AR0802	f42r	f42r.23	1	okchol	2	OL	kch	o	0		0	shol	0	3	okchol shol kolschees
AR0803	f42r	f42r.23	2	shol	1	OL	sh	BARE	0		0	kolschees	0	3	okchol shol kolschees
AR0804	f42v	f42v.1	6	chol	1	OL	ch	BARE	0		0	chor	0	3	cho sheey qocho taiin shols chol chor dain
AR0805	f42v	f42v.1	7	chor	1	OR	ch	BARE	1	dain	0	LINE_END	1	3	cho sheey qocho taiin shols chol chor dain
AR0806	f42v	f42v.2	9	otol	1	OL	t	o	1	daiin	0	LINE_END	1	3	dshey tchey y kchey chtchy y dan dain otol daiin
AR0807	f42v	f42v.3	5	chol	1	OL	ch	BARE	0		0	chol	0	3	sho chotody chotol oky chol chol dl chcthy otoy
AR0808	f42v	f42v.3	6	chol	1	OL	ch	BARE	0		0	dl	0	3	sho chotody chotol oky chol chol dl chcthy otoy
AR0809	f42v	f42v.4	8	kol	1	OL	k	BARE	0		0	dg	0	1	qotchy chkchy sar dy odaiil ykchy o kol dg
AR0810	f42v	f42v.5	7	okol	1	OL	k	o	0		0	chetaiin	0	3	chokeeo r chey chetan s ary okol chetaiin
AR0811	f42v	f42v.10	4	shol	1	OL	sh	BARE	0		0	olor	0	3	schor okchey chy shol olor cheaiin chy tcheeb d
AR0812	f42v	f42v.11	4	kchol	2	OL	kch	BARE	0		0	cheal	0	3	qo aiin qokeey kchol cheal o t eold shey teaiin d
AR0813	f42v	f42v.12	2	chol	1	OL	ch	BARE	0		0	ol	0	3	chotcheey chol ol chaiin oteeaiin chkchy taiin y
AR0814	f42v	f42v.12	3	ol	0	OL	NONE	BARE	0		0	chaiin	0	3	chotcheey chol ol chaiin oteeaiin chkchy taiin y
AR0815	f42v	f42v.15	2	chol	1	OL	ch	BARE	0		0	okey	0	3	chokey chol okey
AR0816	f42v	f42v.16	1	okor	1	OR	k	o	0		0	odeey	0	3	okor odeey
AR0817	f43r	f43r.1	7	shol	1	OL	sh	BARE	0		0	folor	0	3	tarodaiin ytedy eeody ofchtar chcphedy ypar shol folor aiin cphey dar
AR0818	f43r	f43r.11	3	shol	1	OL	sh	BARE	0		0	toldy	0	3	ytchedy ty shol toldy shody oteedy shdy otolol shd olky ytol otary cheky dy
AR0819	f43r	f43r.12	2	shol	1	OL	sh	BARE	0		0	qokol	0	3	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin
AR0820	f43r	f43r.12	3	qokol	1	OL	k	qo	0		0	shedy	0	3	dor shol qokol shedy qotedy qokeedy qokody okeedy otedy shedy oty yty dy saiin
AR0821	f43v	f43v.1	5	or	0	OR	NONE	BARE	0		0	arodl	0	3	pdsairy dalteoshy doly sheet or arodl lkeo r araiin otedy opolde
AR0822	f43v	f43v.11	2	or	0	OR	NONE	BARE	0		0	air	0	3	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she
AR0823	f43v	f43v.12	10	or	0	OR	NONE	BARE	0		0	aiin	0	3	yshee kedy dar chey qotedy etaiin chedy cthey oteol or aiin odain
AR0824	f43v	f43v.15	7	kol	1	OL	k	BARE	0		0	dary	0	2	oteod qolkeey kaldy chy darody qokeey kol dary taros
AR0825	f43v	f43v.16	1	ol	0	OL	NONE	BARE	0		0	eees	0	3	ol eees aiin oloaiin oteos qoky chey
AR0826	f44r	f44r.6	3	tchol	2	OL	tch	BARE	0		0	shy	0	1	dshor y tchol shy o cheekchy qotchy otchy dar
AR0827	f44r	f44r.7	3	shol	1	OL	sh	BARE	0		0	qotshy	0	2	qot oqd shol qotshy oyty chom
AR0828	f44r	f44r.9	1	otchol	2	OL	tch	o	0		0	ol	0	3	otchol ol dchckhy qoky qotchy qokchy qokyd
AR0829	f44r	f44r.9	2	ol	0	OL	NONE	BARE	0		0	dchckhy	0	3	otchol ol dchckhy qoky qotchy qokchy qokyd
AR0830	f44r	f44r.10	1	qokchor	2	OR	kch	qo	0		0	okchy	0	3	qokchor okchy qoto ykol choky choky chol dam
AR0831	f44r	f44r.10	7	chol	1	OL	ch	BARE	0		0	dam	0	2	qokchor okchy qoto ykol choky choky chol dam
AR0832	f44v	f44v.1	5	chor	1	OR	ch	BARE	0		0	otol	0	2	tsho qotshy cthol d chor otol shol tol qotshol otoldy
AR0833	f44v	f44v.1	6	otol	1	OL	t	o	0		0	shol	0	3	tsho qotshy cthol d chor otol shol tol qotshol otoldy
AR0834	f44v	f44v.1	7	shol	1	OL	sh	BARE	0		0	tol	0	3	tsho qotshy cthol d chor otol shol tol qotshol otoldy
AR0835	f44v	f44v.1	8	tol	1	OL	t	BARE	0		0	qotshol	0	3	tsho qotshy cthol d chor otol shol tol qotshol otoldy
AR0836	f44v	f44v.1	9	qotshol	2	OL	tsh	qo	0		0	otoldy	0	3	tsho qotshy cthol d chor otol shol tol qotshol otoldy
AR0837	f44v	f44v.2	5	otchol	2	OL	tch	o	1	daiin	0	shol	0	3	yolkol cheol qokchain daly otchol daiin shol qotor ar
AR0838	f44v	f44v.2	7	shol	1	OL	sh	BARE	0		0	qotor	0	3	yolkol cheol qokchain daly otchol daiin shol qotor ar
AR0839	f44v	f44v.2	8	qotor	1	OR	t	qo	0		0	ar	0	3	yolkol cheol qokchain daly otchol daiin shol qotor ar
AR0840	f44v	f44v.3	1	tol	1	OL	t	BARE	0		0	okchor	0	2	tol okchor shcthy otol daiin cthy cthy
AR0841	f44v	f44v.3	2	okchor	2	OR	kch	o	0		0	shcthy	0	2	tol okchor shcthy otol daiin cthy cthy
AR0842	f44v	f44v.3	4	otol	1	OL	t	o	1	daiin	0	cthy	0	3	tol okchor shcthy otol daiin cthy cthy
AR0843	f44v	f44v.4	3	shor	1	OR	sh	BARE	0		0	shorody	0	3	yokalod shaiin shor shorody shky sho y tchy opchod opy
AR0844	f44v	f44v.5	2	shol	1	OL	sh	BARE	0		0	cthy	0	3	oain shol cthy cphaiin ykchor otchy qoty ytchear cthain
AR0845	f44v	f44v.6	1	tol	1	OL	t	BARE	0		0	dair	0	3	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy
AR0846	f44v	f44v.6	9	otchol	2	OL	tch	o	0		0	ytaiin	0	3	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy
AR0847	f44v	f44v.8	4	shol	1	OL	sh	BARE	0		0	shey	0	3	tsheody cthaiin odaiin shol shey cthy ykoda ol
AR0848	f44v	f44v.8	8	ol	0	OL	NONE	BARE	0		0	LINE_END	1	3	tsheody cthaiin odaiin shol shey cthy ykoda ol
AR0849	f44v	f44v.11	2	chol	1	OL	ch	BARE	0		0	chol	0	3	okal chol chol choky okaiin cthy otal
AR0850	f44v	f44v.11	3	chol	1	OL	ch	BARE	0		0	choky	0	3	okal chol chol choky okaiin cthy otal
AR0851	f44v	f44v.13	2	shol	1	OL	sh	BARE	0		0	dairl	0	1	lchor shol dairl
AR0852	f45r	f45r.2	1	shor	1	OR	sh	BARE	0		0	cthy	0	2	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
AR0853	f45r	f45r.2	4	qokol	1	OL	k	qo	0		0	qokaiin	0	3	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
AR0854	f45r	f45r.2	6	chol	1	OL	ch	BARE	0		0	chol	0	3	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
AR0855	f45r	f45r.2	7	chol	1	OL	ch	BARE	0		0	ykaiin	0	3	shor cthy qoky qokol qokaiin chol chol ykaiin dar om
AR0856	f45r	f45r.3	3	kchol	2	OL	kch	BARE	1	daiin	0	qoaiin	0	3	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom
AR0857	f45r	f45r.5	1	kol	1	OL	k	BARE	0		0	sho	0	2	kol sho pchor kchey ty opchaldy otshy qokchy dol daiin
AR0858	f45r	f45r.8	1	tchol	2	OL	tch	BARE	0		0	cthy	0	3	tchol cthy qodaiin cthy dain ey otydal daiin g
AR0859	f45r	f45r.9	1	or	0	OR	NONE	BARE	0		0	or	0	1	or or chain dain ykolody ytaiin qotchol kol dy
AR0860	f45r	f45r.9	2	or	0	OR	NONE	BARE	0		0	chain	0	1	or or chain dain ykolody ytaiin qotchol kol dy
AR0861	f45r	f45r.9	7	qotchol	2	OL	tch	qo	0		0	kol	0	3	or or chain dain ykolody ytaiin qotchol kol dy
AR0862	f45r	f45r.9	8	kol	1	OL	k	BARE	0		0	dy	0	3	or or chain dain ykolody ytaiin qotchol kol dy
AR0863	f45v	f45v.1	3	kol	1	OL	k	BARE	0		0	chey	0	2	korary chko kol chey fsholom shor ykchy dod opchaiin olald
AR0864	f45v	f45v.1	6	shor	1	OR	sh	BARE	0		0	ykchy	0	3	korary chko kol chey fsholom shor ykchy dod opchaiin olald
AR0865	f45v	f45v.2	1	okol	1	OL	k	o	0		0	chor	0	3	okol chor daiin cthy okchol chom okolor dy okchol s
AR0866	f45v	f45v.2	2	chor	1	OR	ch	BARE	1	daiin	0	cthy	0	3	okol chor daiin cthy okchol chom okolor dy okchol s
AR0867	f45v	f45v.2	5	okchol	2	OL	kch	o	0		0	chom	0	3	okol chor daiin cthy okchol chom okolor dy okchol s
AR0868	f45v	f45v.2	9	okchol	2	OL	kch	o	0		0	s	0	3	okol chor daiin cthy okchol chom okolor dy okchol s
