edition	paragraph	page	scope	at	word	value	numerator	numerator_at	denominator	denominator_at	M_status	R_status
IT2a	f42v|f42v.9-f42v.16	f42v	RECORD	IT2a|f42v.13|G008	daiin	C	chy	IT2a|f42v.10|G003			BOUND	MISSING_DENOMINATOR
IT2a	f42v|f42v.9-f42v.16	f42v	LINE	IT2a|f42v.13|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f42v|f42v.9-f42v.16	f42v	LINE	IT2a|f42v.13|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f44r|f44r.5-f44r.7	f44r	RECORD	IT2a|f44r.5|G008	daiin	C	chor	IT2a|f44r.5|G004			BOUND	MISSING_DENOMINATOR
IT2a	f44r|f44r.5-f44r.7	f44r	LINE	IT2a|f44r.5|G008	daiin	C	chor	IT2a|f44r.5|G004			BOUND	MISSING_DENOMINATOR
IT2a	f56v|f56v.1-f56v.6	f56v	RECORD	IT2a|f56v.2|G004	daiin	C	shor	IT2a|f56v.1|G005			BOUND	MISSING_DENOMINATOR
IT2a	f56v|f56v.1-f56v.6	f56v	RECORD	IT2a|f56v.3|G005	daiin	C	shor	IT2a|f56v.1|G005			BOUND	MISSING_DENOMINATOR
IT2a	f56v|f56v.1-f56v.6	f56v	RECORD	IT2a|f56v.4|G003	daiin	C	shor	IT2a|f56v.1|G005			BOUND	MISSING_DENOMINATOR
IT2a	f56v|f56v.1-f56v.6	f56v	RECORD	IT2a|f56v.4|G006	dain	B	shor	IT2a|f56v.1|G005			BOUND	MISSING_DENOMINATOR
IT2a	f56v|f56v.1-f56v.6	f56v	LINE	IT2a|f56v.2|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f56v|f56v.1-f56v.6	f56v	LINE	IT2a|f56v.3|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f56v|f56v.1-f56v.6	f56v	LINE	IT2a|f56v.4|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f56v|f56v.1-f56v.6	f56v	LINE	IT2a|f56v.4|G006	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f75r|f75r.32-f75r.46	f75r	RECORD	IT2a|f75r.46|G005	dain	B	okaiin	IT2a|f75r.45|G010			BOUND	MISSING_DENOMINATOR
IT2a	f75r|f75r.32-f75r.46	f75r	LINE	IT2a|f75r.46|G005	dain	B					MISSING_MATERIAL	MISSING_BOTH
IT2a	f76v|f76v.16-f76v.24	f76v	RECORD	IT2a|f76v.18|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f76v|f76v.16-f76v.24	f76v	LINE	IT2a|f76v.18|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f77r|f77r.9-f77r.24	f77r	RECORD	IT2a|f77r.18|G001	daiin	C	qotaiin	IT2a|f77r.16|G002			BOUND	MISSING_DENOMINATOR
IT2a	f77r|f77r.9-f77r.24	f77r	RECORD	IT2a|f77r.24|G001	daiin	C	chy	IT2a|f77r.22|G006	qotaiin	IT2a|f77r.18|G010	BOUND	BOUND
IT2a	f77r|f77r.9-f77r.24	f77r	LINE	IT2a|f77r.18|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f77r|f77r.9-f77r.24	f77r	LINE	IT2a|f77r.24|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.11-f82r.18	f82r	RECORD	IT2a|f82r.15|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.11-f82r.18	f82r	LINE	IT2a|f82r.15|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.20-f82r.33	f82r	RECORD	IT2a|f82r.21|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.20-f82r.33	f82r	RECORD	IT2a|f82r.21|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.20-f82r.33	f82r	RECORD	IT2a|f82r.23|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.20-f82r.33	f82r	RECORD	IT2a|f82r.32|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.20-f82r.33	f82r	LINE	IT2a|f82r.21|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.20-f82r.33	f82r	LINE	IT2a|f82r.21|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.20-f82r.33	f82r	LINE	IT2a|f82r.23|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f82r|f82r.20-f82r.33	f82r	LINE	IT2a|f82r.32|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f86v3|f86v3.23-f86v3.28	f86v3	RECORD	IT2a|f86v3.25|G005	daiin	C	qotaiin	IT2a|f86v3.23|G008			BOUND	MISSING_DENOMINATOR
IT2a	f86v3|f86v3.23-f86v3.28	f86v3	RECORD	IT2a|f86v3.25|G009	daiin	C	qotaiin	IT2a|f86v3.23|G008			BOUND	MISSING_DENOMINATOR
IT2a	f86v3|f86v3.23-f86v3.28	f86v3	LINE	IT2a|f86v3.25|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f86v3|f86v3.23-f86v3.28	f86v3	LINE	IT2a|f86v3.25|G009	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f86v3|f86v3.29-f86v3.36	f86v3	RECORD	IT2a|f86v3.30|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f86v3|f86v3.29-f86v3.36	f86v3	LINE	IT2a|f86v3.30|G006	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f18v|f18v.1-f18v.10	f18v	RECORD	ZL3b|f18v.7|G005	daiin	C	chy	ZL3b|f18v.6|G005	chor	ZL3b|f18v.6|G002	BOUND	BOUND
ZL3b	f18v|f18v.1-f18v.10	f18v	RECORD	ZL3b|f18v.10|G003	dair	A	chy	ZL3b|f18v.6|G005	chor	ZL3b|f18v.6|G002	BOUND	BOUND
ZL3b	f18v|f18v.1-f18v.10	f18v	LINE	ZL3b|f18v.7|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f18v|f18v.1-f18v.10	f18v	LINE	ZL3b|f18v.10|G003	dair	A					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f2v|f2v.1-f2v.4	f2v	RECORD	ZL3b|f2v.1|G007	dair	A	chor	ZL3b|f2v.1|G006	kooiin	ZL3b|f2v.1|G001	BOUND	BOUND
ZL3b	f2v|f2v.1-f2v.4	f2v	RECORD	ZL3b|f2v.2|G009	daiin	C	chor	ZL3b|f2v.2|G008	kooiin	ZL3b|f2v.1|G001	BOUND	BOUND
ZL3b	f2v|f2v.1-f2v.4	f2v	RECORD	ZL3b|f2v.3|G008	daiin	C	chor	ZL3b|f2v.3|G002	kooiin	ZL3b|f2v.1|G001	BOUND	BOUND
ZL3b	f2v|f2v.1-f2v.4	f2v	LINE	ZL3b|f2v.1|G007	dair	A	chor	ZL3b|f2v.1|G006	kooiin	ZL3b|f2v.1|G001	BOUND	BOUND
ZL3b	f2v|f2v.1-f2v.4	f2v	LINE	ZL3b|f2v.2|G009	daiin	C	chor	ZL3b|f2v.2|G008			BOUND	MISSING_DENOMINATOR
ZL3b	f2v|f2v.1-f2v.4	f2v	LINE	ZL3b|f2v.3|G008	daiin	C	chor	ZL3b|f2v.3|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f56r|f56r.9-f56r.19	f56r	RECORD	ZL3b|f56r.11|G003	daiin	C	okaiin	ZL3b|f56r.10|G009	chor	ZL3b|f56r.10|G002	BOUND	BOUND
ZL3b	f56r|f56r.9-f56r.19	f56r	RECORD	ZL3b|f56r.19|G003	daiin	C	keol	ZL3b|f56r.19|G002	ctho	ZL3b|f56r.16|G003	BOUND	BOUND
ZL3b	f56r|f56r.9-f56r.19	f56r	LINE	ZL3b|f56r.11|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f56r|f56r.9-f56r.19	f56r	LINE	ZL3b|f56r.19|G003	daiin	C	keol	ZL3b|f56r.19|G002			BOUND	MISSING_DENOMINATOR
IT2a	f18v|f18v.1-f18v.10	f18v	RECORD	IT2a|f18v.7|G005	daiin	C	chy	IT2a|f18v.6|G005	chor	IT2a|f18v.6|G002	BOUND	BOUND
IT2a	f18v|f18v.1-f18v.10	f18v	RECORD	IT2a|f18v.10|G003	dair	A	chy	IT2a|f18v.6|G005	chor	IT2a|f18v.6|G002	BOUND	BOUND
IT2a	f18v|f18v.1-f18v.10	f18v	LINE	IT2a|f18v.7|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f18v|f18v.1-f18v.10	f18v	LINE	IT2a|f18v.10|G003	dair	A					MISSING_MATERIAL	MISSING_BOTH
IT2a	f2v|f2v.1-f2v.4	f2v	RECORD	IT2a|f2v.1|G006	dain	B	kooiin	IT2a|f2v.1|G001			BOUND	MISSING_DENOMINATOR
IT2a	f2v|f2v.1-f2v.4	f2v	RECORD	IT2a|f2v.1|G008	dair	A	chor	IT2a|f2v.1|G007	kooiin	IT2a|f2v.1|G001	BOUND	BOUND
IT2a	f2v|f2v.1-f2v.4	f2v	RECORD	IT2a|f2v.2|G009	daiin	C	chor	IT2a|f2v.2|G008	kooiin	IT2a|f2v.1|G001	BOUND	BOUND
IT2a	f2v|f2v.1-f2v.4	f2v	RECORD	IT2a|f2v.3|G008	daiin	C	chor	IT2a|f2v.3|G002	kooiin	IT2a|f2v.1|G001	BOUND	BOUND
IT2a	f2v|f2v.1-f2v.4	f2v	LINE	IT2a|f2v.1|G006	dain	B	kooiin	IT2a|f2v.1|G001			BOUND	MISSING_DENOMINATOR
IT2a	f2v|f2v.1-f2v.4	f2v	LINE	IT2a|f2v.1|G008	dair	A	chor	IT2a|f2v.1|G007	kooiin	IT2a|f2v.1|G001	BOUND	BOUND
IT2a	f2v|f2v.1-f2v.4	f2v	LINE	IT2a|f2v.2|G009	daiin	C	chor	IT2a|f2v.2|G008			BOUND	MISSING_DENOMINATOR
IT2a	f2v|f2v.1-f2v.4	f2v	LINE	IT2a|f2v.3|G008	daiin	C	chor	IT2a|f2v.3|G002			BOUND	MISSING_DENOMINATOR
IT2a	f56r|f56r.9-f56r.19	f56r	RECORD	IT2a|f56r.11|G003	daiin	C	okaiin	IT2a|f56r.10|G006	ytchor	IT2a|f56r.10|G001	BOUND	BOUND
IT2a	f56r|f56r.9-f56r.19	f56r	RECORD	IT2a|f56r.17|G004	daiin	C	cthy	IT2a|f56r.15|G003	chor	IT2a|f56r.11|G005	BOUND	BOUND
IT2a	f56r|f56r.9-f56r.19	f56r	RECORD	IT2a|f56r.19|G003	daiin	C	keol	IT2a|f56r.19|G002	cthy	IT2a|f56r.15|G003	BOUND	BOUND
IT2a	f56r|f56r.9-f56r.19	f56r	LINE	IT2a|f56r.11|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f56r|f56r.9-f56r.19	f56r	LINE	IT2a|f56r.17|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f56r|f56r.9-f56r.19	f56r	LINE	IT2a|f56r.19|G003	daiin	C	keol	IT2a|f56r.19|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f108v|f108v.30-f108v.53	f108v	RECORD	ZL3b|f108v.32|G001	dain	B	keol	ZL3b|f108v.30|G003			BOUND	MISSING_DENOMINATOR
ZL3b	f108v|f108v.30-f108v.53	f108v	RECORD	ZL3b|f108v.35|G001	daiin	C	keol	ZL3b|f108v.30|G003			BOUND	MISSING_DENOMINATOR
ZL3b	f108v|f108v.30-f108v.53	f108v	RECORD	ZL3b|f108v.36|G001	daiin	C	keol	ZL3b|f108v.30|G003			BOUND	MISSING_DENOMINATOR
ZL3b	f108v|f108v.30-f108v.53	f108v	RECORD	ZL3b|f108v.36|G009	dain	B	chor	ZL3b|f108v.36|G005	keol	ZL3b|f108v.30|G003	BOUND	BOUND
ZL3b	f108v|f108v.30-f108v.53	f108v	RECORD	ZL3b|f108v.40|G001	daiin	C	chor	ZL3b|f108v.36|G005	keol	ZL3b|f108v.30|G003	BOUND	BOUND
ZL3b	f108v|f108v.30-f108v.53	f108v	RECORD	ZL3b|f108v.52|G009	daiin	C	keol	ZL3b|f108v.46|G007	chy	ZL3b|f108v.41|G008	BOUND	BOUND
ZL3b	f108v|f108v.30-f108v.53	f108v	LINE	ZL3b|f108v.32|G001	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f108v|f108v.30-f108v.53	f108v	LINE	ZL3b|f108v.35|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f108v|f108v.30-f108v.53	f108v	LINE	ZL3b|f108v.36|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f108v|f108v.30-f108v.53	f108v	LINE	ZL3b|f108v.36|G009	dain	B	chor	ZL3b|f108v.36|G005			BOUND	MISSING_DENOMINATOR
ZL3b	f108v|f108v.30-f108v.53	f108v	LINE	ZL3b|f108v.40|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f108v|f108v.30-f108v.53	f108v	LINE	ZL3b|f108v.52|G009	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f116r|f116r.31-f116r.45	f116r	RECORD	ZL3b|f116r.36|G007	dain	B	okaiin	ZL3b|f116r.34|G010			BOUND	MISSING_DENOMINATOR
ZL3b	f116r|f116r.31-f116r.45	f116r	RECORD	ZL3b|f116r.38|G001	daiin	C	okaiin	ZL3b|f116r.34|G010			BOUND	MISSING_DENOMINATOR
ZL3b	f116r|f116r.31-f116r.45	f116r	LINE	ZL3b|f116r.36|G007	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f116r|f116r.31-f116r.45	f116r	LINE	ZL3b|f116r.38|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f15r|f15r.1-f15r.15	f15r	RECORD	ZL3b|f15r.1|G007	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f15r|f15r.1-f15r.15	f15r	RECORD	ZL3b|f15r.3|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f15r|f15r.1-f15r.15	f15r	RECORD	ZL3b|f15r.5|G005	daiin	C	cthy	ZL3b|f15r.5|G004	shor	ZL3b|f15r.5|G003	BOUND	BOUND
ZL3b	f15r|f15r.1-f15r.15	f15r	RECORD	ZL3b|f15r.7|G001	daiin	C	cthy	ZL3b|f15r.5|G006	shor	ZL3b|f15r.5|G003	BOUND	BOUND
ZL3b	f15r|f15r.1-f15r.15	f15r	RECORD	ZL3b|f15r.8|G005	dain	B	cthy	ZL3b|f15r.7|G003	shor	ZL3b|f15r.5|G003	BOUND	BOUND
ZL3b	f15r|f15r.1-f15r.15	f15r	RECORD	ZL3b|f15r.13|G005	dain	B	cthy	ZL3b|f15r.13|G004	shan	ZL3b|f15r.12|G006	BOUND	BOUND
ZL3b	f15r|f15r.1-f15r.15	f15r	RECORD	ZL3b|f15r.14|G004	daiin	C	shor	ZL3b|f15r.13|G007	cthy	ZL3b|f15r.13|G004	BOUND	BOUND
ZL3b	f15r|f15r.1-f15r.15	f15r	LINE	ZL3b|f15r.1|G007	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f15r|f15r.1-f15r.15	f15r	LINE	ZL3b|f15r.3|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f15r|f15r.1-f15r.15	f15r	LINE	ZL3b|f15r.5|G005	daiin	C	cthy	ZL3b|f15r.5|G004	shor	ZL3b|f15r.5|G003	BOUND	BOUND
ZL3b	f15r|f15r.1-f15r.15	f15r	LINE	ZL3b|f15r.7|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f15r|f15r.1-f15r.15	f15r	LINE	ZL3b|f15r.8|G005	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f15r|f15r.1-f15r.15	f15r	LINE	ZL3b|f15r.13|G005	dain	B	cthy	ZL3b|f15r.13|G004			BOUND	MISSING_DENOMINATOR
ZL3b	f15r|f15r.1-f15r.15	f15r	LINE	ZL3b|f15r.14|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f18r|f18r.5-f18r.14	f18r	RECORD	ZL3b|f18r.6|G003	dair	A	cthol	ZL3b|f18r.5|G004	cthaiin	ZL3b|f18r.5|G003	BOUND	BOUND
ZL3b	f18r|f18r.5-f18r.14	f18r	RECORD	ZL3b|f18r.12|G003	daiin	C	cthol	ZL3b|f18r.12|G002	chor	ZL3b|f18r.11|G004	BOUND	BOUND
ZL3b	f18r|f18r.5-f18r.14	f18r	LINE	ZL3b|f18r.6|G003	dair	A					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f18r|f18r.5-f18r.14	f18r	LINE	ZL3b|f18r.12|G003	daiin	C	cthol	ZL3b|f18r.12|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	RECORD	ZL3b|f19r.1|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f19r|f19r.1-f19r.13	f19r	RECORD	ZL3b|f19r.2|G008	daiin	C	chor	ZL3b|f19r.2|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	RECORD	ZL3b|f19r.4|G002	daiin	C	chor	ZL3b|f19r.2|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	RECORD	ZL3b|f19r.5|G004	daiin	C	chor	ZL3b|f19r.2|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	RECORD	ZL3b|f19r.6|G003	daiin	C	chor	ZL3b|f19r.2|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	RECORD	ZL3b|f19r.6|G005	daiin	C	chor	ZL3b|f19r.2|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	RECORD	ZL3b|f19r.10|G001	daiin	C	chor	ZL3b|f19r.8|G005			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	RECORD	ZL3b|f19r.12|G003	daiin	C	chor	ZL3b|f19r.12|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	LINE	ZL3b|f19r.1|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f19r|f19r.1-f19r.13	f19r	LINE	ZL3b|f19r.2|G008	daiin	C	chor	ZL3b|f19r.2|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f19r|f19r.1-f19r.13	f19r	LINE	ZL3b|f19r.4|G002	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f19r|f19r.1-f19r.13	f19r	LINE	ZL3b|f19r.5|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f19r|f19r.1-f19r.13	f19r	LINE	ZL3b|f19r.6|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f19r|f19r.1-f19r.13	f19r	LINE	ZL3b|f19r.6|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f19r|f19r.1-f19r.13	f19r	LINE	ZL3b|f19r.10|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f19r|f19r.1-f19r.13	f19r	LINE	ZL3b|f19r.12|G003	daiin	C	chor	ZL3b|f19r.12|G002			BOUND	MISSING_DENOMINATOR
ZL3b	f24r|f24r.1-f24r.20	f24r	RECORD	ZL3b|f24r.1|G008	daiin	C	chor	ZL3b|f24r.1|G004			BOUND	MISSING_DENOMINATOR
ZL3b	f24r|f24r.1-f24r.20	f24r	RECORD	ZL3b|f24r.8|G005	daiin	C	cthol	ZL3b|f24r.7|G005	cthy	ZL3b|f24r.5|G005	BOUND	BOUND
ZL3b	f24r|f24r.1-f24r.20	f24r	RECORD	ZL3b|f24r.18|G003	daiin	C	chor	ZL3b|f24r.10|G003	odaiin	ZL3b|f24r.9|G001	BOUND	BOUND
ZL3b	f24r|f24r.1-f24r.20	f24r	LINE	ZL3b|f24r.1|G008	daiin	C	chor	ZL3b|f24r.1|G004			BOUND	MISSING_DENOMINATOR
ZL3b	f24r|f24r.1-f24r.20	f24r	LINE	ZL3b|f24r.8|G005	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f24r|f24r.1-f24r.20	f24r	LINE	ZL3b|f24r.18|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f34r|f34r.10-f34r.15	f34r	RECORD	ZL3b|f34r.12|G012	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f34r|f34r.10-f34r.15	f34r	LINE	ZL3b|f34r.12|G012	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38r|f38r.1-f38r.6	f38r	RECORD	ZL3b|f38r.5|G007	dain	B	ctho	ZL3b|f38r.5|G006	chor	ZL3b|f38r.5|G005	BOUND	BOUND
ZL3b	f38r|f38r.1-f38r.6	f38r	RECORD	ZL3b|f38r.6|G004	daiin	C	ctho	ZL3b|f38r.5|G006	chor	ZL3b|f38r.5|G005	BOUND	BOUND
ZL3b	f38r|f38r.1-f38r.6	f38r	RECORD	ZL3b|f38r.6|G007	daiin	C	ctho	ZL3b|f38r.5|G006	chor	ZL3b|f38r.5|G005	BOUND	BOUND
ZL3b	f38r|f38r.1-f38r.6	f38r	LINE	ZL3b|f38r.5|G007	dain	B	ctho	ZL3b|f38r.5|G006	chor	ZL3b|f38r.5|G005	BOUND	BOUND
ZL3b	f38r|f38r.1-f38r.6	f38r	LINE	ZL3b|f38r.6|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f38r|f38r.1-f38r.6	f38r	LINE	ZL3b|f38r.6|G007	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f42v|f42v.1-f42v.8	f42v	RECORD	ZL3b|f42v.1|G009	dain	B	chor	ZL3b|f42v.1|G008			BOUND	MISSING_DENOMINATOR
ZL3b	f42v|f42v.1-f42v.8	f42v	RECORD	ZL3b|f42v.2|G008	dain	B	chor	ZL3b|f42v.1|G008			BOUND	MISSING_DENOMINATOR
ZL3b	f42v|f42v.1-f42v.8	f42v	RECORD	ZL3b|f42v.2|G010	daiin	C	chor	ZL3b|f42v.1|G008			BOUND	MISSING_DENOMINATOR
ZL3b	f42v|f42v.1-f42v.8	f42v	LINE	ZL3b|f42v.1|G009	dain	B	chor	ZL3b|f42v.1|G008			BOUND	MISSING_DENOMINATOR
ZL3b	f42v|f42v.1-f42v.8	f42v	LINE	ZL3b|f42v.2|G008	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f42v|f42v.1-f42v.8	f42v	LINE	ZL3b|f42v.2|G010	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f48r|f48r.1-f48r.9	f48r	RECORD	ZL3b|f48r.2|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f48r|f48r.1-f48r.9	f48r	RECORD	ZL3b|f48r.4|G002	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f48r|f48r.1-f48r.9	f48r	LINE	ZL3b|f48r.2|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f48r|f48r.1-f48r.9	f48r	LINE	ZL3b|f48r.4|G002	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f55v|f55v.7-f55v.12	f55v	RECORD	ZL3b|f55v.12|G001	daiin	C	okaiin	ZL3b|f55v.10|G005			BOUND	MISSING_DENOMINATOR
ZL3b	f55v|f55v.7-f55v.12	f55v	RECORD	ZL3b|f55v.12|G008	daiin	C	okaiin	ZL3b|f55v.10|G005			BOUND	MISSING_DENOMINATOR
ZL3b	f55v|f55v.7-f55v.12	f55v	LINE	ZL3b|f55v.12|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f55v|f55v.7-f55v.12	f55v	LINE	ZL3b|f55v.12|G008	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f5r|f5r.1-f5r.4	f5r	RECORD	ZL3b|f5r.3|G004	daiin	C	chy	ZL3b|f5r.3|G003	cthey	ZL3b|f5r.2|G006	BOUND	BOUND
ZL3b	f5r|f5r.1-f5r.4	f5r	LINE	ZL3b|f5r.3|G004	daiin	C	chy	ZL3b|f5r.3|G003			BOUND	MISSING_DENOMINATOR
ZL3b	f6v|f6v.6-f6v.21	f6v	RECORD	ZL3b|f6v.7|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f6v|f6v.6-f6v.21	f6v	RECORD	ZL3b|f6v.20|G004	daiin	C	chy	ZL3b|f6v.19|G003	cthy	ZL3b|f6v.16|G004	BOUND	BOUND
ZL3b	f6v|f6v.6-f6v.21	f6v	LINE	ZL3b|f6v.7|G003	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f6v|f6v.6-f6v.21	f6v	LINE	ZL3b|f6v.20|G004	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f8v|f8v.1-f8v.11	f8v	RECORD	ZL3b|f8v.4|G007	daiin	C	qody	ZL3b|f8v.3|G001	shor	ZL3b|f8v.2|G005	BOUND	BOUND
ZL3b	f8v|f8v.1-f8v.11	f8v	RECORD	ZL3b|f8v.6|G001	daiin	C	cthol	ZL3b|f8v.5|G006	qody	ZL3b|f8v.3|G001	BOUND	BOUND
ZL3b	f8v|f8v.1-f8v.11	f8v	RECORD	ZL3b|f8v.6|G006	dain	B	cthol	ZL3b|f8v.5|G006	qody	ZL3b|f8v.3|G001	BOUND	BOUND
ZL3b	f8v|f8v.1-f8v.11	f8v	RECORD	ZL3b|f8v.8|G006	dain	B	cthaiin	ZL3b|f8v.8|G005	cthol	ZL3b|f8v.5|G006	BOUND	BOUND
ZL3b	f8v|f8v.1-f8v.11	f8v	LINE	ZL3b|f8v.4|G007	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f8v|f8v.1-f8v.11	f8v	LINE	ZL3b|f8v.6|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f8v|f8v.1-f8v.11	f8v	LINE	ZL3b|f8v.6|G006	dain	B					MISSING_MATERIAL	MISSING_BOTH
ZL3b	f8v|f8v.1-f8v.11	f8v	LINE	ZL3b|f8v.8|G006	dain	B	cthaiin	ZL3b|f8v.8|G005			BOUND	MISSING_DENOMINATOR
IT2a	f108v|f108v.34-f108v.52	f108v	RECORD	IT2a|f108v.35|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f108v|f108v.34-f108v.52	f108v	RECORD	IT2a|f108v.36|G001	daiin	C					MISSING_MATERIAL	MISSING_BOTH
IT2a	f108v|f108v.34-f108v.52	f108v	RECORD	IT2a|f108v.36|G009	dain	B	chor	IT2a|f108v.36|G005			BOUND	MISSING_DENOMINATOR
IT2a	f108v|f108v.34-f108v.52	f108v	RECORD	IT2a|f108v.40|G001	daiin	C	chor	IT2a|f108v.36|G005			BOUND	MISSING_DENOMINATOR
IT2a	f108v|f108v.34-f108v.52	f108v	RECORD	IT2a|f108v.48|G001	dair	A	keol	IT2a|f108v.46|G008	qotaiin	IT2a|f108v.40|G010	BOUND	BOUND
IT2a	f108v|f108v.34-f108v.52	f108v	RECORD	IT2a|f108v.52|G009	daiin	C	keol	IT2a|f108v.46|G008	qotaiin	IT2a|f108v.40|G010	BOUND	BOUND
