edition	paragraph	target	grammar	kind	mention	form	patient	second	relation_to_dam	debts	additional_grammar_assumption	row_status
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.8:3	chodaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.9:3	ctho			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.10:4	cheol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.11:1	okeol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.11:2	oteol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.11:4	sheo			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.13:1	shodaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.13:3	kchol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.15:3	dol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.18:2	shodaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.18:3	shody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.19:1	tchor			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.20:2	cthol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.21:1	dol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.21:3	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.22:1	kchor			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.22:2	cthy			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.22:4	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.23:3	shody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.25:3	shody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.27:2	cheo			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.28:2	odol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.28:4	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.29:1	dain			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.29:3	ctho			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.30:1	shodaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.30:3	cthol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.31:3	cthol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.32:1	dol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.6:6	chol	f93r.6:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.10:2	chey	f93r.10:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.10:3		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.12:1	qokor	f93r.11:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.16:2	qokor	f93r.13:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.27:1	qokor	f93r.27:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.30:2	qokcho	f93r.30:1		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.31:2	chol	f93r.31:3		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.6:6	chol	f93r.6:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.10:2	chey	f93r.10:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.10:3		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.12:1	qokor	f93r.11:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.16:2	qokor	f93r.13:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.27:1	qokor	f93r.27:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.30:2	qokcho	f93r.30:1		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.31:2	chol	f93r.31:3		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.6:6	chol	f93r.6:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.10:2	chey	f93r.10:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.10:3		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.12:1	qokor	f93r.11:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.11:6;IMPLICIT_SUBJECT_CONTINUATION		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.16:2	qokor	f93r.13:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.27:1	qokor	f93r.27:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.30:2	qokcho	f93r.30:1		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
IT2a	f93r|f93r.1-f93r.32	f93r.3:5	M	ACTION	f93r.31:2	chol	f93r.31:3		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	MATERIAL	f22v.9:2	shody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	MATERIAL	f22v.9:4	tchol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	MATERIAL	f22v.9:5	otaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	QUANTITY	f22v.9:6	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	QUANTITY	f22v.10:2	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	QUANTITY	f22v.10:4	or			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	MATERIAL	f22v.12:3	cthy			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	QUANTITY	f22v.14:4	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	MATERIAL	f22v.15:1	sho			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	ALL	MATERIAL	f22v.15:2	cthy			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	B	ACTION	f22v.9:3	chol	f22v.9:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	B	ACTION	f22v.10:1	qokchy	f22v.9:5		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	B	ACTION	f22v.15:4	qokchy	f22v.15:2	f22v.15:1	NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f22v.15:3		recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	J	ACTION	f22v.9:3	chol	f22v.9:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	J	ACTION	f22v.10:1	qokchy	f22v.9:5		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	J	ACTION	f22v.15:4	qokchy	f22v.15:2	f22v.15:1	NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f22v.15:3		recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	M	ACTION	f22v.9:3	chol	f22v.9:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	M	ACTION	f22v.10:1	qokchy	f22v.9:5		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT		recorded
RF1b	f22v|f22v.6-f22v.16	f22v.8:5	M	ACTION	f22v.15:4	qokchy	f22v.15:2	f22v.15:1	NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f22v.15:3		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	ALL	QUANTITY	f24r.16:5	dal			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	ALL	MATERIAL	f24r.17:2	otam			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	ALL	MATERIAL	f24r.17:3	sham			SAME_OR_NEW_UNRESOLVED			recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	ALL	MATERIAL	f24r.17:4	cthom			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	ALL	QUANTITY	f24r.18:3	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	B	ACTION	f24r.18:2	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	B	ACTION	f24r.18:4	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	B	ACTION	f24r.19:3	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	J	ACTION	f24r.18:2	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	J	ACTION	f24r.18:4	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	J	ACTION	f24r.19:3	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	M	ACTION	f24r.18:2	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	M	ACTION	f24r.18:4	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f24r|f24r.1-f24r.20	f24r.16:4	M	ACTION	f24r.19:3	chol	f24r.17:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.3:7	dal			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.4:5	shody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.5:2	chody			SAME_OR_NEW_UNRESOLVED			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.5:4	dol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.5:5	qokol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.6:2	otor			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.7:1	shor			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.7:3	ody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.8:3	chodaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.10:4	cheol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.11:1	okeol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.11:2	oteol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.11:4	odal			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.11:5	sheo			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.13:1	shodaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.13:3	kchol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.15:3	dol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.18:3	shody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.19:1	tchor			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.20:2	cthol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.21:1	dol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.21:3	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.22:1	kchor			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.22:2	cthy			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.22:4	daiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.23:3	shody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.25:3	shody			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.27:2	cheo			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.28:2	odol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.28:3	chodaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.29:1	dain			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.29:3	ctho			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.30:1	shodaiin			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.30:3	cthol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	MATERIAL	f93r.31:3	cthol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	ALL	QUANTITY	f93r.32:1	dol			NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.4:3	qokcho	f93r.4:5		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.4:4		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.6:6	chol	f93r.6:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.10:1	ychos	f93r.8:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.10:2	chey	f93r.10:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.10:3		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.12:1	qokor	f93r.11:5		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.16:2	qokor	f93r.13:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.27:1	qokor	f93r.27:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.30:2	qokcho	f93r.30:1		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	B	ACTION	f93r.31:2	chol	f93r.31:3		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.4:3	qokcho	f93r.4:5		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.4:4		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.6:6	chol	f93r.6:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.10:1	ychos	f93r.8:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.8:5;UNREAD_BETWEEN:f93r.9:1;UNREAD_BETWEEN:f93r.9:2;UNREAD_BETWEEN:f93r.9:3;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.10:2	chey	f93r.10:4		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.10:3		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.12:1	qokor	f93r.11:5		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.11:7;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.13:2	qotchy	f93r.13:1	f93r.13:3	NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.16:2	qokor	f93r.13:3		NO_IDENTIFIED_REMAINDER_REFERENCE	UNREAD_BETWEEN:f93r.14:1;UNREAD_BETWEEN:f93r.14:2;UNREAD_BETWEEN:f93r.14:3;UNREAD_BETWEEN:f93r.14:4;UNREAD_BETWEEN:f93r.15:1;UNREAD_BETWEEN:f93r.15:2;UNREAD_BETWEEN:f93r.15:4;UNREAD_BETWEEN:f93r.16:1;IMPLICIT_SUBJECT_CONTINUATION		recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.27:1	qokor	f93r.27:2		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
RF1b	f93r|f93r.1-f93r.32	f93r.3:5	J	ACTION	f93r.30:2	qokcho	f93r.30:1		NO_IDENTIFIED_REMAINDER_REFERENCE			recorded
