unified_id	section	page	record_or_locus	case_ids	surface	local_identity	workshop_role_de	learning_mode	cross_section_pointer
PROSE:E154	PROSE_CASE	f81v	B1	C1	qol	PROC013	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E155	PROSE_CASE	f81v	B1	C1	cheedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E156	PROSE_CASE	f81v	B1	C1	sal	PROC055	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E157	PROSE_CASE	f81v	B1	C1	teol	PROC093	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E158	PROSE_CASE	f81v	B1	C1	dchdy	PROC094	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E159	PROSE_CASE	f81v	B1	C1	ly	PROC095	fuehren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E160	PROSE_CASE	f81v	B1	C1	dsheol	PROC096	halten: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E161	PROSE_CASE	f81v	B1	C1	oiiin	PROC097	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E162	PROSE_CASE	f81v	B1	C1	olkeedy	PROC098	auffangen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E163	PROSE_CASE	f81v	B1	C1	tedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E164	PROSE_CASE	f81v	B1	C1	cheky	PROC083	waermen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E165	PROSE_CASE	f81v	B1	C1	shckhedy	PROC099	halten: Durchlass oder Gang	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E166	PROSE_CASE	f81v	B1	C1	chal	PROC055	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E167	PROSE_CASE	f82r	B2	C2	dchedy	PROC076	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E168	PROSE_CASE	f82r	B2	C2	qolchedy	PROC079	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E169	PROSE_CASE	f82r	B2	C2	qokain	PROC080	ansetzen: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E170	PROSE_CASE	f82r	B2	C2	dy	PROC019	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E171	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E172	PROSE_CASE	f82r	B2	C2	qokal	PROC048	ansetzen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E173	PROSE_CASE	f82r	B2	C2	lcheckhy	PROC101	fuehren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E174	PROSE_CASE	f82r	B2	C2	lched	PROC102	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E175	PROSE_CASE	f82r	B2	C2	qokeey	PROC092	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E176	PROSE_CASE	f82r	B2	C2	lcheckhedy	PROC103	fuehren: Durchlass oder Gang	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E177	PROSE_CASE	f82r	B2	C2	qokaly	PROC104	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E178	PROSE_CASE	f82r	B2	C2	solkaiin	PROC105	auffangen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E179	PROSE_CASE	f82r	B2	C2	chckhy	PROC075	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E180	PROSE_CASE	f82r	B2	C2	qokaiin	PROC038	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E181	PROSE_CASE	f82r	B2	C2	qokaiin	PROC038	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E182	PROSE_CASE	f82r	B2	C2	octheol	PROC106	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E183	PROSE_CASE	f82r	B2	C2	chkeey	PROC107	waermen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E184	PROSE_CASE	f82r	B2	C2	ldy	PROC108	fuehren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E185	PROSE_CASE	f82r	B2	C2	oteey	PROC109	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E186	PROSE_CASE	f82r	B2	C2	qokal	PROC048	ansetzen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E187	PROSE_CASE	f82r	B2	C2	sheckhy	PROC110	halten: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E188	PROSE_CASE	f82r	B2	C2	qoky	PROC008	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E189	PROSE_CASE	f82r	B2	C2	dshedy	PROC111	halten: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E190	PROSE_CASE	f82r	B2	C2	sotaiin	PROC112	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E191	PROSE_CASE	f82r	B2	C2	qokar	PROC113	ansetzen: lokaler Quellvorrat	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E192	PROSE_CASE	f82r	B2	C2	shedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E193	PROSE_CASE	f82r	B2	C2	solshedy	PROC114	halten: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E194	PROSE_CASE	f82r	B2	C2	qokeey	PROC092	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E195	PROSE_CASE	f82r	B2	C2	qoky	PROC008	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E196	PROSE_CASE	f82r	B2	C2	ls	PROC115	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E197	PROSE_CASE	f82r	B2	C2	cheey	PROC031	halten: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E198	PROSE_CASE	f82r	B2	C2	okain	PROC080	ansetzen: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E199	PROSE_CASE	f82r	B2	C2	char	PROC003	adressieren oder spezifizieren: lokaler Quellvorrat	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E200	PROSE_CASE	f82r	B2	C2	okain	PROC080	ansetzen: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E201	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E202	PROSE_CASE	f82r	B2	C2	lchy	PROC116	fuehren + abziehen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E203	PROSE_CASE	f82r	B2	C2	cheey	PROC031	halten: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E204	PROSE_CASE	f82r	B2	C2	qcthey	PROC117	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E205	PROSE_CASE	f82r	B2	C2	qokeey	PROC092	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E206	PROSE_CASE	f82r	B2	C2	lcheey	PROC118	fuehren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E207	PROSE_CASE	f82r	B2	C2	daiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E208	PROSE_CASE	f82r	B2	C2	chey	PROC019	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E209	PROSE_CASE	f82r	B2	C2	qokeeedy	PROC119	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E210	PROSE_CASE	f82r	B2	C2	lchedy	PROC120	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E211	PROSE_CASE	f82r	B2	C2	lar	PROC121	fuehren: lokaler Quellvorrat	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E212	PROSE_CASE	f82r	B2	C2	tshey	PROC122	halten: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E213	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E214	PROSE_CASE	f82r	B2	C2	cheal	PROC055	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E215	PROSE_CASE	f82r	B2	C2	lchedar	PROC123	fuehren + umsetzen: lokaler Quellvorrat	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E216	PROSE_CASE	f82r	B2	C2	ches	PROC124	abziehen + teilen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E217	PROSE_CASE	f82r	B2	C2	aiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E218	PROSE_CASE	f82r	B2	C2	oteey	PROC109	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E219	PROSE_CASE	f82r	B2	C2	qokaiin	PROC038	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E220	PROSE_CASE	f82r	B2	C2	okey	PROC085	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E221	PROSE_CASE	f82r	B2	C2	pchedy	PROC125	hineingeben + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E222	PROSE_CASE	f82r	B2	C2	rsheal	PROC126	abkuehlen + halten: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E223	PROSE_CASE	f82r	B2	C2	daldy	PROC127	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E224	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E225	PROSE_CASE	f82r	B2	C2	rshedy	PROC128	abkuehlen + absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E226	PROSE_CASE	f82r	B2	C2	qoteedy	PROC129	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E227	PROSE_CASE	f82r	B2	C2	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E228	PROSE_CASE	f82r	B2	C2	lochedy	PROC130	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E229	PROSE_CASE	f83r	B3	C3	olkeedy	PROC098	auffangen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E230	PROSE_CASE	f83r	B3	C3	qotal	PROC131	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E231	PROSE_CASE	f83r	B3	C3	chkeedy	PROC132	waermen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E232	PROSE_CASE	f83r	B3	C3	chey	PROC019	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E233	PROSE_CASE	f83r	B3	C3	daiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E234	PROSE_CASE	f83r	B3	C3	chey	PROC019	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E235	PROSE_CASE	f83r	B3	C3	lchedy	PROC120	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E236	PROSE_CASE	f83r	B3	C3	qokaiin	PROC038	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E237	PROSE_CASE	f83r	B3	C3	qotal	PROC131	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E238	PROSE_CASE	f83r	B3	C3	dar	PROC003	adressieren oder spezifizieren: lokaler Quellvorrat	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E239	PROSE_CASE	f83r	B3	C3	schedy	PROC076	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E240	PROSE_CASE	f83r	B3	C3	chedchy	PROC133	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E241	PROSE_CASE	f83r	B3	C3	qokal	PROC048	ansetzen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E242	PROSE_CASE	f83r	B3	C3	olchedy	PROC079	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E243	PROSE_CASE	f83r	B3	C3	qokaiin	PROC038	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E244	PROSE_CASE	f83r	B3	C3	chedy	PROC042	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E245	PROSE_CASE	f83r	B3	C3	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E246	PROSE_CASE	f83r	B3	C3	lchedy	PROC120	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E247	PROSE_CASE	f83r	B3	C3	qoky	PROC008	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E248	PROSE_CASE	f83r	B3	C3	pchedal	PROC134	hineingeben + umsetzen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E249	PROSE_CASE	f83r	B3	C3	otedy	PROC135	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E250	PROSE_CASE	f83r	B3	C3	shecthedchy	PROC136	halten + umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E251	PROSE_CASE	f83r	B3	C3	qoky	PROC008	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E252	PROSE_CASE	f83r	B3	C3	chedy	PROC042	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E253	PROSE_CASE	f83r	B3	C3	chary	PROC137	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E254	PROSE_CASE	f83r	B3	C3	sor	PROC016	adressieren oder spezifizieren: aktueller Ansatz	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E255	PROSE_CASE	f83r	B3	C3	shedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E256	PROSE_CASE	f83r	B3	C3	qokaiin	PROC038	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E257	PROSE_CASE	f83r	B3	C3	chkain	PROC069	zufuehren: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E258	PROSE_CASE	f83r	B3	C3	shcthey	PROC117	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E259	PROSE_CASE	f83r	B3	C3	qokedy	PROC067	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E260	PROSE_CASE	f83r	B3	C3	okair	PROC138	ansetzen: laufende Arbeitsfluessigkeit	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E261	PROSE_CASE	f83r	B3	C3	sheedy	PROC139	halten: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E262	PROSE_CASE	f83r	B3	C3	lchedy	PROC120	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E263	PROSE_CASE	f83r	B3	C3	lo	PROC140	fuehren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E264	PROSE_CASE	f83r	B3	C3	qokchedy	PROC091	ansetzen + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E265	PROSE_CASE	f83r	B3	C3	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E266	PROSE_CASE	f83r	B3	C3	shedy	PROC078	absetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E267	PROSE_CASE	f83r	B3	C3	qokshedy	PROC141	ansetzen + halten: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E268	PROSE_CASE	f83r	B3	C3	dal	PROC055	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E269	PROSE_CASE	f83r	B3	C3	lchedy	PROC120	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E270	PROSE_CASE	f83r	B3	C3	qokaiin	PROC038	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E271	PROSE_CASE	f83r	B3	C3	shcthy	PROC014	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E272	PROSE_CASE	f83r	B3	C3	dal	PROC055	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E273	PROSE_CASE	f83r	B3	C3	sy	PROC019	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E274	PROSE_CASE	f83r	B3	C3	saiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E275	PROSE_CASE	f83r	B3	C3	shedal	PROC142	absetzen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E276	PROSE_CASE	f83r	B3	C3	shecthy	PROC143	halten: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E277	PROSE_CASE	f83r	B3	C3	chey	PROC019	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E278	PROSE_CASE	f83r	B3	C3	tal	PROC055	adressieren oder spezifizieren: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E279	PROSE_CASE	f83r	B3	C3	shcthy	PROC014	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E280	PROSE_CASE	f83r	B3	C3	dalchdy	PROC144	umsetzen: bezeichnete Zielstelle	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E281	PROSE_CASE	f83r	B3	C3	qotchedy	PROC145	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E282	PROSE_CASE	f83r	B3	C3	lchedy	PROC120	fuehren + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E283	PROSE_CASE	f83r	B3	C3	tchedy	PROC076	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E284	PROSE_CASE	f83r	B3	C3	qokchdy	PROC082	ansetzen + umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E285	PROSE_CASE	f83r	B3	C3	cheedar	PROC146	adressieren oder spezifizieren: lokaler Quellvorrat	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E286	PROSE_CASE	f83r	B3	C3	chldaiin	PROC147	fuehren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E287	PROSE_CASE	f83r	B3	C3	chedy	PROC042	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E288	PROSE_CASE	f83r	B3	C3	qokain	PROC080	ansetzen: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E289	PROSE_CASE	f83r	B3	C3	checthy	PROC014	adressieren oder spezifizieren: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E290	PROSE_CASE	f83r	B3	C3	chealror	PROC148	abkuehlen: aktueller Ansatz	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E291	PROSE_CASE	f83r	B3	C3	solkeedy	PROC098	auffangen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E292	PROSE_CASE	f83r	B3	C3	qoteedy	PROC129	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E293	PROSE_CASE	f83r	B3	C3	qokeey	PROC092	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E294	PROSE_CASE	f83r	B3	C3	qokedy	PROC067	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E295	PROSE_CASE	f83r	B3	C3	sol	PROC013	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E296	PROSE_CASE	f83r	B3	C3	cheeety	PROC149	eintragen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E297	PROSE_CASE	f83r	B3	C3	qokedy	PROC067	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E298	PROSE_CASE	f83r	B3	C3	qoky	PROC008	ansetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E299	PROSE_CASE	f83r	B3	C3	saiin	PROC009	adressieren oder spezifizieren: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E300	PROSE_CASE	f83r	B3	C3	schedair	PROC150	umsetzen: laufende Arbeitsfluessigkeit	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E301	PROSE_CASE	f83r	B3	C3	otchedy	PROC145	umsetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E302	PROSE_CASE	f83r	B3	C3	qokeedy	PROC100	ansetzen: vom Bildbesitzer gesetzter lokaler Arbeitsstoff	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E303	PROSE_CASE	f83r	B3	C3	chedain	PROC151	umsetzen: abgeteilte Portion	COMPOSITION_OR_LEARNED_CARD	NONE
PROSE:E304	PROSE_CASE	f83r	B3	C3	chedy	PROC042	umsetzen: aktuell gemeinter Arbeitsposten	COMPOSITION_OR_LEARNED_CARD	NONE
