active_group_serial	work_order_id	active_unit_no	active_unit_id	phase	path_role	source_group_id	page	source_unit	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de
P124	D2_CLEAR_EXTRACT_STAR_ATLAS	6	H3-S003	WHAT	EXECUTED_PROSE_CARD	E049	f11r	H3	H3-S003	NOT_REQUIRED	kchy	PR076	MC117	diesen Posten bearbeiten
P125	D2_CLEAR_EXTRACT_STAR_ATLAS	6	H3-S003	WHAT	EXECUTED_PROSE_CARD	E050	f11r	H3	H3-S003	NOT_REQUIRED	dy	PR067	MC123	dieser Posten
P126	D2_CLEAR_EXTRACT_STAR_ATLAS	6	H3-S003	WHAT	EXECUTED_PROSE_CARD	E051	f11r	H3	H3-S003	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß
P127	D2_CLEAR_EXTRACT_STAR_ATLAS	7	H3-S004	WHAT	EXECUTED_PROSE_CARD	E052	f11r	H3	H3-S004	NOT_REQUIRED	qotchy	PR168	MC107	anschließender Arbeitsposten
P128	D2_CLEAR_EXTRACT_STAR_ATLAS	7	H3-S004	WHAT	EXECUTED_PROSE_CARD	E053	f11r	H3	H3-S004	NOT_REQUIRED	okchol	PR105	MC041	weiterlaufenden Posten aufnehmen
P129	D2_CLEAR_EXTRACT_STAR_ATLAS	7	H3-S004	WHAT	EXECUTED_PROSE_CARD	E054	f11r	H3	H3-S004	NOT_REQUIRED	cthy	PR051	MC161	bereit
P130	D2_CLEAR_EXTRACT_STAR_ATLAS	7	H3-S004	WHAT	EXECUTED_PROSE_CARD	E055	f11r	H3	H3-S004	NOT_REQUIRED	dy	PR067	MC123	dieser Posten
P131	D2_CLEAR_EXTRACT_STAR_ATLAS	8	B2-S001	HOW	EXECUTED_PROSE_CARD	E167	f82r	B2	B2-S001	NOT_REQUIRED	dchedy	PR061	MC025	Posten überführen; Schluss
P132	D2_CLEAR_EXTRACT_STAR_ATLAS	9	B2-S002	HOW	EXECUTED_PROSE_CARD	E168	f82r	B2	B2-S002	NOT_REQUIRED	qolchedy	PR160	MC028	weiterüberführen; Schluss
P133	D2_CLEAR_EXTRACT_STAR_ATLAS	10	B2-S003	HOW	EXECUTED_PROSE_CARD	E169	f82r	B2	B2-S003	NOT_REQUIRED	qokain	PR141	MC017	eine Portion zugeben
P134	D2_CLEAR_EXTRACT_STAR_ATLAS	10	B2-S003	HOW	EXECUTED_PROSE_CARD	E170	f82r	B2	B2-S003	NOT_REQUIRED	dy	PR067	MC123	dieser Posten
P135	D2_CLEAR_EXTRACT_STAR_ATLAS	10	B2-S003	HOW	EXECUTED_PROSE_CARD	E171	f82r	B2	B2-S003	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P136	D2_CLEAR_EXTRACT_STAR_ATLAS	11	B2-S004	HOW	EXECUTED_PROSE_CARD	E172	f82r	B2	B2-S004	NOT_REQUIRED	qokal	PR142	MC040	dort ansetzen
P137	D2_CLEAR_EXTRACT_STAR_ATLAS	11	B2-S004	HOW	EXECUTED_PROSE_CARD	E173	f82r	B2	B2-S004	NOT_REQUIRED	lcheckhy	PR080	MC168	Ausgangsdurchlass
P138	D2_CLEAR_EXTRACT_STAR_ATLAS	11	B2-S004	HOW	EXECUTED_PROSE_CARD	E174	f82r	B2	B2-S004	NOT_REQUIRED	lched	PR081	MC127	abführen
P139	D2_CLEAR_EXTRACT_STAR_ATLAS	11	B2-S004	HOW	EXECUTED_PROSE_CARD	E175	f82r	B2	B2-S004	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen
P140	D2_CLEAR_EXTRACT_STAR_ATLAS	11	B2-S004	HOW	EXECUTED_PROSE_CARD	E176	f82r	B2	B2-S004	NOT_REQUIRED	lcheckhedy	PR079	MC133	abseihen; Schluss
P141	D2_CLEAR_EXTRACT_STAR_ATLAS	12	B2-S005	HOW	EXECUTED_PROSE_CARD	E177	f82r	B2	B2-S005	NOT_REQUIRED	qokaly	PR143	MC054	dies dort ansetzen
P142	D2_CLEAR_EXTRACT_STAR_ATLAS	12	B2-S005	HOW	EXECUTED_PROSE_CARD	E178	f82r	B2	B2-S005	NOT_REQUIRED	solkaiin	PR205	MC036	bis Sollmass sammeln
P143	D2_CLEAR_EXTRACT_STAR_ATLAS	12	B2-S005	HOW	EXECUTED_PROSE_CARD	E179	f82r	B2	B2-S005	NOT_REQUIRED	chckhy	PR010	MC035	durchleiten
P144	D2_CLEAR_EXTRACT_STAR_ATLAS	12	B2-S005	HOW	EXECUTED_PROSE_CARD	E180	f82r	B2	B2-S005	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen
P145	D2_CLEAR_EXTRACT_STAR_ATLAS	12	B2-S005	HOW	EXECUTED_PROSE_CARD	E181	f82r	B2	B2-S005	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen
P146	D2_CLEAR_EXTRACT_STAR_ATLAS	12	B2-S005	HOW	EXECUTED_PROSE_CARD	E182	f82r	B2	B2-S005	NOT_REQUIRED	octheol	PR097	MC112	bereitgestellten Gang fortsetzen
P147	D2_CLEAR_EXTRACT_STAR_ATLAS	12	B2-S005	HOW	EXECUTED_PROSE_CARD	E183	f82r	B2	B2-S005	NOT_REQUIRED	chkeey	PR033	MC166	diesen Posten länger warm halten
P148	D2_CLEAR_EXTRACT_STAR_ATLAS	12	B2-S005	HOW	EXECUTED_PROSE_CARD	E184	f82r	B2	B2-S005	NOT_REQUIRED	ldy	PR088	MC004	abziehen; Ende
P149	D2_CLEAR_EXTRACT_STAR_ATLAS	13	B2-S006	HOW	EXECUTED_PROSE_CARD	E185	f82r	B2	B2-S006	NOT_REQUIRED	oteey	PR130	MC063	langer Folgeposten
P150	D2_CLEAR_EXTRACT_STAR_ATLAS	13	B2-S006	HOW	EXECUTED_PROSE_CARD	E186	f82r	B2	B2-S006	NOT_REQUIRED	qokal	PR142	MC040	dort ansetzen
P151	D2_CLEAR_EXTRACT_STAR_ATLAS	13	B2-S006	HOW	EXECUTED_PROSE_CARD	E187	f82r	B2	B2-S006	NOT_REQUIRED	sheckhy	PR189	MC132	kurz durchleiten
P152	D2_CLEAR_EXTRACT_STAR_ATLAS	13	B2-S006	HOW	EXECUTED_PROSE_CARD	E188	f82r	B2	B2-S006	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen
P153	D2_CLEAR_EXTRACT_STAR_ATLAS	14	B2-S007	HOW	EXECUTED_PROSE_CARD	E189	f82r	B2	B2-S007	NOT_REQUIRED	dshedy	PR065	MC138	Frischwasser
P154	D2_CLEAR_EXTRACT_STAR_ATLAS	15	B2-S008	HOW	EXECUTED_PROSE_CARD	E190	f82r	B2	B2-S008	NOT_REQUIRED	sotaiin	PR211	MC060	Folgemaß
P155	D2_CLEAR_EXTRACT_STAR_ATLAS	15	B2-S008	HOW	EXECUTED_PROSE_CARD	E191	f82r	B2	B2-S008	NOT_REQUIRED	qokar	PR144	MC044	daraus ansetzen
P156	D2_CLEAR_EXTRACT_STAR_ATLAS	15	B2-S008	HOW	EXECUTED_PROSE_CARD	E192	f82r	B2	B2-S008	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss
P157	D2_CLEAR_EXTRACT_STAR_ATLAS	16	B2-S009	HOW	EXECUTED_PROSE_CARD	E193	f82r	B2	B2-S009	NOT_REQUIRED	solshedy	PR209	MC149	weiter absetzen; Schluss
P158	D2_CLEAR_EXTRACT_STAR_ATLAS	17	B2-S010	HOW	EXECUTED_PROSE_CARD	E194	f82r	B2	B2-S010	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen
P159	D2_CLEAR_EXTRACT_STAR_ATLAS	17	B2-S010	HOW	EXECUTED_PROSE_CARD	E195	f82r	B2	B2-S010	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen
P160	D2_CLEAR_EXTRACT_STAR_ATLAS	17	B2-S010	HOW	EXECUTED_PROSE_CARD	E196	f82r	B2	B2-S010	NOT_REQUIRED	ls	PR093	MC065	Durchlassöffnung
P161	D2_CLEAR_EXTRACT_STAR_ATLAS	17	B2-S010	HOW	EXECUTED_PROSE_CARD	E197	f82r	B2	B2-S010	NOT_REQUIRED	cheey	PR024	MC119	klarer Auszug
P162	D2_CLEAR_EXTRACT_STAR_ATLAS	18	B2-S011	HOW	EXECUTED_PROSE_CARD	E198	f82r	B2	B2-S011	NOT_REQUIRED	okain	PR101	MC017	eine Portion zugeben
P163	D2_CLEAR_EXTRACT_STAR_ATLAS	18	B2-S011	HOW	EXECUTED_PROSE_CARD	E199	f82r	B2	B2-S011	NOT_REQUIRED	char	PR007	MC055	aus dem Ansatz
P164	D2_CLEAR_EXTRACT_STAR_ATLAS	18	B2-S011	HOW	EXECUTED_PROSE_CARD	E200	f82r	B2	B2-S011	NOT_REQUIRED	okain	PR101	MC017	eine Portion zugeben
P165	D2_CLEAR_EXTRACT_STAR_ATLAS	18	B2-S011	HOW	EXECUTED_PROSE_CARD	E201	f82r	B2	B2-S011	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P166	D2_CLEAR_EXTRACT_STAR_ATLAS	19	B2-S012	HOW	EXECUTED_PROSE_CARD	E202	f82r	B2	B2-S012	NOT_REQUIRED	lchy	PR086	MC008	abziehen
P167	D2_CLEAR_EXTRACT_STAR_ATLAS	19	B2-S012	HOW	EXECUTED_PROSE_CARD	E203	f82r	B2	B2-S012	NOT_REQUIRED	cheey	PR024	MC119	klarer Auszug
P168	D2_CLEAR_EXTRACT_STAR_ATLAS	19	B2-S012	HOW	EXECUTED_PROSE_CARD	E204	f82r	B2	B2-S012	NOT_REQUIRED	qcthey	PR136	MC073	kurz bereithalten
P169	D2_CLEAR_EXTRACT_STAR_ATLAS	19	B2-S012	HOW	EXECUTED_PROSE_CARD	E205	f82r	B2	B2-S012	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen
P170	D2_CLEAR_EXTRACT_STAR_ATLAS	19	B2-S012	HOW	EXECUTED_PROSE_CARD	E206	f82r	B2	B2-S012	NOT_REQUIRED	lcheey	PR085	MC066	Klarlauf abfuehren
P171	D2_CLEAR_EXTRACT_STAR_ATLAS	19	B2-S012	HOW	EXECUTED_PROSE_CARD	E207	f82r	B2	B2-S012	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß
P172	D2_CLEAR_EXTRACT_STAR_ATLAS	19	B2-S012	HOW	EXECUTED_PROSE_CARD	E208	f82r	B2	B2-S012	NOT_REQUIRED	chey	PR030	MC123	dieser Posten
P173	D2_CLEAR_EXTRACT_STAR_ATLAS	19	B2-S012	HOW	EXECUTED_PROSE_CARD	E209	f82r	B2	B2-S012	NOT_REQUIRED	qokeeedy	PR151	MC140	vollständig ansetzen; Schluss
P174	D2_CLEAR_EXTRACT_STAR_ATLAS	20	B2-S013	HOW	EXECUTED_PROSE_CARD	E210	f82r	B2	B2-S013	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss
P175	D2_CLEAR_EXTRACT_STAR_ATLAS	21	B2-S014	HOW	EXECUTED_PROSE_CARD	E211	f82r	B2	B2-S014	NOT_REQUIRED	lar	PR078	MC029	von dort abfuehren
P176	D2_CLEAR_EXTRACT_STAR_ATLAS	22	B2-S015	HOW	EXECUTED_PROSE_CARD	E212	f82r	B2	B2-S015	NOT_REQUIRED	tshey	PR223	MC141	Klarlauf zugeben
P177	D2_CLEAR_EXTRACT_STAR_ATLAS	22	B2-S015	HOW	EXECUTED_PROSE_CARD	E213	f82r	B2	B2-S015	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P178	D2_CLEAR_EXTRACT_STAR_ATLAS	23	B2-S016	HOW	EXECUTED_PROSE_CARD	E214	f82r	B2	B2-S016	NOT_REQUIRED	cheal	PR013	MC154	dorthin
P179	D2_CLEAR_EXTRACT_STAR_ATLAS	23	B2-S016	HOW	EXECUTED_PROSE_CARD	E215	f82r	B2	B2-S016	NOT_REQUIRED	lchedar	PR083	MC011	von dort abführen
P180	D2_CLEAR_EXTRACT_STAR_ATLAS	23	B2-S016	HOW	EXECUTED_PROSE_CARD	E216	f82r	B2	B2-S016	NOT_REQUIRED	ches	PR028	MC152	teilen
P181	D2_CLEAR_EXTRACT_STAR_ATLAS	23	B2-S016	HOW	EXECUTED_PROSE_CARD	E217	f82r	B2	B2-S016	NOT_REQUIRED	aiin	PR001	MC039	Sollmaß
P182	D2_CLEAR_EXTRACT_STAR_ATLAS	23	B2-S016	HOW	EXECUTED_PROSE_CARD	E218	f82r	B2	B2-S016	NOT_REQUIRED	oteey	PR130	MC063	langer Folgeposten
P183	D2_CLEAR_EXTRACT_STAR_ATLAS	23	B2-S016	HOW	EXECUTED_PROSE_CARD	E219	f82r	B2	B2-S016	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen
P184	D2_CLEAR_EXTRACT_STAR_ATLAS	23	B2-S016	HOW	EXECUTED_PROSE_CARD	E220	f82r	B2	B2-S016	NOT_REQUIRED	okey	PR109	MC007	kurz ansetzen
P185	D2_CLEAR_EXTRACT_STAR_ATLAS	23	B2-S016	HOW	EXECUTED_PROSE_CARD	E221	f82r	B2	B2-S016	NOT_REQUIRED	pchedy	PR135	MC070	einführen; Schluss
P186	D2_CLEAR_EXTRACT_STAR_ATLAS	24	B2-S017	HOW	EXECUTED_PROSE_CARD	E222	f82r	B2	B2-S017	NOT_REQUIRED	rsheal	PR174	MC102	kurz am Ziel ruhen
P187	D2_CLEAR_EXTRACT_STAR_ATLAS	24	B2-S017	HOW	EXECUTED_PROSE_CARD	E223	f82r	B2	B2-S017	NOT_REQUIRED	daldy	PR058	MC079	Nebenoeffnung; Schluss
P188	D2_CLEAR_EXTRACT_STAR_ATLAS	25	B2-S018	HOW	EXECUTED_PROSE_CARD	E224	f82r	B2	B2-S018	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P189	D2_CLEAR_EXTRACT_STAR_ATLAS	26	B2-S019	HOW	EXECUTED_PROSE_CARD	E225	f82r	B2	B2-S019	NOT_REQUIRED	rshedy	PR175	MC084	Waschgang abschließen
P190	D2_CLEAR_EXTRACT_STAR_ATLAS	27	B2-S020	HOW	EXECUTED_PROSE_CARD	E226	f82r	B2	B2-S020	NOT_REQUIRED	qoteedy	PR170	MC173	lange Folge; Schluss
P191	D2_CLEAR_EXTRACT_STAR_ATLAS	28	B2-S021	HOW	EXECUTED_PROSE_CARD	E227	f82r	B2	B2-S021	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P192	D2_CLEAR_EXTRACT_STAR_ATLAS	29	B2-S022	HOW	EXECUTED_PROSE_CARD	E228	f82r	B2	B2-S022	NOT_REQUIRED	lochedy	PR091	MC167	Rest abfuehren; Schluss
P193	D3_STORED_APPLICATION_THREE_WHEELS	1	D3-C01-SLOT-22-LONG-HOLD	WHEN	SELECTED_LOOKUP_VALUE	A3:G131	f69v	M69_LEFT_28_SLOTS	f69v.25	A3_LEFT_RADIAL_SLOT_22	okeey	AR278	ASTRO_OWNER_VALUE_278	Radstelle A3_LEFT_RADIAL_SLOT_22: in langer Stufe setzen.
P194	D3_STORED_APPLICATION_THREE_WHEELS	1	D3-C01-SLOT-22-LONG-HOLD	WHEN	SELECTED_LOOKUP_VALUE	A3:G132	f69v	M69_LEFT_28_SLOTS	f69v.25	A3_LEFT_RADIAL_SLOT_22	dy	AR277	ASTRO_OWNER_VALUE_277	Radstelle A3_LEFT_RADIAL_SLOT_22: dieser lokale Diagrammposten.
P195	D3_STORED_APPLICATION_THREE_WHEELS	2	D3-C02-MIDDLE-LONG-HOLD	WHEN	SELECTED_LOOKUP_VALUE	A3:G053	f69v	M69_MIDDLE_QUALITY	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	sheey	AR342	ASTRO_OWNER_VALUE_342	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: diese Position laenger halten.
P196	D3_STORED_APPLICATION_THREE_WHEELS	3	D3-C03-RIGHT-FIXED-STATE	WHEN	SELECTED_LOOKUP_VALUE	A3:G097	f69v	M69_RIGHT_LIGHT	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	dchy	AR364	ASTRO_OWNER_VALUE_364	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.
P197	D3_STORED_APPLICATION_THREE_WHEELS	4	H4-S001	WHAT	EXECUTED_PROSE_CARD	E056	f55v	H4	H4-S001	NOT_REQUIRED	qokaiin	PR140	MC120	auf Sollmaß einstellen
P198	D3_STORED_APPLICATION_THREE_WHEELS	4	H4-S001	WHAT	EXECUTED_PROSE_CARD	E057	f55v	H4	H4-S001	NOT_REQUIRED	chaiin	PR004	MC039	Sollmaß
P199	D3_STORED_APPLICATION_THREE_WHEELS	4	H4-S001	WHAT	EXECUTED_PROSE_CARD	E058	f55v	H4	H4-S001	NOT_REQUIRED	ykain	PR228	MC047	Postenportion
P200	D3_STORED_APPLICATION_THREE_WHEELS	4	H4-S001	WHAT	EXECUTED_PROSE_CARD	E059	f55v	H4	H4-S001	NOT_REQUIRED	ykan	PR229	MC148	dieser Anteil
P201	D3_STORED_APPLICATION_THREE_WHEELS	4	H4-S001	WHAT	EXECUTED_PROSE_CARD	E060	f55v	H4	H4-S001	NOT_REQUIRED	ody	PR098	MC100	kühlen
P202	D3_STORED_APPLICATION_THREE_WHEELS	5	H4-S002	WHAT	EXECUTED_PROSE_CARD	E061	f55v	H4	H4-S002	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß
P203	D3_STORED_APPLICATION_THREE_WHEELS	5	H4-S002	WHAT	EXECUTED_PROSE_CARD	E062	f55v	H4	H4-S002	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen
P204	D3_STORED_APPLICATION_THREE_WHEELS	5	H4-S002	WHAT	EXECUTED_PROSE_CARD	E063	f55v	H4	H4-S002	NOT_REQUIRED	talam	PR217	MC160	am Ziel verwahren
P205	D3_STORED_APPLICATION_THREE_WHEELS	6	H4-S003	WHAT	EXECUTED_PROSE_CARD	E064	f55v	H4	H4-S003	NOT_REQUIRED	ykaiin	PR227	MC170	Postenmaß
P206	D3_STORED_APPLICATION_THREE_WHEELS	6	H4-S003	WHAT	EXECUTED_PROSE_CARD	E065	f55v	H4	H4-S003	NOT_REQUIRED	cheoar	PR026	MC085	Auszug entnehmen
P207	D3_STORED_APPLICATION_THREE_WHEELS	6	H4-S003	WHAT	EXECUTED_PROSE_CARD	E066	f55v	H4	H4-S003	NOT_REQUIRED	cheeky	PR023	MC032	länger erwärmen und offen halten
P208	D3_STORED_APPLICATION_THREE_WHEELS	6	H4-S003	WHAT	EXECUTED_PROSE_CARD	E067	f55v	H4	H4-S003	NOT_REQUIRED	oldy	PR113	MC019	Fortsetzung abschließen
P209	D3_STORED_APPLICATION_THREE_WHEELS	7	H4-S004	WHAT	EXECUTED_PROSE_CARD	E068	f55v	H4	H4-S004	NOT_REQUIRED	aiin	PR001	MC039	Sollmaß
P210	D3_STORED_APPLICATION_THREE_WHEELS	7	H4-S004	WHAT	EXECUTED_PROSE_CARD	E069	f55v	H4	H4-S004	NOT_REQUIRED	okal	PR103	MC040	dort ansetzen
P211	D3_STORED_APPLICATION_THREE_WHEELS	7	H4-S004	WHAT	EXECUTED_PROSE_CARD	E070	f55v	H4	H4-S004	NOT_REQUIRED	oltchy	PR118	MC021	bereiten Posten weiterführen
P212	D3_STORED_APPLICATION_THREE_WHEELS	7	H4-S004	WHAT	EXECUTED_PROSE_CARD	E071	f55v	H4	H4-S004	NOT_REQUIRED	or	PR119	MC080	Ansatz
P213	D3_STORED_APPLICATION_THREE_WHEELS	7	H4-S004	WHAT	EXECUTED_PROSE_CARD	E072	f55v	H4	H4-S004	NOT_REQUIRED	y	PR225	MC123	dieser Posten
P214	D3_STORED_APPLICATION_THREE_WHEELS	7	H4-S004	WHAT	EXECUTED_PROSE_CARD	E073	f55v	H4	H4-S004	NOT_REQUIRED	orain	PR120	MC072	Ansatzportion
P215	D3_STORED_APPLICATION_THREE_WHEELS	8	B4-S001	HOW	EXECUTED_PROSE_CARD	E315	f83r	B4	B4-S001	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P216	D3_STORED_APPLICATION_THREE_WHEELS	9	B4-S002	HOW	EXECUTED_PROSE_CARD	E316	f83r	B4	B4-S002	NOT_REQUIRED	qolchey	PR161	MC162	diesen Posten weiterfuehren
P217	D3_STORED_APPLICATION_THREE_WHEELS	9	B4-S002	HOW	EXECUTED_PROSE_CARD	E317	f83r	B4	B4-S002	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen
P218	D3_STORED_APPLICATION_THREE_WHEELS	9	B4-S002	HOW	EXECUTED_PROSE_CARD	E318	f83r	B4	B4-S002	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss
P219	D3_STORED_APPLICATION_THREE_WHEELS	10	B4-S003	HOW	EXECUTED_PROSE_CARD	E319	f83r	B4	B4-S003	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen
P220	D3_STORED_APPLICATION_THREE_WHEELS	10	B4-S003	HOW	EXECUTED_PROSE_CARD	E320	f83r	B4	B4-S003	NOT_REQUIRED	otal	PR123	MC093	danach dorthin
P221	D3_STORED_APPLICATION_THREE_WHEELS	10	B4-S003	HOW	EXECUTED_PROSE_CARD	E321	f83r	B4	B4-S003	NOT_REQUIRED	otchey	PR127	MC171	nächster Teilposten
P222	D3_STORED_APPLICATION_THREE_WHEELS	10	B4-S003	HOW	EXECUTED_PROSE_CARD	E322	f83r	B4	B4-S003	NOT_REQUIRED	qokeey	PR152	MC002	länger ansetzen
P223	D3_STORED_APPLICATION_THREE_WHEELS	10	B4-S003	HOW	EXECUTED_PROSE_CARD	E323	f83r	B4	B4-S003	NOT_REQUIRED	qoky	PR157	MC026	aktuellen Posten ansetzen
P224	D3_STORED_APPLICATION_THREE_WHEELS	10	B4-S003	HOW	EXECUTED_PROSE_CARD	E324	f83r	B4	B4-S003	NOT_REQUIRED	tol	PR222	MC153	fortsetzen
P225	D3_STORED_APPLICATION_THREE_WHEELS	10	B4-S003	HOW	EXECUTED_PROSE_CARD	E325	f83r	B4	B4-S003	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss
P226	D3_STORED_APPLICATION_THREE_WHEELS	11	B4-S004	HOW	EXECUTED_PROSE_CARD	E326	f83r	B4	B4-S004	NOT_REQUIRED	qokylddy	PR158	MC164	befestigen
P227	D3_STORED_APPLICATION_THREE_WHEELS	12	B4-S005	HOW	EXECUTED_PROSE_CARD	E327	f83r	B4	B4-S005	NOT_REQUIRED	dain	PR054	MC059	Tuch
P228	D3_STORED_APPLICATION_THREE_WHEELS	12	B4-S005	HOW	EXECUTED_PROSE_CARD	E328	f83r	B4	B4-S005	NOT_REQUIRED	chedy	PR018	MC074	laufenden Posten umsetzen
P229	D3_STORED_APPLICATION_THREE_WHEELS	12	B4-S005	HOW	EXECUTED_PROSE_CARD	E329	f83r	B4	B4-S005	NOT_REQUIRED	qokeedy	PR150	MC082	länger ansetzen; Schluss
P230	D3_STORED_APPLICATION_THREE_WHEELS	13	B4-S006	HOW	EXECUTED_PROSE_CARD	E330	f83r	B4	B4-S006	NOT_REQUIRED	shckhedy	PR184	MC143	seihen; Schluss
P231	D3_STORED_APPLICATION_THREE_WHEELS	14	B4-S007	HOW	EXECUTED_PROSE_CARD	E331	f83r	B4	B4-S007	NOT_REQUIRED	shckhedy	PR184	MC143	seihen; Schluss
P232	D3_STORED_APPLICATION_THREE_WHEELS	15	B4-S008	HOW	EXECUTED_PROSE_CARD	E332	f83r	B4	B4-S008	NOT_REQUIRED	saiin	PR176	MC039	Sollmaß
P233	D3_STORED_APPLICATION_THREE_WHEELS	15	B4-S008	HOW	EXECUTED_PROSE_CARD	E333	f83r	B4	B4-S008	NOT_REQUIRED	cheeky	PR023	MC032	länger erwärmen und offen halten
P234	D3_STORED_APPLICATION_THREE_WHEELS	15	B4-S008	HOW	EXECUTED_PROSE_CARD	E334	f83r	B4	B4-S008	NOT_REQUIRED	sheey	PR195	MC095	laenger ruhen
P235	D3_STORED_APPLICATION_THREE_WHEELS	15	B4-S008	HOW	EXECUTED_PROSE_CARD	E335	f83r	B4	B4-S008	NOT_REQUIRED	qokedy	PR148	MC083	kurz ansetzen; Schluss
P236	D3_STORED_APPLICATION_THREE_WHEELS	16	B4-S009	HOW	EXECUTED_PROSE_CARD	E336	f83r	B4	B4-S009	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss
P237	D3_STORED_APPLICATION_THREE_WHEELS	17	B4-S010	HOW	EXECUTED_PROSE_CARD	E337	f83r	B4	B4-S010	NOT_REQUIRED	oldy	PR113	MC019	Fortsetzung abschließen
P238	D3_STORED_APPLICATION_THREE_WHEELS	18	B4-S011	HOW	EXECUTED_PROSE_CARD	E338	f83r	B4	B4-S011	NOT_REQUIRED	saiin	PR176	MC039	Sollmaß
P239	D3_STORED_APPLICATION_THREE_WHEELS	18	B4-S011	HOW	EXECUTED_PROSE_CARD	E339	f83r	B4	B4-S011	NOT_REQUIRED	cheky	PR025	MC147	kurz wärmen
P240	D3_STORED_APPLICATION_THREE_WHEELS	18	B4-S011	HOW	EXECUTED_PROSE_CARD	E340	f83r	B4	B4-S011	NOT_REQUIRED	okeeol	PR107	MC150	länger fortführen
P241	D3_STORED_APPLICATION_THREE_WHEELS	18	B4-S011	HOW	EXECUTED_PROSE_CARD	E341	f83r	B4	B4-S011	NOT_REQUIRED	okain	PR101	MC017	eine Portion zugeben
P242	D3_STORED_APPLICATION_THREE_WHEELS	18	B4-S011	HOW	EXECUTED_PROSE_CARD	E342	f83r	B4	B4-S011	NOT_REQUIRED	chdy	PR012	MC074	laufenden Posten umsetzen
P243	D3_STORED_APPLICATION_THREE_WHEELS	18	B4-S011	HOW	EXECUTED_PROSE_CARD	E343	f83r	B4	B4-S011	NOT_REQUIRED	sol	PR204	MC153	fortsetzen
P244	D3_STORED_APPLICATION_THREE_WHEELS	18	B4-S011	HOW	EXECUTED_PROSE_CARD	E344	f83r	B4	B4-S011	NOT_REQUIRED	lkedy	PR089	MC124	nachwaschen
P245	D3_STORED_APPLICATION_THREE_WHEELS	19	B4-S012	HOW	EXECUTED_PROSE_CARD	E345	f83r	B4	B4-S012	NOT_REQUIRED	lchedy	PR084	MC155	abführen; Schluss
P246	D3_STORED_APPLICATION_THREE_WHEELS	20	B4-S013	HOW	EXECUTED_PROSE_CARD	E346	f83r	B4	B4-S013	NOT_REQUIRED	qokol	PR155	MC024	Fortsetzung ansetzen
P247	D3_STORED_APPLICATION_THREE_WHEELS	20	B4-S013	HOW	EXECUTED_PROSE_CARD	E347	f83r	B4	B4-S013	NOT_REQUIRED	shedy	PR193	MC128	kurz absetzen lassen; Schluss
P248	D3_STORED_APPLICATION_THREE_WHEELS	21	B4-S014	HOW	EXECUTED_PROSE_CARD	E348	f83r	B4	B4-S014	NOT_REQUIRED	or	PR119	MC080	Ansatz
P249	D3_STORED_APPLICATION_THREE_WHEELS	21	B4-S014	HOW	EXECUTED_PROSE_CARD	E349	f83r	B4	B4-S014	NOT_REQUIRED	chey	PR030	MC123	dieser Posten
P250	D3_STORED_APPLICATION_THREE_WHEELS	21	B4-S014	HOW	EXECUTED_PROSE_CARD	E350	f83r	B4	B4-S014	NOT_REQUIRED	qockhey	PR138	MC165	kurzen Durchlauf ansetzen
P251	D3_STORED_APPLICATION_THREE_WHEELS	21	B4-S014	HOW	EXECUTED_PROSE_CARD	E351	f83r	B4	B4-S014	NOT_REQUIRED	dairydy	PR055	MC091	Wasserlauf schliessen; Schluss
