cohort_id	locus	page	line_class	line_token_count	ordinal	surface	is_target	target_mask_id	scoring_identity	frozen_non_target_default_de	structural_axes	structural_roles	reader_exact	span_id	span_member_role	render_once_owner_ordinal	left_neighbor_roles	right_neighbor_roles	left_neighbor_exact	right_neighbor_exact	source_artifact	source_row	current_provenance	old_target_default_credit	old_target_role_credit	old_target_evidence_credit	old_target_confidence_credit	default_is_translation	confirmed_lexeme	confirmed_plaintext	component_export_credit
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	1	ytar	0	NONE	NON_TARGET	gekühlte Fraktion I	COLD|LEVEL_I	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@1	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	2	sheear	0	NONE	NON_TARGET	Zubereitungszusatz	NONE	PATIENT|FIELD|MATERIAL|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@2	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	3	cheoldy	0	NONE	NON_TARGET	getrockneter Endauszug	DRY|END_STAGE	RESULT|ENDPOINT|FIELD|PRODUCT	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@3	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	4	ykeol	0	NONE	NON_TARGET	Zwischenansatz	NONE	FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@4	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	5	cheal	0	NONE	NON_TARGET	Trockenstoff I, Mittelstufe	DRY|MIDDLE_STAGE|LEVEL_I	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@5	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	6	cheody	0	NONE	NON_TARGET	getrocknete Masse	DRY	RESULT|FIELD|MATERIAL|PREPARATION|PRODUCT	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@6	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	7	chal	0	NONE	NON_TARGET	Trockenstoff I, Anfangsstufe	DRY|BEGIN_STAGE|LEVEL_I	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@7	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	8	chaiin	0	NONE	NON_TARGET	Trockenstufe III	DRY|LEVEL_III	FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@8	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	9	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	FIELD	PROCESS|FIELD	1	1	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0239	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L008	f58r.13	f58r	MASKED_COHORT_LINE	10	10	oly	0	NONE	NON_TARGET	Abseihen	NONE	PROCESS|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f58r.13@10	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	1	otchor	0	NONE	NON_TARGET	kalt-trockene Portion	COLD|DRY	PATIENT|FIELD|MATERIAL|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f3r.19@1	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	2	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	PATIENT|FIELD|MATERIAL|PREPARATION	PATIENT|FIELD|MATERIAL	1	1	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0198	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	3	cheor	0	NONE	NON_TARGET	Trockenform	DRY	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f3r.19@3	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	4	qoeor	0	NONE	NON_TARGET	Zubereitungsportion	NONE	PATIENT|FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f3r.19@4	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	5	dair	0	NONE	NON_TARGET	Anteil II	LEVEL_II|MEASURED	AMOUNT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f3r.19@5	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	6	qoteol	0	NONE	NON_TARGET	Kaltzubereitung	COLD	FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f3r.19@6	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	7	qosaiin	0	NONE	NON_TARGET	Dosis III	LEVEL_III	VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f3r.19@7	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	8	chor	0	NONE	NON_TARGET	Blütenstand	NONE	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f3r.19@8	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L009	f3r.19	f3r	MASKED_COHORT_LINE	9	9	cthy	0	NONE	NON_TARGET	Blattgut	NONE	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/src/LINE_READER_DEFAULT_SPECS.tsv	f3r.19@9	GDT769_CURRENT_LINE_READER	0	0	0	0	0	0	0	0
G770-L010	f17v.5	f17v	MASKED_COHORT_LINE	6	1	ychol	0	NONE	NON_TARGET	trockne hiervon den Drogenstoff	DRY	PROCESS|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12586	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L010	f17v.5	f17v	MASKED_COHORT_LINE	6	2	chol	0	NONE	NON_TARGET	trocken; nominal trockenes Gut/Material	DRY	FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12587	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L010	f17v.5	f17v	MASKED_COHORT_LINE	6	3	dolcheey	0	NONE	NON_TARGET	Drogenstoff abmessen, vollständig trocknen und abschließen	DRY|END_STAGE|MEASURED	AMOUNT|RESULT|PROCESS|ENDPOINT|FIELD|CLOSE|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12588	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L010	f17v.5	f17v	MASKED_COHORT_LINE	6	4	tchol	0	NONE	NON_TARGET	kalt-trockenes Drogenmaterial	COLD|DRY	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12589	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L010	f17v.5	f17v	MASKED_COHORT_LINE	6	5	dar	0	NONE	NON_TARGET	abgemessene Fraktion I	LEVEL_I|MEASURED	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12590	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L010	f17v.5	f17v	MASKED_COHORT_LINE	6	6	ckhy	1	TM-V4C9	TM-V4C9		NONE	NONE	1	NONE	NONE	NONE	PATIENT|FIELD|MATERIAL	NONE	1	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0155	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L011	f24r.3	f24r	MASKED_COHORT_LINE	5	1	ycthar	0	NONE	NON_TARGET	hiervon Pflanzenanteil I nehmen	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C13722	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L011	f24r.3	f24r	MASKED_COHORT_LINE	5	2	cthal	0	NONE	NON_TARGET	Pflanzendroge aus Rohdroge I	NONE	PATIENT|SOURCE|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C13723	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L011	f24r.3	f24r	MASKED_COHORT_LINE	5	3	okol	0	NONE	NON_TARGET	heißer Ansatzstoff	HOT	FIELD|MATERIAL|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C13724	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L011	f24r.3	f24r	MASKED_COHORT_LINE	5	4	qotar	0	NONE	NON_TARGET	kalte Drogenfraktion I	COLD|LEVEL_I	FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C13725	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L011	f24r.3	f24r	MASKED_COHORT_LINE	5	5	ckhy	1	TM-V4C9	TM-V4C9		NONE	NONE	1	NONE	NONE	NONE	FIELD	NONE	1	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0171	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	1	oaiin	0	NONE	NON_TARGET	drei Ansatzportionen	LEVEL_III	FIELD|MATERIAL|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C19897	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	2	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	FIELD|MATERIAL|PREPARATION	AMOUNT	1	1	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0232	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	3	s	0	NONE	NON_TARGET	drei Drachmen	LEVEL_III|MEASURED	AMOUNT	1	G759-S0085	OWNER	3	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt759_quantity_part_state_construction_atlas/artifacts/EXACT_122_CONSTRUCTION_SPAN_ATLAS.tsv	G733-C19899|G759-S0085	GDT759_EXACT_AMOUNT_SPAN__RENDER_ONCE__OLD_SEED_DEFAULT_WITHHELD	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	4	aiin	0	NONE	NON_TARGET	NONE	LEVEL_III|MEASURED	VALUE	1	G759-S0085	CONSUMED	3	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt759_quantity_part_state_construction_atlas/artifacts/EXACT_122_CONSTRUCTION_SPAN_ATLAS.tsv	G733-C19900|G759-S0085	GDT759_EXACT_AMOUNT_SPAN__RENDER_ONCE__OLD_SEED_DEFAULT_WITHHELD	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	5	okaiin	0	NONE	NON_TARGET	heiß, Grad III, im Ansatzrahmen	HOT|LEVEL_III	VALUE|FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C19901	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	6	oky	0	NONE	NON_TARGET	leicht erhitzter Ansatz	HOT|BEGIN_STAGE	FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C19902	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	7	ytaiin	0	NONE	NON_TARGET	Eintrag: kalt, Stufe III	COLD|LEVEL_III	VALUE|ENDPOINT|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C19903	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	8	otar	1	TM-N5K6	TM-N5K6		NONE	NONE	1	NONE	NONE	NONE	VALUE|ENDPOINT|FIELD	NONE	1	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0233	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	9	y	0	NONE	NON_TARGET	; hierzu:	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C19905	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	10	kal	0	NONE	NON_TARGET	Rohstoffklasse I; leicht erhitzt	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C19906	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	11	ykar	0	NONE	NON_TARGET	nimm hiervon die erste erhitzte Drogenfraktion	HOT|LEVEL_I	PATIENT|FIELD|MATERIAL	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C19907	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L012	f55v.10	f55v	MASKED_COHORT_LINE	12	12	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	PATIENT|FIELD|MATERIAL	NONE	1	0	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0234	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L013	f78r.37	f78r	MASKED_COHORT_LINE	7	1	osal	0	NONE	NON_TARGET	Ansatz Form I; Rohstoff offen	LEVEL_I	FIELD|MATERIAL|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C24324	GDT734_WHOLE_RECAST__RETIRED_SEED_PATIENT_WITHHELD__REFERENT_OPEN	0	0	0	0	0	0	0	0
G770-L013	f78r.37	f78r	MASKED_COHORT_LINE	7	2	ol	1	TM-Q7M2	TM-Q7M2		NONE	NONE	1	NONE	NONE	NONE	FIELD|MATERIAL|PREPARATION	AMOUNT	1	1	experiments/yolo/gdt769_liquid_process_role_identity_dispatch/artifacts/TARGET_526_EXACT_CONTEXT_ATLAS.tsv	G769-T0312	GDT769_TARGET_EXACT_CONTEXT__SURFACE_PROVENANCE_ONLY__SEMANTIC_DEFAULT_ROLE_EVIDENCE_CONFIDENCE_WITHHELD	0	0	0	0	0	0	0	0
G770-L013	f78r.37	f78r	MASKED_COHORT_LINE	7	3	s	0	NONE	NON_TARGET	drei Drachmen	LEVEL_III|MEASURED	AMOUNT	1	G759-S0091	OWNER	3	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt759_quantity_part_state_construction_atlas/artifacts/EXACT_122_CONSTRUCTION_SPAN_ATLAS.tsv	G733-C24326|G759-S0091	GDT759_EXACT_AMOUNT_SPAN__RENDER_ONCE__OLD_SEED_DEFAULT_WITHHELD	0	0	0	0	0	0	0	0
G770-L013	f78r.37	f78r	MASKED_COHORT_LINE	7	4	aiin	0	NONE	NON_TARGET	NONE	LEVEL_III|MEASURED	VALUE	1	G759-S0091	CONSUMED	3	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt759_quantity_part_state_construction_atlas/artifacts/EXACT_122_CONSTRUCTION_SPAN_ATLAS.tsv	G733-C24327|G759-S0091	GDT759_EXACT_AMOUNT_SPAN__RENDER_ONCE__OLD_SEED_DEFAULT_WITHHELD	0	0	0	0	0	0	0	0
G770-L013	f78r.37	f78r	MASKED_COHORT_LINE	7	5	shee	0	NONE	NON_TARGET	vollständig anfeuchten	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C24328	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L013	f78r.37	f78r	MASKED_COHORT_LINE	7	6	aiin	0	NONE	NON_TARGET	Menge III	LEVEL_III	VALUE|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C24329	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L013	f78r.37	f78r	MASKED_COHORT_LINE	7	7	oly	0	NONE	NON_TARGET	abseihen	NONE	PROCESS|FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C24330	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	1	y	0	NONE	NON_TARGET	Eintrag:	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12220	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	2	choiin	0	NONE	NON_TARGET	trockene Zubereitungsform III	NONE	NONE	0	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12221	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS__NONEXACT_UNSCORABLE	0	0	0	0	0	0	0	0
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	3	sho	0	NONE	NON_TARGET	feuchter Ansatz	MOIST	FIELD|PREPARATION	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12222	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	4	chy	0	NONE	NON_TARGET	leicht getrocknet	DRY|BEGIN_STAGE	FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12223	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	5	s	0	NONE	NON_TARGET	je	NONE	AMOUNT	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv|experiments/yolo/gdt759_quantity_part_state_construction_atlas/artifacts/S_154_CONTEXT_DISPATCH.tsv	G733-C12224|G758-O0184	GDT759_OTHER_S_CONTEXT__C0_JE_FALLBACK__OLD_SEED_DEFAULT_WITHHELD	0	0	0	0	0	0	0	0
G770-L014	f15v.7	f15v	MASKED_COHORT_LINE	8	6	chy	0	NONE	NON_TARGET	leicht getrocknet	DRY|BEGIN_STAGE	FIELD	1	NONE	NONE	NONE	NONE	NONE	0	0	experiments/yolo/gdt734_v99r7_recurrent_unknown_family_dispatch/artifacts/V99R7_32339_COMPACT_CELL_REGISTER.tsv	G733-C12225	GDT734_INTEGRATED_READER_FROZEN__GDT764_GUARDED_EXACTNESS	0	0	0	0	0	0	0	0
