clause_id	physical_page	register	start_event	end_event	events	formula_events	root_composition_events	end_reason	canonical_clause_reading_de	event_ids
P915-C025	f75r	BIOLOGICAL	P912-E0493	P912-E0493	1	0	1	LICENSED_DY_CLOSE	ANSETZEN · HALTEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0493
P915-C026	f75r	BIOLOGICAL	P912-E0494	P912-E0503	10	5	5	LICENSED_DY_CLOSE	DIES · EINSTELLEN · PORTION ; DIESEN POSTEN UMSETZEN ; AUS DER QUELLE ANSETZEN ; DIES ; LEITEN · FORTSETZEN ; DIESEN POSTEN UMSETZEN ; DIESEN POSTEN ANSETZEN ; ZUBEREITUNGSVARIANTE ; DIES ; ANSETZEN · QUELLE · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0494|P912-E0495|P912-E0496|P912-E0497|P912-E0498|P912-E0499|P912-E0500|P912-E0501|P912-E0502|P912-E0503
P915-C027	f75r	BIOLOGICAL	P912-E0504	P912-E0507	4	3	1	LICENSED_DY_CLOSE	TEIL · HALTEN · KURZ · DURCHLASS · DIES ; EINE PORTION ANSETZEN ; DURCH DEN DURCHLASS FUEHREN ; KURZ SPÜLEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0504|P912-E0505|P912-E0506|P912-E0507
P915-C028	f75r	BIOLOGICAL	P912-E0508	P912-E0508	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0508
P915-C029	f75r	BIOLOGICAL	P912-E0509	P912-E0509	1	1	0	LICENSED_DY_CLOSE	ANSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0509
P915-C030	f75r	BIOLOGICAL	P912-E0510	P912-E0512	3	1	2	LICENSED_DY_CLOSE	ENTNEHMEN · BEREIT · DIES ; LEITEN · AUSFÜHREN ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0510|P912-E0511|P912-E0512
P915-C031	f75r	BIOLOGICAL	P912-E0513	P912-E0516	4	3	1	LICENSED_DY_CLOSE	ANSETZEN · ZUSATZ ; DIESEN TEIL KURZ DURCHFÜHREN ; AUS DER QUELLE ANSETZEN ; WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0513|P912-E0514|P912-E0515|P912-E0516
P915-C032	f75r	BIOLOGICAL	P912-E0517	P912-E0526	10	6	4	LICENSED_DY_CLOSE	ZIELSTELLE WAEHLEN ; TEIL · HALTEN · ANSATZ ; DANACH AUS DER QUELLE ; DIESEN POSTEN UMSETZEN ; KURZ HALTEN ; EINE PORTION ANSETZEN ; DURCH DEN DURCHLASS FUEHREN ; DIES ; DANACH · KURZ · DIES ; EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0517|P912-E0518|P912-E0519|P912-E0520|P912-E0521|P912-E0522|P912-E0523|P912-E0524|P912-E0525|P912-E0526
P915-C033	f75r	BIOLOGICAL	P912-E0527	P912-E0527	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0527
P915-C034	f75r	BIOLOGICAL	P912-E0528	P912-E0528	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0528
P915-C035	f75r	BIOLOGICAL	P912-E0529	P912-E0531	3	2	1	LICENSED_DY_CLOSE	ANSETZEN · LAUF ; MIT DIESEM POSTEN WEITER ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0529|P912-E0530|P912-E0531
P915-C036	f75r	BIOLOGICAL	P912-E0532	P912-E0535	4	3	1	LICENSED_DY_CLOSE	DIES ; AN DER ZIELSTELLE ANSETZEN ; AUS DER QUELLE ANSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0532|P912-E0533|P912-E0534|P912-E0535
P915-C037	f75r	BIOLOGICAL	P912-E0536	P912-E0547	12	7	5	LICENSED_DY_CLOSE	BEZEICHNETER TEILANSATZ ; BEHANDELN · INNEN ; AUSWÄHLEN · HALTEN · KURZ · DURCHLASS · DIES ; AN DER ZIELSTELLE ANSETZEN ; MIT DIESEM POSTEN WEITER ; KURZ HALTEN ; MARKIEREN ; FORTSETZEN ; LAENGER HALTEN ; KURZ HALTEN ; DIES ; WEITER KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0536|P912-E0537|P912-E0538|P912-E0539|P912-E0540|P912-E0541|P912-E0542|P912-E0543|P912-E0544|P912-E0545|P912-E0546|P912-E0547
P915-C038	f75r	BIOLOGICAL	P912-E0548	P912-E0549	2	2	0	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; EINSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0548|P912-E0549
P915-C039	f75r	BIOLOGICAL	P912-E0550	P912-E0550	1	0	1	LICENSED_DY_CLOSE	ZUGEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0550
P915-C040	f75r	BIOLOGICAL	P912-E0551	P912-E0551	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0551
P915-C041	f75r	BIOLOGICAL	P912-E0552	P912-E0552	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0552
P915-C042	f75r	BIOLOGICAL	P912-E0553	P912-E0553	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0553
P915-C043	f75r	BIOLOGICAL	P912-E0554	P912-E0554	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0554
P915-C044	f75r	BIOLOGICAL	P912-E0555	P912-E0556	2	2	0	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; WEITER KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0555|P912-E0556
P915-C045	f75r	BIOLOGICAL	P912-E0557	P912-E0562	6	3	3	LICENSED_DY_CLOSE	EINHEIT WAEHLEN ; ZIEL ; ZUGEBEN · KURZ · HALTEN · DIES ; EINE PORTION ANSETZEN ; DIES ; WEITER KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0557|P912-E0558|P912-E0559|P912-E0560|P912-E0561|P912-E0562
P915-C046	f75r	BIOLOGICAL	P912-E0563	P912-E0575	13	9	4	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; DURCH DEN DURCHLASS FUEHREN ; EINE PORTION ANSETZEN ; DANACH AUS DER QUELLE ; ZIEL · DIES ; EINHEIT WAEHLEN ; EINE PORTION ANSETZEN ; AUFFANGEN · LÄNGER · FORTSETZEN · DIES ; SOLLWERT WAEHLEN ; DIESEN POSTEN UMSETZEN ; FORTSETZEN ; ANSATZ ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0563|P912-E0564|P912-E0565|P912-E0566|P912-E0567|P912-E0568|P912-E0569|P912-E0570|P912-E0571|P912-E0572|P912-E0573|P912-E0574|P912-E0575
P915-C047	f75r	BIOLOGICAL	P912-E0576	P912-E0576	1	1	0	LICENSED_DY_CLOSE	ANSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0576
P915-C048	f75r	BIOLOGICAL	P912-E0577	P912-E0578	2	2	0	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0577|P912-E0578
P915-C049	f75r	BIOLOGICAL	P912-E0579	P912-E0580	2	2	0	LICENSED_DY_CLOSE	AUS DER QUELLE ANSETZEN ; LAENGER HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0579|P912-E0580
P915-C050	f75r	BIOLOGICAL	P912-E0581	P912-E0584	4	1	3	LICENSED_DY_CLOSE	LEITEN · ENTNEHMEN ; HALTEN · ANSETZEN · PORTION ; DIES ; ANSETZEN, KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0581|P912-E0582|P912-E0583|P912-E0584
P915-C051	f75r	BIOLOGICAL	P912-E0585	P912-E0594	10	4	6	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; DIESEN POSTEN UMSETZEN ; EINSETZEN · UMSETZEN · QUELLE ; HALTEN · KURZ · EINSETZEN · DIES ; LEITEN · HALTEN · KURZ · TEIL · QUELLE · DIES ; ZIEL ; HALTEN · ZIEL ; DIES ; WEITER ZUGEBEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0585|P912-E0586|P912-E0587|P912-E0588|P912-E0589|P912-E0590|P912-E0591|P912-E0592|P912-E0593|P912-E0594
P915-C052	f75r	BIOLOGICAL	P912-E0595	P912-E0597	3	1	2	LICENSED_DY_CLOSE	ANSETZEN · INNEN ; FORTSETZEN ; LAENGER HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0595|P912-E0596|P912-E0597
P915-C053	f75r	BIOLOGICAL	P912-E0598	P912-E0599	2	1	1	LICENSED_DY_CLOSE	FORTSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0598|P912-E0599
P915-C054	f75r	BIOLOGICAL	P912-E0600	P912-E0605	6	3	3	LICENSED_DY_CLOSE	FORTSETZEN ; DANACH · PORTION ; QUELLE ; QUELLE WAEHLEN ; MIT DIESEM POSTEN WEITER ; ANSETZEN, KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0600|P912-E0601|P912-E0602|P912-E0603|P912-E0604|P912-E0605
P915-C055	f75r	BIOLOGICAL	P912-E0606	P912-E0655	50	23	27	LICENSED_DY_CLOSE	FORTSETZEN ; KURZ HALTEN ; DIESEN POSTEN ANSETZEN ; KURZ HALTEN ; KURZ · DIES ; EINE PORTION ANSETZEN ; QUELLE ; MARKIEREN · DIES ; KURZ HALTEN ; ANSATZ ; DIES ; LEITEN · DIES ; LEITEN · AUSFÜHREN ; DIES · PORTION ; KURZ HALTEN ; EINE PORTION ANSETZEN ; AUSFÜHREN · ANSETZEN · PORTION ; DIES ; DURCH DEN DURCHLASS FUEHREN ; ANSATZ ; DIES · HALTEN · KURZ · ANSATZ ; FORTSETZEN ; LEITEN · ANSATZ ; INNEN ; AUSFÜHREN · TEIL · QUELLE ; KURZ HALTEN ; EINE PORTION ANSETZEN ; DIESEN POSTEN UMSETZEN ; ANSATZ ; KURZ HALTEN ; VON DER ENTNAHMESTELLE ZUGEBEN ; DIESEN POSTEN UMSETZEN ; QUELLE WAEHLEN ; EINSETZEN · DIES ; ZUGEBEN · HALTEN · KURZ · DIES ; LAENGER ANSETZEN ; AN DER ZIELSTELLE ANSETZEN ; AUSWÄHLEN · HALTEN · KURZ · DIES ; FORTSETZEN ; UMSETZEN · DIES · ANSETZEN · INNEN ; EINE PORTION ANSETZEN ; DIESEN POSTEN LÄNGER AUFFANGEN ; AUFFANGEN · QUELLE · DIES ; EINHEIT WAEHLEN ; BIS BEREIT FUEHREN ; LEITEN · ANSATZ ; FORTSETZEN ; EINHEIT WAEHLEN ; HALTEN · DURCHLASS · DIES ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0606|P912-E0607|P912-E0608|P912-E0609|P912-E0610|P912-E0611|P912-E0612|P912-E0613|P912-E0614|P912-E0615|P912-E0616|P912-E0617|P912-E0618|P912-E0619|P912-E0620|P912-E0621|P912-E0622|P912-E0623|P912-E0624|P912-E0625|P912-E0626|P912-E0627|P912-E0628|P912-E0629|P912-E0630|P912-E0631|P912-E0632|P912-E0633|P912-E0634|P912-E0635|P912-E0636|P912-E0637|P912-E0638|P912-E0639|P912-E0640|P912-E0641|P912-E0642|P912-E0643|P912-E0644|P912-E0645|P912-E0646|P912-E0647|P912-E0648|P912-E0649|P912-E0650|P912-E0651|P912-E0652|P912-E0653|P912-E0654|P912-E0655
P915-C056	f75r	BIOLOGICAL	P912-E0656	P912-E0658	3	1	2	LICENSED_DY_CLOSE	DIES ; DIES ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0656|P912-E0657|P912-E0658
P915-C057	f75r	BIOLOGICAL	P912-E0659	P912-E0659	1	1	0	LICENSED_DY_CLOSE	WEITER UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0659
P915-C058	f75r	BIOLOGICAL	P912-E0660	P912-E0673	14	5	9	LICENSED_DY_CLOSE	MARKIEREN · INNEN ; PORTION ; FORTSETZEN ; KURZ HALTEN UND WEITERFÜHREN ; PORTION ; FORTSETZEN ; MIT DIESEM POSTEN WEITER ; AUS DEM BEZEICHNETEN TEIL ; ORT · DIES ; EINSETZEN · TEIL · ZIEL · HALTEN · ANSATZ ; HALTEN · EINSTELLEN · FORTSETZEN ; DANACH DIESER POSTEN ; EINSETZEN · HALTEN · QUELLE ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0660|P912-E0661|P912-E0662|P912-E0663|P912-E0664|P912-E0665|P912-E0666|P912-E0667|P912-E0668|P912-E0669|P912-E0670|P912-E0671|P912-E0672|P912-E0673
P915-C059	f75r	BIOLOGICAL	P912-E0674	P912-E0674	1	0	1	LICENSED_DY_CLOSE	ANSETZEN · ZIEL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0674
P915-C060	f75r	BIOLOGICAL	P912-E0675	P912-E0677	3	2	1	LICENSED_DY_CLOSE	AUS DEM BEZEICHNETEN TEIL ; DANACH AUS DER QUELLE ; DANACH · AUSFÜHREN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0675|P912-E0676|P912-E0677
P915-C061	f75r	BIOLOGICAL	P912-E0678	P912-E0681	4	2	2	LICENSED_DY_CLOSE	DIES ; MARKIEREN · FORTSETZEN ; DIESEN POSTEN UMSTELLEN ; EINSETZEN, UMSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0678|P912-E0679|P912-E0680|P912-E0681
P915-C062	f75r	BIOLOGICAL	P912-E0682	P912-E0688	7	2	5	LICENSED_DY_CLOSE	LAENGER ANSETZEN ; FORTSETZEN ; FORTSETZEN · TEIL · LAUF ; HALTEN · KURZ · BEREIT · DIES ; FORTSETZEN ; LEITEN ; LAENGER HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0682|P912-E0683|P912-E0684|P912-E0685|P912-E0686|P912-E0687|P912-E0688
P915-C063	f75r	BIOLOGICAL	P912-E0689	P912-E0689	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0689
P915-C064	f75r	BIOLOGICAL	P912-E0690	P912-E0690	1	0	1	LICENSED_DY_CLOSE	LEITEN · FORTSETZEN · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0690
P915-C065	f75r	BIOLOGICAL	P912-E0691	P912-E0700	10	2	8	LICENSED_DY_CLOSE	PORTION ; BEHANDELN · ZIEL ; DIES ; LEITEN · AUSFÜHREN ; LEITEN · ZUGEBEN · SOLLMASS ; FORTSETZEN ; ANSETZEN · LÄNGER · SCHLIESSEN · FORTSETZEN ; PORTION ; MIT DIESEM POSTEN WEITER ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0691|P912-E0692|P912-E0693|P912-E0694|P912-E0695|P912-E0696|P912-E0697|P912-E0698|P912-E0699|P912-E0700
P915-C066	f75r	BIOLOGICAL	P912-E0701	P912-E0714	14	8	6	LICENSED_DY_CLOSE	DIESEN POSTEN UMSETZEN ; DANACH · ZUSATZ ; AUSFÜHREN ; PORTION ; DIESEN POSTEN LÄNGER BEHANDELN ; KURZ ANSETZEN ; EINE PORTION ANSETZEN ; KURZ BEHANDELN ; AN DER ZIELSTELLE ANSETZEN ; PORTION ; DIESEN POSTEN UMSETZEN ; AUSFÜHREN ; ZUGEBEN · ZIEL · FORTSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0701|P912-E0702|P912-E0703|P912-E0704|P912-E0705|P912-E0706|P912-E0707|P912-E0708|P912-E0709|P912-E0710|P912-E0711|P912-E0712|P912-E0713|P912-E0714
P915-C067	f75r	BIOLOGICAL	P912-E0715	P912-E0717	3	2	1	LICENSED_DY_CLOSE	AUS DER QUELLE ANSETZEN ; FORTSETZEN · AUSFÜHREN · INNEN ; KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0715|P912-E0716|P912-E0717
P915-C068	f75r	BIOLOGICAL	P912-E0718	P912-E0721	4	4	0	LICENSED_DY_CLOSE	KURZ ANSETZEN ; DURCH DEN DURCHLASS FUEHREN ; AUS DER QUELLE ANSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0718|P912-E0719|P912-E0720|P912-E0721
P915-C069	f75r	BIOLOGICAL	P912-E0722	P912-E0724	3	1	2	LICENSED_DY_CLOSE	DIES ; ANSETZEN · KURZ · TEIL ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0722|P912-E0723|P912-E0724
P915-C070	f75r	BIOLOGICAL	P912-E0725	P912-E0725	1	0	1	LICENSED_DY_CLOSE	ZIEL · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0725
P915-C071	f75r	BIOLOGICAL	P912-E0726	P912-E0728	3	1	2	LICENSED_DY_CLOSE	EINSETZEN · FORTSETZEN · HALTEN · DIES ; ZIEL ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0726|P912-E0727|P912-E0728
P915-C072	f75r	BIOLOGICAL	P912-E0729	P912-E0731	3	2	1	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; AUS DEM BEZEICHNETEN TEIL ; ENTNEHMEN · AUSWÄHLEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0729|P912-E0730|P912-E0731
P915-C073	f75r	BIOLOGICAL	P912-E0732	P912-E0732	1	1	0	LICENSED_DY_CLOSE	ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0732
P915-C074	f75r	BIOLOGICAL	P912-E0733	P912-E0734	2	2	0	LICENSED_DY_CLOSE	DANACH AUS DER QUELLE ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0733|P912-E0734
P915-C075	f75r	BIOLOGICAL	P912-E0735	P912-E0735	1	0	1	LICENSED_DY_CLOSE	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0735
P915-C076	f75r	BIOLOGICAL	P912-E0736	P912-E0738	3	2	1	LICENSED_DY_CLOSE	LAENGER ANSETZEN ; LEITEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0736|P912-E0737|P912-E0738
P915-C077	f75r	BIOLOGICAL	P912-E0739	P912-E0743	5	2	3	LICENSED_DY_CLOSE	AUSFÜHREN ; LEITEN ; DIESEN POSTEN UMSETZEN ; EINE PORTION ANSETZEN ; ENTNEHMEN · BEREIT · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0739|P912-E0740|P912-E0741|P912-E0742|P912-E0743
P915-C078	f75r	BIOLOGICAL	P912-E0744	P912-E0744	1	0	1	LICENSED_DY_CLOSE	LEITEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0744
P915-C079	f75r	BIOLOGICAL	P912-E0745	P912-E0747	3	0	3	LICENSED_DY_CLOSE	TEIL · QUELLE · AUSFÜHREN · INNEN ; AUSWÄHLEN ; AUFFANGEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0745|P912-E0746|P912-E0747
P915-C080	f75r	BIOLOGICAL	P912-E0748	P912-E0755	8	5	3	LICENSED_DY_CLOSE	AN DER ZIELSTELLE ANSETZEN ; AUS DEM BEZEICHNETEN TEIL ; DANACH DIESER POSTEN ; AUS DER QUELLE ANSETZEN ; DANACH AUS DER QUELLE ; FORTSETZEN ; ZUGEBEN · PORTION ; FORTSETZEN · EINSTELLEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0748|P912-E0749|P912-E0750|P912-E0751|P912-E0752|P912-E0753|P912-E0754|P912-E0755
P915-C081	f75r	BIOLOGICAL	P912-E0756	P912-E0761	6	5	1	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; HALTEN · LÄNGER · EINSTELLEN · DIES ; EINE PORTION ANSETZEN ; AUS DEM BEZEICHNETEN TEIL ; AUS DEM BEZEICHNETEN TEIL ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0756|P912-E0757|P912-E0758|P912-E0759|P912-E0760|P912-E0761
P915-C082	f75r	BIOLOGICAL	P912-E0762	P912-E0763	2	2	0	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; DAMIT FORTFAHREN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0762|P912-E0763
P915-C083	f75r	BIOLOGICAL	P912-E0764	P912-E0765	2	0	2	LICENSED_DY_CLOSE	FORTSETZEN ; ZUGEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0764|P912-E0765
P915-C084	f75r	BIOLOGICAL	P912-E0766	P912-E0766	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0766
P915-C085	f75r	BIOLOGICAL	P912-E0767	P912-E0770	4	3	1	LICENSED_DY_CLOSE	KURZ ANSETZEN ; AUS DER QUELLE ANSETZEN ; DANACH AUS DER QUELLE ; TEIL · QUELLE · TEIL · QUELLE · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0767|P912-E0768|P912-E0769|P912-E0770
P915-C086	f75r	BIOLOGICAL	P912-E0771	P912-E0771	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0771
P915-C087	f75r	BIOLOGICAL	P912-E0772	P912-E0774	3	1	2	LICENSED_DY_CLOSE	DIES ; HALTEN · LÄNGER · EINSTELLEN · DIES ; KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0772|P912-E0773|P912-E0774
P915-C088	f75r	BIOLOGICAL	P912-E0775	P912-E0775	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0775
P915-C089	f75r	BIOLOGICAL	P912-E0776	P912-E0776	1	0	1	LICENSED_DY_CLOSE	ANSETZEN · KURZ · UMSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0776
P915-C090	f75r	BIOLOGICAL	P912-E0777	P912-E0778	2	1	1	LICENSED_DY_CLOSE	LEITEN · FORTSETZEN ; LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0777|P912-E0778
P915-C091	f75r	BIOLOGICAL	P912-E0779	P912-E0779	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0779
P915-C092	f75r	BIOLOGICAL	P912-E0780	P912-E0780	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0780
P915-C093	f75r	BIOLOGICAL	P912-E0781	P912-E0781	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0781
P915-C094	f75r	BIOLOGICAL	P912-E0782	P912-E0782	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0782
P915-C095	f75r	BIOLOGICAL	P912-E0783	P912-E0783	1	0	1	LICENSED_DY_CLOSE	LEITEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0783
P915-C096	f75r	BIOLOGICAL	P912-E0784	P912-E0784	1	0	1	LICENSED_DY_CLOSE	DIES · HALTEN · KURZ · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0784
P915-C097	f75r	BIOLOGICAL	P912-E0785	P912-E0785	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0785
P915-C098	f75r	BIOLOGICAL	P912-E0786	P912-E0786	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0786
P915-C099	f75r	BIOLOGICAL	P912-E0787	P912-E0787	1	1	0	LICENSED_DY_CLOSE	LÄNGER AUFFANGEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0787
P915-C100	f75r	BIOLOGICAL	P912-E0788	P912-E0789	2	0	2	LICENSED_DY_CLOSE	DANACH · KURZ · DIES ; ZUGEBEN · FORTSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0788|P912-E0789
P915-C101	f75r	BIOLOGICAL	P912-E0790	P912-E0791	2	2	0	LICENSED_DY_CLOSE	AUS DEM BEZEICHNETEN TEIL ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0790|P912-E0791
P915-C102	f75r	BIOLOGICAL	P912-E0792	P912-E0793	2	2	0	LICENSED_DY_CLOSE	EINE PORTION ANSETZEN ; ABSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0792|P912-E0793
P915-C103	f75r	BIOLOGICAL	P912-E0794	P912-E0795	2	0	2	LICENSED_DY_CLOSE	ZIEL ; ZUGEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0794|P912-E0795
P915-C104	f75r	BIOLOGICAL	P912-E0796	P912-E0796	1	0	1	LICENSED_DY_CLOSE	MARKIEREN · ABSETZEN · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0796
P915-C105	f75r	BIOLOGICAL	P912-E0797	P912-E0797	1	0	1	LICENSED_DY_CLOSE	AUSWÄHLEN · ANSETZEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0797
P915-C106	f75r	BIOLOGICAL	P912-E0798	P912-E0798	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0798
P915-C107	f75r	BIOLOGICAL	P912-E0799	P912-E0799	1	1	0	LICENSED_DY_CLOSE	NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E0799
P915-C108	f75r	BIOLOGICAL	P912-E0800	P912-E0802	3	1	2	LICENSED_DY_CLOSE	DIESEN POSTEN ANSETZEN ; DIES ; ZUGEBEN · LÄNGER · SCHLIESSEN. TEILGANG GESCHLOSSEN.	P912-E0800|P912-E0801|P912-E0802
P915-C109	f75r	BIOLOGICAL	P912-E0803	P912-E0804	2	1	1	LICENSED_DY_CLOSE	DIES ; KURZ HALTEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0803|P912-E0804
P915-C110	f75r	BIOLOGICAL	P912-E0805	P912-E0805	1	1	0	LICENSED_DY_CLOSE	KURZ ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0805
P915-C111	f75r	BIOLOGICAL	P912-E0806	P912-E0806	1	1	0	LICENSED_DY_CLOSE	LAENGER ANSETZEN; ENDE. TEILGANG GESCHLOSSEN.	P912-E0806
P915-C112	f75r	BIOLOGICAL	P912-E0807	P912-E0808	2	2	0	LICENSED_DY_CLOSE	NAECHSTEN POSTEN LAENGER HALTEN ; NAECHSTEN SCHRITT LAENGER; ENDE. TEILGANG GESCHLOSSEN.	P912-E0807|P912-E0808
