event_id	page	record	statement_id	surface	card_no	clause_type	role_based_reading_de	silent_owner_de	component_values_unchanged
E173	f82r	B2	B2-S004	lcheckhy	PROC101	ACTION_CLAUSE	diesen Posten durch Durchlass führen	oberes Beckenpaar mit Zylinder	YES
E174	f82r	B2	B2-S004	lched	PROC102	ACTION_CLAUSE	den laufenden Posten führen und umsetzen	oberes Beckenpaar mit Zylinder	YES
E175	f82r	B2	B2-S004	qokeey	PROC092	ACTION_CLAUSE	diesen Posten länger ansetzen	oberes Beckenpaar mit Zylinder	YES
E176	f82r	B2	B2-S004	lcheckhedy	PROC103	ACTION_CLAUSE	den laufenden Posten durch Durchlass kurz führen; Schritt schließen	oberes Beckenpaar mit Zylinder	YES
E177	f82r	B2	B2-S005	qokaly	PROC104	ACTION_CLAUSE	diesen Posten an bezeichnete Stelle ansetzen	oberes Beckenpaar mit Zylinder	YES
E178	f82r	B2	B2-S005	solkaiin	PROC105	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß auffangen	oberes Beckenpaar mit Zylinder	YES
E179	f82r	B2	B2-S005	chckhy	PROC075	ARGUMENT_OR_ADDRESS	Durchlass · dieser Posten	oberes Beckenpaar mit Zylinder	YES
E180	f82r	B2	B2-S005	qokaiin	PROC038	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	oberes Beckenpaar mit Zylinder	YES
E181	f82r	B2	B2-S005	qokaiin	PROC038	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	oberes Beckenpaar mit Zylinder	YES
E182	f82r	B2	B2-S005	octheol	PROC106	STATE_OR_GRADE_PHRASE	Arbeitsgang · bereit · kurz · fortsetzen	oberes Beckenpaar mit Zylinder	YES
E183	f82r	B2	B2-S005	chkeey	PROC107	ACTION_CLAUSE	diesen Posten länger wärmen	oberes Beckenpaar mit Zylinder	YES
E184	f82r	B2	B2-S005	ldy	PROC108	ACTION_CLAUSE	den laufenden Posten führen; Schritt schließen	oberes Beckenpaar mit Zylinder	YES
E185	f82r	B2	B2-S006	oteey	PROC109	STATE_OR_GRADE_PHRASE	danach · länger · dieser Posten	oberes Beckenpaar mit Zylinder	YES
E186	f82r	B2	B2-S006	qokal	PROC048	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle ansetzen	oberes Beckenpaar mit Zylinder	YES
E187	f82r	B2	B2-S006	sheckhy	PROC110	ACTION_CLAUSE	diesen Posten durch Durchlass kurz halten	oberes Beckenpaar mit Zylinder	YES
E188	f82r	B2	B2-S006	qoky	PROC008	ACTION_CLAUSE	diesen Posten ansetzen	oberes Beckenpaar mit Zylinder	YES
E189	f82r	B2	B2-S007	dshedy	PROC111	ACTION_CLAUSE	den laufenden Posten kurz halten; Schritt schließen	mittleres linkes Handgerät mit Inline-Knoten	YES
E190	f82r	B2	B2-S008	sotaiin	PROC112	SEQUENCE_OR_CONTINUATION	danach · vorgeschriebenes Maß	mittleres linkes Handgerät mit Inline-Knoten	YES
E191	f82r	B2	B2-S008	qokar	PROC113	ACTION_CLAUSE	den laufenden Posten von dort ansetzen	mittleres linkes Handgerät mit Inline-Knoten	YES
E192	f82r	B2	B2-S008	shedy	PROC078	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	mittleres linkes Handgerät mit Inline-Knoten	YES
E193	f82r	B2	B2-S009	solshedy	PROC114	ACTION_CLAUSE	fortsetzen den laufenden Posten kurz halten; Schritt schließen	mittleres linkes Handgerät mit Inline-Knoten	YES
E194	f82r	B2	B2-S010	qokeey	PROC092	ACTION_CLAUSE	diesen Posten länger ansetzen	mittleres linkes Handgerät mit Inline-Knoten	YES
E195	f82r	B2	B2-S010	qoky	PROC008	ACTION_CLAUSE	diesen Posten ansetzen	mittleres linkes Handgerät mit Inline-Knoten	YES
E196	f82r	B2	B2-S010	ls	PROC115	SEQUENCE_OR_CONTINUATION	weiter	mittleres linkes Handgerät mit Inline-Knoten	YES
E197	f82r	B2	B2-S010	cheey	PROC031	ACTION_CLAUSE	diesen Posten länger halten	mittleres linkes Handgerät mit Inline-Knoten	YES
E198	f82r	B2	B2-S011	okain	PROC080	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	mittlere rechte unklare Station	YES
E199	f82r	B2	B2-S011	char	PROC003	ARGUMENT_OR_ADDRESS	von dort	mittlere rechte unklare Station	YES
E200	f82r	B2	B2-S011	okain	PROC080	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	mittlere rechte unklare Station	YES
E201	f82r	B2	B2-S011	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	mittlere rechte unklare Station	YES
E202	f82r	B2	B2-S012	lchy	PROC116	ACTION_CLAUSE	diesen Posten führen und abziehen	mittlere rechte unklare Station	YES
E203	f82r	B2	B2-S012	cheey	PROC031	ACTION_CLAUSE	diesen Posten länger halten	unteres grünes Mehrfigurenbecken	YES
E204	f82r	B2	B2-S012	qcthey	PROC117	STATE_OR_GRADE_PHRASE	bereit · kurz · dieser Posten	unteres grünes Mehrfigurenbecken	YES
E205	f82r	B2	B2-S012	qokeey	PROC092	ACTION_CLAUSE	diesen Posten länger ansetzen	unteres grünes Mehrfigurenbecken	YES
E206	f82r	B2	B2-S012	lcheey	PROC118	ACTION_CLAUSE	diesen Posten länger führen	unteres grünes Mehrfigurenbecken	YES
E207	f82r	B2	B2-S012	daiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	unteres grünes Mehrfigurenbecken	YES
E208	f82r	B2	B2-S012	chey	PROC019	ARGUMENT_OR_ADDRESS	dieser Posten	unteres grünes Mehrfigurenbecken	YES
E209	f82r	B2	B2-S012	qokeeedy	PROC119	ACTION_CLAUSE	den laufenden Posten vollständig ansetzen; Schritt schließen	unteres grünes Mehrfigurenbecken	YES
E210	f82r	B2	B2-S013	lchedy	PROC120	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	unteres grünes Mehrfigurenbecken	YES
E211	f82r	B2	B2-S014	lar	PROC121	ACTION_CLAUSE	den laufenden Posten von dort führen	unteres grünes Mehrfigurenbecken	YES
E212	f82r	B2	B2-S015	tshey	PROC122	ACTION_CLAUSE	diesen Posten kurz halten	kleine Randstationen des unteren Beckens	YES
E213	f82r	B2	B2-S015	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	kleine Randstationen des unteren Beckens	YES
E214	f82r	B2	B2-S016	cheal	PROC055	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	kleine Randstationen des unteren Beckens	YES
E215	f82r	B2	B2-S016	lchedar	PROC123	ACTION_CLAUSE	den laufenden Posten von dort führen und umsetzen	kleine Randstationen des unteren Beckens	YES
E216	f82r	B2	B2-S016	ches	PROC124	ACTION_CLAUSE	den laufenden Posten kurz abziehen und teilen	kleine Randstationen des unteren Beckens	YES
E217	f82r	B2	B2-S016	aiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	kleine Randstationen des unteren Beckens	YES
E218	f82r	B2	B2-S016	oteey	PROC109	STATE_OR_GRADE_PHRASE	danach · länger · dieser Posten	kleine Randstationen des unteren Beckens	YES
E219	f82r	B2	B2-S016	qokaiin	PROC038	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	kleine Randstationen des unteren Beckens	YES
E220	f82r	B2	B2-S016	okey	PROC085	ACTION_CLAUSE	diesen Posten kurz ansetzen	kleine Randstationen des unteren Beckens	YES
E221	f82r	B2	B2-S016	pchedy	PROC125	ACTION_CLAUSE	den laufenden Posten hineingeben und umsetzen; Schritt schließen	kleine Randstationen des unteren Beckens	YES
E222	f82r	B2	B2-S017	rsheal	PROC126	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle kurz abkühlen und halten	kleine Randstationen des unteren Beckens	YES
E223	f82r	B2	B2-S017	daldy	PROC127	CLOSE_WITHOUT_ACTION	bezeichnete Stelle; Schritt schließen	kleine Randstationen des unteren Beckens	YES
E224	f82r	B2	B2-S018	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	kleine Randstationen des unteren Beckens	YES
E225	f82r	B2	B2-S019	rshedy	PROC128	ACTION_CLAUSE	den laufenden Posten abkühlen und absetzen; Schritt schließen	kleine Randstationen des unteren Beckens	YES
E226	f82r	B2	B2-S020	qoteedy	PROC129	CLOSE_WITHOUT_ACTION	danach · länger; Schritt schließen	kleine Randstationen des unteren Beckens	YES
E227	f82r	B2	B2-S021	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	kleine Randstationen des unteren Beckens	YES
E228	f82r	B2	B2-S022	lochedy	PROC130	ACTION_CLAUSE	den Arbeitsgang führen und umsetzen; Schritt schließen	kleine Randstationen des unteren Beckens	YES
E229	f83r	B3	B3-S001	olkeedy	PROC098	ACTION_CLAUSE	den laufenden Posten länger auffangen; Schritt schließen	obere offene Fächerstation am Rand	YES
E230	f83r	B3	B3-S002	qotal	PROC131	SEQUENCE_OR_CONTINUATION	danach · bezeichnete Stelle	obere offene Fächerstation am Rand	YES
E231	f83r	B3	B3-S002	chkeedy	PROC132	ACTION_CLAUSE	den laufenden Posten länger wärmen; Schritt schließen	obere offene Fächerstation am Rand	YES
E232	f83r	B3	B3-S003	chey	PROC019	ARGUMENT_OR_ADDRESS	dieser Posten	obere offene Fächerstation am Rand	YES
E233	f83r	B3	B3-S003	daiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	obere offene Fächerstation am Rand	YES
E234	f83r	B3	B3-S003	chey	PROC019	ARGUMENT_OR_ADDRESS	dieser Posten	obere offene Fächerstation am Rand	YES
E235	f83r	B3	B3-S003	lchedy	PROC120	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	obere offene Fächerstation am Rand	YES
E236	f83r	B3	B3-S004	qokaiin	PROC038	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	obere offene Fächerstation am Rand	YES
E237	f83r	B3	B3-S004	qotal	PROC131	SEQUENCE_OR_CONTINUATION	danach · bezeichnete Stelle	obere offene Fächerstation am Rand	YES
E238	f83r	B3	B3-S004	dar	PROC003	ARGUMENT_OR_ADDRESS	von dort	obere offene Fächerstation am Rand	YES
E239	f83r	B3	B3-S005	schedy	PROC076	ACTION_CLAUSE	den laufenden Posten umsetzen; Schritt schließen	mittlere Randfigur im runden Gefäß	YES
E240	f83r	B3	B3-S006	chedchy	PROC133	ACTION_CLAUSE	diesen Posten umsetzen	mittlere Randfigur im runden Gefäß	YES
E241	f83r	B3	B3-S006	qokal	PROC048	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle ansetzen	mittlere Randfigur im runden Gefäß	YES
E242	f83r	B3	B3-S006	olchedy	PROC079	ACTION_CLAUSE	fortsetzen den laufenden Posten umsetzen; Schritt schließen	mittlere Randfigur im runden Gefäß	YES
E243	f83r	B3	B3-S007	qokaiin	PROC038	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	mittlere Randfigur im runden Gefäß	YES
E244	f83r	B3	B3-S007	chedy	PROC042	ACTION_CLAUSE	diesen Posten umsetzen	mittlere Randfigur im runden Gefäß	YES
E245	f83r	B3	B3-S007	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	mittlere Randfigur im runden Gefäß	YES
E246	f83r	B3	B3-S008	lchedy	PROC120	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	mittlere Randfigur im runden Gefäß	YES
E247	f83r	B3	B3-S009	qoky	PROC008	ACTION_CLAUSE	diesen Posten ansetzen	mittlere Randfigur im runden Gefäß	YES
E248	f83r	B3	B3-S010	pchedal	PROC134	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle hineingeben und umsetzen	untere Randfigur im korbartigen Gefäß	YES
E249	f83r	B3	B3-S010	otedy	PROC135	CLOSE_WITHOUT_ACTION	danach · kurz; Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E250	f83r	B3	B3-S011	shecthedchy	PROC136	ACTION_CLAUSE	diesen Posten kurz halten und umsetzen bis bereit	untere Randfigur im korbartigen Gefäß	YES
E251	f83r	B3	B3-S011	qoky	PROC008	ACTION_CLAUSE	diesen Posten ansetzen	untere Randfigur im korbartigen Gefäß	YES
E252	f83r	B3	B3-S011	chedy	PROC042	ACTION_CLAUSE	diesen Posten umsetzen	untere Randfigur im korbartigen Gefäß	YES
E253	f83r	B3	B3-S011	chary	PROC137	ARGUMENT_OR_ADDRESS	von dort · dieser Posten	untere Randfigur im korbartigen Gefäß	YES
E254	f83r	B3	B3-S012	sor	PROC016	ARGUMENT_OR_ADDRESS	Ansatz	untere Randfigur im korbartigen Gefäß	YES
E255	f83r	B3	B3-S012	shedy	PROC078	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E256	f83r	B3	B3-S013	qokaiin	PROC038	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	untere Randfigur im korbartigen Gefäß	YES
E257	f83r	B3	B3-S013	chkain	PROC069	ACTION_CLAUSE	den laufenden Posten nach Portion zuführen	untere Randfigur im korbartigen Gefäß	YES
E258	f83r	B3	B3-S013	shcthey	PROC117	STATE_OR_GRADE_PHRASE	bereit · kurz · dieser Posten	untere Randfigur im korbartigen Gefäß	YES
E259	f83r	B3	B3-S013	qokedy	PROC067	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E260	f83r	B3	B3-S014	okair	PROC138	ACTION_CLAUSE	den laufenden Posten durch laufender Bestand ansetzen	untere Randfigur im korbartigen Gefäß	YES
E261	f83r	B3	B3-S014	sheedy	PROC139	ACTION_CLAUSE	den laufenden Posten länger halten; Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E262	f83r	B3	B3-S015	lchedy	PROC120	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E263	f83r	B3	B3-S016	lo	PROC140	ACTION_CLAUSE	den Arbeitsgang führen	untere Randfigur im korbartigen Gefäß	YES
E264	f83r	B3	B3-S016	qokchedy	PROC091	ACTION_CLAUSE	den laufenden Posten ansetzen und umsetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E265	f83r	B3	B3-S017	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E266	f83r	B3	B3-S018	shedy	PROC078	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E267	f83r	B3	B3-S019	qokshedy	PROC141	ACTION_CLAUSE	den laufenden Posten kurz ansetzen und halten; Schritt schließen	unverbundener Zwischenbereich	YES
E268	f83r	B3	B3-S020	dal	PROC055	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	unverbundener Zwischenbereich	YES
E269	f83r	B3	B3-S020	lchedy	PROC120	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E270	f83r	B3	B3-S021	qokaiin	PROC038	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	unverbundener Zwischenbereich	YES
E271	f83r	B3	B3-S021	shcthy	PROC014	STATE_OR_GRADE_PHRASE	bereit · dieser Posten	unverbundener Zwischenbereich	YES
E272	f83r	B3	B3-S021	dal	PROC055	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	unverbundener Zwischenbereich	YES
E273	f83r	B3	B3-S021	sy	PROC019	ARGUMENT_OR_ADDRESS	dieser Posten	unverbundener Zwischenbereich	YES
E274	f83r	B3	B3-S021	saiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	unverbundener Zwischenbereich	YES
E275	f83r	B3	B3-S021	shedal	PROC142	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle absetzen	unverbundener Zwischenbereich	YES
E276	f83r	B3	B3-S021	shecthy	PROC143	ACTION_CLAUSE	diesen Posten kurz halten bis bereit	unverbundener Zwischenbereich	YES
E277	f83r	B3	B3-S021	chey	PROC019	ARGUMENT_OR_ADDRESS	dieser Posten	unverbundener Zwischenbereich	YES
E278	f83r	B3	B3-S021	tal	PROC055	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	unverbundener Zwischenbereich	YES
E279	f83r	B3	B3-S021	shcthy	PROC014	STATE_OR_GRADE_PHRASE	bereit · dieser Posten	unverbundener Zwischenbereich	YES
E280	f83r	B3	B3-S021	dalchdy	PROC144	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle umsetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E281	f83r	B3	B3-S022	qotchedy	PROC145	ACTION_CLAUSE	danach den laufenden Posten umsetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E282	f83r	B3	B3-S023	lchedy	PROC120	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E283	f83r	B3	B3-S024	tchedy	PROC076	ACTION_CLAUSE	den laufenden Posten umsetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E284	f83r	B3	B3-S025	qokchdy	PROC082	ACTION_CLAUSE	den laufenden Posten ansetzen und umsetzen; Schritt schließen	unverbundener Zwischenbereich	YES
E285	f83r	B3	B3-S026	cheedar	PROC146	STATE_OR_GRADE_PHRASE	länger · von dort	unverbundener Zwischenbereich	YES
E286	f83r	B3	B3-S026	chldaiin	PROC147	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß führen	unverbundener Zwischenbereich	YES
E287	f83r	B3	B3-S026	chedy	PROC042	ACTION_CLAUSE	diesen Posten umsetzen	unverbundener Zwischenbereich	YES
E288	f83r	B3	B3-S026	qokain	PROC080	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	unverbundener Zwischenbereich	YES
E289	f83r	B3	B3-S026	checthy	PROC014	STATE_OR_GRADE_PHRASE	bereit · dieser Posten	unverbundener Zwischenbereich	YES
E290	f83r	B3	B3-S026	chealror	PROC148	ACTION_CLAUSE	den Ansatz an bezeichnete Stelle abkühlen	unverbundener Zwischenbereich	YES
E291	f83r	B3	B3-S026	solkeedy	PROC098	ACTION_CLAUSE	den laufenden Posten länger auffangen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E292	f83r	B3	B3-S027	qoteedy	PROC129	CLOSE_WITHOUT_ACTION	danach · länger; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E293	f83r	B3	B3-S028	qokeey	PROC092	ACTION_CLAUSE	diesen Posten länger ansetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E294	f83r	B3	B3-S028	qokedy	PROC067	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E295	f83r	B3	B3-S029	sol	PROC013	SEQUENCE_OR_CONTINUATION	fortsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E296	f83r	B3	B3-S029	cheeety	PROC149	ACTION_CLAUSE	diesen Posten vollständig eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E297	f83r	B3	B3-S029	qokedy	PROC067	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E298	f83r	B3	B3-S030	qoky	PROC008	ACTION_CLAUSE	diesen Posten ansetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E299	f83r	B3	B3-S030	saiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E300	f83r	B3	B3-S030	schedair	PROC150	ACTION_CLAUSE	den laufenden Posten durch laufender Bestand umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E301	f83r	B3	B3-S030	otchedy	PROC145	ACTION_CLAUSE	danach den laufenden Posten umsetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E302	f83r	B3	B3-S031	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E303	f83r	B3	B3-S032	chedain	PROC151	ACTION_CLAUSE	den laufenden Posten nach Portion umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E304	f83r	B3	B3-S032	chedy	PROC042	ACTION_CLAUSE	diesen Posten umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E305	f83r	B3	B3-S032	qotedaiin	PROC152	STATE_OR_GRADE_PHRASE	danach · kurz · vorgeschriebenes Maß	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E306	f83r	B3	B3-S032	otaiin	PROC112	SEQUENCE_OR_CONTINUATION	danach · vorgeschriebenes Maß	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E307	f83r	B3	B3-S032	otedy	PROC135	CLOSE_WITHOUT_ACTION	danach · kurz; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E308	f83r	B3	B3-S033	ldy	PROC108	ACTION_CLAUSE	den laufenden Posten führen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E309	f83r	B3	B3-S034	soiiin	PROC097	STATE_OR_GRADE_PHRASE	Arbeitsgang · Sollstufe	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E310	f83r	B3	B3-S034	checthy	PROC014	STATE_OR_GRADE_PHRASE	bereit · dieser Posten	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E311	f83r	B3	B3-S034	chety	PROC004	ACTION_CLAUSE	diesen Posten eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E312	f83r	B3	B3-S034	otaiin	PROC112	SEQUENCE_OR_CONTINUATION	danach · vorgeschriebenes Maß	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E313	f83r	B3	B3-S034	olsaly	PROC153	SEQUENCE_OR_CONTINUATION	fortsetzen · bezeichnete Stelle · dieser Posten	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E314	f83r	B3	B3-S034	shedy	PROC078	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E315	f83r	B4	B4-S001	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E316	f83r	B4	B4-S002	qolchey	PROC154	SEQUENCE_OR_CONTINUATION	fortsetzen · dieser Posten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E317	f83r	B4	B4-S002	qokeey	PROC092	ACTION_CLAUSE	diesen Posten länger ansetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E318	f83r	B4	B4-S002	qokedy	PROC067	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E319	f83r	B4	B4-S003	chedy	PROC042	ACTION_CLAUSE	diesen Posten umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E320	f83r	B4	B4-S003	otal	PROC131	SEQUENCE_OR_CONTINUATION	danach · bezeichnete Stelle	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E321	f83r	B4	B4-S003	otchey	PROC065	SEQUENCE_OR_CONTINUATION	danach · dieser Posten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E322	f83r	B4	B4-S003	qokeey	PROC092	ACTION_CLAUSE	diesen Posten länger ansetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E323	f83r	B4	B4-S003	qoky	PROC008	ACTION_CLAUSE	diesen Posten ansetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E324	f83r	B4	B4-S003	tol	PROC013	SEQUENCE_OR_CONTINUATION	fortsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E325	f83r	B4	B4-S003	shedy	PROC078	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E326	f83r	B4	B4-S004	qokylddy	PROC155	ACTION_CLAUSE	diesen Posten ansetzen und befestigen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E327	f83r	B4	B4-S005	dain	PROC156	ARGUMENT_OR_ADDRESS	Portion	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E328	f83r	B4	B4-S005	chedy	PROC042	ACTION_CLAUSE	diesen Posten umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E329	f83r	B4	B4-S005	qokeedy	PROC100	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E330	f83r	B4	B4-S006	shckhedy	PROC099	ACTION_CLAUSE	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E331	f83r	B4	B4-S007	shckhedy	PROC099	ACTION_CLAUSE	den laufenden Posten durch Durchlass kurz halten; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E332	f83r	B4	B4-S008	saiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E333	f83r	B4	B4-S008	cheeky	PROC046	ACTION_CLAUSE	diesen Posten länger wärmen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E334	f83r	B4	B4-S008	sheey	PROC157	ACTION_CLAUSE	diesen Posten länger halten	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E335	f83r	B4	B4-S008	qokedy	PROC067	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E336	f83r	B4	B4-S009	shedy	PROC078	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E337	f83r	B4	B4-S010	oldy	PROC047	CLOSE_WITHOUT_ACTION	fortsetzen; Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E338	f83r	B4	B4-S011	saiin	PROC009	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	linke Hauptstation mit offenem Fransenlauf	YES
E339	f83r	B4	B4-S011	cheky	PROC083	ACTION_CLAUSE	diesen Posten kurz wärmen	linke Hauptstation mit offenem Fransenlauf	YES
E340	f83r	B4	B4-S011	okeeol	PROC158	ACTION_CLAUSE	fortsetzen den laufenden Posten länger ansetzen	linke Hauptstation mit offenem Fransenlauf	YES
E341	f83r	B4	B4-S011	okain	PROC080	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	linke Hauptstation mit offenem Fransenlauf	YES
E342	f83r	B4	B4-S011	chdy	PROC042	ACTION_CLAUSE	diesen Posten umsetzen	linke Hauptstation mit offenem Fransenlauf	YES
E343	f83r	B4	B4-S011	sol	PROC013	SEQUENCE_OR_CONTINUATION	fortsetzen	linke Hauptstation mit offenem Fransenlauf	YES
E344	f83r	B4	B4-S011	lkedy	PROC159	ACTION_CLAUSE	den laufenden Posten kurz führen und zuführen; Schritt schließen	linke Hauptstation mit offenem Fransenlauf	YES
