page	locus	reader	world	source_text	base_json	extended_json	confidence
f77r	f77r.36	it2a_clean	Q_JOINT	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""[chedy]"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	it2a_clean	R_JOINT	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""[chedy]"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	rf1b_clean	Q_JOINT	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""[chedy]"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.36	rf1b_clean	R_JOINT	dshedy pchedy qotain chedy dolchl qokeedy qokol olchey	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""[chedy]"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	"[""[dshedy]"", ""[pchedy]"", ""[qotain]"", ""wird?"", ""[dolchl]"", ""[qokeedy]"", ""[qokol]"", ""[olchey]""]"	C0_UNCONFIRMED
f77r	f77r.37	zl3b_clean	Q_JOINT	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	zl3b_clean	R_JOINT	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	it2a_clean	Q_JOINT	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	it2a_clean	R_JOINT	teeolain chey qoteedy qokain cheedy cheey lchedy	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	"[""[teeolain]"", ""[chey]"", ""[qoteedy]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lchedy]""]"	C0_UNCONFIRMED
f77r	f77r.37	rf1b_clean	Q_JOINT	teeolain chey qotee y qokain cheedy cheey lche y	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	C0_UNCONFIRMED
f77r	f77r.37	rf1b_clean	R_JOINT	teeolain chey qotee y qokain cheedy cheey lche y	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	"[""[teeolain]"", ""[chey]"", ""[qotee]"", ""[y]"", ""Wasser?"", ""[cheedy]"", ""[cheey]"", ""[lche]"", ""[y]""]"	C0_UNCONFIRMED
f81v	f81v.10	zl3b_clean	Q_JOINT	polshy ashyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[ashyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	"[""[polshy]"", ""[ashyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	zl3b_clean	R_JOINT	polshy ashyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[ashyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	"[""[polshy]"", ""[ashyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	it2a_clean	Q_JOINT	polshy oshyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[oshyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	"[""[polshy]"", ""[oshyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	it2a_clean	R_JOINT	polshy oshyteed qop okeedy otedy okshedy qoty dairam	"[""[polshy]"", ""[oshyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	"[""[polshy]"", ""[oshyteed]"", ""[qop]"", ""[okeedy]"", ""Quelle?"", ""[okshedy]"", ""[qoty]"", ""[dairam]""]"	C0_UNCONFIRMED
f81v	f81v.10	rf1b_clean	Q_JOINT	polshy oshytee qop okee y ote y okshed qok dair am	"[""[polshy]"", ""[oshytee]"", ""[qop]"", ""[okee]"", ""[y]"", ""[ote]"", ""[y]"", ""[okshed]"", ""[qok]"", ""[dair]"", ""[am]""]"	"[""[polshy]"", ""[oshytee]"", ""[qop]"", ""[okee]"", ""[y]"", ""[ote]"", ""[y]"", ""[okshed]"", ""[qok]"", ""[dair]"", ""[am]""]"	C0_UNCONFIRMED
f81v	f81v.10	rf1b_clean	R_JOINT	polshy oshytee qop okee y ote y okshed qok dair am	"[""[polshy]"", ""[oshytee]"", ""[qop]"", ""[okee]"", ""[y]"", ""[ote]"", ""[y]"", ""[okshed]"", ""[qok]"", ""[dair]"", ""[am]""]"	"[""[polshy]"", ""[oshytee]"", ""[qop]"", ""[okee]"", ""[y]"", ""[ote]"", ""[y]"", ""[okshed]"", ""[qok]"", ""[dair]"", ""[am]""]"	C0_UNCONFIRMED
f81v	f81v.11	zl3b_clean	Q_JOINT	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	zl3b_clean	R_JOINT	yshey qokeey okeey oky ykeey qoky oky lky olchy ky dsholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	it2a_clean	Q_JOINT	oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd	"[""[oshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[okylky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	"[""[oshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[okylky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	it2a_clean	R_JOINT	oshey qokeey okeey oky ykeey qoky okylky olchy ky dsholyd	"[""[oshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[okylky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	"[""[oshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[okylky]"", ""[olchy]"", ""[ky]"", ""[dsholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	rf1b_clean	Q_JOINT	yshey qokeey okeey oky ykeey qoky oky lky olchy ky sholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[sholyd]""]"	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[sholyd]""]"	C0_UNCONFIRMED
f81v	f81v.11	rf1b_clean	R_JOINT	yshey qokeey okeey oky ykeey qoky oky lky olchy ky sholyd	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[sholyd]""]"	"[""[yshey]"", ""[qokeey]"", ""[okeey]"", ""[oky]"", ""[ykeey]"", ""[qoky]"", ""[oky]"", ""[lky]"", ""[olchy]"", ""[ky]"", ""[sholyd]""]"	C0_UNCONFIRMED
f81v	f81v.12	zl3b_clean	Q_JOINT	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	"[""[qol]"", ""oder?"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	zl3b_clean	R_JOINT	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	"[""[qol]"", ""oder?"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	it2a_clean	Q_JOINT	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	"[""[qol]"", ""oder?"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	it2a_clean	R_JOINT	qol ol chdy shedy qokedy ytedy chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	"[""[qol]"", ""oder?"", ""[chdy]"", ""[shedy]"", ""[qokedy]"", ""[ytedy]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	rf1b_clean	Q_JOINT	qol ol chdy e y qokedy ote y chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[e]"", ""[y]"", ""[qokedy]"", ""[ote]"", ""[y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	"[""[qol]"", ""oder?"", ""[chdy]"", ""[e]"", ""[y]"", ""[qokedy]"", ""[ote]"", ""[y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.12	rf1b_clean	R_JOINT	qol ol chdy e y qokedy ote y chetedy lkedey ytedy	"[""[qol]"", ""[ol]"", ""[chdy]"", ""[e]"", ""[y]"", ""[qokedy]"", ""[ote]"", ""[y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	"[""[qol]"", ""oder?"", ""[chdy]"", ""[e]"", ""[y]"", ""[qokedy]"", ""[ote]"", ""[y]"", ""[chetedy]"", ""[lkedey]"", ""[ytedy]""]"	C0_UNCONFIRMED
f81v	f81v.13	zl3b_clean	Q_JOINT	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	"[""[ykeshey]"", ""[dchsed]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeday]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	"[""[ykeshey]"", ""[dchsed]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeday]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	zl3b_clean	R_JOINT	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	"[""[ykeshey]"", ""[dchsed]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeday]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	"[""[ykeshey]"", ""[dchsed]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeday]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	it2a_clean	Q_JOINT	ykecsey dched ytedy ytedy dar ykeda iphy qoty ykedy okal	"[""[ykecsey]"", ""[dched]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeda]"", ""[iphy]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	"[""[ykecsey]"", ""[dched]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeda]"", ""[iphy]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	it2a_clean	R_JOINT	ykecsey dched ytedy ytedy dar ykeda iphy qoty ykedy okal	"[""[ykecsey]"", ""[dched]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeda]"", ""[iphy]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	"[""[ykecsey]"", ""[dched]"", ""[ytedy]"", ""[ytedy]"", ""[dar]"", ""[ykeda]"", ""[iphy]"", ""[qoty]"", ""[ykedy]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	rf1b_clean	Q_JOINT	ykeey chsed yte y yted dar ykedacphy qoty yke y okal	"[""[ykeey]"", ""[chsed]"", ""[yte]"", ""[y]"", ""[yted]"", ""[dar]"", ""[ykedacphy]"", ""[qoty]"", ""[yke]"", ""[y]"", ""[okal]""]"	"[""[ykeey]"", ""[chsed]"", ""[yte]"", ""[y]"", ""[yted]"", ""[dar]"", ""[ykedacphy]"", ""[qoty]"", ""[yke]"", ""[y]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.13	rf1b_clean	R_JOINT	ykeey chsed yte y yted dar ykedacphy qoty yke y okal	"[""[ykeey]"", ""[chsed]"", ""[yte]"", ""[y]"", ""[yted]"", ""[dar]"", ""[ykedacphy]"", ""[qoty]"", ""[yke]"", ""[y]"", ""[okal]""]"	"[""[ykeey]"", ""[chsed]"", ""[yte]"", ""[y]"", ""[yted]"", ""[dar]"", ""[ykedacphy]"", ""[qoty]"", ""[yke]"", ""[y]"", ""[okal]""]"	C0_UNCONFIRMED
f81v	f81v.14	zl3b_clean	Q_JOINT	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy	"[""[dshedy]"", ""[ykeedy]"", ""[sheeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	"[""[dshedy]"", ""[ykeedy]"", ""[sheeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	C0_UNCONFIRMED
f81v	f81v.14	zl3b_clean	R_JOINT	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy	"[""[dshedy]"", ""[ykeedy]"", ""[sheeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	"[""[dshedy]"", ""[ykeedy]"", ""[sheeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	C0_UNCONFIRMED
f81v	f81v.14	it2a_clean	Q_JOINT	dshedy ykeedy cseeky daiin okedy qokeed qokedy lchpchdy	"[""[dshedy]"", ""[ykeedy]"", ""[cseeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	"[""[dshedy]"", ""[ykeedy]"", ""[cseeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	C0_UNCONFIRMED
f81v	f81v.14	it2a_clean	R_JOINT	dshedy ykeedy cseeky daiin okedy qokeed qokedy lchpchdy	"[""[dshedy]"", ""[ykeedy]"", ""[cseeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	"[""[dshedy]"", ""[ykeedy]"", ""[cseeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	C0_UNCONFIRMED
f81v	f81v.14	rf1b_clean	Q_JOINT	dshedy ykeedy eeky daiin okedy qokeed qokedy lchpchdy	"[""[dshedy]"", ""[ykeedy]"", ""[eeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	"[""[dshedy]"", ""[ykeedy]"", ""[eeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	C0_UNCONFIRMED
f81v	f81v.14	rf1b_clean	R_JOINT	dshedy ykeedy eeky daiin okedy qokeed qokedy lchpchdy	"[""[dshedy]"", ""[ykeedy]"", ""[eeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	"[""[dshedy]"", ""[ykeedy]"", ""[eeky]"", ""viel?"", ""[okedy]"", ""[qokeed]"", ""[qokedy]"", ""[lchpchdy]""]"	C0_UNCONFIRMED
f81v	f81v.15	zl3b_clean	Q_JOINT	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	"[""[qokal]"", ""[chedy]"", ""[ol]"", ""[sheey]"", ""[salshcthdy]"", ""[qofchedy]"", ""[r]"", ""[chedy]"", ""[ltary]""]"	"[""[qokal]"", ""wird?"", ""oder?"", ""[sheey]"", ""[salshcthdy]"", ""[qofchedy]"", ""[r]"", ""wird?"", ""[ltary]""]"	C0_UNCONFIRMED
f81v	f81v.15	zl3b_clean	R_JOINT	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	"[""[qokal]"", ""[chedy]"", ""[ol]"", ""[sheey]"", ""[salshcthdy]"", ""[qofchedy]"", ""[r]"", ""[chedy]"", ""[ltary]""]"	"[""[qokal]"", ""wird?"", ""oder?"", ""[sheey]"", ""[salshcthdy]"", ""[qofchedy]"", ""[r]"", ""wird?"", ""[ltary]""]"	C0_UNCONFIRMED
f81v	f81v.15	it2a_clean	Q_JOINT	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	"[""[qokal]"", ""[chedy]"", ""[ol]"", ""[sheey]"", ""[salshcthdy]"", ""[qofchedy]"", ""[r]"", ""[chedy]"", ""[ltary]""]"	"[""[qokal]"", ""wird?"", ""oder?"", ""[sheey]"", ""[salshcthdy]"", ""[qofchedy]"", ""[r]"", ""wird?"", ""[ltary]""]"	C0_UNCONFIRMED
f81v	f81v.15	it2a_clean	R_JOINT	qokal chedy ol sheey salshcthdy qofchedy r chedy ltary	"[""[qokal]"", ""[chedy]"", ""[ol]"", ""[sheey]"", ""[salshcthdy]"", ""[qofchedy]"", ""[r]"", ""[chedy]"", ""[ltary]""]"	"[""[qokal]"", ""wird?"", ""oder?"", ""[sheey]"", ""[salshcthdy]"", ""[qofchedy]"", ""[r]"", ""wird?"", ""[ltary]""]"	C0_UNCONFIRMED
f81v	f81v.15	rf1b_clean	Q_JOINT	qokal chedy ol sheey salshcthdy qopchedy r chedy ltary	"[""[qokal]"", ""[chedy]"", ""[ol]"", ""[sheey]"", ""[salshcthdy]"", ""[qopchedy]"", ""[r]"", ""[chedy]"", ""[ltary]""]"	"[""[qokal]"", ""wird?"", ""oder?"", ""[sheey]"", ""[salshcthdy]"", ""[qopchedy]"", ""[r]"", ""wird?"", ""[ltary]""]"	C0_UNCONFIRMED
f81v	f81v.15	rf1b_clean	R_JOINT	qokal chedy ol sheey salshcthdy qopchedy r chedy ltary	"[""[qokal]"", ""[chedy]"", ""[ol]"", ""[sheey]"", ""[salshcthdy]"", ""[qopchedy]"", ""[r]"", ""[chedy]"", ""[ltary]""]"	"[""[qokal]"", ""wird?"", ""oder?"", ""[sheey]"", ""[salshcthdy]"", ""[qopchedy]"", ""[r]"", ""wird?"", ""[ltary]""]"	C0_UNCONFIRMED
f81v	f81v.16	zl3b_clean	Q_JOINT	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""[ol]"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""oder?"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	C0_UNCONFIRMED
f81v	f81v.16	zl3b_clean	R_JOINT	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""[ol]"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""oder?"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	C0_UNCONFIRMED
f81v	f81v.16	it2a_clean	Q_JOINT	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""[ol]"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""oder?"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	C0_UNCONFIRMED
f81v	f81v.16	it2a_clean	R_JOINT	lor shedy qoeedy ol chy rshdy lshedy dar chdy pchdy	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""[ol]"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	"[""[lor]"", ""[shedy]"", ""[qoeedy]"", ""oder?"", ""[chy]"", ""[rshdy]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	C0_UNCONFIRMED
f81v	f81v.16	rf1b_clean	Q_JOINT	l or shedy qoee y ol chy r sh y lshedy dar chdy pchdy	"[""[l]"", ""[or]"", ""[shedy]"", ""[qoee]"", ""[y]"", ""[ol]"", ""[chy]"", ""[r]"", ""[sh]"", ""[y]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	"[""[l]"", ""[or]"", ""[shedy]"", ""[qoee]"", ""[y]"", ""oder?"", ""[chy]"", ""[r]"", ""[sh]"", ""[y]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	C0_UNCONFIRMED
f81v	f81v.16	rf1b_clean	R_JOINT	l or shedy qoee y ol chy r sh y lshedy dar chdy pchdy	"[""[l]"", ""[or]"", ""[shedy]"", ""[qoee]"", ""[y]"", ""[ol]"", ""[chy]"", ""[r]"", ""[sh]"", ""[y]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	"[""[l]"", ""[or]"", ""[shedy]"", ""[qoee]"", ""[y]"", ""oder?"", ""[chy]"", ""[r]"", ""[sh]"", ""[y]"", ""[lshedy]"", ""[dar]"", ""[chdy]"", ""[pchdy]""]"	C0_UNCONFIRMED
f81v	f81v.17	zl3b_clean	Q_JOINT	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	"[""[sshkchdy]"", ""[chedy]"", ""[ol]"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[ckhy]"", ""[dl]"", ""[ral]""]"	"[""[sshkchdy]"", ""wird?"", ""oder?"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[ckhy]"", ""[dl]"", ""[ral]""]"	C0_UNCONFIRMED
f81v	f81v.17	zl3b_clean	R_JOINT	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	"[""[sshkchdy]"", ""[chedy]"", ""[ol]"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[ckhy]"", ""[dl]"", ""[ral]""]"	"[""[sshkchdy]"", ""wird?"", ""oder?"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[ckhy]"", ""[dl]"", ""[ral]""]"	C0_UNCONFIRMED
f81v	f81v.17	it2a_clean	Q_JOINT	sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral	"[""[sshkchdy]"", ""[chedy]"", ""[ol]"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[shckhy]"", ""[dl]"", ""[ral]""]"	"[""[sshkchdy]"", ""wird?"", ""oder?"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[shckhy]"", ""[dl]"", ""[ral]""]"	C0_UNCONFIRMED
f81v	f81v.17	it2a_clean	R_JOINT	sshkchdy chedy ol shedy qolchedy qokain shckhy dl ral	"[""[sshkchdy]"", ""[chedy]"", ""[ol]"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[shckhy]"", ""[dl]"", ""[ral]""]"	"[""[sshkchdy]"", ""wird?"", ""oder?"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[shckhy]"", ""[dl]"", ""[ral]""]"	C0_UNCONFIRMED
f81v	f81v.17	rf1b_clean	Q_JOINT	sshkchdy chedy ol shedy qolchedy qokain ckhy dl ral	"[""[sshkchdy]"", ""[chedy]"", ""[ol]"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[ckhy]"", ""[dl]"", ""[ral]""]"	"[""[sshkchdy]"", ""wird?"", ""oder?"", ""[shedy]"", ""[qolchedy]"", ""Wasser?"", ""[ckhy]"", ""[dl]"", ""[ral]""]"	C0_UNCONFIRMED
