record	locus	at	word	version	render	read_status	row_status
F83_P5	f83r.40	f83r.40:3	chedaiin	L	[chedaiin — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:1	solkey	L	[solkey — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:2	lchedy	L	Rückstand	HYPOTHESIS	recorded
F83_P5	f83r.41	f83r.41:3	qolkain	L	[qolkain — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:4	dal	L	[dal — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:1	sol	L	[sol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:2	ol	L	[ol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:3	chcthdy	L	[chcthdy — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:4	l	L	[l — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:5	chedy	L	erwärme Material@f83r.41:2	HYPOTHESIS	recorded
F83_P5	f83r.42	f83r.42:6	lchdy	L	[lchdy — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:1	daiin	L	[daiin — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:2	sheol	L	[sheol — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:3	chedy	L	erwärme Material@f83r.41:2	HYPOTHESIS	recorded
F83_P5	f83r.43	f83r.43:4	qotal	L	[qotal — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:5	sar	L	[sar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:1	skar	L	[skar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:2	shedy	L	Gemisch	HYPOTHESIS	recorded
F83_Q1	f83r.47	f83r.47:1	otchdy	L	[otchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:2	qokchdy	L	[qokchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:3	shedal	L	[shedal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:1	dal	L	[dal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:2	cheol	L	[cheol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:3	lol	L	[lol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:4	chdal	L	[chdal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:5	aiin	L	[aiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:1	sol	L	[sol — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:2	daiiin	L	[daiiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:3	chedy	L	erwärme Material@NONE	HYPOTHESIS	recorded
F83_Q2	f83r.52	f83r.52:1	solkeey	L	[solkeey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:2	qekey	L	[qekey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:3	raly	L	[raly — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:4	ol	L	[ol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:1	solchkal	L	[solchkal — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:2	cheol	L	[cheol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:3	qotar	L	[qotar — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:4	ol	L	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:1	daiin	L	[daiin — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:2	ol	L	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:3	dain	L	[dain — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:4	chey	L	[chey — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:5	ldalor	L	[ldalor — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:1	sol	L	[sol — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:2	rtain	L	[rtain — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:3	cthal	L	[cthal — offen]	OPEN	recorded
