record	locus	at	word	version	render	read_status	row_status
F83_P5	f83r.41	f83r.41:2	lchedy	U	Rückstand	HYPOTHESIS	recorded
F83_P5	f83r.41	f83r.41:3	qolkain	U	[qolkain — offen]	OPEN	recorded
F83_P5	f83r.41	f83r.41:4	dal	U	[dal — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:1	sol	U	[sol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:2	ol	U	[ol — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:3	chcthdy	U	[chcthdy — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:4	l	U	[l — offen]	OPEN	recorded
F83_P5	f83r.42	f83r.42:5	chedy	U	erwärme Material@f83r.41:2	HYPOTHESIS	recorded
F83_P5	f83r.42	f83r.42:6	lchdy	U	[lchdy — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:1	daiin	U	[daiin — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:2	sheol	U	[sheol — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:3	chedy	U	erwärme Material@f83r.41:2	HYPOTHESIS	recorded
F83_P5	f83r.43	f83r.43:4	qotal	U	[qotal — offen]	OPEN	recorded
F83_P5	f83r.43	f83r.43:5	sar	U	[sar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:1	skar	U	[skar — offen]	OPEN	recorded
F83_P5	f83r.44	f83r.44:2	shedy	U	Gemisch	HYPOTHESIS	recorded
F83_Q1	f83r.47	f83r.47:1	otchdy	U	[otchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:2	qokchdy	U	[qokchdy — offen]	OPEN	recorded
F83_Q1	f83r.47	f83r.47:3	shedal	U	[shedal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:1	dal	U	[dal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:2	cheol	U	[cheol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:3	lol	U	[lol — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:4	chdal	U	[chdal — offen]	OPEN	recorded
F83_Q1	f83r.48	f83r.48:5	aiin	U	[aiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:1	sol	U	[sol — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:2	daiiin	U	[daiiin — offen]	OPEN	recorded
F83_Q1	f83r.49	f83r.49:3	chedy	U	erwärme Material@NONE	HYPOTHESIS	recorded
F83_Q2	f83r.52	f83r.52:1	solkeey	U	[solkeey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:2	qekey	U	[qekey — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:3	raly	U	[raly — offen]	OPEN	recorded
F83_Q2	f83r.52	f83r.52:4	ol	U	[ol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:1	solchkal	U	[solchkal — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:2	cheol	U	[cheol — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:3	qotar	U	[qotar — offen]	OPEN	recorded
F83_Q2	f83r.53	f83r.53:4	ol	U	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:1	daiin	U	[daiin — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:2	ol	U	[ol — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:3	dain	U	[dain — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:4	chey	U	[chey — offen]	OPEN	recorded
F83_Q2	f83r.54	f83r.54:5	ldalor	U	[ldalor — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:1	sol	U	[sol — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:2	rtain	U	[rtain — offen]	OPEN	recorded
F83_Q2	f83r.55	f83r.55:3	cthal	U	[cthal — offen]	OPEN	recorded
