page	locus	section	language	hand	token_count	ol_count	ol_ordinals	semantic_decisions	reader_support	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	original_token_glosses_de	token_debt_dispatch_de	span_aware_source_groups	span_aware_render_de	span_aware_segment_count	collapsed_source_positions	old_target_legacy_positions	new_target_legacy_positions	unrelated_legacy_positions
f76v	f76v.39	B	B	2	11	1	7	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy	sshey lshedy qokaiin shedy okedy san ol keedy sar qoky dedy	sshey lshedy qokaiin shedy okedy san ol keedy ror qoky dedy	eingeweichte Saat, Form I | eingeweichtes Drogenholz | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | ein Teil Saatgut | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | Samenportion | heiß am Anfang des Grades | miss eine Dosis auf Mittelstufe ab und stelle sie fertig	eingeweichte Saat, Form I | eingeweichtes Drogenholz | heiß, Grad III | feucht in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | ein Teil Saatgut | Grundansatz | heiß am Ende des Grades, abgeschlossen | Samenportion | heiß am Anfang des Grades | miss eine Dosis auf Mittelstufe ab und stelle sie fertig	sshey | lshedy | qokaiin | shedy | okedy | san | ol | keedy | sor | qoky | dedy	eingeweichte Saat, Form I · eingeweichtes Drogenholz · heiß, Grad III · feucht in der Mitte des Grades, abgeschlossen · heißer Ansatz in der Mitte des Grades, abgeschlossen · ein Teil Saatgut · Grundansatz · heiß am Ende des Grades, abgeschlossen · Samenportion · heiß am Anfang des Grades · miss eine Dosis auf Mittelstufe ab und stelle sie fertig	11	0	1	0	0
f76v	f76v.8	B	B	2	11	1	11	LOCAL_MATERIAL_READER_CONFLICT	NEITHER_EXACT	1	0	qokeedy ochedy roiin sheedy qokeedy okeedy olor okeedy qolkchey r ol	qokeedy ochedy roiin sheedy qokeedy okeedy olor okeedy qolkeeey r al	qokeedy ochedy roiin eedy qokeedy okeedy olor okeedy qolkeeey ral	heiß am Ende des Grades, abgeschlossen | Ansatz aus getrockneter Droge, abgeschlossen | Wurzel/Wurzeldrogezubereitung, Form III | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Zutat | heißer Ansatz am Ende des Grades, abgeschlossen | gib heiß getrocknete Droge hinzu | Wurzel | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	heiß am Ende des Grades, abgeschlossen | Ansatz aus getrockneter Droge, abgeschlossen | Wurzel/Wurzeldrogezubereitung, Form III | feucht am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heißer Ansatz am Ende des Grades, abgeschlossen | Zutat | heißer Ansatz am Ende des Grades, abgeschlossen | gib heiß getrocknete Droge hinzu | Wurzel | Rohstoffklasse I oder Wurzelrohstoff I	qokeedy | ochedy | roiin | sheedy | qokeedy | okeedy | olor | okeedy | qolkchey | r+ol	heiß am Ende des Grades, abgeschlossen · Ansatz aus getrockneter Droge, abgeschlossen · Wurzel/Wurzeldrogezubereitung, Form III · feucht am Ende des Grades, abgeschlossen · heiß am Ende des Grades, abgeschlossen · heißer Ansatz am Ende des Grades, abgeschlossen · Zutat · heißer Ansatz am Ende des Grades, abgeschlossen · gib heiß getrocknete Droge hinzu · Rohstoffklasse I oder Wurzelrohstoff I	10	1	1	0	0
f77r	f77r.32	B	B	2	8	1	4	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qor ain cheol ol chealor cheey qeteiiin dary	qor ain cheol ol chealor cheey qetaiin dary	qor ain cheol ol chealor cheey qeteiiin dary	nimm eine Drogenportion | Menge-/Klassenwert II | trockener Drogenstoff | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chealor:?] | trocken am Ende des Grades | [qeteiiin:?] | abgemessene Fraktion I, abgeschlossen	nimm eine Drogenportion | Menge-/Klassenwert II | trockener Drogenstoff | Grundansatz | [chealor:?] | trocken am Ende des Grades | [qeteiiin:?] | abgemessene Fraktion I, abgeschlossen	qor | ain | cheol | ol | chealor | cheey | qeteiiin | dary	nimm eine Drogenportion · Menge-/Klassenwert II · trockener Drogenstoff · Grundansatz · [chealor:?] · trocken am Ende des Grades · [qeteiiin:?] · abgemessene Fraktion I, abgeschlossen	8	0	1	0	0
f77r	f77r.40	B	B	2	8	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	daiiin ol eee y okaiin sheeol qotaiin o y qoty	Grad-/Maßwert IV | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [eeedy:?] | heiß, Grad III, im Ansatzrahmen | [sheeol:?] | kalt, Grad III | vollständig eingeweichter Ansatz | kalt am Anfang des Grades	Grad-/Maßwert IV | Grundansatz | [eeedy:?] | heiß, Grad III, im Ansatzrahmen | [sheeol:?] | kalt, Grad III | vollständig eingeweichter Ansatz | kalt am Anfang des Grades	daiiin | ol | eeedy | okaiin | sheeol | qotaiin | shody | qoty	Grad-/Maßwert IV · Grundansatz · [eeedy:?] · heiß, Grad III, im Ansatzrahmen · [sheeol:?] · kalt, Grad III · vollständig eingeweichter Ansatz · kalt am Anfang des Grades	8	0	1	0	0
f77r	f77r.43	B	B	2	8	1	3	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	d chee ol cheedy qotaiin qoteedy qotedy raiin	dchee ol cheedy qotaiin qoteedy qotedy raiin	dchee ol cheedy qotaiin qoteedy qote y raiin	Dosis | vollständig getrocknet | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | kalt, Grad III | kalt am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | Wurzel, Typ/Charge III	Dosis | vollständig getrocknet | Grundansatz | trocken am Ende des Grades, abgeschlossen | kalt, Grad III | kalt am Ende des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | Wurzel, Typ/Charge III	d | chee | ol | cheedy | qotaiin | qoteedy | qotedy | raiin	Dosis · vollständig getrocknet · Grundansatz · trocken am Ende des Grades, abgeschlossen · kalt, Grad III · kalt am Ende des Grades, abgeschlossen · kalt in der Mitte des Grades, abgeschlossen · Wurzel, Typ/Charge III	8	0	1	0	0
f77r	f77r.45	B	B	2	11	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	qokaiin ches lchear dal chr sl s ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol raiin lod	qokaiin ches lchear dal chr sls ain ol r aiin lod	heiß, Grad III | trockenes Drogenmaterial, Mittelstufe | [lchear:?] | abgemessene Rohstoffmenge I | [chr:?] | [sl:?] | Samen-/Saatgutposten | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzel, Typ/Charge III | [lod:?]	heiß, Grad III | trockenes Drogenmaterial, Mittelstufe | [lchear:?] | abgemessene Rohstoffmenge I | [chr:?] | [sl:?] | Samen-/Saatgutposten | Menge-/Klassenwert II | Grundansatz | Wurzel, Typ/Charge III | [lod:?]	qokaiin | ches | lchear | dal | chr | sl | s | ain | ol | raiin | lod	heiß, Grad III · trockenes Drogenmaterial, Mittelstufe · [lchear:?] · abgemessene Rohstoffmenge I · [chr:?] · [sl:?] · Samen-/Saatgutposten · Menge-/Klassenwert II · Grundansatz · Wurzel, Typ/Charge III · [lod:?]	11	0	1	0	0
f77r	f77r.9	B	B	2	9	1	2	MAJORITY_OL_BASE_WITH_READER_RIVAL	IT2A_ONLY_EXACT	1	0	poldarais ol qokol chey qopchedy qopchedy dylches olkedy loly	pol darair ol qokol chey qopchedy qopchedy dylches olkedy loly	poldarairol qokol chey qopchedy qopchedy dylches olkedy loly	[poldarais:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | erhitzen | trocken in der Mitte des Grades | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | [dylches:?] | erhitzte Drogenbasis, fertig | seihe den Holzabsud ab	[poldarais:?] | Grundansatz | erhitzen | trocken in der Mitte des Grades | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat | [dylches:?] | erhitzte Drogenbasis, fertig | seihe den Holzabsud ab	poldarais | ol | qokol | chey | qopchedy | qopchedy | dylches | olkedy | loly	[poldarais:?] · Grundansatz · erhitzen · trocken in der Mitte des Grades · nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat · nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat · [dylches:?] · erhitzte Drogenbasis, fertig · seihe den Holzabsud ab	9	0	1	0	0
f77v	f77v.23	B	B	2	10	3	3|6|9	MAJORITY_OL_BASE_WITH_READER_RIVAL|BILATERAL_PORTABLE_OL_BASE|BILATERAL_PORTABLE_OL_BASE	IT2A_ONLY_EXACT|BOTH_EXACT|BOTH_EXACT	1	0	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees ol shedy doraiin ol qoky ches ol dal	qokal chees l she y doraiin ol qoky ches ol dal	Rohstoffklasse I, heiß am Gradanfang | vollständig getrocknete Kräutermischung | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht in der Mitte des Grades, abgeschlossen | drei abgemessene Drogenportionen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Anfang des Grades | trockenes Drogenmaterial, Mittelstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | abgemessene Rohstoffmenge I	Rohstoffklasse I, heiß am Gradanfang | vollständig getrocknete Kräutermischung | Grundansatz | feucht in der Mitte des Grades, abgeschlossen | drei abgemessene Drogenportionen | Grundansatz | heiß am Anfang des Grades | trockenes Drogenmaterial, Mittelstufe | Grundansatz | abgemessene Rohstoffmenge I	qokal | chees | ol | shedy | doraiin | ol | qoky | ches | ol | dal	Rohstoffklasse I, heiß am Gradanfang · vollständig getrocknete Kräutermischung · Grundansatz · feucht in der Mitte des Grades, abgeschlossen · drei abgemessene Drogenportionen · Grundansatz · heiß am Anfang des Grades · trockenes Drogenmaterial, Mittelstufe · Grundansatz · abgemessene Rohstoffmenge I	10	0	3	0	0
f77v	f77v.27	B	B	2	9	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	1	tshedy qokain chedal fchedy cheky sain chedy qokain ol	tshedy qokain chedal fchedy cheky sain chedy qokain ol	tshedy qokain chedal fchedy cheky sain chedy qokain ol	kalt und feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockene abgemessene Rohstoffmenge I in der Gradmitte | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | bis zur mittleren Trockenstufe, dann leicht erhitzen | Saatgut, Typ/Charge II | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	kalt und feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | trockene abgemessene Rohstoffmenge I in der Gradmitte | Blütenfraktion bis zur Mittelstufe trocknen und abschließen | bis zur mittleren Trockenstufe, dann leicht erhitzen | Saatgut, Typ/Charge II | trocken in der Mitte des Grades, abgeschlossen | heiß, Grad II | Grundansatz	tshedy | qokain | chedal | fchedy | cheky | sain | chedy | qokain | ol	kalt und feucht in der Mitte des Grades, abgeschlossen · heiß, Grad II · trockene abgemessene Rohstoffmenge I in der Gradmitte · Blütenfraktion bis zur Mittelstufe trocknen und abschließen · bis zur mittleren Trockenstufe, dann leicht erhitzen · Saatgut, Typ/Charge II · trocken in der Mitte des Grades, abgeschlossen · heiß, Grad II · Grundansatz	9	0	1	0	0
f77v	f77v.28	B	B	2	6	1	4	MAJORITY_OL_BASE_WITH_READER_RIVAL	RF1B_ONLY_EXACT	1	0	ychedy qokedy qoked ol sheor olchdy	ychedy qokedy qoked olsheor olchdy	yche y qoke y qoked ol sheor olch y	Eintrag: getrocknete Droge, fertig | heiß in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feuchter Drogenteil | Drogenstoff trocknen und fertigstellen	Eintrag: getrocknete Droge, fertig | heiß in der Mitte des Grades, abgeschlossen | bis zur Mittelstufe erhitzen und abschließen | Grundansatz | feuchter Drogenteil | Drogenstoff trocknen und fertigstellen	ychedy | qokedy | qoked | ol | sheor | olchdy	Eintrag: getrocknete Droge, fertig · heiß in der Mitte des Grades, abgeschlossen · bis zur Mittelstufe erhitzen und abschließen · Grundansatz · feuchter Drogenteil · Drogenstoff trocknen und fertigstellen	6	0	1	0	0
f77v	f77v.29	B	B	2	10	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	tcho dchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	tcho dchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	[tchadchy:?] | eingeweichtes Drogenholz | abgemessene Rohstoffmenge I, Grundform | abgemessene Rohstoffmenge I | [dsheedy:?] | getrockneter Pulverstoff | [lfol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | kalt am Anfang des Grades	[tchadchy:?] | eingeweichtes Drogenholz | abgemessene Rohstoffmenge I, Grundform | abgemessene Rohstoffmenge I | [dsheedy:?] | getrockneter Pulverstoff | [lfol:?] | Grundansatz | trocken am Ende des Grades, abgeschlossen | kalt am Anfang des Grades	tchadchy | lshedy | daly | dal | dsheedy | pcheol | lfol | ol | cheedy | qoty	[tchadchy:?] · eingeweichtes Drogenholz · abgemessene Rohstoffmenge I, Grundform · abgemessene Rohstoffmenge I · [dsheedy:?] · getrockneter Pulverstoff · [lfol:?] · Grundansatz · trocken am Ende des Grades, abgeschlossen · kalt am Anfang des Grades	10	0	1	0	0
f77v	f77v.30	B	B	2	9	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	shey ol sheey qokedy lchedy qokaiin dal daiin chedy	shey ol sheey qokedy lche y qokaiin al daiin chedy	feucht in der Mitte des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | abgemessene Rohstoffmenge I | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen	feucht in der Mitte des Grades | Grundansatz | feucht am Ende des Grades | heiß in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | heiß, Grad III | abgemessene Rohstoffmenge I | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen	shey | ol | sheey | qokedy | lchedy | qokaiin | dal | daiin | chedy	feucht in der Mitte des Grades · Grundansatz · feucht am Ende des Grades · heiß in der Mitte des Grades, abgeschlossen · getrocknetes Drogenholz · heiß, Grad III · abgemessene Rohstoffmenge I · Grad-/Maßwert III · trocken in der Mitte des Grades, abgeschlossen	9	0	1	0	0
f77v	f77v.41	B	B	2	11	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy	chedy lchedy lkaiin dy qotal dar ch ain ldchey ol raiin oldy	trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | Holzdroge, heiß auf Stufe III | Qualitäts-/Wertfeld geschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | Trockendroge in Dosis II | Holzdroge abmessen und bis zur Mittelstufe trocknen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Wurzel, Typ/Charge III | fertiger, abgeseihter Auszug	trocken in der Mitte des Grades, abgeschlossen | getrocknetes Drogenholz | Holzdroge, heiß auf Stufe III | Qualitäts-/Wertfeld geschlossen | Rohstoffklasse I, heiß am Gradanfang | abgemessene Fraktion I | Trockendroge in Dosis II | Holzdroge abmessen und bis zur Mittelstufe trocknen | Grundansatz | Wurzel, Typ/Charge III | fertiger, abgeseihter Auszug	chedy | lchedy | lkaiin | dy | qokal | dar | chdain | ldchey | ol | raiin | oldy	trocken in der Mitte des Grades, abgeschlossen · getrocknetes Drogenholz · Holzdroge, heiß auf Stufe III · Qualitäts-/Wertfeld geschlossen · Rohstoffklasse I, heiß am Gradanfang · abgemessene Fraktion I · Trockendroge in Dosis II · Holzdroge abmessen und bis zur Mittelstufe trocknen · Grundansatz · Wurzel, Typ/Charge III · fertiger, abgeseihter Auszug	11	0	1	0	0
f77v	f77v.9	B	B	2	11	2	6|8	BILATERAL_PORTABLE_OL_BASE|BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT|BOTH_EXACT	1	0	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy	dcheol kshey qol chshy cheol olchedy ol chs ol sheedy qokedy chedy	cheol kshey qol chshy cheol olchedy ol chs ol eedy qokedy chedy	[dcheol:?] | heiß und feucht in der Mitte des Grades | [qolchshy:?] | trockener Drogenstoff | Holzdroge im Ansatz fertig getrocknet | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Trockengut, Grundform | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	[dcheol:?] | heiß und feucht in der Mitte des Grades | [qolchshy:?] | trockener Drogenstoff | Holzdroge im Ansatz fertig getrocknet | Grundansatz | Trockengut, Grundform | Grundansatz | feucht am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen	dcheol | kshey | qolchshy | cheol | olchedy | ol | chs | ol | sheedy | qokedy | chedy	[dcheol:?] · heiß und feucht in der Mitte des Grades · [qolchshy:?] · trockener Drogenstoff · Holzdroge im Ansatz fertig getrocknet · Grundansatz · Trockengut, Grundform · Grundansatz · feucht am Ende des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · trocken in der Mitte des Grades, abgeschlossen	11	0	2	0	0
f78r	f78r.12	B	B	2	8	1	6	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	dor shekedy qokol kechdy otedy ol tedy chckhedy	dor shekedy qokol kechdy otedy ol tedy chckhedy	dor e e y qokol kech y otedy ol tedy chckhedy	miss eine Portion Droge ab | [shekedy:?] | erhitzen | [kechdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | kalt in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradmitte, abgeschlossen	miss eine Portion Droge ab | [shekedy:?] | erhitzen | [kechdy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Grundansatz | kalt in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradmitte, abgeschlossen	dor | shekedy | qokol | kechdy | otedy | ol | tedy | chckhedy	miss eine Portion Droge ab · [shekedy:?] · erhitzen · [kechdy:?] · kalter Ansatz in der Mitte des Grades, abgeschlossen · Grundansatz · kalt in der Mitte des Grades, abgeschlossen · Arzneikompositum: trocken, Gradmitte, abgeschlossen	8	0	1	0	0
f78r	f78r.13	B	B	2	10	1	2	MAJORITY_OL_BASE_WITH_READER_RIVAL	IT2A_ONLY_EXACT	1	0	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy ol kedy qokain okedy kedy tol dy qoteedy dy	qokedy olke y qokain oke ke y tol y qotee y dy	heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt; nominal kaltes Gut/Material | Qualitäts-/Wertfeld geschlossen | kalt am Ende des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	heiß in der Mitte des Grades, abgeschlossen | Grundansatz | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad II | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | kalt; nominal kaltes Gut/Material | Qualitäts-/Wertfeld geschlossen | kalt am Ende des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen	qokedy | ol | kedy | qokain | okedy | kedy | tol | dy | qoteedy | dy	heiß in der Mitte des Grades, abgeschlossen · Grundansatz · heiß in der Mitte des Grades, abgeschlossen · heiß, Grad II · heißer Ansatz in der Mitte des Grades, abgeschlossen · heiß in der Mitte des Grades, abgeschlossen · kalt; nominal kaltes Gut/Material · Qualitäts-/Wertfeld geschlossen · kalt am Ende des Grades, abgeschlossen · Qualitäts-/Wertfeld geschlossen	10	0	1	0	0
f78r	f78r.14	B	B	2	9	1	9	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	sor checkhy or chckhdy dol kedy qokededy qokan ol	sor checkhy or chckhdy dol kedy qokededy qokan ol	s or checkhy r chckh y dol kedy qoke edy qokan ol	Samenportion | trockenes Arzneikompositum am Gradanfang | Drogenportion | Arzneikompositum: trocken, Gradanfang, abgeschlossen | Materialmaß | heiß in der Mitte des Grades, abgeschlossen | [qokededy:?] | heiß im qo-Rahmen, Grad I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Samenportion | trockenes Arzneikompositum am Gradanfang | Drogenportion | Arzneikompositum: trocken, Gradanfang, abgeschlossen | Materialmaß | heiß in der Mitte des Grades, abgeschlossen | [qokededy:?] | heiß im qo-Rahmen, Grad I | Grundansatz	sor | checkhy | or | chckhdy | dol | kedy | qokededy | qokan | ol	Samenportion · trockenes Arzneikompositum am Gradanfang · Drogenportion · Arzneikompositum: trocken, Gradanfang, abgeschlossen · Materialmaß · heiß in der Mitte des Grades, abgeschlossen · [qokededy:?] · heiß im qo-Rahmen, Grad I · Grundansatz	9	0	1	0	0
f78r	f78r.28	B	B	2	9	1	2	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly	porain ol qokeedy kchol tchal olkee yfchey ofchedy taly	rain ol qokeedy kchol tchal olkee yfchey ofchedy taly	Drogenportion II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | erhitztes Trockengut | Rohstoffklasse I, kalt-trocken am Gradanfang | [olkee:?] | [yfchey:?] | [ofchedy:?] | [taly:?]	Drogenportion II | Grundansatz | heiß am Ende des Grades, abgeschlossen | erhitztes Trockengut | Rohstoffklasse I, kalt-trocken am Gradanfang | [olkee:?] | [yfchey:?] | [ofchedy:?] | [taly:?]	orain | ol | qokeedy | kchol | tchal | olkee | yfchey | ofchedy | taly	Drogenportion II · Grundansatz · heiß am Ende des Grades, abgeschlossen · erhitztes Trockengut · Rohstoffklasse I, kalt-trocken am Gradanfang · [olkee:?] · [yfchey:?] · [ofchedy:?] · [taly:?]	9	0	1	0	0
f78r	f78r.29	B	B	2	11	2	2|11	BILATERAL_PORTABLE_OL_BASE|BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT|BOTH_EXACT	1	0	ssheky ol kedy chckhy dain oty qokor oky dain chy ol	s sheky ol kedy chckhy dain oty qokor oky dain chy ol	s sheky ol ked chckhy dain oty qokor oky dain ch ol	[ssheky:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert II | kalter Ansatz am Anfang des Grades | heiße Drogenportion | heißer Ansatz am Anfang des Grades | Grad-/Maßwert II | trocken am Anfang des Grades | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[ssheky:?] | Grundansatz | heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert II | kalter Ansatz am Anfang des Grades | heiße Drogenportion | heißer Ansatz am Anfang des Grades | Grad-/Maßwert II | trocken am Anfang des Grades | Grundansatz	ssheky | ol | kedy | chckhy | dain | oty | qokor | oky | dain | chy | ol	[ssheky:?] · Grundansatz · heiß in der Mitte des Grades, abgeschlossen · Arzneikompositum: trocken, Gradanfang · Grad-/Maßwert II · kalter Ansatz am Anfang des Grades · heiße Drogenportion · heißer Ansatz am Anfang des Grades · Grad-/Maßwert II · trocken am Anfang des Grades · Grundansatz	11	0	2	0	0
f78r	f78r.33	B	B	2	10	1	8	BILATERAL_PORTABLE_OL_BASE	BOTH_EXACT	1	0	ytedy daiin ykedy y olsheey qokeey okal ol keedy dyky	ytedy daiin ykedy yolsheey qokchy okal ol keedy dyky	ytedy daiin yke y yolsheey qokchy okal ol kee yky	[ytedy:?] | Grad-/Maßwert III | erhitze hiervon bis zur Mittelstufe und schließe ab | hierzu: | [olsheey:?] | heiß am Ende des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß am Ende des Grades, abgeschlossen | [dyky:?]	[ytedy:?] | Grad-/Maßwert III | erhitze hiervon bis zur Mittelstufe und schließe ab | hierzu: | [olsheey:?] | heiß am Ende des Grades | Rohstoffklasse I im Ansatz, heiß am Gradanfang | Grundansatz | heiß am Ende des Grades, abgeschlossen | [dyky:?]	ytedy | daiin | ykedy | y | olsheey | qokeey | okal | ol | keedy | dyky	[ytedy:?] · Grad-/Maßwert III · erhitze hiervon bis zur Mittelstufe und schließe ab · hierzu: · [olsheey:?] · heiß am Ende des Grades · Rohstoffklasse I im Ansatz, heiß am Gradanfang · Grundansatz · heiß am Ende des Grades, abgeschlossen · [dyky:?]	10	0	1	0	0
f78r	f78r.35	B	B	2	11	1	10	LOCAL_OLY_ACTION_CONFLICT	NEITHER_EXACT	1	0	y sain checkhy qokain cheeky daiin daiin y tees ol y	y sain checkhy qokain cheeky daiin daiin ytees oly	y sain checkhy qokain cheeky daiin daiin y tees ly	Eintrag: | Saatgut, Typ/Charge II | trockenes Arzneikompositum am Gradanfang | heiß, Grad II | trocken am Gradende, dann heiß am Gradanfang | Grad-/Maßwert III | Grad-/Maßwert III | Eintragsteil abgeschlossen | kalte Arzneispecies, Endstufe | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Eintrag abgeschlossen	Eintrag: | Saatgut, Typ/Charge II | trockenes Arzneikompositum am Gradanfang | heiß, Grad II | trocken am Gradende, dann heiß am Gradanfang | Grad-/Maßwert III | Grad-/Maßwert III | Eintragsteil abgeschlossen | kalte Arzneispecies, Endstufe | abseihen | Eintrag abgeschlossen	y | sain | checkhy | qokain | cheeky | daiin | daiin | y | tees | ol+y	Eintrag: · Saatgut, Typ/Charge II · trockenes Arzneikompositum am Gradanfang · heiß, Grad II · trocken am Gradende, dann heiß am Gradanfang · Grad-/Maßwert III · Grad-/Maßwert III · Eintragsteil abgeschlossen · kalte Arzneispecies, Endstufe · abseihen	10	1	1	0	0
