occurrence_id	page	locus	section	language	hand	ordinal	token_count	position	previous_token	next_token	old_structural_meta_gloss	working_translation_de	semantic_decision	export_policy	evidence_type	composition	unresolved_component	reader_scope	render_span_tokens	reader_rival_surface	reader_rival_de	reader_rival_source	it2a_operation	it2a_render	it2a_source_span	it2a_span_ordinals	rf1b_operation	rf1b_render	rf1b_source_span	rf1b_span_ordinals	reader_support	boundary_active	render_once	rationale	zl3b_line	it2a_line	rf1b_line
G683-OL-0101	f113v	f113v.25	S	B	3	9	12	MEDIAL	opaiin	keeor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opshedy qotam	tokary lkchey lkeedy otey pcheol qopchey cthol opaiin ol keeor opedy qotam
G683-OL-0102	f113v	f113v.30	S	B	3	9	13	MEDIAL	ar	okaiiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Rohstoffklasse I	LOCAL_MATERIAL_READER_CONFLICT	NO_OL_EXPORT	PUBLISHED_READER_RIVAL	AL_RAW_I	NONE	BILATERAL_GLYPH_RIVAL	ol	IT2A:al|RF1B:al	Rohstoffklasse I	PUBLISHED_READER_RIVAL	ONE	al	ol	9	ONE	al	ol	9	NEITHER_EXACT	0	1	Beide Alternativleser lesen al statt freiem ol; die publizierte al-Karte liefert lokal Rohstoffklasse I.	ysheey qoeey or aiiin okeeo l otain ar ol okaiiin aiin shody otcham	ysheey qoeey or aiiin okeeol otain ar al okaiiin aiin shody otcham	yeey qoeey or aiiin okeeo l oteiin ar al okaiiin aiin shody otcham
G683-OL-0103	f113v	f113v.42	S	B	3	13	13	EOS	otakeol	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	13	EXACT	ol	ol	13	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	pol keeo dy qoeees aiin or aiin oteol fchedy otchey dar otakeol ol	pol keeo dy qoeees aiin oraiin oteol fchedy oteeey dar otakeol ol	pol keeo dy qoeees aiin or aiin oteol fche y oteeey dar otakeol ol
G683-OL-0104	f114r	f114r.12	S	B	3	2	12	MEDIAL	ykcheshd	air	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okam	ykcheshd ol air okaiin otedy ykeeey teos lair sheod chody otchedair okom	ykcheshd ol air okaiin oted ykeeey teos lair sheod chody otche air otom
G683-OL-0105	f114r	f114r.14	S	B	3	5	11	MEDIAL	qodair	daldy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary	solpchd oiin chcthdy qodair ol daldy qopdain opdaiin opdairody opdaildo ary
G683-OL-0106	f114r	f114r.2	S	B	3	11	13	MEDIAL	cheed	keeed	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	deedar qoteeddy dair o kedy okoeey r aiin oor cheed ol keeed lkeeedam	deedar qoteeddy dair okedy okoeey raiin oor cheed ol keeed lkeeedam	deedar qoteeddy dair ke y okoeey raiin oor cheed ol keeed lkeeedam
G683-OL-0107	f114r	f114r.37	S	B	3	8	13	MEDIAL	ols	kaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	8	EXACT	ol	ol	8	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	odar or aiin otshedy okaiin yky ols ol kaiin chees air qotaiin chedaiiin	odar or aiin otshe y okaiin yky ols ol kaiin chees air qotaiin chedaiiin
G683-OL-0108	f114v	f114v.16	S	B	3	4	12	MEDIAL	chey	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam	ytchedy qool chey ol aiin chedar chdaiin chdal qokaiin choky chol dam
G683-OL-0109	f114v	f114v.3	S	B	3	10	12	MEDIAL	choty	lchdaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	10	EXACT	ol	ol	10	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdaiin dal	oeos qotcheo odain qotain otar qotchd dol qotchedy choty ol lchdain dal	oeos qotcheo o ain qotain otar qotchd ol qotchedy choty ol lch aiin dal
G683-OL-0110	f114v	f114v.34	S	B	3	2	10	MEDIAL	olkeechy	oaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	olkeechy ol oaiin aiin chocthey qotedal octhy sotey cheos air	olkeechy ol oaiin aiin chocthey qotedal octhy sotey cheor air	olkeechy ol oaiin aiin chocthey qote al octhy sotey cheor air
G683-OL-0111	f114v	f114v.37	S	B	3	2	11	MEDIAL	dcheey	cheodaiiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dcheey ol cheodaiiin qokar otaiin otal o kaiin chey tar arody	dcheey ol cheodaiiin qokar otaiin otal okaiin chey tar arody	dcheey ol cheo aiiin qokar otaiin otal okaiin chey tar arody
G683-OL-0112	f115r	f115r.1	S	B	@	6	11	MEDIAL	cheop	teeedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	bis zur Mittelstufe getrockneter Pulverstoff	BOUND_OL_MATERIAL_COMPONENT	LOCAL_COMPOUND_ONLY	PUBLISHED_READER_BOUND_CARD	CHEOP_MIDDLE_DRY+OL_POWDER_MATERIAL_HEAD	IT2a additionally joins following TEEEDY	BILATERAL_LEFT_BOUND	cheop|ol	IT2A:cheopolteeedy|RF1B:cheopol	bis zur Mittelstufe getrockneter Pulverstoff	PUBLISHED_READER_BOUND_CARD	MERGE_3	cheopolteeedy	cheop|ol|teeedy	5|6|7	MERGE_2	cheopol	cheop|ol	5|6	NEITHER_EXACT	1	1	Beide Alternativleser binden cheop und ol; IT2a bindet zusätzlich teeedy. Der gemeinsame cheopol-Pulverstoff wird einmal gerendert, teeedy bleibt als eigener ZL3b-Zustand sichtbar.	fdar qopchol qochedain otedy cheop ol teeedy oroiir oechedy oteedy qotchedy	fshdar qopchol qochedain otedy cheopolteeedy oroiir oechedy oteedy qotchedy	f ar qopchol qochedain ote y cheopol teee y oroiir oeche y otee y qotchedy
G683-OL-0113	f115r	f115r.24	S	B	@	11	14	MEDIAL	lor	otlaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dcheol qokeol or ar aiin cheey okeeeo or chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary	dcheol qokeol or ar aiin cheey okeeeo ar chl lor ol otlaiin cheeor ary
G683-OL-0114	f115r	f115r.29	S	B	@	9	10	MEDIAL	pchodar	chedyo	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	fertig getrockneter Holzdrogenansatz; Schluss-o offen	BOUND_OL_MATERIAL_COMPONENT	LOCAL_COMPOUND_ONLY	INFERRED_RELATIVE	OLCHEDY_DRY_WOOD_PREPARATION+O_UNRESOLVED	terminal O	BILATERAL_BOUND	ol|chedyo	IT2A:olchedyo|RF1B:olchedyo	fertig getrockneter Holzdrogenansatz; Schluss-o offen	INFERRED_RELATIVE	MERGE_2	olchedyo	ol|chedyo	9|10	MERGE_2	olchedyo	ol|chedyo	9|10	NEITHER_EXACT	1	1	Beide Alternativleser binden rechts zu olchedyo. Die Lesung erbt den olchedy-Kern nur als Verwandteninferenz; das sichtbare Schluss-o bleibt offen.	fshedy shdalky cheedar qopchedy qopchedyd lksho ror pchodar ol chedyo	fshedy shdalky cheedar qopchedy qopchedyd lksho ror pchodar olchedyo	fshedy shdalky cheedar qopchedy qopchedyd lksho ror pchodar olchedyo
G683-OL-0115	f115v	f115v.1	S	B	3	9	11	MEDIAL	qotdain	raiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	9	EXACT	ol	ol	9	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	tchedor otchedy qotees ytain qoty qotar opolaiin qotdain ol raiin om	tchedor otchedy qotees ytain qoty qotad opoloiin qetdain ol roiin om	tchedor otchedy qotees ytain qoty qotar op olaiin qotdain ol raiin om
G683-OL-0116	f115v	f115v.30	S	B	3	2	8	MEDIAL	ycheedaiin	chlor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky
G683-OL-0117	f116r	f116r.11	S	B	3	1	11	BOS	BOS	aiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	1	EXACT	ol	ol	1	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ol aiin shed qoteedy okeolshy qotain okedy chedy olchedy olkain als	ol aiin shed qoteedy okeolshey qotain okedy chedy olchedy olkain als	ol aiin shed qoteed okeolshy qotain oke y chedy olche y olkain als
G683-OL-0118	f116r	f116r.20	S	B	3	3	15	MEDIAL	keedy	cheey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	chol keedy ol cheey raiin y chedy otar o kal okain olar otedy qoty sfm	chol keedy ol cheey laiin y chedy otar okal okain olar otedy qoty rfam	chol keedy ol cheey raiin y chedy otar okal okain ol ar ytedy qoty rf m
G683-OL-0119	f116r	f116r.26	S	B	3	6	10	MEDIAL	qotey	cheedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	6	EXACT	ol	ol	6	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytchey qokaiin chckhol shechol qotey ol cheedy otain okedy qotam	ytchey qokaiin chckhol shechol qotey ol cheedy otain okeedy qotam	ytchey qokaiin chckhol shechol qotey ol chee y otain okedy qotam
G683-OL-0120	f116r	f116r.32	S	B	3	7	12	MEDIAL	shey	lchedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	7	EXACT	ol	ol	7	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	olkeey rain shey qor aiin shey ol lchedy rshey qokeedy chtain oly	olkeey rain shey qor oiin shey ol lchedy rshey qokeedy chtain oly	olkeey rain shey qor aiin shey ol lchedy rshey qokeedy chtain oly
G683-OL-0121	f116r	f116r.40	S	B	3	8	12	MEDIAL	chery	chedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:l	Pfund / Gewichtseinheit	GDT663:FREE_SIGLUM_DEFAULT	EXACT	ol	ol	8	ONE	l	ol	8	IT2A_ONLY_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dsheey shey qokey shey qokain shckhy chery ol chedy l chey lchy	dsheey shey qokey shey qokain shckhy chery ol chedy lcheylchy	dsheey shey qokey ey qokain shckhy chery l chedy lcheylchy
G683-OL-0122	f116r	f116r.44	S	B	3	5	11	MEDIAL	shckhy	lcheor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	s okeedy qokain shckhy ol lcheor chky raiin chey qol okam	syokeedy qokain shckhy ol lcheor chky raiin chey qol okam	sq oteedy qokain shckhy ol lcheor chky raiin chey qol kam
G683-OL-0123	f116r	f116r.49	S	B	3	11	12	MEDIAL	arom	lkan	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	11	EXACT	ol	ol	11	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sysor shey qokey okeolan chey qol or cheey qor arom ol lkan	sosar shey qokey okeolan chey qol or cheey qor aram ol lkan	s s r shey qokey okeolan chey qol or cheey qor aram ol lkan
G683-OL-0124	f116r	f116r.6	S	B	3	2	9	MEDIAL	sain	lchedy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	sain ol lchedy chedy otey chedy lain otedy oteey	sain ol lchedy chedy otey chedy ykoloin otedy oteey	s in ol lchedy chedy otey chedy lain otedy oteey
G683-OL-0125	f13v	f13v.10	H	A	1	2	6	MEDIAL	y	chy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	MAJORITY_OL_BASE_WITH_READER_RIVAL	MAJORITY_DEFAULT__NOT_ALL_READERS	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	ZL3B_PLUS_ONE_EXACT__RF1B_RIVAL	ol	RF1B:yol	Leserform yol; lokale Bedeutung offen	UNRESOLVED_READER_FORM	EXACT	ol	ol	2	MERGE_2	yol	y|ol	1|2	IT2A_ONLY_EXACT	1	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	y ol chy kchey kchor dal	y ol chy kchey kchor dal	yol chy kchey kchor dal
G683-OL-0126	f15v	f15v.8	H	A	1	3	7	MEDIAL	chor	oiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol daiin	ytchor chor ol oiin oty shol aiin
G683-OL-0127	f17v	f17v.12	H	A	1	5	6	MEDIAL	chckhey	chor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	oy choy keaiin chckhey ol chor	oy choy koaiin chckhey ol chor	oy choy keoiin chckhey ol chor
G683-OL-0128	f17v	f17v.18	H	A	1	3	8	MEDIAL	cheeor	chol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr or eees	otor cheeor ol chol dor chr oreees
G683-OL-0129	f17v	f17v.8	H	A	1	3	6	MEDIAL	kchar	dy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	3	EXACT	ol	ol	3	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy	qokeey kchar ol dy choldaiin sy
G683-OL-0130	f17v	f17v.9	H	A	1	5	5	EOS	choltaiin	EOS	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	5	EXACT	ol	ol	5	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ycheol shol kchol choltaiin ol	ycheol shol kchol choltaiin ol	ycheol shol kchol choltaiin ol
G683-OL-0131	f18r	f18r.10	H	A	1	4	5	MEDIAL	qokchol	ydaiin	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	4	EXACT	ol	ol	4	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin	dar shor qokchol ol ydaiin
G683-OL-0132	f20r	f20r.4	H	A	1	2	4	MEDIAL	ochol	teey	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	Grundansatz	BILATERAL_PORTABLE_OL_BASE	BILATERAL_EXACT_WHOLE	GDT664_PUBLISHED_LEARNED_WHOLE	OL_BASE	NONE	BILATERAL_EXACT	ol	NONE	NONE	NONE	EXACT	ol	ol	2	EXACT	ol	ol	2	BOTH_EXACT	0	0	GDT664s publizierte LEARNED_OL_BASE-Karte wird aus dem Praxis-/Stammkanal in den Tokenrenderer übernommen.	ochol ol teey otolchey	ochol ol teey otolchey	ochol ol teey otolchey
G683-OL-0133	f20v	f20v.11	H	A	1	3	4	MEDIAL	chey	chory	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	zusammengesetzter Drogenstoff	LOCAL_MATERIAL_READER_CONFLICT	NO_OL_EXPORT	PUBLISHED_READER_RIVAL	CPHOL_COMPOSITE_DRUG_MATERIAL	NONE	BILATERAL_GLYPH_RIVAL	ol	IT2A:cphol|RF1B:cphol	zusammengesetzter Drogenstoff	PUBLISHED_READER_RIVAL	ONE	cphol	ol	3	ONE	cphol	ol	3	NEITHER_EXACT	0	1	Beide Alternativleser lesen cphol; dessen publizierte Karte ist zusammengesetzter Drogenstoff, nicht freier Grundansatz.	okoiin chey ol chory	okoiin chey cphol chor y	okoiin chey cphol chory
G683-OL-0134	f21r	f21r.6	H	A	1	10	12	MEDIAL	chol	qoteeol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	trockener Drogenstoff im Grundansatz	BOUND_OL_MATERIAL_COMPONENT	LOCAL_COMPOUND_ONLY	INFERRED_COMPOSITION	CHOL_DRY_MATERIAL+OL_BASE	NONE	BILATERAL_LEFT_BOUND	chol|ol	IT2A:cholol|RF1B:cholol	trockener Drogenstoff im Grundansatz	INFERRED_COMPOSITION	MERGE_2	cholol	chol|ol	9|10	MERGE_2	cholol	chol|ol	9|10	NEITHER_EXACT	1	1	Beide Alternativleser binden links zu cholol; der trockene Stoff plus Ansatzkern ist eine lokale Komposition, keine publizierte cholol-Ganzwortkarte.	dchor y kol y ky chol kol qokeol chol ol qoteeol dady	dchor y kolyky chol kol qokeol cholol qoteeol dady	dchor y kolyky chol kol qokeol cholol qoteeol d dy
