audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G638-A04-030	4	cthor	f42r	f42r.10	H	A	1	4	MIDDLE	ksheo	otol	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol shol dain	choty dol ksheo cthor otol cthol chol sholdain	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	3	8	0.375000	[choty:?] | [dol:?] | [ksheo:?] | [cthor:?] | [otol:?] | [cthol:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II	[choty:?] | [dol:?] | [ksheo:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otol:?] | [cthol:?] | trocken; nominal trockenes Gut/Material | feucht; nominal feuchtes Gut/Material | Qualitätsgrad II	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-031	4	cthor	f52v	f52v.5	H	A	1	2	MIDDLE	yteey	cheos	yteey cthor cheos cpheodar dy sarg	yteey cthor cheor cpheodor dy sarg	yteey cthor cheor cpheodar dy rarg	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	0	5	0.000000	[yteey:?] | [cthor:?] | [cheos:?] | [cpheodar:?] | [dy:?] | [sarg:?]	[yteey:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [cheos:?] | [cpheodar:?] | [dy:?] | [sarg:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-032	4	cthor	f52v	f52v.6	H	A	1	2	MIDDLE	qotodaiin	oty	qotodaiin cthor oty kcholy	qotodaiin cthor oty kcholy	qotodaiin cthor oty kcholy	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	1	3	0.333333	[qotodaiin:?] | [cthor:?] | kalter Ansatz, Grundform | [kcholy:?]	[qotodaiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | kalter Ansatz, Grundform | [kcholy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-033	4	cthor	f52v	f52v.7	H	A	1	3	MIDDLE	sholoiin	aiin	pcheol sholoiin cthor aiin	pcheol sholoiin cthor aiin	pcheol sholoiin cthor aiin	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	1	3	0.333333	[pcheol:?] | [sholoiin:?] | [cthor:?] | Menge III	[pcheol:?] | [sholoiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Menge III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-034	4	cthor	f5v	f5v.2	H	A	1	5	MIDDLE	dain	chots	dchol chol otaiin dain cthor chots ychopordg	dchol sy chol otaiin dain cthor chots ychopordg	dchol chol otaiin ain cthor chots ychopordg	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	3	6	0.500000	[dchol:?] | trocken; nominal trockenes Gut/Material | kalt im Zubereitungsrahmen, Grad III | Grad-/Maßwert II | [cthor:?] | [chots:?] | [ychopordg:?]	[dchol:?] | trocken; nominal trockenes Gut/Material | kalt im Zubereitungsrahmen, Grad III | Grad-/Maßwert II | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chots:?] | [ychopordg:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A04-035	4	cthor	f5v	f5v.4	H	A	1	7	MIDDLE	daiin	okch	qotor shees otol ykoiin shol daiin cthor okch y taiin	qotor shees otol ykoiin shol daiin cthor okchy taiin	qotor shees otol ykoiin ol daiin cthor okchytaiin	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	3	9	0.333333	[qotor:?] | [shees:?] | [otol:?] | [ykoiin:?] | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III | [cthor:?] | [okch:?] | [y:?] | kalt, Grad III	[qotor:?] | [shees:?] | [otol:?] | [ykoiin:?] | feucht; nominal feuchtes Gut/Material | Qualitätsgrad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [okch:?] | [y:?] | kalt, Grad III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-036	4	cthor	f6r	f6r.2	H	A	1	7	MIDDLE	cthy	chotols	daiin chckhy chor chor kar cthy cthor chotols	daiin chckhy chor chor kar cthy cthor chotols	daiin chckhy chor chor kar cthy cthor chotols	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	4	7	0.571429	Grad-/Maßwert III | [chckhy:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [kar:?] | CTH-Drogenmaterial | [cthor:?] | [chotols:?]	Grad-/Maßwert III | [chckhy:?] | Pflanzen-/Reproduktionsteil | Pflanzen-/Reproduktionsteil | [kar:?] | CTH-Drogenmaterial | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chotols:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A04-037	4	cthor	f80v	f80v.34	B	B	2	5	MIDDLE	olshey	ylchdy	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	8	0.250000	[dol:?] | [sheyr:?] | feucht, attributiv gebunden | [olshey:?] | [cthor:?] | [ylchdy:?] | [olkain:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [qoly:?]	[dol:?] | [sheyr:?] | feucht, attributiv gebunden | [olshey:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [ylchdy:?] | [olkain:?] | feuchte CTH-Materialform; im Herbal feuchtes Blatt-/Krautgut | [qoly:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-038	4	cthor	f82v	f82v.35	B	B	2	1	FIRST	<BOS>	chey	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	3	9	0.333333	[cthor:?] | [chey:?] | [qsain:?] | [qokeey:?] | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | [otal:?] | [okeedy:?] | heiße Substanz | [dym:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chey:?] | [qsain:?] | [qokeey:?] | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | [otal:?] | [okeedy:?] | heiße Substanz | [dym:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-039	4	cthor	f89v1	f89v1.9	P	A	1	2	MIDDLE	too	okol	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	tocheo cthor okol chekaiin os aiin ol cheokchey qokoiiin dan	too cthor okol chekaiin os aiin ol cheokchey qokoiiin a	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	9	0.222222	[too:?] | [cthor:?] | [okol:?] | [chekaiin:?] | [os:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheokchey:?] | [qokoiiin:?] | [du:?]	[too:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [okol:?] | [chekaiin:?] | [os:?] | Menge III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [cheokchey:?] | [qokoiiin:?] | [du:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-040	4	cthor	f8v	f8v.9	H	A	1	5	MIDDLE	chol	chaiin	shol orchl chokchy chol cthor chaiin	shol orchl chokchy chol cthor chaiin	shol orchl chokchy chol cth r chaiin	0	0	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	3	5	0.600000	feucht; nominal feuchtes Gut/Material | [orchl:?] | [chokchy:?] | trocken; nominal trockenes Gut/Material | [cthor:?] | trocken, Grad III	feucht; nominal feuchtes Gut/Material | [orchl:?] | [chokchy:?] | trocken; nominal trockenes Gut/Material | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken, Grad III	READER_SPLIT_OR_FUSION	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A04-041	4	cthor	f9r	f9r.1	H	A	1	3	MIDDLE	choly	orchey	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary shor cthy	tydlo choly cthor orchey s shy odaiin sary shor cthy	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	9	0.222222	[tydlo:?] | [choly:?] | [cthor:?] | [orchey:?] | [s:?] | [shy:?] | [odaiin:?] | [sary:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial	[tydlo:?] | [choly:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [orchey:?] | [s:?] | [shy:?] | [odaiin:?] | [sary:?] | Blüten-/Fruchtstand; reproduktiver Teil | CTH-Drogenmaterial	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-042	4	cthor	f9v	f9v.2	H	A	1	4	MIDDLE	chkaiin	chol	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	dchor qoaiin chkaiin cthor chol chor cphol dy oty qokaiin dy	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	4	10	0.400000	[dchor:?] | [qoaiin:?] | [chkaiin:?] | [cthor:?] | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | [cphol:?] | [dy:?] | kalter Ansatz, Grundform | heiß, Grad III | [dy:?]	[dchor:?] | [qoaiin:?] | [chkaiin:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | [cphol:?] | [dy:?] | kalter Ansatz, Grundform | heiß, Grad III | [dy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A04-043	4	cthor	f9v	f9v.4	H	A	1	5	MIDDLE	kaiin	otol	ytey tch y kaiin cthor otol oty toldy	ytey tchy kaiin cthor otol oty toldy	yteytchy taiin cthor otol oty toldy	1	1	UNKNOWN_SURFACE	[cthor:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge	2	7	0.285714	[ytey:?] | [tch:?] | [y:?] | heiß, Grad III | [cthor:?] | [otol:?] | kalter Ansatz, Grundform | [toldy:?]	[ytey:?] | [tch:?] | [y:?] | heiß, Grad III | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [otol:?] | kalter Ansatz, Grundform | [toldy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A05-001	5	qotchol	f10r	f10r.5	H	A	1	2	MIDDLE	qokchy	chol	qokchy qotchol chol cthy	qokchy qotchol chol cthy	qokchy qotchol chol cthy	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	3	3	1.000000	heiß-trocken | [qotchol:?] | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial	heiß-trocken | Material: kalt und trocken | trocken; nominal trockenes Gut/Material | CTH-Drogenmaterial	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A05-002	5	qotchol	f13r	f13r.6	H	A	1	4	MIDDLE	daiin	okchy	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchor oiin chckhy d	tchor dor daiin qotchol okchy okchoroiin chckhy d	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	1	8	0.125000	[tchor:?] | [dor:?] | Menge/Portion III | [qotchol:?] | [okchy:?] | [okchor:?] | [oiin:?] | [chckhy:?] | [d:?]	[tchor:?] | [dor:?] | Menge/Portion III | Material: kalt und trocken | [okchy:?] | [okchor:?] | [oiin:?] | [chckhy:?] | [d:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A05-003	5	qotchol	f18v	f18v.5	H	A	1	5	MIDDLE	kchy	daiir	ychoees ykchy qol kchy qotchol daiir om	r ychoees ykchy qol kchy qotchol daiir om	ychoees ykchy qol kchy qotchol daiir om	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	0	6	0.000000	[ychoees:?] | [ykchy:?] | [qol:?] | [kchy:?] | [qotchol:?] | [daiir:?] | [om:?]	[ychoees:?] | [ykchy:?] | [qol:?] | [kchy:?] | Material: kalt und trocken | [daiir:?] | [om:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A05-004	5	qotchol	f20r	f20r.1	H	A	1	4	MIDDLE	cheey	qotoeey	kdchody chopy cheey qotchol qotoeey dchor chaiin	kdchody chopy cheey qotchol qotoeey dchor choiin	kdchody chopy cheey qotchol qotoeey dchor ch iin	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	1	6	0.166667	[kdchody:?] | [chopy:?] | [cheey:?] | [qotchol:?] | [qotoeey:?] | [dchor:?] | trocken, Grad III	[kdchody:?] | [chopy:?] | [cheey:?] | Material: kalt und trocken | [qotoeey:?] | [dchor:?] | trocken, Grad III	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A05-005	5	qotchol	f21r	f21r.10	H	A	1	6	MIDDLE	qotaiin	ty	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	totchy keor chy ky qotaiin qotchol ty ctheey otaiin	totchy keor chyky qotaiin qotchol ty ctheey otaiin	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	4	8	0.500000	[totchy:?] | [keor:?] | trocken, Grundform | [ky:?] | kalt, Grad III | [qotchol:?] | [ty:?] | CTH-Drogenmaterial, Form II | kalt im Zubereitungsrahmen, Grad III	[totchy:?] | [keor:?] | trocken, Grundform | [ky:?] | kalt, Grad III | Material: kalt und trocken | [ty:?] | CTH-Drogenmaterial, Form II | kalt im Zubereitungsrahmen, Grad III	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A05-006	5	qotchol	f21r	f21r.2	H	A	1	5	MIDDLE	sheaiin	oteos	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	4	8	0.500000	Samen/Saatgut, Typ/Charge III | [chcphy:?] | [oky:?] | [sheaiin:?] | [qotchol:?] | [oteos:?] | feucht, Bindungsstufe II | CTH-Drogenmaterial | Menge/Portion III	Samen/Saatgut, Typ/Charge III | [chcphy:?] | [oky:?] | [sheaiin:?] | Material: kalt und trocken | [oteos:?] | feucht, Bindungsstufe II | CTH-Drogenmaterial | Menge/Portion III	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A05-007	5	qotchol	f32r	f32r.2	H	A	1	7	LAST	dshodar	<EOS>	okor okchor sheor ckhy dal dshodar qotchol	okor okchor sheor ckhy dal dshodar qotchol	okor okchor sheor ckhy dal dshodar qotchol	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	0	6	0.000000	[okor:?] | [okchor:?] | [sheor:?] | [ckhy:?] | [dal:?] | [dshodar:?] | [qotchol:?]	[okor:?] | [okchor:?] | [sheor:?] | [ckhy:?] | [dal:?] | [dshodar:?] | Material: kalt und trocken	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A05-008	5	qotchol	f45r	f45r.9	H	A	1	7	MIDDLE	ytaiin	kol	or or chain dain ykolody ytaiin qotchol kol dy	dor or chain dain ykolody ytaiin qotchol kol dy	dor r chain dain ykolody ytaiin qotchol kol dy	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	5	8	0.625000	Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken, Grad II | Grad-/Maßwert II | [ykolody:?] | [ytaiin:?] | [qotchol:?] | heiß; nominal heißes Gut/Material | [dy:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken, Grad II | Grad-/Maßwert II | [ykolody:?] | [ytaiin:?] | Material: kalt und trocken | heiß; nominal heißes Gut/Material | [dy:?]	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A05-009	5	qotchol	f49r	f49r.17	H	A	1	6	MIDDLE	kchy	chosory	olol ol chey chey kchy qotchol chosory	olol olchey chey kchy qotchol chosory	olol ol chey chey kchy qotchol chosory	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	1	6	0.166667	[olol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chey:?] | [chey:?] | [kchy:?] | [qotchol:?] | [chosory:?]	[olol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [chey:?] | [chey:?] | [kchy:?] | Material: kalt und trocken | [chosory:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A05-010	5	qotchol	f4r	f4r.4	H	A	1	1	FIRST	<BOS>	chy	qotchol chy yty daiin okaiin cthy	qotchol chy yty daiin okaiin cthy	qotchol chy yty daiin okaiin cthy	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	4	5	0.800000	[qotchol:?] | trocken, Grundform | [yty:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | CTH-Drogenmaterial	Material: kalt und trocken | trocken, Grundform | [yty:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | CTH-Drogenmaterial	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A05-011	5	qotchol	f53r	f53r.8	H	A	1	1	FIRST	<BOS>	dar	qotchol dar qoty chtor oltsho ykeeod o y toyd	qotchol dar qoty chtor oltsho cto ykeeod oytoyd	qotchol dar qoty chtor oltsho ykeeog o ytoyd	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	1	8	0.125000	[qotchol:?] | [dar:?] | kalt, Grundform | [chtor:?] | [oltsho:?] | [ykeeod:?] | [o:?] | [y:?] | [toyd:?]	Material: kalt und trocken | [dar:?] | kalt, Grundform | [chtor:?] | [oltsho:?] | [ykeeod:?] | [o:?] | [y:?] | [toyd:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A05-012	5	qotchol	f93v	f93v.2	H	A	1	3	MIDDLE	qotody	qocthody	yteeody qotody qotchol qocthody ytey oky daiin dar cthog	yteeody qotody qotchol qocthody ytey oky daiin dar cthog	yteeod qoto y qotchol qoctho y ytey oky aiin dar cthog	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	1	8	0.125000	[yteeody:?] | [qotody:?] | [qotchol:?] | [qocthody:?] | [ytey:?] | [oky:?] | Grad-/Maßwert III | [dar:?] | [cthog:?]	[yteeody:?] | [qotody:?] | Material: kalt und trocken | [qocthody:?] | [ytey:?] | [oky:?] | Grad-/Maßwert III | [dar:?] | [cthog:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A05-013	5	qotchol	f93v	f93v.5	H	A	1	3	MIDDLE	cthody	ckhol	tshoky cthody qotchol ckhol dchog s olo oteo chodaiindy	tshoky cthody qotchol ckhol dchog s olo oteoc chodaiindy	tshoky ctho y qotchol ckhol dchog s olo oteoc chodaiin dy	1	1	UNKNOWN_SURFACE	[qotchol:?]	Material: kalt und trocken	0	8	0.000000	[tshoky:?] | [cthody:?] | [qotchol:?] | [ckhol:?] | [dchog:?] | [s:?] | [olo:?] | [oteo:?] | [chodaiindy:?]	[tshoky:?] | [cthody:?] | Material: kalt und trocken | [ckhol:?] | [dchog:?] | [s:?] | [olo:?] | [oteo:?] | [chodaiindy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-001	6	otchol	f13r	f13r.5	H	A	1	7	MIDDLE	qopchy	cfholdy	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	shorodo shy tshy kchol dpchy qopchy otchol cfhol dy	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	7	0.000000	[shorodo:?] | [shy:?] | [tshy:?] | [kchol:?] | [dpchy:?] | [qopchy:?] | [otchol:?] | [cfholdy:?]	[shorodo:?] | [shy:?] | [tshy:?] | [kchol:?] | [dpchy:?] | [qopchy:?] | kalt-trockener Zubereitungsstoff | [cfholdy:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-002	6	otchol	f13v	f13v.2	H	A	1	4	MIDDLE	chodal	cphol	oko qokol chodal otchol cphol choty	oko qokol chodal otchol cphol choty	oko qokol chodal otchol cphol choty	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	5	0.000000	[oko:?] | [qokol:?] | [chodal:?] | [otchol:?] | [cphol:?] | [choty:?]	[oko:?] | [qokol:?] | [chodal:?] | kalt-trockener Zubereitungsstoff | [cphol:?] | [choty:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-003	6	otchol	f15v	f15v.9	H	A	1	1	FIRST	<BOS>	octhol	otchol octhol chol chol chody kan	otcholocthol chol chol chody kan	otcholocthol chol chol chody kan	0	0	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	3	5	0.600000	[otchol:?] | [octhol:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [chody:?] | heiß, Grad I	kalt-trockener Zubereitungsstoff | [octhol:?] | trocken; nominal trockenes Gut/Material | trocken; nominal trockenes Gut/Material | [chody:?] | heiß, Grad I	READER_SPLIT_OR_FUSION	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A06-004	6	otchol	f17r	f17r.11	H	A	1	1	FIRST	<BOS>	cthar	otchol cthar okaiin chol daiiin	otchol cthar okaiin chol daiiin	otchol cthar okaiin chol daiiin	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	3	4	0.750000	[otchol:?] | [cthar:?] | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Qualitätsgrad IV	kalt-trockener Zubereitungsstoff | [cthar:?] | heiß, Grad III, im Ansatzrahmen | trocken; nominal trockenes Gut/Material | Qualitätsgrad IV	NONE	CONSISTENT_CONCRETE	the proposed short value introduces no opposite quality, carrier or class conflict in this rendered line
G638-A06-005	6	otchol	f17r	f17r.2	H	A	1	7	MIDDLE	dor	qodcthy	ydair choky okshy qodar ckhody dor otchol qodcthy ods	ydair shoky okshy qodar ckhody dor otchol qodcthy ods	ydair ch ky okshy qodar ckhody dor otchol qodcthy ods	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	8	0.000000	[ydair:?] | [choky:?] | [okshy:?] | [qodar:?] | [ckhody:?] | [dor:?] | [otchol:?] | [qodcthy:?] | [ods:?]	[ydair:?] | [choky:?] | [okshy:?] | [qodar:?] | [ckhody:?] | [dor:?] | kalt-trockener Zubereitungsstoff | [qodcthy:?] | [ods:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
G638-A06-006	6	otchol	f19v	f19v.14	H	A	1	1	FIRST	<BOS>	cheaiin	otchol cheaiin cthol	otcholcheaiin cthol	otcholcheaiin cthol	0	0	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	0	2	0.000000	[otchol:?] | [cheaiin:?] | [cthol:?]	kalt-trockener Zubereitungsstoff | [cheaiin:?] | [cthol:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A06-007	6	otchol	f23r	f23r.1	H	A	1	5	MIDDLE	oty	shy	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	pydchdom chy fcholdy oty otcholshy opy iin yyfchy daiin ololdy dal	0	0	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	3	11	0.272727	[pydchdom:?] | trocken, Grundform | [fcholdy:?] | kalter Ansatz, Grundform | [otchol:?] | [shy:?] | [opyaiin:?] | [y:?] | [yfchy:?] | Grad-/Maßwert III | [ololdy:?] | [dal:?]	[pydchdom:?] | trocken, Grundform | [fcholdy:?] | kalter Ansatz, Grundform | kalt-trockener Zubereitungsstoff | [shy:?] | [opyaiin:?] | [y:?] | [yfchy:?] | Grad-/Maßwert III | [ololdy:?] | [dal:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G638-A06-008	6	otchol	f23v	f23v.2	H	A	1	6	MIDDLE	dol	chal	qottor chy okchaldy qokchey dol otchol chal otchg	qoteotor chy okchafdy qokchey dol otchol chal otchm	qottor chy okchaldy qokchey dol otchol chal otchg	1	1	UNKNOWN_SURFACE	[otchol:?]	kalt-trockener Zubereitungsstoff	1	7	0.142857	[qottor:?] | trocken, Grundform | [okchaldy:?] | [qokchey:?] | [dol:?] | [otchol:?] | [chal:?] | [otchg:?]	[qottor:?] | trocken, Grundform | [okchaldy:?] | [qokchey:?] | [dol:?] | kalt-trockener Zubereitungsstoff | [chal:?] | [otchg:?]	OPAQUE_OTHER_TOKENS	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test prose coherence
