event_id	case_id	phase	statement_id	page	record	surface	card_no	semantic_component_parse	command_id	standard_command_de	silent_owner_de	case_expansion_de	meaning_invariant_across_occurrences	old_semantic_component_parse	old_command_id	old_standard_command_de	resolution
E082	C5	PREPARE_PRODUCT	H5-S001	f56r	H5	dal	PROC055	AL	CMD004	ZIEL	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter an der bezeichneten Stelle anlegen	YES	AL	CMD004	ZIEL	UNCHANGED_UNIQUE_COMMAND
E083	C5	PREPARE_PRODUCT	H5-S002	f56r	H5	schol	PROC034	RESUME_CARD	CMD162	WIEDERAUFNEHMEN	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter an der bezeichneten Stelle anlegen	YES	OL	CMD097	FORTSETZEN	SEMANTIC_SPLIT_STATEMENT_ENTRY
E084	C5	PREPARE_PRODUCT	H5-S002	f56r	H5	choy	PROC056	HO+Y	CMD040	GABE · DIES	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter an der bezeichneten Stelle anlegen	YES	HO+Y	CMD040	GABE · DIES	UNCHANGED_UNIQUE_COMMAND
E085	C5	PREPARE_PRODUCT	H5-S002	f56r	H5	choky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten weiter an der bezeichneten Stelle anlegen	YES	OK+Y	CMD095	ANSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E086	C5	PREPARE_PRODUCT	H5-S002	f56r	H5	cheeckhody	PROC057	CH+EE+CKH+O+DY	CMD016	ABZIEHEN · LANG · DURCHLASS · GANG; SCHLUSS	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten durch den Durchlass im Arbeitsgang länger ablaufen lassen und den Schritt schließen	YES	CH+EE+CKH+O+DY	CMD016	ABZIEHEN · LANG · DURCHLASS · GANG; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E087	C5	PREPARE_PRODUCT	H5-S003	f56r	H5	sh	PROC058	SH	CMD131	HALTEN	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten halten	YES	SH	CMD131	HALTEN	UNCHANGED_UNIQUE_COMMAND
E088	C5	PREPARE_PRODUCT	H5-S003	f56r	H5	cho	PROC052	HO	CMD037	GABE	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten kurz zugeben	YES	HO	CMD037	GABE	UNCHANGED_UNIQUE_COMMAND
E089	C5	PREPARE_PRODUCT	H5-S003	f56r	H5	kchey	PROC059	K+E+Y	CMD046	ZUFUEHREN · KURZ · DIES	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten kurz zugeben	YES	K+E+Y	CMD046	ZUFUEHREN · KURZ · DIES	UNCHANGED_UNIQUE_COMMAND
E090	C5	PREPARE_PRODUCT	H5-S003	f56r	H5	qokokchy	PROC060	OK+OK+Y	CMD092	ANSETZEN · ANSETZEN · DIES	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten erneut einsetzen	YES	OK+OK+Y	CMD092	ANSETZEN · ANSETZEN · DIES	UNCHANGED_UNIQUE_COMMAND
E091	C5	PREPARE_PRODUCT	H5-S004	f56r	H5	okchy	PROC011	OK+Y	CMD095	ANSETZEN · DIES	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten einsetzen	YES	OK+Y	CMD095	ANSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E092	C5	PREPARE_PRODUCT	H5-S004	f56r	H5	chokcheo	PROC061	OK+CH+E+O	CMD083	ANSETZEN · ABZIEHEN · KURZ · GANG	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten im Arbeitsgang kurz ansetzen und abziehen	YES	OK+CH+E+O	CMD083	ANSETZEN · ABZIEHEN · KURZ · GANG	UNCHANGED_UNIQUE_COMMAND
E093	C5	PREPARE_PRODUCT	H5-S004	f56r	H5	kchal	PROC062	K+AL	CMD043	ZUFUEHREN · ZIEL	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten an der bezeichneten Stelle zuführen	YES	K+AL	CMD043	ZUFUEHREN · ZIEL	UNCHANGED_UNIQUE_COMMAND
E094	C5	PREPARE_PRODUCT	H5-S005	f56r	H5	sho	PROC052	HO	CMD037	GABE	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten ansetzen	YES	HO	CMD037	GABE	UNCHANGED_UNIQUE_COMMAND
E095	C5	PREPARE_PRODUCT	H5-S005	f56r	H5	chokchy	PROC011	OK+Y	CMD095	ANSETZEN · DIES	abgebildete mehrköpfige stachelige Pflanze	den laufenden Posten ansetzen	YES	OK+Y	CMD095	ANSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E096	C5	PREPARE_PRODUCT	H5-S005	f56r	H5	kchoar	PROC063	K+HO+AR	CMD047	ZUFUEHREN · GABE · QUELLE	abgebildete mehrköpfige stachelige Pflanze	die Gabe von dort zugeben	YES	K+HO+AR	CMD047	ZUFUEHREN · GABE · QUELLE	UNCHANGED_UNIQUE_COMMAND
E097	C5	PREPARE_PRODUCT	H5-S005	f56r	H5	sotodan	PROC064	OT+O+AIN	CMD119	DANACH · GANG · PORTION	abgebildete mehrköpfige stachelige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	YES	OT+O+AIN	CMD119	DANACH · GANG · PORTION	UNCHANGED_UNIQUE_COMMAND
E098	C5	PREPARE_PRODUCT	H5-S006	f56r	H5	otchey	PROC065	OT+Y	CMD121	DANACH · DIES	abgebildete mehrköpfige stachelige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	YES	OT+Y	CMD121	DANACH · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E099	C5	PREPARE_PRODUCT	H5-S006	f56r	H5	keol	PROC066	K+E+OL	CMD045	ZUFUEHREN · KURZ · FORTSETZEN	abgebildete mehrköpfige stachelige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	YES	K+E+OL	CMD045	ZUFUEHREN · KURZ · FORTSETZEN	UNCHANGED_UNIQUE_COMMAND
E100	C5	PREPARE_PRODUCT	H5-S006	f56r	H5	daiin	PROC009	AIIN	CMD001	MASS	abgebildete mehrköpfige stachelige Pflanze	danach den laufenden Posten weiter nach vorgeschriebenem Maß als Portion im Arbeitsgang kurz zugeben	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E101	C1	OPERATE_OR_APPLY	B1-S001	f81v	B1	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz einwirken lassen und den Schritt schließen	YES	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E102	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	okaiin	PROC038	OK+AIIN	CMD077	ANSETZEN · MASS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß einsetzen	YES	OK+AIIN	CMD077	ANSETZEN · MASS	UNCHANGED_UNIQUE_COMMAND
E103	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	kair	PROC068	K+AIR	CMD042	ZUFUEHREN · LAUF	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Lauf einspeisen	YES	K+AIR	CMD042	ZUFUEHREN · LAUF	UNCHANGED_UNIQUE_COMMAND
E104	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	okal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten an der bezeichneten Stelle anlegen	YES	OK+AL	CMD080	ANSETZEN · ZIEL	UNCHANGED_UNIQUE_COMMAND
E105	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	sar	PROC003	AR	CMD008	QUELLE	gemeinsame zweireihige Figuren-/Beckenstation	eine Portion weiter von dort dosiert zugeben	YES	AR	CMD008	QUELLE	UNCHANGED_UNIQUE_COMMAND
E106	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	ol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	eine Portion weiter von dort dosiert zugeben	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E107	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	kain	PROC069	K+AIN	CMD041	ZUFUEHREN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation	eine Portion weiter von dort dosiert zugeben	YES	K+AIN	CMD041	ZUFUEHREN · PORTION	UNCHANGED_UNIQUE_COMMAND
E108	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	olkain	PROC070	OL+K+AIN	CMD101	FORTSETZEN · ZUFUEHREN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation	eine Portion weiter dosiert zugeben	YES	OL+K+AIN	CMD101	FORTSETZEN · ZUFUEHREN · PORTION	UNCHANGED_UNIQUE_COMMAND
E109	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	al	PROC055	AL	CMD004	ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	YES	AL	CMD004	ZIEL	UNCHANGED_UNIQUE_COMMAND
E110	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	ol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E111	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	rol	PROC071	R+OL	CMD128	KUEHLEN · FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle abkühlen lassen	YES	R+OL	CMD128	KUEHLEN · FORTSETZEN	UNCHANGED_UNIQUE_COMMAND
E112	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	dl	PROC072	L	CMD051	FUEHREN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten führen	YES	L	CMD051	FUEHREN	UNCHANGED_UNIQUE_COMMAND
E113	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	olor	PROC022	OL+OR	CMD102	FORTSETZEN · ANSATZ	gemeinsame zweireihige Figuren-/Beckenstation	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	YES	OL+OR	CMD102	FORTSETZEN · ANSATZ	UNCHANGED_UNIQUE_COMMAND
E114	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	ol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E115	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	sheckhal	PROC073	SH+E+CKH+AL	CMD133	HALTEN · KURZ · DURCHLASS · ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	den Ansatz weiter an der bezeichneten Stelle durch den Durchlass kurz zurückhalten	YES	SH+E+CKH+AL	CMD133	HALTEN · KURZ · DURCHLASS · ZIEL	UNCHANGED_UNIQUE_COMMAND
E116	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	daiin	PROC009	AIIN	CMD001	MASS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle länger anlegen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E117	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	qokeedal	PROC074	OK+EE+AL	CMD087	ANSETZEN · LANG · ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle länger anlegen	YES	OK+EE+AL	CMD087	ANSETZEN · LANG · ZIEL	UNCHANGED_UNIQUE_COMMAND
E118	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	daiin	PROC009	AIIN	CMD001	MASS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	YES	AIIN	CMD001	MASS	UNCHANGED_UNIQUE_COMMAND
E119	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	chckhy	PROC075	CKH+Y	CMD026	DURCHLASS · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	YES	CKH+Y	CMD026	DURCHLASS · DIES	UNCHANGED_UNIQUE_COMMAND
E120	C1	OPERATE_OR_APPLY	B1-S002	f81v	B1	schedy	PROC076	CHD+DY	CMD021	UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten nach vorgeschriebenem Maß durch den Durchlass durchleiten und den Schritt schließen	YES	CHD+DY	CMD021	UMSETZEN; SCHLUSS	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E121	C1	OPERATE_OR_APPLY	B1-S003	f81v	B1	qol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter halten und zugeben und überführen und den Schritt schließen	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E122	C1	OPERATE_OR_APPLY	B1-S003	f81v	B1	sshkchdy	PROC077	SH+K+CHD+DY	CMD142	HALTEN · ZUFUEHREN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter halten und zugeben und überführen und den Schritt schließen	YES	SH+K+CHD+DY	CMD142	HALTEN · ZUFUEHREN · UMSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E123	C1	OPERATE_OR_APPLY	B1-S004	f81v	B1	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten umsetzen	YES	CHD+Y	CMD022	UMSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E124	C1	OPERATE_OR_APPLY	B1-S004	f81v	B1	ol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E125	C1	OPERATE_OR_APPLY	B1-S004	f81v	B1	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen	YES	SHED+DY	CMD147	ABSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E126	C1	OPERATE_OR_APPLY	B1-S005	f81v	B1	qolchedy	PROC079	OL+CHD+DY	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter überführen und den Schritt schließen	YES	OL+CHD+DY	CMD099	FORTSETZEN · UMSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E127	C1	OPERATE_OR_APPLY	B1-S006	f81v	B1	qokain	PROC080	OK+AIN	CMD078	ANSETZEN · PORTION	gemeinsame zweireihige Figuren-/Beckenstation	eine Portion einsetzen	YES	OK+AIN	CMD078	ANSETZEN · PORTION	UNCHANGED_UNIQUE_COMMAND
E128	C1	OPERATE_OR_APPLY	B1-S006	f81v	B1	shckhy	PROC075	CKH+Y	CMD026	DURCHLASS · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass durchleiten	YES	CKH+Y	CMD026	DURCHLASS · DIES	UNCHANGED_UNIQUE_COMMAND
E129	C1	OPERATE_OR_APPLY	B1-S006	f81v	B1	dl	PROC072	L	CMD051	FUEHREN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass durchleiten	YES	L	CMD051	FUEHREN	UNCHANGED_UNIQUE_COMMAND
E130	C1	OPERATE_OR_APPLY	B1-S006	f81v	B1	ral	PROC081	R+AL	CMD126	KUEHLEN · ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten an der bezeichneten Stelle abkühlen lassen	YES	R+AL	CMD126	KUEHLEN · ZIEL	UNCHANGED_UNIQUE_COMMAND
E131	C1	OPERATE_OR_APPLY	B1-S007	f81v	B1	qokchdy	PROC082	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten einsetzen und überführen und den Schritt schließen	YES	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E132	C1	OPERATE_OR_APPLY	B1-S008	f81v	B1	chey	PROC019	Y	CMD158	DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz warm halten	YES	Y	CMD158	DIES	UNCHANGED_UNIQUE_COMMAND
E133	C1	OPERATE_OR_APPLY	B1-S008	f81v	B1	ol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz warm halten	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E134	C1	OPERATE_OR_APPLY	B1-S008	f81v	B1	cheky	PROC083	CHK+E+Y	CMD023	WAERMEN · KURZ · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz warm halten	YES	CHK+E+Y	CMD023	WAERMEN · KURZ · DIES	UNCHANGED_UNIQUE_COMMAND
E135	C1	OPERATE_OR_APPLY	B1-S008	f81v	B1	ol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E136	C1	OPERATE_OR_APPLY	B1-S008	f81v	B1	shedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen	YES	SHED+DY	CMD147	ABSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E137	C1	OPERATE_OR_APPLY	B1-S009	f81v	B1	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz einwirken lassen und den Schritt schließen	YES	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E138	C1	OPERATE_OR_APPLY	B1-S010	f81v	B1	qokedy	PROC067	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz einwirken lassen und den Schritt schließen	YES	OK+E+DY	CMD085	ANSETZEN · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E139	C1	OPERATE_OR_APPLY	B1-S011	f81v	B1	chckhy	PROC075	CKH+Y	CMD026	DURCHLASS · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass einleiten	YES	CKH+Y	CMD026	DURCHLASS · DIES	UNCHANGED_UNIQUE_COMMAND
E140	C1	OPERATE_OR_APPLY	B1-S011	f81v	B1	qoky	PROC008	OK+Y	CMD095	ANSETZEN · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten durch den Durchlass einleiten	YES	OK+Y	CMD095	ANSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E141	C1	OPERATE_OR_APPLY	B1-S012	f81v	B1	lsho	PROC084	LSH+O	CMD070	WASCHEN · GANG	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Arbeitsgang waschen	YES	LSH+O	CMD070	WASCHEN · GANG	UNCHANGED_UNIQUE_COMMAND
E142	C1	OPERATE_OR_APPLY	B1-S012	f81v	B1	qokey	PROC085	OK+E+Y	CMD086	ANSETZEN · KURZ · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz wirken lassen	YES	OK+E+Y	CMD086	ANSETZEN · KURZ · DIES	UNCHANGED_UNIQUE_COMMAND
E143	C1	OPERATE_OR_APPLY	B1-S012	f81v	B1	lshedy	PROC086	LSH+E+DY	CMD069	WASCHEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz durchwaschen und den Schritt schließen	YES	LSH+E+DY	CMD069	WASCHEN · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E144	C1	OPERATE_OR_APPLY	B1-S013	f81v	B1	lshedy	PROC086	LSH+E+DY	CMD069	WASCHEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten kurz durchwaschen und den Schritt schließen	YES	LSH+E+DY	CMD069	WASCHEN · KURZ; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E145	C1	OPERATE_OR_APPLY	B1-S014	f81v	B1	chedy	PROC042	CHD+Y	CMD022	UMSETZEN · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten umsetzen	YES	CHD+Y	CMD022	UMSETZEN · DIES	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E146	C1	OPERATE_OR_APPLY	B1-S014	f81v	B1	qolky	PROC087	SOLK+Y	CMD152	AUFFANGEN · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten auffangen	YES	SOLK+Y	CMD152	AUFFANGEN · DIES	UNCHANGED_UNIQUE_COMMAND
E147	C1	OPERATE_OR_APPLY	B1-S014	f81v	B1	lchedal	PROC088	L+CHD+AL	CMD057	FUEHREN · UMSETZEN · ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen	YES	L+CHD+AL	CMD057	FUEHREN · UMSETZEN · ZIEL	UNCHANGED_UNIQUE_COMMAND
E148	C1	OPERATE_OR_APPLY	B1-S014	f81v	B1	qol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	danach den laufenden Posten weiter von dort kurz übertragen	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E149	C1	OPERATE_OR_APPLY	B1-S014	f81v	B1	otar	PROC089	OT+AR	CMD111	DANACH · QUELLE	gemeinsame zweireihige Figuren-/Beckenstation	danach den laufenden Posten weiter von dort kurz übertragen	YES	OT+AR	CMD111	DANACH · QUELLE	UNCHANGED_UNIQUE_COMMAND
E150	C1	OPERATE_OR_APPLY	B1-S015	f81v	B1	ytey	PROC090	T+E+Y	CMD154	EINTRAGEN · KURZ · DIES	gemeinsame zweireihige Figuren-/Beckenstation	danach den laufenden Posten weiter von dort kurz übertragen	YES	T+E+Y	CMD154	EINTRAGEN · KURZ · DIES	UNCHANGED_UNIQUE_COMMAND
E151	C1	OPERATE_OR_APPLY	B1-S015	f81v	B1	okchedy	PROC091	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten einsetzen und überführen und den Schritt schließen	YES	OK+CHD+DY	CMD084	ANSETZEN · UMSETZEN; SCHLUSS	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E152	C1	OPERATE_OR_APPLY	B1-S016	f81v	B1	qokal	PROC048	OK+AL	CMD080	ANSETZEN · ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten an der bezeichneten Stelle anlegen	YES	OK+AL	CMD080	ANSETZEN · ZIEL	UNCHANGED_UNIQUE_COMMAND
E153	C1	OPERATE_OR_APPLY	B1-S016	f81v	B1	okeey	PROC092	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten länger wirken lassen	YES	OK+EE+Y	CMD090	ANSETZEN · LANG · DIES	UNCHANGED_UNIQUE_COMMAND
E154	C1	OPERATE_OR_APPLY	B1-S016	f81v	B1	qol	PROC013	OL	CMD097	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen	YES	OL	CMD097	FORTSETZEN	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E155	C1	OPERATE_OR_APPLY	B1-S016	f81v	B1	cheedy	PROC078	SHED+DY	CMD147	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter absetzen lassen und den Schritt schließen	YES	SHED+DY	CMD147	ABSETZEN; SCHLUSS	UNCHANGED_UNIQUE_COMMAND
E156	C1	OPERATE_OR_APPLY	B1-S017	f81v	B1	sal	PROC055	AL	CMD004	ZIEL	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	YES	AL	CMD004	ZIEL	UNCHANGED_UNIQUE_COMMAND
E157	C1	OPERATE_OR_APPLY	B1-S017	f81v	B1	teol	PROC093	E+OL	CMD033	KURZ · FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	YES	E+OL	CMD033	KURZ · FORTSETZEN	UNCHANGED_UNIQUE_COMMAND
E158	C1	OPERATE_OR_APPLY	B1-S017	f81v	B1	dchdy	PROC094	CHD+DY	CMD021	UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter an der bezeichneten Stelle kurz umfüllen und den Schritt schließen	YES	CHD+DY	CMD021	UMSETZEN; SCHLUSS	KEEP_SAME_COMMAND_AS_ALLOGRAPH_OR_REGISTER_VARIANT
E159	C1	OPERATE_OR_APPLY	B1-S018	f81v	B1	ly	PROC095	L+Y	CMD068	FUEHREN · DIES	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten führen	YES	L+Y	CMD068	FUEHREN · DIES	UNCHANGED_UNIQUE_COMMAND
E160	C1	OPERATE_OR_APPLY	B1-S018	f81v	B1	dsheol	PROC096	SH+E+OL	CMD138	HALTEN · KURZ · FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten weiter kurz halten	YES	SH+E+OL	CMD138	HALTEN · KURZ · FORTSETZEN	UNCHANGED_UNIQUE_COMMAND
E161	C1	OPERATE_OR_APPLY	B1-S018	f81v	B1	oiiin	PROC097	O+IIN	CMD075	GANG · STUFE	gemeinsame zweireihige Figuren-/Beckenstation	den laufenden Posten im Arbeitsgang länger bis zur Sollstufe auffangen und stehen lassen und den Schritt schließen	YES	O+IIN	CMD075	GANG · STUFE	UNCHANGED_UNIQUE_COMMAND
