context_key_id	component_recipe	register	inherited_action_root	inherited_argument_root	owner_count	event_count	distinct_clause_count	unique_clause_de	event_ids
CTX0546	CH+T+E+Y	SOURCE_SECTION_T	NONE	NONE	1	1	1	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest; auf Grad I.	G407-E0093
CTX0547	CH+T+EE+Y	CELESTIAL	NONE	NONE	1	1	1	Nimm den Positionsposten auf und stelle den Positionsposten ein; auf Grad II.	G407-E1029
CTX0548	CH+T+LOCAL_CHAR_I+AR	SOURCE_SECTION_T	NONE	Y	1	1	1	Entnimm den laufenden Eintrag [wie zuvor] und lege den laufenden Eintrag [wie zuvor] fest; von der Ausgangszeile; mit der lokalen Variante.	G407-E0035
CTX0549	CH+T+O	HERBAL	NONE	Y	2	2	1	Nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein; als Ausführung.	G407-E0247|G407-E0885
CTX0550	CH+T+O+AR+Y	SOURCE_SECTION_T	NONE	NONE	1	1	1	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest; von der Ausgangszeile; als Ausführung.	G407-E0027
CTX0551	CH+T+O+OR	HERBAL	NONE	NONE	1	1	1	Nimm die Arbeitseinheit und stelle die Arbeitseinheit ein; als Ausführung.	G407-E0224
CTX0552	CH+T+O+S	CELESTIAL	NONE	Y	1	1	1	Nimm den Positionsposten [wie zuvor] auf, stelle den Positionsposten [wie zuvor] ein und wähle den Positionsposten [wie zuvor]; als Ausführung.	G407-E1110
CTX0553	CH+T+OL	BIOLOGICAL	NONE	Y	1	1	1	Weiter entnimm den Stationsposten [wie zuvor] und stelle den Stationsposten [wie zuvor] ein.	G407-E3211
CTX0554	CH+T+OL	HERBAL	NONE	AIIN	2	2	1	Weiter nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein.	G407-E0554|G407-E0865
CTX0555	CH+T+OL	HERBAL	NONE	Y	1	1	1	Weiter nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein.	G407-E0592
CTX0556	CH+T+OL	PHARMA	NONE	Y	1	1	1	Weiter nimm den Drogenposten [wie zuvor] und stelle den Drogenposten [wie zuvor] ein.	G407-E3885
CTX0557	CH+T+OL	SOURCE_SECTION_T	NONE	AIIN	1	1	1	Weiter entnimm den Kennwert [wie zuvor] und lege den Kennwert [wie zuvor] fest.	G407-E0187
CTX0558	CH+T+OL+D_ADDR+AR	SOURCE_SECTION_T	NONE	AIIN	1	1	1	Weiter entnimm den Kennwert [wie zuvor] und lege den Kennwert [wie zuvor] fest; von der Ausgangszeile; an der bezeichneten Stelle.	G407-E0189
CTX0559	CH+T+OL+S	SOURCE_SECTION_T	NONE	Y	1	1	1	Weiter entnimm den laufenden Eintrag [wie zuvor], lege den laufenden Eintrag [wie zuvor] fest und wähle den laufenden Eintrag [wie zuvor].	G407-E0151
CTX0560	CH+T+OR	HERBAL	NONE	NONE	2	2	1	Nimm die Arbeitseinheit und stelle die Arbeitseinheit ein.	G407-E0295|G407-E0547
CTX0561	CH+T+OR	SOURCE_SECTION_T	NONE	NONE	1	1	1	Entnimm die Eintragseinheit und lege die Eintragseinheit fest.	G407-E0208
CTX0562	CH+T+R+E+S	SOURCE_SECTION_T	NONE	Y	1	1	1	Entnimm den laufenden Eintrag [wie zuvor], lege den laufenden Eintrag [wie zuvor] fest, kennzeichne den laufenden Eintrag [wie zuvor] und wähle den laufenden Eintrag [wie zuvor]; auf Grad I.	G407-E0007
CTX0563	CH+T+Y	BIOLOGICAL	NONE	NONE	4	5	1	Entnimm den Stationsposten und stelle den Stationsposten ein.	G407-E1635|G407-E1951|G407-E2815|G407-E3603|G407-E3669
CTX0564	CH+T+Y	HERBAL	NONE	NONE	5	11	1	Nimm den Pflanzenposten und stelle den Pflanzenposten ein.	G407-E0226|G407-E0257|G407-E0259|G407-E0326|G407-E0345|G407-E0359|G407-E0364|G407-E0479|G407-E0567|G407-E0595|G407-E0882
CTX0565	CH+T+Y	SOURCE_SECTION_T	NONE	NONE	2	3	1	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest.	G407-E0105|G407-E0134|G407-E0202
CTX0566	CH+T+Y+D_ADDR	HERBAL	NONE	NONE	1	1	1	Nimm den Pflanzenposten und stelle den Pflanzenposten ein; an der bezeichneten Stelle.	G407-E0301
CTX0567	CH+Y+K+E+Y	HERBAL	NONE	NONE	1	1	1	Nimm den Pflanzenposten [außen] und den Pflanzenposten [innen] und gib den Pflanzenposten [außen] und den Pflanzenposten [innen] zu; auf Grad I.	G407-E0811
CTX0568	CH+Y+P+CH+AM_ADDR	HERBAL	NONE	NONE	1	1	1	Nimm den Pflanzenposten, setze den Pflanzenposten ein und nimm den Pflanzenposten; an der bezeichneten Stelle.	G407-E0506
CTX0569	CHD	BIOLOGICAL	NONE	AIIN	1	1	1	Bearbeite den Stationswert [wie zuvor].	G407-E2428
CTX0570	CHD	BIOLOGICAL	NONE	AIN	1	1	1	Bearbeite den Stationsanteil [wie zuvor].	G407-E3624
CTX0571	CHD+AIIN	BIOLOGICAL	NONE	NONE	2	5	1	Bearbeite den Stationswert.	G407-E2424|G407-E2502|G407-E2516|G407-E2610|G407-E3751
CTX0572	CHD+AIIN	CELESTIAL	NONE	NONE	2	2	1	Bearbeite den Positionswert.	G407-E0961|G407-E1305
CTX0573	CHD+AIIN	HERBAL	NONE	NONE	1	1	1	Bearbeite den Arbeitswert.	G407-E4549
CTX0574	CHD+AIN	BIOLOGICAL	NONE	NONE	2	2	1	Bearbeite den Stationsanteil.	G407-E1894|G407-E3653
CTX0575	CHD+AIN	HERBAL	NONE	NONE	1	1	1	Bearbeite den Materialanteil.	G407-E4548
CTX0576	CHD+AIN	PHARMA	NONE	NONE	1	1	1	Bearbeite den Drogenanteil.	G407-E4207
CTX0577	CHD+AIR	BIOLOGICAL	NONE	Y	1	1	1	Bearbeite den Stationsposten [wie zuvor]; entlang der Stationsbahn.	G407-E3650
CTX0578	CHD+AL	BIOLOGICAL	NONE	Y	1	1	1	Bearbeite den Stationsposten [wie zuvor]; zur Zielstation.	G407-E3775
CTX0579	CHD+AL	CELESTIAL	NONE	Y	1	1	1	Bearbeite den Positionsposten [wie zuvor]; zur Zielposition.	G407-E1144
CTX0580	CHD+AM_ADDR	BIOLOGICAL	NONE	Y	1	1	1	Bearbeite den Stationsposten [wie zuvor]; an der bezeichneten Stelle.	G407-E1882
CTX0581	CHD+AM_ADDR	HERBAL	NONE	Y	1	1	1	Bearbeite den Pflanzenposten [wie zuvor]; an der bezeichneten Stelle.	G407-E4513
CTX0582	CHD+AR	BIOLOGICAL	NONE	AIIN	1	1	1	Bearbeite den Stationswert [wie zuvor]; von der Ausgangsstation.	G407-E2852
CTX0583	CHD+AR	BIOLOGICAL	NONE	AIN	1	1	1	Bearbeite den Stationsanteil [wie zuvor]; von der Ausgangsstation.	G407-E3317
CTX0584	CHD+AR	BIOLOGICAL	NONE	Y	1	1	1	Bearbeite den Stationsposten [wie zuvor]; von der Ausgangsstation.	G407-E3269
CTX0585	CHD+DY	BIOLOGICAL	NONE	Y	2	3	1	Bearbeite den Stationsposten [wie zuvor]; schließe den Schritt.	G407-E2993|G407-E3147|G407-E3502
CTX0586	CHD+DY	HERBAL	NONE	Y	1	1	1	Bearbeite den Pflanzenposten [wie zuvor]; schließe den Schritt.	G407-E4506
CTX0587	CHD+OL	BIOLOGICAL	NONE	AIIN	2	2	1	Weiter bearbeite den Stationswert [wie zuvor].	G407-E2372|G407-E3223
CTX0588	CHD+OR	BIOLOGICAL	NONE	NONE	1	1	1	Bearbeite die Stationseinheit.	G407-E2359
CTX0589	CHD+Y	BIOLOGICAL	NONE	NONE	19	96	1	Bearbeite den Stationsposten.	G407-E1429|G407-E1480|G407-E1484|G407-E1505|G407-E1557|G407-E1571|G407-E1618|G407-E1622|G407-E1686|G407-E1696|G407-E1726|G407-E1831|G407-E1868|G407-E1879|G407-E1921|G407-E1927|G407-E1929|G407-E1961|G407-E1975|G407-E1977|G407-E1996|G407-E2003|G407-E2012|G407-E2036|G407-E2037|G407-E2045|G407-E2055|G407-E2097|G407-E2117|G407-E2136|G407-E2138|G407-E2176|G407-E2186|G407-E2235|G407-E2258|G407-E2290|G407-E2292|G407-E2323|G407-E2343|G407-E2368|G407-E2408|G407-E2425|G407-E2434|G407-E2438|G407-E2459|G407-E2507|G407-E2522|G407-E2526|G407-E2541|G407-E2588|G407-E2598|G407-E2606|G407-E2615|G407-E2727|G407-E2734|G407-E2795|G407-E2829|G407-E2834|G407-E2847|G407-E2874|G407-E2884|G407-E2890|G407-E2953|G407-E2978|G407-E3033|G407-E3058|G407-E3064|G407-E3074|G407-E3077|G407-E3107|G407-E3117|G407-E3128|G407-E3152|G407-E3158|G407-E3212|G407-E3241|G407-E3255|G407-E3290|G407-E3306|G407-E3345|G407-E3471|G407-E3484|G407-E3491|G407-E3503|G407-E3507|G407-E3525|G407-E3601|G407-E3644|G407-E3654|G407-E3667|G407-E3678|G407-E3687|G407-E3729|G407-E3760|G407-E3764|G407-E3779
CTX0590	CHD+Y	CELESTIAL	NONE	NONE	1	2	1	Bearbeite den Positionsposten.	G407-E1408|G407-E1409
CTX0591	CHD+Y	HERBAL	NONE	NONE	3	7	1	Bearbeite den Pflanzenposten.	G407-E0707|G407-E0727|G407-E0746|G407-E0828|G407-E4485|G407-E4499|G407-E4521
CTX0592	CHD+Y	PHARMA	NONE	NONE	1	1	1	Bearbeite den Drogenposten.	G407-E4075
CTX0593	CHD+Y	SOURCE_SECTION_T	NONE	NONE	1	1	1	Bearbeite den laufenden Eintrag.	G407-E0102
CTX0594	CHD+Y+K+AIN	HERBAL	NONE	NONE	1	1	1	Bearbeite den Pflanzenposten und den Materialanteil und gib den Pflanzenposten und den Materialanteil zu.	G407-E4456
CTX0595	CHD+Y+K+AR	BIOLOGICAL	NONE	NONE	1	1	1	Bearbeite den Stationsposten und führe den Stationsposten zu; von der Ausgangsstation.	G407-E1437
CTX0596	CHD+Y+L	BIOLOGICAL	NONE	NONE	1	1	1	Bearbeite den Stationsposten; über die sichtbare Verbindung.	G407-E2365
CTX0597	CHD+Y+OK+AM_ADDR	BIOLOGICAL	NONE	NONE	1	1	1	Bearbeite den Stationsposten und setze den Stationsposten im Stationsgang an; an der bezeichneten Stelle.	G407-E1630
CTX0598	CHD+Y+T+Y	HERBAL	NONE	NONE	1	1	1	Bearbeite den Pflanzenposten [außen] und den Pflanzenposten [innen] und stelle den Pflanzenposten [außen] und den Pflanzenposten [innen] ein.	G407-E4412
CTX0599	DA+AM_ADDR	BIOLOGICAL	R	Y	1	1	1	Im laufenden Gang markiere den Stationsposten [wie zuvor]; auf der zweiten Stufe; an der bezeichneten Stelle.	G407-E3303
CTX0600	DA+AM_ADDR	PHARMA	CH	Y	1	1	1	Im laufenden Gang nimm den Drogenposten [wie zuvor]; auf der zweiten Stufe; an der bezeichneten Stelle.	G407-E4019
CTX0601	DA+AM_ADDR	PHARMA	OK	AIIN	1	1	1	Im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an; auf der zweiten Stufe; an der bezeichneten Stelle.	G407-E4135
CTX0602	DA+AM_ADDR	PHARMA	T	AIIN	1	1	1	Im laufenden Gang stelle den Mengenwert [wie zuvor] ein; auf der zweiten Stufe; an der bezeichneten Stelle.	G407-E4162
CTX0603	DA+AM_ADDR	PHARMA	T	Y	1	1	1	Im laufenden Gang stelle den Drogenposten [wie zuvor] ein; auf der zweiten Stufe; an der bezeichneten Stelle.	G407-E4088
CTX0604	DA+CH+K+Y	BIOLOGICAL	NONE	NONE	1	1	1	Entnimm den Stationsposten und führe den Stationsposten zu; auf der zweiten Stufe.	G407-E1449
CTX0605	DA+D_ADDR+AIIN	CELESTIAL	S	NONE	1	1	1	Im laufenden Gang wähle den Positionswert; auf der zweiten Stufe; an der bezeichneten Stelle.	G407-E0991
CTX0606	DA+IIN	BIOLOGICAL	CHD	AIIN	1	1	1	Im laufenden Gang bearbeite den Stationswert [wie zuvor]; auf der zweiten Stufe und auf der bezeichneten Stufe.	G407-E3778
CTX0607	DA+IIN	BIOLOGICAL	SH	AIIN	1	1	1	Im laufenden Gang halte den Stationswert [wie zuvor]; auf der zweiten Stufe und auf der bezeichneten Stufe.	G407-E2643
CTX0608	DA+IIN	HERBAL	OK	AIIN	1	1	1	Im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; auf der zweiten Stufe und auf der bezeichneten Stufe.	G407-E0517
CTX0609	DA+IIN	PHARMA	CH	Y	1	1	1	Im laufenden Gang nimm den Drogenposten [wie zuvor]; auf der zweiten Stufe und auf der bezeichneten Stufe.	G407-E4343
CTX0610	DA+IIN	SOURCE_SECTION_T	K	Y	1	1	1	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; auf der zweiten Stufe und auf der bezeichneten Stufe.	G407-E0159
CTX0611	DA+IIN+DY	BIOLOGICAL	K	Y	1	1	1	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; auf der zweiten Stufe und auf der bezeichneten Stufe; schließe den Schritt.	G407-E3011
CTX0612	DA+IIN+M_LOCAL+D_ADDR	PHARMA	OK	AIIN	1	1	1	Im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an; auf der zweiten Stufe und auf der bezeichneten Stufe; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E4040
CTX0613	DA+LOCAL_CHAR_G	BIOLOGICAL	CH	Y	1	1	1	Im laufenden Gang entnimm den Stationsposten [wie zuvor]; auf der zweiten Stufe; mit der lokalen Variante.	G407-E2700
CTX0614	DA+R+A_ADDR+AM_ADDR	CELESTIAL	NONE	OR	1	1	1	Markiere die Positionseinheit [wie zuvor]; auf der zweiten Stufe; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E1053
CTX0615	DA+R+A_ADDR+AM_ADDR	HERBAL	NONE	NONE	1	1	1	Markiere; auf der zweiten Stufe; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E0444
CTX0616	DA+R+Y	BIOLOGICAL	NONE	NONE	1	2	1	Markiere den Stationsposten; auf der zweiten Stufe.	G407-E2586|G407-E2710
CTX0617	DA+R+Y	CELESTIAL	NONE	NONE	1	1	1	Markiere den Positionsposten; auf der zweiten Stufe.	G407-E1057
CTX0618	DA+R+Y	HERBAL	NONE	NONE	2	2	1	Markiere den Pflanzenposten; auf der zweiten Stufe.	G407-E0576|G407-E0744
CTX0619	DA+S	HERBAL	NONE	Y	1	1	1	Wähle den Pflanzenposten [wie zuvor]; auf der zweiten Stufe.	G407-E0505
CTX0620	D_ADDR	BIOLOGICAL	OK	Y	1	1	1	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; an der bezeichneten Stelle.	G407-E3412
CTX0621	D_ADDR	BIOLOGICAL	S	AIIN	1	1	1	Im laufenden Gang wähle den Stationswert [wie zuvor]; an der bezeichneten Stelle.	G407-E2669
CTX0622	D_ADDR	CELESTIAL	K	Y	1	1	1	Im laufenden Gang ordne den Positionsposten [wie zuvor] zu; an der bezeichneten Stelle.	G407-E1248
CTX0623	D_ADDR	HERBAL	CH	AIIN	1	1	1	Im laufenden Gang nimm den Arbeitswert [wie zuvor]; an der bezeichneten Stelle.	G407-E0351
CTX0624	D_ADDR	HERBAL	CH	Y	2	2	1	Im laufenden Gang nimm den Pflanzenposten [wie zuvor]; an der bezeichneten Stelle.	G407-E0496|G407-E0892
CTX0625	D_ADDR	HERBAL	K	Y	1	1	1	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; an der bezeichneten Stelle.	G407-E0416
CTX0626	D_ADDR	HERBAL	OK	Y	1	1	1	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; an der bezeichneten Stelle.	G407-E0422
CTX0627	D_ADDR	HERBAL	T	Y	1	1	1	Im laufenden Gang stelle den Pflanzenposten [wie zuvor] ein; an der bezeichneten Stelle.	G407-E0346
CTX0628	D_ADDR	SOURCE_SECTION_T	K	Y	1	1	1	Im laufenden Gang ordne den laufenden Eintrag [wie zuvor] zu; an der bezeichneten Stelle.	G407-E0123
CTX0629	D_ADDR	SOURCE_SECTION_T	SH	AIN	1	1	1	Im laufenden Gang halte den Teilwert [wie zuvor] fest; an der bezeichneten Stelle.	G407-E0096
CTX0630	D_ADDR+AIIN+Y	HERBAL	K	NONE	1	1	1	Im laufenden Gang gib den Arbeitswert und den Pflanzenposten zu; an der bezeichneten Stelle.	G407-E0733
CTX0631	D_ADDR+AIIN+Y	PHARMA	T	NONE	1	1	1	Im laufenden Gang stelle den Mengenwert und den Drogenposten ein; an der bezeichneten Stelle.	G407-E4221
CTX0632	D_ADDR+AIN+AL+DY	PHARMA	CH	NONE	1	1	1	Im laufenden Gang nimm den Drogenanteil; zum Zielgefäß; an der bezeichneten Stelle; schließe den Schritt.	G407-E4140
CTX0633	D_ADDR+AIR	HERBAL	CH	OR	2	2	1	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; entlang der Verarbeitungsbahn; an der bezeichneten Stelle.	G407-E0357|G407-E0559
CTX0634	D_ADDR+AIR	HERBAL	P	OR	1	1	1	Im laufenden Gang setze die Arbeitseinheit [wie zuvor] ein; entlang der Verarbeitungsbahn; an der bezeichneten Stelle.	G407-E0484
CTX0635	D_ADDR+AIR	HERBAL	T	AIN	1	1	1	Im laufenden Gang stelle den Materialanteil [wie zuvor] ein; entlang der Verarbeitungsbahn; an der bezeichneten Stelle.	G407-E0275
CTX0636	D_ADDR+AIR	PHARMA	CH	NONE	1	1	1	Im laufenden Gang nimm; entlang der Transferbahn; an der bezeichneten Stelle.	G407-E4189
CTX0637	D_ADDR+AIR	PHARMA	K	AIIN	1	1	1	Im laufenden Gang gib den Mengenwert [wie zuvor] zu; entlang der Transferbahn; an der bezeichneten Stelle.	G407-E4312
CTX0638	D_ADDR+AIR	PHARMA	OK	AIIN	1	1	1	Im laufenden Gang setze den Mengenwert [wie zuvor] als Ansatz an; entlang der Transferbahn; an der bezeichneten Stelle.	G407-E4397
CTX0639	D_ADDR+AIR	PHARMA	OK	Y	1	1	1	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; entlang der Transferbahn; an der bezeichneten Stelle.	G407-E4048
CTX0640	D_ADDR+AIR	PHARMA	S	AIIN	1	1	1	Im laufenden Gang wähle den Mengenwert [wie zuvor]; entlang der Transferbahn; an der bezeichneten Stelle.	G407-E4382
CTX0641	D_ADDR+AIR+A_ADDR+AM_ADDR	BIOLOGICAL	SH	Y	1	1	1	Im laufenden Gang halte den Stationsposten [wie zuvor]; entlang der Stationsbahn; an der bezeichneten Stelle, an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E3019
CTX0642	D_ADDR+AIR+CH+E+Y	BIOLOGICAL	NONE	NONE	1	1	1	Entnimm den Stationsposten; entlang der Stationsbahn; auf Grad I; an der bezeichneten Stelle.	G407-E3247
CTX0643	D_ADDR+AIR+O+D_ADDR+AIN	PHARMA	K	NONE	1	1	1	Im laufenden Gang gib den Drogenanteil zu; entlang der Transferbahn; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E4023
CTX0644	D_ADDR+AL+O	BIOLOGICAL	R	Y	1	1	1	Im laufenden Gang markiere den Stationsposten [wie zuvor]; zur Zielstation; als Ausführung; an der bezeichneten Stelle.	G407-E2711
CTX0645	D_ADDR+AL+O	BIOLOGICAL	S	Y	1	1	1	Im laufenden Gang wähle den Stationsposten [wie zuvor]; zur Zielstation; als Ausführung; an der bezeichneten Stelle.	G407-E2708
CTX0646	D_ADDR+AN	SOURCE_SECTION_T	OK	AIN	1	1	1	Im laufenden Gang trage den Teilwert [wie zuvor] ein; an der bezeichneten Stelle und in der bezeichneten Klasse.	G407-E0104
CTX0647	D_ADDR+AR	BIOLOGICAL	CH	AIIN	1	1	1	Im laufenden Gang entnimm den Stationswert [wie zuvor]; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E1812
CTX0648	D_ADDR+AR	BIOLOGICAL	CHD	AIN	1	1	1	Im laufenden Gang bearbeite den Stationsanteil [wie zuvor]; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E1895
CTX0649	D_ADDR+AR	BIOLOGICAL	CHD	Y	3	3	1	Im laufenden Gang bearbeite den Stationsposten [wie zuvor]; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E1922|G407-E2342|G407-E3260
CTX0650	D_ADDR+AR	BIOLOGICAL	K	Y	2	3	1	Im laufenden Gang führe den Stationsposten [wie zuvor] zu; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E1471|G407-E1775|G407-E2929
CTX0651	D_ADDR+AR	BIOLOGICAL	OK	AIIN	1	1	1	Im laufenden Gang setze den Stationswert [wie zuvor] im Stationsgang an; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E3482
CTX0652	D_ADDR+AR	BIOLOGICAL	OK	AIN	2	5	1	Im laufenden Gang setze den Stationsanteil [wie zuvor] im Stationsgang an; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E1715|G407-E1734|G407-E1744|G407-E1745|G407-E2106
CTX0653	D_ADDR+AR	BIOLOGICAL	OK	Y	2	2	1	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E1660|G407-E1905
CTX0654	D_ADDR+AR	BIOLOGICAL	SH	Y	4	4	1	Im laufenden Gang halte den Stationsposten [wie zuvor]; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E1652|G407-E2030|G407-E2155|G407-E3073
CTX0655	D_ADDR+AR	BIOLOGICAL	T	Y	1	1	1	Im laufenden Gang stelle den Stationsposten [wie zuvor] ein; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E3044
CTX0656	D_ADDR+AR	CELESTIAL	CH	OR	1	1	1	Im laufenden Gang nimm die Positionseinheit [wie zuvor] auf; von der Ausgangsposition; an der bezeichneten Stelle.	G407-E1134
CTX0657	D_ADDR+AR	CELESTIAL	OK	AIIN	1	2	1	Im laufenden Gang setze den Positionswert [wie zuvor]; von der Ausgangsposition; an der bezeichneten Stelle.	G407-E1171|G407-E1174
CTX0658	D_ADDR+AR	CELESTIAL	OK	Y	1	1	1	Im laufenden Gang setze den Positionsposten [wie zuvor]; von der Ausgangsposition; an der bezeichneten Stelle.	G407-E1103
CTX0659	D_ADDR+AR	CELESTIAL	S	AIIN	1	1	1	Im laufenden Gang wähle den Positionswert [wie zuvor]; von der Ausgangsposition; an der bezeichneten Stelle.	G407-E0992
CTX0660	D_ADDR+AR	CELESTIAL	T	Y	1	1	1	Im laufenden Gang stelle den Positionsposten [wie zuvor] ein; von der Ausgangsposition; an der bezeichneten Stelle.	G407-E1296
CTX0661	D_ADDR+AR	HERBAL	CH	AIIN	1	1	1	Im laufenden Gang nimm den Arbeitswert [wie zuvor]; vom Ausgangsmaterial; an der bezeichneten Stelle.	G407-E0284
CTX0662	D_ADDR+AR	HERBAL	CH	AIN	1	1	1	Im laufenden Gang nimm den Materialanteil [wie zuvor]; vom Ausgangsmaterial; an der bezeichneten Stelle.	G407-E0647
CTX0663	D_ADDR+AR	HERBAL	CH	Y	1	1	1	Im laufenden Gang nimm den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial; an der bezeichneten Stelle.	G407-E0507
CTX0664	D_ADDR+AR	HERBAL	K	Y	2	2	1	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; vom Ausgangsmaterial; an der bezeichneten Stelle.	G407-E0396|G407-E0525
CTX0665	D_ADDR+AR	HERBAL	OK	AIIN	1	1	1	Im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial; an der bezeichneten Stelle.	G407-E0601
CTX0666	D_ADDR+AR	HERBAL	OK	Y	2	2	1	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial; an der bezeichneten Stelle.	G407-E0581|G407-E4455
CTX0667	D_ADDR+AR	HERBAL	T	AIIN	1	1	1	Im laufenden Gang stelle den Arbeitswert [wie zuvor] ein; vom Ausgangsmaterial; an der bezeichneten Stelle.	G407-E4530
CTX0668	D_ADDR+AR	HERBAL	T	Y	1	2	1	Im laufenden Gang stelle den Pflanzenposten [wie zuvor] ein; vom Ausgangsmaterial; an der bezeichneten Stelle.	G407-E0562|G407-E0563
CTX0669	D_ADDR+AR	PHARMA	CH	Y	2	2	1	Im laufenden Gang nimm den Drogenposten [wie zuvor]; vom Ausgangsgefäß; an der bezeichneten Stelle.	G407-E3924|G407-E4242
CTX0670	D_ADDR+AR	PHARMA	OK	Y	1	1	1	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; vom Ausgangsgefäß; an der bezeichneten Stelle.	G407-E3823
CTX0671	D_ADDR+AR	PHARMA	P	Y	1	1	1	Im laufenden Gang setze den Drogenposten [wie zuvor] ein; vom Ausgangsgefäß; an der bezeichneten Stelle.	G407-E4066
CTX0672	D_ADDR+AR	PHARMA	S	Y	1	1	1	Im laufenden Gang wähle den Drogenposten [wie zuvor]; vom Ausgangsgefäß; an der bezeichneten Stelle.	G407-E3965
CTX0673	D_ADDR+AR	SOURCE_SECTION_T	K	AIIN	1	1	1	Im laufenden Gang ordne den Kennwert [wie zuvor] zu; von der Ausgangszeile; an der bezeichneten Stelle.	G407-E0177
CTX0674	D_ADDR+AR	SOURCE_SECTION_T	P	Y	1	1	1	Im laufenden Gang setze den laufenden Eintrag [wie zuvor] ein; von der Ausgangszeile; an der bezeichneten Stelle.	G407-E0141
CTX0675	D_ADDR+AR	SOURCE_SECTION_T	R	Y	1	1	1	Im laufenden Gang kennzeichne den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; an der bezeichneten Stelle.	G407-E0169
CTX0676	D_ADDR+AR	SOURCE_SECTION_T	T	AIN	1	1	1	Im laufenden Gang lege den Teilwert [wie zuvor] fest; von der Ausgangszeile; an der bezeichneten Stelle.	G407-E0174
CTX0677	D_ADDR+AR+AIIN	SOURCE_SECTION_T	S	NONE	1	1	1	Im laufenden Gang wähle den Kennwert; von der Ausgangszeile; an der bezeichneten Stelle.	G407-E0029
CTX0678	D_ADDR+AR+AL+Y	PHARMA	K	NONE	1	1	1	Im laufenden Gang gib den Drogenposten zu; vom Ausgangsgefäß und zum Zielgefäß; an der bezeichneten Stelle.	G407-E3968
CTX0679	D_ADDR+AR+D_ADDR+AR+DY	BIOLOGICAL	OK	Y	1	1	1	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; von der Ausgangsstation [außen] und von der Ausgangsstation [innen]; an der bezeichneten Stelle und an der bezeichneten Stelle; schließe den Schritt.	G407-E1755
CTX0680	D_ADDR+AR+O+AM_ADDR	BIOLOGICAL	T	AIN	1	1	1	Im laufenden Gang stelle den Stationsanteil [wie zuvor] ein; von der Ausgangsstation; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E1730
CTX0681	D_ADDR+AR+O+D_ADDR	HERBAL	R	NONE	1	1	1	Im laufenden Gang markiere; vom Ausgangsmaterial; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	G407-E0522
CTX0682	D_ADDR+AR+OR	BIOLOGICAL	CHD	NONE	1	1	1	Im laufenden Gang bearbeite die Stationseinheit; von der Ausgangsstation; an der bezeichneten Stelle.	G407-E2542
CTX0683	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	SOURCE_SECTION_T	T	NONE	1	1	1	Im laufenden Gang lege den laufenden Eintrag fest; an der bezeichneten Stelle, an der bezeichneten Stelle und mit der lokalen Variante.	G407-E0135
