event_id	statement_id	physical_page	register	owner_de	surface	component_recipe	inherited_action_root	inherited_argument_root	catalog_tier	recipe_register_clause_variant_count	naive_first_event_id	naive_first_clause_matches_actual	context_key_id	context_key_clause_unique	actual_context_clause_de
G407-E0572	G407-S028	f18r	HERBAL	große abgebildete Blütenpflanze	ckhol	CH+K+OL	NONE	OR	T0_EXACT_OBSERVED	2	G407-E0572	YES	CTX0436	YES	Weiter nimm die Arbeitseinheit [wie zuvor] und gib die Arbeitseinheit [wie zuvor] zu.
G407-E0573	G407-S028	f18r	HERBAL	große abgebildete Blütenpflanze	olody	OL+O+DY	K	OR	T0_EXACT_OBSERVED	1	G407-E0573	YES	CTX1534	YES	Weiter im laufenden Gang gib die Arbeitseinheit [wie zuvor] zu; als Ausführung; schließe den Schritt.
G407-E0574	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	okal	OK+AL	NONE	OR	T0_EXACT_OBSERVED	3	G407-E0574	YES	CTX1191	YES	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an; zur Zielstelle.
G407-E0575	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	dy	Y	OK	NONE	T0_EXACT_OBSERVED	7	G407-E0242	NO	CTX2318	YES	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an.
G407-E0576	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	dary	DA+R+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0576	YES	CTX0618	YES	Markiere den Pflanzenposten; auf der zweiten Stufe.
G407-E0577	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	chol	OL	R	Y	T0_EXACT_OBSERVED	15	G407-E0239	NO	CTX1423	YES	Weiter im laufenden Gang markiere den Pflanzenposten [wie zuvor].
G407-E0578	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	chcthal	CH+T+AL	NONE	Y	T0_EXACT_OBSERVED	2	G407-E0578	YES	CTX0528	YES	Nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein; zur Zielstelle.
G407-E0579	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	okshal	OK+SH+AL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0579	YES	CTX1369	YES	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an und halte den Pflanzenposten [wie zuvor]; zur Zielstelle.
G407-E0580	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	chykald	OK+AL	NONE	Y	T0_EXACT_OBSERVED	3	G407-E0574	NO	CTX1192	YES	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; zur Zielstelle.
G407-E0581	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	dar	D_ADDR+AR	OK	Y	T0_EXACT_OBSERVED	8	G407-E0284	NO	CTX0666	YES	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial; an der bezeichneten Stelle.
G407-E0582	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	shor	SH+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0216	YES	CTX2224	YES	Halte die Arbeitseinheit.
G407-E0583	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	qokchol	OK+OL	NONE	OR	T0_EXACT_OBSERVED	2	G407-E0268	NO	CTX1355	YES	Weiter setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an.
G407-E0584	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	ol	OL	OK	OR	T0_EXACT_OBSERVED	15	G407-E0239	NO	CTX1421	YES	Weiter im laufenden Gang setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an.
G407-E0585	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	ydaiin	Y+D_ADDR+AIIN	OK	NONE	T0_EXACT_OBSERVED	2	G407-E0585	YES	CTX2361	YES	Im laufenden Gang setze den Pflanzenposten und den Arbeitswert im Arbeitsgang an; an der bezeichneten Stelle.
G407-E0586	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	sotchaiin	S+OT+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0586	YES	CTX2016	YES	Danach wähle den Arbeitswert.
G407-E0587	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	chokchy	OK+CH+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0587	YES	CTX1242	YES	Setze den Pflanzenposten im Arbeitsgang an und nimm den Pflanzenposten.
G407-E0588	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	chckhol	CH+K+OL	NONE	Y	T0_EXACT_OBSERVED	2	G407-E0572	NO	CTX0437	YES	Weiter nimm den Pflanzenposten [wie zuvor] und gib den Pflanzenposten [wie zuvor] zu.
G407-E0589	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	chor	CH+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0260	YES	CTX0481	YES	Nimm die Arbeitseinheit.
G407-E0590	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	g	LOCAL_CHAR_G	CH	OR	T0_EXACT_OBSERVED	1	G407-E0590	YES	CTX1012	YES	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; mit der lokalen Variante.
G407-E0591	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	ychair	Y+CH+AIR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0591	YES	CTX2343	YES	Nimm den Pflanzenposten; entlang der Verarbeitungsbahn.
G407-E0592	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	cthol	CH+T+OL	NONE	Y	T0_EXACT_OBSERVED	2	G407-E0554	NO	CTX0555	YES	Weiter nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein.
G407-E0593	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	daiin	AIIN	T	NONE	T0_EXACT_OBSERVED	7	G407-E0231	NO	CTX0023	YES	Im laufenden Gang stelle den Arbeitswert ein.
G407-E0594	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	qokchy	OK+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0230	YES	CTX1377	YES	Setze den Pflanzenposten im Arbeitsgang an.
G407-E0595	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	cthy	CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0226	YES	CTX0564	YES	Nimm den Pflanzenposten und stelle den Pflanzenposten ein.
G407-E0596	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	or	OR	T	NONE	T0_EXACT_OBSERVED	5	G407-E0240	YES	CTX1588	YES	Im laufenden Gang stelle die Arbeitseinheit ein.
G407-E0597	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	shaiin	SH+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0389	YES	CTX2031	YES	Halte den Arbeitswert.
G407-E0598	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	cthar	CH+T+AR	NONE	AIIN	T0_EXACT_OBSERVED	2	G407-E0514	NO	CTX0531	YES	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein; vom Ausgangsmaterial.
G407-E0599	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	cthal	CH+T+AL	NONE	AIIN	T0_EXACT_OBSERVED	2	G407-E0578	NO	CTX0527	YES	Nimm den Arbeitswert [wie zuvor] und stelle den Arbeitswert [wie zuvor] ein; zur Zielstelle.
G407-E0600	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	okal	OK+AL	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E0574	NO	CTX1190	YES	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an; zur Zielstelle.
G407-E0601	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	dar	D_ADDR+AR	OK	AIIN	T0_EXACT_OBSERVED	8	G407-E0284	NO	CTX0665	YES	Im laufenden Gang setze den Arbeitswert [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial; an der bezeichneten Stelle.
G407-E0602	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	ychekch	Y+CH+K	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0602	YES	CTX2348	YES	Nimm den Pflanzenposten und gib den Pflanzenposten zu.
G407-E0603	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	y	Y	K	NONE	T0_EXACT_OBSERVED	7	G407-E0242	NO	CTX2317	YES	Im laufenden Gang gib den Pflanzenposten zu.
G407-E0604	G407-S029	f18r	HERBAL	große abgebildete Blütenpflanze	kchaiin	K+CH+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0270	YES	CTX0819	YES	Gib den Arbeitswert zu und nimm den Arbeitswert.
G407-E0605	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	tchodar	T+CH+O+D_ADDR+AR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0605	YES	CTX2255	YES	Stelle ein und nimm; vom Ausgangsmaterial; als Ausführung; an der bezeichneten Stelle.
G407-E0606	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	chocfhey	CH+O+CH+LOCAL_CHAR_F+E+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0606	YES	CTX0454	YES	Nimm den Pflanzenposten und nimm den Pflanzenposten; als Ausführung und auf Grad I; an der bezeichneten Stelle.
G407-E0607	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	opom	O+P+O+AM_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0607	YES	CTX1146	YES	Setze den Pflanzenposten [wie zuvor] ein; als Ausführung und als Ausführung; an der bezeichneten Stelle.
G407-E0608	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	shod	SH+O+D_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0608	YES	CTX2189	YES	Halte den Pflanzenposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle.
G407-E0609	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	chcphy	CH+CH+P+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0609	YES	CTX0300	YES	Nimm den Pflanzenposten, nimm den Pflanzenposten und setze den Pflanzenposten ein.
G407-E0610	G407-S030	f24v	HERBAL	F24V_WHOLE_PLANT	opshody	O+P+SH+O+DY	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0610	YES	CTX1151	YES	Setze den Pflanzenposten [wie zuvor] ein und halte den Pflanzenposten [wie zuvor]; als Ausführung und als Ausführung; schließe den Schritt.
G407-E0611	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	ocphoraiin	O+CH+P+OR+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0611	YES	CTX1051	YES	Nimm die Arbeitseinheit und den Arbeitswert und setze die Arbeitseinheit und den Arbeitswert ein; als Ausführung.
G407-E0612	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	o	O	P	AIIN	T0_EXACT_OBSERVED	6	G407-E0234	NO	CTX1029	YES	Im laufenden Gang setze den Arbeitswert [wie zuvor] ein; als Ausführung.
G407-E0613	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	k	K	NONE	AIIN	T0_EXACT_OBSERVED	2	G407-E0429	NO	CTX0801	YES	Gib den Arbeitswert [wie zuvor] zu.
G407-E0614	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	o	O	K	AIIN	T0_EXACT_OBSERVED	6	G407-E0234	NO	CTX1026	YES	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; als Ausführung.
G407-E0615	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	am	AM_ADDR	K	AIIN	T0_EXACT_OBSERVED	3	G407-E0276	NO	CTX0156	YES	Im laufenden Gang gib den Arbeitswert [wie zuvor] zu; an der bezeichneten Stelle.
G407-E0616	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	ydals	Y+AL+S	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0616	YES	CTX2341	YES	Wähle den Pflanzenposten; zur Zielstelle.
G407-E0617	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	ckhor	CH+K+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0617	YES	CTX0441	YES	Nimm die Arbeitseinheit und gib die Arbeitseinheit zu.
G407-E0618	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	shy	Y	K	NONE	T0_EXACT_OBSERVED	7	G407-E0242	NO	CTX2317	YES	Im laufenden Gang gib den Pflanzenposten zu.
G407-E0619	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	cho	HO	K	Y	T0_EXACT_OBSERVED	5	G407-E0489	NO	CTX0783	YES	Im laufenden Gang gib den Pflanzenposten [wie zuvor] zu; in der bezeichneten Klasse.
G407-E0620	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	dchor	D_ADDR+CH+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0388	YES	CTX0694	YES	Nimm die Arbeitseinheit; an der bezeichneten Stelle.
G407-E0621	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	otol	OT+OL	CH	OR	T0_EXACT_OBSERVED	2	G407-E0279	YES	CTX1818	YES	Danach und weiter im laufenden Gang nimm die Arbeitseinheit [wie zuvor].
G407-E0622	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	otaiir	OT+IIN+R	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0622	YES	CTX1806	YES	Danach markiere die Arbeitseinheit [wie zuvor]; auf der bezeichneten Stufe.
G407-E0623	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	otchos	OT+CH+O+S	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0623	YES	CTX1690	YES	Danach nimm die Arbeitseinheit [wie zuvor] und wähle die Arbeitseinheit [wie zuvor]; als Ausführung.
G407-E0624	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	okchom	OK+CH+O+AM_ADDR	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0468	YES	CTX1238	YES	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an und nimm die Arbeitseinheit [wie zuvor]; als Ausführung; an der bezeichneten Stelle.
G407-E0625	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	okcho	OK+CH+O	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0625	YES	CTX1236	YES	Setze die Arbeitseinheit [wie zuvor] im Arbeitsgang an und nimm die Arbeitseinheit [wie zuvor]; als Ausführung.
G407-E0626	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	octhyl	O+CH+T+Y+L	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0626	YES	CTX1058	YES	Nimm den Pflanzenposten und stelle den Pflanzenposten ein; über die Verbindung im Pflanzenartikel; als Ausführung.
G407-E0627	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	odchees	O+D_ADDR+CH+EE+S	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0627	YES	CTX1083	YES	Nimm den Pflanzenposten [wie zuvor] und wähle den Pflanzenposten [wie zuvor]; als Ausführung und auf Grad II; an der bezeichneten Stelle.
G407-E0628	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	oesearies	O+E+S+E+AR+LOCAL_CHAR_I+E+S	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0628	YES	CTX1098	YES	Wähle den Pflanzenposten [wie zuvor] und wähle den Pflanzenposten [wie zuvor]; vom Ausgangsmaterial; als Ausführung, auf Grad I, auf Grad I und auf Grad I; mit der lokalen Variante.
G407-E0629	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	okam	OK+AM_ADDR	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0629	YES	CTX1204	YES	Setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; an der bezeichneten Stelle.
G407-E0630	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	chcth	CH+CH+T	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0630	YES	CTX0303	YES	Nimm den Pflanzenposten [wie zuvor], nimm den Pflanzenposten [wie zuvor] und stelle den Pflanzenposten [wie zuvor] ein.
G407-E0631	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	ydal	Y+AL	T	NONE	T0_EXACT_OBSERVED	2	G407-E0379	NO	CTX2340	YES	Im laufenden Gang stelle den Pflanzenposten ein; zur Zielstelle.
G407-E0632	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	sh	SH	NONE	Y	T0_EXACT_OBSERVED	2	G407-E0632	YES	CTX2029	YES	Halte den Pflanzenposten [wie zuvor].
G407-E0633	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	okol	OK+OL	NONE	Y	T0_EXACT_OBSERVED	2	G407-E0268	YES	CTX1356	YES	Weiter setze den Pflanzenposten [wie zuvor] im Arbeitsgang an.
G407-E0634	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	okaiin	OK+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0515	YES	CTX1174	YES	Setze den Arbeitswert im Arbeitsgang an.
G407-E0635	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	odaiin	O+D_ADDR+AIIN	OK	NONE	T0_EXACT_OBSERVED	3	G407-E0303	NO	CTX1071	YES	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle.
G407-E0636	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	dlos	D_ADDR+L+O+S	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0636	YES	CTX0706	YES	Wähle den Arbeitswert [wie zuvor]; über die Verbindung im Pflanzenartikel; als Ausführung; an der bezeichneten Stelle.
G407-E0637	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	oeor	O+E+OR	S	NONE	T0_EXACT_OBSERVED	1	G407-E0637	YES	CTX1096	YES	Im laufenden Gang wähle die Arbeitseinheit; als Ausführung und auf Grad I.
G407-E0638	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	oraiin	OR+AIIN	S	NONE	T0_EXACT_OBSERVED	1	G407-E0638	YES	CTX1597	YES	Im laufenden Gang wähle die Arbeitseinheit und den Arbeitswert.
G407-E0639	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	tchar	T+CH+AR	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0639	YES	CTX2247	YES	Stelle den Arbeitswert [wie zuvor] ein und nimm den Arbeitswert [wie zuvor]; vom Ausgangsmaterial.
G407-E0640	G407-S031	f24v	HERBAL	F24V_WHOLE_PLANT	oro	OR+O	CH	NONE	T0_EXACT_OBSERVED	1	G407-E0640	YES	CTX1608	YES	Im laufenden Gang nimm die Arbeitseinheit; als Ausführung.
G407-E0641	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	tochol	T+O+CH+OL	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0641	YES	CTX2277	YES	Weiter stelle die Arbeitseinheit [wie zuvor] ein und nimm die Arbeitseinheit [wie zuvor]; als Ausführung.
G407-E0642	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	chor	CH+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0260	YES	CTX0481	YES	Nimm die Arbeitseinheit.
G407-E0643	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	arsa	AR+S+A_ADDR	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0643	YES	CTX0199	YES	Wähle die Arbeitseinheit [wie zuvor]; vom Ausgangsmaterial; an der bezeichneten Stelle.
G407-E0644	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	r	R	NONE	OR	T0_EXACT_OBSERVED	2	G407-E0644	YES	CTX1895	YES	Markiere die Arbeitseinheit [wie zuvor].
G407-E0645	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	ycheol	Y+CH+E+O+L	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0645	YES	CTX2346	YES	Nimm den Pflanzenposten; über die Verbindung im Pflanzenartikel; auf Grad I und als Ausführung.
G407-E0646	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	daid	AIN+D_ADDR	CH	NONE	T0_EXACT_OBSERVED	1	G407-E0646	YES	CTX0060	YES	Im laufenden Gang nimm den Materialanteil; an der bezeichneten Stelle.
G407-E0647	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	dar	D_ADDR+AR	CH	AIN	T0_EXACT_OBSERVED	8	G407-E0284	NO	CTX0662	YES	Im laufenden Gang nimm den Materialanteil [wie zuvor]; vom Ausgangsmaterial; an der bezeichneten Stelle.
G407-E0648	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	olom	OL+O+AM_ADDR	CH	AIN	T0_EXACT_OBSERVED	1	G407-E0648	YES	CTX1533	YES	Weiter im laufenden Gang nimm den Materialanteil [wie zuvor]; als Ausführung; an der bezeichneten Stelle.
G407-E0649	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	kochky	K+O+CH+K+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0649	YES	CTX0855	YES	Gib den Pflanzenposten zu, nimm den Pflanzenposten und gib den Pflanzenposten zu; als Ausführung.
G407-E0650	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	chcthy	CH+CH+T+Y	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0246	YES	CTX0309	YES	Nimm den Pflanzenposten, nimm den Pflanzenposten und stelle den Pflanzenposten ein.
G407-E0651	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	shol	SH+OL	NONE	Y	T0_EXACT_OBSERVED	3	G407-E0368	YES	CTX2215	YES	Weiter halte den Pflanzenposten [wie zuvor].
G407-E0652	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	sain	S+AIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0510	YES	CTX1951	YES	Wähle den Materialanteil.
G407-E0653	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	ychol	Y+OL	S	NONE	T0_EXACT_OBSERVED	1	G407-E0653	YES	CTX2421	YES	Weiter im laufenden Gang wähle den Pflanzenposten.
G407-E0654	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	chol	OL	S	Y	T0_EXACT_OBSERVED	15	G407-E0239	NO	CTX1426	YES	Weiter im laufenden Gang wähle den Pflanzenposten [wie zuvor].
G407-E0655	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	or	OR	S	NONE	T0_EXACT_OBSERVED	5	G407-E0240	NO	CTX1587	YES	Im laufenden Gang wähle die Arbeitseinheit.
G407-E0656	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	chor	CH+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0260	YES	CTX0481	YES	Nimm die Arbeitseinheit.
G407-E0657	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	om	O+AM_ADDR	CH	OR	T0_EXACT_OBSERVED	2	G407-E0526	NO	CTX1039	YES	Im laufenden Gang nimm die Arbeitseinheit [wie zuvor]; als Ausführung; an der bezeichneten Stelle.
G407-E0658	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	okoeor	OK+O+E+OR	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0658	YES	CTX1344	YES	Setze die Arbeitseinheit im Arbeitsgang an; als Ausführung und auf Grad I.
G407-E0659	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	ctheod	CH+T+E+O+D_ADDR	NONE	OR	T0_EXACT_OBSERVED	1	G407-E0659	YES	CTX0537	YES	Nimm die Arbeitseinheit [wie zuvor] und stelle die Arbeitseinheit [wie zuvor] ein; auf Grad I und als Ausführung; an der bezeichneten Stelle.
G407-E0660	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	choy	HO+Y	T	NONE	T0_EXACT_OBSERVED	3	G407-E0426	NO	CTX0799	YES	Im laufenden Gang stelle den Pflanzenposten ein; in der bezeichneten Klasse.
G407-E0661	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	keol	K+E+OL	NONE	Y	T0_EXACT_OBSERVED	1	G407-E0661	YES	CTX0834	YES	Weiter gib den Pflanzenposten [wie zuvor] zu; auf Grad I.
G407-E0662	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	ydaiin	Y+D_ADDR+AIIN	K	NONE	T0_EXACT_OBSERVED	2	G407-E0585	NO	CTX2360	YES	Im laufenden Gang gib den Pflanzenposten und den Arbeitswert zu; an der bezeichneten Stelle.
G407-E0663	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	chear	CH+E+AR	NONE	AIIN	T0_EXACT_OBSERVED	2	G407-E0508	NO	CTX0313	YES	Nimm den Arbeitswert [wie zuvor]; vom Ausgangsmaterial; auf Grad I.
G407-E0664	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	qodom	CARRIER_Q+O+D_ADDR+O+AM_ADDR	CH	AIIN	T0_EXACT_OBSERVED	1	G407-E0664	YES	CTX0249	YES	Im laufenden Gang nimm den Arbeitswert [wie zuvor]; als neuen Einsatz, als Ausführung und als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.
G407-E0665	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	okodaiin	OK+O+D_ADDR+AIIN	NONE	NONE	T0_EXACT_OBSERVED	1	G407-E0665	YES	CTX1343	YES	Setze den Arbeitswert im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle.
G407-E0666	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	ksho	K+SH+O	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0666	YES	CTX0884	YES	Gib den Arbeitswert [wie zuvor] zu und halte den Arbeitswert [wie zuvor]; als Ausführung.
G407-E0667	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	foar	LOCAL_CHAR_F+O+AR	SH	AIIN	T0_EXACT_OBSERVED	1	G407-E0667	YES	CTX1010	YES	Im laufenden Gang halte den Arbeitswert [wie zuvor]; vom Ausgangsmaterial; als Ausführung; an der bezeichneten Stelle.
G407-E0668	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	o	O	SH	AIIN	T0_EXACT_OBSERVED	6	G407-E0234	NO	CTX1030	YES	Im laufenden Gang halte den Arbeitswert [wie zuvor]; als Ausführung.
G407-E0669	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	sho	SH+O	NONE	AIIN	T0_EXACT_OBSERVED	3	G407-E0669	YES	CTX2173	YES	Halte den Arbeitswert [wie zuvor]; als Ausführung.
G407-E0670	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	qokch	OK+CH	NONE	AIIN	T0_EXACT_OBSERVED	1	G407-E0670	YES	CTX1227	YES	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an und nimm den Arbeitswert [wie zuvor].
G407-E0671	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	ok	OK	NONE	AIIN	T0_EXACT_OBSERVED	2	G407-E0671	YES	CTX1168	YES	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an.
G407-E0672	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	okchal	OK+CH+AL	NONE	AIIN	T0_EXACT_OBSERVED	2	G407-E0438	NO	CTX1229	YES	Setze den Arbeitswert [wie zuvor] im Arbeitsgang an und nimm den Arbeitswert [wie zuvor]; zur Zielstelle.
G407-E0673	G407-S032	f24v	HERBAL	F24V_WHOLE_PLANT	oeeey	O+EEE+Y	CH	NONE	T0_EXACT_OBSERVED	1	G407-E0673	YES	CTX1107	YES	Im laufenden Gang nimm den Pflanzenposten; als Ausführung und auf Grad III.
