discriminator_id	predicate_code	target_occurrence_id	surface_provenance_only	page	physical_folio	locus	ordinal	frame_ids	match_detail	gdt734_complete_line_v99r7	gdt734_unknown_cells_v99r7	gdt770_admitted_line	union_admitted_line	explicit_gdt770_exclusion	explicit_gdt771_exclusion	strict_qualified	admission_state	exclusion_reason	written_line_eva	semantic_identity_credit	component_export_credit
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0417	ol	f81r	f81	f81r.22	8	F03_DRY_R2|F06_TARGET_BEFORE_PROCESS	LEFT=chedar@7:evidence=G771-LT02 || RIGHT=oly@9:reader_exact=1:source_roles=PROCESS_PASS:allowed_roles=FIELD/PROCESS	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	qotal chedy qol ol daiin ol chedar ol oly	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0437	ol	f82r	f82	f82r.33	2	F03_DRY_R2	LEFT=sain@1:evidence=GDT760_EXACT_AMOUNT_SPAN || RIGHT=cheol@3:reader_exact=1:source_roles=CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	sain ol cheol ey cheor chey	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0444	ol	f83r	f83	f83r.54	2	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=daiin@1:evidence=LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=dain@3:reader_exact=1:source_roles=NONE:allowed_roles=NONE	0	1	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	daiin ol dain chey ldalor	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0453	ol	f85r1	f85	f85r1.21	4	F03_DRY_R2|F14_MEDIAL_TWO_SIDED_LINKER	LEFT=oraiin@3:evidence=GDT760_EXACT_AMOUNT_SPAN/GDT769_BROAD_AMOUNT_VALUE || RIGHT=okaiin@5:reader_exact=1:source_roles=KNOWN_OTHER:allowed_roles=FIELD/PREPARATION	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	daiir cheody oraiin ol okaiin cheocthey olor otedy qotaiin chor chedy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0454	ol	f85r1	f85	f85r1.27	7	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=saiin@6:evidence=GDT760_EXACT_AMOUNT_SPAN/GDT769_BROAD_AMOUNT_VALUE || RIGHT=karar@8:reader_exact=1:source_roles=NONE:allowed_roles=NONE	0	3	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	ychedy shetshdy qotar okedy qokal saiin ol karar odeeeg	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0477	ol	f86v6	f86	f86v6.23	12	F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	LEFT=ain@11:evidence=LICENSED_BARE_VALUE || RIGHT=keodar@13:reader_exact=1:source_roles=AMOUNT_VALUE/CONTENT_PREPARATION/QUALITY_STAGE:allowed_roles=PREPARATION	1	0	0	1	0	1	0	ADMITTED_BUT_EXPLICITLY_EXCLUDED	REJECT_SOURCE_COMPOSITION: opchedy@6 remains H0 source-composition background; the inherited complete-line prose cannot support isolated end-to-end target scoring.	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0473	ol	f86v6	f86	f86v6.7	6	F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	LEFT=aiin@5:evidence=GDT760_EXACT_AMOUNT_SPAN/LICENSED_BARE_VALUE/GDT769_BROAD_AMOUNT_VALUE || RIGHT=or@7:reader_exact=1:source_roles=KNOWN_OTHER:allowed_roles=NONE	0	2	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	qokaiin y lchedor or aiin ol or olkal or shedy qokal s ar archey dy	0	0
D01X_OL_LEFT_RIGHT_EXACT	OL_LEFT_VALUE_RIGHT_READER_EXACT	G769-T0492	ol	f89v1	f89	f89v1.9	7	F14_MEDIAL_TWO_SIDED_LINKER	LEFT=aiin@6:evidence=LICENSED_BARE_VALUE || RIGHT=cheokchey@8:reader_exact=1:source_roles=NONE:allowed_roles=NONE	0	5	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du	0	0
D02_CKHY_FINAL_PATIENT	CKHY_F05_AND_F07	G769-T0155	ckhy	f17v	f17	f17v.5	6	F03_DRY_R2|F05_PROCESS_SLOT_FINAL|F07_LINE_FINAL_OR_CLOSE|F09_COLD_R2	FRAMES=F03_DRY_R2|F05_PROCESS_SLOT_FINAL|F07_LINE_FINAL_OR_CLOSE|F09_COLD_R2	1	0	1	1	0	0	1	QUALIFIED_GDT734_AND_GDT770	NONE	ychol chol dolcheey tchol dar ckhy	0	0
D03_OLS_RIGHT_VALUE	OLS_F02_VALUE_DIRECT	G769-T0037	ols	f104v	f104	f104v.19	11	F02_VALUE_DIRECT|F03_DRY_R2|F04_MOIST_R2|F08_HOT_R2|F15_STATE_TRANSITION_BRIDGE	FRAMES=F02_VALUE_DIRECT|F03_DRY_R2|F04_MOIST_R2|F08_HOT_R2|F15_STATE_TRANSITION_BRIDGE	0	5	1	1	0	0	1	QUALIFIED_GDT770_EXTENSION	NONE	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	0	0
D03_OLS_RIGHT_VALUE	OLS_F02_VALUE_DIRECT	G769-T0440	ols	f83r	f83	f83r.10	4	F02_VALUE_DIRECT	FRAMES=F02_VALUE_DIRECT	0	3	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_LINE: unresolved rchs@2, cheeb@3 and skal@6; the exact target-value pair does not make the end-to-end line complete	olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam	0	0
D03_OLS_RIGHT_VALUE	OLS_F02_VALUE_DIRECT	G769-T0521	ols	f99v	f99	f99v.21	8	F02_VALUE_DIRECT|F04_MOIST_R2	FRAMES=F02_VALUE_DIRECT|F04_MOIST_R2	0	6	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_LINE: unresolved doror@1, okeeody@2, opar@3, eosaiin@5, otoraiin@6 and qoetal@10; a singleton-C0 target span cannot close six missing cells	doror okeeody opar okor eosaiin otoraiin shey ols aiiin qoetal	0	0
D04E_OTAR_ENDPOINT	OTAR_PROCESS_LEFT_ENDPOINT_RIGHT	G769-T0264	otar	f75r	f75	f75r.43	6	F03_DRY_R2|F08_HOT_R2	GDT769_LEFT_PROCESS=NONE || GDT769_RIGHT_ENDPOINT=NONE || GDT770_LEFT_ROLES=FIELD/MATERIAL/PATIENT || GDT770_RIGHT_ROLES=CLOSE/ENDPOINT/FIELD/PRODUCT/RESULT	1	0	1	1	0	0	1	QUALIFIED_GDT734_AND_GDT770	NONE	yshedy chekar oldy qokain chkar otar oldy	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0027	otar	f103v	f103	f103v.45	10	F06_TARGET_BEFORE_PROCESS	FRAMES=F06_TARGET_BEFORE_PROCESS	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0059	otar	f106v	f106	f106v.2	7	F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER	FRAMES=F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER	0	3	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_AND_NONEXACT_CANDIDATE: unresolved sheeodar@3, keorain@12 and amchy@13; the intended otar@9 target is nonexact, while exact-atlas-only loading would silently miss that duplicate	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0135	otar	f115r	f115	f115r.4	8	F03_DRY_R2|F06_TARGET_BEFORE_PROCESS|F08_HOT_R2|F09_COLD_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	FRAMES=F03_DRY_R2|F06_TARGET_BEFORE_PROCESS|F08_HOT_R2|F09_COLD_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	0	4	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_LINE: unresolved dchedain@1, olkeechdy@3, orchedar@7 and dardyr@11; attractive target-excluding frame evidence cannot substitute for a complete end-to-end reader	dchedain qokeedy olkeechdy chor chey kchor orchedar otar sheod qoteedy dardyr	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0195	otar	f39v	f39	f39v.5	5	F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	FRAMES=F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	0	3	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_AND_MULTI_TARGET_COLLISION: unresolved ytedykor@1, oto@12 and ofchy@14, with an additional masked target and stale retired-head prose preventing isolated end-to-end attribution	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0212	otar	f45r	f45	f45r.6	6	F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER	FRAMES=F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER	0	4	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	otchar okchar daiin ytchody tcholol otar dal dary	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0238	otar	f58r	f58	f58r.10	6	F06_TARGET_BEFORE_PROCESS|F07_LINE_FINAL_OR_CLOSE|F14_MEDIAL_TWO_SIDED_LINKER	FRAMES=F06_TARGET_BEFORE_PROCESS|F07_LINE_FINAL_OR_CLOSE|F14_MEDIAL_TWO_SIDED_LINKER	0	3	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0457	otar	f85r1	f85	f85r1.33	9	F01_AMOUNT_DIRECT|F16_RELATIONAL_AMOUNT_ORDER	FRAMES=F01_AMOUNT_DIRECT|F16_RELATIONAL_AMOUNT_ORDER	0	2	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_AND_DUPLICATE_TARGET: unresolved raraiiin@1 and osaiin@3; two target cells prevent isolated attribution and the line is not complete	raraiiin shey osaiin otar ytar otedy or aiin otar olar olkeedy	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0465	otar	f86v5	f86	f86v5.13	10	F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	FRAMES=F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	1	0	1	1	0	0	1	QUALIFIED_GDT734_AND_GDT770	NONE	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0484	otar	f86v6	f86	f86v6.40	5	F06_TARGET_BEFORE_PROCESS|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER	FRAMES=F06_TARGET_BEFORE_PROCESS|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER	0	2	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0474	otar	f86v6	f86	f86v6.9	7	F01_AMOUNT_DIRECT|F03_DRY_R2|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	FRAMES=F01_AMOUNT_DIRECT|F03_DRY_R2|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	1	0	0	1	1	0	0	ADMITTED_BUT_EXPLICITLY_EXCLUDED	REJECT_SOURCE_COMPOSITION: qoteeos@10 is a GDT754 source-composed H0 whole with exact identity open; retaining its old command prose would contaminate end-to-end scoring	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	0	0
D04N_OTAR_NOMINAL	OTAR_NOMINAL_BRIDGE	G769-T0504	otar	f94v	f94	f94v.4	2	F06_TARGET_BEFORE_PROCESS|F08_HOT_R2	FRAMES=F06_TARGET_BEFORE_PROCESS|F08_HOT_R2	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	dchdy otar otchy kedy qokchdy ol okchy	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0025	otar	f103v	f103	f103v.41	9	F04_MOIST_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	FRAMES=F04_MOIST_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	daiin shey l shey lshey qoar shas al otar shedy y lchdy rar	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0027	otar	f103v	f103	f103v.45	10	F06_TARGET_BEFORE_PROCESS	FRAMES=F06_TARGET_BEFORE_PROCESS	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	okey ol cheey lcheey lkain shckhy sheckhy or ain otar oly	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0059	otar	f106v	f106	f106v.2	7	F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER	FRAMES=F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER	0	3	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_AND_NONEXACT_CANDIDATE: unresolved sheeodar@3, keorain@12 and amchy@13; the intended otar@9 target is nonexact, while exact-atlas-only loading would silently miss that duplicate	daiin al sheeodar y chtain char otar qokar otar shed sheo keorain amchy	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0109	otar	f113r	f113	f113r.30	6	F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	FRAMES=F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	0	5	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	folchear oteol lshedy lkshedy sheeeky otar qchar tar shkchedy qokchd opy	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0135	otar	f115r	f115	f115r.4	8	F03_DRY_R2|F06_TARGET_BEFORE_PROCESS|F08_HOT_R2|F09_COLD_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	FRAMES=F03_DRY_R2|F06_TARGET_BEFORE_PROCESS|F08_HOT_R2|F09_COLD_R2|F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	0	4	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_LINE: unresolved dchedain@1, olkeechdy@3, orchedar@7 and dardyr@11; attractive target-excluding frame evidence cannot substitute for a complete end-to-end reader	dchedain qokeedy olkeechdy chor chey kchor orchedar otar sheod qoteedy dardyr	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0195	otar	f39v	f39	f39v.5	5	F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	FRAMES=F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	0	3	0	0	1	0	0	EXACT_BUT_NOT_COMPLETE	REJECT_INCOMPLETE_AND_MULTI_TARGET_COLLISION: unresolved ytedykor@1, oto@12 and ofchy@14, with an additional masked target and stale retired-head prose preventing isolated end-to-end attribution	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0212	otar	f45r	f45	f45r.6	6	F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER	FRAMES=F06_TARGET_BEFORE_PROCESS|F14_MEDIAL_TWO_SIDED_LINKER	0	4	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	otchar okchar daiin ytchody tcholol otar dal dary	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0214	otar	f46v	f46	f46v.2	7	F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	FRAMES=F14_MEDIAL_TWO_SIDED_LINKER|F15_STATE_TRANSITION_BRIDGE	1	0	1	1	0	0	1	QUALIFIED_GDT734_AND_GDT770	NONE	ytair aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0238	otar	f58r	f58	f58r.10	6	F06_TARGET_BEFORE_PROCESS|F07_LINE_FINAL_OR_CLOSE|F14_MEDIAL_TWO_SIDED_LINKER	FRAMES=F06_TARGET_BEFORE_PROCESS|F07_LINE_FINAL_OR_CLOSE|F14_MEDIAL_TWO_SIDED_LINKER	0	3	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	tal ar am shar chepchey otar aldy otal cheam qokaiin ote sy	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0465	otar	f86v5	f86	f86v5.13	10	F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	FRAMES=F01_AMOUNT_DIRECT|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	1	0	1	1	0	0	1	QUALIFIED_GDT734_AND_GDT770	NONE	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0484	otar	f86v6	f86	f86v6.40	5	F06_TARGET_BEFORE_PROCESS|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER	FRAMES=F06_TARGET_BEFORE_PROCESS|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER	0	2	0	0	0	0	0	EXACT_BUT_NOT_COMPLETE	NONE	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0474	otar	f86v6	f86	f86v6.9	7	F01_AMOUNT_DIRECT|F03_DRY_R2|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	FRAMES=F01_AMOUNT_DIRECT|F03_DRY_R2|F08_HOT_R2|F14_MEDIAL_TWO_SIDED_LINKER|F16_RELATIONAL_AMOUNT_ORDER	1	0	0	1	1	0	0	ADMITTED_BUT_EXPLICITLY_EXCLUDED	REJECT_SOURCE_COMPOSITION: qoteeos@10 is a GDT754 source-composed H0 whole with exact identity open; retaining its old command prose would contaminate end-to-end scoring	dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	0	0
D04S_OTAR_SEQUENCE	OTAR_SEQUENCE_BRIDGE	G769-T0504	otar	f94v	f94	f94v.4	2	F06_TARGET_BEFORE_PROCESS|F08_HOT_R2	FRAMES=F06_TARGET_BEFORE_PROCESS|F08_HOT_R2	1	0	0	1	0	0	1	QUALIFIED_GDT734_COMPLETE_CACHE	NONE	dchdy otar otchy kedy qokchdy ol okchy	0	0
