page	locus	target_surfaces	zl3b_line	v28_tokenwise_de	v29_tokenwise_de	v29_working_reading_de	complete_v29
f107r	f107r.45	opal	podky chedy qockhy qokeedy qokokil y chees opal kaiin otaiin otaram	[podky:?] | trocken in der Mitte des Grades, abgeschlossen | [qockhy:?] | heiß am Ende des Grades, abgeschlossen | [qokokil:?] | [y:?] | [chees:?] | [opal:?] | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | [otaram:?]	[podky:?] | trocken in der Mitte des Grades, abgeschlossen | [qockhy:?] | heiß am Ende des Grades, abgeschlossen | [qokokil:?] | [y:?] | [chees:?] | Ansatz aus Pulverrohstoff, Form I | heiß, Grad III | kalt im Zubereitungsrahmen, Grad III | [otaram:?]	[podky:?]; trocken in der Mitte des Grades, abgeschlossen; [qockhy:?]; heiß am Ende des Grades, abgeschlossen; [qokokil:?]; [y:?]; [chees:?]; Ansatz aus Pulverrohstoff, Form I; heiß, Grad III; kalt im Zubereitungsrahmen, Grad III; [otaram:?]	False
f107v	f107v.10	chokedy	shodaiin shey qokair qokaiin chokedy tain shedy	[shodaiin:?] | feucht in der Mitte des Grades | [qokair:?] | heiß, Grad III | [chokedy:?] | kalt, Grad II | feucht in der Mitte des Grades, abgeschlossen	[shodaiin:?] | feucht in der Mitte des Grades | [qokair:?] | heiß, Grad III | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | kalt, Grad II | feucht in der Mitte des Grades, abgeschlossen	[shodaiin:?]; feucht in der Mitte des Grades; [qokair:?]; heiß, Grad III; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; kalt, Grad II; feucht in der Mitte des Grades, abgeschlossen	False
f107v	f107v.40	chokeey	chokeey qokey qokaiii lor aiin aiily	[chokeey:?] | heiß in der Mitte des Grades | [qokaiii:?] | Holzportion | Menge III | [aiily:?]	heiß-trockener Ansatz am Gradende | heiß in der Mitte des Grades | [qokaiii:?] | Holzportion | Menge III | [aiily:?]	heiß-trockener Ansatz am Gradende; heiß in der Mitte des Grades; [qokaiii:?]; Holzportion; Menge III; [aiily:?]	False
f107v	f107v.7	cheockhy	taiin cheockhy chain qokain	kalt, Grad III | [cheockhy:?] | trocken, Grad II | heiß, Grad II	kalt, Grad III | trocken angesetztes Arzneikompositum am Gradanfang | trocken, Grad II | heiß, Grad II	kalt, Grad III; trocken angesetztes Arzneikompositum am Gradanfang; trocken, Grad II; heiß, Grad II	True
f108r	f108r.2	chokedy	qokeedy chokedy chockhed qokeor shedy otal otaiin otedy qokechy ofchdy qody	heiß am Ende des Grades, abgeschlossen | [chokedy:?] | [chockhed:?] | [qokeor:?] | feucht in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokechy:?] | [ofchdy:?] | [qody:?]	heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | [chockhed:?] | [qokeor:?] | feucht in der Mitte des Grades, abgeschlossen | Ansatz aus kaltem Rohstoff, Form I | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz in der Mitte des Grades, abgeschlossen | [qokechy:?] | [ofchdy:?] | [qody:?]	heiß am Ende des Grades, abgeschlossen; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; [chockhed:?]; [qokeor:?]; feucht in der Mitte des Grades, abgeschlossen; Ansatz aus kaltem Rohstoff, Form I; kalt im Zubereitungsrahmen, Grad III; kalter Ansatz in der Mitte des Grades, abgeschlossen; [qokechy:?]; [ofchdy:?]; [qody:?]	False
f108r	f108r.30	chokedy	ykeol chedal chokedy o qokedy okchedy saiin alkan	[ykeol:?] | [chedal:?] | [chokedy:?] | [o:?] | heiß in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | Samen/Saatgut, Typ/Charge III | [alkan:?]	[ykeol:?] | [chedal:?] | heiß-trockener Ansatz in der Gradmitte, abgeschlossen | [o:?] | heiß in der Mitte des Grades, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | Samen/Saatgut, Typ/Charge III | [alkan:?]	[ykeol:?]; [chedal:?]; heiß-trockener Ansatz in der Gradmitte, abgeschlossen; [o:?]; heiß in der Mitte des Grades, abgeschlossen; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; Samen/Saatgut, Typ/Charge III; [alkan:?]	False
f108r	f108r.37	cheokeey	tchedy qokey okeey lkeey chedy cheokeey qokeey chedl al lkair alkeedy ram	kalt und trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | heißer Ansatz am Ende des Grades | [lkeey:?] | trocken in der Mitte des Grades, abgeschlossen | [cheokeey:?] | heiß am Ende des Grades | [chedl:?] | [al:?] | [lkair:?] | [alkeedy:?] | Wurzel/Wurzeldroge: Maß-/Einheitsform I	kalt und trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades | heißer Ansatz am Ende des Grades | [lkeey:?] | trocken in der Mitte des Grades, abgeschlossen | trocken angesetzte heiße Zubereitung am Gradende | heiß am Ende des Grades | [chedl:?] | [al:?] | [lkair:?] | [alkeedy:?] | Wurzel/Wurzeldroge: Maß-/Einheitsform I	kalt und trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades; heißer Ansatz am Ende des Grades; [lkeey:?]; trocken in der Mitte des Grades, abgeschlossen; trocken angesetzte heiße Zubereitung am Gradende; heiß am Ende des Grades; [chedl:?]; [al:?]; [lkair:?]; [alkeedy:?]; Wurzel/Wurzeldroge: Maß-/Einheitsform I	False
f108r	f108r.41	chokeedy	sheedain qokeedy chokeedy qoteody keesho daiin chedy keedal as keodky	[sheedain:?] | heiß am Ende des Grades, abgeschlossen | [chokeedy:?] | [qoteody:?] | [keesho:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen | [keedal:?] | [as:?] | [keodky:?]	[sheedain:?] | heiß am Ende des Grades, abgeschlossen | heiß-trockener Ansatz am Gradende, abgeschlossen | [qoteody:?] | [keesho:?] | Grad-/Maßwert III | trocken in der Mitte des Grades, abgeschlossen | [keedal:?] | [as:?] | [keodky:?]	[sheedain:?]; heiß am Ende des Grades, abgeschlossen; heiß-trockener Ansatz am Gradende, abgeschlossen; [qoteody:?]; [keesho:?]; Grad-/Maßwert III; trocken in der Mitte des Grades, abgeschlossen; [keedal:?]; [as:?]; [keodky:?]	False
f108r	f108r.43	olal	olkey okey lokeey qokedy ol kechy chedar olal oedy qckhy cheam	[olkey:?] | heißer Ansatz in der Mitte des Grades | [lokeey:?] | heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kechy:?] | [chedar:?] | [olal:?] | [oedy:?] | [qckhy:?] | [cheam:?]	[olkey:?] | heißer Ansatz in der Mitte des Grades | [lokeey:?] | heiß in der Mitte des Grades, abgeschlossen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [kechy:?] | [chedar:?] | Ansatz aus Holzrohstoff, Form I | [oedy:?] | [qckhy:?] | [cheam:?]	[olkey:?]; heißer Ansatz in der Mitte des Grades; [lokeey:?]; heiß in der Mitte des Grades, abgeschlossen; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [kechy:?]; [chedar:?]; Ansatz aus Holzrohstoff, Form I; [oedy:?]; [qckhy:?]; [cheam:?]	False
f108r	f108r.47	chockhey	yched chockhey dain sheol okedy lkeedy oteedy qokeedy ched al keam	[yched:?] | [chockhey:?] | Grad-/Maßwert II | feuchtes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkeedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [ched:?] | [al:?] | [keam:?]	[yched:?] | Arzneikompositum im Trockenansatz in der Gradmitte | Grad-/Maßwert II | feuchtes Material | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkeedy:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [ched:?] | [al:?] | [keam:?]	[yched:?]; Arzneikompositum im Trockenansatz in der Gradmitte; Grad-/Maßwert II; feuchtes Material; heißer Ansatz in der Mitte des Grades, abgeschlossen; [lkeedy:?]; kalter Ansatz am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; [ched:?]; [al:?]; [keam:?]	False
f108r	f108r.6	sheoky	ol cheol qo qokeey qokeey qokeedy sheoky otedy qotey qokchey chdar aiin y	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | [qo:?] | heiß am Ende des Grades | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [sheoky:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [chdar:?] | Menge III | [y:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenstoff | [qo:?] | heiß am Ende des Grades | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | feucht angesetzte heiße Zubereitung am Gradanfang | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades | heiß und trocken in der Mitte des Grades | [chdar:?] | Menge III | [y:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trockener Drogenstoff; [qo:?]; heiß am Ende des Grades; heiß am Ende des Grades; heiß am Ende des Grades, abgeschlossen; feucht angesetzte heiße Zubereitung am Gradanfang; kalter Ansatz in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades; heiß und trocken in der Mitte des Grades; [chdar:?]; Menge III; [y:?]	False
f108r	f108r.9	ockhedy	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkedy:?] | [raraiin:?] | heiße Portion | Ansatz aus kaltem Rohstoff, Form I | heiß in der Mitte des Grades, abgeschlossen | [ar:?] | [air:?] | [ockhedy:?]	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [chedain:?] | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | [lkedy:?] | [raraiin:?] | heiße Portion | Ansatz aus kaltem Rohstoff, Form I | heiß in der Mitte des Grades, abgeschlossen | [ar:?] | [air:?] | Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I; [chedain:?]; trocken in der Mitte des Grades, abgeschlossen; heißer Ansatz in der Mitte des Grades, abgeschlossen; [lkedy:?]; [raraiin:?]; heiße Portion; Ansatz aus kaltem Rohstoff, Form I; heiß in der Mitte des Grades, abgeschlossen; [ar:?]; [air:?]; Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	False
f10r	f10r.4	ckhy	sor chaiin chcthy ctho ckhy or aiin chtchor doiir ody	Samenportion | trocken, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ctho:?] | [ckhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [chtchor:?] | [doiir:?] | [ody:?]	Samenportion | trocken, Grad III | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [ctho:?] | Arzneikompositum am Gradanfang | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [chtchor:?] | [doiir:?] | [ody:?]	Samenportion; trocken, Grad III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [ctho:?]; Arzneikompositum am Gradanfang; Teil-/Nominalträger; genaue Basisbedeutung offen; Menge III; [chtchor:?]; [doiir:?]; [ody:?]	False
f10v	f10v.2	ckhy	dain daiin ckhy chcthor choiin qot chodaiin cthy daiin	Grad-/Maßwert II | Grad-/Maßwert III | [ckhy:?] | [chcthor:?] | trockene Zubereitungsform III | [qot:?] | [chodaiin:?] | CTH-Drogenmaterial | Menge/Portion III	Grad-/Maßwert II | Grad-/Maßwert III | Arzneikompositum am Gradanfang | [chcthor:?] | trockene Zubereitungsform III | [qot:?] | [chodaiin:?] | CTH-Drogenmaterial | Menge/Portion III	Grad-/Maßwert II; Grad-/Maßwert III; Arzneikompositum am Gradanfang; [chcthor:?]; trockene Zubereitungsform III; [qot:?]; [chodaiin:?]; CTH-Drogenmaterial; Menge/Portion III	False
f111r	f111r.28	cheokeey	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	[qokeeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeod:?] | [cheokeey:?] | [sheokar:?] | [shekeey:?] | [qotees:?] | [al:?] | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [alam:?]	[qokeeol:?] | feucht in der Mitte des Grades, abgeschlossen | [qokeod:?] | trocken angesetzte heiße Zubereitung am Gradende | [sheokar:?] | [shekeey:?] | [qotees:?] | [al:?] | Grad-/Maßwert II | trocken in der Mitte des Grades, abgeschlossen | kalt im qo-Rahmen, Grad II | [alam:?]	[qokeeol:?]; feucht in der Mitte des Grades, abgeschlossen; [qokeod:?]; trocken angesetzte heiße Zubereitung am Gradende; [sheokar:?]; [shekeey:?]; [qotees:?]; [al:?]; Grad-/Maßwert II; trocken in der Mitte des Grades, abgeschlossen; kalt im qo-Rahmen, Grad II; [alam:?]	False
f111r	f111r.3	cheokedy	dsheedy lkeedy chckhy lchedy qokeey qokear chal qokeear cheokedy sal lokam	[dsheedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | getrocknetes Drogenholz | heiß am Ende des Grades | [qokear:?] | [chal:?] | [qokeear:?] | [cheokedy:?] | Saat-Rohstoff I | [lokam:?]	[dsheedy:?] | [lkeedy:?] | Arzneikompositum: trocken, Gradanfang | getrocknetes Drogenholz | heiß am Ende des Grades | [qokear:?] | [chal:?] | [qokeear:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | Saat-Rohstoff I | [lokam:?]	[dsheedy:?]; [lkeedy:?]; Arzneikompositum: trocken, Gradanfang; getrocknetes Drogenholz; heiß am Ende des Grades; [qokear:?]; [chal:?]; [qokeear:?]; trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen; Saat-Rohstoff I; [lokam:?]	False
f112r	f112r.28	sheokeedy	ysheedy sheokeedy qokeedy qokain oteedy chckhy ytchedy sharam	[ysheedy:?] | [sheokeedy:?] | heiß am Ende des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | [ytchedy:?] | [sharam:?]	[ysheedy:?] | feucht angesetzte heiße Zubereitung am Gradende, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad II | kalter Ansatz am Ende des Grades, abgeschlossen | Arzneikompositum: trocken, Gradanfang | [ytchedy:?] | [sharam:?]	[ysheedy:?]; feucht angesetzte heiße Zubereitung am Gradende, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß, Grad II; kalter Ansatz am Ende des Grades, abgeschlossen; Arzneikompositum: trocken, Gradanfang; [ytchedy:?]; [sharam:?]	False
f112r	f112r.29	chokeey	sar aiin olshedy chokeey sal okaiin oteey qokeey olor al chealy	Samenfraktion I | Menge III | [olshedy:?] | [chokeey:?] | Saat-Rohstoff I | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades | heiß am Ende des Grades | Zutat | [al:?] | [chealy:?]	Samenfraktion I | Menge III | [olshedy:?] | heiß-trockener Ansatz am Gradende | Saat-Rohstoff I | heiß, Grad III, im Ansatzrahmen | kalter Ansatz am Ende des Grades | heiß am Ende des Grades | Zutat | [al:?] | [chealy:?]	Samenfraktion I; Menge III; [olshedy:?]; heiß-trockener Ansatz am Gradende; Saat-Rohstoff I; heiß, Grad III, im Ansatzrahmen; kalter Ansatz am Ende des Grades; heiß am Ende des Grades; Zutat; [al:?]; [chealy:?]	False
f112r	f112r.30	cheokey	tar ar cheokey okeody chol ol chedy qokedy cheom	[tar:?] | [ar:?] | [cheokey:?] | [okeody:?] | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [cheom:?]	[tar:?] | [ar:?] | trocken angesetzte heiße Zubereitung in der Gradmitte | [okeody:?] | trocken; nominal trockenes Gut/Material | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | [cheom:?]	[tar:?]; [ar:?]; trocken angesetzte heiße Zubereitung in der Gradmitte; [okeody:?]; trocken; nominal trockenes Gut/Material; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; [cheom:?]	False
f112r	f112r.39	opal	polkeedy qopal otedy opal aiin okaiiin sheody yteokar ogom	[polkeedy:?] | [qopal:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [opal:?] | Menge III | heiß im Zubereitungsrahmen, Grad IV | [sheody:?] | [yteokar:?] | [ogom:?]	[polkeedy:?] | [qopal:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Ansatz aus Pulverrohstoff, Form I | Menge III | heiß im Zubereitungsrahmen, Grad IV | [sheody:?] | [yteokar:?] | [ogom:?]	[polkeedy:?]; [qopal:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; Ansatz aus Pulverrohstoff, Form I; Menge III; heiß im Zubereitungsrahmen, Grad IV; [sheody:?]; [yteokar:?]; [ogom:?]	False
f112r	f112r.40	oral	sain okal lkeedy okar okchedy qokal keedy chkey oty oral	[sain:?] | Ansatz aus heißem Rohstoff, Form I | [lkeedy:?] | [okar:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiße Substanz | heiß am Ende des Grades, abgeschlossen | [chkey:?] | kalter Ansatz am Anfang des Grades | [oral:?]	[sain:?] | Ansatz aus heißem Rohstoff, Form I | [lkeedy:?] | [okar:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiße Substanz | heiß am Ende des Grades, abgeschlossen | [chkey:?] | kalter Ansatz am Anfang des Grades | Ansatz aus Wurzelrohstoff, Form I	[sain:?]; Ansatz aus heißem Rohstoff, Form I; [lkeedy:?]; [okar:?]; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiße Substanz; heiß am Ende des Grades, abgeschlossen; [chkey:?]; kalter Ansatz am Anfang des Grades; Ansatz aus Wurzelrohstoff, Form I	False
f112v	f112v.1	opal	keeoal chool opal otalair y fcheol oteey qor eees am	[keeoal:?] | [chool:?] | [opal:?] | [otalair:?] | [y:?] | [fcheol:?] | kalter Ansatz am Ende des Grades | [qor:?] | [eees:?] | [am:?]	[keeoal:?] | [chool:?] | Ansatz aus Pulverrohstoff, Form I | [otalair:?] | [y:?] | [fcheol:?] | kalter Ansatz am Ende des Grades | [qor:?] | [eees:?] | [am:?]	[keeoal:?]; [chool:?]; Ansatz aus Pulverrohstoff, Form I; [otalair:?]; [y:?]; [fcheol:?]; kalter Ansatz am Ende des Grades; [qor:?]; [eees:?]; [am:?]	False
f112v	f112v.2	oral	oar oral okeeshy qokeey okain qokal okeol oty oraiin	[oar:?] | [oral:?] | [okeeshy:?] | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | heiße Substanz | [okeol:?] | kalter Ansatz am Anfang des Grades | Portion III	[oar:?] | Ansatz aus Wurzelrohstoff, Form I | [okeeshy:?] | heiß am Ende des Grades | heiß im Zubereitungsrahmen, Grad II | heiße Substanz | [okeol:?] | kalter Ansatz am Anfang des Grades | Portion III	[oar:?]; Ansatz aus Wurzelrohstoff, Form I; [okeeshy:?]; heiß am Ende des Grades; heiß im Zubereitungsrahmen, Grad II; heiße Substanz; [okeol:?]; kalter Ansatz am Anfang des Grades; Portion III	False
f112v	f112v.24	ckhedy	soiin or okain otchedy qokeedy eeedeeg ckhedy cheedaiin cheedy	Samen/Saatgutzubereitung, Form III | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß im Zubereitungsrahmen, Grad II | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [eeedeeg:?] | [ckhedy:?] | [cheedaiin:?] | trocken am Ende des Grades, abgeschlossen	Samen/Saatgutzubereitung, Form III | Teil-/Nominalträger; genaue Basisbedeutung offen | heiß im Zubereitungsrahmen, Grad II | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [eeedeeg:?] | Arzneikompositum in der Gradmitte, abgeschlossen | [cheedaiin:?] | trocken am Ende des Grades, abgeschlossen	Samen/Saatgutzubereitung, Form III; Teil-/Nominalträger; genaue Basisbedeutung offen; heiß im Zubereitungsrahmen, Grad II; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; [eeedeeg:?]; Arzneikompositum in der Gradmitte, abgeschlossen; [cheedaiin:?]; trocken am Ende des Grades, abgeschlossen	False
f112v	f112v.45	chokeey	ycheey chokeey okasal tchdy oteol chcthy alaiin char al kamdam	[ycheey:?] | [chokeey:?] | [okasal:?] | kalt und trocken am Anfang des Grades, abgeschlossen | [oteol:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [alaiin:?] | [char:?] | [al:?] | [kamdam:?]	[ycheey:?] | heiß-trockener Ansatz am Gradende | [okasal:?] | kalt und trocken am Anfang des Grades, abgeschlossen | [oteol:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [alaiin:?] | [char:?] | [al:?] | [kamdam:?]	[ycheey:?]; heiß-trockener Ansatz am Gradende; [okasal:?]; kalt und trocken am Anfang des Grades, abgeschlossen; [oteol:?]; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [alaiin:?]; [char:?]; [al:?]; [kamdam:?]	False
f113r	f113r.27	sheoky	tchol chol lsheol shor kcheey y raiin sheol tcheody tchey sheoky lpchedy qokam	[tchol:?] | trocken; nominal trockenes Gut/Material | [lsheol:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiß und trocken am Ende des Grades | [y:?] | Wurzel, Typ/Charge III | feuchtes Material | [tcheody:?] | kalt und trocken in der Mitte des Grades | [sheoky:?] | [lpchedy:?] | [qokam:?]	[tchol:?] | trocken; nominal trockenes Gut/Material | [lsheol:?] | Blüten-/Fruchtstand; reproduktiver Teil | heiß und trocken am Ende des Grades | [y:?] | Wurzel, Typ/Charge III | feuchtes Material | [tcheody:?] | kalt und trocken in der Mitte des Grades | feucht angesetzte heiße Zubereitung am Gradanfang | [lpchedy:?] | [qokam:?]	[tchol:?]; trocken; nominal trockenes Gut/Material; [lsheol:?]; Blüten-/Fruchtstand; reproduktiver Teil; heiß und trocken am Ende des Grades; [y:?]; Wurzel, Typ/Charge III; feuchtes Material; [tcheody:?]; kalt und trocken in der Mitte des Grades; feucht angesetzte heiße Zubereitung am Gradanfang; [lpchedy:?]; [qokam:?]	False
f113r	f113r.28	cheokedy	sar al chal os akchy daiin cheeeo rain otain chol lcholkaiin cheokedy lodas	Samenfraktion I | [al:?] | [chal:?] | [os:?] | [akchy:?] | Grad-/Maßwert III | [cheeeo:?] | [rain:?] | kalt im Zubereitungsrahmen, Grad II | trocken; nominal trockenes Gut/Material | [lcholkaiin:?] | [cheokedy:?] | [lodas:?]	Samenfraktion I | [al:?] | [chal:?] | [os:?] | [akchy:?] | Grad-/Maßwert III | [cheeeo:?] | [rain:?] | kalt im Zubereitungsrahmen, Grad II | trocken; nominal trockenes Gut/Material | [lcholkaiin:?] | trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen | [lodas:?]	Samenfraktion I; [al:?]; [chal:?]; [os:?]; [akchy:?]; Grad-/Maßwert III; [cheeeo:?]; [rain:?]; kalt im Zubereitungsrahmen, Grad II; trocken; nominal trockenes Gut/Material; [lcholkaiin:?]; trocken angesetzte heiße Zubereitung in der Gradmitte, abgeschlossen; [lodas:?]	False
f113r	f113r.33	chockhy	ykeeor chear okain chear chockhy	[ykeeor:?] | trockene Fraktion I | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | [chockhy:?]	[ykeeor:?] | trockene Fraktion I | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | Arzneikompositum im Trockenansatz am Gradanfang	[ykeeor:?]; trockene Fraktion I; heiß im Zubereitungsrahmen, Grad II; trockene Fraktion I; Arzneikompositum im Trockenansatz am Gradanfang	False
f113r	f113r.35	ockhy	y sh s sheeo lkeeos aiin qokeees okchedy qotaiin otar okar ockhy rchdy qosain	[y:?] | [sh:?] | [s:?] | [sheeo:?] | [lkeeos:?] | Menge III | [qokeees:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | [otar:?] | [okar:?] | [ockhy:?] | Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform | [qosain:?]	[y:?] | [sh:?] | [s:?] | [sheeo:?] | [lkeeos:?] | Menge III | [qokeees:?] | heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen | kalt, Grad III | [otar:?] | [okar:?] | Ansatz eines Arzneikompositums am Gradanfang | Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform | [qosain:?]	[y:?]; [sh:?]; [s:?]; [sheeo:?]; [lkeeos:?]; Menge III; [qokeees:?]; heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; kalt, Grad III; [otar:?]; [okar:?]; Ansatz eines Arzneikompositums am Gradanfang; Wurzel/Wurzeldroge, getrocknete Kurz-/Kompaktform; [qosain:?]	False
f113v	f113v.22	olal	okaiin okaiin cheeky raiin olal okaiin cheody okaiin okaiin otar aly	heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | [cheeky:?] | Wurzel, Typ/Charge III | [olal:?] | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | [otar:?] | [aly:?]	heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | [cheeky:?] | Wurzel, Typ/Charge III | Ansatz aus Holzrohstoff, Form I | heiß, Grad III, im Ansatzrahmen | getrockneter Ansatz | heiß, Grad III, im Ansatzrahmen | heiß, Grad III, im Ansatzrahmen | [otar:?] | [aly:?]	heiß, Grad III, im Ansatzrahmen; heiß, Grad III, im Ansatzrahmen; [cheeky:?]; Wurzel, Typ/Charge III; Ansatz aus Holzrohstoff, Form I; heiß, Grad III, im Ansatzrahmen; getrockneter Ansatz; heiß, Grad III, im Ansatzrahmen; heiß, Grad III, im Ansatzrahmen; [otar:?]; [aly:?]	False
f113v	f113v.6	chockhy	tcheolchy lcheol chockhy cheodadaiin	[tcheolchy:?] | [lcheol:?] | [chockhy:?] | [cheodadaiin:?]	[tcheolchy:?] | [lcheol:?] | Arzneikompositum im Trockenansatz am Gradanfang | [cheodadaiin:?]	[tcheolchy:?]; [lcheol:?]; Arzneikompositum im Trockenansatz am Gradanfang; [cheodadaiin:?]	False
