audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G652-A02-001	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f102v1	f102v1.14	P	A	1	3	MEDIAL	cheor	oteol	chor cheor ckhey oteol aeky	chor cheor ckhey oteol aikheky	chor cheor ckhey oteol aeky	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	2	2	Pflanzen-/Reproduktionsteil | trockener Drogenteil | [ckhey:?] | [oteol:?] | [aeky:?]	Pflanzen-/Reproduktionsteil | trockener Drogenteil | Arzneikompositum in der Gradmitte | [oteol:?] | [aeky:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-002	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f102v1	f102v1.24	P	A	1	2	MEDIAL	ysaiin	qoor	ysaiin ckhey qoor cheol	ysaiin ckhey qoor cheol	ysaiin ckhey qoor cheol	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	1	1	[ysaiin:?] | [ckhey:?] | [qoor:?] | trockener Drogenstoff	[ysaiin:?] | Arzneikompositum in der Gradmitte | [qoor:?] | trockener Drogenstoff	0	SHORT_OR_OPAQUE_CONTEXT
G652-A02-003	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f25v	f25v.2	H	A	1	8	MEDIAL	daiin	daiin	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	dchor cthor chor daiin s okeeaiin daiin ckhey daiin	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	5	5	[dchor:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Pflanzen-/Reproduktionsteil | Menge/Portion III | [s:?] | [okeeaiin:?] | Grad-/Maßwert III | [ckhey:?] | Grad-/Maßwert III	[dchor:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | Pflanzen-/Reproduktionsteil | Menge/Portion III | [s:?] | [okeeaiin:?] | Grad-/Maßwert III | Arzneikompositum in der Gradmitte | Grad-/Maßwert III	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-004	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f30r	f30r.12	H	A	1	2	MEDIAL	dcheey	ckhey	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	3	3	[dcheey:?] | [ckhey:?] | [ckhey:?] | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	[dcheey:?] | Arzneikompositum in der Gradmitte | Arzneikompositum in der Gradmitte | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-005	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f30r	f30r.12	H	A	1	3	MEDIAL	ckhey	daiin	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	dcheey ckhey ckhey daiin chkeaiin dar chor ychdain	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	3	3	[dcheey:?] | [ckhey:?] | [ckhey:?] | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	[dcheey:?] | Arzneikompositum in der Gradmitte | Arzneikompositum in der Gradmitte | Grad-/Maßwert III | [chkeaiin:?] | abgemessene Fraktion I | Pflanzen-/Reproduktionsteil | [ychdain:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-006	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f47r	f47r.3	H	A	1	5	MEDIAL	chaiin	chol	dor chol chy chaiin ckhey chol dain okaiin	dor chol chy chaiin ckhey chol dain okaiin	dor chol chy chaiin ckhey chol dain okaiin	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	6	6	[dor:?] | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | trocken, Grad III | [ckhey:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad II | heiß, Grad III, im Ansatzrahmen	[dor:?] | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | trocken, Grad III | Arzneikompositum in der Gradmitte | trocken; nominal trockenes Gut/Material | Qualitätsgrad II | heiß, Grad III, im Ansatzrahmen	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-007	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f49v	f49v.24	H	A	1	2	MEDIAL	ochokeey	daiin	ochokeey ckhey daiin dain chokag	ochokeey ckhey daiin dain chokam	ochokeey ckhey daiin dain chok m	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	2	2	[ochokeey:?] | [ckhey:?] | Grad-/Maßwert III | Grad-/Maßwert II | [chokag:?]	[ochokeey:?] | Arzneikompositum in der Gradmitte | Grad-/Maßwert III | Grad-/Maßwert II | [chokag:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-008	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f51r	f51r.3	H	A	1	2	MEDIAL	ydchody	oty	ydchody ckhey oty ckheodar qoky	y dchody ckhey oty ckheodar qoky	ydchody ckhey oty ckheo ar qoky	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	2	2	[ydchody:?] | [ckhey:?] | kalter Ansatz am Anfang des Grades | [ckheodar:?] | heiß am Anfang des Grades	[ydchody:?] | Arzneikompositum in der Gradmitte | kalter Ansatz am Anfang des Grades | [ckheodar:?] | heiß am Anfang des Grades	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-009	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f51r	f51r.8	H	A	1	3	MEDIAL	odaiin	ckheody	oshol odaiin ckhey ckheody qokey otydy	oshol odaiin ckhey ckheody qokey otydy	oshol odaiin y ckheody qokey otydy	READER_VARIANT	0	0	[ckhey:?]	Arzneikompositum in der Gradmitte	2	2	[oshol:?] | Zubereitungsdosis III | [ckhey:?] | [ckheody:?] | heiß in der Mitte des Grades | [otydy:?]	[oshol:?] | Zubereitungsdosis III | Arzneikompositum in der Gradmitte | [ckheody:?] | heiß in der Mitte des Grades | [otydy:?]	0	READER_VARIANT_WARNING
G652-A02-010	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f51v	f51v.12	H	A	1	4	FINAL	cho	<EOS>	ochockhy daiin cho ckhey	ochockhy daiin chockhey	chockhy daiin chockhey	READER_VARIANT	0	0	[ckhey:?]	Arzneikompositum in der Gradmitte	1	1	[ochockhy:?] | Grad-/Maßwert III | [cho:?] | [ckhey:?]	[ochockhy:?] | Grad-/Maßwert III | [cho:?] | Arzneikompositum in der Gradmitte	0	READER_VARIANT_WARNING
G652-A02-011	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f52v	f52v.11	H	A	1	4	MEDIAL	qodaiin	sal	daiin shor qodaiin ckhey sal	daiin shor qodaiin ckhey sal	daiin shor qodaiin ckhey sal	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	3	3	Grad-/Maßwert III | Blüten-/Fruchtstand; reproduktiver Teil | [qodaiin:?] | [ckhey:?] | Saat-Rohstoff I	Grad-/Maßwert III | Blüten-/Fruchtstand; reproduktiver Teil | [qodaiin:?] | Arzneikompositum in der Gradmitte | Saat-Rohstoff I	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-012	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f54v	f54v.1	H	A	1	4	MEDIAL	oloiin	dar	pcheodar chpal oloiin ckhey dar qokeey cpheeain s al	pcheodar chpal oloiin ckhey dar qokeey cpheeaiin sal	pcheodar chpal ol iin ckhey dar qokeey cpheeain s al	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	2	2	[pcheodar:?] | [chpal:?] | [oloiin:?] | [ckhey:?] | abgemessene Fraktion I | heiß am Ende des Grades | [cpheeain:?] | [s:?] | [al:?]	[pcheodar:?] | [chpal:?] | [oloiin:?] | Arzneikompositum in der Gradmitte | abgemessene Fraktion I | heiß am Ende des Grades | [cpheeain:?] | [s:?] | [al:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-013	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f58v	f58v.8	S	A	3	2	MEDIAL	taiin	daldy	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly dam	taiin ckhey daldy qokair alar ytal aiin otaiin ykaiin ykaly am	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	3	3	kalt, Grad III | [ckhey:?] | [daldy:?] | [qokair:?] | [alar:?] | [ytal:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | [ykaiin:?] | [ykaly:?] | [dam:?]	kalt, Grad III | Arzneikompositum in der Gradmitte | [daldy:?] | [qokair:?] | [alar:?] | [ytal:?] | Menge III | kalt im Zubereitungsrahmen, Grad III | [ykaiin:?] | [ykaly:?] | [dam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-014	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f75r	f75r.5	B	B	2	4	MEDIAL	chey	r	shey kar chey ckhey r ain ol olsheedy qokeey qoky	shey kar chey ckhey r ain ol ol sheedy qokeey qoky	sheykar chey ckhey r ain ol ol sheedy qokeey qoky	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	6	4	feucht in der Mitte des Grades | [kar:?] | trocken in der Mitte des Grades | [ckhey:?] | [r:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades	feucht in der Mitte des Grades | [kar:?] | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | [r:?] | Menge-/Klassenwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [olsheedy:?] | heiß am Ende des Grades | heiß am Anfang des Grades	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-015	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f87r	f87r.15	H	A	1	4	MEDIAL	cheos	saiin	shos cheol cheos ckhey saiin qockheo ldaiin	shos cheol cheos ckhey saiin qockheol daiin	shos cheol cheos ckhey s aiin qo ckheo ldaiin	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	2	1	[shos:?] | trockener Drogenstoff | [cheos:?] | [ckhey:?] | Samen/Saatgut, Typ/Charge III | [qockheo:?] | [ldaiin:?]	[shos:?] | trockener Drogenstoff | [cheos:?] | Arzneikompositum in der Gradmitte | Samen/Saatgut, Typ/Charge III | [qockheo:?] | [ldaiin:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A02-016	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f88r	f88r.28	P	A	1	5	MEDIAL	chey	s	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	ykar cheol chol chey ckhey s or shear ar alsy	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	4	3	[ykar:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | [ckhey:?] | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shear:?] | [ar:?] | [alsy:?]	[ykar:?] | trockener Drogenstoff | trocken; nominal trockenes Gut/Material | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | [s:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shear:?] | [ar:?] | [alsy:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-017	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f96v	f96v.10	H	A	1	4	FINAL	char	<EOS>	ctheor oral char ckhey	ctheor oral chor ckhey	ctheor oral char ckhey	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	0	0	[ctheor:?] | [oral:?] | [char:?] | [ckhey:?]	[ctheor:?] | [oral:?] | [char:?] | Arzneikompositum in der Gradmitte	0	SHORT_OR_OPAQUE_CONTEXT
G652-A02-018	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f99r	f99r.29	P	A	1	2	MEDIAL	dsheol	ckheol	dsheol ckhey ckheol okeol ctheol qokey ckhol okeol okeey dald	dsheol ckhey ckheol okeol ctheol qokey ckhol okeol okeey dald	dsheol ckhey ckheol oke l ctheol qokey ckh l okeol okeey al	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	2	2	[dsheol:?] | [ckhey:?] | [ckheol:?] | [okeol:?] | [ctheol:?] | heiß in der Mitte des Grades | [ckhol:?] | [okeol:?] | heißer Ansatz am Ende des Grades | [dald:?]	[dsheol:?] | Arzneikompositum in der Gradmitte | [ckheol:?] | [okeol:?] | [ctheol:?] | heiß in der Mitte des Grades | [ckhol:?] | [okeol:?] | heißer Ansatz am Ende des Grades | [dald:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-019	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f99r	f99r.41	P	A	1	5	MEDIAL	pchol	ypchol	tsheeor cpheol ey pchol ckhey ypchol chor choly qotocthey qkory	tsheeor cpheol ckey pchol ckhey ypchol chor choly qotocthey qkory	tsheeor cpheol ey pchol ckhey ypchol chor choly qotocthey qkory	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	2	2	[tsheeor:?] | [cpheol:?] | [ey:?] | trockener Pulverstoff/Trockengut | [ckhey:?] | [ypchol:?] | Pflanzen-/Reproduktionsteil | [choly:?] | [qotocthey:?] | [qkory:?]	[tsheeor:?] | [cpheol:?] | [ey:?] | trockener Pulverstoff/Trockengut | Arzneikompositum in der Gradmitte | [ypchol:?] | Pflanzen-/Reproduktionsteil | [choly:?] | [qotocthey:?] | [qkory:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-020	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f99r	f99r.44	P	A	1	4	MEDIAL	chey	ckhey	qokey chkeey chey ckhey ckhey ykeey oiin air chody oeksa	qokey chkeey chey ckhey ckhey ykeey oiin air chody oeksa	qokey chkeey chey ckhey ckhey ykeey oiin air cho y o eksy	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	3	3	heiß in der Mitte des Grades | [chkeey:?] | trocken in der Mitte des Grades | [ckhey:?] | [ckhey:?] | [ykeey:?] | Zubereitungsform III | [air:?] | [chody:?] | [oeksa:?]	heiß in der Mitte des Grades | [chkeey:?] | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | Arzneikompositum in der Gradmitte | [ykeey:?] | Zubereitungsform III | [air:?] | [chody:?] | [oeksa:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-021	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f99r	f99r.44	P	A	1	5	MEDIAL	ckhey	ykeey	qokey chkeey chey ckhey ckhey ykeey oiin air chody oeksa	qokey chkeey chey ckhey ckhey ykeey oiin air chody oeksa	qokey chkeey chey ckhey ckhey ykeey oiin air cho y o eksy	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	3	3	heiß in der Mitte des Grades | [chkeey:?] | trocken in der Mitte des Grades | [ckhey:?] | [ckhey:?] | [ykeey:?] | Zubereitungsform III | [air:?] | [chody:?] | [oeksa:?]	heiß in der Mitte des Grades | [chkeey:?] | trocken in der Mitte des Grades | Arzneikompositum in der Gradmitte | Arzneikompositum in der Gradmitte | [ykeey:?] | Zubereitungsform III | [air:?] | [chody:?] | [oeksa:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A02-022	2	ckhey	STRONG_NEUTRAL_CKH_FAMILY	f99v	f99v.39	P	A	1	4	MEDIAL	okchey	qokololal	dar shol okchey ckhey qokololal okeol	dor shol okchey ckhey qokololal okeol	dar shol kchey ckhey qokol olal okeol	ALL_THREE_EXACT	1	1	[ckhey:?]	Arzneikompositum in der Gradmitte	3	1	abgemessene Fraktion I | feucht; nominal feuchtes Gut/Material | heiß-trockener Ansatz in der Mitte des Grades | [ckhey:?] | [qokololal:?] | [okeol:?]	abgemessene Fraktion I | feucht; nominal feuchtes Gut/Material | heiß-trockener Ansatz in der Mitte des Grades | Arzneikompositum in der Gradmitte | [qokololal:?] | [okeol:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A03-001	3	ckheey	STRONG_NEUTRAL_CKH_FAMILY	f102v1	f102v1.9	P	A	1	2	MEDIAL	teody	qokeol	teody ckheey qokeol sheky qockheor or cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor os cheo rchol qoteor dar	teody ckheey qokeol sheky qockheor or cheo r chol qoteor dar	ALL_THREE_EXACT	1	1	[ckheey:?]	Arzneikompositum am Gradende	4	2	[teody:?] | [ckheey:?] | [qokeol:?] | [sheky:?] | [qockheor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken angesetzte Zubereitung | trockener Wurzel/Wurzeldrogestoff/Trockengut | [qoteor:?] | abgemessene Fraktion I	[teody:?] | Arzneikompositum am Gradende | [qokeol:?] | [sheky:?] | [qockheor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | trocken angesetzte Zubereitung | trockener Wurzel/Wurzeldrogestoff/Trockengut | [qoteor:?] | abgemessene Fraktion I	0	FAMILY_CONTEXT_COMPATIBLE
G652-A03-002	3	ckheey	STRONG_NEUTRAL_CKH_FAMILY	f102v2	f102v2.38	P	A	1	3	MEDIAL	cheey	qokeor	dar cheey ckheey qokeor okey chos sho ykeey okeeo rain	dor cheey ckheey qokeor okey chos sho ykeey okeeo raiin	dor cheey ckheey qokeor okey chos sho ykeey okeeo rain	ALL_THREE_EXACT	1	1	[ckheey:?]	Arzneikompositum am Gradende	4	3	abgemessene Fraktion I | trocken am Ende des Grades | [ckheey:?] | [qokeor:?] | heißer Ansatz in der Mitte des Grades | [chos:?] | feuchter Ansatz | [ykeey:?] | [okeeo:?] | [rain:?]	abgemessene Fraktion I | trocken am Ende des Grades | Arzneikompositum am Gradende | [qokeor:?] | heißer Ansatz in der Mitte des Grades | [chos:?] | feuchter Ansatz | [ykeey:?] | [okeeo:?] | [rain:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A03-003	3	ckheey	STRONG_NEUTRAL_CKH_FAMILY	f105r	f105r.24	S	B	3	3	MEDIAL	ain	okeeey	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	ALL_THREE_EXACT	1	1	[ckheey:?]	Arzneikompositum am Gradende	6	6	[pcheor:?] | Menge-/Klassenwert II | [ckheey:?] | [okeeey:?] | Pulver, Typ/Charge III | [ar:?] | Menge-/Klassenwert IV | [chpaiikey:?] | Feuchtzubereitung | Pulver, trocken gebunden, Form II | [dal:?] | Grad-/Maßwert III | [dam:?]	[pcheor:?] | Menge-/Klassenwert II | Arzneikompositum am Gradende | [okeeey:?] | Pulver, Typ/Charge III | [ar:?] | Menge-/Klassenwert IV | [chpaiikey:?] | Feuchtzubereitung | Pulver, trocken gebunden, Form II | [dal:?] | Grad-/Maßwert III | [dam:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A03-004	3	ckheey	STRONG_NEUTRAL_CKH_FAMILY	f105v	f105v.6	S	B	3	3	MEDIAL	fcheeody	dar	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ykaiin g	dcheo fcheeody ckheey dar aiin al dar ar daiiidy otedy oteody ytaiin g	dcheo fcheeojy ckheey dar aiin al dar ar daiiidy otedy oteody ytaiin g	ALL_THREE_EXACT	1	1	[ckheey:?]	Arzneikompositum am Gradende	4	4	[dcheo:?] | [fcheeody:?] | [ckheey:?] | abgemessene Fraktion I | Menge III | [al:?] | abgemessene Fraktion I | [ar:?] | [daiiidy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [oteody:?] | [ykaiin:?] | [g:?]	[dcheo:?] | [fcheeody:?] | Arzneikompositum am Gradende | abgemessene Fraktion I | Menge III | [al:?] | abgemessene Fraktion I | [ar:?] | [daiiidy:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [oteody:?] | [ykaiin:?] | [g:?]	0	FAMILY_CONTEXT_COMPATIBLE
G652-A03-005	3	ckheey	STRONG_NEUTRAL_CKH_FAMILY	f51r	f51r.12	H	A	1	2	MEDIAL	yoees	kol	yoees ckheey kol cheeal okeor qockhey pchodal	yoees ckheey kol cheeal okeor qockhey pchodal	yoees ckheey kol cheeal okeor qockhey pchodal	ALL_THREE_EXACT	1	1	[ckheey:?]	Arzneikompositum am Gradende	1	1	[yoees:?] | [ckheey:?] | heiß; nominal heißes Gut/Material | [cheeal:?] | [okeor:?] | [qockhey:?] | [pchodal:?]	[yoees:?] | Arzneikompositum am Gradende | heiß; nominal heißes Gut/Material | [cheeal:?] | [okeor:?] | [qockhey:?] | [pchodal:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A03-006	3	ckheey	STRONG_NEUTRAL_CKH_FAMILY	f52v	f52v.14	H	A	1	3	FINAL	cheokor	<EOS>	odar cheokor ckheey	odar cheokor ckheey	odar cheokor ckheey	ALL_THREE_EXACT	1	1	[ckheey:?]	Arzneikompositum am Gradende	0	0	[odar:?] | [cheokor:?] | [ckheey:?]	[odar:?] | [cheokor:?] | Arzneikompositum am Gradende	0	SHORT_OR_OPAQUE_CONTEXT
G652-A03-007	3	ckheey	STRONG_NEUTRAL_CKH_FAMILY	f87r	f87r.13	H	A	1	2	MEDIAL	keor	shody	keor ckheey shody qoeeeety s chody daiin	keor ckheey shody qoeeeety schody daiin	keor ckheey shody qoeeeety s chody daiin	ALL_THREE_EXACT	1	1	[ckheey:?]	Arzneikompositum am Gradende	1	1	[keor:?] | [ckheey:?] | [shody:?] | [qoeeeety:?] | [s:?] | [chody:?] | Grad-/Maßwert III	[keor:?] | Arzneikompositum am Gradende | [shody:?] | [qoeeeety:?] | [s:?] | [chody:?] | Grad-/Maßwert III	0	SHORT_OR_OPAQUE_CONTEXT
G652-A03-008	3	ckheey	STRONG_NEUTRAL_CKH_FAMILY	f96r	f96r.6	H	A	1	2	MEDIAL	lor	chol	lor ckheey chol cholody cheol ctheor sor	lor ckheey chol cholody cheol ctheor sor	lor ckheey chol cholody cheol ctheor s or	ALL_THREE_EXACT	1	1	[ckheey:?]	Arzneikompositum am Gradende	4	3	Holzportion | [ckheey:?] | trocken; nominal trockenes Gut/Material | [cholody:?] | trockener Drogenstoff | [ctheor:?] | Samenportion	Holzportion | Arzneikompositum am Gradende | trocken; nominal trockenes Gut/Material | [cholody:?] | trockener Drogenstoff | [ctheor:?] | Samenportion	0	FAMILY_CONTEXT_COMPATIBLE
G652-A04-001	4	ckhdy	PROVISIONAL_LOW_N_CKH_FAMILY	f115r	f115r.6	S	B	@	2	MEDIAL	cheo	qotchdy	cheo ckhdy qotchdy qokedy qokar okeeeosaiin chl chedar chody qotar chedam chd	cheockhdy qotchdy qokedy qokar okeeeosaiin chl chedar chody qotar chedam chd	cheo ckh y qotchdy qokedy qokar okeeeoraiin chl che ar cho y qotar chedam chd	READER_VARIANT	0	0	[ckhdy:?]	Arzneikompositum am Gradanfang, abgeschlossen	4	3	trocken angesetzte Zubereitung | [ckhdy:?] | kalt und trocken am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Portion | [okeeeosaiin:?] | [chl:?] | [chedar:?] | [chody:?] | [qotar:?] | [chedam:?] | [chd:?]	trocken angesetzte Zubereitung | Arzneikompositum am Gradanfang, abgeschlossen | kalt und trocken am Anfang des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Portion | [okeeeosaiin:?] | [chl:?] | [chedar:?] | [chody:?] | [qotar:?] | [chedam:?] | [chd:?]	0	READER_VARIANT_WARNING
G652-A04-002	4	ckhdy	PROVISIONAL_LOW_N_CKH_FAMILY	f33v	f33v.3	H	B	2	5	MEDIAL	dyky	oky	dar chckhy dy dyky ckhdy oky dam okar dy kam dy	dar chckhy dy dyky ckhdy oky dam okardy komdy	dar chckhy dyky ckh y oky am okardy kam y	READER_VARIANT	0	0	[ckhdy:?]	Arzneikompositum am Gradanfang, abgeschlossen	3	3	abgemessene Fraktion I | Arzneikompositum: trocken, Gradanfang | [dy:?] | [dyky:?] | [ckhdy:?] | heißer Ansatz am Anfang des Grades | [dam:?] | [okar:?] | [dy:?] | [kam:?] | [dy:?]	abgemessene Fraktion I | Arzneikompositum: trocken, Gradanfang | [dy:?] | [dyky:?] | Arzneikompositum am Gradanfang, abgeschlossen | heißer Ansatz am Anfang des Grades | [dam:?] | [okar:?] | [dy:?] | [kam:?] | [dy:?]	0	READER_VARIANT_WARNING
G652-A04-003	4	ckhdy	PROVISIONAL_LOW_N_CKH_FAMILY	f41v	f41v.7	H	B	5	4	MEDIAL	ykeeol	chdal	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly	ykeey okey ykeeol ckhdy chdal ykeo aiin okeody oly	ykeey okey ykeeal ckhdy ch al ykeoaiin okeody oly	ALL_THREE_EXACT	1	1	[ckhdy:?]	Arzneikompositum am Gradanfang, abgeschlossen	2	1	[ykeey:?] | heißer Ansatz in der Mitte des Grades | [ykeeol:?] | [ckhdy:?] | [chdal:?] | [ykeo:?] | Menge III | [okeody:?] | [oly:?]	[ykeey:?] | heißer Ansatz in der Mitte des Grades | [ykeeol:?] | Arzneikompositum am Gradanfang, abgeschlossen | [chdal:?] | [ykeo:?] | Menge III | [okeody:?] | [oly:?]	0	SHORT_OR_OPAQUE_CONTEXT
G652-A04-004	4	ckhdy	PROVISIONAL_LOW_N_CKH_FAMILY	f78r	f78r.32	B	B	2	2	MEDIAL	qokedy	qokain	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy ckhdy qokain chedy dalky lkain ykeedy okaly dy	qokedy ckh y qokain chedy dalky lkain ykeedy okaly dy	READER_VARIANT	0	0	[ckhdy:?]	Arzneikompositum am Gradanfang, abgeschlossen	3	3	heiß in der Mitte des Grades, abgeschlossen | [ckhdy:?] | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [dalky:?] | [lkain:?] | [ykeedy:?] | [okaly:?] | [dy:?]	heiß in der Mitte des Grades, abgeschlossen | Arzneikompositum am Gradanfang, abgeschlossen | heiß, Grad II | trocken in der Mitte des Grades, abgeschlossen | [dalky:?] | [lkain:?] | [ykeedy:?] | [okaly:?] | [dy:?]	0	READER_VARIANT_WARNING
