case_id	phase	statement_id	page	record	owner_or_station	event_count	surface_sequence	old_invariant_command_sequence_de	revised_invariant_command_sequence_de	original_readable_workshop_de	controlled_backread_de	revised_components	backread_revision
C2	OPERATE_OR_APPLY	B2-S011	f82r	B2	mittlere rechte unklare Station	4	okain char okain qokeedy	ANSETZEN · PORTION | QUELLE | ANSETZEN · PORTION | ANSETZEN · LANG; SCHLUSS	ANSETZEN · PORTION | QUELLE | ANSETZEN · PORTION | ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: gib einen Teil hinein → gib einen Teil hinein → einwirken lassen. Angaben: davon.	Bei mittlere rechte unklare Station: ANSETZEN · PORTION | QUELLE | ANSETZEN · PORTION | ANSETZEN · LANG; SCHLUSS.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S012	f82r	B2	mittlere rechte unklare Station	8	lchy cheey qcthey qokeey lcheey daiin chey qokeeedy	FUEHREN · ABZIEHEN · DIES | HALTEN · LANG · DIES | BEREIT · KURZ · DIES | ANSETZEN · LANG · DIES | FUEHREN · LANG · DIES | MASS | DIES | ANSETZEN · VOLL; SCHLUSS	WEITERLEITEN · ABNEHMEN · DIES | HALTEN · LANG · DIES | BEREIT · KURZ · DIES | ANSETZEN · LANG · DIES | WEITERLEITEN · LANG · DIES | MASS | DIES | ANSETZEN · VOLL; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an mittlere rechte unklare Station ein. Therapeutische Lesung: Bildort: mittlere rechte unklare Station. Arbeitsfolge: führen + abnehmen → stehen lassen → wirken lassen → führen → setze voll an; schließe. Angaben: bereit · kurz · dies | Maß | dies.	Bei mittlere rechte unklare Station: WEITERLEITEN · ABNEHMEN · DIES | HALTEN · LANG · DIES | BEREIT · KURZ · DIES | ANSETZEN · LANG · DIES | WEITERLEITEN · LANG · DIES | MASS | DIES | ANSETZEN · VOLL; SCHLUSS.	CH|L	YES
C2	OPERATE_OR_APPLY	B2-S013	f82r	B2	unteres grünes Mehrfigurenbecken	1	lchedy	FUEHREN · UMSETZEN; SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: abführen + überführen.	Bei unteres grünes Mehrfigurenbecken: WEITERLEITEN · UMSETZEN; SCHLUSS.	L	YES
C2	OPERATE_OR_APPLY	B2-S014	f82r	B2	unteres grünes Mehrfigurenbecken	1	lar	FUEHREN · QUELLE	WEITERLEITEN · QUELLE	Setze mehrfach beschickter konzentrierter Pflanzenauszug an unteres grünes Mehrfigurenbecken ein. Therapeutische Lesung: Bildort: unteres grünes Mehrfigurenbecken. Arbeitsfolge: ableiten.	Bei unteres grünes Mehrfigurenbecken: WEITERLEITEN · QUELLE.	L	YES
C2	OPERATE_OR_APPLY	B2-S015	f82r	B2	kleine Randstationen des unteren Beckens	2	tshey qokeedy	HALTEN · KURZ · DIES | ANSETZEN · LANG; SCHLUSS	HALTEN · KURZ · DIES | ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: stehen lassen → einwirken lassen.	Bei kleine Randstationen des unteren Beckens: HALTEN · KURZ · DIES | ANSETZEN · LANG; SCHLUSS.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S016	f82r	B2	kleine Randstationen des unteren Beckens	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	ZIEL | FUEHREN · UMSETZEN · QUELLE | ABZIEHEN · KURZ · TEILEN | MASS | DANACH · LANG · DIES | ANSETZEN · MASS | ANSETZEN · KURZ · DIES | HINEIN · UMSETZEN; SCHLUSS	ZIEL | WEITERLEITEN · UMSETZEN · QUELLE | ABNEHMEN · KURZ · TEILEN | MASS | DANACH · LANG · DIES | ANSETZEN · MASS | ANSETZEN · KURZ · DIES | EINFUELLEN · UMSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: ableiten + umfüllen → abnehmen + abteilen → setze nach Maß an → wirken lassen → einfüllen + überführen. Angaben: Ziel | Maß | danach · länger · dies.	Bei kleine Randstationen des unteren Beckens: ZIEL | WEITERLEITEN · UMSETZEN · QUELLE | ABNEHMEN · KURZ · TEILEN | MASS | DANACH · LANG · DIES | ANSETZEN · MASS | ANSETZEN · KURZ · DIES | EINFUELLEN · UMSETZEN; SCHLUSS.	CH|L|P	YES
C2	OPERATE_OR_APPLY	B2-S017	f82r	B2	kleine Randstationen des unteren Beckens	2	rsheal daldy	KUEHLEN · HALTEN · KURZ · ZIEL | ZIEL; SCHLUSS	KUEHLEN · HALTEN · KURZ · ZIEL | ZIEL; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abkühlen lassen + ruhen lassen. Angaben: Ziel; Schritt schließen.	Bei kleine Randstationen des unteren Beckens: KUEHLEN · HALTEN · KURZ · ZIEL | ZIEL; SCHLUSS.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S018	f82r	B2	kleine Randstationen des unteren Beckens	1	qokeedy	ANSETZEN · LANG; SCHLUSS	ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	Bei kleine Randstationen des unteren Beckens: ANSETZEN · LANG; SCHLUSS.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S019	f82r	B2	kleine Randstationen des unteren Beckens	1	rshedy	KUEHLEN · ABSETZEN; SCHLUSS	KUEHLEN · ABSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: auskühlen lassen + absetzen lassen.	Bei kleine Randstationen des unteren Beckens: KUEHLEN · ABSETZEN; SCHLUSS.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S020	f82r	B2	kleine Randstationen des unteren Beckens	1	qoteedy	DANACH · LANG; SCHLUSS	DANACH · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen.	Bei kleine Randstationen des unteren Beckens: DANACH · LANG; SCHLUSS.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S021	f82r	B2	kleine Randstationen des unteren Beckens	1	qokeedy	ANSETZEN · LANG; SCHLUSS	ANSETZEN · LANG; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: einwirken lassen.	Bei kleine Randstationen des unteren Beckens: ANSETZEN · LANG; SCHLUSS.	NONE	NO
C2	OPERATE_OR_APPLY	B2-S022	f82r	B2	kleine Randstationen des unteren Beckens	1	lochedy	FUEHREN · GANG · UMSETZEN; SCHLUSS	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS	Setze abgemessene warme Auflage oder dicke Waschzubereitung an kleine Randstationen des unteren Beckens ein. Therapeutische Lesung: Bildort: kleine Randstationen des unteren Beckens. Arbeitsfolge: abführen + überführen.	Bei kleine Randstationen des unteren Beckens: WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS.	L|O	YES
C3	PREPARE_PRODUCT	H3-S001	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	7	tshol schoal cfhy shfydaiin cphy shey tchody	EINTRAGEN · HALTEN · FORTSETZEN | HALTEN · GANG · ZIEL | AUSWRINGEN · DIES | HALTEN · DIES · MASS | HINEIN · DIES | HALTEN · LANG · DIES | EINTRAGEN · ABZIEHEN · GANG; SCHLUSS	EINTRAGEN · HALTEN · FORTSETZEN | HALTEN · ARBEITSGANG · ZIEL | AUSWRINGEN · DIES | HALTEN · DIES · MASS | EINFUELLEN · DIES | HALTEN · LANG · DIES | EINTRAGEN · ABNEHMEN · ARBEITSGANG; SCHLUSS	Blueten in das Tuchgefaess geben, ziehen lassen, auswringen, das Pressgut erneut einlegen, nochmals ziehen und den Auszug auffangen.	Bei abgebildete dicht blau blühende Kronenpflanze: EINTRAGEN · HALTEN · FORTSETZEN | HALTEN · ARBEITSGANG · ZIEL | AUSWRINGEN · DIES | HALTEN · DIES · MASS | EINFUELLEN · DIES | HALTEN · LANG · DIES | EINTRAGEN · ABNEHMEN · ARBEITSGANG; SCHLUSS.	CH|O|P	YES
C3	PREPARE_PRODUCT	H3-S002	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	1	shoyty	DIES HALTEN · IM GANG EINTRAGEN · DIES	DIES HALTEN · IM ARBEITSGANG EINTRAGEN · DIES	Eine zweite Bluetenportion im gleichen Ziehgang halten und eintragen.	Bei abgebildete dicht blau blühende Kronenpflanze: DIES HALTEN · IM ARBEITSGANG EINTRAGEN · DIES.	O	YES
C3	PREPARE_PRODUCT	H3-S003	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	5	dchol chy kchy dy daiin	WIEDERAUFNEHMEN | DIES | ZUFUEHREN · DIES | DIES | MASS	WIEDERAUFNEHMEN | DIES | ZUDOSIEREN · DIES | DIES | MASS	Den vorhandenen Bluetenauszug wieder aufnehmen und eine abgemessene Portion des laufenden Postens zugeben.	Bei abgebildete dicht blau blühende Kronenpflanze: WIEDERAUFNEHMEN | DIES | ZUDOSIEREN · DIES | DIES | MASS.	K	YES
C3	PREPARE_PRODUCT	H3-S004	f11r	H3	abgebildete dicht blau blühende Kronenpflanze	4	qotchy okchol cthy dy	DANACH · DIES | ANSETZEN · FORTSETZEN | BEREIT · DIES | DIES	DANACH · DIES | ANSETZEN · FORTSETZEN | BEREIT · DIES | DIES	Den zweiten Ansatz fortsetzen, bis der Bluetenauszug gebrauchsfertig ist.	Bei abgebildete dicht blau blühende Kronenpflanze: DANACH · DIES | ANSETZEN · FORTSETZEN | BEREIT · DIES | DIES.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S001	f83r	B3	obere offene Fächerstation am Rand	1	olkeedy	AUFFANGEN · LANG; SCHLUSS	AUFFANGEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: auffangen und stehen lassen. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	Bei obere offene Fächerstation am Rand: AUFFANGEN · LANG; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S002	f83r	B3	obere offene Fächerstation am Rand	2	qotal chkeedy	DANACH · ZIEL | WAERMEN · LANG; SCHLUSS	DANACH · ZIEL | WAERMEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: anwärmen. Angaben: danach · Ziel. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	Bei obere offene Fächerstation am Rand: DANACH · ZIEL | WAERMEN · LANG; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S003	f83r	B3	obere offene Fächerstation am Rand	4	chey daiin chey lchedy	DIES | MASS | DIES | FUEHREN · UMSETZEN; SCHLUSS	DIES | MASS | DIES | WEITERLEITEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: abführen + abmessen und umsetzen. Angaben: dies | Maß | dies. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	Bei obere offene Fächerstation am Rand: DIES | MASS | DIES | WEITERLEITEN · UMSETZEN; SCHLUSS.	L	YES
C3	OPERATE_OR_APPLY	B3-S004	f83r	B3	obere offene Fächerstation am Rand	3	qokaiin qotal dar	ANSETZEN · MASS | DANACH · ZIEL | QUELLE	ANSETZEN · MASS | DANACH · ZIEL | QUELLE	Kombinierte Lesung: Bildort: obere offene Fächerstation am Rand. Arbeitsfolge: setze nach Maß an. Angaben: danach · Ziel | davon. Eingesetzt wird mehrfach beschickter konzentrierter Pflanzenauszug.	Bei obere offene Fächerstation am Rand: ANSETZEN · MASS | DANACH · ZIEL | QUELLE.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S005	f83r	B3	mittlere Randfigur im runden Gefäß	1	schedy	UMSETZEN; SCHLUSS	UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umfüllen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Bei mittlere Randfigur im runden Gefäß: UMSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S006	f83r	B3	mittlere Randfigur im runden Gefäß	3	chedchy qokal olchedy	UMSETZEN · DIES | ANSETZEN · ZIEL | FORTSETZEN · UMSETZEN; SCHLUSS	UMSETZEN · DIES | ANSETZEN · ZIEL | FORTSETZEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: umschöpfen → anlegen → führe zur nächsten Station. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Bei mittlere Randfigur im runden Gefäß: UMSETZEN · DIES | ANSETZEN · ZIEL | FORTSETZEN · UMSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S007	f83r	B3	mittlere Randfigur im runden Gefäß	3	qokaiin chedy qokeedy	ANSETZEN · MASS | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS	ANSETZEN · MASS | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze nach Maß an → umschöpfen → einwirken lassen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Bei mittlere Randfigur im runden Gefäß: ANSETZEN · MASS | UMSETZEN · DIES | ANSETZEN · LANG; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S008	f83r	B3	mittlere Randfigur im runden Gefäß	1	lchedy	FUEHREN · UMSETZEN; SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Bei mittlere Randfigur im runden Gefäß: WEITERLEITEN · UMSETZEN; SCHLUSS.	L	YES
C3	OPERATE_OR_APPLY	B3-S009	f83r	B3	mittlere Randfigur im runden Gefäß	1	qoky	ANSETZEN · DIES	ANSETZEN · DIES	Kombinierte Lesung: Bildort: mittlere Randfigur im runden Gefäß. Arbeitsfolge: setze dies ein. Eingesetzt wird zweifach gezogener und ausgewrungener Bluetenauszug.	Bei mittlere Randfigur im runden Gefäß: ANSETZEN · DIES.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S010	f83r	B3	untere Randfigur im korbartigen Gefäß	2	pchedal otedy	HINEIN · UMSETZEN · ZIEL | DANACH · KURZ; SCHLUSS	EINFUELLEN · UMSETZEN · ZIEL | DANACH · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einfüllen + umfüllen. Angaben: danach · kurz; Schritt schließen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Bei untere Randfigur im korbartigen Gefäß: EINFUELLEN · UMSETZEN · ZIEL | DANACH · KURZ; SCHLUSS.	P	YES
C3	OPERATE_OR_APPLY	B3-S011	f83r	B3	untere Randfigur im korbartigen Gefäß	4	shecthedchy qoky chedy chary	HALTEN · KURZ · BIS BEREIT; UMSETZEN · DIES | ANSETZEN · DIES | UMSETZEN · DIES | QUELLE · DIES	HALTEN · KURZ · BIS BEREIT; UMSETZEN · DIES | ANSETZEN · DIES | UMSETZEN · DIES | QUELLE · DIES	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: halten + umsetzen → setze dies ein → umschöpfen. Angaben: davon · dies. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Bei untere Randfigur im korbartigen Gefäß: HALTEN · KURZ · BIS BEREIT; UMSETZEN · DIES | ANSETZEN · DIES | UMSETZEN · DIES | QUELLE · DIES.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S012	f83r	B3	untere Randfigur im korbartigen Gefäß	2	sor shedy	ANSATZ | ABSETZEN; SCHLUSS	ANSATZ | ABSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: absetzen lassen. Angaben: Ansatz. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Bei untere Randfigur im korbartigen Gefäß: ANSATZ | ABSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S013	f83r	B3	untere Randfigur im korbartigen Gefäß	4	qokaiin chkain shcthey qokedy	ANSETZEN · MASS | ZUFUEHREN · PORTION | BEREIT · KURZ · DIES | ANSETZEN · KURZ; SCHLUSS	ANSETZEN · MASS | ZUDOSIEREN · PORTION | BEREIT · KURZ · DIES | ANSETZEN · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: setze nach Maß an → dosiert zugeben → einwirken lassen. Angaben: bereit · kurz · dies. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Bei untere Randfigur im korbartigen Gefäß: ANSETZEN · MASS | ZUDOSIEREN · PORTION | BEREIT · KURZ · DIES | ANSETZEN · KURZ; SCHLUSS.	K	YES
C3	OPERATE_OR_APPLY	B3-S014	f83r	B3	untere Randfigur im korbartigen Gefäß	2	okair sheedy	ANSETZEN · LAUF | HALTEN · LANG; SCHLUSS	ANSETZEN · LAUF | HALTEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: einleiten → ruhen lassen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Bei untere Randfigur im korbartigen Gefäß: ANSETZEN · LAUF | HALTEN · LANG; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S015	f83r	B3	untere Randfigur im korbartigen Gefäß	1	lchedy	FUEHREN · UMSETZEN; SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: abführen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Bei untere Randfigur im korbartigen Gefäß: WEITERLEITEN · UMSETZEN; SCHLUSS.	L	YES
C3	OPERATE_OR_APPLY	B3-S016	f83r	B3	untere Randfigur im korbartigen Gefäß	2	lo qokchedy	FUEHREN · GANG | ANSETZEN · UMSETZEN; SCHLUSS	WEITERLEITEN · ARBEITSGANG | ANSETZEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: untere Randfigur im korbartigen Gefäß. Arbeitsfolge: führen → einsetzen + überführen. Eingesetzt wird zweifach nachbeschickter standardisierter Zweitauszug.	Bei untere Randfigur im korbartigen Gefäß: WEITERLEITEN · ARBEITSGANG | ANSETZEN · UMSETZEN; SCHLUSS.	L|O	YES
C3	OPERATE_OR_APPLY	B3-S017	f83r	B3	unverbundener Zwischenbereich	1	qokeedy	ANSETZEN · LANG; SCHLUSS	ANSETZEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: ANSETZEN · LANG; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S018	f83r	B3	unverbundener Zwischenbereich	1	shedy	ABSETZEN; SCHLUSS	ABSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: absetzen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: ABSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S019	f83r	B3	unverbundener Zwischenbereich	1	qokshedy	ANSETZEN · HALTEN · KURZ; SCHLUSS	ANSETZEN · HALTEN · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einwirken lassen + ruhen lassen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: ANSETZEN · HALTEN · KURZ; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S020	f83r	B3	unverbundener Zwischenbereich	2	dal lchedy	ZIEL | FUEHREN · UMSETZEN; SCHLUSS	ZIEL | WEITERLEITEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: hinleiten + umfüllen. Angaben: Ziel. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: ZIEL | WEITERLEITEN · UMSETZEN; SCHLUSS.	L	YES
C3	OPERATE_OR_APPLY	B3-S021	f83r	B3	unverbundener Zwischenbereich	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	ANSETZEN · MASS | BEREIT · DIES | ZIEL | DIES | MASS | ABSETZEN · ZIEL | HALTEN · KURZ · BEREIT · DIES | DIES | ZIEL | BEREIT · DIES | ZIEL · UMSETZEN; SCHLUSS	ANSETZEN · MASS | BEREIT · DIES | ZIEL | DIES | MASS | ABSETZEN · ZIEL | HALTEN · KURZ · BEREIT · DIES | DIES | ZIEL | BEREIT · DIES | ZIEL · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: setze nach Maß an → ablagern → stehen lassen → umfüllen. Angaben: bereit · dies | Ziel | dies | Maß | dies | Ziel | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: ANSETZEN · MASS | BEREIT · DIES | ZIEL | DIES | MASS | ABSETZEN · ZIEL | HALTEN · KURZ · BEREIT · DIES | DIES | ZIEL | BEREIT · DIES | ZIEL · UMSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S022	f83r	B3	unverbundener Zwischenbereich	1	qotchedy	DANACH · UMSETZEN; SCHLUSS	DANACH · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: DANACH · UMSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S023	f83r	B3	unverbundener Zwischenbereich	1	lchedy	FUEHREN · UMSETZEN; SCHLUSS	WEITERLEITEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: abführen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: WEITERLEITEN · UMSETZEN; SCHLUSS.	L	YES
C3	OPERATE_OR_APPLY	B3-S024	f83r	B3	unverbundener Zwischenbereich	1	tchedy	UMSETZEN; SCHLUSS	UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: führe zur nächsten Station. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: UMSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S025	f83r	B3	unverbundener Zwischenbereich	1	qokchdy	ANSETZEN · UMSETZEN; SCHLUSS	ANSETZEN · UMSETZEN; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: einsetzen + überführen. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: ANSETZEN · UMSETZEN; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S026	f83r	B3	unverbundener Zwischenbereich	7	cheedar chldaiin chedy qokain checthy chealror solkeedy	LANG · QUELLE | FUEHREN · MASS | UMSETZEN · DIES | ANSETZEN · PORTION | BEREIT · DIES | ZIEL · KUEHLEN · ANSATZ | AUFFANGEN · LANG; SCHLUSS	LANG · QUELLE | WEITERLEITEN · MASS | UMSETZEN · DIES | ANSETZEN · PORTION | BEREIT · DIES | ZIEL · KUEHLEN · ANSATZ | AUFFANGEN · LANG; SCHLUSS	Kombinierte Lesung: Bildort: unverbundener Zwischenbereich. Arbeitsfolge: ableiten → umschöpfen → gib einen Teil hinein → abkühlen lassen → auffangen und stehen lassen. Angaben: länger · davon | bereit · dies. Eingesetzt wird nach Mass aufgefangener Grundauszug.	Bei unverbundener Zwischenbereich: LANG · QUELLE | WEITERLEITEN · MASS | UMSETZEN · DIES | ANSETZEN · PORTION | BEREIT · DIES | ZIEL · KUEHLEN · ANSATZ | AUFFANGEN · LANG; SCHLUSS.	L	YES
C3	OPERATE_OR_APPLY	B3-S027	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	1	qoteedy	DANACH · LANG; SCHLUSS	DANACH · LANG; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: setze nur die Angaben. Angaben: danach · länger; Schritt schließen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: DANACH · LANG; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S028	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	2	qokeey qokedy	ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: wirken lassen → einwirken lassen. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: ANSETZEN · LANG · DIES | ANSETZEN · KURZ; SCHLUSS.	NONE	NO
C3	OPERATE_OR_APPLY	B3-S029	f83r	B3	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	3	sol cheeety qokedy	FORTSETZEN | VOLL · EINTRAGEN · DIES | ANSETZEN · KURZ; SCHLUSS	FORTSETZEN | VOLL · EINTRAGEN · DIES | ANSETZEN · KURZ; SCHLUSS	Kombinierte Lesung: Bildort: sichtbares Figurenpaar mit gemeinsamem Bogen in B3. Arbeitsfolge: eintragen → einwirken lassen. Angaben: fort. Eingesetzt wird abgemessene warme Auflage oder dicke Waschzubereitung.	Bei sichtbares Figurenpaar mit gemeinsamem Bogen in B3: FORTSETZEN | VOLL · EINTRAGEN · DIES | ANSETZEN · KURZ; SCHLUSS.	NONE	NO
