target_occurrence_id	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	normalized_line_position	paragraph_start_line	paragraph_end_line	true_paragraph_opener	true_paragraph_closer	line_ol_multiplicity	previous_ol_distance	next_ol_distance	adjacent_ol_left	adjacent_ol_right	previous_surface	next_surface	direct_signature_channels	direct_signature_channel_count	eligible_direct_neighbor_channels	eligible_direct_neighbor_evidence_count	written_line_eva
G769-T0184	f34r	f34	f34r.5	H	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	shedy	okes	NONE	0	NONE	0	qoteedy shedy shedy ol okes ar ykeed l chedy otey okaiin
G769-T0185	f34r	f34	f34r.14	H	B	2	5	13	MIDDLE	0.333333	0	0	0	0	1	NONE	NONE	0	0	kar	al	NONE	0	NONE	0	or ar y kar ol al oky chody qokal chedy chcthedy cheky daram
G769-T0186	f34v	f34	f34v.3	H	B	2	7	12	MIDDLE	0.545455	0	0	0	0	1	NONE	NONE	0	0	or	kedaiiin	NONE	0	NONE	0	ytal shor chdal olchdy char or ol kedaiiin chcthy okchdy chckhy dasam
G769-T0189	f35v	f35	f35v.13	H	A	1	1	5	FIRST	0.000000	0	0	0	0	1	NONE	NONE	0	0	LINE_START	char	NONE	0	NONE	0	ol char od ar chear
G769-T0193	f39r	f39	f39r.14	H	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	chekl	daiin	NONE	0	NONE	0	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam
G769-T0194	f39r	f39	f39r.15	H	B	2	2	11	MIDDLE	0.100000	0	0	0	0	1	NONE	NONE	0	0	qolkain	cheol	NONE	0	NONE	0	qolkain ol cheol daiin dar ol dld ar ador aiin ofcheefar
G769-T0196	f39v	f39	f39v.5	H	B	2	10	14	MIDDLE	0.692308	0	0	0	0	1	NONE	NONE	0	0	ckhol	kor	NONE	0	NONE	0	ytedykor or sheky kain otar or aiin okaiin ckhol ol kor oto r ofchy
G769-T0197	f3r	f3	f3r.9	H	A	1	5	5	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	otchody	LINE_END	NONE	0	NONE	0	sho vor sheoldam otchody ol
G769-T0198	f3r	f3	f3r.19	H	A	1	2	9	MIDDLE	0.125000	0	0	0	0	1	NONE	NONE	0	0	otchor	cheor	STATE_DRY	1	STATE_DRY	1	otchor ol cheor qoeor dair qoteol qosaiin chor cthy
G769-T0200	f40r	f40	f40r.4	H	B	2	10	10	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	okoldy	LINE_END	NONE	0	NONE	0	or aiin chekody dar qokol okaiin okar oky okoldy ol
G769-T0201	f40r	f40	f40r.5	H	B	2	5	11	MIDDLE	0.400000	0	0	0	0	1	NONE	NONE	0	0	okol	chedy	NONE	0	NONE	0	lokar qokar okar okol ol chedy qokchd ar ar or dag
G769-T0202	f40r	f40	f40r.9	H	B	2	2	9	MIDDLE	0.125000	0	0	0	0	1	NONE	NONE	0	0	taiin	olaiin	NONE	0	NONE	0	taiin ol olaiin or dain okaiin okaiin okaiin daram
G769-T0203	f40v	f40	f40v.2	H	B	2	3	4	MIDDLE	0.666667	0	0	0	0	1	NONE	NONE	0	0	qokaiin	arag	NONE	0	NONE	0	todar qokaiin ol arag
G769-T0204	f40v	f40	f40v.6	H	B	2	2	4	MIDDLE	0.333333	0	0	0	0	1	NONE	NONE	0	0	qoeedaiin	chedy	NONE	0	NONE	0	qoeedaiin ol chedy daiin
G769-T0205	f40v	f40	f40v.9	H	B	2	5	5	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	kor	LINE_END	NONE	0	NONE	0	tchy pchody pchdy kor ol
G769-T0206	f41v	f41	f41v.6	H	B	5	2	10	MIDDLE	0.111111	0	0	0	0	1	NONE	NONE	0	0	tadaiin	cheos	NONE	0	NONE	0	tadaiin ol cheos yteedy okal old oteol qokal or oteody
G769-T0207	f42v	f42	f42v.12	H	A	1	3	8	MIDDLE	0.285714	0	0	0	0	1	NONE	NONE	0	0	chol	chaiin	NONE	0	NONE	0	chotcheey chol ol chaiin oteeaiin chkchy taiin y
G769-T0208	f43v	f43	f43v.16	H	B	2	1	7	FIRST	0.000000	0	1	0	0	1	NONE	NONE	0	0	LINE_START	eees	NONE	0	NONE	0	ol eees aiin oloaiin oteos qoky chey
G769-T0209	f44r	f44	f44r.9	H	A	1	2	7	MIDDLE	0.166667	0	0	0	0	1	NONE	NONE	0	0	otchol	dchckhy	NONE	0	NONE	0	otchol ol dchckhy qoky qotchy qokchy qokyd
G769-T0210	f44v	f44	f44v.8	H	A	1	8	8	LAST	1.000000	1	0	0	0	1	NONE	NONE	0	0	ykoda	LINE_END	NONE	0	NONE	0	tsheody cthaiin odaiin shol shey cthy ykoda ol
G769-T0220	f48v	f48	f48v.6	H	B	5	7	15	MIDDLE	0.428571	0	1	0	0	1	NONE	NONE	0	0	otees	or	AMOUNT	1	NONE	0	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am
G769-T0221	f4r	f4	f4r.1	H	A	1	4	9	MIDDLE	0.375000	1	0	0	0	1	NONE	NONE	0	0	sheol	sheey	NONE	0	NONE	0	kodalchy chpady sheol ol sheey qotey doiin chor ytoy
G769-T0222	f4v	f4	f4v.2	H	A	1	1	8	FIRST	0.000000	0	0	0	0	1	NONE	NONE	0	0	LINE_START	chey	NONE	0	NONE	0	ol chey chy cthy shkchor sheo cheory choldy
G769-T0226	f52v	f52	f52v.8	H	A	1	5	5	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	s	LINE_END	NONE	0	NONE	0	kodaiin cthy qokeey s ol
G769-T0228	f55r	f55	f55r.10	H	B	2	11	11	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	darchd	LINE_END	NONE	0	NONE	0	dair okal qokar or or o ar odaiin okeey darchd ol
G769-T0231	f55v	f55	f55v.3	H	B	2	9	11	MIDDLE	0.800000	0	0	0	0	1	NONE	NONE	0	0	aiin	kar	NONE	0	NONE	0	qokeeey os ain qool al chedy sar aiin ol kar am
G769-T0232	f55v	f55	f55v.10	H	B	2	2	12	MIDDLE	0.090909	0	0	0	0	2	NONE	10	0	0	oaiin	s	AMOUNT	1	NONE	0	oaiin ol s aiin okaiin oky ytaiin otar y kal ykar ol
G769-T0234	f55v	f55	f55v.10	H	B	2	12	12	LAST	1.000000	0	0	0	0	2	10	NONE	0	0	ykar	LINE_END	NONE	0	NONE	0	oaiin ol s aiin okaiin oky ytaiin otar y kal ykar ol
G769-T0239	f58r	f58	f58r.13	S	A	3	9	10	MIDDLE	0.888889	0	0	0	0	1	NONE	NONE	0	0	chaiin	oly	PROCESS|OLY	2	NONE	0	ytar sheear cheoldy ykeol cheal cheody chal chaiin ol oly
G769-T0241	f58v	f58	f58v.26	S	A	3	3	12	MIDDLE	0.181818	0	0	0	0	1	NONE	NONE	0	0	qokal	al	NONE	0	NONE	0	ykaly qokal ol al qokeos okal ar okos al shekar qokair alam
G769-T0242	f58v	f58	f58v.30	S	A	3	9	10	MIDDLE	0.888889	0	0	0	0	1	NONE	NONE	0	0	okar	dam	NONE	0	NONE	0	daiin sheoy ykey sheky qokal qokeey okain okar ol dam
G769-T0243	f66r	f66	f66r.61	T	B	5	10	11	MIDDLE	0.900000	0	0	0	0	1	NONE	NONE	0	0	lkar	okedy	NONE	0	NONE	0	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy
G769-T0244	f66r	f66	f66r.62	T	B	5	1	8	FIRST	0.000000	0	1	0	0	1	NONE	NONE	0	0	LINE_START	cheeky	NONE	0	NONE	0	ol cheeky daiir chky axor akar y daiin
G769-T0245	f66r	f66	f66r.68	T	B	5	2	12	MIDDLE	0.090909	0	0	0	0	1	NONE	NONE	0	0	sair	daiin	NONE	0	NONE	0	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor
G769-T0246	f66r	f66	f66r.69	T	B	5	4	9	MIDDLE	0.375000	0	1	0	0	1	NONE	NONE	0	0	oky	kcheeky	NONE	0	NONE	0	tosheo qokaldy oky ol kcheeky qoky dary okees oly
G769-T0247	f66r	f66	f66r.75	T	B	5	5	12	MIDDLE	0.363636	0	0	0	0	1	NONE	NONE	0	0	lpchees	ar	NONE	0	NONE	0	tcheo sheor oteody lpchees ol ar alkey otey ltsholy shecthy r ol
G769-T0249	f6r	f6	f6r.11	H	A	1	3	4	MIDDLE	0.666667	0	0	0	0	1	NONE	NONE	0	0	olchaj	chokaiin	NONE	0	NONE	0	ychar olchaj ol chokaiin
G769-T0252	f75r	f75	f75r.5	B	B	2	7	10	MIDDLE	0.666667	0	0	0	0	1	NONE	NONE	0	0	ain	olsheedy	NONE	0	NONE	0	shey kar chey ckhey r ain ol olsheedy qokeey qoky
G769-T0253	f75r	f75	f75r.12	B	B	2	6	11	MIDDLE	0.500000	0	0	0	0	1	NONE	NONE	0	0	r	cheey	NONE	0	NONE	0	ssheckhy qokal oly shey r ol cheey shey dy olshedy qoky
G769-T0255	f75r	f75	f75r.21	B	B	2	6	8	MIDDLE	0.714286	0	0	0	0	1	NONE	NONE	0	0	ysheor	lor	NONE	0	NONE	0	oqokain chey qckhsy or ysheor ol lor am
G769-T0256	f75r	f75	f75r.24	B	B	2	7	7	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	lor	LINE_END	NONE	0	NONE	0	qokain olkeey qolkary sain checthy lor ol
G769-T0257	f75r	f75	f75r.26	B	B	2	2	8	MIDDLE	0.142857	0	1	0	0	2	NONE	3	0	0	dain	sheol	NONE	0	NONE	0	dain ol sheol dain ol qoly dar ajy
G769-T0258	f75r	f75	f75r.26	B	B	2	5	8	MIDDLE	0.571429	0	1	0	0	2	3	NONE	0	0	dain	qoly	NONE	0	NONE	0	dain ol sheol dain ol qoly dar ajy
G769-T0260	f75r	f75	f75r.29	B	B	2	6	12	MIDDLE	0.454545	0	0	0	0	1	NONE	NONE	0	0	lkaiin	okeedyqol	NONE	0	NONE	0	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan
G769-T0262	f75r	f75	f75r.34	B	B	2	8	10	MIDDLE	0.777778	0	0	0	0	1	NONE	NONE	0	0	otar	kain	NONE	0	NONE	0	s olkedy okal dar oty okar otar ol kain oltedy
G769-T0266	f75v	f75	f75v.7	B	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	dal	chety	NONE	0	NONE	0	qokchdy qokal dal ol chety lchdy shedy ched otedy qotedy otar
G769-T0268	f75v	f75	f75v.12	B	B	2	5	14	MIDDLE	0.307692	0	0	0	0	1	NONE	NONE	0	0	chey	chey	NONE	0	NONE	0	qokedy rshey qol chey ol chey keed sol key dy kedy qokal dar oly
G769-T0269	f75v	f75	f75v.15	B	B	2	2	12	MIDDLE	0.090909	0	0	0	0	1	NONE	NONE	0	0	sal	olain	NONE	0	NONE	0	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo
G769-T0271	f75v	f75	f75v.39	B	B	2	11	12	MIDDLE	0.909091	0	0	0	0	1	NONE	NONE	0	0	qokar	aiin	NONE	0	NONE	0	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin
G769-T0272	f75v	f75	f75v.40	B	B	2	6	13	MIDDLE	0.416667	0	0	0	0	2	NONE	4	0	0	qol	sheedy	NONE	0	NONE	0	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol
G769-T0273	f75v	f75	f75v.40	B	B	2	10	13	MIDDLE	0.750000	0	0	0	0	2	4	NONE	0	0	dol	sheey	NONE	0	NONE	0	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol
G769-T0274	f75v	f75	f75v.41	B	B	2	6	15	MIDDLE	0.357143	0	0	0	0	2	NONE	2	0	0	qoin	shey	PROCESS	1	PROCESS	1	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo
G769-T0275	f75v	f75	f75v.41	B	B	2	8	15	MIDDLE	0.500000	0	0	0	0	2	2	NONE	0	0	shey	shey	NONE	0	NONE	0	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo
G769-T0276	f75v	f75	f75v.44	B	B	2	2	12	MIDDLE	0.090909	0	0	0	0	1	NONE	NONE	0	0	olshees	sheckhy	NONE	0	NONE	0	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy
G769-T0277	f75v	f75	f75v.47	B	B	2	5	11	MIDDLE	0.400000	0	0	0	0	1	NONE	NONE	0	0	dar	shedy	NONE	0	NONE	0	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy
G769-T0278	f75v	f75	f75v.48	B	B	2	7	12	MIDDLE	0.545455	0	0	0	0	1	NONE	NONE	0	0	saino	cheedy	CLOSE	1	NONE	0	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin
G769-T0280	f75v	f75	f75v.61	B	B	2	4	5	MIDDLE	0.750000	0	0	0	0	1	NONE	NONE	0	0	soiin	otchdy	NONE	0	NONE	0	oksheyqolkeey lchdy soiin ol otchdy
G769-T0281	f75v	f75	f75v.62	B	B	2	4	6	MIDDLE	0.600000	0	0	0	0	1	NONE	NONE	0	0	daiin	olsheey	NONE	0	NONE	0	ykeechy qokeedy daiin ol olsheey qoly
G769-T0282	f76r	f76	f76r.3	T	B	2	11	13	MIDDLE	0.833333	0	0	0	0	1	NONE	NONE	0	0	qoty	chedy	NONE	0	NONE	0	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny
G769-T0283	f76r	f76	f76r.11	T	B	2	5	12	MIDDLE	0.363636	0	0	0	0	1	NONE	NONE	0	0	chedy	chdy	NONE	0	NONE	0	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty
G769-T0284	f76r	f76	f76r.12	T	B	2	6	14	MIDDLE	0.384615	0	0	0	0	1	NONE	NONE	0	0	qa	keey	NONE	0	NONE	0	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy
G769-T0285	f76r	f76	f76r.28	T	B	2	4	13	MIDDLE	0.250000	0	0	0	0	1	NONE	NONE	0	0	chear	aiin	NONE	0	NONE	0	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal
G769-T0287	f76r	f76	f76r.53	T	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	shedy	chedor	NONE	0	NONE	0	saiin qol shedy ol chedor chal shed qoteedy dshdy okal chedyl
G769-T0288	f76r	f76	f76r.56	T	B	2	2	6	MIDDLE	0.200000	0	1	0	0	1	NONE	NONE	0	0	qokaiin	shedy	NONE	0	NONE	0	qokaiin ol shedy qokeey or shdy
G769-T0290	f76v	f76	f76v.20	B	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	qokedy	checkhy	NONE	0	NONE	0	dol sheetey qokedy ol checkhy lshedy qokeedy cheedy qokeedy shl loiii
G769-T0291	f76v	f76	f76v.39	B	B	2	7	11	MIDDLE	0.600000	0	0	0	0	1	NONE	NONE	0	0	san	keedy	CLOSE	1	CLOSE	1	sshey lshedy qokaiin shedy okedy san ol keedy sor qoky dedy
G769-T0292	f77r	f77	f77r.32	B	B	2	4	8	MIDDLE	0.428571	0	0	0	0	1	NONE	NONE	0	0	cheol	chealor	NONE	0	NONE	0	qor ain cheol ol chealor cheey qeteiiin dary
G769-T0293	f77r	f77	f77r.40	B	B	2	2	8	MIDDLE	0.142857	0	0	0	0	1	NONE	NONE	0	0	daiiin	eeedy	NONE	0	NONE	0	daiiin ol eeedy okaiin sheeol qotaiin shody qoty
G769-T0294	f77r	f77	f77r.43	B	B	2	3	8	MIDDLE	0.285714	0	0	0	0	1	NONE	NONE	0	0	chee	cheedy	CLOSE	1	NONE	0	d chee ol cheedy qotaiin qoteedy qotedy raiin
G769-T0295	f77r	f77	f77r.45	B	B	2	9	11	MIDDLE	0.800000	0	0	0	0	1	NONE	NONE	0	0	ain	raiin	NONE	0	NONE	0	qokaiin ches lchear dal chr sl s ain ol raiin lod
G769-T0296	f77v	f77	f77v.9	B	B	2	6	11	MIDDLE	0.500000	0	0	0	0	2	NONE	2	0	0	olchedy	chs	NONE	0	NONE	0	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy
G769-T0297	f77v	f77	f77v.9	B	B	2	8	11	MIDDLE	0.700000	0	0	0	0	2	2	NONE	0	0	chs	sheedy	NONE	0	NONE	0	dcheol kshey qolchshy cheol olchedy ol chs ol sheedy qokedy chedy
G769-T0298	f77v	f77	f77v.23	B	B	2	3	10	MIDDLE	0.222222	0	0	0	0	2	NONE	3	0	0	chees	shedy	NONE	0	NONE	0	qokal chees ol shedy doraiin ol qoky ches ol dal
G769-T0299	f77v	f77	f77v.23	B	B	2	6	10	MIDDLE	0.555556	0	0	0	0	2	3	NONE	0	0	doraiin	qoky	NONE	0	NONE	0	qokal chees ol shedy doraiin ol qoky ches ol dal
G769-T0300	f77v	f77	f77v.27	B	B	2	9	9	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	qokain	LINE_END	NONE	0	NONE	0	tshedy qokain chedal fchedy cheky sain chedy qokain ol
G769-T0301	f77v	f77	f77v.29	B	B	2	8	10	MIDDLE	0.777778	1	0	0	0	1	NONE	NONE	0	0	lfol	cheedy	CLOSE	1	NONE	0	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty
G769-T0302	f77v	f77	f77v.30	B	B	2	2	9	MIDDLE	0.125000	0	0	0	0	1	NONE	NONE	0	0	shey	sheey	NONE	0	NONE	0	shey ol sheey qokedy lchedy qokaiin dal daiin chedy
G769-T0303	f77v	f77	f77v.41	B	B	2	9	11	MIDDLE	0.800000	0	0	0	0	1	NONE	NONE	0	0	ldchey	raiin	NONE	0	NONE	0	chedy lchedy lkaiin dy qokal dar chdain ldchey ol raiin oldy
G769-T0305	f78r	f78	f78r.12	B	B	2	6	8	MIDDLE	0.714286	0	0	0	0	1	NONE	NONE	0	0	otedy	tedy	CLOSE	1	CLOSE	1	dor shekedy qokol kechdy otedy ol tedy chckhedy
G769-T0306	f78r	f78	f78r.14	B	B	2	9	9	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	qokan	LINE_END	NONE	0	NONE	0	sor checkhy or chckhdy dol kedy qokededy qokan ol
G769-T0307	f78r	f78	f78r.28	B	B	2	2	9	MIDDLE	0.125000	1	0	0	0	1	NONE	NONE	0	0	orain	qokeedy	NONE	0	NONE	0	orain ol qokeedy kchol tchal olkee yfchey ofchedy taly
G769-T0308	f78r	f78	f78r.29	B	B	2	2	11	MIDDLE	0.100000	0	0	0	0	2	NONE	9	0	0	ssheky	kedy	NONE	0	NONE	0	ssheky ol kedy chckhy dain oty qokor oky dain chy ol
G769-T0309	f78r	f78	f78r.29	B	B	2	11	11	LAST	1.000000	0	0	0	0	2	9	NONE	0	0	chy	LINE_END	NONE	0	NONE	0	ssheky ol kedy chckhy dain oty qokor oky dain chy ol
G769-T0311	f78r	f78	f78r.33	B	B	2	8	10	MIDDLE	0.777778	0	0	0	0	1	NONE	NONE	0	0	okal	keedy	NONE	0	NONE	0	ytedy daiin ykedy y olsheey qokeey okal ol keedy dyky
G769-T0312	f78r	f78	f78r.37	B	B	2	2	7	MIDDLE	0.166667	0	0	0	0	1	NONE	NONE	0	0	osal	s	AMOUNT	1	NONE	0	osal ol s aiin shee aiin oly
G769-T0313	f78r	f78	f78r.38	B	B	2	4	6	MIDDLE	0.600000	0	0	0	0	1	NONE	NONE	0	0	oteedy	aiin	NONE	0	NONE	0	sar aiin oteedy ol aiin chedy
G769-T0314	f78v	f78	f78v.3	B	B	2	8	9	MIDDLE	0.875000	0	0	0	0	1	NONE	NONE	0	0	qotedy	dam	CLOSE	1	CLOSE	1	qokedy chety qolshedy okedy dol eesolchey qotedy ol dam
G769-T0315	f78v	f78	f78v.4	B	B	2	1	10	FIRST	0.000000	0	0	0	0	3	NONE	4	0	0	LINE_START	chy	NONE	0	NONE	0	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol
G769-T0316	f78v	f78	f78v.4	B	B	2	5	10	MIDDLE	0.444444	0	0	0	0	3	4	5	0	0	lcheckhy	keedy	NONE	0	NONE	0	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol
G769-T0317	f78v	f78	f78v.4	B	B	2	10	10	LAST	1.000000	0	0	0	0	3	5	NONE	0	0	olkedykain	LINE_END	NONE	0	NONE	0	ol chy lshdy lcheckhy ol keedy lcheckhey l olkedykain ol
G769-T0318	f78v	f78	f78v.5	B	B	2	4	11	MIDDLE	0.300000	0	0	0	0	2	NONE	2	0	0	olkain	chsey	NONE	0	NONE	0	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy
G769-T0319	f78v	f78	f78v.5	B	B	2	6	11	MIDDLE	0.500000	0	0	0	0	2	2	NONE	0	0	chsey	cheeky	NONE	0	NONE	0	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy
G769-T0321	f78v	f78	f78v.9	B	B	2	6	10	MIDDLE	0.555556	0	0	0	0	1	NONE	NONE	0	0	qokedy	chedol	PROCESS	1	PROCESS	1	y cheolk o lkeedy qokedy ol chedol okeedy qotedy rorarol
G769-T0322	f78v	f78	f78v.11	B	B	2	6	10	MIDDLE	0.555556	0	0	0	0	1	NONE	NONE	0	0	ykal	chdy	NONE	0	NONE	0	qol chedy qol okeey ykal ol chdy qokain chcthy daiin
G769-T0323	f78v	f78	f78v.12	B	B	2	2	8	MIDDLE	0.142857	0	0	0	0	1	NONE	NONE	0	0	sheor	qokaiin	STATE_MOIST	1	STATE_MOIST	1	sheor ol qokaiin shckhy otaly qolsheey qokal sain
G769-T0324	f78v	f78	f78v.19	B	B	2	2	7	MIDDLE	0.166667	0	1	0	0	1	NONE	NONE	0	0	lchedy	chedar	NONE	0	NONE	0	lchedy ol chedar shedy lor shedaldy orain
G769-T0325	f78v	f78	f78v.20	B	B	2	8	9	MIDDLE	0.875000	1	0	0	0	1	NONE	NONE	0	0	cphar	okalor	NONE	0	NONE	0	qofcheol opchedy qokain op chedy lchey cphar ol okalor
G769-T0326	f78v	f78	f78v.21	B	B	2	5	8	MIDDLE	0.571429	0	0	0	0	1	NONE	NONE	0	0	otaiin	qokar	NONE	0	NONE	0	chedy lshedy olshedy otaiin ol qokar shedy yteedy
G769-T0327	f78v	f78	f78v.22	B	B	2	3	10	MIDDLE	0.222222	0	0	0	0	1	NONE	NONE	0	0	shey	shedy	NONE	0	NONE	0	okol shey ol shedy okal okchey okeol ol chedy qol
G769-T0328	f78v	f78	f78v.24	B	B	2	3	9	MIDDLE	0.250000	0	0	0	0	1	NONE	NONE	0	0	shedy	sheedy	NONE	0	NONE	0	ytaiin shedy ol sheedy olshdy shey kshdy shol kedy
G769-T0329	f78v	f78	f78v.25	B	B	2	4	9	MIDDLE	0.375000	0	0	0	0	2	NONE	4	0	0	qolcheol	or	NONE	0	NONE	0	teeol olkeshey qolcheol ol or sheckhedy or ol sham
G769-T0330	f78v	f78	f78v.25	B	B	2	8	9	MIDDLE	0.875000	0	0	0	0	2	4	NONE	0	0	or	sham	NONE	0	NONE	0	teeol olkeshey qolcheol ol or sheckhedy or ol sham
G769-T0331	f78v	f78	f78v.26	B	B	2	5	9	MIDDLE	0.500000	0	0	0	0	1	NONE	NONE	0	0	otain	shedy	NONE	0	NONE	0	qokaiin or sheedy otain ol shedy sol fchedy otaldy
G769-T0332	f78v	f78	f78v.27	B	B	2	5	11	MIDDLE	0.400000	0	0	0	0	2	NONE	3	0	0	r	ols	NONE	0	NONE	0	lol kar shr r ol ols sheey ol chedy oltar olkaiin
G769-T0334	f78v	f78	f78v.27	B	B	2	8	11	MIDDLE	0.700000	0	0	0	0	2	3	NONE	0	0	sheey	chedy	NONE	0	NONE	0	lol kar shr r ol ols sheey ol chedy oltar olkaiin
G769-T0335	f78v	f78	f78v.28	B	B	2	5	10	MIDDLE	0.444444	0	0	0	0	1	NONE	NONE	0	0	okar	oteedy	NONE	0	NONE	0	olkain shey qokey okar ol oteedy chcthy los aiin d
G769-T0336	f78v	f78	f78v.29	B	B	2	9	11	MIDDLE	0.800000	0	0	0	0	1	NONE	NONE	0	0	aiiin	shedy	AMOUNT	1	NONE	0	lchedy otchey qol chedy lr al s aiiin ol shedy ary
G769-T0337	f79r	f79	f79r.4	B	B	2	11	11	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	qoky	LINE_END	NONE	0	NONE	0	teey dar qotar sheds sheekeey qokeey okey qolshy olchey qoky ol
G769-T0338	f79r	f79	f79r.6	B	B	2	3	9	MIDDLE	0.250000	0	1	0	0	1	NONE	NONE	0	0	okar	olkeey	NONE	0	NONE	0	shol okar ol olkeey qokey sain olcheey qol chey
G769-T0339	f79r	f79	f79r.7	B	B	2	5	10	MIDDLE	0.444444	1	0	0	0	1	NONE	NONE	0	0	qokl	cheey	NONE	0	NONE	0	polchedy qokar shey qokl ol cheey qokain chey qoty qokar
G769-T0340	f79r	f79	f79r.13	B	B	2	9	9	LAST	1.000000	1	0	0	0	1	NONE	NONE	0	0	aiin	LINE_END	AMOUNT	1	NONE	0	pshorol shckhy qotshdy qokaldy opchedy qotar or aiin ol
G769-T0341	f79r	f79	f79r.15	B	B	2	9	11	MIDDLE	0.800000	0	0	0	0	1	NONE	NONE	0	0	aiin	sheol	NONE	0	NONE	0	qokl shey qokal chedy okol dyty r aiin ol sheol lchey
G769-T0342	f79r	f79	f79r.17	B	B	2	11	11	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	olol	LINE_END	NONE	0	NONE	0	qokaiin shy lsheey ls air or aror otaiin ches olol ol
G769-T0343	f79r	f79	f79r.18	B	B	2	9	10	MIDDLE	0.888889	0	0	0	0	1	NONE	NONE	0	0	otal	dam	NONE	0	NONE	0	solor olshey qokaiin chey qokain otain otain otal ol dam
G769-T0344	f79r	f79	f79r.22	B	B	2	8	9	MIDDLE	0.875000	0	0	0	0	1	NONE	NONE	0	0	qofchey	dorchedchey	NONE	0	NONE	0	lchey dal sheedy efchedy otain shey qofchey ol dorchedchey
G769-T0345	f79r	f79	f79r.23	B	B	2	4	11	MIDDLE	0.300000	0	0	0	0	1	NONE	NONE	0	0	qotaiin	lkain	NONE	0	NONE	0	das shear qotaiin ol lkain otchedy or olkl o tshedy otory
G769-T0346	f79r	f79	f79r.27	B	B	2	6	10	MIDDLE	0.555556	0	0	0	0	1	NONE	NONE	0	0	olkaiin	ory	NONE	0	NONE	0	qokeedy sheey kas cheey olkaiin ol ory cholor oty oky
G769-T0347	f79r	f79	f79r.32	B	B	2	5	10	MIDDLE	0.444444	0	0	0	0	2	NONE	5	0	0	okaiin	olaiin	NONE	0	NONE	0	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol
G769-T0348	f79r	f79	f79r.32	B	B	2	10	10	LAST	1.000000	0	0	0	0	2	5	NONE	0	0	chy	LINE_END	NONE	0	NONE	0	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol
G769-T0349	f79r	f79	f79r.33	B	B	2	8	8	LAST	1.000000	0	0	0	0	1	NONE	NONE	0	0	qokain	LINE_END	NONE	0	NONE	0	daiin shedy qotshedy oteeedy oteedy chey qokain ol
G769-T0350	f79r	f79	f79r.36	B	B	2	3	10	MIDDLE	0.222222	0	0	0	0	1	NONE	NONE	0	0	sheeol	cheey	NONE	0	NONE	0	sol sheeol ol cheey os sheky sheol or shear oly
G769-T0351	f79r	f79	f79r.37	B	B	2	2	8	MIDDLE	0.142857	0	0	0	0	2	NONE	1	0	1	lcheol	ol	NONE	0	NONE	0	lcheol ol ol sheey olsheey sholkeey okchey dain
