target_occurrence_id	page	physical_folio	locus	ordinal	evidence_mask	gdt762_amount_position	gdt771_strict_left	gdt769_r01_positive_occurrence	gdt769_r05_conjunction_occurrence	gdt773_calibration_case	any_direct_signature	structural_disposition	gdt683_working_translation_de	gdt683_evidence_type	gdt683_semantic_decision	translation_credit	component_export_credit
G769-T0207	f42v	f42	f42v.12	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0208	f43v	f43	f43v.16	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0209	f44r	f44	f44r.9	2	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0210	f44v	f44	f44v.8	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0220	f48v	f48	f48v.6	7	ANL	1	0	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0221	f4r	f4	f4r.1	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0222	f4v	f4	f4v.2	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0226	f52v	f52	f52v.8	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0228	f55r	f55	f55r.10	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0231	f55v	f55	f55v.3	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0232	f55v	f55	f55v.10	2	ANL	1	0	1	1	1	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0234	f55v	f55	f55v.10	12	NONE	0	0	0	0	1	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0239	f58r	f58	f58r.13	9	N	0	0	1	0	1	1	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0241	f58v	f58	f58v.26	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0242	f58v	f58	f58v.30	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0243	f66r	f66	f66r.61	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0244	f66r	f66	f66r.62	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0245	f66r	f66	f66r.68	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0246	f66r	f66	f66r.69	4	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0247	f66r	f66	f66r.75	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0249	f6r	f6	f6r.11	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0252	f75r	f75	f75r.5	7	S	0	1	0	0	0	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0253	f75r	f75	f75r.12	6	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0255	f75r	f75	f75r.21	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0256	f75r	f75	f75r.24	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0257	f75r	f75	f75r.26	2	S	0	1	0	0	1	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0258	f75r	f75	f75r.26	5	S	0	1	0	0	1	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0260	f75r	f75	f75r.29	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0262	f75r	f75	f75r.34	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0266	f75v	f75	f75v.7	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0268	f75v	f75	f75v.12	5	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0269	f75v	f75	f75v.15	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0271	f75v	f75	f75v.39	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0272	f75v	f75	f75v.40	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0273	f75v	f75	f75v.40	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0274	f75v	f75	f75v.41	6	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0275	f75v	f75	f75v.41	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0276	f75v	f75	f75v.44	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	MAJORITY_OL_BASE_WITH_READER_RIVAL	0	0
G769-T0277	f75v	f75	f75v.47	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0278	f75v	f75	f75v.48	7	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0280	f75v	f75	f75v.61	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0281	f75v	f75	f75v.62	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0282	f76r	f76	f76r.3	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0283	f76r	f76	f76r.11	5	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0284	f76r	f76	f76r.12	6	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0285	f76r	f76	f76r.28	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0287	f76r	f76	f76r.53	4	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0288	f76r	f76	f76r.56	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0290	f76v	f76	f76v.20	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0291	f76v	f76	f76v.39	7	ASNL	1	1	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0292	f77r	f77	f77r.32	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0293	f77r	f77	f77r.40	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0294	f77r	f77	f77r.43	3	N	0	0	1	0	0	1	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0295	f77r	f77	f77r.45	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0296	f77v	f77	f77v.9	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0297	f77v	f77	f77v.9	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0298	f77v	f77	f77v.23	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	MAJORITY_OL_BASE_WITH_READER_RIVAL	0	0
G769-T0299	f77v	f77	f77v.23	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0300	f77v	f77	f77v.27	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0301	f77v	f77	f77v.29	8	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0302	f77v	f77	f77v.30	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0303	f77v	f77	f77v.41	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0305	f78r	f78	f78r.12	6	NL	0	0	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0306	f78r	f78	f78r.14	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0307	f78r	f78	f78r.28	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0308	f78r	f78	f78r.29	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0309	f78r	f78	f78r.29	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0311	f78r	f78	f78r.33	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0312	f78r	f78	f78r.37	2	AN	1	0	1	0	1	1	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0313	f78r	f78	f78r.38	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0314	f78v	f78	f78v.3	8	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0315	f78v	f78	f78v.4	1	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0316	f78v	f78	f78v.4	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0317	f78v	f78	f78v.4	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0318	f78v	f78	f78v.5	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0319	f78v	f78	f78v.5	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0321	f78v	f78	f78v.9	6	N	0	0	1	0	0	1	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0322	f78v	f78	f78v.11	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0323	f78v	f78	f78v.12	2	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0324	f78v	f78	f78v.19	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0325	f78v	f78	f78v.20	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0326	f78v	f78	f78v.21	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0327	f78v	f78	f78v.22	3	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0328	f78v	f78	f78v.24	3	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0329	f78v	f78	f78v.25	4	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0330	f78v	f78	f78v.25	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0331	f78v	f78	f78v.26	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0332	f78v	f78	f78v.27	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0334	f78v	f78	f78v.27	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0335	f78v	f78	f78v.28	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0336	f78v	f78	f78v.29	9	ANL	1	0	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0337	f79r	f79	f79r.4	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0338	f79r	f79	f79r.6	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0339	f79r	f79	f79r.7	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0340	f79r	f79	f79r.13	9	AN	1	0	1	0	0	1	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0341	f79r	f79	f79r.15	9	L	0	0	0	1	0	0	FIELD_LINK_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0342	f79r	f79	f79r.17	11	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0343	f79r	f79	f79r.18	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0344	f79r	f79	f79r.22	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0345	f79r	f79	f79r.23	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0346	f79r	f79	f79r.27	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0347	f79r	f79	f79r.32	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0348	f79r	f79	f79r.32	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0349	f79r	f79	f79r.33	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0350	f79r	f79	f79r.36	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0351	f79r	f79	f79r.37	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0352	f79r	f79	f79r.37	3	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0353	f79r	f79	f79r.40	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0354	f79r	f79	f79r.41	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0355	f79r	f79	f79r.41	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0356	f79v	f79	f79v.9	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0358	f79v	f79	f79v.17	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0359	f79v	f79	f79v.23	3	N	0	0	1	0	0	0	NOMINAL_HEAD_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0360	f79v	f79	f79v.25	2	NL	0	0	1	1	0	1	FIELD_NOMINAL_OVERLAP	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0361	f79v	f79	f79v.25	9	AS	1	1	0	0	0	0	AMOUNT_OR_STRICT_LEFT_ONLY	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0362	f79v	f79	f79v.26	7	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0363	f79v	f79	f79v.32	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0364	f79v	f79	f79v.32	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0365	f79v	f79	f79v.32	6	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0366	f79v	f79	f79v.35	5	NONE	0	0	0	0	0	1	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0367	f79v	f79	f79v.35	9	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0368	f79v	f79	f79v.36	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0369	f79v	f79	f79v.37	2	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0370	f79v	f79	f79v.40	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0371	f79v	f79	f79v.40	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0373	f80r	f80	f80r.16	4	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0374	f80r	f80	f80r.23	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0375	f80r	f80	f80r.24	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0376	f80r	f80	f80r.27	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0377	f80r	f80	f80r.32	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0378	f80r	f80	f80r.33	8	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0379	f80r	f80	f80r.34	5	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
G769-T0380	f80r	f80	f80r.36	10	NONE	0	0	0	0	0	0	UNTYPED	Grundansatz	GDT664_PUBLISHED_LEARNED_WHOLE	BILATERAL_PORTABLE_OL_BASE	0	0
