event_id	page	record	locus	card_no	component_parse	renderer_source	renderer_rule	final_surface	surface_roundtrip	local_locus_table	free_choice
E192	f82r	B2	f82r.7	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E193	f82r	B2	f82r.7	PROC114	OL+SH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solshedy	YES	NO	NO
E194	f82r	B2	f82r.7	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO	NO
E195	f82r	B2	f82r.7	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO	NO
E196	f82r	B2	f82r.7	PROC115	LS	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ls	YES	NO	NO
E197	f82r	B2	f82r.7	PROC031	SH+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheey	YES	NO	NO
E198	f82r	B2	f82r.19	PROC080	OK+AIN	AUTOMATIC_CONTEXT_RULE	WR01	okain	YES	NO	NO
E199	f82r	B2	f82r.19	PROC003	AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	char	YES	NO	NO
E200	f82r	B2	f82r.19	PROC080	OK+AIN	RECORD_WRAPPER_MELODY	RM06:3	okain	YES	NO	NO
E201	f82r	B2	f82r.19	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E202	f82r	B2	f82r.19	PROC116	L+CH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchy	YES	NO	NO
E203	f82r	B2	f82r.23	PROC031	SH+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheey	YES	NO	NO
E204	f82r	B2	f82r.23	PROC117	CTH+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qcthey	YES	NO	NO
E205	f82r	B2	f82r.23	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO	NO
E206	f82r	B2	f82r.23	PROC118	L+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lcheey	YES	NO	NO
E207	f82r	B2	f82r.23	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO	NO
E208	f82r	B2	f82r.23	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO	NO
E209	f82r	B2	f82r.23	PROC119	OK+EEE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeeedy	YES	NO	NO
E210	f82r	B2	f82r.23	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO	NO
E211	f82r	B2	f82r.23	PROC121	L+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lar	YES	NO	NO
E212	f82r	B2	f82r.26	PROC122	SH+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	tshey	YES	NO	NO
E213	f82r	B2	f82r.26	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E214	f82r	B2	f82r.26	PROC055	AL	FORMULA_CADENCE_RULE	FC07	cheal	YES	NO	NO
E215	f82r	B2	f82r.26	PROC123	L+CHD+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedar	YES	NO	NO
E216	f82r	B2	f82r.26	PROC124	CH+E+S	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ches	YES	NO	NO
E217	f82r	B2	f82r.26	PROC009	AIIN	FORMULA_CADENCE_RULE	FC07	aiin	YES	NO	NO
E218	f82r	B2	f82r.26	PROC109	OT+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oteey	YES	NO	NO
E219	f82r	B2	f82r.26	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO	NO
E220	f82r	B2	f82r.26	PROC085	OK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okey	YES	NO	NO
E221	f82r	B2	f82r.27	PROC125	P+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	pchedy	YES	NO	NO
E222	f82r	B2	f82r.27	PROC126	R+SH+E+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	rsheal	YES	NO	NO
E223	f82r	B2	f82r.27	PROC127	AL+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daldy	YES	NO	NO
E224	f82r	B2	f82r.27	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E225	f82r	B2	f82r.27	PROC128	R+SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	rshedy	YES	NO	NO
E226	f82r	B2	f82r.27	PROC129	OT+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoteedy	YES	NO	NO
E227	f82r	B2	f82r.27	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E228	f82r	B2	f82r.27	PROC130	L+O+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lochedy	YES	NO	NO
E229	f83r	B3	f83r.3	PROC098	SOLK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olkeedy	YES	NO	NO
E230	f83r	B3	f83r.3	PROC131	OT+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotal	YES	NO	NO
E231	f83r	B3	f83r.3	PROC132	CHK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chkeedy	YES	NO	NO
E232	f83r	B3	f83r.3	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO	NO
E233	f83r	B3	f83r.3	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	YES	NO	NO
E234	f83r	B3	f83r.3	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO	NO
E235	f83r	B3	f83r.3	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO	NO
E236	f83r	B3	f83r.3	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO	NO
E237	f83r	B3	f83r.3	PROC131	OT+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotal	YES	NO	NO
E238	f83r	B3	f83r.3	PROC003	AR	AUTOMATIC_CONTEXT_RULE	WR04	dar	YES	NO	NO
E239	f83r	B3	f83r.6	PROC076	CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	schedy	YES	NO	NO
E240	f83r	B3	f83r.6	PROC133	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedchy	YES	NO	NO
E241	f83r	B3	f83r.6	PROC048	OK+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	YES	NO	NO
E242	f83r	B3	f83r.6	PROC079	OL+CHD+DY	RECORD_WRAPPER_MELODY	RM07:1	olchedy	YES	NO	NO
E243	f83r	B3	f83r.6	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO	NO
E244	f83r	B3	f83r.6	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E245	f83r	B3	f83r.6	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E246	f83r	B3	f83r.6	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO	NO
E247	f83r	B3	f83r.6	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO	NO
E248	f83r	B3	f83r.8	PROC134	P+CHD+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	pchedal	YES	NO	NO
E249	f83r	B3	f83r.8	PROC135	OT+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otedy	YES	NO	NO
E250	f83r	B3	f83r.8	PROC136	SH+E+CTH+CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shecthedchy	YES	NO	NO
E251	f83r	B3	f83r.8	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO	NO
E252	f83r	B3	f83r.8	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E253	f83r	B3	f83r.8	PROC137	AR+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chary	YES	NO	NO
E254	f83r	B3	f83r.11	PROC016	OR	FORMULA_CADENCE_RULE	FC08	sor	YES	NO	NO
E255	f83r	B3	f83r.11	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E256	f83r	B3	f83r.11	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO	NO
E257	f83r	B3	f83r.11	PROC069	K+AIN	FORMULA_CADENCE_RULE	FC08	chkain	YES	NO	NO
E258	f83r	B3	f83r.11	PROC117	CTH+E+Y	FORMULA_CADENCE_RULE	FC08	shcthey	YES	NO	NO
E259	f83r	B3	f83r.11	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO	NO
E260	f83r	B3	f83r.11	PROC138	OK+AIR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okair	YES	NO	NO
E261	f83r	B3	f83r.11	PROC139	SH+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheedy	YES	NO	NO
E262	f83r	B3	f83r.11	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO	NO
E263	f83r	B3	f83r.11	PROC140	L+O	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lo	YES	NO	NO
E264	f83r	B3	f83r.14	PROC091	OK+CHD+DY	FORMULA_CADENCE_RULE	FC09	qokchedy	YES	NO	NO
E265	f83r	B3	f83r.14	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E266	f83r	B3	f83r.14	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E267	f83r	B3	f83r.14	PROC141	OK+SH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokshedy	YES	NO	NO
E268	f83r	B3	f83r.14	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO	NO
E269	f83r	B3	f83r.14	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO	NO
E270	f83r	B3	f83r.14	PROC038	OK+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	YES	NO	NO
E271	f83r	B3	f83r.14	PROC014	CTH+Y	FORMULA_CADENCE_RULE	FC09	shcthy	YES	NO	NO
E272	f83r	B3	f83r.14	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO	NO
E273	f83r	B3	f83r.14	PROC019	Y	FORMULA_CADENCE_RULE	FC09	sy	YES	NO	NO
E274	f83r	B3	f83r.15	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	YES	NO	NO
E275	f83r	B3	f83r.15	PROC142	SHED+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedal	YES	NO	NO
E276	f83r	B3	f83r.15	PROC143	SH+E+CTH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shecthy	YES	NO	NO
E277	f83r	B3	f83r.15	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO	NO
E278	f83r	B3	f83r.15	PROC055	AL	FORMULA_CADENCE_RULE	FC10	tal	YES	NO	NO
E279	f83r	B3	f83r.15	PROC014	CTH+Y	FORMULA_CADENCE_RULE	FC10	shcthy	YES	NO	NO
E280	f83r	B3	f83r.15	PROC144	AL+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dalchdy	YES	NO	NO
E281	f83r	B3	f83r.15	PROC145	OT+CHD+DY	FORMULA_CADENCE_RULE	FC10	qotchedy	YES	NO	NO
E282	f83r	B3	f83r.15	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO	NO
E283	f83r	B3	f83r.16	PROC076	CHD+DY	RECORD_WRAPPER_MELODY	RM07:2	tchedy	YES	NO	NO
E284	f83r	B3	f83r.16	PROC082	OK+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokchdy	YES	NO	NO
E285	f83r	B3	f83r.16	PROC146	EE+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheedar	YES	NO	NO
E286	f83r	B3	f83r.16	PROC147	L+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chldaiin	YES	NO	NO
E287	f83r	B3	f83r.16	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E288	f83r	B3	f83r.16	PROC080	OK+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	YES	NO	NO
E289	f83r	B3	f83r.16	PROC014	CTH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	checthy	YES	NO	NO
E290	f83r	B3	f83r.16	PROC148	AL+R+OR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chealror	YES	NO	NO
E291	f83r	B3	f83r.20	PROC098	SOLK+EE+DY	RECORD_WRAPPER_MELODY	RM07:3	solkeedy	YES	NO	NO
E292	f83r	B3	f83r.20	PROC129	OT+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoteedy	YES	NO	NO
E293	f83r	B3	f83r.20	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO	NO
E294	f83r	B3	f83r.20	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO	NO
E295	f83r	B3	f83r.20	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	YES	NO	NO
E296	f83r	B3	f83r.20	PROC149	EEE+T+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheeety	YES	NO	NO
E297	f83r	B3	f83r.20	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO	NO
E298	f83r	B3	f83r.20	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO	NO
E299	f83r	B3	f83r.20	PROC009	AIIN	RECORD_WRAPPER_MELODY	RM07:3	saiin	YES	NO	NO
E300	f83r	B3	f83r.22	PROC150	CHD+AIR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	schedair	YES	NO	NO
E301	f83r	B3	f83r.22	PROC145	OT+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchedy	YES	NO	NO
E302	f83r	B3	f83r.22	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E303	f83r	B3	f83r.22	PROC151	CHD+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedain	YES	NO	NO
E304	f83r	B3	f83r.22	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E305	f83r	B3	f83r.22	PROC152	OT+E+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotedaiin	YES	NO	NO
E306	f83r	B3	f83r.22	PROC112	OT+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otaiin	YES	NO	NO
E307	f83r	B3	f83r.22	PROC135	OT+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otedy	YES	NO	NO
E308	f83r	B3	f83r.22	PROC108	L+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ldy	YES	NO	NO
E309	f83r	B3	f83r.24	PROC097	O+IIN	FORMULA_CADENCE_RULE	FC11	soiiin	YES	NO	NO
E310	f83r	B3	f83r.24	PROC014	CTH+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	checthy	YES	NO	NO
E311	f83r	B3	f83r.24	PROC004	T+Y	FORMULA_CADENCE_RULE	FC11	chety	YES	NO	NO
E312	f83r	B3	f83r.24	PROC112	OT+AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otaiin	YES	NO	NO
E313	f83r	B3	f83r.24	PROC153	OL+AL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olsaly	YES	NO	NO
E314	f83r	B3	f83r.24	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E315	f83r	B4	f83r.25	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E316	f83r	B4	f83r.25	PROC154	OL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qolchey	YES	NO	NO
E317	f83r	B4	f83r.25	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO	NO
E318	f83r	B4	f83r.25	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO	NO
E319	f83r	B4	f83r.25	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E320	f83r	B4	f83r.25	PROC131	OT+AL	RECORD_WRAPPER_MELODY	RM08:1	otal	YES	NO	NO
E321	f83r	B4	f83r.26	PROC065	OT+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchey	YES	NO	NO
E322	f83r	B4	f83r.26	PROC092	OK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	YES	NO	NO
E323	f83r	B4	f83r.26	PROC008	OK+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	YES	NO	NO
E324	f83r	B4	f83r.26	PROC013	OL	RECORD_WRAPPER_MELODY	RM08:2	tol	YES	NO	NO
E325	f83r	B4	f83r.26	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E326	f83r	B4	f83r.26	PROC155	OK+Y+LD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokylddy	YES	NO	NO
E327	f83r	B4	f83r.27	PROC156	AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dain	YES	NO	NO
E328	f83r	B4	f83r.27	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E329	f83r	B4	f83r.27	PROC100	OK+EE+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	YES	NO	NO
E330	f83r	B4	f83r.27	PROC099	SH+CKH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	YES	NO	NO
E331	f83r	B4	f83r.27	PROC099	SH+CKH+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shckhedy	YES	NO	NO
E332	f83r	B4	f83r.28	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	YES	NO	NO
E333	f83r	B4	f83r.28	PROC046	CHK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheeky	YES	NO	NO
E334	f83r	B4	f83r.28	PROC157	SH+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheey	YES	NO	NO
E335	f83r	B4	f83r.28	PROC067	OK+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	YES	NO	NO
E336	f83r	B4	f83r.28	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E337	f83r	B4	f83r.28	PROC047	OL+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	oldy	YES	NO	NO
E338	f83r	B4	f83r.35	PROC009	AIIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	YES	NO	NO
E339	f83r	B4	f83r.35	PROC083	CHK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheky	YES	NO	NO
E340	f83r	B4	f83r.35	PROC158	OK+EE+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okeeol	YES	NO	NO
E341	f83r	B4	f83r.35	PROC080	OK+AIN	AUTOMATIC_CONTEXT_RULE	WR01	okain	YES	NO	NO
E342	f83r	B4	f83r.35	PROC042	CHD+Y	RECORD_WRAPPER_MELODY	RM08:3	chdy	YES	NO	NO
E343	f83r	B4	f83r.37	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	YES	NO	NO
E344	f83r	B4	f83r.37	PROC159	L+K+E+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lkedy	YES	NO	NO
E345	f83r	B4	f83r.37	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO	NO
E346	f83r	B4	f83r.37	PROC160	OK+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokol	YES	NO	NO
E347	f83r	B4	f83r.37	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E348	f83r	B4	f83r.38	PROC016	OR	AUTOMATIC_CONTEXT_RULE	WR02	or	YES	NO	NO
E349	f83r	B4	f83r.38	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO	NO
E350	f83r	B4	f83r.38	PROC161	O+CKH+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qockhey	YES	NO	NO
E351	f83r	B4	f83r.38	PROC162	AIR+Y+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dairydy	YES	NO	NO
E352	f83r	B4	f83r.39	PROC080	OK+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	YES	NO	NO
E353	f83r	B4	f83r.39	PROC031	SH+EE+Y	AUTOMATIC_CONTEXT_RULE	WR03	shey	YES	NO	NO
E354	f83r	B4	f83r.39	PROC069	K+AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	kain	YES	NO	NO
E355	f83r	B4	f83r.39	PROC163	CH+CKH+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chckhal	YES	NO	NO
E356	f83r	B4	f83r.41	PROC164	SOLK+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkey	YES	NO	NO
E357	f83r	B4	f83r.41	PROC120	L+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	YES	NO	NO
E358	f83r	B4	f83r.41	PROC070	OL+K+AIN	RECORD_WRAPPER_MELODY	RM08:4	qolkain	YES	NO	NO
E359	f83r	B4	f83r.41	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO	NO
E360	f83r	B4	f83r.44	PROC165	K+AR	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	skar	YES	NO	NO
E361	f83r	B4	f83r.44	PROC078	SHED+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	YES	NO	NO
E362	f83r	B5	f83r.47	PROC166	OT+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchdy	YES	NO	NO
E363	f83r	B5	f83r.47	PROC082	OK+CHD+DY	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokchdy	YES	NO	NO
E364	f83r	B5	f83r.47	PROC142	SHED+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedal	YES	NO	NO
E365	f83r	B5	f83r.48	PROC055	AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	YES	NO	NO
E366	f83r	B5	f83r.48	PROC013	OL	FORMULA_CADENCE_RULE	FC07	cheol	YES	NO	NO
E367	f83r	B5	f83r.48	PROC167	L+OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lol	YES	NO	NO
E368	f83r	B5	f83r.48	PROC168	CHD+AL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chdal	YES	NO	NO
E369	f83r	B5	f83r.48	PROC009	AIIN	FORMULA_CADENCE_RULE	FC07	aiin	YES	NO	NO
E370	f83r	B5	f83r.49	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	YES	NO	NO
E371	f83r	B5	f83r.49	PROC169	DA+IIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiiin	YES	NO	NO
E372	f83r	B5	f83r.49	PROC042	CHD+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	YES	NO	NO
E373	f83r	B6	f83r.52	PROC170	SOLK+EE+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	solkeey	YES	NO	NO
E374	f83r	B6	f83r.52	PROC171	E+K+E+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qekey	YES	NO	NO
E375	f83r	B6	f83r.52	PROC172	R+AL+Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	raly	YES	NO	NO
E376	f83r	B6	f83r.52	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO	NO
E377	f83r	B6	f83r.54	PROC009	AIIN	RECORD_WRAPPER_MELODY	RM09:1	daiin	YES	NO	NO
E378	f83r	B6	f83r.54	PROC013	OL	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	ol	YES	NO	NO
E379	f83r	B6	f83r.54	PROC156	AIN	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dain	YES	NO	NO
E380	f83r	B6	f83r.54	PROC019	Y	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	YES	NO	NO
