gdt513_recipe_id	component_recipe	event_count	surface_count	surfaces	physical_page_count	physical_pages	registers	record_roles	component_trace_de	best_support_tier	running_recipe_event_count	running_recipe_surface_count	page_private_event_count	meaning_complete_for_every_event	guard
G513-R072	D_ADDR+CH+OR	1	1	dchor	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · EINHEIT	A_EXACT_RUNNING_SURFACE_RECIPE	3	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R073	D_ADDR+CHD+AR	1	1	dchdar	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · BEARBEITEN · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R074	D_ADDR+L+AL	1	1	dlal	1	f70v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · VERBINDUNG · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R075	D_ADDR+O+AIR	1	1	doair	1	f69v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · BAHN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R076	D_ADDR+O+IIN+R	1	1	doiir	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE] · MARKIEREN	A_EXACT_RUNNING_SURFACE_RECIPE	2	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R077	D_ADDR+OL+AR+AM_ADDR	1	1	dolaram	1	f70v	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R078	D_ADDR+OL+CH+S_ADDR+O+DY	1	1	dolchsody	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · NEHMEN · [S_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R079	D_ADDR+OL+CHD+Y	1	1	dolchedy	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · BEARBEITEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R080	D_ADDR+OL+OL	1	1	dolol	1	f82r	BIOLOGICAL	ITINERARY_OR_ADDRESS_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · FORTSETZEN · FORTSETZEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R081	D_ADDR+Y	1	1	dchy	1	f69v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	2	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R082	E+Y	1	1	ey	1	f67r2	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[E:STEUERUNG=GRAD I] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	5	3	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R083	E+Y+K+E+O+DY	1	1	eykeody	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[E:STEUERUNG=GRAD I] · POSTEN · GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R084	EE+S+Y+D_ADDR+Y	1	1	eesydy	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	[EE:STEUERUNG=GRAD II] · WÄHLEN · POSTEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R085	G_LABEL	1	1	g	1	f67r2	CELESTIAL	LOCAL_CLASS_OR_NAME_CARD	[G_LABEL:LOKALSTRUKTUR=VARIANTE]	C_RUNNING_SURFACE_DIFFERENT_LOCAL_PARSE	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R086	HO	3	1	cho	3	f67r2|f69v|f70v	CELESTIAL	LOCAL_CLASS_OR_NAME_CARD	[HO:LOKALSTRUKTUR=KLASSE]	A_EXACT_RUNNING_SURFACE_RECIPE	8	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R087	HO+E+T+EE+DY	1	1	choeteedy	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[HO:LOKALSTRUKTUR=KLASSE] · [E:STEUERUNG=GRAD I] · EINSTELLEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R088	K+CH+E+Y	1	1	kchey	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	GEBEN · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R089	K+Y	1	1	kchy	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	GEBEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	7	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R090	L+K+SH+Y	1	1	lkshy	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	VERBINDUNG · GEBEN · HALTEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R091	O	4	1	o	2	f69v|f70v	CELESTIAL	LOCAL_CLASS_OR_NAME_CARD	[O:STEUERUNG=AUSFÜHRUNG]	A_EXACT_RUNNING_SURFACE_RECIPE	28	2	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R092	O+AL+CH+E+G_LABEL	1	1	oalcheg	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · ZIELORT · NEHMEN · [E:STEUERUNG=GRAD I] · [G_LABEL:LOKALSTRUKTUR=VARIANTE]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R093	O+AR	1	1	oar	1	f69v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · AUSGANG	B_RUNNING_RECIPE_NEW_SURFACE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R094	O+AR+AM_ADDR	1	1	oaram	1	f69v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R095	O+CH+O+Y+K	1	1	ochoyk	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · POSTEN · GEBEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R096	O+CKH+Y	2	1	ockhy	2	f68r1|f69v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [CKH:LOKALSTRUKTUR=VERBINDUNGSWEG] · POSTEN	C_RUNNING_SURFACE_DIFFERENT_LOCAL_PARSE	0	0	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R097	O+CPH+Y	1	1	ocphy	1	f68r1	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [CPH:LOKALSTRUKTUR=GEGENPLATZ] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R098	O+CTH+E+Y	1	1	octhey	1	f68r1	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [CTH:LOKALSTRUKTUR=BEREITSCHAFTSKLASSE] · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R099	O+CTH+Y+S	1	1	octhys	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [CTH:LOKALSTRUKTUR=BEREITSCHAFTSKLASSE] · POSTEN · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R100	O+DY	3	1	ody	2	f69v|f70v	CELESTIAL	LOCAL_CLASS_OR_NAME_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	5	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R101	O+D_ADDR+AIR	1	1	odair	1	f69v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R102	O+D_ADDR+CH+E+CTH+Y	1	1	odchecthy	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · NEHMEN · [E:STEUERUNG=GRAD I] · [CTH:LOKALSTRUKTUR=BEREITSCHAFTSKLASSE] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R103	O+E+OL+D_ADDR+AN	1	1	oeoldan	1	f67r2	CELESTIAL	ITINERARY_OR_ADDRESS_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [E:STEUERUNG=GRAD I] · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · [AN:LOKALSTRUKTUR=KLASSE]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R104	O+E+P+CH+O+D_ADDR	1	1	oepchod	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [E:STEUERUNG=GRAD I] · EINSETZEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R105	O+EE+O+D_ADDR+Y	1	1	oeeody	1	f68r1	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R106	O+EE+S+Y	1	1	oeesy	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [EE:STEUERUNG=GRAD II] · WÄHLEN · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R107	O+EE+Y	1	1	oeey	1	f70v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [EE:STEUERUNG=GRAD II] · POSTEN	B_RUNNING_RECIPE_NEW_SURFACE	3	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R108	O+IIN+AR	1	1	oiinar	1	f68r1	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE] · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R109	O+LOCAL_CHAR_F+AL+D_ADDR+O	1	1	ofaldo	1	f88r	PHARMA	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · ZIELORT · [D_ADDR:LOKALSTRUKTUR=HIER] · [O:STEUERUNG=AUSFÜHRUNG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R110	O+LOCAL_CHAR_F+AR	1	1	ofar	1	f67r2	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R111	O+LOCAL_CHAR_F+CHEO+R	1	1	ofcheor	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · [CHEO:LOKALSTRUKTUR=LOKALER EINTRAG] · MARKIEREN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R112	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	1	1	ofyskydal	1	f88r	PHARMA	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · POSTEN · WÄHLEN · GEBEN · POSTEN · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R113	O+P+CH+E+OL+D_ADDR+AIR	1	1	opcheoldair	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R114	O+P+O+T+E+Y	1	1	opotey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · [O:STEUERUNG=AUSFÜHRUNG] · EINSTELLEN · [E:STEUERUNG=GRAD I] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R115	O+P+OL+D_ADDR+Y	1	1	opcholdy	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · FORTSETZEN · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R116	O+P+Y	1	1	opchey	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN	A_EXACT_RUNNING_SURFACE_RECIPE	5	3	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R117	O+P+Y+S_ADDR+AM_ADDR	1	1	opysam	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · EINSETZEN · POSTEN · [S_ADDR:LOKALSTRUKTUR=HIER] · [AM_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R118	O+S+AL	1	1	osal	1	f88r	PHARMA	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN · ZIELORT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R119	O+S+AR	1	1	osar	1	f67r2	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN · AUSGANG	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R120	O+S+D_ADDR+AIIN	1	1	osdaiin	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	[O:STEUERUNG=AUSFÜHRUNG] · WÄHLEN · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R121	O+Y	1	1	ochy	1	f70v	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · POSTEN	B_RUNNING_RECIPE_NEW_SURFACE	2	2	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R122	O+Y+G_LABEL+Y	1	1	oygy	1	f68r1	CELESTIAL	COORDINATE_OR_CATALOGUE_CARD	[O:STEUERUNG=AUSFÜHRUNG] · POSTEN · [G_LABEL:LOKALSTRUKTUR=VARIANTE] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R123	OK+AIN	2	2	chokain|okain	2	f67r2|f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · ANTEIL	A_EXACT_RUNNING_SURFACE_RECIPE	63	2	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R124	OK+AIR+A_ADDR+D_ADDR+Y	1	1	okairady	1	f82r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	SETZEN · BAHN · [A_ADDR:LOKALSTRUKTUR=HIER] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R125	OK+AL	2	1	okal	2	f67r2|f82r	BIOLOGICAL|CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	47	5	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R126	OK+AL+AL	2	2	okalal|okaldal	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · ZIELORT · ZIELORT	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	2	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R127	OK+AL+A_ADDR	1	1	okala	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · ZIELORT · [A_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R128	OK+AL+DY	1	1	okaldy	1	f82r	BIOLOGICAL	ORDERED_INSTRUCTION_CARD	SETZEN · ZIELORT · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R129	OK+AR	4	1	okar	2	f67r2|f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · AUSGANG	A_EXACT_RUNNING_SURFACE_RECIPE	39	3	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R130	OK+AR+AM_ADDR	1	1	okaram	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	D_EXACT_LOCAL_SURFACE_OTHER_PAGE	0	0	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R131	OK+AR+D_ADDR+Y	1	1	okardy	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · AUSGANG · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R132	OK+CH+E+Y+S	1	1	okcheys	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · NEHMEN · [E:STEUERUNG=GRAD I] · POSTEN · WÄHLEN	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R133	OK+CH+OT+EEE+S_ADDR	1	1	okchoteees	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · NEHMEN · DANACH · [EEE:STEUERUNG=GRAD III] · [S_ADDR:LOKALSTRUKTUR=HIER]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R134	OK+CHD+DY	1	1	okchdy	1	f68r1	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	A_EXACT_RUNNING_SURFACE_RECIPE	9	3	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R135	OK+CHEO	1	1	okcheo	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [CHEO:LOKALSTRUKTUR=LOKALER EINTRAG]	F_PAGE_PRIVATE_VISIBLE_COMPOSITION	0	0	1	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R136	OK+E+AL	1	1	okeal	1	f69v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · ZIELORT	B_RUNNING_RECIPE_NEW_SURFACE	1	1	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
G513-R137	OK+E+AL+AR	1	1	okealar	1	f70v	CELESTIAL	ORDERED_INSTRUCTION_CARD	SETZEN · [E:STEUERUNG=GRAD I] · ZIELORT · AUSGANG	D_EXACT_LOCAL_SURFACE_OTHER_PAGE	0	0	0	YES	WORKING_COMPONENT_AND_STRUCTURAL_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME
