world	topology_gain_over_shape
1497	-60.854780899
1498	-40.027873613
1499	-52.720409270
1500	-40.159610238
1501	-53.395967270
1502	-54.865494344
1503	-34.973558343
1504	-51.836988320
1505	-53.466776671
1506	-71.483735863
1507	-59.668040696
1508	-62.203608737
1509	-37.632405610
1510	-46.851637687
1511	-64.150273041
1512	-35.115454954
1513	-82.599251433
1514	-47.707332065
1515	-46.942716984
1516	-72.582523060
1517	-50.226606673
1518	-69.022706248
1519	-60.704667033
1520	-52.037613391
1521	-68.522925498
1522	-63.079757713
1523	-46.792601224
1524	-63.117443525
1525	-79.645595237
1526	-51.724386496
1527	-70.357667528
1528	-77.663013673
1529	-58.122446233
1530	-55.278435513
1531	-72.798589552
1532	-67.835941209
1533	-75.173654386
1534	-52.294844506
1535	-67.743963666
1536	-60.622214996
1537	-35.567586396
1538	-70.489427911
1539	-71.690252683
1540	-54.129280834
1541	-53.720141620
1542	-64.009261294
1543	-54.490101803
1544	-64.770121572
1545	-78.446866031
1546	-48.572752757
1547	-64.266878328
1548	-59.387589330
1549	-44.003022698
1550	-48.632171852
1551	-89.323345536
1552	-62.503547299
1553	-61.341659360
1554	-67.595739885
1555	-83.588423117
1556	-73.749328664
1557	-69.534605275
1558	-64.990685959
1559	-46.413434327
1560	-66.144583785
1561	-44.544174531
1562	-72.047506806
1563	-41.759714781
1564	-72.401375590
1565	-45.643499435
1566	-50.551699778
1567	-88.442198297
1568	-49.964476689
1569	-49.597776576
1570	-53.834367412
1571	-62.299538793
1572	-66.414965414
1573	-61.134389334
1574	-61.452842722
1575	-57.822702384
1576	-62.719894453
1577	-68.719433608
1578	-53.158631638
1579	-60.592965484
1580	-54.130929035
1581	-71.186050808
1582	-73.424785519
1583	-35.706439507
1584	-46.315526976
1585	-73.683915206
1586	-47.049050276
1587	-56.192899618
1588	-47.986234579
1589	-77.796885153
1590	-53.112323783
1591	-61.600466422
1592	-50.199301686
1593	-51.410552889
1594	-57.595780481
1595	-68.961242901
1596	-51.912007842
1597	-61.548193456
1598	-52.868183268
1599	-68.561999355
1600	-51.191401913
1601	-59.809830822
1602	-40.054196443
1603	-64.160857261
1604	-52.687345856
1605	-84.285368097
1606	-73.660677538
1607	-54.056433363
1608	-65.389911831
1609	-60.280394747
1610	-42.868689180
1611	-73.615325275
1612	-40.202687363
1613	-79.842773675
1614	-38.156077740
1615	-68.199527867
1616	-38.754087977
1617	-74.812900552
1618	-63.723385311
1619	-58.481697385
1620	-81.051932142
1621	-61.526218910
1622	-72.462202632
1623	-60.948364321
1624	-62.400705411
1625	-35.786962357
1626	-70.229447712
1627	-29.060177155
1628	-69.802709754
1629	-63.247383404
1630	-65.429791609
1631	-49.646302411
1632	-82.000184198
1633	-71.831294202
1634	-81.763137817
1635	-61.017687792
1636	-55.050461135
1637	-37.827655683
1638	-57.055460522
1639	-75.853660867
1640	-56.301748706
1641	-68.079308157
1642	-66.228146867
1643	-52.788469432
1644	-66.596520665
1645	-82.265902732
1646	-58.064434786
1647	-67.484561745
1648	-58.563591832
1649	-62.327015721
1650	-80.329359016
1651	-61.115235728
1652	-62.471289840
1653	-71.610314691
1654	-69.085023089
1655	-87.661519042
1656	-52.135336238
1657	-60.452443947
1658	-58.643206527
1659	-61.951791702
1660	-69.167817312
1661	-67.773767191
1662	-55.669697211
1663	-66.720469422
1664	-80.025160030
1665	-32.458496582
1666	-42.881200358
1667	-66.329307622
1668	-62.604973825
1669	-36.760435373
1670	-48.806263548
1671	-47.293575020
1672	-49.795270263
1673	-61.547206166
1674	-56.997809245
1675	-44.209864307
1676	-65.344022735
1677	-68.401924059
1678	-42.567536406
1679	-42.388716925
1680	-64.693395149
1681	-37.128481242
1682	-61.977635901
1683	-59.823719874
1684	-48.544196883
1685	-75.256956236
1686	-42.360967873
1687	-66.802253628
1688	-69.451846209
1689	-79.418655861
1690	-41.892362869
1691	-59.102984170
1692	-54.415931143
1693	-79.865823094
1694	-75.299884017
1695	-61.955360563
1696	-58.466974086
1697	-45.380989679
1698	-76.901102273
1699	-60.717166113
1700	-72.484999183
1701	-61.481800616
1702	-57.961820719
1703	-68.954791990
1704	-69.885637381
1705	-63.358034529
1706	-52.758843457
1707	-47.490791148
1708	-53.809951774
1709	-61.303254339
1710	-57.662554427
1711	-52.300413619
1712	-74.173299094
1713	-65.257107238
1714	-60.704161916
1715	-47.145213025
1716	-67.351539400
1717	-59.094851864
1718	-47.671270069
1719	-49.553711369
1720	-49.752603193
1721	-72.235061219
1722	-80.169630758
1723	-44.450903273
1724	-55.854452243
1725	-72.876063351
1726	-76.792586563
1727	-68.500621017
1728	-55.612437410
1729	-59.565784040
1730	-74.671611530
1731	-56.006260287
1732	-75.088167106
1733	-44.001594675
1734	-73.861727349
1735	-76.816065492
1736	-62.142448596
1737	-57.601938920
1738	-61.144535929
1739	-51.680839695
1740	-57.474225450
1741	-46.331214144
1742	-61.722990791
1743	-61.691198657
1744	-72.528045562
1745	-72.865679358
1746	-81.064260125
1747	-52.351108456
1748	-68.258432830
1749	-43.135547190
1750	-48.759158204
1751	-55.658019878
1752	-56.309713564
1753	-53.284184324
1754	-65.279907345
1755	-76.761362170
1756	-67.384517822
1757	-62.286850964
1758	-42.583632095
1759	-54.715677430
1760	-58.336840901
1761	-47.914778238
1762	-52.001086812
1763	-51.014255617
1764	-40.701937838
1765	-44.311638108
1766	-62.941601994
1767	-60.879645286
1768	-59.121746317
1769	-61.253251691
1770	-53.214949346
1771	-70.131906548
1772	-68.358916149
1773	-30.382315358
1774	-83.352392524
1775	-60.896397826
1776	-62.728913300
1777	-46.585604786
1778	-66.374287118
1779	-56.836306902
1780	-58.850080824
1781	-59.998044801
1782	-82.047245185
1783	-67.194270663
1784	-62.752274855
1785	-79.413933002
1786	-64.183912657
1787	-48.652386676
1788	-59.894602319
1789	-78.396346285
1790	-69.340246216
1791	-68.725239271
1792	-54.087048028
1793	-66.606574083
1794	-56.414680294
1795	-30.963853638
1796	-64.507461743
1797	-67.044286012
1798	-57.987891415
1799	-62.260589512
1800	-61.484471175
1801	-74.369987038
1802	-72.847921395
1803	-63.377908469
1804	-75.623903357
1805	-56.614875144
1806	-66.389886515
1807	-76.294715110
1808	-31.935982488
1809	-63.137542564
1810	-62.886213164
1811	-58.252761400
1812	-66.545281132
1813	-54.788926694
1814	-64.507724083
1815	-67.825739805
1816	-75.864574388
1817	-63.432542492
1818	-62.255295916
1819	-71.506667657
1820	-71.003723107
1821	-48.827184065
1822	-41.102534912
1823	-84.058421048
1824	-76.647460522
1825	-63.369078253
1826	-54.602831569
1827	-47.372371359
1828	-69.317121866
1829	-77.442319395
1830	-33.505848189
1831	-67.039412169
1832	-66.222168978
1833	-72.800530399
1834	-77.512406365
1835	-40.942686779
1836	-60.163429424
1837	-67.770922540
1838	-57.745637162
1839	-47.578065604
1840	-59.255425753
1841	-55.407074989
1842	-75.327778477
1843	-63.682632321
1844	-80.732222511
1845	-58.674334298
1846	-67.069699780
1847	-64.140124427
1848	-33.855874569
1849	-66.718458480
1850	-69.182318977
1851	-70.585987935
1852	-68.237581574
1853	-77.324056319
1854	-67.896423759
1855	-51.261861230
1856	-66.173383258
1857	-51.485781676
1858	-56.425644376
1859	-68.912680022
1860	-64.943748629
1861	-59.407349949
1862	-61.987727152
1863	-41.245576094
1864	-41.300145619
1865	-60.862725285
1866	-66.691848626
1867	-74.572501566
1868	-61.995494835
1869	-58.368184493
1870	-87.843454621
1871	-58.066097163
1872	-58.726566310
1873	-55.852764405
1874	-48.562478124
1875	-69.216000442
1876	-64.466327005
1877	-51.546073946
1878	-39.803025890
1879	-79.364763921
1880	-70.732020724
1881	-72.174729019
1882	-76.978125104
1883	-50.693339884
1884	-66.592667948
1885	-60.297691969
1886	-54.503911640
1887	-39.731632880
1888	-72.279903130
1889	-46.574198213
1890	-81.033599020
1891	-72.093299268
1892	-63.526517026
1893	-56.110643505
1894	-66.803834528
1895	-62.035765385
1896	-65.967088102
1897	-44.015811883
1898	-74.614437158
1899	-65.980791746
1900	-51.803106861
1901	-65.185420481
1902	-45.757176719
1903	-48.236222819
1904	-53.164490714
1905	-70.289825972
1906	-42.286035782
1907	-65.176788146
1908	-69.373792209
1909	-79.055449691
1910	-74.570672870
1911	-76.421073258
1912	-75.048210981
1913	-60.316387355
1914	-81.810540072
1915	-41.258434540
1916	-48.980621946
1917	-53.340098976
1918	-46.705179337
1919	-60.953442839
1920	-84.597940589
1921	-64.176600747
1922	-49.971755698
1923	-51.377957220
1924	-60.810865407
1925	-56.400486248
1926	-71.580962886
1927	-33.348538289
1928	-44.872109649
1929	-46.488305955
1930	-63.487630578
1931	-41.089856740
1932	-63.233158819
1933	-45.614004986
1934	-68.153401925
1935	-72.154316432
1936	-74.899707956
1937	-67.832290945
1938	-59.540006059
1939	-67.063226429
1940	-49.290226465
1941	-75.889729883
1942	-48.383421826
1943	-67.348039946
1944	-60.151742099
1945	-84.788237184
1946	-77.078323850
1947	-56.902633707
1948	-60.613187983
1949	-46.181422066
1950	-62.048864163
1951	-62.520059436
1952	-59.526636987
1953	-56.245522120
1954	-63.541524917
1955	-55.480208159
1956	-69.869619779
1957	-53.571426788
1958	-50.924259859
1959	-62.531797423
1960	-52.082810483
1961	-85.924225321
1962	-66.496307101
1963	-64.812133194
1964	-64.494840564
1965	-65.433001096
1966	-48.865715464
1967	-49.795544250
1968	-68.788553669
1969	-52.738253669
1970	-67.460614975
1971	-48.262808040
1972	-71.294386125
1973	-67.019172540
1974	-54.863755210
1975	-56.261056640
1976	-62.327896579
1977	-82.769274507
1978	-97.223159886
1979	-44.263076757
1980	-51.141239936
1981	-56.760892770
1982	-65.645272712
1983	-79.870338449
1984	-63.554551763
1985	-69.067134367
1986	-60.080712015
1987	-64.842369791
1988	-74.456628031
1989	-65.381102675
1990	-56.446905419
1991	-82.729271820
1992	-53.671089227
1993	-68.294827420
1994	-48.066067524
1995	-54.651201391
1996	-61.126329938
1997	-63.591349837
1998	-59.631157054
1999	-45.363986602
2000	-68.433995030
2001	-48.260348176
2002	-66.564800442
2003	-59.086255663
2004	-57.248969700
2005	-67.263794475
2006	-66.782639843
2007	-56.572481559
2008	-48.585528421
2009	-66.180209988
2010	-66.420085986
2011	-66.994790156
2012	-67.345399637
2013	-46.792239713
2014	-46.039123218
2015	-52.332047572
2016	-63.269628654
2017	-38.593706578
2018	-47.923706998
2019	-58.579653095
2020	-57.290229731
2021	-61.612290604
2022	-43.138791539
2023	-58.241856864
2024	-90.987262793
2025	-71.728985506
2026	-79.615566047
2027	-57.309458367
2028	-46.880205249
2029	-75.039259123
2030	-52.645779502
2031	-57.488559388
2032	-51.210083587
2033	-59.019057156
2034	-35.364213125
2035	-88.352855701
2036	-49.256099787
2037	-63.343951314
2038	-64.746078347
2039	-67.874154546
2040	-57.095021978
2041	-56.670232542
2042	-57.453498078
2043	-73.975119061
2044	-56.065321183
2045	-51.629056670
2046	-43.146486545
2047	-70.277669844
2048	-50.805450594
2049	-58.207179116
2050	-67.809848088
2051	-63.740639952
2052	-57.795922685
2053	-45.477549595
2054	-71.558522394
2055	-82.021437721
2056	-77.618889311
2057	-68.904984740
2058	-66.582000479
2059	-56.572614079
2060	-60.356483422
2061	-53.462988993
2062	-53.122181279
2063	-70.537818667
2064	-53.462336222
2065	-50.902394142
2066	-58.090303878
2067	-70.883818390
2068	-45.456662105
2069	-78.230811163
2070	-54.600457355
2071	-68.870137941
2072	-69.233119942
2073	-26.701129220
2074	-60.187077330
2075	-49.602706338
2076	-37.584691096
2077	-59.855390374
2078	-42.963959163
2079	-61.202495604
2080	-57.726128531
2081	-58.762024414
2082	-44.918610608
2083	-33.311752411
2084	-61.002105795
2085	-55.240899086
2086	-45.090318231
2087	-74.469927531
2088	-80.732216261
2089	-69.059084892
2090	-58.613529962
2091	-81.132455218
2092	-63.716863122
2093	-46.735414568
2094	-55.755175623
2095	-36.089780140
2096	-69.841344330
2097	-65.437822141
2098	-54.904479106
2099	-72.877761747
2100	-59.423186084
2101	-60.489768021
2102	-64.435426328
2103	-83.045751673
2104	-84.882220098
2105	-70.588320614
2106	-52.145033183
2107	-58.924582914
2108	-82.289979696
2109	-44.466188569
2110	-38.693494915
2111	-53.356242301
2112	-59.204949118
2113	-32.442421662
2114	-62.398562603
2115	-55.275756634
2116	-50.605217945
2117	-65.378226403
2118	-61.869737895
2119	-52.544889850
2120	-63.011180648
2121	-63.865571442
2122	-64.847015421
2123	-64.892301316
2124	-29.927979290
2125	-82.535845275
2126	-75.358805789
2127	-52.891359033
2128	-48.181875112
2129	-60.757997643
2130	-59.732997067
2131	-59.326369159
2132	-65.973902264
2133	-68.438443023
2134	-66.645268194
2135	-48.982926536
2136	-63.186452448
2137	-48.658583106
2138	-54.886694981
2139	-64.032086175
2140	-48.961056721
2141	-43.346073445
2142	-66.919655178
2143	-47.103394679
2144	-68.365852160
2145	-68.259062895
2146	-45.786515539
2147	-63.478669261
2148	-50.261645240
2149	-78.071755729
2150	-61.751094724
2151	-62.160637054
2152	-58.767956352
2153	-37.853953769
2154	-79.925411080
2155	-67.081678898
2156	-66.710011831
2157	-53.571117323
2158	-66.547633860
2159	-63.187569401
2160	-60.554169554
2161	-57.931735102
2162	-56.746472835
2163	-86.484441163
2164	-57.593845691
2165	-60.192080418
2166	-69.498090974
2167	-43.755408719
2168	-45.208715119
2169	-58.963858345
2170	-78.462882827
2171	-57.749619078
2172	-60.253046124
2173	-68.453408125
2174	-82.769370079
2175	-64.087757481
2176	-53.546275864
2177	-56.210928005
2178	-63.595086887
2179	-52.090145023
2180	-72.781811556
2181	-50.339858499
2182	-59.700522660
2183	-57.405869698
2184	-49.680899480
2185	-76.003471268
2186	-46.578638726
2187	-45.551685838
2188	-46.133090549
2189	-53.033654623
2190	-56.514098649
2191	-70.712853607
2192	-71.833491639
2193	-77.501207437
2194	-45.797239401
2195	-75.380763748
2196	-55.582350912
2197	-50.099595519
2198	-55.337312309
2199	-41.269148655
2200	-54.906925770
2201	-67.555169058
2202	-49.505796823
2203	-78.378358036
2204	-54.363317544
2205	-46.473072764
2206	-59.068734470
2207	-86.718354054
2208	-44.207390343
2209	-48.932684141
2210	-70.483314280
2211	-48.036000928
2212	-79.017286382
2213	-46.865880968
2214	-46.528274528
2215	-37.057999996
2216	-41.631487543
2217	-56.863432161
2218	-77.677127777
2219	-35.390708027
2220	-75.821603622
2221	-41.253685337
2222	-66.866748407
2223	-36.258831630
2224	-65.334572388
2225	-56.632111864
2226	-52.396507589
2227	-68.998479667
2228	-63.092973595
2229	-54.812834353
2230	-63.710463612
2231	-71.600561481
2232	-50.094642332
2233	-37.704298996
2234	-60.326904723
2235	-60.727097837
2236	-56.835817162
2237	-64.526566396
2238	-57.877175574
2239	-44.400178919
2240	-52.295795846
2241	-57.337815644
2242	-63.275898735
2243	-67.874789508
2244	-71.553902784
2245	-71.437308124
2246	-67.952259171
2247	-55.758773990
2248	-65.225656382
2249	-81.931940268
2250	-62.380538692
2251	-63.631170582
2252	-84.357305116
2253	-66.710206807
2254	-50.391003949
2255	-53.747364228
2256	-46.699972600
2257	-81.432532628
2258	-40.332338195
2259	-49.422297577
2260	-56.183970091
2261	-50.142318118
2262	-69.888098304
2263	-60.952822394
2264	-62.002707541
2265	-70.827745415
2266	-54.845721423
2267	-63.128048669
2268	-60.634963781
2269	-66.023254138
2270	-58.839194174
2271	-58.982390179
2272	-62.613876357
2273	-68.894501802
2274	-47.765368160
2275	-63.995938041
2276	-66.887014466
2277	-60.810435219
2278	-62.261185435
2279	-59.596892614
2280	-63.536348660
2281	-82.424788340
2282	-57.780720543
2283	-68.194929867
2284	-62.330855862
2285	-46.858760445
2286	-54.721257845
2287	-88.535206627
2288	-57.293079912
2289	-60.561562782
2290	-65.567691427
2291	-73.837752131
2292	-58.233766778
2293	-55.668865692
2294	-57.664742158
2295	-45.223235478
2296	-80.480242658
2297	-53.414416929
2298	-47.443248657
2299	-56.397825322
2300	-62.202167299
2301	-53.972770616
2302	-67.284581195
2303	-59.176667686
2304	-59.702520120
2305	-62.290819971
2306	-45.645504965
2307	-45.412845500
2308	-65.917293584
2309	-58.601029062
2310	-62.558059769
2311	-71.627543835
2312	-61.979663098
2313	-60.764325355
2314	-58.133588872
2315	-64.787542599
2316	-69.666553005
2317	-67.261677665
2318	-53.398927656
2319	-77.431892816
2320	-66.185115349
2321	-59.336582734
2322	-68.700616912
2323	-54.885941035
2324	-54.416335100
2325	-35.179026494
2326	-57.990634561
2327	-51.565659153
2328	-65.999222596
2329	-46.579034148
2330	-74.103890652
2331	-54.696321566
2332	-62.661290181
2333	-72.968391182
2334	-51.902515645
2335	-54.900069687
2336	-60.334251674
2337	-48.525313164
2338	-44.198043848
2339	-64.083257791
2340	-59.947646302
2341	-67.350854499
2342	-46.647222722
2343	-48.192223543
2344	-59.518409672
2345	-58.774081197
2346	-64.147378048
2347	-57.020365253
2348	-61.058267537
2349	-65.961204748
2350	-76.747053831
2351	-51.847559252
2352	-58.371595420
2353	-75.389758511
2354	-48.594053026
2355	-67.921171379
2356	-78.735856885
2357	-53.379008900
2358	-47.445402786
2359	-55.491642230
2360	-68.472269482
2361	-57.143900389
2362	-81.043091059
2363	-72.110298583
2364	-66.133120063
2365	-39.749519095
2366	-55.153705052
2367	-67.313232421
2368	-43.276421950
2369	-59.262021140
2370	-68.550184625
2371	-41.975806203
2372	-67.280811448
2373	-54.153916038
2374	-65.498065368
2375	-68.684172917
2376	-59.695442709
2377	-52.700678007
2378	-49.608075628
2379	-82.300179963
2380	-76.433366218
2381	-71.764313373
2382	-64.173153053
2383	-72.185520575
2384	-58.189507742
2385	-69.506672769
2386	-57.055712820
2387	-53.421177806
2388	-34.625008859
2389	-73.751128189
2390	-46.500833514
2391	-55.849152223
2392	-31.592238373
2393	-44.690411981
2394	-69.553233984
2395	-64.014697964
2396	-69.766380106
2397	-54.725384586
2398	-59.674418512
2399	-88.832779067
2400	-52.502937717
2401	-67.695246437
2402	-61.351334332
2403	-63.561893223
2404	-63.535582218
2405	-73.477460801
2406	-60.680579783
2407	-55.234304272
2408	-68.673457610
2409	-80.834480694
2410	-66.479034105
2411	-76.539574491
2412	-41.178308692
2413	-56.567767103
2414	-73.777879207
2415	-68.288277820
2416	-70.161608157
2417	-48.233567110
2418	-67.879799414
2419	-58.544084197
2420	-70.136872243
2421	-55.755237406
2422	-45.748457421
2423	-33.953774136
2424	-68.674147264
2425	-74.270143108
2426	-61.134523069
2427	-74.375930485
2428	-55.013189122
2429	-60.216480731
2430	-42.954997613
2431	-65.596335930
2432	-70.235842852
2433	-87.940304406
2434	-65.281069091
2435	-63.468185534
2436	-63.554885783
2437	-56.491754587
2438	-62.823598706
2439	-78.248442899
2440	-56.580281898
2441	-55.988007794
2442	-54.867806532
2443	-43.701408945
2444	-65.013673835
2445	-58.933931707
2446	-65.558019048
2447	-47.127626468
2448	-58.559423084
2449	-80.661550386
2450	-57.315177866
2451	-24.932909332
2452	-65.383455114
2453	-63.054596582
2454	-59.516677948
2455	-68.448920803
2456	-63.865402320
2457	-58.959359064
2458	-78.947597375
2459	-61.486618842
2460	-48.302322067
2461	-89.756570102
2462	-76.016985857
2463	-62.678169791
2464	-57.460365176
2465	-68.792051296
2466	-48.594858299
2467	-48.861832952
2468	-60.965168860
2469	-60.785170467
2470	-66.654021713
2471	-83.695427509
2472	-62.628702149
2473	-69.365869229
2474	-58.205141216
2475	-69.475378111
2476	-63.821655906
2477	-66.010718905
2478	-42.589193471
2479	-59.379701689
2480	-66.965932423
2481	-89.607544144
2482	-55.281877368
2483	-45.461677032
2484	-58.546592950
2485	-38.849281416
2486	-52.455447342
2487	-48.915271449
2488	-50.779510271
2489	-54.016596055
2490	-55.197721916
2491	-33.648315838
2492	-78.208384386
2493	-55.816477397
2494	-65.758093189
2495	-60.733281851
2496	-52.230922946
2497	-60.040846829
2498	-69.978646858
2499	-70.207776286
2500	-65.892839139
2501	-74.789113421
2502	-62.352676616
2503	-39.559553620
2504	-52.168056421
2505	-36.795299587
2506	-62.679903866
2507	-71.320664649
2508	-44.966432533
2509	-68.084764036
2510	-69.842752703
2511	-73.041088796
2512	-49.905364390
2513	-58.305833921
2514	-59.552425697
2515	-58.203668316
2516	-65.851437757
2517	-76.526034800
2518	-32.715686343
2519	-69.638042033
2520	-52.163168936
2521	-69.424607465
2522	-72.826296147
2523	-47.687466508
2524	-70.136414328
2525	-66.078897513
2526	-68.288148477
2527	-53.077246301
2528	-39.714297408
2529	-50.547019870
2530	-67.700141972
2531	-45.332037389
2532	-50.631326015
2533	-60.369191880
2534	-50.064653524
2535	-57.177218699
2536	-57.101229690
2537	-65.995665289
2538	-79.141393824
2539	-62.698926638
2540	-97.271453543
2541	-67.357039718
2542	-57.341207566
2543	-70.605266829
2544	-74.624245632
2545	-39.099660462
2546	-34.454419133
2547	-81.959604338
2548	-58.663684938
2549	-48.014447354
2550	-70.344006110
2551	-57.746855766
2552	-58.427351745
2553	-75.086703654
2554	-57.864847217
2555	-80.977839591
2556	-53.061408544
2557	-42.927388052
2558	-65.465617871
2559	-66.092856747
2560	-67.969046935
2561	-62.452234140
2562	-56.032033173
2563	-56.706463883
2564	-83.044952555
2565	-58.041763822
2566	-63.714607039
2567	-36.727779852
2568	-76.735738393
2569	-27.800676597
2570	-55.525285920
2571	-29.964663830
2572	-60.065931912
2573	-85.336387698
2574	-64.657953971
2575	-57.562843668
2576	-39.073384310
2577	-64.123046253
2578	-59.322734314
2579	-67.912096340
2580	-75.115442190
2581	-68.158541774
2582	-53.343199704
2583	-66.375823551
2584	-63.423283756
2585	-75.270733750
2586	-62.159018064
2587	-82.547860429
2588	-59.398282804
2589	-74.317578081
2590	-52.592549948
2591	-75.276917826
2592	-70.899288850
2593	-66.162329017
2594	-45.299353872
2595	-66.912522750
2596	-59.101426033
2597	-69.790784145
2598	-51.311546268
2599	-51.404481874
2600	-63.375564685
2601	-76.812905947
2602	-47.710645746
2603	-64.966600425
2604	-75.415163792
2605	-58.375590407
2606	-55.050192007
2607	-67.599279792
2608	-73.177201623
2609	-70.382415782
2610	-36.727238999
2611	-64.821918363
2612	-75.147438313
2613	-54.657570878
2614	-51.586034591
2615	-59.138694336
2616	-71.921491270
2617	-62.529022568
2618	-64.883349913
2619	-43.606048829
2620	-42.139330036
2621	-60.166603807
2622	-54.293364245
2623	-93.836730497
2624	-50.385808025
2625	-53.692451149
2626	-41.568765485
2627	-74.123241310
2628	-47.405219741
2629	-66.997863866
2630	-55.171008418
2631	-35.892931711
2632	-57.430388943
2633	-52.072446898
2634	-58.896049458
2635	-68.701071402
2636	-54.018015403
2637	-56.643880989
2638	-55.494697935
2639	-48.310646932
2640	-55.587915532
2641	-57.278805612
2642	-42.433755531
2643	-30.662518198
2644	-40.130487294
2645	-64.391555166
2646	-79.351375511
2647	-59.885261573
2648	-50.447980504
2649	-52.495201317
2650	-46.806588756
2651	-50.254476991
2652	-77.458595454
2653	-76.050552544
2654	-79.191986074
2655	-60.651184664
2656	-58.950913000
2657	-52.984626137
2658	-65.872708612
2659	-67.981437783
2660	-49.530880465
2661	-61.768863883
2662	-78.167792507
2663	-80.118144399
2664	-59.724932582
2665	-78.193515538
2666	-60.322851711
2667	-67.220339854
2668	-39.279484892
2669	-50.340369308
2670	-47.017848809
2671	-59.314691673
2672	-62.149965261
2673	-50.974180653
2674	-55.270920707
2675	-67.925708057
2676	-63.980057606
2677	-69.854248850
2678	-68.032160620
2679	-58.996505823
2680	-80.386678922
2681	-53.121221825
2682	-57.732882745
2683	-59.267888518
2684	-52.170894177
2685	-67.810643233
2686	-47.818607468
2687	-64.300510170
2688	-66.452361681
2689	-65.442785531
2690	-72.929115172
2691	-62.782652810
2692	-54.612887219
2693	-40.184544864
2694	-61.278659329
2695	-62.981499971
2696	-74.763156861
2697	-37.210051568
2698	-75.864844990
2699	-48.311480032
2700	-57.589489751
2701	-55.847590269
2702	-55.849748683
2703	-66.883925503
2704	-76.330118519
2705	-53.197465606
2706	-65.232754487
2707	-54.237376778
2708	-73.355215736
2709	-57.761603121
2710	-64.473639927
2711	-70.771277005
2712	-38.697341952
2713	-66.768667086
2714	-64.516685236
2715	-77.813277993
2716	-45.789808751
2717	-67.047818887
2718	-55.878865511
2719	-68.951661624
2720	-59.050557697
2721	-79.263774885
2722	-58.513684559
2723	-51.824619581
2724	-39.601887491
2725	-69.922360989
2726	-44.487911412
2727	-70.337375897
2728	-65.301985691
2729	-26.418289352
2730	-73.104494850
2731	-56.436317220
2732	-75.360919184
2733	-66.856696288
2734	-86.351471256
2735	-46.803090957
2736	-78.299451937
2737	-57.972538643
2738	-40.944454519
2739	-66.318068608
2740	-65.475944299
2741	-63.624733482
2742	-58.441334522
2743	-55.697076977
2744	-64.467481641
2745	-66.913092044
2746	-55.766205561
2747	-47.519887671
2748	-58.310357521
2749	-49.293075429
2750	-61.139758338
2751	-58.875609210
2752	-73.086068606
2753	-44.307127764
2754	-56.775653944
2755	-72.098012830
2756	-68.531922882
2757	-48.566382274
2758	-62.964192992
2759	-50.913754641
2760	-55.438439338
2761	-52.307278570
2762	-61.320749141
2763	-86.976555063
2764	-60.623916141
2765	-73.047476710
2766	-62.493453820
2767	-67.761425236
2768	-51.596025591
2769	-42.577998641
2770	-62.088034740
2771	-46.766497545
2772	-70.083829557
2773	-33.259907333
2774	-57.776395835
2775	-70.970742743
2776	-67.010050638
2777	-74.472114198
2778	-74.694590433
2779	-58.880553472
2780	-44.800549040
2781	-73.100380361
2782	-46.087135531
2783	-51.176855977
2784	-55.702589391
2785	-63.773829088
2786	-70.054923362
2787	-62.664290379
2788	-63.621629159
2789	-62.948827069
2790	-64.183068135
2791	-52.037059183
2792	-46.850371701
2793	-57.414993925
2794	-67.996373998
2795	-56.480449305
2796	-44.732322475
2797	-83.185552672
2798	-54.147273264
2799	-63.554477934
2800	-37.202907333
2801	-64.319813982
2802	-60.578177812
2803	-41.736936249
2804	-60.758027089
2805	-59.038782640
2806	-47.866034083
2807	-54.211322466
2808	-56.595717028
2809	-81.709420714
2810	-42.530006094
2811	-67.844039074
2812	-44.033806188
2813	-52.241217228
2814	-66.011822306
2815	-51.471630724
2816	-65.012242340
2817	-67.948636817
2818	-53.114922778
2819	-75.724565049
2820	-60.122481349
2821	-68.384268876
2822	-61.157682292
2823	-67.296743222
2824	-48.808323473
2825	-69.500529803
2826	-55.169480936
2827	-68.808538645
2828	-77.378856242
2829	-66.456888544
2830	-58.236762861
2831	-63.695454059
2832	-72.218787652
2833	-44.095453446
2834	-51.748312962
2835	-78.655144584
2836	-33.874605434
2837	-71.528180940
2838	-61.691896845
2839	-57.384843826
2840	-51.530652537
2841	-77.843313953
2842	-74.141619062
2843	-42.063468266
2844	-75.384608166
2845	-45.353694210
2846	-47.573456188
2847	-63.877221008
2848	-42.501192769
2849	-61.991813286
2850	-89.939650861
2851	-69.140020412
2852	-82.517127659
2853	-64.297304801
2854	-67.506121348
2855	-52.743705391
2856	-45.409195394
2857	-60.184609458
2858	-57.199687083
2859	-55.938693391
2860	-50.172665596
2861	-80.465307858
2862	-68.268605224
2863	-75.955199368
2864	-54.221267019
2865	-55.475783854
2866	-66.864053168
2867	-73.877601386
2868	-55.714584302
2869	-40.004676060
2870	-76.939004939
2871	-49.361983436
2872	-51.318416622
2873	-80.651919176
2874	-68.566943461
2875	-64.847790652
2876	-64.691999524
2877	-51.631774707
2878	-63.169877721
2879	-64.312522393
2880	-68.137552681
2881	-84.619223503
2882	-55.913602709
2883	-37.502446677
2884	-40.927048607
2885	-51.041982859
2886	-46.988701585
2887	-58.285516932
2888	-55.184001085
2889	-64.854495289
2890	-51.130860480
2891	-56.285422692
2892	-51.331938815
2893	-67.791612074
2894	-61.766755092
