packet	locus	source_lattice	selected_segmentation	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason	reverse_generation_mode	actual_source_bits	wrong_form_rule	wrong_source_bits	actual_advantage_bits
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.42	o l sheey qolshey qokain okaiin charor || ol sheey qolshey qokain okaiin charor || ol ee qoley qokain okaiin charor	ol | sheey | qolshey | qokain | okaiin | charor	in <sheey> <qolshey> von du <charor>	in <sheey> <qolshey> von du <charor>	EXPLORATORY	o l sheey qolshey qokain okaiin charor || ol ee qoley qokain okaiin charor	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.43	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol || pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol || pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	pokain | okeedy | or | chesy | solshey | qokeey | qotedy | olkedy | chey | tal | dy | qol	<pokain> <okeedy> an <chesy> <solshey> ist <qotedy> <olkedy> des <tal> do <qol>	<pokain> <okeedy> an <chesy> <solshey> ist <qotedy> <olkedy> des <tal> do <qol>	EXPLORATORY	pokain okeedy or chesy sol shey qokeey qotedy olkedy chey tal dy qol || pokain okeedy r chesy soley qokee qotedy olkedy cheytal dy qol	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.44	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy || olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy || olshees l sheckhy qokain ol chedy qol chedy qolkeey qolche y chealy	olshees | ol | sheckhy | qokain | ol | chedy | qol | chedy | qol | keey | qolchedy | chealy	<olshees> in <sheckhy> von in der <qol> der <qol> <keey> <qolchedy> <chealy>	<olshees> in <sheckhy> von in der <qol> der <qol> <keey> <qolchedy> <chealy>	EXPLORATORY	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy || olshees l sheckhy qokain ol chedy qol chedy qolkeey qolche y chealy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.45	yshey qokar olchedy qor oiin okeedy qokeed qokeey qokeey otey qoky dy	yshey | qokar | olchedy | qor | oiin | okeedy | qokeed | qokeey | qokeey | otey | qoky | dy	<yshey> was <olchedy> <qor> <oiin> <okeedy> <qokeed> ist ist <otey> <qoky> do	<yshey> was <olchedy> <qor> <oiin> <okeedy> <qokeed> ist ist <otey> <qoky> do	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.46	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy || ychey qotain eckhy qokedy qokedy leckhy qokain dal tol olchedy	ychey | qotain | sheckhy | qokedy | qokedy | lsheckhy | qokain | dal | tol | olchedy	<ychey> <qotain> <sheckhy> da da <lsheckhy> von man <tol> <olchedy>	<ychey> <qotain> <sheckhy> da da <lsheckhy> von man <tol> <olchedy>	EXPLORATORY	ychey qotain eckhy qokedy qokedy leckhy qokain dal tol olchedy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.47	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy || qokain olshey qokain dar ol shedy qokedy qokeedy qokar olshedy oldy	qokain | olshey | qokain | dar | ol | shedy | qokedy | qokeedy | qokar | olshedy | oldy	von <olshey> von vn in die da er was <olshedy> <oldy>	von <olshey> von vn in die da er was <olshedy> <oldy>	EXPLORATORY	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.48	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin || qokeor chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin || qokear chedy shckhy dol ychee y saino ol cheedy qokar otar dal daiin	qokeor | chedy | shckhy | dol | ycheedy | saino | ol | cheedy | qokar | otar | dal | daiin	<qokeor> der <shckhy> <dol> <ycheedy> <saino> in <cheedy> was <otar> man daz	<qokeor> der <shckhy> <dol> <ycheedy> <saino> in <cheedy> was <otar> man daz	EXPLORATORY	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin || qokear chedy shckhy dol ychee y saino ol cheedy qokar otar dal daiin	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.49	por shey okain chedy qolsheol olchedy || por shey okain chedy qol sheol olchedy || por ey okain chedy qolsheol olche y	por | shey | okain | chedy | qolsheol | olchedy	<por> d <okain> der <qolsheol> <olchedy>	<por> d <okain> der <qolsheol> <olchedy>	EXPLORATORY	por shey okain chedy qol sheol olchedy || por ey okain chedy qolsheol olche y	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.5	dl shckhy kain olchey qokain dalyrd dl shedy qoteedy cthedy loly || dl shckhy kain olchey qokain daly rd dl shedy qoteedy cthedy loly || dl shckhy kain olchey qokain daly rd dlshedy qoteedy cthedy loly	dl | shckhy | kain | olchey | qokain | dalyrd | dl | shedy | qoteedy | cthedy | loly	<dl> <shckhy> <kain> <olchey> von <dalyrd> <dl> die <qoteedy> <cthedy> <loly>	<dl> <shckhy> <kain> <olchey> von <dalyrd> <dl> die <qoteedy> <cthedy> <loly>	EXPLORATORY	dl shckhy kain olchey qokain daly rd dl shedy qoteedy cthedy loly || dl shckhy kain olchey qokain daly rd dlshedy qoteedy cthedy loly	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.50	otal opal	otal | opal	<otal> <opal>	<otal> <opal>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.51	okeey lol	okeey | lol	so <lol>	so <lol>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.52	olol	olol	<olol>	<olol>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.53	ytedy	ytedy	<ytedy>	<ytedy>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.54	otedy	otedy	zu	zu	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.55	oteey	oteey	<oteey>	<oteey>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.56	qotedy	qotedy	<qotedy>	<qotedy>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.57	okedy qek y tedar oly || okedy qeky tedar oly || oked qeky tedar oly	okedy | qeky | tedar | oly	<okedy> <qeky> <tedar> <oly>	<okedy> <qeky> <tedar> <oly>	EXPLORATORY	okedy qek y tedar oly || oked qeky tedar oly	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.58	s alchedy solkedy || solchedy solkedy	solchedy | solkedy	<solchedy> <solkedy>	<solchedy> <solkedy>	EXPLORATORY	s alchedy solkedy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.59	qokeedy qokol olkol || qokeedy qokol olkol	qokeedy | qokol | olkol	er <qokol> <olkol>	er <qokol> <olkol>	EXPLORATORY	qokeedy qokol olkol	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.6	l	l	<l>	<l>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.60	kolkedy qokedy qoky lpchdy qotchdy lol || kolkedy qokedy qoky lpchdy qotchdy lol	kolkedy | qokedy | qoky | lpchdy | qotchdy | lol	<kolkedy> da <qoky> <lpchdy> <qotchdy> <lol>	<kolkedy> da <qoky> <lpchdy> <qotchdy> <lol>	EXPLORATORY	kolkedy qokedy qoky lpchdy qotchdy lol	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.61	oksheyqolkeey lchdy soiin ol otchdy || okshey qolkchy lchdy soiin ol otchdy || okshey qolkeey lchdy soiin ol oteedy	okshey | qolkeey | lchdy | soiin | ol | oteedy	<okshey> <qolkeey> <lchdy> <soiin> in <oteedy>	<okshey> <qolkeey> <lchdy> <soiin> in <oteedy>	EXPLORATORY	oksheyqolkeey lchdy soiin ol otchdy || okshey qolkchy lchdy soiin ol otchdy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.62	ykeechy qokeedy daiin ol olsheey qoly || ykeechy qokchdy daiin ol olsheey qoly || ykeechy qokeed daiin ol oleey qoly	ykeechy | qokeedy | daiin | ol | olsheey | qoly	<ykeechy> er daz in <olsheey> <qoly>	<ykeechy> er daz in <olsheey> <qoly>	EXPLORATORY	ykeechy qokchdy daiin ol olsheey qoly || ykeechy qokeed daiin ol oleey qoly	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.63	oteey qol chey qokey oldy olyly || oteey qol chey qokey oldy oly ly || oteey qol chey qokey oldy olyly	oteey | qol | chey | qokey | oldy | olyly	<oteey> <qol> des <qokey> <oldy> <olyly>	<oteey> <qol> des <qokey> <oldy> <olyly>	EXPLORATORY	oteey qol chey qokey oldy oly ly || oteey qol chey qokey oldy olyly	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.64	sshey qol dy qokar shey ldy || s shey qol dy qokar shey l y	sshey | qol | dy | qokar | shey | ldy	<sshey> <qol> do was d <ldy>	<sshey> <qol> do was d <ldy>	EXPLORATORY	s shey qol dy qokar shey l y	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.65	qokal dain dain o qoky daiin || qokal dain dain oqoky daiin	qokal | dain | dain | oqoky | daiin	sin wir wir <oqoky> daz	sin wir wir <oqoky> daz	EXPLORATORY	qokal dain dain o qoky daiin	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.66	okal sheedy qoteedy qokchy ly || okal sheedy qoteedy qokeey ly || ok l eedy qoteedy qokeey ly	okal | sheedy | qoteedy | qokeey | ly	<okal> <sheedy> <qoteedy> ist <ly>	<okal> <sheedy> <qoteedy> ist <ly>	EXPLORATORY	okal sheedy qoteedy qokchy ly || ok l eedy qoteedy qokeey ly	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.67	ykeedy qokain otain shety	ykeedy | qokain | otain | shety	<ykeedy> von <otain> <shety>	<ykeedy> von <otain> <shety>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.68	o cthey shedy otol chckhey ldy || octhey shedy otol chckhey ldy	octhey | shedy | otol | chckhey | ldy	<octhey> die <otol> <chckhey> <ldy>	<octhey> die <otol> <chckhey> <ldy>	EXPLORATORY	o cthey shedy otol chckhey ldy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.69	okeshey olkedy olkedy qol chey || okeshey olkedy olkedy qol chey || okeshey olke y olke y qol chey	okeshey | olkedy | olkedy | qol | chey	<okeshey> <olkedy> <olkedy> <qol> des	<okeshey> <olkedy> <olkedy> <qol> des	EXPLORATORY	okeshey olkedy olkedy qol chey || okeshey olke y olke y qol chey	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.7	qokchdy qokal dal ol chety lchdy shedy ched otedy qotedy otar || qokchdy qokal dal ol chety lchdy csedy ched otedy qotedy otar || qokchdy qokal al ol chety lchdy ed ched otedy qotedy otar	qokchdy | qokal | dal | ol | chety | lchdy | shedy | ched | otedy | qotedy | otar	<qokchdy> sin man in <chety> <lchdy> die <ched> zu <qotedy> <otar>	<qokchdy> sin man in <chety> <lchdy> die <ched> zu <qotedy> <otar>	EXPLORATORY	qokchdy qokal dal ol chety lchdy csedy ched otedy qotedy otar || qokchdy qokal al ol chety lchdy ed ched otedy qotedy otar	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.70	qokey olchedy otey orol || qokey olchedy otey orol	qokey | olchedy | otey | orol	<qokey> <olchedy> <otey> <orol>	<qokey> <olchedy> <otey> <orol>	EXPLORATORY	qokey olchedy otey orol	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.8	o	o	<o>	<o>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
BIOLOGICAL_LABEL_RICH_AND_F75V	f75v.9	r	r	<r>	<r>	EXPLORATORY	NONE	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
F57V	f57v.1	dairal || dairol	dairol	<dairol>	<dairol>	EXPLORATORY	dairal	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
F57V	f57v.10	arkaldy || ackaldy || askaldy	askaldy	<askaldy>	<askaldy>	EXPLORATORY	arkaldy || ackaldy	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
F57V	f57v.11	araarar || oralaror || aralarar	oralaror	<oralaror>	<oralaror>	EXPLORATORY	araarar || aralarar	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
F57V	f57v.12	okeely || okchoy	okchoy	<okchoy>	<okchoy>	EXPLORATORY	okeely	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
F57V	f57v.13	ocfhor okear || ocfhor okear	ocfhor | okear	<ocfhor> <okear>	<ocfhor> <okear>	EXPLORATORY	ocfhor okear	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
F57V	f57v.2	v sal y soeos vs ar okees o d soefchees l g sos okey defo f o rkedam sh ofol sar ddal yty s y daiir otey dshdy dkals oty pchchy a r opaiin dal karody v r okeey daram qokar okal okal d o l shkeal dy das o k sher s aiin || v sa l y soeos vs ar okees o d socfchees lg sos okey defo fo rkedam sh ofol sar ddal yty s y daiis oteo dsh dy dkals ety fchcho a r ofaiin dal karody ar okchy daram qokar okal okal d o l shkeal dydas o k sher saiin || v saly s eos vs ar okees o d soefchees l g sos okey efo f o rke am sh opol sar ddal yty s y daiir otey dshdy dkals oty pchchy a r opaiin dal karody vr okeey daram qokar okal okal d o l shekal dydas o k sher saiin	v | sa | l | y | soeos | vs | ar | okees | o | d | socfchees | lg | sos | okey | defo | fo | rkedam | sh | ofol | sar | ddal | yty | s | y | daiis | oteo | dsh | dy | dkals | ety | fchcho | a | r | ofaiin | dal | karody | ar | okchy | daram | qokar | okal | okal | d | o | l | shkeal | dydas | o | k | sher | saiin	<v> <sa> <l> <y> <soeos> <vs> mit <okees> <o> <d> <socfchees> <lg> <sos> <okey> <defo> <fo> <rkedam> <sh> <ofol> <sar> <ddal> <yty> ze <y> <daiis> <oteo> <dsh> do <dkals> <ety> <fchcho> <a> <r> <ofaiin> man <karody> mit <okchy> <daram> was <okal> <okal> <d> <o> <l> <shkeal> <dydas> <o> <k> <sher> <saiin>	<v> <sa> <l> <y> <soeos> <vs> mit <okees> <o> <d> <socfchees> <lg> <sos> <okey> <defo> <fo> <rkedam> <sh> <ofol> <sar> <ddal> <yty> ze <y> <daiis> <oteo> <dsh> do <dkals> <ety> <fchcho> <a> <r> <ofaiin> man <karody> mit <okchy> <daram> was <okal> <okal> <d> <o> <l> <shkeal> <dydas> <o> <k> <sher> <saiin>	EXPLORATORY	v sal y soeos vs ar okees o d soefchees l g sos okey defo f o rkedam sh ofol sar ddal yty s y daiir otey dshdy dkals oty pchchy a r opaiin dal karody v r okeey daram qokar okal okal d o l shkeal dy das o k sher s aiin || v saly s eos vs ar okees o d soefchees l g sos okey efo f o rke am sh opol sar ddal yty s y daiir otey dshdy dkals oty pchchy a r opaiin dal karody vr okeey daram qokar okal okal d o l shekal dydas o k sher saiin	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
F57V	f57v.3	o l d r v x k m f v t r y i o l d r v x k m f v t r y c o l d r v x k m p v t r y c o l d r v x k m p v t r y c || o l d r v x k k f t r y c o l d r v x k m f t r y c o l d r v x k k p t r y c o l d r v x k k p t r y c r n || o l j r v x k m f v t r i o l d r v x k m f v t r y c o l d r v x k m p v t r y c o l d r v x k m p v t r y c	o | l | d | r | v | x | k | k | f | t | r | y | c | o | l | d | r | v | x | k | m | f | t | r | y | c | o | l | d | r | v | x | k | k | p | t | r | y | c | o | l | d | r | v | x | k | k | p | t | r | y | c | r | n	<o> <l> <d> <r> <v> <x> <k> <k> <f> <t> <r> <y> <c> <o> <l> <d> <r> <v> <x> <k> <m> <f> <t> <r> <y> <c> <o> <l> <d> <r> <v> <x> <k> <k> <p> <t> <r> <y> <c> <o> <l> <d> <r> <v> <x> <k> <k> <p> <t> <r> <y> <c> <r> <n>	<o> <l> <d> <r> <v> <x> <k> <k> <f> <t> <r> <y> <c> <o> <l> <d> <r> <v> <x> <k> <m> <f> <t> <r> <y> <c> <o> <l> <d> <r> <v> <x> <k> <k> <p> <t> <r> <y> <c> <o> <l> <d> <r> <v> <x> <k> <k> <p> <t> <r> <y> <c> <r> <n>	EXPLORATORY	o l d r v x k m f v t r y i o l d r v x k m f v t r y c o l d r v x k m p v t r y c o l d r v x k m p v t r y c || o l j r v x k m f v t r i o l d r v x k m f v t r y c o l d r v x k m p v t r y c o l d r v x k m p v t r y c	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
F57V	f57v.4	daiin otey ofchey shes o d okeeod l o lkeeol dkedar yf aros s y chedaiin k eeety x deeodal vo tchor kedar dal daiin aiin otal daro v || daiin otey ofchey shes o d okchod o l okeeol dkedar of aros s y chedaiin k echty x doedal vo tchor cs tedas dal daiin aiin otyl daro v || daiin otey ofche shes o d okeeod l o lkeeol dke ar f aros s y chedaiin k eeety x deeodal vo tchor sh te ar dal daiin aiin otal daro v	daiin | otey | ofchey | shes | o | d | okchod | o | l | okeeol | dkedar | of | aros | s | y | chedaiin | k | echty | x | doedal | vo | tchor | cs | tedas | dal | daiin | aiin | otyl | daro | v	daz <otey> <ofchey> <shes> <o> <d> <okchod> <o> <l> <okeeol> <dkedar> <of> <aros> ze <y> <chedaiin> <k> <echty> <x> <doedal> <vo> <tchor> <cs> <tedas> man daz den <otyl> <daro> <v>	daz <otey> <ofchey> <shes> <o> <d> <okchod> <o> <l> <okeeol> <dkedar> <of> <aros> ze <y> <chedaiin> <k> <echty> <x> <doedal> <vo> <tchor> <cs> <tedas> man daz den <otyl> <daro> <v>	EXPLORATORY	daiin otey ofchey shes o d okeeod l o lkeeol dkedar yf aros s y chedaiin k eeety x deeodal vo tchor kedar dal daiin aiin otal daro v || daiin otey ofche shes o d okeeod l o lkeeol dke ar f aros s y chedaiin k eeety x deeodal vo tchor sh te ar dal daiin aiin otal daro v	postselected whole-manuscript decoder	REVERSE_GENERATION_NOT_IMPLEMENTED_CANDIDATE_FAILS_REQUIREMENT	NOT_COMPUTED	rotate each multi-symbol manual group left by one source symbol	NOT_COMPUTED	NOT_COMPUTED
