collision_group_id	register	sample_incoming_action	sample_incoming_argument	shared_outgoing_action	shared_outgoing_argument	shared_clause_de	component_recipes
COLLISION0030	CELESTIAL	OK	Y	CH	Y	Nimm den Positionsposten [wie zuvor] auf; auf Grad I und als Ausführung; an der bezeichneten Stelle.	CH+E+O+AM_ADDR|D_ADDR+CH+E+O
COLLISION0030	PHARMA	OK	Y	CH	Y	Nimm den Drogenposten [wie zuvor]; auf Grad I und als Ausführung; an der bezeichneten Stelle.	CH+E+O+AM_ADDR|D_ADDR+CH+E+O
COLLISION0031	SOURCE_SECTION_T	OK	Y	CH	Y	Entnimm den laufenden Eintrag; über die Eintragsverbindung; auf Grad I und als Ausführung.	CH+E+O+L+Y|Y+CH+E+O+L
COLLISION0031	HERBAL	OK	Y	CH	Y	Nimm den Pflanzenposten; über die Verbindung im Pflanzenartikel; auf Grad I und als Ausführung.	CH+E+O+L+Y|Y+CH+E+O+L
COLLISION0031	BIOLOGICAL	OK	Y	CH	Y	Entnimm den Stationsposten; über die sichtbare Verbindung; auf Grad I und als Ausführung.	CH+E+O+L+Y|Y+CH+E+O+L
COLLISION0031	CELESTIAL	OK	Y	CH	Y	Nimm den Positionsposten auf; über die Ringverbindung; auf Grad I und als Ausführung.	CH+E+O+L+Y|Y+CH+E+O+L
COLLISION0031	PHARMA	OK	Y	CH	Y	Nimm den Drogenposten; über die Gefäßverbindung; auf Grad I und als Ausführung.	CH+E+O+L+Y|Y+CH+E+O+L
COLLISION0032	SOURCE_SECTION_T	OK	Y	CH	Y	Entnimm den laufenden Eintrag; auf Grad I und als Ausführung.	CH+E+O+Y|Y+CH+E+O
COLLISION0032	HERBAL	OK	Y	CH	Y	Nimm den Pflanzenposten; auf Grad I und als Ausführung.	CH+E+O+Y|Y+CH+E+O
COLLISION0032	BIOLOGICAL	OK	Y	CH	Y	Entnimm den Stationsposten; auf Grad I und als Ausführung.	CH+E+O+Y|Y+CH+E+O
COLLISION0032	CELESTIAL	OK	Y	CH	Y	Nimm den Positionsposten auf; auf Grad I und als Ausführung.	CH+E+O+Y|Y+CH+E+O
COLLISION0032	PHARMA	OK	Y	CH	Y	Nimm den Drogenposten; auf Grad I und als Ausführung.	CH+E+O+Y|Y+CH+E+O
COLLISION0033	SOURCE_SECTION_T	OK	Y	P	Y	Entnimm den laufenden Eintrag und setze den laufenden Eintrag ein; auf Grad I.	CH+E+P+Y|CH+P+E+Y
COLLISION0033	HERBAL	OK	Y	P	Y	Nimm den Pflanzenposten und setze den Pflanzenposten ein; auf Grad I.	CH+E+P+Y|CH+P+E+Y
COLLISION0033	BIOLOGICAL	OK	Y	P	Y	Entnimm den Stationsposten und setze den Stationsposten ein; auf Grad I.	CH+E+P+Y|CH+P+E+Y
COLLISION0033	CELESTIAL	OK	Y	P	Y	Nimm den Positionsposten auf und setze den Positionsposten ein; auf Grad I.	CH+E+P+Y|CH+P+E+Y
COLLISION0033	PHARMA	OK	Y	P	Y	Nimm den Drogenposten und setze den Drogenposten ein; auf Grad I.	CH+E+P+Y|CH+P+E+Y
COLLISION0034	SOURCE_SECTION_T	OK	Y	CH	Y	Entnimm den laufenden Eintrag; auf Grad II; an der bezeichneten Stelle.	CH+EE+D_ADDR+Y|LOCAL_CHAR_F+CH+EE+Y
COLLISION0034	HERBAL	OK	Y	CH	Y	Nimm den Pflanzenposten; auf Grad II; an der bezeichneten Stelle.	CH+EE+D_ADDR+Y|LOCAL_CHAR_F+CH+EE+Y
COLLISION0034	BIOLOGICAL	OK	Y	CH	Y	Entnimm den Stationsposten; auf Grad II; an der bezeichneten Stelle.	CH+EE+D_ADDR+Y|LOCAL_CHAR_F+CH+EE+Y
COLLISION0034	CELESTIAL	OK	Y	CH	Y	Nimm den Positionsposten auf; auf Grad II; an der bezeichneten Stelle.	CH+EE+D_ADDR+Y|LOCAL_CHAR_F+CH+EE+Y
COLLISION0034	PHARMA	OK	Y	CH	Y	Nimm den Drogenposten; auf Grad II; an der bezeichneten Stelle.	CH+EE+D_ADDR+Y|LOCAL_CHAR_F+CH+EE+Y
COLLISION0035	SOURCE_SECTION_T	OK	Y	T	Y	Entnimm den laufenden Eintrag und lege den laufenden Eintrag fest; auf Grad II.	CH+EE+T+Y|CH+T+EE+Y
COLLISION0035	HERBAL	OK	Y	T	Y	Nimm den Pflanzenposten und stelle den Pflanzenposten ein; auf Grad II.	CH+EE+T+Y|CH+T+EE+Y
COLLISION0035	BIOLOGICAL	OK	Y	T	Y	Entnimm den Stationsposten und stelle den Stationsposten ein; auf Grad II.	CH+EE+T+Y|CH+T+EE+Y
COLLISION0035	CELESTIAL	OK	Y	T	Y	Nimm den Positionsposten auf und stelle den Positionsposten ein; auf Grad II.	CH+EE+T+Y|CH+T+EE+Y
COLLISION0035	PHARMA	OK	Y	T	Y	Nimm den Drogenposten und stelle den Drogenposten ein; auf Grad II.	CH+EE+T+Y|CH+T+EE+Y
COLLISION0036	SOURCE_SECTION_T	OK	Y	K	Y	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; als Ausführung.	CH+K+O+Y|O+CH+K+Y
COLLISION0036	HERBAL	OK	Y	K	Y	Nimm den Pflanzenposten und gib den Pflanzenposten zu; als Ausführung.	CH+K+O+Y|O+CH+K+Y
COLLISION0036	BIOLOGICAL	OK	Y	K	Y	Entnimm den Stationsposten und führe den Stationsposten zu; als Ausführung.	CH+K+O+Y|O+CH+K+Y
COLLISION0036	CELESTIAL	OK	Y	K	Y	Nimm den Positionsposten auf und ordne den Positionsposten zu; als Ausführung.	CH+K+O+Y|O+CH+K+Y
COLLISION0036	PHARMA	OK	Y	K	Y	Nimm den Drogenposten und gib den Drogenposten zu; als Ausführung.	CH+K+O+Y|O+CH+K+Y
COLLISION0037	SOURCE_SECTION_T	OK	Y	K	Y	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu.	CH+K+Y|Y+CH+K
COLLISION0037	HERBAL	OK	Y	K	Y	Nimm den Pflanzenposten und gib den Pflanzenposten zu.	CH+K+Y|Y+CH+K
COLLISION0037	BIOLOGICAL	OK	Y	K	Y	Entnimm den Stationsposten und führe den Stationsposten zu.	CH+K+Y|Y+CH+K
COLLISION0037	CELESTIAL	OK	Y	K	Y	Nimm den Positionsposten auf und ordne den Positionsposten zu.	CH+K+Y|Y+CH+K
COLLISION0037	PHARMA	OK	Y	K	Y	Nimm den Drogenposten und gib den Drogenposten zu.	CH+K+Y|Y+CH+K
COLLISION0038	SOURCE_SECTION_T	OK	Y	CH	Y	Entnimm den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung.	CH+L|L+CH
COLLISION0038	HERBAL	OK	Y	CH	Y	Nimm den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel.	CH+L|L+CH
COLLISION0038	BIOLOGICAL	OK	Y	CH	Y	Entnimm den Stationsposten [wie zuvor]; über die sichtbare Verbindung.	CH+L|L+CH
COLLISION0038	CELESTIAL	OK	Y	CH	Y	Nimm den Positionsposten [wie zuvor] auf; über die Ringverbindung.	CH+L|L+CH
COLLISION0038	PHARMA	OK	Y	CH	Y	Nimm den Drogenposten [wie zuvor]; über die Gefäßverbindung.	CH+L|L+CH
COLLISION0039	SOURCE_SECTION_T	OK	Y	CH	AIIN	Entnimm den Kennwert; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIIN|D_ADDR+CH+AIIN
COLLISION0039	HERBAL	OK	Y	CH	AIIN	Nimm den Arbeitswert; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIIN|D_ADDR+CH+AIIN
COLLISION0039	BIOLOGICAL	OK	Y	CH	AIIN	Entnimm den Stationswert; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIIN|D_ADDR+CH+AIIN
COLLISION0039	CELESTIAL	OK	Y	CH	AIIN	Nimm den Positionswert auf; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIIN|D_ADDR+CH+AIIN
COLLISION0039	PHARMA	OK	Y	CH	AIIN	Nimm den Mengenwert; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIIN|D_ADDR+CH+AIIN
COLLISION0040	SOURCE_SECTION_T	OK	Y	CH	AIN	Entnimm den Teilwert; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIN|D_ADDR+CH+AIN
COLLISION0040	HERBAL	OK	Y	CH	AIN	Nimm den Materialanteil; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIN|D_ADDR+CH+AIN
COLLISION0040	BIOLOGICAL	OK	Y	CH	AIN	Entnimm den Stationsanteil; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIN|D_ADDR+CH+AIN
COLLISION0040	CELESTIAL	OK	Y	CH	AIN	Nimm den Sektoranteil auf; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIN|D_ADDR+CH+AIN
COLLISION0040	PHARMA	OK	Y	CH	AIN	Nimm den Drogenanteil; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+AIN|D_ADDR+CH+AIN
COLLISION0041	SOURCE_SECTION_T	OK	Y	CH	AIIN	Entnimm den Kennwert; als Ausführung; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+O+AIIN|CH+O+D_ADDR+AIIN
COLLISION0041	HERBAL	OK	Y	CH	AIIN	Nimm den Arbeitswert; als Ausführung; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+O+AIIN|CH+O+D_ADDR+AIIN
COLLISION0041	BIOLOGICAL	OK	Y	CH	AIIN	Entnimm den Stationswert; als Ausführung; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+O+AIIN|CH+O+D_ADDR+AIIN
COLLISION0041	CELESTIAL	OK	Y	CH	AIIN	Nimm den Positionswert auf; als Ausführung; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+O+AIIN|CH+O+D_ADDR+AIIN
COLLISION0041	PHARMA	OK	Y	CH	AIIN	Nimm den Mengenwert; als Ausführung; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+O+AIIN|CH+O+D_ADDR+AIIN
COLLISION0042	SOURCE_SECTION_T	OK	Y	CH	OR	Entnimm die Eintragseinheit; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+OR|D_ADDR+CH+OR
COLLISION0042	HERBAL	OK	Y	CH	OR	Nimm die Arbeitseinheit; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+OR|D_ADDR+CH+OR
COLLISION0042	BIOLOGICAL	OK	Y	CH	OR	Entnimm die Stationseinheit; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+OR|D_ADDR+CH+OR
COLLISION0042	CELESTIAL	OK	Y	CH	OR	Nimm die Positionseinheit auf; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+OR|D_ADDR+CH+OR
COLLISION0042	PHARMA	OK	Y	CH	OR	Nimm die Ansatzeinheit; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+OR|D_ADDR+CH+OR
COLLISION0043	SOURCE_SECTION_T	OK	Y	CH	Y	Entnimm den laufenden Eintrag; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+Y|D_ADDR+CH+Y
COLLISION0043	HERBAL	OK	Y	CH	Y	Nimm den Pflanzenposten; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+Y|D_ADDR+CH+Y
COLLISION0043	BIOLOGICAL	OK	Y	CH	Y	Entnimm den Stationsposten; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+Y|D_ADDR+CH+Y
COLLISION0043	CELESTIAL	OK	Y	CH	Y	Nimm den Positionsposten auf; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+Y|D_ADDR+CH+Y
COLLISION0043	PHARMA	OK	Y	CH	Y	Nimm den Drogenposten; an der bezeichneten Stelle.	CH+LOCAL_CHAR_F+Y|D_ADDR+CH+Y
COLLISION0044	SOURCE_SECTION_T	OK	Y	CH	Y	Entnimm den laufenden Eintrag; als Ausführung; an der bezeichneten Stelle.	CH+O+D_ADDR+Y|Y+CH+O+D_ADDR
COLLISION0044	HERBAL	OK	Y	CH	Y	Nimm den Pflanzenposten; als Ausführung; an der bezeichneten Stelle.	CH+O+D_ADDR+Y|Y+CH+O+D_ADDR
COLLISION0044	BIOLOGICAL	OK	Y	CH	Y	Entnimm den Stationsposten; als Ausführung; an der bezeichneten Stelle.	CH+O+D_ADDR+Y|Y+CH+O+D_ADDR
COLLISION0044	CELESTIAL	OK	Y	CH	Y	Nimm den Positionsposten auf; als Ausführung; an der bezeichneten Stelle.	CH+O+D_ADDR+Y|Y+CH+O+D_ADDR
COLLISION0044	PHARMA	OK	Y	CH	Y	Nimm den Drogenposten; als Ausführung; an der bezeichneten Stelle.	CH+O+D_ADDR+Y|Y+CH+O+D_ADDR
COLLISION0045	SOURCE_SECTION_T	OK	Y	P	Y	Entnimm den laufenden Eintrag [wie zuvor] und setze den laufenden Eintrag [wie zuvor] ein; als Ausführung.	CH+O+P|CH+P+O
COLLISION0045	HERBAL	OK	Y	P	Y	Nimm den Pflanzenposten [wie zuvor] und setze den Pflanzenposten [wie zuvor] ein; als Ausführung.	CH+O+P|CH+P+O
COLLISION0045	BIOLOGICAL	OK	Y	P	Y	Entnimm den Stationsposten [wie zuvor] und setze den Stationsposten [wie zuvor] ein; als Ausführung.	CH+O+P|CH+P+O
COLLISION0045	CELESTIAL	OK	Y	P	Y	Nimm den Positionsposten [wie zuvor] auf und setze den Positionsposten [wie zuvor] ein; als Ausführung.	CH+O+P|CH+P+O
COLLISION0045	PHARMA	OK	Y	P	Y	Nimm den Drogenposten [wie zuvor] und setze den Drogenposten [wie zuvor] ein; als Ausführung.	CH+O+P|CH+P+O
COLLISION0046	SOURCE_SECTION_T	OK	Y	CH	AIIN	Danach entnimm den Kennwert.	CH+OT+AIIN|OT+CH+AIIN
COLLISION0046	HERBAL	OK	Y	CH	AIIN	Danach nimm den Arbeitswert.	CH+OT+AIIN|OT+CH+AIIN
COLLISION0046	BIOLOGICAL	OK	Y	CH	AIIN	Danach entnimm den Stationswert.	CH+OT+AIIN|OT+CH+AIIN
COLLISION0046	CELESTIAL	OK	Y	CH	AIIN	Danach nimm den Positionswert auf.	CH+OT+AIIN|OT+CH+AIIN
COLLISION0046	PHARMA	OK	Y	CH	AIIN	Danach nimm den Mengenwert.	CH+OT+AIIN|OT+CH+AIIN
COLLISION0047	SOURCE_SECTION_T	OK	Y	CH	Y	Danach und weiter entnimm den laufenden Eintrag [wie zuvor].	CH+OT+OL|OT+CH+OL
COLLISION0047	HERBAL	OK	Y	CH	Y	Danach und weiter nimm den Pflanzenposten [wie zuvor].	CH+OT+OL|OT+CH+OL
COLLISION0047	BIOLOGICAL	OK	Y	CH	Y	Danach und weiter entnimm den Stationsposten [wie zuvor].	CH+OT+OL|OT+CH+OL
COLLISION0047	CELESTIAL	OK	Y	CH	Y	Danach und weiter nimm den Positionsposten [wie zuvor] auf.	CH+OT+OL|OT+CH+OL
COLLISION0047	PHARMA	OK	Y	CH	Y	Danach und weiter nimm den Drogenposten [wie zuvor].	CH+OT+OL|OT+CH+OL
COLLISION0048	SOURCE_SECTION_T	OK	Y	CH	Y	Danach entnimm den laufenden Eintrag.	CH+OT+Y|OT+CH+Y
COLLISION0048	HERBAL	OK	Y	CH	Y	Danach nimm den Pflanzenposten.	CH+OT+Y|OT+CH+Y
COLLISION0048	BIOLOGICAL	OK	Y	CH	Y	Danach entnimm den Stationsposten.	CH+OT+Y|OT+CH+Y
COLLISION0048	CELESTIAL	OK	Y	CH	Y	Danach nimm den Positionsposten auf.	CH+OT+Y|OT+CH+Y
COLLISION0048	PHARMA	OK	Y	CH	Y	Danach nimm den Drogenposten.	CH+OT+Y|OT+CH+Y
COLLISION0049	SOURCE_SECTION_T	OK	Y	T	OR	Entnimm die Eintragseinheit und lege die Eintragseinheit fest; als Ausführung.	CH+T+O+OR|O+CH+T+OR
COLLISION0049	HERBAL	OK	Y	T	OR	Nimm die Arbeitseinheit und stelle die Arbeitseinheit ein; als Ausführung.	CH+T+O+OR|O+CH+T+OR
COLLISION0049	BIOLOGICAL	OK	Y	T	OR	Entnimm die Stationseinheit und stelle die Stationseinheit ein; als Ausführung.	CH+T+O+OR|O+CH+T+OR
COLLISION0049	CELESTIAL	OK	Y	T	OR	Nimm die Positionseinheit auf und stelle die Positionseinheit ein; als Ausführung.	CH+T+O+OR|O+CH+T+OR
COLLISION0049	PHARMA	OK	Y	T	OR	Nimm die Ansatzeinheit und stelle die Ansatzeinheit ein; als Ausführung.	CH+T+O+OR|O+CH+T+OR
COLLISION0050	SOURCE_SECTION_T	OK	Y	CHD	Y	Bearbeite den laufenden Eintrag [wie zuvor]; über die Eintragsverbindung.	CHD+L|L+CHD
COLLISION0050	HERBAL	OK	Y	CHD	Y	Bearbeite den Pflanzenposten [wie zuvor]; über die Verbindung im Pflanzenartikel.	CHD+L|L+CHD
COLLISION0050	BIOLOGICAL	OK	Y	CHD	Y	Bearbeite den Stationsposten [wie zuvor]; über die sichtbare Verbindung.	CHD+L|L+CHD
COLLISION0050	CELESTIAL	OK	Y	CHD	Y	Bearbeite den Positionsposten [wie zuvor]; über die Ringverbindung.	CHD+L|L+CHD
COLLISION0050	PHARMA	OK	Y	CHD	Y	Bearbeite den Drogenposten [wie zuvor]; über die Gefäßverbindung.	CHD+L|L+CHD
COLLISION0051	SOURCE_SECTION_T	OK	Y	CHD	Y	Bearbeite den laufenden Eintrag; über die Eintragsverbindung.	CHD+Y+L|L+CHD+Y
COLLISION0051	HERBAL	OK	Y	CHD	Y	Bearbeite den Pflanzenposten; über die Verbindung im Pflanzenartikel.	CHD+Y+L|L+CHD+Y
COLLISION0051	BIOLOGICAL	OK	Y	CHD	Y	Bearbeite den Stationsposten; über die sichtbare Verbindung.	CHD+Y+L|L+CHD+Y
COLLISION0051	CELESTIAL	OK	Y	CHD	Y	Bearbeite den Positionsposten; über die Ringverbindung.	CHD+Y+L|L+CHD+Y
COLLISION0051	PHARMA	OK	Y	CHD	Y	Bearbeite den Drogenposten; über die Gefäßverbindung.	CHD+Y+L|L+CHD+Y
COLLISION0052	SOURCE_SECTION_T	OK	Y	OK	Y	Im laufenden Gang trage den laufenden Eintrag [wie zuvor] ein; von der Ausgangszeile; an der bezeichneten Stelle.	D_ADDR+AR|LOCAL_CHAR_F+AR
COLLISION0052	HERBAL	OK	Y	OK	Y	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial; an der bezeichneten Stelle.	D_ADDR+AR|LOCAL_CHAR_F+AR
COLLISION0052	BIOLOGICAL	OK	Y	OK	Y	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; von der Ausgangsstation; an der bezeichneten Stelle.	D_ADDR+AR|LOCAL_CHAR_F+AR
COLLISION0052	CELESTIAL	OK	Y	OK	Y	Im laufenden Gang setze den Positionsposten [wie zuvor]; von der Ausgangsposition; an der bezeichneten Stelle.	D_ADDR+AR|LOCAL_CHAR_F+AR
COLLISION0052	PHARMA	OK	Y	OK	Y	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; vom Ausgangsgefäß; an der bezeichneten Stelle.	D_ADDR+AR|LOCAL_CHAR_F+AR
COLLISION0053	SOURCE_SECTION_T	OK	Y	OK	Y	Im laufenden Gang trage den laufenden Eintrag [wie zuvor] ein; von der Ausgangszeile; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+AR+O+AM_ADDR|D_ADDR+AR+O+D_ADDR
COLLISION0053	HERBAL	OK	Y	OK	Y	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; vom Ausgangsmaterial; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+AR+O+AM_ADDR|D_ADDR+AR+O+D_ADDR
COLLISION0053	BIOLOGICAL	OK	Y	OK	Y	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; von der Ausgangsstation; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+AR+O+AM_ADDR|D_ADDR+AR+O+D_ADDR
COLLISION0053	CELESTIAL	OK	Y	OK	Y	Im laufenden Gang setze den Positionsposten [wie zuvor]; von der Ausgangsposition; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+AR+O+AM_ADDR|D_ADDR+AR+O+D_ADDR
COLLISION0053	PHARMA	OK	Y	OK	Y	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; vom Ausgangsgefäß; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+AR+O+AM_ADDR|D_ADDR+AR+O+D_ADDR
COLLISION0054	SOURCE_SECTION_T	OK	Y	K	Y	Ordne den laufenden Eintrag zu; an der bezeichneten Stelle.	D_ADDR+K+Y|K+D_ADDR+Y
COLLISION0054	HERBAL	OK	Y	K	Y	Gib den Pflanzenposten zu; an der bezeichneten Stelle.	D_ADDR+K+Y|K+D_ADDR+Y
COLLISION0054	BIOLOGICAL	OK	Y	K	Y	Führe den Stationsposten zu; an der bezeichneten Stelle.	D_ADDR+K+Y|K+D_ADDR+Y
COLLISION0054	CELESTIAL	OK	Y	K	Y	Ordne den Positionsposten zu; an der bezeichneten Stelle.	D_ADDR+K+Y|K+D_ADDR+Y
COLLISION0054	PHARMA	OK	Y	K	Y	Gib den Drogenposten zu; an der bezeichneten Stelle.	D_ADDR+K+Y|K+D_ADDR+Y
COLLISION0055	SOURCE_SECTION_T	OK	Y	OK	AIIN	Im laufenden Gang trage den Kennwert ein; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIIN|O+D_ADDR+AIIN
COLLISION0055	HERBAL	OK	Y	OK	AIIN	Im laufenden Gang setze den Arbeitswert im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIIN|O+D_ADDR+AIIN
COLLISION0055	BIOLOGICAL	OK	Y	OK	AIIN	Im laufenden Gang setze den Stationswert im Stationsgang an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIIN|O+D_ADDR+AIIN
COLLISION0055	CELESTIAL	OK	Y	OK	AIIN	Im laufenden Gang setze den Positionswert; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIIN|O+D_ADDR+AIIN
COLLISION0055	PHARMA	OK	Y	OK	AIIN	Im laufenden Gang setze den Mengenwert als Ansatz an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIIN|O+D_ADDR+AIIN
COLLISION0056	SOURCE_SECTION_T	OK	Y	OK	AIN	Im laufenden Gang trage den Teilwert ein; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIN|O+D_ADDR+AIN
COLLISION0056	HERBAL	OK	Y	OK	AIN	Im laufenden Gang setze den Materialanteil im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIN|O+D_ADDR+AIN
COLLISION0056	BIOLOGICAL	OK	Y	OK	AIN	Im laufenden Gang setze den Stationsanteil im Stationsgang an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIN|O+D_ADDR+AIN
COLLISION0056	CELESTIAL	OK	Y	OK	AIN	Im laufenden Gang setze den Sektoranteil; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIN|O+D_ADDR+AIN
COLLISION0056	PHARMA	OK	Y	OK	AIN	Im laufenden Gang setze den Drogenanteil als Ansatz an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+AIN|O+D_ADDR+AIN
COLLISION0057	SOURCE_SECTION_T	OK	Y	OK	Y	Im laufenden Gang trage den laufenden Eintrag [wie zuvor] ein; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+O+D_ADDR|O+D_ADDR+AM_ADDR
COLLISION0057	HERBAL	OK	Y	OK	Y	Im laufenden Gang setze den Pflanzenposten [wie zuvor] im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+O+D_ADDR|O+D_ADDR+AM_ADDR
COLLISION0057	BIOLOGICAL	OK	Y	OK	Y	Im laufenden Gang setze den Stationsposten [wie zuvor] im Stationsgang an; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+O+D_ADDR|O+D_ADDR+AM_ADDR
COLLISION0057	CELESTIAL	OK	Y	OK	Y	Im laufenden Gang setze den Positionsposten [wie zuvor]; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+O+D_ADDR|O+D_ADDR+AM_ADDR
COLLISION0057	PHARMA	OK	Y	OK	Y	Im laufenden Gang setze den Drogenposten [wie zuvor] als Ansatz an; als Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	D_ADDR+O+D_ADDR|O+D_ADDR+AM_ADDR
COLLISION0058	SOURCE_SECTION_T	OK	Y	OK	OR	Im laufenden Gang trage die Eintragseinheit ein; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+OR|O+D_ADDR+OR
COLLISION0058	HERBAL	OK	Y	OK	OR	Im laufenden Gang setze die Arbeitseinheit im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+OR|O+D_ADDR+OR
COLLISION0058	BIOLOGICAL	OK	Y	OK	OR	Im laufenden Gang setze die Stationseinheit im Stationsgang an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+OR|O+D_ADDR+OR
COLLISION0058	CELESTIAL	OK	Y	OK	OR	Im laufenden Gang setze die Positionseinheit; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+OR|O+D_ADDR+OR
COLLISION0058	PHARMA	OK	Y	OK	OR	Im laufenden Gang setze die Ansatzeinheit als Ansatz an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+OR|O+D_ADDR+OR
COLLISION0059	SOURCE_SECTION_T	OK	Y	OK	Y	Im laufenden Gang trage den laufenden Eintrag ein; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+Y|O+D_ADDR+Y
COLLISION0059	HERBAL	OK	Y	OK	Y	Im laufenden Gang setze den Pflanzenposten im Arbeitsgang an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+Y|O+D_ADDR+Y
COLLISION0059	BIOLOGICAL	OK	Y	OK	Y	Im laufenden Gang setze den Stationsposten im Stationsgang an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+Y|O+D_ADDR+Y
COLLISION0059	CELESTIAL	OK	Y	OK	Y	Im laufenden Gang setze den Positionsposten; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+Y|O+D_ADDR+Y
COLLISION0059	PHARMA	OK	Y	OK	Y	Im laufenden Gang setze den Drogenposten als Ansatz an; als Ausführung; an der bezeichneten Stelle.	D_ADDR+O+Y|O+D_ADDR+Y
COLLISION0060	SOURCE_SECTION_T	OK	Y	OK	Y	Trage den laufenden Eintrag ein; an der bezeichneten Stelle.	D_ADDR+OK+Y|OK+A_ADDR+Y
COLLISION0060	HERBAL	OK	Y	OK	Y	Setze den Pflanzenposten im Arbeitsgang an; an der bezeichneten Stelle.	D_ADDR+OK+Y|OK+A_ADDR+Y
COLLISION0060	BIOLOGICAL	OK	Y	OK	Y	Setze den Stationsposten im Stationsgang an; an der bezeichneten Stelle.	D_ADDR+OK+Y|OK+A_ADDR+Y
COLLISION0060	CELESTIAL	OK	Y	OK	Y	Setze den Positionsposten; an der bezeichneten Stelle.	D_ADDR+OK+Y|OK+A_ADDR+Y
COLLISION0060	PHARMA	OK	Y	OK	Y	Setze den Drogenposten als Ansatz an; an der bezeichneten Stelle.	D_ADDR+OK+Y|OK+A_ADDR+Y
