collision_group_id	component_recipe	intake_tier	support_count	atom_multiset	literal_reading_de	generic_workshop_phrase_de
COLLISION0080	O+D_ADDR+AIR	T4_NARROW_APPENDIX	2	AIR+D_ADDR+O	AUSFÜHRUNG · HIER · BAHN	Entlang der Bahn hier.
COLLISION0080	O+LOCAL_CHAR_F+AIR	T4_NARROW_APPENDIX	2	AIR+LOCAL_CHAR_F+O	AUSFÜHRUNG · HIER · BAHN	Entlang der Bahn mit der lokalen Variante.
COLLISION0081	O+D_ADDR+S	T0_EXACT_OBSERVED	1	D_ADDR+O+S	AUSFÜHRUNG · HIER · WÄHLEN	Wähle als Ausführung hier.
COLLISION0081	S+O+M_LOCAL	T0_EXACT_OBSERVED	1	M_LOCAL+O+S	WÄHLEN · AUSFÜHRUNG · HIER	Wähle als Ausführung hier.
COLLISION0082	O+OK+AIN	T0_EXACT_OBSERVED	1	AIN+O+OK	AUSFÜHRUNG · SETZEN · ANTEIL	Setze den Anteil als Ausführung.
COLLISION0082	OK+O+AIN	T4_NARROW_APPENDIX	2	AIN+O+OK	SETZEN · AUSFÜHRUNG · ANTEIL	Setze den Anteil als Ausführung.
COLLISION0083	O+OK+Y	T4_NARROW_APPENDIX	2	O+OK+Y	AUSFÜHRUNG · SETZEN · POSTEN	Setze den Posten als Ausführung.
COLLISION0083	OK+O+Y	T0_EXACT_OBSERVED	1	O+OK+Y	SETZEN · AUSFÜHRUNG · POSTEN	Setze den Posten als Ausführung.
COLLISION0084	O+OR	T2_FUTURE_STRONG	3	O+OR	AUSFÜHRUNG · EINHEIT	Führe die Einheit aus.
COLLISION0084	OR+O	T0_EXACT_OBSERVED	1	O+OR	EINHEIT · AUSFÜHRUNG	Führe die Einheit aus.
COLLISION0085	O+SH+OR	T0_EXACT_OBSERVED	1	O+OR+SH	AUSFÜHRUNG · HALTEN · EINHEIT	Halte die Einheit als Ausführung.
COLLISION0085	SH+O+OR	T4_NARROW_APPENDIX	2	O+OR+SH	HALTEN · AUSFÜHRUNG · EINHEIT	Halte die Einheit als Ausführung.
COLLISION0086	O+SH+Y	T4_NARROW_APPENDIX	2	O+SH+Y	AUSFÜHRUNG · HALTEN · POSTEN	Halte den Posten als Ausführung.
COLLISION0086	SH+O+Y	T0_EXACT_OBSERVED	3	O+SH+Y	HALTEN · AUSFÜHRUNG · POSTEN	Halte den Posten als Ausführung.
COLLISION0087	OL+P	T0_EXACT_OBSERVED	1	OL+P	FORTSETZEN · EINSETZEN	Weiter: Setze ein.
COLLISION0087	P+OL	T0_EXACT_OBSERVED	1	OL+P	EINSETZEN · FORTSETZEN	Weiter: Setze ein.
COLLISION0088	OL+P+CHD+DY	T0_EXACT_OBSERVED	2	CHD+DY+OL+P	FORTSETZEN · EINSETZEN · BEARBEITEN · SCHLUSS	Weiter: Setze ein; bearbeite; schließe den Schritt.
COLLISION0088	P+OL+CHD+DY	T0_EXACT_OBSERVED	1	CHD+DY+OL+P	EINSETZEN · FORTSETZEN · BEARBEITEN · SCHLUSS	Weiter: Setze ein; bearbeite; schließe den Schritt.
COLLISION0089	OL+SH+E+Y	T0_EXACT_OBSERVED	2	E+OL+SH+Y	FORTSETZEN · HALTEN · GRAD I · POSTEN	Weiter: Halte den Posten auf Grad I.
COLLISION0089	SH+E+OL+Y	T0_EXACT_OBSERVED	1	E+OL+SH+Y	HALTEN · GRAD I · FORTSETZEN · POSTEN	Weiter: Halte den Posten auf Grad I.
COLLISION0090	OL+T+Y	T0_EXACT_OBSERVED	1	OL+T+Y	FORTSETZEN · EINSTELLEN · POSTEN	Weiter: Stelle den Posten ein.
COLLISION0090	Y+T+OL	T0_EXACT_OBSERVED	1	OL+T+Y	POSTEN · EINSTELLEN · FORTSETZEN	Weiter: Stelle den Posten ein.
COLLISION0091	OL+Y	T0_EXACT_OBSERVED	31	OL+Y	FORTSETZEN · POSTEN	Weiter: Posten.
COLLISION0091	Y+OL	T0_EXACT_OBSERVED	1	OL+Y	POSTEN · FORTSETZEN	Weiter: Posten.
COLLISION0092	OS	T0_EXACT_OBSERVED	8	OS	VORBEZUG	Wie zuvor.
COLLISION0092	RESUME_CARD	T0_EXACT_OBSERVED	1	RESUME_CARD	VORBEZUG	Wie zuvor.
COLLISION0093	P+CH+Y	T4_NARROW_APPENDIX	2	CH+P+Y	EINSETZEN · NEHMEN · POSTEN	Setze den Posten ein; nimm den Posten.
COLLISION0093	Y+P+CH	T0_EXACT_OBSERVED	1	CH+P+Y	POSTEN · EINSETZEN · NEHMEN	Setze den Posten ein; nimm den Posten.
COLLISION0094	R+AM_ADDR	T0_EXACT_OBSERVED	1	AM_ADDR+R	MARKIEREN · HIER	Markiere hier.
COLLISION0094	R+A_ADDR	T0_EXACT_OBSERVED	1	A_ADDR+R	MARKIEREN · HIER	Markiere hier.
COLLISION0095	S+OL+SH+E	T0_EXACT_OBSERVED	1	E+OL+S+SH	WÄHLEN · FORTSETZEN · HALTEN · GRAD I	Weiter: Wähle; halte auf Grad I.
COLLISION0095	S+SH+E+OL	T0_EXACT_OBSERVED	1	E+OL+S+SH	WÄHLEN · HALTEN · GRAD I · FORTSETZEN	Weiter: Wähle; halte auf Grad I.
COLLISION0096	SH+CH+K+E+Y	T0_EXACT_OBSERVED	3	CH+E+K+SH+Y	HALTEN · NEHMEN · GEBEN · GRAD I · POSTEN	Halte den Posten; nimm den Posten; gib den Posten auf Grad I.
COLLISION0096	SH+E+CH+K+Y	T0_EXACT_OBSERVED	4	CH+E+K+SH+Y	HALTEN · GRAD I · NEHMEN · GEBEN · POSTEN	Halte den Posten; nimm den Posten; gib den Posten auf Grad I.
COLLISION0097	SH+CH+T+E+Y	T0_EXACT_OBSERVED	2	CH+E+SH+T+Y	HALTEN · NEHMEN · EINSTELLEN · GRAD I · POSTEN	Halte den Posten; nimm den Posten; stelle den Posten ein auf Grad I.
COLLISION0097	SH+E+CH+T+Y	T0_EXACT_OBSERVED	5	CH+E+SH+T+Y	HALTEN · GRAD I · NEHMEN · EINSTELLEN · POSTEN	Halte den Posten; nimm den Posten; stelle den Posten ein auf Grad I.
COLLISION0098	SH+E+K+Y	T0_EXACT_OBSERVED	3	E+K+SH+Y	HALTEN · GRAD I · GEBEN · POSTEN	Halte den Posten; gib den Posten auf Grad I.
COLLISION0098	SH+E+Y+K	T0_EXACT_OBSERVED	1	E+K+SH+Y	HALTEN · GRAD I · POSTEN · GEBEN	Halte den Posten; gib den Posten auf Grad I.
COLLISION0099	SH+E+O+D_ADDR+Y	T0_EXACT_OBSERVED	5	D_ADDR+E+O+SH+Y	HALTEN · GRAD I · AUSFÜHRUNG · HIER · POSTEN	Halte den Posten auf Grad I als Ausführung hier.
COLLISION0099	Y+SH+E+O+D_ADDR	T0_EXACT_OBSERVED	1	D_ADDR+E+O+SH+Y	POSTEN · HALTEN · GRAD I · AUSFÜHRUNG · HIER	Halte den Posten auf Grad I als Ausführung hier.
COLLISION0100	SH+EE+D_ADDR	T0_EXACT_OBSERVED	1	D_ADDR+EE+SH	HALTEN · GRAD II · HIER	Halte auf Grad II hier.
COLLISION0100	SH+EE+S_ADDR	T0_EXACT_OBSERVED	4	EE+SH+S_ADDR	HALTEN · GRAD II · HIER	Halte auf Grad II hier.
COLLISION0101	SH+O+D_ADDR+AR+Y	T0_EXACT_OBSERVED	1	AR+D_ADDR+O+SH+Y	HALTEN · AUSFÜHRUNG · HIER · AUSGANG · POSTEN	Halte den Posten vom Ausgang als Ausführung hier.
COLLISION0101	SH+O+Y+LOCAL_CHAR_F+AR	T0_EXACT_OBSERVED	1	AR+LOCAL_CHAR_F+O+SH+Y	HALTEN · AUSFÜHRUNG · POSTEN · HIER · AUSGANG	Halte den Posten vom Ausgang als Ausführung mit der lokalen Variante.
COLLISION0102	SH+Y+Y	T4_NARROW_APPENDIX	2	SH+Y+Y	HALTEN · POSTEN · POSTEN	Halte den Posten und den Posten.
COLLISION0102	Y+SH+Y	T4_NARROW_APPENDIX	2	SH+Y+Y	POSTEN · HALTEN · POSTEN	Halte den Posten und den Posten.
COLLISION0103	T+AL+Y	T0_EXACT_OBSERVED	1	AL+T+Y	EINSTELLEN · ZIELORT · POSTEN	Stelle den Posten am Zielort ein.
COLLISION0103	Y+T+AL	T0_EXACT_OBSERVED	2	AL+T+Y	POSTEN · EINSTELLEN · ZIELORT	Stelle den Posten am Zielort ein.
COLLISION0104	T+Y	T0_EXACT_OBSERVED	3	T+Y	EINSTELLEN · POSTEN	Stelle den Posten ein.
COLLISION0104	Y+T	T0_EXACT_OBSERVED	1	T+Y	POSTEN · EINSTELLEN	Stelle den Posten ein.
