owner_row_id	layer	page	source_id	record_or_diagram	locus	owner_mode	visible_owner	visible_basis	concrete_silent_argument_default	strongest_rival	confidence	v69_revision
R4O082	PROSE_FIELD	f83r	F082	B3	f83r.11	PAGE_OWNER_ONLY	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O083	PROSE_FIELD	f83r	F083	B3	f83r.11	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O084	PROSE_FIELD	f83r	F084	B3	f83r.11	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O085	PROSE_FIELD	f83r	F085	B3	f83r.11	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O086	PROSE_FIELD	f83r	F086	B3	f83r.11	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O087	PROSE_FIELD	f83r	F087	B3	f83r.14	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O088	PROSE_FIELD	f83r	F088	B3	f83r.14	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O089	PROSE_FIELD	f83r	F089	B3	f83r.14	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O090	PROSE_FIELD	f83r	F090	B3	f83r.14	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O091	PROSE_FIELD	f83r	F091	B3	f83r.14	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O092	PROSE_FIELD	f83r	F092	B3	f83r.14	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O093	PROSE_FIELD	f83r	F093	B3	f83r.15	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O094	PROSE_FIELD	f83r	F094	B3	f83r.15	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O095	PROSE_FIELD	f83r	F095	B3	f83r.15	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O096	PROSE_FIELD	f83r	F096	B3	f83r.16	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O097	PROSE_FIELD	f83r	F097	B3	f83r.16	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O098	PROSE_FIELD	f83r	F098	B3	f83r.16	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O099	PROSE_FIELD	f83r	F099	B3	f83r.20	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O100	PROSE_FIELD	f83r	F100	B3	f83r.20	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O101	PROSE_FIELD	f83r	F101	B3	f83r.20	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O102	PROSE_FIELD	f83r	F102	B3	f83r.20	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O103	PROSE_FIELD	f83r	F103	B3	f83r.20	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O104	PROSE_FIELD	f83r	F104	B3	f83r.22	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O105	PROSE_FIELD	f83r	F105	B3	f83r.22	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O106	PROSE_FIELD	f83r	F106	B3	f83r.22	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O107	PROSE_FIELD	f83r	F107	B3	f83r.22	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O108	PROSE_FIELD	f83r	F108	B3	f83r.24	INHERITED_VISIBLE	CENTRAL_LOCAL_STATION_SET	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the central local application or transfer station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O109	PROSE_FIELD	f83r	F109	B4	f83r.25	PAGE_OWNER_ONLY	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O110	PROSE_FIELD	f83r	F110	B4	f83r.25	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O111	PROSE_FIELD	f83r	F111	B4	f83r.25	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O112	PROSE_FIELD	f83r	F112	B4	f83r.26	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O113	PROSE_FIELD	f83r	F113	B4	f83r.26	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O114	PROSE_FIELD	f83r	F114	B4	f83r.27	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O115	PROSE_FIELD	f83r	F115	B4	f83r.27	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O116	PROSE_FIELD	f83r	F116	B4	f83r.27	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O117	PROSE_FIELD	f83r	F117	B4	f83r.28	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O118	PROSE_FIELD	f83r	F118	B4	f83r.28	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O119	PROSE_FIELD	f83r	F119	B4	f83r.28	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O120	PROSE_FIELD	f83r	F120	B4	f83r.35	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O121	PROSE_FIELD	f83r	F121	B4	f83r.37	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O122	PROSE_FIELD	f83r	F122	B4	f83r.37	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O123	PROSE_FIELD	f83r	F123	B4	f83r.37	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O124	PROSE_FIELD	f83r	F124	B4	f83r.38	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O125	PROSE_FIELD	f83r	F125	B4	f83r.39	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O126	PROSE_FIELD	f83r	F126	B4	f83r.41	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O127	PROSE_FIELD	f83r	F127	B4	f83r.41	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O128	PROSE_FIELD	f83r	F128	B4	f83r.44	INHERITED_VISIBLE	ARCH_LINKED_LOWER_PAIR	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the lower arch-linked pair of figure vessels	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O129	PROSE_FIELD	f83r	F129	B5	f83r.47	PAGE_OWNER_ONLY	RIGHT_S_CONDUIT_AND_HUB	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the right-hand S-conduit and multi-ended hub station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O130	PROSE_FIELD	f83r	F130	B5	f83r.47	INHERITED_VISIBLE	RIGHT_S_CONDUIT_AND_HUB	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the right-hand S-conduit and multi-ended hub station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O131	PROSE_FIELD	f83r	F131	B5	f83r.47	INHERITED_VISIBLE	RIGHT_S_CONDUIT_AND_HUB	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the right-hand S-conduit and multi-ended hub station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O132	PROSE_FIELD	f83r	F132	B5	f83r.48	INHERITED_VISIBLE	RIGHT_S_CONDUIT_AND_HUB	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the right-hand S-conduit and multi-ended hub station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O133	PROSE_FIELD	f83r	F133	B5	f83r.49	INHERITED_VISIBLE	RIGHT_S_CONDUIT_AND_HUB	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the right-hand S-conduit and multi-ended hub station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O134	PROSE_FIELD	f83r	F134	B6	f83r.52	PAGE_OWNER_ONLY	LOWER_PAIRED_APPARATUS_CONTINUATION	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the final local paired-apparatus station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O135	PROSE_FIELD	f83r	F135	B6	f83r.54	INHERITED_VISIBLE	LOWER_PAIRED_APPARATUS_CONTINUATION	record/locus zone lies beside a local pictured assembly; exact label-to-object leader is absent	the final local paired-apparatus station	page-level allegorical figure series	LOW	REMOVE_GLOBAL_FLOW_DIRECTION_AND_KEEP_LOCAL_ASSEMBLY
R4O136	ASTRO_LOCUS	f67r2	f67r2.1	A1	f67r2.1	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O137	ASTRO_LOCUS	f67r2	f67r2.2	A1	f67r2.2	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O138	ASTRO_LOCUS	f67r2	f67r2.3	A1	f67r2.3	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O139	ASTRO_LOCUS	f67r2	f67r2.4	A1	f67r2.4	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O140	ASTRO_LOCUS	f67r2	f67r2.5	A1	f67r2.5	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O141	ASTRO_LOCUS	f67r2	f67r2.6	A1	f67r2.6	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O142	ASTRO_LOCUS	f67r2	f67r2.7	A1	f67r2.7	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O143	ASTRO_LOCUS	f67r2	f67r2.8	A1	f67r2.8	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O144	ASTRO_LOCUS	f67r2	f67r2.9	A1	f67r2.9	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O145	ASTRO_LOCUS	f67r2	f67r2.10	A1	f67r2.10	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O146	ASTRO_LOCUS	f67r2	f67r2.11	A1	f67r2.11	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O147	ASTRO_LOCUS	f67r2	f67r2.12	A1	f67r2.12	DIRECT_VISIBLE	PAIRED_WHEEL_SECTOR_OR_KEY	local radial key/descriptor occupies a drawn wheel slot	the local celestial sector or station key	decorative radial label	MEDIUM	REPLACE_LITERAL_7X12_WITH_LOCAL_WHEEL_SLOT
R4O148	ASTRO_LOCUS	f67r2	f67r2.13	A1	f67r2.13	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O149	ASTRO_LOCUS	f67r2	f67r2.14	A1	f67r2.14	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O150	ASTRO_LOCUS	f67r2	f67r2.15	A1	f67r2.15	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O151	ASTRO_LOCUS	f67r2	f67r2.16	A1	f67r2.16	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O152	ASTRO_LOCUS	f67r2	f67r2.17	A1	f67r2.17	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O153	ASTRO_LOCUS	f67r2	f67r2.18	A1	f67r2.18	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O154	ASTRO_LOCUS	f67r2	f67r2.19	A1	f67r2.19	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O155	ASTRO_LOCUS	f67r2	f67r2.20	A1	f67r2.20	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O156	ASTRO_LOCUS	f67r2	f67r2.21	A1	f67r2.21	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O157	ASTRO_LOCUS	f67r2	f67r2.22	A1	f67r2.22	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O158	ASTRO_LOCUS	f67r2	f67r2.23	A1	f67r2.23	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O159	ASTRO_LOCUS	f67r2	f67r2.24	A1	f67r2.24	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O160	ASTRO_LOCUS	f67r2	f67r2.25	A1	f67r2.25	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O161	ASTRO_LOCUS	f67r2	f67r2.26	A1	f67r2.26	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
R4O162	ASTRO_LOCUS	f67r2	f67r2.27	A1	f67r2.27	PAGE_OWNER_ONLY	PAIRED_CELESTIAL_WHEEL_LOOKUP	lookup fragments belong to the paired-wheel plate but lack an object leader	the currently selected celestial condition or sector	ordinary surrounding prose	LOW	KEEP_LOCAL_LOOKUP_WITHOUT_MATRIX_CLAIM
