owner_row	unit_kind	unit_id	page	section	record_or_diagram	source_locus	member_count	v69_formal_role	ownership_status	smallest_visible_owner	silent_argument_default	strongest_rival	confidence	v69_must_change	change_reason	revision_family	semantic_ceiling
OWN045	PROSE_FIELD	F045	f82r	BIOLOGICAL	B2	f82r.2	1	EXEMPLAR_ONLY	DIRECT_VISIBLE	F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY	Das aktuelle Feld führt F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN046	PROSE_FIELD	F046	f82r	BIOLOGICAL	B2	f82r.2	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY	Das aktuelle Feld führt F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN047	PROSE_FIELD	F047	f82r	BIOLOGICAL	B2	f82r.2	3	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY	Das aktuelle Feld führt F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN048	PROSE_FIELD	F048	f82r	BIOLOGICAL	B2	f82r.2	3	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY	Das aktuelle Feld führt F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN049	PROSE_FIELD	F049	f82r	BIOLOGICAL	B2	f82r.3	2	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY	Das aktuelle Feld führt F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN050	PROSE_FIELD	F050	f82r	BIOLOGICAL	B2	f82r.3	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY	Das aktuelle Feld führt F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN051	PROSE_FIELD	F051	f82r	BIOLOGICAL	B2	f82r.4	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY	Das aktuelle Feld führt F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN052	PROSE_FIELD	F052	f82r	BIOLOGICAL	B2	f82r.4	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY	Das aktuelle Feld führt F82R_UPPER_PAIRED_ARC_AND_CYLINDER_ASSEMBLY als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN053	PROSE_FIELD	F053	f82r	BIOLOGICAL	B2	f82r.7	1	EXEMPLAR_ONLY	DIRECT_VISIBLE	F82R_MIDLEFT_HAND_DEVICE_AND_WAVY_STRANDS	Das aktuelle Feld führt F82R_MIDLEFT_HAND_DEVICE_AND_WAVY_STRANDS als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_MIDLEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN054	PROSE_FIELD	F054	f82r	BIOLOGICAL	B2	f82r.7	3	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_MIDLEFT_HAND_DEVICE_AND_WAVY_STRANDS	Das aktuelle Feld führt F82R_MIDLEFT_HAND_DEVICE_AND_WAVY_STRANDS als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_MIDLEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN055	PROSE_FIELD	F055	f82r	BIOLOGICAL	B2	f82r.7	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_MIDLEFT_HAND_DEVICE_AND_WAVY_STRANDS	Das aktuelle Feld führt F82R_MIDLEFT_HAND_DEVICE_AND_WAVY_STRANDS als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_MIDLEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN056	PROSE_FIELD	F056	f82r	BIOLOGICAL	B2	f82r.7	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F82R_MIDLEFT_HAND_DEVICE_AND_WAVY_STRANDS	Das aktuelle Feld führt F82R_MIDLEFT_HAND_DEVICE_AND_WAVY_STRANDS als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_MIDLEFT	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN057	PROSE_FIELD	F057	f82r	BIOLOGICAL	B2	f82r.19	4	EXEMPLAR_ONLY	DIRECT_VISIBLE	F82R_RECLINING_FIGURE_FUNNEL_VESSEL	Das aktuelle Feld führt F82R_RECLINING_FIGURE_FUNNEL_VESSEL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_RECLINING	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN058	PROSE_FIELD	F058	f82r	BIOLOGICAL	B2	f82r.19	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_RECLINING_FIGURE_FUNNEL_VESSEL	Das aktuelle Feld führt F82R_RECLINING_FIGURE_FUNNEL_VESSEL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_RECLINING	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN059	PROSE_FIELD	F059	f82r	BIOLOGICAL	B2	f82r.23	7	COMPOSITE_SEQUENCE	DIRECT_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN060	PROSE_FIELD	F060	f82r	BIOLOGICAL	B2	f82r.23	1	TERMINAL_DRAIN	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN061	PROSE_FIELD	F061	f82r	BIOLOGICAL	B2	f82r.23	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN062	PROSE_FIELD	F062	f82r	BIOLOGICAL	B2	f82r.26	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN063	PROSE_FIELD	F063	f82r	BIOLOGICAL	B2	f82r.26	7	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN064	PROSE_FIELD	F064	f82r	BIOLOGICAL	B2	f82r.27	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN065	PROSE_FIELD	F065	f82r	BIOLOGICAL	B2	f82r.27	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN066	PROSE_FIELD	F066	f82r	BIOLOGICAL	B2	f82r.27	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN067	PROSE_FIELD	F067	f82r	BIOLOGICAL	B2	f82r.27	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN068	PROSE_FIELD	F068	f82r	BIOLOGICAL	B2	f82r.27	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN069	PROSE_FIELD	F069	f82r	BIOLOGICAL	B2	f82r.27	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN070	PROSE_FIELD	F070	f82r	BIOLOGICAL	B2	f82r.27	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F82R_LOWER_IRREGULAR_FIGURE_POOL	Das aktuelle Feld führt F82R_LOWER_IRREGULAR_FIGURE_POOL als lokalen Szenenbesitzer; nur seine sichtbaren Kontakte gelten, eine Fließrichtung oder Verbindung zu anderen Vignetten nicht.	F82R_PAGE_LEVEL_STATION_ATLAS	MEDIUM	YES	V69s lineare Filter-Abfluss-Maschine wird in voneinander getrennte Bildstationen zerlegt.	B82_LOWER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN071	PROSE_FIELD	F071	f83r	BIOLOGICAL	B3	f83r.3	1	EXEMPLAR_ONLY	PAGE_OWNER_ONLY	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN072	PROSE_FIELD	F072	f83r	BIOLOGICAL	B3	f83r.3	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN073	PROSE_FIELD	F073	f83r	BIOLOGICAL	B3	f83r.3	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN074	PROSE_FIELD	F074	f83r	BIOLOGICAL	B3	f83r.3	3	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN075	PROSE_FIELD	F075	f83r	BIOLOGICAL	B3	f83r.6	1	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN076	PROSE_FIELD	F076	f83r	BIOLOGICAL	B3	f83r.6	3	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN077	PROSE_FIELD	F077	f83r	BIOLOGICAL	B3	f83r.6	3	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN078	PROSE_FIELD	F078	f83r	BIOLOGICAL	B3	f83r.6	1	TERMINAL_DRAIN	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN079	PROSE_FIELD	F079	f83r	BIOLOGICAL	B3	f83r.6	1	ACTION_APPLY	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN080	PROSE_FIELD	F080	f83r	BIOLOGICAL	B3	f83r.8	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN081	PROSE_FIELD	F081	f83r	BIOLOGICAL	B3	f83r.8	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES	Führe F83R_UPPER_MARGIN_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_UPPER	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN082	PROSE_FIELD	F082	f83r	BIOLOGICAL	B3	f83r.11	2	COMPOSITE_SEQUENCE	PAGE_OWNER_ONLY	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN083	PROSE_FIELD	F083	f83r	BIOLOGICAL	B3	f83r.11	4	COMPOSITE_SEQUENCE	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN084	PROSE_FIELD	F084	f83r	BIOLOGICAL	B3	f83r.11	2	EXEMPLAR_ONLY	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
OWN085	PROSE_FIELD	F085	f83r	BIOLOGICAL	B3	f83r.11	1	TERMINAL_DRAIN	INHERITED_VISIBLE	F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES	Führe F83R_MIDDLE_LOCAL_FIGURE_VESSEL_SERIES als aktuellen lokalen Besitzer; nutze nur gezeichnete Berührung, nie Wärme, Filter oder Richtung als Bildwert.	F83R_MULTISCENE_PAGE_OWNER	LOW	YES	V69s einheitliches C/W/L/F/U/R-Netz wird durch die kleinste sichtbare lokale Verbindung ersetzt.	B83_MIDDLE	VISIBLE_OWNER_DEFAULT_NOT_CARD_OR_STEM_MEANING
