selection_row	selected_from_role	unit_kind	unit_id	page	section	record_or_diagram	locus	member_count	owner_status	selected_visible_owner	silent_argument_default	visible_basis	strongest_rival	confidence	v69_revision	semantic_ceiling
V71S051	R3_TECHNICAL	PROSE_FIELD	F051	f82r	BIOLOGICAL	B2	f82r.4	4	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Konfiguration aus zwei Figurengefäßen, Bögen und Mittelzylinder	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S052	R3_TECHNICAL	PROSE_FIELD	F052	f82r	BIOLOGICAL	B2	f82r.4	4	INHERITED_VISIBLE	B2_UPPER_PAIRED_BASINS_AND_CYLINDER	obere f82r-Konfiguration aus zwei Figurengefäßen, Bögen und Mittelzylinder	Bögen treffen den Zylinder; eine Hand hält ein Bogenende; der Text liegt im oberen Konfigurationsraum	mehrere bloß benachbarte Einzelvignetten ohne gemeinsame Bedienung	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S053	R3_TECHNICAL	PROSE_FIELD	F053	f82r	BIOLOGICAL	B2	f82r.7	1	DIRECT_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Ring-/Fächerstation samt horizontalem Inline-Knoten	Wellenlinien entspringen am Handgerät; der Doppelstrich läuft durch den Sternknoten	ikonographischer Strahl und Stern auf einem Schmuckband	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S054	R3_TECHNICAL	PROSE_FIELD	F054	f82r	BIOLOGICAL	B2	f82r.7	3	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Ring-/Fächerstation samt horizontalem Inline-Knoten	Wellenlinien entspringen am Handgerät; der Doppelstrich läuft durch den Sternknoten	ikonographischer Strahl und Stern auf einem Schmuckband	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S055	R3_TECHNICAL	PROSE_FIELD	F055	f82r	BIOLOGICAL	B2	f82r.7	1	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Ring-/Fächerstation samt horizontalem Inline-Knoten	Wellenlinien entspringen am Handgerät; der Doppelstrich läuft durch den Sternknoten	ikonographischer Strahl und Stern auf einem Schmuckband	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S056	R3_TECHNICAL	PROSE_FIELD	F056	f82r	BIOLOGICAL	B2	f82r.7	4	INHERITED_VISIBLE	B2_MIDDLE_LEFT_DEVICE_AND_INLINE_NODE	mittlere linke Ring-/Fächerstation samt horizontalem Inline-Knoten	Wellenlinien entspringen am Handgerät; der Doppelstrich läuft durch den Sternknoten	ikonographischer Strahl und Stern auf einem Schmuckband	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S057	R3_TECHNICAL	PROSE_FIELD	F057	f82r	BIOLOGICAL	B2	f82r.19	4	UNRESOLVED	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	örtliche mittlere f82r-Station, die nur das Exemplar zwischen Linie und Liegepodest entscheidet	horizontale Linie liegt nahe über dem Liegepodest, berührt es aber nicht sicher	Inline-Knotenstation oder unabhängiges Liegepodest	LOW	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S058	R3_TECHNICAL	PROSE_FIELD	F058	f82r	BIOLOGICAL	B2	f82r.19	1	UNRESOLVED	B2_MIDDLE_RIGHT_AMBIGUOUS_STATION	örtliche mittlere f82r-Station, die nur das Exemplar zwischen Linie und Liegepodest entscheidet	horizontale Linie liegt nahe über dem Liegepodest, berührt es aber nicht sicher	Inline-Knotenstation oder unabhängiges Liegepodest	LOW	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S059	R3_TECHNICAL	PROSE_FIELD	F059	f82r	BIOLOGICAL	B2	f82r.23	7	DIRECT_VISIBLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld auf f82r	zahlreiche Figuren schneiden dieselbe unregelmäßige grüne Fläche; zwei Vertikalformen reichen an den Rand	mehrere getrennte allegorische Figurenplätze	HIGH	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S060	R3_TECHNICAL	PROSE_FIELD	F060	f82r	BIOLOGICAL	B2	f82r.23	1	INHERITED_VISIBLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld auf f82r	zahlreiche Figuren schneiden dieselbe unregelmäßige grüne Fläche; zwei Vertikalformen reichen an den Rand	mehrere getrennte allegorische Figurenplätze	HIGH	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S061	R3_TECHNICAL	PROSE_FIELD	F061	f82r	BIOLOGICAL	B2	f82r.23	1	INHERITED_VISIBLE	B2_LOWER_GREEN_MULTI_FIGURE_POOL	unteres grünes Mehrfigurenfeld auf f82r	zahlreiche Figuren schneiden dieselbe unregelmäßige grüne Fläche; zwei Vertikalformen reichen an den Rand	mehrere getrennte allegorische Figurenplätze	HIGH	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S062	R3_TECHNICAL	PROSE_FIELD	F062	f82r	BIOLOGICAL	B2	f82r.26	2	DIRECT_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S063	R3_TECHNICAL	PROSE_FIELD	F063	f82r	BIOLOGICAL	B2	f82r.26	7	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S064	R3_TECHNICAL	PROSE_FIELD	F064	f82r	BIOLOGICAL	B2	f82r.27	1	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S065	R3_TECHNICAL	PROSE_FIELD	F065	f82r	BIOLOGICAL	B2	f82r.27	2	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S066	R3_TECHNICAL	PROSE_FIELD	F066	f82r	BIOLOGICAL	B2	f82r.27	1	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S067	R3_TECHNICAL	PROSE_FIELD	F067	f82r	BIOLOGICAL	B2	f82r.27	1	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S068	R3_TECHNICAL	PROSE_FIELD	F068	f82r	BIOLOGICAL	B2	f82r.27	1	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S069	R3_TECHNICAL	PROSE_FIELD	F069	f82r	BIOLOGICAL	B2	f82r.27	1	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S070	R3_TECHNICAL	PROSE_FIELD	F070	f82r	BIOLOGICAL	B2	f82r.27	1	INHERITED_VISIBLE	B2_LOWER_POOL_EDGE_STATIONS	lokale Figurenplätze am Rand des unteren f82r-Feldes	kleine Gefäße und Figuren sind am gemeinsamen Feldrand wiederholt, aber nicht durch Leitungen gekoppelt	das gesamte grüne Feld als ungeteilter Besitzer	MEDIUM	ONE_LINEAR_MACHINE_REMOVED; DISCONNECTED_LOCAL_STATION_OWNERS	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S071	R3_TECHNICAL	PROSE_FIELD	F071	f83r	BIOLOGICAL	B3	f83r.3	1	DIRECT_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	oberste f83r-Randstation mit offenem Punkt-/Fächerende	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv	rein ikonographischer Strahlenbesitzer	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S072	R3_TECHNICAL	PROSE_FIELD	F072	f83r	BIOLOGICAL	B3	f83r.3	2	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	oberste f83r-Randstation mit offenem Punkt-/Fächerende	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv	rein ikonographischer Strahlenbesitzer	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S073	R3_TECHNICAL	PROSE_FIELD	F073	f83r	BIOLOGICAL	B3	f83r.3	4	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	oberste f83r-Randstation mit offenem Punkt-/Fächerende	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv	rein ikonographischer Strahlenbesitzer	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S074	R3_TECHNICAL	PROSE_FIELD	F074	f83r	BIOLOGICAL	B3	f83r.3	3	INHERITED_VISIBLE	B3_UPPER_MARGIN_OPEN_FAN_STATION	oberste f83r-Randstation mit offenem Punkt-/Fächerende	oberste Randfigur steht unmittelbar unter offenem Ende und Fächermotiv	rein ikonographischer Strahlenbesitzer	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S075	R3_TECHNICAL	PROSE_FIELD	F075	f83r	BIOLOGICAL	B3	f83r.6	1	DIRECT_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S076	R3_TECHNICAL	PROSE_FIELD	F076	f83r	BIOLOGICAL	B3	f83r.6	3	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S077	R3_TECHNICAL	PROSE_FIELD	F077	f83r	BIOLOGICAL	B3	f83r.6	3	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S078	R3_TECHNICAL	PROSE_FIELD	F078	f83r	BIOLOGICAL	B3	f83r.6	1	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S079	R3_TECHNICAL	PROSE_FIELD	F079	f83r	BIOLOGICAL	B3	f83r.6	1	INHERITED_VISIBLE	B3_MIDDLE_MARGIN_ROUND_VESSEL_STATION	mittlere f83r-Randfigur in rundem Gefäß	zweite Randfigur ist sichtbar in einer eigenen rund eingefassten Station	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S080	R3_TECHNICAL	PROSE_FIELD	F080	f83r	BIOLOGICAL	B3	f83r.8	2	DIRECT_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S081	R3_TECHNICAL	PROSE_FIELD	F081	f83r	BIOLOGICAL	B3	f83r.8	4	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S082	R3_TECHNICAL	PROSE_FIELD	F082	f83r	BIOLOGICAL	B3	f83r.11	2	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S083	R3_TECHNICAL	PROSE_FIELD	F083	f83r	BIOLOGICAL	B3	f83r.11	4	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S084	R3_TECHNICAL	PROSE_FIELD	F084	f83r	BIOLOGICAL	B3	f83r.11	2	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S085	R3_TECHNICAL	PROSE_FIELD	F085	f83r	BIOLOGICAL	B3	f83r.11	1	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S086	R3_TECHNICAL	PROSE_FIELD	F086	f83r	BIOLOGICAL	B3	f83r.11	1	INHERITED_VISIBLE	B3_LOWER_MARGIN_BASKET_VESSEL_STATION	untere f83r-Randfigur im korbartigen Gefäß	dritte Randfigur sitzt in eigener Schuppen-/Korbform mit freien unteren Strichen	gesamter dreiteiliger Randstapel	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S087	R3_TECHNICAL	PROSE_FIELD	F087	f83r	BIOLOGICAL	B3	f83r.14	1	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S088	R3_TECHNICAL	PROSE_FIELD	F088	f83r	BIOLOGICAL	B3	f83r.14	1	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S089	R3_TECHNICAL	PROSE_FIELD	F089	f83r	BIOLOGICAL	B3	f83r.14	1	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S090	R3_TECHNICAL	PROSE_FIELD	F090	f83r	BIOLOGICAL	B3	f83r.14	1	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S091	R3_TECHNICAL	PROSE_FIELD	F091	f83r	BIOLOGICAL	B3	f83r.14	2	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S092	R3_TECHNICAL	PROSE_FIELD	F092	f83r	BIOLOGICAL	B3	f83r.14	4	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S093	R3_TECHNICAL	PROSE_FIELD	F093	f83r	BIOLOGICAL	B3	f83r.15	7	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S094	R3_TECHNICAL	PROSE_FIELD	F094	f83r	BIOLOGICAL	B3	f83r.15	1	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S095	R3_TECHNICAL	PROSE_FIELD	F095	f83r	BIOLOGICAL	B3	f83r.15	1	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S096	R3_TECHNICAL	PROSE_FIELD	F096	f83r	BIOLOGICAL	B3	f83r.16	1	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S097	R3_TECHNICAL	PROSE_FIELD	F097	f83r	BIOLOGICAL	B3	f83r.16	1	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S098	R3_TECHNICAL	PROSE_FIELD	F098	f83r	BIOLOGICAL	B3	f83r.16	6	UNRESOLVED	B3_MARGIN_TO_MAIN_GAP_UNRESOLVED	örtlicher f83r-Posten laut Exemplar; keine Bildvererbung über die Lücke	zwischen Randstapel und unterer Paarstation besteht keine gezeichnete Kante	untere Randstation oder obere Seite der Hauptpaarstation	LOW	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S099	R3_TECHNICAL	PROSE_FIELD	F099	f83r	BIOLOGICAL	B3	f83r.20	1	DIRECT_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
V71S100	R3_TECHNICAL	PROSE_FIELD	F100	f83r	BIOLOGICAL	B3	f83r.20	1	INHERITED_VISIBLE	B3_MAIN_ARCH_LINKED_PAIR	untere f83r-Paarstation mit gemeinsamem ungerichtetem Bogen	breiter blau gefüllter Bogen verbindet die zwei Hauptfiguren tatsächlich	Regenbogen-/Himmelsband ohne technische Kopplung	MEDIUM	GLOBAL_F83R_CYCLE_REMOVED; LOCAL_CONTACT_BOUNDED_OWNER	VISIBLE_OWNER_NOT_WORD_CARD_STEM_OR_MEANING
