segment_id	clause_id	physical_page	segment_order	segment_kind	pattern_id	action_sequence	action_tokens	instruction_ids	spoken_segment_de
P937-S0205	P915-C016	f56r	15	TAUGHT_MACRO	P928-F06	CH>K>CH	3	P917-I0234|P917-I0235	entnehmen, dann zugeben, dann entnehmen
P937-S0206	P915-C016	f56r	16	SINGLE_ACTION	SINGLE_O	O	1	P917-I0235	ausführen
P937-S0207	P915-C016	f56r	17	TAUGHT_MACRO	ENTNEHMEN_DANN_ZUGEBEN	CH>K	2	P917-I0236|P917-I0237	entnehmen und zugeben
P937-S0208	P915-C016	f56r	18	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I0238	halten, dann den Gang ausführen
P937-S0209	P915-C016	f56r	19	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I0239|P917-I0240	zugeben, dann den bezeichneten Anteil entnehmen
P937-S0210	P915-C016	f56r	20	TAUGHT_MACRO	P928-F12	OK>OK>CH	3	P917-I0241|P917-I0242|P917-I0243	ansetzen, dann ansetzen, dann entnehmen
P937-S0211	P915-C016	f56r	21	SINGLE_ACTION	SINGLE_O	O	1	P917-I0243	ausführen
P937-S0212	P915-C017	f56r	1	TAUGHT_MACRO	EINSTELLEN_DANN_ANSETZEN	T>OK	2	P917-I0244	einstellen und danach ansetzen
P937-S0213	P915-C017	f56r	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I0245	zugeben
P937-S0214	P915-C017	f56r	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0246	halten
P937-S0215	P915-C017	f56r	4	TAUGHT_MACRO	ZWEIMAL_ENTNEHMEN	CH>CH	2	P917-I0247	zweimal nacheinander entnehmen
P937-S0216	P915-C017	f56r	5	SINGLE_ACTION	SINGLE_T	T	1	P917-I0248	einstellen
P937-S0217	P915-C017	f56r	6	SINGLE_ACTION	SINGLE_T	T	1	P917-I0249	einstellen
P937-S0218	P915-C017	f56r	7	TAUGHT_MACRO	ZWEIMAL_ENTNEHMEN	CH>CH	2	P917-I0250|P917-I0251	zweimal nacheinander entnehmen
P937-S0219	P915-C017	f56r	8	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0252	ansetzen
P937-S0220	P915-C017	f56r	9	SINGLE_ACTION	SINGLE_T	T	1	P917-I0253	einstellen
P937-S0221	P915-C017	f56r	10	SINGLE_ACTION	SINGLE_R	R	1	P917-I0254	kennzeichnen
P937-S0222	P915-C017	f56r	11	TAUGHT_MACRO	P928-F20	OK>K>CH	3	P917-I0255|P917-I0256	ansetzen, dann zugeben, dann entnehmen
P937-S0223	P915-C017	f56r	12	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0257	bereitstellen
P937-S0224	P915-C017	f56r	13	TAUGHT_MACRO	ENTNEHMEN_DANN_AUSFUEHREN	CH>O	2	P917-I0258	entnehmen und den Gang ausführen
P937-S0225	P915-C017	f56r	14	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I0258|P917-I0259	auswählen und ansetzen
P937-S0226	P915-C017	f56r	15	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0260|P917-I0261	halten und anschließend zugeben
P937-S0227	P915-C017	f56r	16	TAUGHT_MACRO	P928-F07	CH>OK>OK	3	P917-I0261|P917-I0262	entnehmen, dann ansetzen, dann ansetzen
P937-S0228	P915-C017	f56r	17	TAUGHT_MACRO	P928-F07	CH>OK>OK	3	P917-I0262|P917-I0263|P917-I0264	entnehmen, dann ansetzen, dann ansetzen
P937-S0229	P915-C017	f56r	18	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I0265	zugeben, dann den bezeichneten Anteil entnehmen
P937-S0230	P915-C017	f56r	19	SINGLE_ACTION	SINGLE_S	S	1	P917-I0266	auswählen
P937-S0231	P915-C017	f56r	20	TAUGHT_MACRO	P928-F27	CH>T>CH>O	4	P917-I0267|P917-I0268	entnehmen, dann einstellen, dann entnehmen, dann ausführen
P937-S0232	P915-C017	f56r	21	SINGLE_ACTION	SINGLE_T	T	1	P917-I0269	einstellen
P937-S0233	P915-C017	f56r	22	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0270	bereitstellen
P937-S0234	P915-C017	f56r	23	TAUGHT_MACRO	P928-F14	CH>O>CTH	3	P917-I0271|P917-I0272	entnehmen, dann ausführen, dann bereitstellen
P937-S0235	P915-C017	f56r	24	SINGLE_ACTION	SINGLE_O	O	1	P917-I0272	ausführen
P937-S0236	P915-C017	f56r	25	SINGLE_ACTION	SINGLE_R	R	1	P917-I0273	kennzeichnen
P937-S0237	P915-C017	f56r	26	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I0274	zugeben, dann den bezeichneten Anteil entnehmen
P937-S0238	P915-C017	f56r	27	TAUGHT_MACRO	P928-F12	OK>OK>CH	3	P917-I0275|P917-I0276	ansetzen, dann ansetzen, dann entnehmen
P937-S0239	P915-C017	f56r	28	SINGLE_ACTION	SINGLE_S	S	1	P917-I0277	auswählen
P937-S0240	P915-C017	f56r	29	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0277	entnehmen
P937-S0241	P915-C017	f56r	30	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I0278	halten, dann den Gang ausführen
P937-S0242	P915-C017	f56r	31	TAUGHT_MACRO	ANSETZEN_DANN_ENTNEHMEN	OK>CH	2	P917-I0279	ansetzen, dann einen Anteil entnehmen
P937-S0243	P915-C017	f56r	32	TAUGHT_MACRO	ZUGEBEN_DANN_ENTNEHMEN	K>CH	2	P917-I0280	zugeben, dann den bezeichneten Anteil entnehmen
P937-S0244	P915-C017	f56r	33	TAUGHT_MACRO	AUSFUEHREN_DANN_AUSWAEHLEN	O>S	2	P917-I0280|P917-I0281	ausführen, dann den nächsten Posten auswählen
P937-S0245	P915-C017	f56r	34	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I0281|P917-I0282	den Gang ausführen und danach zugeben
P937-S0246	P915-C018	f75r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0284	zugeben
P937-S0247	P915-C018	f75r	2	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0284	umsetzen
P937-S0248	P915-C018	f75r	3	TAUGHT_MACRO	P928-F11	K>OK>OK	3	P917-I0284|P917-I0285|P917-I0286	zugeben, dann ansetzen, dann ansetzen
P937-S0249	P915-C018	f75r	4	SINGLE_ACTION	SINGLE_K	K	1	P917-I0287	zugeben
P937-S0250	P915-C018	f75r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0288	umsetzen
P937-S0251	P915-C018	f75r	6	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0289	absetzen
P937-S0252	P915-C019	f75r	1	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0290	halten
P937-S0253	P915-C019	f75r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I0291	auswählen
P937-S0254	P915-C019	f75r	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0291	halten
P937-S0255	P915-C020	f75r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0293	umsetzen
P937-S0256	P915-C020	f75r	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I0293	zugeben
P937-S0257	P915-C020	f75r	3	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0294	behandeln
P937-S0258	P915-C021	f75r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0295	kennzeichnen
P937-S0259	P915-C021	f75r	2	TAUGHT_MACRO	ANSETZEN_DANN_ENTNEHMEN	OK>CH	2	P917-I0296|P917-I0297	ansetzen, dann einen Anteil entnehmen
P937-S0260	P915-C021	f75r	3	SINGLE_ACTION	SINGLE_K	K	1	P917-I0298	zugeben
P937-S0261	P915-C021	f75r	4	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0299	halten und anschließend zugeben
P937-S0262	P915-C021	f75r	5	SINGLE_ACTION	SINGLE_T	T	1	P917-I0300	einstellen
P937-S0263	P915-C021	f75r	6	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0301	auffangen
P937-S0264	P915-C021	f75r	7	SINGLE_ACTION	SINGLE_K	K	1	P917-I0302	zugeben
P937-S0265	P915-C021	f75r	8	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I0302|P917-I0303	den Gang ausführen und danach zugeben
P937-S0266	P915-C021	f75r	9	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0304|P917-I0305	halten und anschließend zugeben
P937-S0267	P915-C021	f75r	10	TAUGHT_MACRO	P928-F25	SH>OK>SH>OK	4	P917-I0306|P917-I0307|P917-I0308|P917-I0309	halten, dann ansetzen, dann halten, dann ansetzen
P937-S0268	P915-C022	f75r	1	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0310|P917-I0311	halten und anschließend zugeben
P937-S0269	P915-C022	f75r	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0312	kennzeichnen
P937-S0270	P915-C022	f75r	3	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0313	halten
P937-S0271	P915-C023	f75r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0314|P917-I0315	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0272	P915-C023	f75r	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0316	einsetzen
P937-S0273	P915-C023	f75r	3	SINGLE_ACTION	SINGLE_K	K	1	P917-I0316	zugeben
P937-S0274	P915-C023	f75r	4	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0317	auffangen
P937-S0275	P915-C023	f75r	5	TAUGHT_MACRO	P928-F12	OK>OK>CH	3	P917-I0318|P917-I0319|P917-I0320	ansetzen, dann ansetzen, dann entnehmen
P937-S0276	P915-C023	f75r	6	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0320	bereitstellen
P937-S0277	P915-C023	f75r	7	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0321	ansetzen
P937-S0278	P915-C024	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0322	ansetzen
P937-S0279	P915-C024	f75r	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0323	einsetzen
P937-S0280	P915-C024	f75r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0323	umsetzen
P937-S0281	P915-C025	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0324	ansetzen
P937-S0282	P915-C025	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0324	halten
P937-S0283	P915-C026	f75r	1	SINGLE_ACTION	SINGLE_T	T	1	P917-I0325	einstellen
P937-S0284	P915-C026	f75r	2	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0326|P917-I0327	umsetzen und an der neuen Stelle ansetzen
P937-S0285	P915-C026	f75r	3	TAUGHT_MACRO	UMSETZEN_DANN_NEU_ANSETZEN	CHD>OK	2	P917-I0328|P917-I0329	umsetzen und an der neuen Stelle ansetzen
P937-S0286	P915-C026	f75r	4	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I0330|P917-I0331	auswählen und ansetzen
P937-S0287	P915-C027	f75r	1	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0332|P917-I0333	halten, dann erneut ansetzen
P937-S0288	P915-C027	f75r	2	SINGLE_ACTION	SINGLE_LSH	LSH	1	P917-I0334	spülen
P937-S0289	P915-C028	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0335	ansetzen
P937-S0290	P915-C029	f75r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0336	ansetzen und zur nächsten Stelle umsetzen
P937-S0291	P915-C030	f75r	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0337	entnehmen
P937-S0292	P915-C030	f75r	2	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0337	bereitstellen
P937-S0293	P915-C030	f75r	3	TAUGHT_MACRO	AUSFUEHREN_DANN_NEU_ANSETZEN	O>OK	2	P917-I0338|P917-I0339	ausführen und einen neuen Zug ansetzen
P937-S0294	P915-C031	f75r	1	TAUGHT_MACRO	ANSETZEN_DANN_ENTNEHMEN	OK>CH	2	P917-I0340|P917-I0341	ansetzen, dann einen Anteil entnehmen
P937-S0295	P915-C031	f75r	2	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0342|P917-I0343	ansetzen und zur nächsten Stelle umsetzen
P937-S0296	P915-C032	f75r	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I0344	auswählen
P937-S0297	P915-C032	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0345	halten
P937-S0298	P915-C032	f75r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0346	umsetzen
P937-S0299	P915-C032	f75r	4	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0347|P917-I0348	halten, dann erneut ansetzen
P937-S0300	P915-C032	f75r	5	SINGLE_ACTION	SINGLE_T	T	1	P917-I0349	einstellen
P937-S0301	P915-C033	f75r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0350	umsetzen
P937-S0302	P915-C034	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0351	ansetzen
P937-S0303	P915-C035	f75r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0352|P917-I0353	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0304	P915-C036	f75r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0354|P917-I0355	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0305	P915-C036	f75r	2	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0356	absetzen
P937-S0306	P915-C037	f75r	1	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0357	behandeln
P937-S0307	P915-C037	f75r	2	SINGLE_ACTION	SINGLE_S	S	1	P917-I0358	auswählen
P937-S0308	P915-C037	f75r	3	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0358|P917-I0359	halten, dann erneut ansetzen
P937-S0309	P915-C037	f75r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0360	halten
P937-S0310	P915-C037	f75r	5	SINGLE_ACTION	SINGLE_R	R	1	P917-I0361	kennzeichnen
P937-S0311	P915-C037	f75r	6	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0362	halten
P937-S0312	P915-C037	f75r	7	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0363	halten
P937-S0313	P915-C037	f75r	8	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0364	halten
P937-S0314	P915-C038	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0365	ansetzen
P937-S0315	P915-C038	f75r	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0366	einsetzen
P937-S0316	P915-C038	f75r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0366	umsetzen
P937-S0317	P915-C039	f75r	1	SINGLE_ACTION	SINGLE_K	K	1	P917-I0367	zugeben
P937-S0318	P915-C040	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0368	ansetzen
P937-S0319	P915-C041	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0369	ansetzen
P937-S0320	P915-C042	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0370	ansetzen
P937-S0321	P915-C043	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0371	ansetzen
P937-S0322	P915-C044	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0372	ansetzen
P937-S0323	P915-C044	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0373	halten
P937-S0324	P915-C045	f75r	1	SINGLE_ACTION	SINGLE_S	S	1	P917-I0374	auswählen
P937-S0325	P915-C045	f75r	2	SINGLE_ACTION	SINGLE_K	K	1	P917-I0375	zugeben
P937-S0326	P915-C045	f75r	3	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0375|P917-I0376	halten, dann erneut ansetzen
P937-S0327	P915-C045	f75r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0377	halten
P937-S0328	P915-C046	f75r	1	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0378|P917-I0379	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0329	P915-C046	f75r	2	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I0380|P917-I0381	auswählen und ansetzen
P937-S0330	P915-C046	f75r	3	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0382	auffangen
P937-S0331	P915-C046	f75r	4	SINGLE_ACTION	SINGLE_S	S	1	P917-I0383	auswählen
P937-S0332	P915-C046	f75r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0384	umsetzen
P937-S0333	P915-C046	f75r	6	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0385	absetzen
P937-S0334	P915-C047	f75r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0386	ansetzen und zur nächsten Stelle umsetzen
P937-S0335	P915-C048	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0387	ansetzen
P937-S0336	P915-C048	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0388	halten
P937-S0337	P915-C049	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0389	ansetzen
P937-S0338	P915-C049	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0390	halten
P937-S0339	P915-C050	f75r	1	SINGLE_ACTION	SINGLE_CH	CH	1	P917-I0391	entnehmen
P937-S0340	P915-C050	f75r	2	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0392	halten, dann erneut ansetzen
P937-S0341	P915-C050	f75r	3	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0393	ansetzen
P937-S0342	P915-C050	f75r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0393	halten
P937-S0343	P915-C051	f75r	1	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0394|P917-I0395	ansetzen und zur nächsten Stelle umsetzen
P937-S0344	P915-C051	f75r	2	SINGLE_ACTION	SINGLE_P	P	1	P917-I0396	einsetzen
P937-S0345	P915-C051	f75r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0396	umsetzen
P937-S0346	P915-C051	f75r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0397	halten
P937-S0347	P915-C051	f75r	5	SINGLE_ACTION	SINGLE_P	P	1	P917-I0397	einsetzen
P937-S0348	P915-C051	f75r	6	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0398	halten
P937-S0349	P915-C051	f75r	7	TAUGHT_MACRO	HALTEN_DANN_ZUGEBEN	SH>K	2	P917-I0399|P917-I0400	halten und anschließend zugeben
P937-S0350	P915-C051	f75r	8	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0401	absetzen
P937-S0351	P915-C052	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0402	ansetzen
P937-S0352	P915-C052	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0403	halten
P937-S0353	P915-C053	f75r	1	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0404	absetzen
P937-S0354	P915-C054	f75r	1	TAUGHT_MACRO	AUSWAEHLEN_DANN_ANSETZEN	S>OK	2	P917-I0405|P917-I0406	auswählen und ansetzen
P937-S0355	P915-C054	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0406	halten
P937-S0356	P915-C055	f75r	1	TAUGHT_MACRO	P928-F25	SH>OK>SH>OK	4	P917-I0407|P917-I0408|P917-I0409|P917-I0410	halten, dann ansetzen, dann halten, dann ansetzen
P937-S0357	P915-C055	f75r	2	SINGLE_ACTION	SINGLE_R	R	1	P917-I0411	kennzeichnen
P937-S0358	P915-C055	f75r	3	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I0412|P917-I0413	halten, dann den Gang ausführen
P937-S0359	P915-C055	f75r	4	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0414|P917-I0415	halten, dann erneut ansetzen
P937-S0360	P915-C055	f75r	5	TAUGHT_MACRO	AUSFUEHREN_DANN_NEU_ANSETZEN	O>OK	2	P917-I0416	ausführen und einen neuen Zug ansetzen
P937-S0361	P915-C055	f75r	6	TAUGHT_MACRO	HALTEN_DANN_AUSFUEHREN	SH>O	2	P917-I0417|P917-I0418	halten, dann den Gang ausführen
P937-S0362	P915-C055	f75r	7	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0419|P917-I0420	halten, dann erneut ansetzen
P937-S0363	P915-C055	f75r	8	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0421	umsetzen
P937-S0364	P915-C055	f75r	9	TAUGHT_MACRO	P928-F21	SH>K>CHD	3	P917-I0422|P917-I0423|P917-I0424	halten, dann zugeben, dann umsetzen
P937-S0365	P915-C055	f75r	10	SINGLE_ACTION	SINGLE_S	S	1	P917-I0425	auswählen
P937-S0366	P915-C055	f75r	11	SINGLE_ACTION	SINGLE_P	P	1	P917-I0426	einsetzen
P937-S0367	P915-C055	f75r	12	SINGLE_ACTION	SINGLE_K	K	1	P917-I0427	zugeben
P937-S0368	P915-C055	f75r	13	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0427|P917-I0428	halten, dann erneut ansetzen
P937-S0369	P915-C055	f75r	14	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0429	ansetzen
P937-S0370	P915-C055	f75r	15	SINGLE_ACTION	SINGLE_S	S	1	P917-I0430	auswählen
P937-S0371	P915-C055	f75r	16	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0430	halten
P937-S0372	P915-C055	f75r	17	TAUGHT_MACRO	P928-F16	CHD>OK>OK	3	P917-I0431|P917-I0432	umsetzen, dann ansetzen, dann ansetzen
P937-S0373	P915-C055	f75r	18	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0433	auffangen
P937-S0374	P915-C055	f75r	19	SINGLE_ACTION	SINGLE_SOLK	SOLK	1	P917-I0434	auffangen
P937-S0375	P915-C055	f75r	20	SINGLE_ACTION	SINGLE_S	S	1	P917-I0435	auswählen
P937-S0376	P915-C055	f75r	21	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0436	bereitstellen
P937-S0377	P915-C055	f75r	22	SINGLE_ACTION	SINGLE_S	S	1	P917-I0437	auswählen
P937-S0378	P915-C055	f75r	23	TAUGHT_MACRO	HALTEN_DANN_WEITERANSETZEN	SH>OK	2	P917-I0438|P917-I0439	halten, dann erneut ansetzen
P937-S0379	P915-C056	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0440	ansetzen
P937-S0380	P915-C057	f75r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0441	umsetzen
P937-S0381	P915-C058	f75r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0442	kennzeichnen
P937-S0382	P915-C058	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0443	halten
P937-S0383	P915-C058	f75r	3	SINGLE_ACTION	SINGLE_P	P	1	P917-I0444	einsetzen
P937-S0384	P915-C058	f75r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0444	halten
P937-S0385	P915-C058	f75r	5	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0445	halten
P937-S0386	P915-C058	f75r	6	SINGLE_ACTION	SINGLE_T	T	1	P917-I0445	einstellen
P937-S0387	P915-C058	f75r	7	SINGLE_ACTION	SINGLE_P	P	1	P917-I0446	einsetzen
P937-S0388	P915-C058	f75r	8	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0446	halten
P937-S0389	P915-C058	f75r	9	SINGLE_ACTION	SINGLE_SHED	SHED	1	P917-I0447	absetzen
P937-S0390	P915-C059	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0448	ansetzen
P937-S0391	P915-C060	f75r	1	SINGLE_ACTION	SINGLE_O	O	1	P917-I0449	ausführen
P937-S0392	P915-C061	f75r	1	SINGLE_ACTION	SINGLE_R	R	1	P917-I0450	kennzeichnen
P937-S0393	P915-C061	f75r	2	SINGLE_ACTION	SINGLE_T	T	1	P917-I0451	einstellen
P937-S0394	P915-C061	f75r	3	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0451	umsetzen
P937-S0395	P915-C061	f75r	4	SINGLE_ACTION	SINGLE_P	P	1	P917-I0452	einsetzen
P937-S0396	P915-C061	f75r	5	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0452	umsetzen
P937-S0397	P915-C062	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0453	ansetzen
P937-S0398	P915-C062	f75r	2	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0454	halten
P937-S0399	P915-C062	f75r	3	SINGLE_ACTION	SINGLE_CTH	CTH	1	P917-I0454	bereitstellen
P937-S0400	P915-C062	f75r	4	SINGLE_ACTION	SINGLE_SH	SH	1	P917-I0455	halten
P937-S0401	P915-C063	f75r	1	SINGLE_ACTION	SINGLE_OK	OK	1	P917-I0456	ansetzen
P937-S0402	P915-C064	f75r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0457	umsetzen
P937-S0403	P915-C065	f75r	1	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0458	behandeln
P937-S0404	P915-C065	f75r	2	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I0459|P917-I0460	den Gang ausführen und danach zugeben
P937-S0405	P915-C065	f75r	3	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0461|P917-I0462	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0406	P915-C066	f75r	1	SINGLE_ACTION	SINGLE_CHD	CHD	1	P917-I0463	umsetzen
P937-S0407	P915-C066	f75r	2	SINGLE_ACTION	SINGLE_O	O	1	P917-I0464	ausführen
P937-S0408	P915-C066	f75r	3	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0465	behandeln
P937-S0409	P915-C066	f75r	4	TAUGHT_MACRO	ZWEISTUFIG_ANSETZEN	OK>OK	2	P917-I0466|P917-I0467	in zwei aufeinanderfolgenden Zügen ansetzen
P937-S0410	P915-C066	f75r	5	SINGLE_ACTION	SINGLE_CHK	CHK	1	P917-I0468	behandeln
P937-S0411	P915-C066	f75r	6	TAUGHT_MACRO	ANSETZEN_DANN_UMSETZEN	OK>CHD	2	P917-I0469|P917-I0470	ansetzen und zur nächsten Stelle umsetzen
P937-S0412	P915-C066	f75r	7	TAUGHT_MACRO	AUSFUEHREN_DANN_ZUGEBEN	O>K	2	P917-I0471|P917-I0472	den Gang ausführen und danach zugeben
