attachment_id	focus_core	focus_value_de	focus_family	event_id	book_event_ordinal	physical_page	register	statement_id	card_ordinal_in_statement	locus	owner_de	surface_card	component_recipe	focus_atom_ordinal	left_atom	right_atom	same_card_left_actions	nearest_left_action	same_card_right_actions	nearest_right_action	previous_card_event_id	previous_card_recipe	previous_card_actions	previous_card_last_action	inherited_action_before_card	inherited_from_event_id	inherited_from_card_ordinal	owner_only_attachment	chosen_attachment_class	chosen_action	chosen_action_value_de	chosen_action_event_id	chosen_action_card_ordinal	chosen_action_atom_ordinal	bracket_reading_de	duplicate_scope_mode	duplicate_scope_role	paired_focus_atom_ordinal	next_card_event_id	next_card_recipe	next_card_actions	ambiguity_codes	pass1023_resolution_status	pass1023_ambiguity_classes	pass1023_decisions	pass1023_selected_attachment_de	pass1023_scope_de	pass1023_rule_ids	pass1023_changed_from_pass1022	pass1023_note_de	replay_mode	replay_rule_type	replay_parent_rules	replay_required_rules	replay_local_head_configuration	replay_distance_relation	replay_rule_support_other_pages	replay_rule_support_other_pages_same_register	replay_parent_support_other_pages	replay_unsupported_rules	replay_unsupported_rules_same_register	replay_strict_result	replay_same_register_result	replay_parent_result	replay_topology_signature	replay_topology_other_page_count	replay_topology_other_pages	replay_topology_page_private	replay_exact_signature	replay_exact_other_page_count	replay_exact_other_pages	replay_exact_page_private	replay_private_pattern_class
SA00492	AR	AUSGANG	RELATION	P912-E0365	529	f56r	HERBAL	P1009-S029	25	f56r.4	stachelköpfiges Kraut in mehreren Reifestufen	okar	OK+AR	2	OK	CARD_END	OK@1	OK=SETZEN	NONE	NONE	P912-E0364	Y	NONE	NONE	K=GEBEN	P912-E0363	23	NO	SAME_CARD_LEFT_ACTION	OK	SETZEN	P912-E0365	25	1	OK=SETZEN[AR=AUSGANG]	SINGLE	SINGLE	NONE	P912-E0366	CHD+Y	CHD@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	OK=SETZEN[AR=AUSGANG]	OK=SETZEN[AR=AUSGANG]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_AL_AR_LEFT	AL_AR_LEFT_OR_OWNER	LOCAL_AL_AR_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_AL_AR_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_AL_AR_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	AL_AR_LEFT_OR_OWNER:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_AL_AR_LEFT|AR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	16	f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	OK+AR|FOCUS=AR@2|RULE=LOCAL_AL_AR_LEFT|DUP=SINGLE	9	f55v,f72r,f75r,f76r,f77r,f81v,f82r,f88v,f89r	NO	NONE
SA00493	Y	AKTIVER POSTEN	ARGUMENT	P912-E0366	530	f56r	HERBAL	P1009-S029	26	f56r.4	stachelköpfiges Kraut in mehreren Reifestufen	chdy	CHD+Y	2	CHD	CARD_END	CHD@1	CHD=UMSETZEN	NONE	NONE	P912-E0365	OK+AR	OK@1	OK=SETZEN	OK=SETZEN	P912-E0365	25	NO	SAME_CARD_LEFT_ACTION	CHD	UMSETZEN	P912-E0366	26	1	CHD=UMSETZEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0367	HO+CH+OR	CH@2	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CHD=UMSETZEN[Y=AKTIVER POSTEN]	CHD=UMSETZEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	CHD+Y|FOCUS=Y@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	9	f55v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f89r	NO	NONE
SA00494	OR	EINHEIT	ARGUMENT	P912-E0367	531	f56r	HERBAL	P1009-S029	27	f56r.5	stachelköpfiges Kraut in mehreren Reifestufen	chochor	HO+CH+OR	3	CH	CARD_END	CH@2	CH=NEHMEN	NONE	NONE	P912-E0366	CHD+Y	CHD@1	CHD=UMSETZEN	CHD=UMSETZEN	P912-E0366	26	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0367	27	2	CH=NEHMEN[OR=EINHEIT]	SINGLE	SINGLE	NONE	P912-E0368	HO	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[OR=EINHEIT]	CH=NEHMEN[OR=EINHEIT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|OR|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	17	f10r,f11r,f13r,f17r,f18r,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f82r,f83r,f88r,f88v,f89r	NO	HO+CH+OR|FOCUS=OR@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00495	AL	ZIELORT	RELATION	P912-E0369	533	f56r	HERBAL	P1009-S029	29	f56r.5	stachelköpfiges Kraut in mehreren Reifestufen	chodaly	HO+AL+Y	2	HO	Y	NONE	NONE	NONE	NONE	P912-E0368	HO	NONE	NONE	CH=NEHMEN	P912-E0367	27	NO	INHERITED_ACTION	CH	NEHMEN	P912-E0367	27	2	CH=NEHMEN⟨GEERBT⟩[AL=ZIELORT]	SINGLE	SINGLE	NONE	P912-E0370	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨GEERBT⟩[AL=ZIELORT]	CH=NEHMEN⟨GEERBT⟩[AL=ZIELORT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f13r,f17r,f18r,f55v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|AL|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	11	f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f83r,f88r,f89r	NO	HO+AL+Y|FOCUS=AL@2|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00496	Y	AKTIVER POSTEN	ARGUMENT	P912-E0369	533	f56r	HERBAL	P1009-S029	29	f56r.5	stachelköpfiges Kraut in mehreren Reifestufen	chodaly	HO+AL+Y	3	AL	CARD_END	NONE	NONE	NONE	NONE	P912-E0368	HO	NONE	NONE	CH=NEHMEN	P912-E0367	27	NO	INHERITED_ACTION	CH	NEHMEN	P912-E0367	27	2	CH=NEHMEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0370	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	CH=NEHMEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f13r,f17r,f18r,f55v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	HO+AL+Y|FOCUS=Y@3|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00497	AIIN	WERT	ARGUMENT	P912-E0370	534	f56r	HERBAL	P1009-S029	30	f56r.5	stachelköpfiges Kraut in mehreren Reifestufen	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0369	HO+AL+Y	NONE	NONE	CH=NEHMEN	P912-E0367	27	NO	INHERITED_ACTION	CH	NEHMEN	P912-E0367	27	2	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0371	Y+K+CH+O	K@2|CH@3	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	CH=NEHMEN⟨GEERBT⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_INHERITED_ACTION	STACK_INHERITANCE	STACK_INHERITED_ACTION	NO_LOCAL	NO_LOCAL	STACK_INHERITED_ACTION:18:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_INHERITED_ACTION:6:f10r,f11r,f13r,f17r,f18r,f55v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_INHERITED_ACTION|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	17	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_INHERITED_ACTION|DUP=SINGLE	15	f10r,f11r,f13r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00498	Y	AKTIVER POSTEN	ARGUMENT	P912-E0371	535	f56r	HERBAL	P1009-S029	31	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	ykcho	Y+K+CH+O	1	CARD_START	K	NONE	NONE	K@2|CH@3	K=GEBEN	P912-E0370	AIIN	NONE	NONE	CH=NEHMEN	P912-E0367	27	NO	SAME_CARD_RIGHT_ACTION	K	GEBEN	P912-E0371	31	2	[Y=AKTIVER POSTEN]→K=GEBEN	SINGLE	SINGLE	NONE	P912-E0372	Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	[Y=AKTIVER POSTEN]→K=GEBEN	[Y=AKTIVER POSTEN]→K=GEBEN	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_RIGHT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_RIGHT	RIGHT_ONLY	RIGHT_ONLY	LOCAL_NEAREST_RIGHT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_RIGHT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_RIGHT|Y|RIGHT_ONLY|RIGHT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	Y+K+CH+O|FOCUS=Y@1|RULE=LOCAL_NEAREST_RIGHT|DUP=SINGLE	0	NONE	YES	PRIVATE_EXACT_FORM_RULE_PORTABLE
SA00499	Y	AKTIVER POSTEN	ARGUMENT	P912-E0372	536	f56r	HERBAL	P1009-S029	32	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	dy	Y	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0371	Y+K+CH+O	K@2|CH@3	CH=NEHMEN	CH=NEHMEN	P912-E0371	31	NO	PREVIOUS_CARD_ACTION	CH	NEHMEN	P912-E0371	31	3	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0373	CH+E+Y	CH@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	CH=NEHMEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f10r,f11r,f13r,f17r,f18r,f55v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|Y|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	Y|FOCUS=Y@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	18	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
SA00500	E	GRAD I	GRADE	P912-E0373	537	f56r	HERBAL	P1009-S029	33	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	dchey	CH+E+Y	2	CH	Y	CH@1	CH=NEHMEN	NONE	NONE	P912-E0372	Y	NONE	NONE	CH=NEHMEN	P912-E0371	31	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0373	33	1	CH=NEHMEN[E=GRAD I]	SINGLE	SINGLE	NONE	P912-E0374	K+EE+Y	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[E=GRAD I]	CH=NEHMEN[E=GRAD I]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|E|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	18	f10r,f11r,f13r,f17r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	CH+E+Y|FOCUS=E@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f10r,f88r	NO	NONE
SA00501	Y	AKTIVER POSTEN	ARGUMENT	P912-E0373	537	f56r	HERBAL	P1009-S029	33	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	dchey	CH+E+Y	3	E	CARD_END	CH@1	CH=NEHMEN	NONE	NONE	P912-E0372	Y	NONE	NONE	CH=NEHMEN	P912-E0371	31	NO	SAME_CARD_LEFT_ACTION	CH	NEHMEN	P912-E0373	33	1	CH=NEHMEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0374	K+EE+Y	K@1	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	CH=NEHMEN[Y=AKTIVER POSTEN]	CH=NEHMEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	CH+E+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	2	f10r,f88r	NO	NONE
SA00502	EE	GRAD II	GRADE	P912-E0374	538	f56r	HERBAL	P1009-S029	34	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	keey	K+EE+Y	2	K	Y	K@1	K=GEBEN	NONE	NONE	P912-E0373	CH+E+Y	CH@1	CH=NEHMEN	CH=NEHMEN	P912-E0373	33	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P912-E0374	34	1	K=GEBEN[EE=GRAD II]	SINGLE	SINGLE	NONE	P912-E0375	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[EE=GRAD II]	K=GEBEN[EE=GRAD II]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|EE|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	14	f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	K+EE+Y|FOCUS=EE@2|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	4	f71v,f72r,f76r,f89r	NO	NONE
SA00503	Y	AKTIVER POSTEN	ARGUMENT	P912-E0374	538	f56r	HERBAL	P1009-S029	34	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	keey	K+EE+Y	3	EE	CARD_END	K@1	K=GEBEN	NONE	NONE	P912-E0373	CH+E+Y	CH@1	CH=NEHMEN	CH=NEHMEN	P912-E0373	33	NO	SAME_CARD_LEFT_ACTION	K	GEBEN	P912-E0374	34	1	K=GEBEN[Y=AKTIVER POSTEN]	SINGLE	SINGLE	NONE	P912-E0375	AIIN	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	K=GEBEN[Y=AKTIVER POSTEN]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	DIRECT_LOCAL	LOCAL_NEAREST_LEFT	NEAREST_HEAD_LEFT_TIE	LOCAL_NEAREST_LEFT	LEFT_ONLY	LEFT_ONLY	LOCAL_NEAREST_LEFT:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	LOCAL_NEAREST_LEFT:6:f10r,f11r,f13r,f17r,f18r,f55v	NEAREST_HEAD_LEFT_TIE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	LOCAL_NEAREST_LEFT|Y|LEFT_ONLY|LEFT_ONLY|SINGLE|SINGLE	19	f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	K+EE+Y|FOCUS=Y@3|RULE=LOCAL_NEAREST_LEFT|DUP=SINGLE	4	f71v,f72r,f76r,f89r	NO	NONE
SA00504	AIIN	WERT	ARGUMENT	P912-E0375	539	f56r	HERBAL	P1009-S029	35	f56r.6	stachelköpfiges Kraut in mehreren Reifestufen	daiin	AIIN	1	CARD_START	CARD_END	NONE	NONE	NONE	NONE	P912-E0374	K+EE+Y	K@1	K=GEBEN	K=GEBEN	P912-E0374	34	NO	PREVIOUS_CARD_ACTION	K	GEBEN	P912-E0374	34	1	K=GEBEN⟨VORIGE KARTE⟩[AIIN=WERT]	SINGLE	SINGLE	NONE	P912-E0376	Y	NONE	NONE	ALREADY_UNAMBIGUOUS	NONE	KEEP_PASS1022	K=GEBEN⟨VORIGE KARTE⟩[AIIN=WERT]	K=GEBEN⟨VORIGE KARTE⟩[AIIN=WERT]	PASS1022_CLEAR_ATTACHMENT	NO	Keine offene Anschlussalternative in Pass1022.	STACK	STACK_PREVIOUS_CARD	STACK_INHERITANCE	STACK_PREVIOUS_CARD	NO_LOCAL	NO_LOCAL	STACK_PREVIOUS_CARD:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	STACK_PREVIOUS_CARD:6:f10r,f11r,f13r,f17r,f18r,f55v	STACK_INHERITANCE:19:f10r,f11r,f13r,f17r,f18r,f55v,f67r2,f68r1,f71v,f72r,f75r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NONE	NONE	SUPPORTED_FROM_OTHER_PAGE	SUPPORTED_WITHIN_REGISTER	PARENT_RULE_SUPPORTED	STACK_PREVIOUS_CARD|AIIN|NO_LOCAL|NO_LOCAL|SINGLE|SINGLE	16	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	AIIN|FOCUS=AIIN@1|RULE=STACK_PREVIOUS_CARD|DUP=SINGLE	16	f10r,f11r,f13r,f18r,f55v,f67r2,f71v,f72r,f76r,f77r,f81v,f82r,f83r,f88r,f88v,f89r	NO	NONE
