replay_row_id	row_kind	panel	physical_page	source_id	statement_id	event_id	locus	owner_de	surface_card	component_recipe	focus_core	focus_value_de	pass1023_resolution_status	pass1023_decision	pass1023_selected_attachment_de	pass1023_changed_from_pass1022	exact_rule_signature	normalized_rule_families	exact_other_pages	family_support_same_panel_pages	family_support_other_panel_pages	family_support_any_other_pages	leave_one_page_support	owner_address_load	scope_reading_de	new_rule_required
BCREPLAY-0231	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01420	P1009-S109	P912-E0641	f75r.23	großes Bad-/Stationsblatt mit dreieckiger Insel	qokeey	OK+EE+Y	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[EE=GRAD II]	NO
BCREPLAY-0232	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01421	P1009-S109	P912-E0641	f75r.23	großes Bad-/Stationsblatt mit dreieckiger Insel	qokeey	OK+EE+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-0233	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01422	P1009-S109	P912-E0642	f75r.23	großes Bad-/Stationsblatt mit dreieckiger Insel	qokal	OK+AL	AL	ZIELORT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[AL=ZIELORT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[AL=ZIELORT]	NO
BCREPLAY-0234	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01423	P1009-S109	P912-E0643	f75r.23	großes Bad-/Stationsblatt mit dreieckiger Insel	sshey	S+SH+E+Y	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[E=GRAD I]	NO
BCREPLAY-0235	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01424	P1009-S109	P912-E0643	f75r.23	großes Bad-/Stationsblatt mit dreieckiger Insel	sshey	S+SH+E+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-0236	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01425	P1009-S109	P912-E0645	f75r.23	großes Bad-/Stationsblatt mit dreieckiger Insel	chedyqokam	CHD+Y+OK+AM_ADDR	Y	AKTIVER POSTEN	RESOLVED_BY_WORKSHOP_RULE	EQUAL_LEFT	CHD=UMSETZEN@CURRENT_CARD_ATOM1	NO	CLOSE_OPEN_HEAD_BEFORE_NEXT_HEAD	NEAREST_HEAD_LEFT_ON_TIE	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	CHD@1[Y@2; OK@3[…]]	NO
BCREPLAY-0237	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01426	P1009-S109	P912-E0646	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	qokain	OK+AIN	AIN	ANTEIL	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[AIN=ANTEIL]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[AIN=ANTEIL]	NO
BCREPLAY-0238	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01427	P1009-S109	P912-E0647	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	olkeey	OL+K+EE+Y	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[EE=GRAD II]	NO
BCREPLAY-0239	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01428	P1009-S109	P912-E0647	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	olkeey	OL+K+EE+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-0240	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01429	P1009-S109	P912-E0648	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	qolkary	OL+K+AR+Y	AR	AUSGANG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[AR=AUSGANG]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[AR=AUSGANG]	NO
BCREPLAY-0241	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01430	P1009-S109	P912-E0648	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	qolkary	OL+K+AR+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-0242	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01431	P1009-S109	P912-E0649	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	sain	S+AIN	AIN	ANTEIL	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	S=WÄHLEN[AIN=ANTEIL]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	S=WÄHLEN[AIN=ANTEIL]	NO
BCREPLAY-0243	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01432	P1009-S109	P912-E0650	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	checthy	CH+T+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-0244	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01433	P1009-S109	P912-E0651	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	lor	L+OR	L	VERBINDUNG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[L=VERBINDUNG]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN⟨VORIGE KARTE⟩[L=VERBINDUNG]	NO
BCREPLAY-0245	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01434	P1009-S109	P912-E0651	f75r.24	großes Bad-/Stationsblatt mit dreieckiger Insel	lor	L+OR	OR	EINHEIT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[OR=EINHEIT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN⟨VORIGE KARTE⟩[OR=EINHEIT]	NO
BCREPLAY-0246	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01435	P1009-S109	P912-E0653	f75r.25	großes Bad-/Stationsblatt mit dreieckiger Insel	sain	S+AIN	AIN	ANTEIL	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	S=WÄHLEN[AIN=ANTEIL]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	S=WÄHLEN[AIN=ANTEIL]	NO
BCREPLAY-0247	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01436	P1009-S109	P912-E0654	f75r.25	großes Bad-/Stationsblatt mit dreieckiger Insel	shckhy	SH+CH+K+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	K=GEBEN[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	K=GEBEN[Y=AKTIVER POSTEN]	NO
BCREPLAY-0248	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01437	P1009-S109	P912-E0655	f75r.25	großes Bad-/Stationsblatt mit dreieckiger Insel	qokeedy	OK+EE+DY	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[EE=GRAD II]	NO
BCREPLAY-0249	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01438	P1009-S110	P912-E0656	f75r.25	großes Bad-/Stationsblatt mit dreieckiger Insel	shy	Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	OWNER_BOUND	BESITZER=großes Bad-/Stationsblatt mit dreieckiger Insel[Y=AKTIVER POSTEN]	NO
BCREPLAY-0250	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01439	P1009-S110	P912-E0657	f75r.25	großes Bad-/Stationsblatt mit dreieckiger Insel	dy	Y	Y	AKTIVER POSTEN	RESOLVED_BY_WORKSHOP_RULE	BOUNDED_FORWARD	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	YES	OPENING_ARGUMENT_FORWARD	ONE_CARD_BOUNDED_FORWARD	f76r|f77r|f81v|f82r|f83r|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN@NÄCHSTE_KARTE_ATOM1	NO
BCREPLAY-0251	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01440	P1009-S110	P912-E0658	f75r.25	großes Bad-/Stationsblatt mit dreieckiger Insel	qokeedy	OK+EE+DY	EE	GRAD II	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	OK=SETZEN[EE=GRAD II]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	OK=SETZEN[EE=GRAD II]	NO
BCREPLAY-0252	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01441	P1009-S111	P912-E0659	f75r.25	großes Bad-/Stationsblatt mit dreieckiger Insel	lchedy	L+CHD+DY	L	VERBINDUNG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	[L=VERBINDUNG]→CHD=UMSETZEN	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	[L=VERBINDUNG]→CHD=UMSETZEN	NO
BCREPLAY-0253	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01442	P1009-S112	P912-E0661	f75r.26	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	AIN	AIN	ANTEIL	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	R=MARKIEREN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO
BCREPLAY-0254	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01443	P1009-S112	P912-E0663	f75r.26	großes Bad-/Stationsblatt mit dreieckiger Insel	sheol	SH+E+OL	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[E=GRAD I]	NO
BCREPLAY-0255	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01444	P1009-S112	P912-E0664	f75r.26	großes Bad-/Stationsblatt mit dreieckiger Insel	dain	AIN	AIN	ANTEIL	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN⟨VORIGE KARTE⟩[AIN=ANTEIL]	NO
BCREPLAY-0256	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01445	P1009-S112	P912-E0666	f75r.26	großes Bad-/Stationsblatt mit dreieckiger Insel	qoly	OL+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO
BCREPLAY-0257	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01446	P1009-S112	P912-E0667	f75r.26	großes Bad-/Stationsblatt mit dreieckiger Insel	dar	D_ADDR+AR	AR	AUSGANG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN⟨GEERBT⟩[AR=AUSGANG]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN⟨GEERBT⟩[AR=AUSGANG]	NO
BCREPLAY-0258	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01447	P1009-S112	P912-E0668	f75r.26	großes Bad-/Stationsblatt mit dreieckiger Insel	ajy	A_ADDR+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN⟨GEERBT⟩[Y=AKTIVER POSTEN]	NO
BCREPLAY-0259	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01448	P1009-S112	P912-E0669	f75r.27	großes Bad-/Stationsblatt mit dreieckiger Insel	pdalshor	P+D_ADDR+AL+SH+OR	AL	ZIELORT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	P=EINSETZEN[AL=ZIELORT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	P=EINSETZEN[AL=ZIELORT]	NO
BCREPLAY-0260	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01449	P1009-S112	P912-E0669	f75r.27	großes Bad-/Stationsblatt mit dreieckiger Insel	pdalshor	P+D_ADDR+AL+SH+OR	OR	EINHEIT	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[OR=EINHEIT]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[OR=EINHEIT]	NO
BCREPLAY-0261	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01450	P1009-S112	P912-E0671	f75r.27	großes Bad-/Stationsblatt mit dreieckiger Insel	qoty	OT+Y	Y	AKTIVER POSTEN	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	T=EINSTELLEN⟨VORIGE KARTE⟩[Y=AKTIVER POSTEN]	NO
BCREPLAY-0262	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01451	P1009-S112	P912-E0672	f75r.27	großes Bad-/Stationsblatt mit dreieckiger Insel	pshar	P+SH+AR	AR	AUSGANG	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[AR=AUSGANG]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[AR=AUSGANG]	NO
BCREPLAY-0263	RUNNING_SCOPE_ATTACHMENT	BIOLOGICAL	f75r	SA01452	P1009-S112	P912-E0673	f75r.27	großes Bad-/Stationsblatt mit dreieckiger Insel	shedy	SH+E+DY	E	GRAD I	ALREADY_UNAMBIGUOUS	KEEP_PASS1022	SH=HALTEN[E=GRAD I]	NO	PASS1022_CLEAR_ATTACHMENT	BASE_LOCAL_ATTACHMENT	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r	f67r2|f68r1|f71v|f72r	f76r|f77r|f81v|f82r|f83r|f67r2|f68r1|f71v|f72r	SUPPORTED_OTHER_SAME_PANEL_PAGE	ACTION_OR_PACKAGE_BOUND	SH=HALTEN[E=GRAD I]	NO
