global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
293	40	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M244	@ACTION+CH+E+Y	K	K+CH+E+Y	CELESTIAL	GEBEN · NEHMEN · GRAD I · POSTEN	WERT ZUORDNEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Ordne den Positionsposten zu und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
294	41	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M245	@ACTION+CH+E+Y	K	K+CH+E+Y	PHARMA	GEBEN · NEHMEN · GRAD I · POSTEN	ZUTAT ZUGEBEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Gib den Drogenposten zu und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
295	42	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M229	@ACTION+CH+E+Y	OK	OK+CH+E+Y	CELESTIAL	SETZEN · NEHMEN · GRAD I · POSTEN	POSITION SETZEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Setze den Positionsposten und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
296	43	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M230	@ACTION+CH+E+Y	OK	OK+CH+E+Y	PHARMA	SETZEN · NEHMEN · GRAD I · POSTEN	ANSATZ ANSETZEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Setze den Drogenposten als Ansatz an und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
297	44	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M264	@ACTION+CH+E+Y	R	R+CH+E+Y	CELESTIAL	MARKIEREN · NEHMEN · GRAD I · POSTEN	POSITION MARKIEREN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Markiere den Positionsposten und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
298	45	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M265	@ACTION+CH+E+Y	R	R+CH+E+Y	PHARMA	MARKIEREN · NEHMEN · GRAD I · POSTEN	POSTEN MARKIEREN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Markiere den Drogenposten und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	BIOLOGICAL	1	1	f82r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
299	46	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M249	@ACTION+CH+E+Y	S	S+CH+E+Y	CELESTIAL	WÄHLEN · NEHMEN · GRAD I · POSTEN	POSITION WÄHLEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Wähle den Positionsposten und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
300	47	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M250	@ACTION+CH+E+Y	S	S+CH+E+Y	PHARMA	WÄHLEN · NEHMEN · GRAD I · POSTEN	DROGENPOSTEN WÄHLEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Wähle den Drogenposten und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	HERBAL	1	1	f56r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
301	48	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M259	@ACTION+CH+E+Y	T	T+CH+E+Y	CELESTIAL	EINSTELLEN · NEHMEN · GRAD I · POSTEN	WERT EINSTELLEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Stelle den Positionsposten ein und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
302	49	C_CROSS_REGISTER_SAME_ACTION	EXACT_SAME_ACTION_FRAME_IN_OTHER_REGISTER	G498-M260	@ACTION+CH+E+Y	T	T+CH+E+Y	PHARMA	EINSTELLEN · NEHMEN · GRAD I · POSTEN	ANSATZWERT EINSTELLEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Stelle den Drogenposten ein und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	1	SOURCE_SECTION_T	1	1	f1r	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
