global_priority_rank	tier_rank	priority_tier	priority_reason	source_matrix_cell_id	frozen_frame	action_root	action_recipe	register	portable_component_trace_de	owner_local_component_trace_de	current_default_phrase_de	state_requirement	editorial_change_type	component_count	action_component_count	repeated_action_root_count	repeated_action_roots	repeated_action_fluency_warning	local_observed_head_count	local_observed_heads	local_observed_event_count	local_observed_clause_form_count	local_observed_page_count	local_observed_pages	cross_register_observed_cell_count	cross_register_observed_registers	cross_register_observed_event_count	cross_register_observed_page_count	cross_register_observed_pages	all_component_value_cells_old	evidence_status_retained	working_root_meaning_changed	surface_prediction_made	occurrence_prediction_made	guard
343	41	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M270	@ACTION+CH+E+Y	P	P+CH+E+Y	PHARMA	EINSETZEN · NEHMEN · GRAD I · POSTEN	ZUTAT EINSETZEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Setze den Drogenposten ein und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
344	42	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M239	@ACTION+CH+E+Y	SH	SH+CH+E+Y	CELESTIAL	HALTEN · NEHMEN · GRAD I · POSTEN	POSITION HALTEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Halte den Positionsposten und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
345	43	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M240	@ACTION+CH+E+Y	SH	SH+CH+E+Y	PHARMA	HALTEN · NEHMEN · GRAD I · POSTEN	ANSATZ HALTEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Halte den Drogenposten und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	0	NONE	NO	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
346	44	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M460	CH+@ACTION	CH	CH+CH	PHARMA	NEHMEN · NEHMEN	DROGENPOSTEN NEHMEN · DROGENPOSTEN NEHMEN	Nimm das zuvor Genannte und nimm es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	1	CH	YES	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
347	45	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M456	CH+@ACTION	CH	CH+CH	SOURCE_SECTION_T	NEHMEN · NEHMEN	ENTNEHMEN · ENTNEHMEN	Entnimm das zuvor Genannte und entnimm es.	ACTIVE_ARGUMENT_REQUIRED	CONTEXT_NOUN_GENERALIZED	2	2	1	CH	YES	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
348	46	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M299	@ACTION+CHD+Y	CHD	CHD+CHD+Y	CELESTIAL	BEARBEITEN · BEARBEITEN · POSTEN	EINTRAG BEARBEITEN · EINTRAG BEARBEITEN · POSITIONSPOSTEN	Bearbeite den Positionsposten und bearbeite den Positionsposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	1	CHD	YES	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
349	47	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M300	@ACTION+CHD+Y	CHD	CHD+CHD+Y	PHARMA	BEARBEITEN · BEARBEITEN · POSTEN	ANSATZ BEARBEITEN · ANSATZ BEARBEITEN · DROGENPOSTEN	Bearbeite den Drogenposten und bearbeite den Drogenposten.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	1	CHD	YES	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
350	48	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M296	@ACTION+CHD+Y	CHD	CHD+CHD+Y	SOURCE_SECTION_T	BEARBEITEN · BEARBEITEN · POSTEN	EINTRAG BEARBEITEN · EINTRAG BEARBEITEN · LAUFENDER EINTRAG	Bearbeite den laufenden Eintrag und bearbeite den laufenden Eintrag.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	3	2	1	CHD	YES	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
351	49	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M234	@ACTION+CH+E+Y	CH	CH+CH+E+Y	CELESTIAL	NEHMEN · NEHMEN · GRAD I · POSTEN	POSITION AUFNEHMEN · POSITION AUFNEHMEN · GRAD I · POSITIONSPOSTEN	Nimm den Positionsposten auf und nimm den Positionsposten auf; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	1	CH	YES	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
352	50	D_OLD_VALUES_ONLY	ONLY_COMPONENT_VALUE_CELLS_OBSERVED	G498-M235	@ACTION+CH+E+Y	CH	CH+CH+E+Y	PHARMA	NEHMEN · NEHMEN · GRAD I · POSTEN	DROGENPOSTEN NEHMEN · DROGENPOSTEN NEHMEN · GRAD I · DROGENPOSTEN	Nimm den Drogenposten und nimm den Drogenposten; auf Grad I.	SELF_CONTAINED_ARGUMENT	UNCHANGED_SELF_CONTAINED_RENDERER	4	2	1	CH	YES	0	NONE	0	0	0	NONE	0	NONE	0	0	NONE	YES	COMPOSED_WORKING	NO	NO	NO	COMPOSED_WORKING_RETAINED__NO_SURFACE_OR_OCCURRENCE_PREDICTION
