event_id	case_id	page	record	statement_id	invariant_command_de	selected_card_no	surface_writer_layer	local_exception_needed	predicted_surface	observed_surface	exact_roundtrip
E173	C2	f82r	B2	B2-S004	WEITERLEITEN · DURCHLASSKANAL · ARBEITSPOSTEN	PROC101	SEMANTIC_CARD_OR_DESK_RULE	NO	lcheckhy	lcheckhy	YES
E174	C2	f82r	B2	B2-S004	WEITERLEITEN · UMSETZEN	PROC102	SEMANTIC_CARD_OR_DESK_RULE	NO	lched	lched	YES
E175	C2	f82r	B2	B2-S004	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES
E176	C2	f82r	B2	B2-S004	WEITERLEITEN · DURCHLASSKANAL · KURZ; SCHLUSS	PROC103	SEMANTIC_CARD_OR_DESK_RULE	NO	lcheckhedy	lcheckhedy	YES
E177	C2	f82r	B2	B2-S005	ANSETZEN · ZIELSTELLE · ARBEITSPOSTEN	PROC104	SEMANTIC_CARD_OR_DESK_RULE	NO	qokaly	qokaly	YES
E178	C2	f82r	B2	B2-S005	AUFFANGEN · SOLLMASS	PROC105	SEMANTIC_CARD_OR_DESK_RULE	NO	solkaiin	solkaiin	YES
E179	C2	f82r	B2	B2-S005	DURCHLASSKANAL · ARBEITSPOSTEN	PROC075	TWO_STAGE_BODY_WRAPPER_RULE	NO	chckhy	chckhy	YES
E180	C2	f82r	B2	B2-S005	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES
E181	C2	f82r	B2	B2-S005	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES
E182	C2	f82r	B2	B2-S005	ARBEITSGANG · BEREIT · KURZ · FORTSETZEN	PROC106	SEMANTIC_CARD_OR_DESK_RULE	NO	octheol	octheol	YES
E183	C2	f82r	B2	B2-S005	WAERMEN · LANG · ARBEITSPOSTEN	PROC107	SEMANTIC_CARD_OR_DESK_RULE	NO	chkeey	chkeey	YES
E184	C2	f82r	B2	B2-S005	WEITERLEITEN; SCHLUSS	PROC108	SEMANTIC_CARD_OR_DESK_RULE	NO	ldy	ldy	YES
E185	C2	f82r	B2	B2-S006	DANACH · LANG · ARBEITSPOSTEN	PROC109	SEMANTIC_CARD_OR_DESK_RULE	NO	oteey	oteey	YES
E186	C2	f82r	B2	B2-S006	ANSETZEN · ZIELSTELLE	PROC048	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	qokal	qokal	YES
E187	C2	f82r	B2	B2-S006	HALTEN · KURZ · DURCHLASSKANAL · ARBEITSPOSTEN	PROC110	SEMANTIC_CARD_OR_DESK_RULE	NO	sheckhy	sheckhy	YES
E188	C2	f82r	B2	B2-S006	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES
E189	C2	f82r	B2	B2-S007	HALTEN · KURZ; SCHLUSS	PROC111	SEMANTIC_CARD_OR_DESK_RULE	NO	dshedy	dshedy	YES
E190	C2	f82r	B2	B2-S008	DANACH · SOLLMASS	PROC112	TWO_STAGE_BODY_WRAPPER_RULE	NO	sotaiin	sotaiin	YES
E191	C2	f82r	B2	B2-S008	ANSETZEN · VORRAT	PROC113	SEMANTIC_CARD_OR_DESK_RULE	NO	qokar	qokar	YES
E192	C2	f82r	B2	B2-S008	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES
E193	C2	f82r	B2	B2-S009	FORTSETZEN · HALTEN · KURZ; SCHLUSS	PROC114	SEMANTIC_CARD_OR_DESK_RULE	NO	solshedy	solshedy	YES
E194	C2	f82r	B2	B2-S010	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES
E195	C2	f82r	B2	B2-S010	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES
E196	C2	f82r	B2	B2-S010	FORTSETZEN	PROC115	SEMANTIC_CARD_OR_DESK_RULE	NO	ls	ls	YES
E197	C2	f82r	B2	B2-S010	HALTEN · LANG · ARBEITSPOSTEN	PROC031	SEMANTIC_CARD_OR_DESK_RULE	NO	cheey	cheey	YES
E198	C2	f82r	B2	B2-S011	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	okain	okain	YES
E199	C2	f82r	B2	B2-S011	VORRAT	PROC003	TWO_STAGE_BODY_WRAPPER_RULE	NO	char	char	YES
E200	C2	f82r	B2	B2-S011	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	okain	okain	YES
E201	C2	f82r	B2	B2-S011	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E202	C2	f82r	B2	B2-S012	WEITERLEITEN · ABNEHMEN · ARBEITSPOSTEN	PROC116	SEMANTIC_CARD_OR_DESK_RULE	NO	lchy	lchy	YES
E203	C2	f82r	B2	B2-S012	HALTEN · LANG · ARBEITSPOSTEN	PROC031	SEMANTIC_CARD_OR_DESK_RULE	NO	cheey	cheey	YES
E204	C2	f82r	B2	B2-S012	BEREIT · KURZ · ARBEITSPOSTEN	PROC117	TWO_STAGE_BODY_WRAPPER_RULE	NO	qcthey	qcthey	YES
E205	C2	f82r	B2	B2-S012	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES
E206	C2	f82r	B2	B2-S012	WEITERLEITEN · LANG · ARBEITSPOSTEN	PROC118	SEMANTIC_CARD_OR_DESK_RULE	NO	lcheey	lcheey	YES
E207	C2	f82r	B2	B2-S012	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	daiin	daiin	YES
E208	C2	f82r	B2	B2-S012	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES
E209	C2	f82r	B2	B2-S012	ANSETZEN · VOLL; SCHLUSS	PROC119	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeeedy	qokeeedy	YES
E210	C2	f82r	B2	B2-S013	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES
E211	C2	f82r	B2	B2-S014	WEITERLEITEN · VORRAT	PROC121	SEMANTIC_CARD_OR_DESK_RULE	NO	lar	lar	YES
E212	C2	f82r	B2	B2-S015	HALTEN · KURZ · ARBEITSPOSTEN	PROC122	SEMANTIC_CARD_OR_DESK_RULE	NO	tshey	tshey	YES
E213	C2	f82r	B2	B2-S015	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E214	C2	f82r	B2	B2-S016	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	cheal	cheal	YES
E215	C2	f82r	B2	B2-S016	WEITERLEITEN · UMSETZEN · VORRAT	PROC123	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedar	lchedar	YES
E216	C2	f82r	B2	B2-S016	ABNEHMEN · KURZ · TEILEN	PROC124	SEMANTIC_CARD_OR_DESK_RULE	NO	ches	ches	YES
E217	C2	f82r	B2	B2-S016	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	aiin	aiin	YES
E218	C2	f82r	B2	B2-S016	DANACH · LANG · ARBEITSPOSTEN	PROC109	SEMANTIC_CARD_OR_DESK_RULE	NO	oteey	oteey	YES
E219	C2	f82r	B2	B2-S016	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES
E220	C2	f82r	B2	B2-S016	ANSETZEN · KURZ · ARBEITSPOSTEN	PROC085	TWO_STAGE_BODY_WRAPPER_RULE	NO	okey	okey	YES
E221	C2	f82r	B2	B2-S016	EINFUELLEN · UMSETZEN; SCHLUSS	PROC125	SEMANTIC_CARD_OR_DESK_RULE	NO	pchedy	pchedy	YES
E222	C2	f82r	B2	B2-S017	KUEHLEN · HALTEN · KURZ · ZIELSTELLE	PROC126	SEMANTIC_CARD_OR_DESK_RULE	NO	rsheal	rsheal	YES
E223	C2	f82r	B2	B2-S017	ZIELSTELLE; SCHLUSS	PROC127	SEMANTIC_CARD_OR_DESK_RULE	NO	daldy	daldy	YES
E224	C2	f82r	B2	B2-S018	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E225	C2	f82r	B2	B2-S019	KUEHLEN · ABSETZEN; SCHLUSS	PROC128	SEMANTIC_CARD_OR_DESK_RULE	NO	rshedy	rshedy	YES
E226	C2	f82r	B2	B2-S020	DANACH · LANG; SCHLUSS	PROC129	SEMANTIC_CARD_OR_DESK_RULE	NO	qoteedy	qoteedy	YES
E227	C2	f82r	B2	B2-S021	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E228	C2	f82r	B2	B2-S022	WEITERLEITEN · ARBEITSGANG · UMSETZEN; SCHLUSS	PROC130	SEMANTIC_CARD_OR_DESK_RULE	NO	lochedy	lochedy	YES
E229	C3	f83r	B3	B3-S001	AUFFANGEN · LANG; SCHLUSS	PROC098	TWO_STAGE_BODY_WRAPPER_RULE	NO	olkeedy	olkeedy	YES
E230	C3	f83r	B3	B3-S002	DANACH · ZIELSTELLE	PROC131	TWO_STAGE_BODY_WRAPPER_RULE	NO	qotal	qotal	YES
E231	C3	f83r	B3	B3-S002	WAERMEN · LANG; SCHLUSS	PROC132	SEMANTIC_CARD_OR_DESK_RULE	NO	chkeedy	chkeedy	YES
E232	C3	f83r	B3	B3-S003	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES
E233	C3	f83r	B3	B3-S003	SOLLMASS	PROC009	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	daiin	daiin	YES
E234	C3	f83r	B3	B3-S003	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES
E235	C3	f83r	B3	B3-S003	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES
E236	C3	f83r	B3	B3-S004	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES
E237	C3	f83r	B3	B3-S004	DANACH · ZIELSTELLE	PROC131	TWO_STAGE_BODY_WRAPPER_RULE	NO	qotal	qotal	YES
E238	C3	f83r	B3	B3-S004	VORRAT	PROC003	TWO_STAGE_BODY_WRAPPER_RULE	NO	dar	dar	YES
E239	C3	f83r	B3	B3-S005	UMSETZEN; SCHLUSS	PROC076	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	schedy	schedy	YES
E240	C3	f83r	B3	B3-S006	UMSETZEN · ARBEITSPOSTEN	PROC133	SEMANTIC_CARD_OR_DESK_RULE	NO	chedchy	chedchy	YES
E241	C3	f83r	B3	B3-S006	ANSETZEN · ZIELSTELLE	PROC048	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokal	qokal	YES
E242	C3	f83r	B3	B3-S006	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	TWO_STAGE_BODY_WRAPPER_RULE	NO	olchedy	olchedy	YES
E243	C3	f83r	B3	B3-S007	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES
E244	C3	f83r	B3	B3-S007	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES
E245	C3	f83r	B3	B3-S007	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E246	C3	f83r	B3	B3-S008	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES
E247	C3	f83r	B3	B3-S009	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES
E248	C3	f83r	B3	B3-S010	EINFUELLEN · UMSETZEN · ZIELSTELLE	PROC134	SEMANTIC_CARD_OR_DESK_RULE	NO	pchedal	pchedal	YES
E249	C3	f83r	B3	B3-S010	DANACH · KURZ; SCHLUSS	PROC135	SEMANTIC_CARD_OR_DESK_RULE	NO	otedy	otedy	YES
E250	C3	f83r	B3	B3-S011	HALTEN · KURZ · BIS BEREIT; UMSETZEN · ARBEITSPOSTEN	PROC136	SEMANTIC_CARD_OR_DESK_RULE	NO	shecthedchy	shecthedchy	YES
E251	C3	f83r	B3	B3-S011	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES
E252	C3	f83r	B3	B3-S011	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES
E253	C3	f83r	B3	B3-S011	VORRAT · ARBEITSPOSTEN	PROC137	SEMANTIC_CARD_OR_DESK_RULE	NO	chary	chary	YES
E254	C3	f83r	B3	B3-S012	ANSATZ	PROC016	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	sor	sor	YES
E255	C3	f83r	B3	B3-S012	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES
E256	C3	f83r	B3	B3-S013	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES
E257	C3	f83r	B3	B3-S013	ZUDOSIEREN · PORTION	PROC069	TWO_STAGE_BODY_WRAPPER_RULE	NO	chkain	chkain	YES
E258	C3	f83r	B3	B3-S013	BEREIT · KURZ · ARBEITSPOSTEN	PROC117	TWO_STAGE_BODY_WRAPPER_RULE	NO	shcthey	shcthey	YES
E259	C3	f83r	B3	B3-S013	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES
E260	C3	f83r	B3	B3-S014	ANSETZEN · FLUESSIGKEITSLAUF	PROC138	SEMANTIC_CARD_OR_DESK_RULE	NO	okair	okair	YES
E261	C3	f83r	B3	B3-S014	HALTEN · LANG; SCHLUSS	PROC139	SEMANTIC_CARD_OR_DESK_RULE	NO	sheedy	sheedy	YES
E262	C3	f83r	B3	B3-S015	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES
E263	C3	f83r	B3	B3-S016	WEITERLEITEN · ARBEITSGANG	PROC140	SEMANTIC_CARD_OR_DESK_RULE	NO	lo	lo	YES
E264	C3	f83r	B3	B3-S016	ANSETZEN · UMSETZEN; SCHLUSS	PROC091	SEMANTIC_CARD_OR_DESK_RULE	NO	qokchedy	qokchedy	YES
E265	C3	f83r	B3	B3-S017	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E266	C3	f83r	B3	B3-S018	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES
E267	C3	f83r	B3	B3-S019	ANSETZEN · HALTEN · KURZ; SCHLUSS	PROC141	SEMANTIC_CARD_OR_DESK_RULE	NO	qokshedy	qokshedy	YES
E268	C3	f83r	B3	B3-S020	ZIELSTELLE	PROC055	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	dal	dal	YES
E269	C3	f83r	B3	B3-S020	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES
E270	C3	f83r	B3	B3-S021	ANSETZEN · SOLLMASS	PROC038	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokaiin	qokaiin	YES
E271	C3	f83r	B3	B3-S021	BEREIT · ARBEITSPOSTEN	PROC014	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	shcthy	shcthy	YES
E272	C3	f83r	B3	B3-S021	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	dal	dal	YES
E273	C3	f83r	B3	B3-S021	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	sy	sy	YES
E274	C3	f83r	B3	B3-S021	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	saiin	saiin	YES
E275	C3	f83r	B3	B3-S021	ABSETZEN · ZIELSTELLE	PROC142	SEMANTIC_CARD_OR_DESK_RULE	NO	shedal	shedal	YES
E276	C3	f83r	B3	B3-S021	HALTEN · KURZ · BEREIT · ARBEITSPOSTEN	PROC143	SEMANTIC_CARD_OR_DESK_RULE	NO	shecthy	shecthy	YES
E277	C3	f83r	B3	B3-S021	ARBEITSPOSTEN	PROC019	TWO_STAGE_BODY_WRAPPER_RULE	NO	chey	chey	YES
E278	C3	f83r	B3	B3-S021	ZIELSTELLE	PROC055	TWO_STAGE_BODY_WRAPPER_RULE	NO	tal	tal	YES
E279	C3	f83r	B3	B3-S021	BEREIT · ARBEITSPOSTEN	PROC014	TWO_STAGE_BODY_WRAPPER_RULE	NO	shcthy	shcthy	YES
E280	C3	f83r	B3	B3-S021	ZIELSTELLE · UMSETZEN; SCHLUSS	PROC144	SEMANTIC_CARD_OR_DESK_RULE	NO	dalchdy	dalchdy	YES
E281	C3	f83r	B3	B3-S022	DANACH · UMSETZEN; SCHLUSS	PROC145	TWO_STAGE_BODY_WRAPPER_RULE	NO	qotchedy	qotchedy	YES
E282	C3	f83r	B3	B3-S023	WEITERLEITEN · UMSETZEN; SCHLUSS	PROC120	SEMANTIC_CARD_OR_DESK_RULE	NO	lchedy	lchedy	YES
E283	C3	f83r	B3	B3-S024	UMSETZEN; SCHLUSS	PROC076	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	tchedy	tchedy	YES
E284	C3	f83r	B3	B3-S025	ANSETZEN · UMSETZEN; SCHLUSS	PROC082	SEMANTIC_CARD_OR_DESK_RULE	NO	qokchdy	qokchdy	YES
E285	C3	f83r	B3	B3-S026	LANG · VORRAT	PROC146	SEMANTIC_CARD_OR_DESK_RULE	NO	cheedar	cheedar	YES
E286	C3	f83r	B3	B3-S026	WEITERLEITEN · SOLLMASS	PROC147	SEMANTIC_CARD_OR_DESK_RULE	NO	chldaiin	chldaiin	YES
E287	C3	f83r	B3	B3-S026	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES
E288	C3	f83r	B3	B3-S026	ANSETZEN · PORTION	PROC080	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokain	qokain	YES
E289	C3	f83r	B3	B3-S026	BEREIT · ARBEITSPOSTEN	PROC014	TWO_STAGE_BODY_WRAPPER_RULE	NO	checthy	checthy	YES
E290	C3	f83r	B3	B3-S026	ZIELSTELLE · KUEHLEN · ANSATZ	PROC148	SEMANTIC_CARD_OR_DESK_RULE	NO	chealror	chealror	YES
E291	C3	f83r	B3	B3-S026	AUFFANGEN · LANG; SCHLUSS	PROC098	TWENTY_ONE_LOCAL_EXCEPTION_DECK	YES	solkeedy	solkeedy	YES
E292	C3	f83r	B3	B3-S027	DANACH · LANG; SCHLUSS	PROC129	SEMANTIC_CARD_OR_DESK_RULE	NO	qoteedy	qoteedy	YES
E293	C3	f83r	B3	B3-S028	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES
E294	C3	f83r	B3	B3-S028	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES
E295	C3	f83r	B3	B3-S029	FORTSETZEN	PROC013	TWO_STAGE_BODY_WRAPPER_RULE	NO	sol	sol	YES
E296	C3	f83r	B3	B3-S029	VOLL · EINTRAGEN · ARBEITSPOSTEN	PROC149	SEMANTIC_CARD_OR_DESK_RULE	NO	cheeety	cheeety	YES
E297	C3	f83r	B3	B3-S029	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES
E298	C3	f83r	B3	B3-S030	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES
E299	C3	f83r	B3	B3-S030	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	saiin	saiin	YES
E300	C3	f83r	B3	B3-S030	UMSETZEN · FLUESSIGKEITSLAUF	PROC150	SEMANTIC_CARD_OR_DESK_RULE	NO	schedair	schedair	YES
E301	C3	f83r	B3	B3-S030	DANACH · UMSETZEN; SCHLUSS	PROC145	TWO_STAGE_BODY_WRAPPER_RULE	NO	otchedy	otchedy	YES
E302	C3	f83r	B3	B3-S031	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E303	C3	f83r	B3	B3-S032	UMSETZEN · PORTION	PROC151	SEMANTIC_CARD_OR_DESK_RULE	NO	chedain	chedain	YES
E304	C3	f83r	B3	B3-S032	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES
E305	C3	f83r	B3	B3-S032	DANACH · KURZ · SOLLMASS	PROC152	SEMANTIC_CARD_OR_DESK_RULE	NO	qotedaiin	qotedaiin	YES
E306	C3	f83r	B3	B3-S032	DANACH · SOLLMASS	PROC112	TWO_STAGE_BODY_WRAPPER_RULE	NO	otaiin	otaiin	YES
E307	C3	f83r	B3	B3-S032	DANACH · KURZ; SCHLUSS	PROC135	SEMANTIC_CARD_OR_DESK_RULE	NO	otedy	otedy	YES
E308	C3	f83r	B3	B3-S033	WEITERLEITEN; SCHLUSS	PROC108	SEMANTIC_CARD_OR_DESK_RULE	NO	ldy	ldy	YES
E309	C3	f83r	B3	B3-S034	ARBEITSGANG · ARBEITSSTUFE	PROC097	TWO_STAGE_BODY_WRAPPER_RULE	NO	soiiin	soiiin	YES
E310	C3	f83r	B3	B3-S034	BEREIT · ARBEITSPOSTEN	PROC014	TWO_STAGE_BODY_WRAPPER_RULE	NO	checthy	checthy	YES
E311	C3	f83r	B3	B3-S034	EINTRAGEN · ARBEITSPOSTEN	PROC004	TWO_STAGE_BODY_WRAPPER_RULE	NO	chety	chety	YES
E312	C3	f83r	B3	B3-S034	DANACH · SOLLMASS	PROC112	TWO_STAGE_BODY_WRAPPER_RULE	NO	otaiin	otaiin	YES
E313	C3	f83r	B3	B3-S034	FORTSETZEN · ZIELSTELLE · ARBEITSPOSTEN	PROC153	SEMANTIC_CARD_OR_DESK_RULE	NO	olsaly	olsaly	YES
E314	C3	f83r	B3	B3-S034	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES
E315	C4	f83r	B4	B4-S001	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E316	C4	f83r	B4	B4-S002	FORTSETZEN · ARBEITSPOSTEN	PROC154	SEMANTIC_CARD_OR_DESK_RULE	NO	qolchey	qolchey	YES
E317	C4	f83r	B4	B4-S002	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES
E318	C4	f83r	B4	B4-S002	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES
E319	C4	f83r	B4	B4-S003	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES
E320	C4	f83r	B4	B4-S003	DANACH · ZIELSTELLE	PROC131	TWO_STAGE_BODY_WRAPPER_RULE	NO	otal	otal	YES
E321	C4	f83r	B4	B4-S003	DANACH · ARBEITSPOSTEN	PROC065	SEMANTIC_CARD_OR_DESK_RULE	NO	otchey	otchey	YES
E322	C4	f83r	B4	B4-S003	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	TWO_STAGE_BODY_WRAPPER_RULE	NO	qokeey	qokeey	YES
E323	C4	f83r	B4	B4-S003	ANSETZEN · ARBEITSPOSTEN	PROC008	SEMANTIC_CARD_OR_DESK_RULE	NO	qoky	qoky	YES
E324	C4	f83r	B4	B4-S003	FORTSETZEN	PROC013	TWO_STAGE_BODY_WRAPPER_RULE	NO	tol	tol	YES
E325	C4	f83r	B4	B4-S003	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES
E326	C4	f83r	B4	B4-S004	ANSETZEN · ARBEITSPOSTEN · BEFESTIGEN; SCHLUSS	PROC155	SEMANTIC_CARD_OR_DESK_RULE	NO	qokylddy	qokylddy	YES
E327	C4	f83r	B4	B4-S005	PORTION	PROC156	SEMANTIC_CARD_OR_DESK_RULE	NO	dain	dain	YES
E328	C4	f83r	B4	B4-S005	UMSETZEN · ARBEITSPOSTEN	PROC042	TWO_STAGE_BODY_WRAPPER_RULE	NO	chedy	chedy	YES
E329	C4	f83r	B4	B4-S005	ANSETZEN · LANG; SCHLUSS	PROC100	SEMANTIC_CARD_OR_DESK_RULE	NO	qokeedy	qokeedy	YES
E330	C4	f83r	B4	B4-S006	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	PROC099	SEMANTIC_CARD_OR_DESK_RULE	NO	shckhedy	shckhedy	YES
E331	C4	f83r	B4	B4-S007	HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	PROC099	SEMANTIC_CARD_OR_DESK_RULE	NO	shckhedy	shckhedy	YES
E332	C4	f83r	B4	B4-S008	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	saiin	saiin	YES
E333	C4	f83r	B4	B4-S008	WAERMEN · LANG · ARBEITSPOSTEN	PROC046	SEMANTIC_CARD_OR_DESK_RULE	NO	cheeky	cheeky	YES
E334	C4	f83r	B4	B4-S008	HALTEN · LANG · ARBEITSPOSTEN	PROC157	SEMANTIC_CARD_OR_DESK_RULE	NO	sheey	sheey	YES
E335	C4	f83r	B4	B4-S008	ANSETZEN · KURZ; SCHLUSS	PROC067	SEMANTIC_CARD_OR_DESK_RULE	NO	qokedy	qokedy	YES
E336	C4	f83r	B4	B4-S009	ABSETZEN; SCHLUSS	PROC078	TWO_STAGE_BODY_WRAPPER_RULE	NO	shedy	shedy	YES
E337	C4	f83r	B4	B4-S010	FORTSETZEN; SCHLUSS	PROC047	SEMANTIC_CARD_OR_DESK_RULE	NO	oldy	oldy	YES
E338	C4	f83r	B4	B4-S011	SOLLMASS	PROC009	TWO_STAGE_BODY_WRAPPER_RULE	NO	saiin	saiin	YES
E339	C4	f83r	B4	B4-S011	WAERMEN · KURZ · ARBEITSPOSTEN	PROC083	SEMANTIC_CARD_OR_DESK_RULE	NO	cheky	cheky	YES
E340	C4	f83r	B4	B4-S011	ANSETZEN · LANG · FORTSETZEN	PROC158	SEMANTIC_CARD_OR_DESK_RULE	NO	okeeol	okeeol	YES
