event_id	case_id	record	statement_id	invariant_command_de	selected_card_no	body_surface	register	field_position	previous_wrapper	predicted_wrapper	observed_wrapper	post_close_field_entry	predicted_q_after_close_entry	renderer_selection_layer	renderer_predicted_surface	observed_surface	renderer_exact	resolution_class	local_exception_needed	final_surface	final_roundtrip
E229	C3	B3	B3-S001	AUFFANGEN · LANG; SCHLUSS	PROC098	olkeedy	OTHER_B	ONLY	START	NONE	NONE	NO	NO	EXPANDED_KEY_MAJORITY	olkeedy	olkeedy	YES	REGISTER_POSITION_PREVIOUS_MAJORITY	NO	olkeedy	YES
E230	C3	B3	B3-S002	DANACH · ZIELSTELLE	PROC131	otal	OTHER_B	FIRST	NONE	q	q	YES	YES	UNIQUE_BODY_REGISTER_POSITION	qotal	qotal	YES	BODY_REGISTER_POSITION_RULE	NO	qotal	YES
E232	C3	B3	B3-S003	ARBEITSPOSTEN	PROC019	y	OTHER_B	FIRST	ch	che	che	YES	NO	UNIQUE_BODY_REGISTER_POSITION	chey	chey	YES	BODY_REGISTER_POSITION_RULE	NO	chey	YES
E233	C3	B3	B3-S003	SOLLMASS	PROC009	aiin	OTHER_B	MIDDLE	che	NONE	d	NO	NO	EXPANDED_KEY_MAJORITY	aiin	daiin	NO	MEMORIZED_LOCAL_EXCEPTION	YES	daiin	YES
E234	C3	B3	B3-S003	ARBEITSPOSTEN	PROC019	y	OTHER_B	MIDDLE	d	che	che	NO	NO	PREVIOUS_WRAPPER_RESOLVES	chey	chey	YES	PREVIOUS_WRAPPER_RULE	NO	chey	YES
E236	C3	B3	B3-S004	ANSETZEN · SOLLMASS	PROC038	okaiin	OTHER_B	FIRST	NONE	q	q	YES	YES	PREVIOUS_WRAPPER_RESOLVES	qokaiin	qokaiin	YES	PREVIOUS_WRAPPER_RULE	NO	qokaiin	YES
E237	C3	B3	B3-S004	DANACH · ZIELSTELLE	PROC131	otal	OTHER_B	MIDDLE	q	q	q	NO	NO	UNIQUE_BODY_REGISTER_POSITION	qotal	qotal	YES	BODY_REGISTER_POSITION_RULE	NO	qotal	YES
E238	C3	B3	B3-S004	VORRAT	PROC003	ar	OTHER_B	LAST	q	d	d	NO	NO	UNIQUE_BODY_REGISTER_POSITION	dar	dar	YES	BODY_REGISTER_POSITION_RULE	NO	dar	YES
E239	C3	B3	B3-S005	UMSETZEN; SCHLUSS	PROC076	chedy	OTHER_B	ONLY	START	d	s	NO	NO	EXPANDED_KEY_MAJORITY	dchedy	schedy	NO	MEMORIZED_LOCAL_EXCEPTION	YES	schedy	YES
E241	C3	B3	B3-S006	ANSETZEN · ZIELSTELLE	PROC048	okal	OTHER_B	MIDDLE	che	q	q	NO	NO	PREVIOUS_WRAPPER_RESOLVES	qokal	qokal	YES	PREVIOUS_WRAPPER_RULE	NO	qokal	YES
E242	C3	B3	B3-S006	FORTSETZEN · UMSETZEN; SCHLUSS	PROC079	olchedy	OTHER_B	LAST	q	NONE	NONE	NO	NO	UNIQUE_BODY_REGISTER_POSITION	olchedy	olchedy	YES	BODY_REGISTER_POSITION_RULE	NO	olchedy	YES
E243	C3	B3	B3-S007	ANSETZEN · SOLLMASS	PROC038	okaiin	OTHER_B	FIRST	NONE	q	q	YES	YES	PREVIOUS_WRAPPER_RESOLVES	qokaiin	qokaiin	YES	PREVIOUS_WRAPPER_RULE	NO	qokaiin	YES
E244	C3	B3	B3-S007	UMSETZEN · ARBEITSPOSTEN	PROC042	dy	OTHER_B	MIDDLE	q	che	che	NO	NO	UNIQUE_BODY_REGISTER_POSITION	chedy	chedy	YES	BODY_REGISTER_POSITION_RULE	NO	chedy	YES
E252	C3	B3	B3-S011	UMSETZEN · ARBEITSPOSTEN	PROC042	dy	OTHER_B	MIDDLE	q	che	che	NO	NO	UNIQUE_BODY_REGISTER_POSITION	chedy	chedy	YES	BODY_REGISTER_POSITION_RULE	NO	chedy	YES
E254	C3	B3	B3-S012	ANSATZ	PROC016	or	OTHER_B	FIRST	START	NONE	s	NO	NO	EXPANDED_KEY_MAJORITY	or	sor	NO	MEMORIZED_LOCAL_EXCEPTION	YES	sor	YES
E255	C3	B3	B3-S012	ABSETZEN; SCHLUSS	PROC078	edy	OTHER_B	LAST	s	sh	sh	NO	NO	PREVIOUS_WRAPPER_RESOLVES	shedy	shedy	YES	PREVIOUS_WRAPPER_RULE	NO	shedy	YES
E256	C3	B3	B3-S013	ANSETZEN · SOLLMASS	PROC038	okaiin	OTHER_B	FIRST	sh	q	q	YES	YES	PREVIOUS_WRAPPER_RESOLVES	qokaiin	qokaiin	YES	PREVIOUS_WRAPPER_RULE	NO	qokaiin	YES
E257	C3	B3	B3-S013	ZUDOSIEREN · PORTION	PROC069	kain	OTHER_B	MIDDLE	q	ch	ch	NO	NO	PREVIOUS_WRAPPER_RESOLVES	chkain	chkain	YES	PREVIOUS_WRAPPER_RULE	NO	chkain	YES
E258	C3	B3	B3-S013	BEREIT · KURZ · ARBEITSPOSTEN	PROC117	cthey	OTHER_B	MIDDLE	ch	sh	sh	NO	NO	PREVIOUS_WRAPPER_RESOLVES	shcthey	shcthey	YES	PREVIOUS_WRAPPER_RULE	NO	shcthey	YES
E266	C3	B3	B3-S018	ABSETZEN; SCHLUSS	PROC078	edy	OTHER_B	ONLY	q	sh	sh	YES	NO	PREVIOUS_WRAPPER_RESOLVES	shedy	shedy	YES	PREVIOUS_WRAPPER_RULE	NO	shedy	YES
E268	C3	B3	B3-S020	ZIELSTELLE	PROC055	al	OTHER_B	FIRST	q	che	d	YES	NO	EXPANDED_KEY_MAJORITY	cheal	dal	NO	MEMORIZED_LOCAL_EXCEPTION	YES	dal	YES
E270	C3	B3	B3-S021	ANSETZEN · SOLLMASS	PROC038	okaiin	OTHER_B	FIRST	NONE	q	q	YES	YES	PREVIOUS_WRAPPER_RESOLVES	qokaiin	qokaiin	YES	PREVIOUS_WRAPPER_RULE	NO	qokaiin	YES
E271	C3	B3	B3-S021	BEREIT · ARBEITSPOSTEN	PROC014	cthy	OTHER_B	MIDDLE	q	che	sh	NO	NO	EXPANDED_KEY_MAJORITY	checthy	shcthy	NO	MEMORIZED_LOCAL_EXCEPTION	YES	shcthy	YES
E272	C3	B3	B3-S021	ZIELSTELLE	PROC055	al	OTHER_B	MIDDLE	sh	d	d	NO	NO	PREVIOUS_WRAPPER_RESOLVES	dal	dal	YES	PREVIOUS_WRAPPER_RULE	NO	dal	YES
E273	C3	B3	B3-S021	ARBEITSPOSTEN	PROC019	y	OTHER_B	LAST	d	s	s	NO	NO	UNIQUE_BODY_REGISTER_POSITION	sy	sy	YES	BODY_REGISTER_POSITION_RULE	NO	sy	YES
E274	C3	B3	B3-S021	SOLLMASS	PROC009	aiin	OTHER_B	FIRST	START	s	s	NO	NO	EXPANDED_KEY_MAJORITY	saiin	saiin	YES	REGISTER_POSITION_PREVIOUS_MAJORITY	NO	saiin	YES
E277	C3	B3	B3-S021	ARBEITSPOSTEN	PROC019	y	OTHER_B	MIDDLE	sh	che	che	NO	NO	PREVIOUS_WRAPPER_RESOLVES	chey	chey	YES	PREVIOUS_WRAPPER_RULE	NO	chey	YES
E278	C3	B3	B3-S021	ZIELSTELLE	PROC055	al	OTHER_B	MIDDLE	che	t	t	NO	NO	PREVIOUS_WRAPPER_RESOLVES	tal	tal	YES	PREVIOUS_WRAPPER_RULE	NO	tal	YES
E279	C3	B3	B3-S021	BEREIT · ARBEITSPOSTEN	PROC014	cthy	OTHER_B	MIDDLE	t	sh	sh	NO	NO	PREVIOUS_WRAPPER_RESOLVES	shcthy	shcthy	YES	PREVIOUS_WRAPPER_RULE	NO	shcthy	YES
E281	C3	B3	B3-S022	DANACH · UMSETZEN; SCHLUSS	PROC145	otchedy	OTHER_B	ONLY	d	q	q	YES	YES	UNIQUE_BODY_REGISTER_POSITION	qotchedy	qotchedy	YES	BODY_REGISTER_POSITION_RULE	NO	qotchedy	YES
E283	C3	B3	B3-S024	UMSETZEN; SCHLUSS	PROC076	chedy	OTHER_B	ONLY	START	d	t	YES	NO	EXPANDED_KEY_MAJORITY	dchedy	tchedy	NO	MEMORIZED_LOCAL_EXCEPTION	YES	tchedy	YES
E287	C3	B3	B3-S026	UMSETZEN · ARBEITSPOSTEN	PROC042	dy	OTHER_B	MIDDLE	ch	che	che	NO	NO	UNIQUE_BODY_REGISTER_POSITION	chedy	chedy	YES	BODY_REGISTER_POSITION_RULE	NO	chedy	YES
E288	C3	B3	B3-S026	ANSETZEN · PORTION	PROC080	okain	OTHER_B	MIDDLE	che	q	q	NO	NO	PREVIOUS_WRAPPER_RESOLVES	qokain	qokain	YES	PREVIOUS_WRAPPER_RULE	NO	qokain	YES
E289	C3	B3	B3-S026	BEREIT · ARBEITSPOSTEN	PROC014	cthy	OTHER_B	MIDDLE	q	che	che	NO	NO	EXPANDED_KEY_MAJORITY	checthy	checthy	YES	REGISTER_POSITION_PREVIOUS_MAJORITY	NO	checthy	YES
E291	C3	B3	B3-S026	AUFFANGEN · LANG; SCHLUSS	PROC098	olkeedy	OTHER_B	ONLY	START	NONE	s	NO	NO	EXPANDED_KEY_MAJORITY	olkeedy	solkeedy	NO	MEMORIZED_LOCAL_EXCEPTION	YES	solkeedy	YES
E293	C3	B3	B3-S028	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	okeey	OTHER_B	FIRST	q	q	q	YES	YES	UNIQUE_BODY_REGISTER_POSITION	qokeey	qokeey	YES	BODY_REGISTER_POSITION_RULE	NO	qokeey	YES
E295	C3	B3	B3-S029	FORTSETZEN	PROC013	ol	OTHER_B	FIRST	q	s	s	YES	NO	UNIQUE_BODY_REGISTER_POSITION	sol	sol	YES	BODY_REGISTER_POSITION_RULE	NO	sol	YES
E299	C3	B3	B3-S030	SOLLMASS	PROC009	aiin	OTHER_B	LAST	q	s	s	NO	NO	PREVIOUS_WRAPPER_RESOLVES	saiin	saiin	YES	PREVIOUS_WRAPPER_RULE	NO	saiin	YES
E301	C3	B3	B3-S030	DANACH · UMSETZEN; SCHLUSS	PROC145	otchedy	OTHER_B	LAST	s	NONE	NONE	NO	NO	UNIQUE_BODY_REGISTER_POSITION	otchedy	otchedy	YES	BODY_REGISTER_POSITION_RULE	NO	otchedy	YES
E304	C3	B3	B3-S032	UMSETZEN · ARBEITSPOSTEN	PROC042	dy	OTHER_B	MIDDLE	che	che	che	NO	NO	UNIQUE_BODY_REGISTER_POSITION	chedy	chedy	YES	BODY_REGISTER_POSITION_RULE	NO	chedy	YES
E306	C3	B3	B3-S032	DANACH · SOLLMASS	PROC112	otaiin	OTHER_B	MIDDLE	q	NONE	NONE	NO	NO	UNIQUE_BODY_REGISTER_POSITION	otaiin	otaiin	YES	BODY_REGISTER_POSITION_RULE	NO	otaiin	YES
E309	C3	B3	B3-S034	ARBEITSGANG · ARBEITSSTUFE	PROC097	oiiin	OTHER_B	FIRST	START	s	s	YES	NO	UNIQUE_BODY_REGISTER_POSITION	soiiin	soiiin	YES	BODY_REGISTER_POSITION_RULE	NO	soiiin	YES
E310	C3	B3	B3-S034	BEREIT · ARBEITSPOSTEN	PROC014	cthy	OTHER_B	MIDDLE	s	che	che	NO	NO	PREVIOUS_WRAPPER_RESOLVES	checthy	checthy	YES	PREVIOUS_WRAPPER_RULE	NO	checthy	YES
E311	C3	B3	B3-S034	EINTRAGEN · ARBEITSPOSTEN	PROC004	ty	OTHER_B	MIDDLE	che	che	che	NO	NO	UNIQUE_BODY_REGISTER_POSITION	chety	chety	YES	BODY_REGISTER_POSITION_RULE	NO	chety	YES
E312	C3	B3	B3-S034	DANACH · SOLLMASS	PROC112	otaiin	OTHER_B	MIDDLE	che	NONE	NONE	NO	NO	UNIQUE_BODY_REGISTER_POSITION	otaiin	otaiin	YES	BODY_REGISTER_POSITION_RULE	NO	otaiin	YES
E314	C3	B3	B3-S034	ABSETZEN; SCHLUSS	PROC078	edy	OTHER_B	LAST	NONE	sh	sh	NO	NO	PREVIOUS_WRAPPER_RESOLVES	shedy	shedy	YES	PREVIOUS_WRAPPER_RULE	NO	shedy	YES
E317	C4	B4	B4-S002	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	okeey	OTHER_B	MIDDLE	q	q	q	NO	NO	EXPANDED_KEY_MAJORITY	qokeey	qokeey	YES	REGISTER_POSITION_PREVIOUS_MAJORITY	NO	qokeey	YES
E319	C4	B4	B4-S003	UMSETZEN · ARBEITSPOSTEN	PROC042	dy	OTHER_B	FIRST	q	che	che	YES	NO	UNIQUE_BODY_REGISTER_POSITION	chedy	chedy	YES	BODY_REGISTER_POSITION_RULE	NO	chedy	YES
E320	C4	B4	B4-S003	DANACH · ZIELSTELLE	PROC131	otal	OTHER_B	LAST	che	NONE	NONE	NO	NO	UNIQUE_BODY_REGISTER_POSITION	otal	otal	YES	BODY_REGISTER_POSITION_RULE	NO	otal	YES
E322	C4	B4	B4-S003	ANSETZEN · LANG · ARBEITSPOSTEN	PROC092	okeey	OTHER_B	MIDDLE	NONE	q	q	NO	NO	PREVIOUS_WRAPPER_RESOLVES	qokeey	qokeey	YES	PREVIOUS_WRAPPER_RULE	NO	qokeey	YES
E324	C4	B4	B4-S003	FORTSETZEN	PROC013	ol	OTHER_B	MIDDLE	q	t	t	NO	NO	PREVIOUS_WRAPPER_RESOLVES	tol	tol	YES	PREVIOUS_WRAPPER_RULE	NO	tol	YES
E325	C4	B4	B4-S003	ABSETZEN; SCHLUSS	PROC078	edy	OTHER_B	LAST	t	sh	sh	NO	NO	PREVIOUS_WRAPPER_RESOLVES	shedy	shedy	YES	PREVIOUS_WRAPPER_RULE	NO	shedy	YES
E328	C4	B4	B4-S005	UMSETZEN · ARBEITSPOSTEN	PROC042	dy	OTHER_B	MIDDLE	d	che	che	NO	NO	UNIQUE_BODY_REGISTER_POSITION	chedy	chedy	YES	BODY_REGISTER_POSITION_RULE	NO	chedy	YES
E332	C4	B4	B4-S008	SOLLMASS	PROC009	aiin	OTHER_B	FIRST	START	s	s	YES	NO	EXPANDED_KEY_MAJORITY	saiin	saiin	YES	REGISTER_POSITION_PREVIOUS_MAJORITY	NO	saiin	YES
E336	C4	B4	B4-S009	ABSETZEN; SCHLUSS	PROC078	edy	OTHER_B	ONLY	q	sh	sh	YES	NO	PREVIOUS_WRAPPER_RESOLVES	shedy	shedy	YES	PREVIOUS_WRAPPER_RULE	NO	shedy	YES
E338	C4	B4	B4-S011	SOLLMASS	PROC009	aiin	OTHER_B	FIRST	START	s	s	YES	NO	EXPANDED_KEY_MAJORITY	saiin	saiin	YES	REGISTER_POSITION_PREVIOUS_MAJORITY	NO	saiin	YES
E341	C4	B4	B4-S011	ANSETZEN · PORTION	PROC080	okain	OTHER_B	MIDDLE	NONE	NONE	NONE	NO	NO	PREVIOUS_WRAPPER_RESOLVES	okain	okain	YES	PREVIOUS_WRAPPER_RULE	NO	okain	YES
E342	C4	B4	B4-S011	UMSETZEN · ARBEITSPOSTEN	PROC042	dy	OTHER_B	LAST	NONE	ch	ch	NO	NO	PREVIOUS_WRAPPER_RESOLVES	chdy	chdy	YES	PREVIOUS_WRAPPER_RULE	NO	chdy	YES
E343	C4	B4	B4-S011	FORTSETZEN	PROC013	ol	OTHER_B	FIRST	START	s	s	NO	NO	UNIQUE_BODY_REGISTER_POSITION	sol	sol	YES	BODY_REGISTER_POSITION_RULE	NO	sol	YES
E347	C4	B4	B4-S013	ABSETZEN; SCHLUSS	PROC078	edy	OTHER_B	LAST	q	sh	sh	NO	NO	EXPANDED_KEY_MAJORITY	shedy	shedy	YES	REGISTER_POSITION_PREVIOUS_MAJORITY	NO	shedy	YES
E348	C4	B4	B4-S014	ANSATZ	PROC016	or	OTHER_B	FIRST	START	NONE	NONE	YES	NO	EXPANDED_KEY_MAJORITY	or	or	YES	REGISTER_POSITION_PREVIOUS_MAJORITY	NO	or	YES
E349	C4	B4	B4-S014	ARBEITSPOSTEN	PROC019	y	OTHER_B	MIDDLE	NONE	che	che	NO	NO	PREVIOUS_WRAPPER_RESOLVES	chey	chey	YES	PREVIOUS_WRAPPER_RULE	NO	chey	YES
E352	C4	B4	B4-S015	ANSETZEN · PORTION	PROC080	okain	OTHER_B	FIRST	START	NONE	q	YES	NO	EXPANDED_KEY_MAJORITY	okain	qokain	NO	MEMORIZED_LOCAL_EXCEPTION	YES	qokain	YES
E354	C4	B4	B4-S015	ZUDOSIEREN · PORTION	PROC069	kain	OTHER_B	MIDDLE	sh	NONE	NONE	NO	NO	PREVIOUS_WRAPPER_RESOLVES	kain	kain	YES	PREVIOUS_WRAPPER_RULE	NO	kain	YES
E358	C4	B4	B4-S016	FORTSETZEN · ZUDOSIEREN · PORTION	PROC070	olkain	OTHER_B	FIRST	NONE	q	q	YES	YES	UNIQUE_BODY_REGISTER_POSITION	qolkain	qolkain	YES	BODY_REGISTER_POSITION_RULE	NO	qolkain	YES
E359	C4	B4	B4-S016	ZIELSTELLE	PROC055	al	OTHER_B	LAST	q	d	d	NO	NO	UNIQUE_BODY_REGISTER_POSITION	dal	dal	YES	BODY_REGISTER_POSITION_RULE	NO	dal	YES
E361	C4	B4	B4-S016	ABSETZEN; SCHLUSS	PROC078	edy	OTHER_B	LAST	s	sh	sh	NO	NO	PREVIOUS_WRAPPER_RESOLVES	shedy	shedy	YES	PREVIOUS_WRAPPER_RULE	NO	shedy	YES
E365	C5	B5	B5-S003	ZIELSTELLE	PROC055	al	OTHER_B	FIRST	START	d	d	NO	NO	PREVIOUS_WRAPPER_RESOLVES	dal	dal	YES	PREVIOUS_WRAPPER_RULE	NO	dal	YES
E366	C5	B5	B5-S003	FORTSETZEN	PROC013	ol	OTHER_B	MIDDLE	d	NONE	che	NO	NO	EXPANDED_KEY_MAJORITY	ol	cheol	NO	MEMORIZED_LOCAL_EXCEPTION	YES	cheol	YES
E369	C5	B5	B5-S003	SOLLMASS	PROC009	aiin	OTHER_B	LAST	ch	NONE	NONE	NO	NO	PREVIOUS_WRAPPER_RESOLVES	aiin	aiin	YES	PREVIOUS_WRAPPER_RULE	NO	aiin	YES
E370	C5	B5	B5-S003	FORTSETZEN	PROC013	ol	OTHER_B	FIRST	START	s	s	NO	NO	UNIQUE_BODY_REGISTER_POSITION	sol	sol	YES	BODY_REGISTER_POSITION_RULE	NO	sol	YES
E372	C5	B5	B5-S003	UMSETZEN · ARBEITSPOSTEN	PROC042	dy	OTHER_B	LAST	d	che	che	NO	NO	PREVIOUS_WRAPPER_RESOLVES	chedy	chedy	YES	PREVIOUS_WRAPPER_RULE	NO	chedy	YES
