profile	statement_id	record_unit_id	page	rendered_surface_sequence	master_card_sequence	atomic_meaning_sequence_de	changed_tokens	roundtrip
CH_OPEN_HAND	B2-S015	B2	f82r	tshey qokeedy	MC141|MC082	Klarlauf | lange einwirken; Schluss	0	PASS
CH_OPEN_HAND	B2-S016	B2	f82r	chal lchedar ches chaiin oteey okaiin okey pchedy	MC154|MC011|MC152|MC039|MC063|MC120|MC007|MC070	dorthin | Quellabführung | Teilen | Sollmaß | Langfolge | bemessen | kurz einwirken | Zuführung; Schluss	3	PASS
CH_OPEN_HAND	B2-S017	B2	f82r	rsheal daldy	MC102|MC079	Kurzhalt am Ziel | Zielschluss	0	PASS
CH_OPEN_HAND	B2-S018	B2	f82r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
CH_OPEN_HAND	B2-S019	B2	f82r	rshedy	MC084	Waschschluss	0	PASS
CH_OPEN_HAND	B2-S020	B2	f82r	qoteedy	MC173	lange Folgestufe; Schluss	0	PASS
CH_OPEN_HAND	B2-S021	B2	f82r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
CH_OPEN_HAND	B2-S022	B2	f82r	lochedy	MC167	Abführung; Schluss	0	PASS
CH_OPEN_HAND	B3-S001	B3	f83r	olkeedy	MC045	lange sammeln; Schluss	0	PASS
CH_OPEN_HAND	B3-S002	B3	f83r	otal chkeedy	MC093|MC110	danach dorthin | Langwärmen; Schluss	1	PASS
CH_OPEN_HAND	B3-S003	B3	f83r	chey chaiin chey lchedy	MC123|MC039|MC123|MC155	dies | Sollmaß | dies | abführen; Schluss	1	PASS
CH_OPEN_HAND	B3-S004	B3	f83r	okaiin otal char	MC120|MC093|MC055	bemessen | danach dorthin | davon	3	PASS
CH_OPEN_HAND	B3-S005	B3	f83r	schedy	MC025	überführen; Schluss	0	PASS
CH_OPEN_HAND	B3-S006	B3	f83r	chedchy okal olchedy	MC064|MC040|MC028	Postentransfer | dorthin einsetzen | weiterführen; Schluss	1	PASS
CH_OPEN_HAND	B3-S007	B3	f83r	okaiin chdy qokeedy	MC120|MC074|MC082	bemessen | überführen | lange einwirken; Schluss	2	PASS
CH_OPEN_HAND	B3-S008	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
CH_OPEN_HAND	B3-S009	B3	f83r	choky	MC026	einsetzen	1	PASS
CH_OPEN_HAND	B3-S010	B3	f83r	pchedal otedy	MC126|MC135	Zielzuführung | Kurzfolge; Schluss	0	PASS
CH_OPEN_HAND	B3-S011	B3	f83r	shecthedchy choky chdy chary	MC043|MC026|MC074|MC009	Vorbereitungstransfer | einsetzen | überführen | Quellposten	2	PASS
CH_OPEN_HAND	B3-S012	B3	f83r	chor cheedy	MC080|MC128	Ansatz | kurz absetzen; Schluss	2	PASS
CH_OPEN_HAND	B3-S013	B3	f83r	okaiin chkain qcthey qokedy	MC120|MC105|MC073|MC083	bemessen | Anteil | kurz vorbereiten | kurz einwirken; Schluss	2	PASS
CH_OPEN_HAND	B3-S014	B3	f83r	okair sheedy	MC081|MC003	Laufeinsatz | Langabsetzen; Schluss	0	PASS
CH_OPEN_HAND	B3-S015	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
CH_OPEN_HAND	B3-S016	B3	f83r	lo okchedy	MC030|MC005	Abzug | einführen; Schluss	1	PASS
CH_OPEN_HAND	B3-S017	B3	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
CH_OPEN_HAND	B3-S018	B3	f83r	cheedy	MC128	kurz absetzen; Schluss	1	PASS
CH_OPEN_HAND	B3-S019	B3	f83r	qokshedy	MC151	Einsatzabsetzen; Schluss	0	PASS
CH_OPEN_HAND	B3-S020	B3	f83r	chal lchedy	MC154|MC155	dorthin | abführen; Schluss	1	PASS
CH_OPEN_HAND	B3-S021	B3	f83r	okaiin checthy chal chey chaiin shedal shecthy chey chal checthy dalchdy	MC120|MC161|MC154|MC123|MC039|MC113|MC137|MC123|MC154|MC161|MC031	bemessen | bereit | dorthin | dies | Sollmaß | am Ziel absetzen | Kurzvorbereitung | dies | dorthin | bereit | Zieltransfer; Schluss	7	PASS
CH_OPEN_HAND	B3-S022	B3	f83r	qotchedy	MC057	Folgetransfer; Schluss	0	PASS
CH_OPEN_HAND	B3-S023	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
CH_OPEN_HAND	B3-S024	B3	f83r	schedy	MC025	überführen; Schluss	1	PASS
CH_OPEN_HAND	B3-S025	B3	f83r	qokchdy	MC088	einführen; Schluss	0	PASS
CH_OPEN_HAND	B3-S026	B3	f83r	cheedar chldaiin chdy okain checthy chealror olkeedy	MC042|MC144|MC074|MC017|MC161|MC146|MC045	Quelltransfer | Sollabsetzung | überführen | Anteil zugeben | bereit | Zielbereitung | lange sammeln; Schluss	3	PASS
CH_OPEN_HAND	B3-S027	B3	f83r	qoteedy	MC173	lange Folgestufe; Schluss	0	PASS
CH_OPEN_HAND	B3-S028	B3	f83r	okeey qokedy	MC002|MC083	lange einwirken | kurz einwirken; Schluss	1	PASS
CH_OPEN_HAND	B3-S029	B3	f83r	cheol cheeety qokedy	MC153|MC094|MC083	weiter | Vollteil | kurz einwirken; Schluss	1	PASS
CH_OPEN_HAND	B3-S030	B3	f83r	choky chaiin schedair otchedy	MC026|MC039|MC116|MC057	einsetzen | Sollmaß | Weiterlauf | Folgetransfer; Schluss	2	PASS
CH_OPEN_HAND	B3-S031	B3	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
CH_OPEN_HAND	B3-S032	B3	f83r	chedain chdy qotedaiin otaiin otedy	MC145|MC074|MC018|MC060|MC135	Anteilstransfer | überführen | Kurzsoll | Folgemaß | Kurzfolge; Schluss	1	PASS
CH_OPEN_HAND	B3-S033	B3	f83r	ldy	MC004	abziehen; Schluss	0	PASS
CH_OPEN_HAND	B3-S034	B3	f83r	oiiin checthy chety otaiin olsaly cheedy	MC033|MC161|MC086|MC060|MC078|MC128	Arbeitsstufe | bereit | Anteil | Folgemaß | Zwischenziel | kurz absetzen; Schluss	2	PASS
CH_OPEN_HAND	B4-S001	B4	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
CH_OPEN_HAND	B4-S002	B4	f83r	qolchey okeey qokedy	MC162|MC002|MC083	Weiterposten | lange einwirken | kurz einwirken; Schluss	1	PASS
CH_OPEN_HAND	B4-S003	B4	f83r	chdy otal otchey okeey choky cheol cheedy	MC074|MC093|MC171|MC002|MC026|MC153|MC128	überführen | danach dorthin | das nächste | lange einwirken | einsetzen | weiter | kurz absetzen; Schluss	5	PASS
CH_OPEN_HAND	B4-S004	B4	f83r	qokylddy	MC164	Festsetzen; Schluss	0	PASS
CH_OPEN_HAND	B4-S005	B4	f83r	dain chdy qokeedy	MC059|MC074|MC082	Einlage | überführen | lange einwirken; Schluss	1	PASS
CH_OPEN_HAND	B4-S006	B4	f83r	shckhedy	MC143	seihen; Schluss	0	PASS
CH_OPEN_HAND	B4-S007	B4	f83r	shckhedy	MC143	seihen; Schluss	0	PASS
CH_OPEN_HAND	B4-S008	B4	f83r	chaiin cheeky sheey qokedy	MC039|MC032|MC095|MC083	Sollmaß | länger bearbeiten | Langhalt | kurz einwirken; Schluss	1	PASS
CH_OPEN_HAND	B4-S009	B4	f83r	cheedy	MC128	kurz absetzen; Schluss	1	PASS
CH_OPEN_HAND	B4-S010	B4	f83r	oldy	MC019	fertig	0	PASS
CH_OPEN_HAND	B4-S011	B4	f83r	chaiin cheky okeeol okain chdy cheol lkedy	MC039|MC147|MC150|MC017|MC074|MC153|MC124	Sollmaß | kurz wärmen | Langfortsetzung | Anteil zugeben | überführen | weiter | Kurzabzug; Schluss	2	PASS
CH_OPEN_HAND	B4-S012	B4	f83r	lchedy	MC155	abführen; Schluss	0	PASS
CH_OPEN_HAND	B4-S013	B4	f83r	qokol cheedy	MC024|MC128	Weiter einsetzen | kurz absetzen; Schluss	1	PASS
CH_OPEN_HAND	B4-S014	B4	f83r	chor chey qockhey dairydy	MC080|MC123|MC165|MC091	Ansatz | dies | Kurzdurchgang | Laufschluss	1	PASS
CH_OPEN_HAND	B4-S015	B4	f83r	okain cheey chkain chckhal solkey lchedy	MC017|MC119|MC105|MC022|MC050|MC155	Anteil zugeben | Klarauszug | Anteil | Zielpassage | Kurzsammlung | abführen; Schluss	3	PASS
CH_OPEN_HAND	B4-S016	B4	f83r	olkain chal skar cheedy	MC097|MC154|MC089|MC128	weiterer Anteil | dorthin | Quellausguss | kurz absetzen; Schluss	3	PASS
CH_OPEN_HAND	B5-S001	B5	f83r	otchdy	MC067	Nachtransfer; Schluss	0	PASS
CH_OPEN_HAND	B5-S002	B5	f83r	qokchdy	MC088	einführen; Schluss	0	PASS
CH_OPEN_HAND	B5-S003	B5	f83r	shedal chal cheol lol chdal chaiin cheol daiiin chdy	MC113|MC154|MC153|MC092|MC001|MC039|MC153|MC172|MC074	am Ziel absetzen | dorthin | weiter | Weiterabzug | Zieltransfer | Sollmaß | weiter | Endstufe | überführen	4	PASS
CH_OPEN_HAND	B6-S001	B6	f83r	solkeey qekey raly cheol chaiin cheol dain chey ldalor	MC020|MC052|MC046|MC153|MC039|MC153|MC059|MC123|MC101	Langsammlung | Kurzbearbeitung | Endposten | weiter | Sollmaß | weiter | Einlage | dies | Endziel	3	PASS
Q_CELL_HAND	H1-S001	H1	f10r	dchey cthoor char chety os chair otytchol qoky aiin etyd	MC071|MC158|MC055|MC086|MC159|MC014|MC069|MC026|MC039|MC108	Grundteil | Vorbereitung | davon | Anteil | Aufnahmegefäß | Zuguss | Folgeteil | einsetzen | Sollmaß | Kurzteil	3	PASS
Q_CELL_HAND	H1-S002	H1	f10r	qokchy qotchol qol cthy	MC103|MC163|MC153|MC161	weiterbearbeiten | Weitergang | weiter | bereit	1	PASS
Q_CELL_HAND	H2-S001	H2	f10r	ycheor cthy or cthaiin qoctholy y y aiin y	MC075|MC161|MC080|MC169|MC115|MC123|MC123|MC039|MC123	Auszugsansatz | bereit | Ansatz | Sollvorbereitung | Folgeposten | dies | dies | Sollmaß | dies	5	PASS
Q_CELL_HAND	H2-S002	H2	f10r	qotchor or otol qol olor qol aiin char	MC013|MC080|MC053|MC153|MC157|MC153|MC039|MC055	Folgeansatz | Ansatz | Fortgang | weiter | derselbe Ansatz | weiter | Sollmaß | davon	6	PASS
Q_CELL_HAND	H2-S003	H2	f10r	oykchor or or y kaiiin y chodaiin	MC027|MC080|MC080|MC123|MC048|MC123|MC087	Arbeitsansatz | Ansatz | Ansatz | dies | Arbeitsstufe | dies | Zugabemaß	4	PASS
Q_CELL_HAND	H3-S001	H3	f11r	tshol schoal cfhy shfydaiin cphy cheey tchody	MC098|MC049|MC129|MC111|MC156|MC119|MC037	Kochgut | Sudansatz | Auswringen | Stehzeit | Nachseihen | Klarauszug | Endzugabe; Schluss	1	PASS
Q_CELL_HAND	H3-S002	H3	f11r	shoyty	MC062	Zugabeteil	0	PASS
Q_CELL_HAND	H3-S003	H3	f11r	schol y kchy y aiin	MC142|MC123|MC117|MC123|MC039	vom vorigen | dies | Bearbeiten | dies | Sollmaß	4	PASS
Q_CELL_HAND	H3-S004	H3	f11r	qotchy okchol cthy y	MC107|MC041|MC161|MC123	Folgeposten | Weiterverarbeitung | bereit | dies	1	PASS
Q_CELL_HAND	H4-S001	H4	f55v	qokaiin aiin ykain ykan ody	MC120|MC039|MC047|MC148|MC100	bemessen | Sollmaß | erste Portion | zweite Portion | Abkühlen	1	PASS
Q_CELL_HAND	H4-S002	H4	f55v	aiin chdy talam	MC039|MC074|MC160	Sollmaß | überführen | Verwahrort	2	PASS
Q_CELL_HAND	H4-S003	H4	f55v	ykaiin cheoar cheeky oldy	MC170|MC085|MC032|MC019	Sollportion | Quellauszug | länger bearbeiten | fertig	0	PASS
Q_CELL_HAND	H4-S004	H4	f55v	aiin qokal oltchy or y orain	MC039|MC040|MC021|MC080|MC123|MC072	Sollmaß | dorthin einsetzen | Folgebereitung | Ansatz | dies | Bereitungsanteil	1	PASS
Q_CELL_HAND	H5-S001	H5	f56r	chochor sho chodaly aiin sho kchol qotchor qoky al	MC125|MC034|MC010|MC039|MC034|MC090|MC013|MC026|MC154	Zugabeansatz | weitere Zutat | Zielzugabe | Sollmaß | weitere Zutat | Weiterverarbeitung | Folgeansatz | einsetzen | dorthin	5	PASS
Q_CELL_HAND	H5-S002	H5	f56r	schol choy qoky cheeckhody	MC142|MC131|MC026|MC099	vom vorigen | Zugabeposten | einsetzen | Langpassage; Schluss	1	PASS
Q_CELL_HAND	H5-S003	H5	f56r	sh sho kchey qokokchy	MC114|MC034|MC122|MC015	Halten | weitere Zutat | Kurzbearbeitung | erneut einsetzen	1	PASS
Q_CELL_HAND	H5-S004	H5	f56r	qokchy chokcheo kchal	MC103|MC006|MC077	weiterbearbeiten | Auszug einsetzen | Zielbearbeitung	1	PASS
Q_CELL_HAND	H5-S005	H5	f56r	sho qokchy kchoar sotodan	MC034|MC103|MC136|MC068	weitere Zutat | weiterbearbeiten | Quellauszug | Folgeanwendung	1	PASS
Q_CELL_HAND	H5-S006	H5	f56r	otchey keol aiin	MC171|MC104|MC039	das nächste | Kurzfortsetzung | Sollmaß	1	PASS
Q_CELL_HAND	B1-S001	B1	f81v	qokedy	MC083	kurz einwirken; Schluss	0	PASS
Q_CELL_HAND	B1-S002	B1	f81v	qokaiin kair qokal char qol kain qolkain al qol rol dl olor qol sheckhal aiin qokeedal aiin shckhy schedy	MC120|MC023|MC040|MC055|MC153|MC105|MC097|MC154|MC153|MC016|MC012|MC157|MC153|MC058|MC039|MC096|MC039|MC035|MC025	bemessen | Beckenlauf | dorthin einsetzen | davon | weiter | Anteil | weiterer Anteil | dorthin | weiter | Anschluss | Zusatz | derselbe Ansatz | weiter | Kurze Zielpassage | Sollmaß | Langer Zieleinsatz | Sollmaß | durchleiten | überführen; Schluss	10	PASS
Q_CELL_HAND	B1-S003	B1	f81v	qol sshkchdy	MC153|MC061	weiter | Haltetransfer; Schluss	0	PASS
Q_CELL_HAND	B1-S004	B1	f81v	chdy qol cheedy	MC074|MC153|MC128	überführen | weiter | kurz absetzen; Schluss	3	PASS
Q_CELL_HAND	B1-S005	B1	f81v	qolchedy	MC028	weiterführen; Schluss	0	PASS
Q_CELL_HAND	B1-S006	B1	f81v	qokain shckhy dl ral	MC017|MC035|MC012|MC056	Anteil zugeben | durchleiten | Zusatz | Zielmarke	0	PASS
Q_CELL_HAND	B1-S007	B1	f81v	qokchdy	MC088	einführen; Schluss	0	PASS
Q_CELL_HAND	B1-S008	B1	f81v	y qol cheky qol cheedy	MC123|MC153|MC147|MC153|MC128	dies | weiter | kurz wärmen | weiter | kurz absetzen; Schluss	4	PASS
Q_CELL_HAND	B1-S009	B1	f81v	qokedy	MC083	kurz einwirken; Schluss	0	PASS
Q_CELL_HAND	B1-S010	B1	f81v	qokedy	MC083	kurz einwirken; Schluss	0	PASS
Q_CELL_HAND	B1-S011	B1	f81v	shckhy qoky	MC035|MC026	durchleiten | einsetzen	1	PASS
Q_CELL_HAND	B1-S012	B1	f81v	lsho qokey lshedy	MC130|MC007|MC038	Waschgang | kurz einwirken | Waschgang; Schluss	0	PASS
Q_CELL_HAND	B1-S013	B1	f81v	lshedy	MC038	Waschgang; Schluss	0	PASS
Q_CELL_HAND	B1-S014	B1	f81v	chdy qolky lchedal qol otar	MC074|MC134|MC051|MC153|MC121	überführen | Weitergang | Zielabführung | weiter | Folgequelle	1	PASS
Q_CELL_HAND	B1-S015	B1	f81v	ytey qokchedy	MC109|MC005	Kurzteil | einführen; Schluss	1	PASS
Q_CELL_HAND	B1-S016	B1	f81v	qokal qokeey qol cheedy	MC040|MC002|MC153|MC128	dorthin einsetzen | lange einwirken | weiter | kurz absetzen; Schluss	1	PASS
Q_CELL_HAND	B1-S017	B1	f81v	al teol dchdy	MC154|MC106|MC139	dorthin | Kurzfortsetzung | Transfer; Schluss	1	PASS
Q_CELL_HAND	B1-S018	B1	f81v	ly dsheol oiiin olkeedy	MC118|MC076|MC033|MC045	Abführposten | Kurzhalt | Arbeitsstufe | lange sammeln; Schluss	0	PASS
Q_CELL_HAND	B1-S019	B1	f81v	cheedy	MC128	kurz absetzen; Schluss	1	PASS
Q_CELL_HAND	B1-S020	B1	f81v	cheky shckhedy	MC147|MC143	kurz wärmen | seihen; Schluss	0	PASS
Q_CELL_HAND	B1-S021	B1	f81v	al	MC154	dorthin	1	PASS
Q_CELL_HAND	B2-S001	B2	f82r	schedy	MC025	überführen; Schluss	1	PASS
Q_CELL_HAND	B2-S002	B2	f82r	qolchedy	MC028	weiterführen; Schluss	0	PASS
Q_CELL_HAND	B2-S003	B2	f82r	qokain y qokeedy	MC017|MC123|MC082	Anteil zugeben | dies | lange einwirken; Schluss	1	PASS
Q_CELL_HAND	B2-S004	B2	f82r	qokal lcheckhy lched qokeey lcheckhedy	MC040|MC168|MC127|MC002|MC133	dorthin einsetzen | Abführpassage | Abführung | lange einwirken | Trennabzug; Schluss	0	PASS
Q_CELL_HAND	B2-S005	B2	f82r	qokaly solkaiin shckhy qokaiin qokaiin octheol chkeey ldy	MC054|MC036|MC035|MC120|MC120|MC112|MC166|MC004	Zieleinsatz | Sollsammlung | durchleiten | bemessen | bemessen | Fortsetzung vorbereiten | Langwärmen | abziehen; Schluss	1	PASS
Q_CELL_HAND	B2-S006	B2	f82r	oteey qokal sheckhy qoky	MC063|MC040|MC132|MC026	Langfolge | dorthin einsetzen | Kurzpassage | einsetzen	0	PASS
Q_CELL_HAND	B2-S007	B2	f82r	dshedy	MC138	Kurzabsetzen; Schluss	0	PASS
Q_CELL_HAND	B2-S008	B2	f82r	otaiin qokar cheedy	MC060|MC044|MC128	Folgemaß | Quelleinsatz | kurz absetzen; Schluss	2	PASS
Q_CELL_HAND	B2-S009	B2	f82r	solshedy	MC149	Folgeabsetzen; Schluss	0	PASS
Q_CELL_HAND	B2-S010	B2	f82r	qokeey qoky ls cheey	MC002|MC026|MC065|MC119	lange einwirken | einsetzen | Auslass | Klarauszug	0	PASS
Q_CELL_HAND	B2-S011	B2	f82r	qokain char qokain qokeedy	MC017|MC055|MC017|MC082	Anteil zugeben | davon | Anteil zugeben | lange einwirken; Schluss	2	PASS
Q_CELL_HAND	B2-S012	B2	f82r	lchy cheey qcthey qokeey lcheey aiin y qokeeedy	MC008|MC119|MC073|MC002|MC066|MC039|MC123|MC140	Abführgut | Klarauszug | kurz vorbereiten | lange einwirken | Klarabzug | Sollmaß | dies | Volleinsatz; Schluss	2	PASS
Q_CELL_HAND	B2-S013	B2	f82r	lchedy	MC155	abführen; Schluss	0	PASS
Q_CELL_HAND	B2-S014	B2	f82r	lar	MC029	Quellabzug	0	PASS
Q_CELL_HAND	B2-S015	B2	f82r	tshey qokeedy	MC141|MC082	Klarlauf | lange einwirken; Schluss	0	PASS
Q_CELL_HAND	B2-S016	B2	f82r	al lchedar ches aiin oteey qokaiin qokey pchedy	MC154|MC011|MC152|MC039|MC063|MC120|MC007|MC070	dorthin | Quellabführung | Teilen | Sollmaß | Langfolge | bemessen | kurz einwirken | Zuführung; Schluss	2	PASS
Q_CELL_HAND	B2-S017	B2	f82r	rsheal daldy	MC102|MC079	Kurzhalt am Ziel | Zielschluss	0	PASS
Q_CELL_HAND	B2-S018	B2	f82r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
Q_CELL_HAND	B2-S019	B2	f82r	rshedy	MC084	Waschschluss	0	PASS
Q_CELL_HAND	B2-S020	B2	f82r	qoteedy	MC173	lange Folgestufe; Schluss	0	PASS
Q_CELL_HAND	B2-S021	B2	f82r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
Q_CELL_HAND	B2-S022	B2	f82r	lochedy	MC167	Abführung; Schluss	0	PASS
Q_CELL_HAND	B3-S001	B3	f83r	olkeedy	MC045	lange sammeln; Schluss	0	PASS
Q_CELL_HAND	B3-S002	B3	f83r	qotal chkeedy	MC093|MC110	danach dorthin | Langwärmen; Schluss	0	PASS
Q_CELL_HAND	B3-S003	B3	f83r	y aiin y lchedy	MC123|MC039|MC123|MC155	dies | Sollmaß | dies | abführen; Schluss	3	PASS
Q_CELL_HAND	B3-S004	B3	f83r	qokaiin qotal char	MC120|MC093|MC055	bemessen | danach dorthin | davon	1	PASS
Q_CELL_HAND	B3-S005	B3	f83r	schedy	MC025	überführen; Schluss	0	PASS
Q_CELL_HAND	B3-S006	B3	f83r	chedchy qokal qolchedy	MC064|MC040|MC028	Postentransfer | dorthin einsetzen | weiterführen; Schluss	1	PASS
Q_CELL_HAND	B3-S007	B3	f83r	qokaiin chdy qokeedy	MC120|MC074|MC082	bemessen | überführen | lange einwirken; Schluss	1	PASS
Q_CELL_HAND	B3-S008	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
Q_CELL_HAND	B3-S009	B3	f83r	qoky	MC026	einsetzen	0	PASS
Q_CELL_HAND	B3-S010	B3	f83r	pchedal otedy	MC126|MC135	Zielzuführung | Kurzfolge; Schluss	0	PASS
Q_CELL_HAND	B3-S011	B3	f83r	shecthedchy qoky chdy chary	MC043|MC026|MC074|MC009	Vorbereitungstransfer | einsetzen | überführen | Quellposten	1	PASS
Q_CELL_HAND	B3-S012	B3	f83r	or cheedy	MC080|MC128	Ansatz | kurz absetzen; Schluss	2	PASS
Q_CELL_HAND	B3-S013	B3	f83r	qokaiin kain qcthey qokedy	MC120|MC105|MC073|MC083	bemessen | Anteil | kurz vorbereiten | kurz einwirken; Schluss	2	PASS
Q_CELL_HAND	B3-S014	B3	f83r	okair sheedy	MC081|MC003	Laufeinsatz | Langabsetzen; Schluss	0	PASS
Q_CELL_HAND	B3-S015	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
Q_CELL_HAND	B3-S016	B3	f83r	lo qokchedy	MC030|MC005	Abzug | einführen; Schluss	0	PASS
Q_CELL_HAND	B3-S017	B3	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
Q_CELL_HAND	B3-S018	B3	f83r	cheedy	MC128	kurz absetzen; Schluss	1	PASS
Q_CELL_HAND	B3-S019	B3	f83r	qokshedy	MC151	Einsatzabsetzen; Schluss	0	PASS
Q_CELL_HAND	B3-S020	B3	f83r	al lchedy	MC154|MC155	dorthin | abführen; Schluss	1	PASS
Q_CELL_HAND	B3-S021	B3	f83r	qokaiin cthy al y aiin shedal shecthy y al cthy dalchdy	MC120|MC161|MC154|MC123|MC039|MC113|MC137|MC123|MC154|MC161|MC031	bemessen | bereit | dorthin | dies | Sollmaß | am Ziel absetzen | Kurzvorbereitung | dies | dorthin | bereit | Zieltransfer; Schluss	7	PASS
Q_CELL_HAND	B3-S022	B3	f83r	qotchedy	MC057	Folgetransfer; Schluss	0	PASS
Q_CELL_HAND	B3-S023	B3	f83r	lchedy	MC155	abführen; Schluss	0	PASS
Q_CELL_HAND	B3-S024	B3	f83r	schedy	MC025	überführen; Schluss	1	PASS
Q_CELL_HAND	B3-S025	B3	f83r	qokchdy	MC088	einführen; Schluss	0	PASS
Q_CELL_HAND	B3-S026	B3	f83r	cheedar chldaiin chdy qokain cthy chealror olkeedy	MC042|MC144|MC074|MC017|MC161|MC146|MC045	Quelltransfer | Sollabsetzung | überführen | Anteil zugeben | bereit | Zielbereitung | lange sammeln; Schluss	3	PASS
Q_CELL_HAND	B3-S027	B3	f83r	qoteedy	MC173	lange Folgestufe; Schluss	0	PASS
Q_CELL_HAND	B3-S028	B3	f83r	qokeey qokedy	MC002|MC083	lange einwirken | kurz einwirken; Schluss	0	PASS
Q_CELL_HAND	B3-S029	B3	f83r	qol cheeety qokedy	MC153|MC094|MC083	weiter | Vollteil | kurz einwirken; Schluss	1	PASS
Q_CELL_HAND	B3-S030	B3	f83r	qoky aiin schedair otchedy	MC026|MC039|MC116|MC057	einsetzen | Sollmaß | Weiterlauf | Folgetransfer; Schluss	1	PASS
Q_CELL_HAND	B3-S031	B3	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
Q_CELL_HAND	B3-S032	B3	f83r	chedain chdy qotedaiin otaiin otedy	MC145|MC074|MC018|MC060|MC135	Anteilstransfer | überführen | Kurzsoll | Folgemaß | Kurzfolge; Schluss	1	PASS
Q_CELL_HAND	B3-S033	B3	f83r	ldy	MC004	abziehen; Schluss	0	PASS
Q_CELL_HAND	B3-S034	B3	f83r	oiiin cthy chety otaiin olsaly cheedy	MC033|MC161|MC086|MC060|MC078|MC128	Arbeitsstufe | bereit | Anteil | Folgemaß | Zwischenziel | kurz absetzen; Schluss	3	PASS
Q_CELL_HAND	B4-S001	B4	f83r	qokeedy	MC082	lange einwirken; Schluss	0	PASS
Q_CELL_HAND	B4-S002	B4	f83r	qolchey qokeey qokedy	MC162|MC002|MC083	Weiterposten | lange einwirken | kurz einwirken; Schluss	0	PASS
Q_CELL_HAND	B4-S003	B4	f83r	chdy qotal otchey qokeey qoky qol cheedy	MC074|MC093|MC171|MC002|MC026|MC153|MC128	überführen | danach dorthin | das nächste | lange einwirken | einsetzen | weiter | kurz absetzen; Schluss	4	PASS
Q_CELL_HAND	B4-S004	B4	f83r	qokylddy	MC164	Festsetzen; Schluss	0	PASS
Q_CELL_HAND	B4-S005	B4	f83r	dain chdy qokeedy	MC059|MC074|MC082	Einlage | überführen | lange einwirken; Schluss	1	PASS
Q_CELL_HAND	B4-S006	B4	f83r	shckhedy	MC143	seihen; Schluss	0	PASS
Q_CELL_HAND	B4-S007	B4	f83r	shckhedy	MC143	seihen; Schluss	0	PASS
Q_CELL_HAND	B4-S008	B4	f83r	aiin cheeky sheey qokedy	MC039|MC032|MC095|MC083	Sollmaß | länger bearbeiten | Langhalt | kurz einwirken; Schluss	1	PASS
Q_CELL_HAND	B4-S009	B4	f83r	cheedy	MC128	kurz absetzen; Schluss	1	PASS
Q_CELL_HAND	B4-S010	B4	f83r	oldy	MC019	fertig	0	PASS
Q_CELL_HAND	B4-S011	B4	f83r	aiin cheky okeeol qokain chdy qol lkedy	MC039|MC147|MC150|MC017|MC074|MC153|MC124	Sollmaß | kurz wärmen | Langfortsetzung | Anteil zugeben | überführen | weiter | Kurzabzug; Schluss	3	PASS
Q_CELL_HAND	B4-S012	B4	f83r	lchedy	MC155	abführen; Schluss	0	PASS
Q_CELL_HAND	B4-S013	B4	f83r	qokol cheedy	MC024|MC128	Weiter einsetzen | kurz absetzen; Schluss	1	PASS
Q_CELL_HAND	B4-S014	B4	f83r	or y qockhey dairydy	MC080|MC123|MC165|MC091	Ansatz | dies | Kurzdurchgang | Laufschluss	1	PASS
Q_CELL_HAND	B4-S015	B4	f83r	qokain cheey kain chckhal solkey lchedy	MC017|MC119|MC105|MC022|MC050|MC155	Anteil zugeben | Klarauszug | Anteil | Zielpassage | Kurzsammlung | abführen; Schluss	1	PASS
Q_CELL_HAND	B4-S016	B4	f83r	qolkain al skar cheedy	MC097|MC154|MC089|MC128	weiterer Anteil | dorthin | Quellausguss | kurz absetzen; Schluss	2	PASS
Q_CELL_HAND	B5-S001	B5	f83r	otchdy	MC067	Nachtransfer; Schluss	0	PASS
Q_CELL_HAND	B5-S002	B5	f83r	qokchdy	MC088	einführen; Schluss	0	PASS
Q_CELL_HAND	B5-S003	B5	f83r	shedal al qol lol chdal aiin qol daiiin chdy	MC113|MC154|MC153|MC092|MC001|MC039|MC153|MC172|MC074	am Ziel absetzen | dorthin | weiter | Weiterabzug | Zieltransfer | Sollmaß | weiter | Endstufe | überführen	4	PASS
Q_CELL_HAND	B6-S001	B6	f83r	solkeey qekey raly qol aiin qol dain y ldalor	MC020|MC052|MC046|MC153|MC039|MC153|MC059|MC123|MC101	Langsammlung | Kurzbearbeitung | Endposten | weiter | Sollmaß | weiter | Einlage | dies | Endziel	4	PASS
