joint_tuple_id	surface_family	occurrences	records	pages	previous_architecture	previous_parse	previous_reading_de	carrier_closure_status	carrier_rule_ids	closed_architecture	closed_parse	closed_reading_de	teaching_symbol
8aedd154964a78e555d6	dairydy	1	B4	f83r	PARTIAL_COMPOSITION	D_HULL+AIR_WATER+Y_ITEM+TERMINAL	Wasserlauf schließen; Schluss	PROMOTED_FROM_PARTIAL	C02_TERMINAL_D_FRAME	PRODUCTIVE_COMPOSITION	D_TERMINAL_FRAME+AIR_WATER+Y_ITEM+CLOSE_EXACT	Wasserlauf schliessen; Schluss	P
8c97dfde96fbc78e3355	lol	1	B5	f83r	PARTIAL_COMPOSITION	L_OUT+OL_CONTINUE	von dort weiterfuehren	PROMOTED_FROM_PARTIAL	NONE_ALREADY_COMPOSED	PRODUCTIVE_COMPOSITION	L_OUT+OL_CONTINUE	von dort weiterfuehren	P
90bcf0a9ec0ef56399e6	otal|qotal	3	B3|B4	f83r	PRODUCTIVE_COMPOSITION	OT_NEXT+AL_TO	danach dorthin	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_NEXT+AL_TO	danach dorthin	P
9247e38d29c79a0d2fa5	cheeety	1	B3	f83r	PARTIAL_COMPOSITION	EEE_FULL+TY_PART	ganzen Teilposten	PROMOTED_FROM_PARTIAL	NONE_ALREADY_COMPOSED	PRODUCTIVE_COMPOSITION	EEE_FULL+TY_PART	ganzen Teilposten	P
92e43836d82f98bf02d3	sheey	1	B4	f83r	PARTIAL_COMPOSITION	SH_REST+EE_LONG+Y_CURRENT	laenger ruhen	PROMOTED_FROM_PARTIAL	NONE_ALREADY_COMPOSED	PRODUCTIVE_COMPOSITION	SH_REST+EE_LONG+Y_CURRENT	laenger ruhen	P
93f69c38fdedee1598e9	qokeedal	1	B1	f81v	PRODUCTIVE_COMPOSITION	OK_SET+EE_HOLD+AL_TO	dort länger halten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+EE_HOLD+AL_TO	dort länger halten	P
94df4847b7b16c98394a	olkain|qolkain	2	B1|B4	f81v|f83r	PRODUCTIVE_COMPOSITION	OL_CONTINUE+AIN_PORTION	weitere Portion	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OL_CONTINUE+AIN_PORTION	weitere Portion	P
953ad19b79517fc8a211	tshol	1	H3	f11r	PARTIAL_COMPOSITION	T_LOCAL+HO_INGREDIENT+L_OUT	Zutat entnehmen	PROMOTED_FROM_PARTIAL	C01_LOCAL_FRAME	PRODUCTIVE_COMPOSITION	T_FRAME+HO_INGREDIENT+L_OUT	Zutat entnehmen	P
95987d6f198d6d247511	cheeckhody	1	H5	f56r	MEMORIZED_WHOLE_CARD	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	auftragen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	CHEECKHO_APPLY_WHOLE_CARD+DY_CLOSE	auftragen	W
97cc9ac109148723c472	ody	1	H4	f55v	MEMORIZED_WHOLE_CARD	ODY_COOL+TERMINAL_CLOSE	kühlen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	ODY_COOL+TERMINAL_CLOSE	kühlen	W
97ddca78c9ebcc956d04	ldalor	1	B6	f83r	PRODUCTIVE_COMPOSITION	LD_END+AL_TO	Endziel	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	LD_END+AL_TO	Endziel	P
98bdc4244c84cbef3321	rsheal	1	B2	f82r	PARTIAL_COMPOSITION	SH_REST+E_SHORT+AL_TO	kurz am Ziel ruhen	PROMOTED_FROM_PARTIAL	C01_LOCAL_FRAME	PRODUCTIVE_COMPOSITION	R_FRAME+SH_REST+E_SHORT+AL_TO	kurz am Ziel ruhen	P
9ad66e67803a12e745de	chokchy|okchy|qokchy	3	H1|H5	f10r|f56r	PRODUCTIVE_COMPOSITION	OK_SET+CH_WRAPPER+Y_OPEN	Posten ansetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+CH_WRAPPER+Y_OPEN	Posten ansetzen	P
9bb7122b386ebbc6138f	keol	1	H5	f56r	PRODUCTIVE_COMPOSITION	E_SHORT+OL_CONTINUE	kurz weiterfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	E_SHORT+OL_CONTINUE	kurz weiterfuehren	P
9da1b6ac2c929daea697	chkain|kain	3	B1|B3|B4	f81v|f83r	PRODUCTIVE_COMPOSITION	AIN_PORTION	eine Portion	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	AIN_PORTION	eine Portion	P
a06244ef1f2b37ca44c1	teol	1	B1	f81v	PRODUCTIVE_COMPOSITION	E_SHORT+OL_CONTINUE	kurz weiterfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	E_SHORT+OL_CONTINUE	kurz weiterfuehren	P
a48efd6c4491a046ba78	qotchy	1	H3	f11r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+CHY_ITEM	Folgeposten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+CHY_ITEM	Folgeposten	P
a6939862e33ece5a0483	etyd	1	H1	f10r	PRODUCTIVE_COMPOSITION	E_SHORT+TY_PART+D_LOCAL	kleiner Restteil	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	E_SHORT+TY_PART+D_LOCAL	kleiner Restteil	P
a7af89ab31ce5e247395	ytey	1	B1	f81v	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	fuellen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	fuellen	W
a84fbe3ad380df345b97	chkeedy	1	B3	f83r	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_2+DY_CLOSE	länger wärmen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_2+DY_CLOSE	länger wärmen; Schluss	P
a8af08e69edab8e54f15	shfydaiin	1	H3	f11r	PRODUCTIVE_COMPOSITION	SHFY_STAND+AIIN_MEASURE	Standmaß	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SHFY_STAND+AIIN_MEASURE	Standmaß	P
a8f891de626fc00028e9	octheol	1	B2	f82r	PRODUCTIVE_COMPOSITION	CTH_READY+OL_CONTINUE	bereit weiterfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CTH_READY+OL_CONTINUE	bereit weiterfuehren	P
abb23e5e6936b4147f76	shedal	2	B3|B5	f83r	PRODUCTIVE_COMPOSITION	SHED_SETTLE+AL_TO	dort absetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SHED_SETTLE+AL_TO	dort absetzen	P
ad3581d3144f69a5912d	sh	1	H5	f56r	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	Staengel	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	Staengel	W
af816c04e65874a0f2fa	qoctholy	1	H2	f10r	PRODUCTIVE_COMPOSITION	CTH_READY+OL_CONTINUE+Y_CURRENT	bereiten Posten weiterfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CTH_READY+OL_CONTINUE+Y_CURRENT	bereiten Posten weiterfuehren	P
b154ff779abe5f196c80	schedair	1	B3	f83r	PRODUCTIVE_COMPOSITION	SCHED_LEAD+AIR_WATER	Wasser weiterleiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SCHED_LEAD+AIR_WATER	Wasser weiterleiten	P
b2812c8283c3a62438bd	kchy	1	H3	f11r	PRODUCTIVE_COMPOSITION	KCH_PROCESS+Y_CURRENT	diesen Posten bearbeiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	KCH_PROCESS+Y_CURRENT	diesen Posten bearbeiten	P
b38d70daefd663d74625	ly	1	B1	f81v	MEMORIZED_WHOLE_CARD	MEMORIZED_VESSEL_CARD	Gefaess	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_VESSEL_CARD	Gefaess	W
b5df9126607030b95175	cheey|shey	4	B2|B4|H3	f11r|f82r|f83r	MEMORIZED_WHOLE_CARD	SHEY_CLEAR_LIQUID_WHOLE	Klarlauf	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	SHEY_CLEAR_LIQUID_WHOLE	Klarlauf	W
b5fcea1eaed06b2f2291	okaiin|qokaiin	9	B1|B2|B3|H4	f55v|f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	OK_SET+AIIN_TARGET_MEASURE	auf Sollmaß einstellen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+AIIN_TARGET_MEASURE	auf Sollmaß einstellen	P
b6b654722e55729cc947	otar	1	B1	f81v	PRODUCTIVE_COMPOSITION	OT_NEXT+AR_FROM	danach von dort	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_NEXT+AR_FROM	danach von dort	P
b74e9e65637b7c8538dd	kchey	1	H5	f56r	PRODUCTIVE_COMPOSITION	KCH_PROCESS+E_SHORT+Y_CURRENT	diesen Posten kurz bearbeiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	KCH_PROCESS+E_SHORT+Y_CURRENT	diesen Posten kurz bearbeiten	P
b921a237be883a820352	chey|chy|dy|shy|sy|y	18	B1|B2|B3|B4|B6|H2|H3|H4	f10r|f11r|f55v|f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	Y_CURRENT_ITEM_CARD	dieser Posten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	Y_CURRENT_ITEM_CARD	dieser Posten	P
b958a512ca6a3559e86e	lkedy	1	B4	f83r	MEMORIZED_WHOLE_CARD	LKEDY_REWASH_WHOLE+CLOSE	nachwaschen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	LKEDY_REWASH_WHOLE+CLOSE	nachwaschen	W
b9d7b6d68209a9019e7a	chochor	1	H5	f56r	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+OR_BATCH	Zutatenansatz	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+OR_BATCH	Zutatenansatz	P
ba540da978ea132f6da5	pchedal	1	B3	f83r	PRODUCTIVE_COMPOSITION	P_IN+CHED_TRANSFER+AL_TO	Einlass	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	P_IN+CHED_TRANSFER+AL_TO	Einlass	P
ba8142680851f24c9ff2	lched	1	B2	f82r	PRODUCTIVE_COMPOSITION	L_OUT+CHED_TRANSFER	abführen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	L_OUT+CHED_TRANSFER	abführen	P
bc4f1f5c006c74a4d26d	cheedy|shedy|tedy	12	B1|B2|B3|B4	f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	SHED_SETTLE+GRADE_1+DY_CLOSE	absetzen; Schluss	P
bdad9f9ea8b80f141496	cfhy	1	H3	f11r	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	auswringen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	auswringen	W
be0974b366c981dc1eef	lsho	1	B1	f81v	PRODUCTIVE_COMPOSITION	LSH_WASH	Waschgang	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	LSH_WASH	Waschgang	P
c10aec6d4dd877ec8bd8	choy	1	H5	f56r	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+Y_CURRENT	diese Zutat	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	HO_INGREDIENT+Y_CURRENT	diese Zutat	P
c1913ec4ff84148da6d3	sheckhy	1	B2	f82r	PRODUCTIVE_COMPOSITION	CKH_THROUGH+E_SHORT+Y_CURRENT	kurz durchleiten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CKH_THROUGH+E_SHORT+Y_CURRENT	kurz durchleiten	P
c1db6b0a28d5cbb5d3d2	lcheckhedy	1	B2	f82r	PRODUCTIVE_COMPOSITION	L_OUT+CKHE_STRAIN+TERMINAL	abseihen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	L_OUT+CKHE_STRAIN+TERMINAL	abseihen; Schluss	P
c205570c49d4d93c23d3	qolky	1	B1	f81v	PARTIAL_COMPOSITION	OL_CONTINUE+KY_LOCAL	weiterfuehren	PROMOTED_FROM_PARTIAL	C05_KY_PATH	PRODUCTIVE_COMPOSITION	Q_FRAME+OL_CONTINUE+KY_PATH	weiterfuehren	P
c45ebac60774620561e2	otedy	2	B3	f83r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+GRADE_1+CLOSE	kurze Folge; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+GRADE_1+CLOSE	kurze Folge; Schluss	P
c71c72da4e09e0833392	kchoar	1	H5	f56r	PRODUCTIVE_COMPOSITION	K_HULL+CHEO_EXTRACT+AR_FROM	Auszug daraus	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	K_HULL+CHEO_EXTRACT+AR_FROM	Auszug daraus	P
cb57b696b815fdef9cb7	shecthy	1	B3	f83r	PRODUCTIVE_COMPOSITION	CTH_READY+E_SHORT+Y_CURRENT	kurz bereit halten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CTH_READY+E_SHORT+Y_CURRENT	kurz bereit halten	P
cbb42a4fe68068325d6b	dshedy	1	B2	f82r	MEMORIZED_WHOLE_CARD	DSHE_FRESH_WATER+DY_CLOSE	Frischwasser	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	DSHE_FRESH_WATER+DY_CLOSE	Frischwasser	W
d225b7a7b95da7aee437	dchdy	1	B1	f81v	PRODUCTIVE_COMPOSITION	D+CHD_TRANSFER+CLOSE	umsetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	D+CHD_TRANSFER+CLOSE	umsetzen; Schluss	P
d25110e0d8488927278f	qokeeedy	1	B2	f82r	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_3+DY_CLOSE	vollständig ansetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_3+DY_CLOSE	vollständig ansetzen; Schluss	P
d4a31dbcf1ed6d9e5aa9	tshey	1	B2	f82r	PARTIAL_COMPOSITION	T_LOCAL+SHEY_CLEAR_FLOW	Klarlauf	PROMOTED_FROM_PARTIAL	C01_LOCAL_FRAME	PRODUCTIVE_COMPOSITION	T_FRAME+SHEY_CLEAR_FLOW	Klarlauf	P
d665560c8ff80799a82c	dchol|schol	2	H3|H5	f11r|f56r	MEMORIZED_WHOLE_CARD	DCHOL_SCHOL_PREVIOUS_ITEM_WHOLE	Voriges	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	DCHOL_SCHOL_PREVIOUS_ITEM_WHOLE	Voriges	W
d68bc8de3bcee09db23c	shckhedy	3	B1|B4	f81v|f83r	PRODUCTIVE_COMPOSITION	CKHE_STRAIN+TERMINAL	seihen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CKHE_STRAIN+TERMINAL	seihen; Schluss	P
d72f71baff01cd0a0406	chldaiin	1	B3	f83r	PRODUCTIVE_COMPOSITION	CHLD_SETTLE+AIIN_MEASURE	Absetzmaß	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHLD_SETTLE+AIIN_MEASURE	Absetzmaß	P
d784b2abcaf1a3703de2	chedain	1	B3	f83r	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+AIN_PORTION	Portion umsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHED_TRANSFER+AIN_PORTION	Portion umsetzen	P
d788d8d72d41b25a3c71	chealror	1	B3	f83r	PARTIAL_COMPOSITION	AL_TO+R_LOCAL+OR_BATCH	Ansatz von dort zur Zielstelle	PROMOTED_FROM_PARTIAL	C01_LOCAL_FRAME	PRODUCTIVE_COMPOSITION	AL_TO+R_FRAME+OR_BATCH	Ansatz von dort zur Zielstelle	P
d904bf7b044dd3922781	cheky	3	B1|B4	f81v|f83r	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_1+Y_OPEN	kurz wärmen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_1+Y_OPEN	kurz wärmen	P
d929a14ec45749b2e805	ykan	1	H4	f55v	PRODUCTIVE_COMPOSITION	Y_ITEM+AIN_PORTION	dieser Anteil	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	Y_ITEM+AIN_PORTION	dieser Anteil	P
daa1347f456415fe8737	solshedy	1	B2	f82r	PRODUCTIVE_COMPOSITION	OL_CONTINUE+SHED_SETTLE+CLOSE	weiter absetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OL_CONTINUE+SHED_SETTLE+CLOSE	weiter absetzen; Schluss	P
daf32e6db9e04413ce7f	okeeol	1	B4	f83r	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_2+OL_CONTINUE	länger fortführen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+GRADE_2+OL_CONTINUE	länger fortführen	P
db167f8e9b53eefb58f8	qokshedy	1	B3	f83r	PRODUCTIVE_COMPOSITION	OK_SET+SHED_SETTLE+CLOSE	absetzen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+SHED_SETTLE+CLOSE	absetzen; Schluss	P
db729b598e89e11452e0	ches	1	B2	f82r	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	teilen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	teilen	W
dcda95c81a5460feb191	cheol|chol|ol|qol|sol|tol	19	B1|B3|B4|B5|B6|H1|H2	f10r|f81v|f83r	PRODUCTIVE_COMPOSITION	OL_CONTINUE	fortsetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OL_CONTINUE	fortsetzen	P
dd0ecaf5e27d81befffc	al|chal|cheal|dal|sal|tal	10	B1|B2|B3|B4|B5|H5	f56r|f81v|f82r|f83r	PRODUCTIVE_COMPOSITION	AL_TO	dorthin	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	AL_TO	dorthin	P
de7321bface5628e35d6	lchedy	8	B2|B3|B4	f82r|f83r	PRODUCTIVE_COMPOSITION	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	L_OUT+CHED_TRANSFER+TERMINAL	abführen; Schluss	P
deb377381ceaf55ea310	cphy	1	H3	f11r	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	nachseihen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_WHOLE_CARD	nachseihen	W
dec401773c1f0347793d	cholor|olor	2	B1|H2	f10r|f81v	PRODUCTIVE_COMPOSITION	OL_CONTINUE+OR_BATCH	Fortsetzungsansatz	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OL_CONTINUE+OR_BATCH	Fortsetzungsansatz	P
dedc383b600397a301ee	cthoor	1	H1	f10r	PRODUCTIVE_COMPOSITION	CTH_READY+OR_BATCH	Ansatz bereit	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CTH_READY+OR_BATCH	Ansatz bereit	P
df1098831679a8ad1b39	os	1	H1	f10r	MEMORIZED_WHOLE_CARD	MEMORIZED_VESSEL_CARD	Gefaess	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	MEMORIZED_VESSEL_CARD	Gefaess	W
e026af581c99322fbd46	talam	1	H4	f55v	PARTIAL_COMPOSITION	AL_TO+TAM_STORE	am Ziel verwahren	PROMOTED_FROM_PARTIAL	C08_T_AM_STORE	PRODUCTIVE_COMPOSITION	T_STORE_FRAME+AL_TO+AM_STORE	am Ziel verwahren	P
e0b630cb1b5df5e7105b	checthy|cthy|shcthy	7	B3|H1|H2|H3	f10r|f11r|f83r	PRODUCTIVE_COMPOSITION	CTH_READY+Y_CURRENT	bereit	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CTH_READY+Y_CURRENT	bereit	P
e2eb77ca9d9e1a8ba29a	qolchey	1	B4	f83r	PRODUCTIVE_COMPOSITION	OL_CONTINUE+Y_CURRENT	diesen Posten weiterfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OL_CONTINUE+Y_CURRENT	diesen Posten weiterfuehren	P
e8a6105b5c3a6220b440	qotchol	1	H1	f10r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+OL_CONTINUE	danach weiterfuehren	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+OL_CONTINUE	danach weiterfuehren	P
eb2e4bc143f623ee03ac	qokylddy	1	B4	f83r	MEMORIZED_WHOLE_CARD	OK+Y_ITEM+LDDY_FASTEN_CLOSE	befestigen	UNCHANGED_WHOLE	NONE	MEMORIZED_WHOLE_CARD	OK+Y_ITEM+LDDY_FASTEN_CLOSE	befestigen	W
ecce30bc8dcc400bf2c8	qockhey	1	B4	f83r	PRODUCTIVE_COMPOSITION	OK_SET+CKH_THROUGH+E_SHORT+Y_CURRENT	kurzen Durchlauf ansetzen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OK_SET+CKH_THROUGH+E_SHORT+Y_CURRENT	kurzen Durchlauf ansetzen	P
f0db6d30cd34f4cb2a4d	chkeey	1	B2	f82r	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_2+Y_CURRENT	länger wärmen	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CHK_WARM+GRADE_2+Y_CURRENT	länger wärmen	P
f2af6326898fb5b490a4	lochedy	1	B2	f82r	PARTIAL_COMPOSITION	LO_REMAINDER+CHED_TRANSFER+TERMINAL	Rest abführen; Schluss	PROMOTED_FROM_PARTIAL	C03_O_RESIDUAL_BRANCH|C02_TERMINAL_D_FRAME	PRODUCTIVE_COMPOSITION	L_OUT+O_RESIDUAL_BRANCH+CHED_TRANSFER+CLOSE_EXACT	Rest abfuehren; Schluss	P
f329f2051370174e9a38	lcheckhy	1	B2	f82r	PRODUCTIVE_COMPOSITION	L_OUT+CKH_THROUGH+Y_ITEM	Ausgangsdurchlass	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	L_OUT+CKH_THROUGH+Y_ITEM	Ausgangsdurchlass	P
f3c23f42baf625639e1e	cthaiin	1	H2	f10r	PRODUCTIVE_COMPOSITION	CTH_READY+AIIN_MEASURE	Fertigmaß	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	CTH_READY+AIIN_MEASURE	Fertigmaß	P
f7dc90b2c31fd341f0a4	ykaiin	1	H4	f55v	PRODUCTIVE_COMPOSITION	Y_ITEM+AIIN_MEASURE	Postenmaß	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	Y_ITEM+AIIN_MEASURE	Postenmaß	P
faf321940aed922846a9	otchey	2	B4|H5	f56r|f83r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+Y_CURRENT_ITEM	Folgeposten	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+Y_CURRENT_ITEM	Folgeposten	P
fcc1deda9e24ec268eb0	daiiin	1	B5	f83r	PRODUCTIVE_COMPOSITION	DA+IIN_PORT_GRADE	Öffnungsstufe	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	DA+IIN_PORT_GRADE	Öffnungsstufe	P
ff178343c18e287ce3b7	qoteedy	2	B2|B3	f82r|f83r	PRODUCTIVE_COMPOSITION	OT_FOLLOW+GRADE_2+CLOSE	lange Folge; Schluss	UNCHANGED_PRODUCTIVE	NONE	PRODUCTIVE_COMPOSITION	OT_FOLLOW+GRADE_2+CLOSE	lange Folge; Schluss	P
