event_id	record	statement_id	checkpoint	naive_error	correction_de	result
E348	B4	B4-S014	COPY_LOCAL_ALLOGRAPH	Regelform chor schreiben	Lokale Exemplarform or kopieren.	CORRECTED
E351	B4	B4-S014	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E353	B4	B4-S015	COPY_LOCAL_ALLOGRAPH	Regelform cheey schreiben	Lokale Exemplarform shey kopieren.	CORRECTED
E356	B4	B4-S015	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B4_MAIN_RIGHT_S_RUN_MULTIPORT_STATION zurücksetzen.	CORRECTED
E356	B4	B4-S015	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E357	B4	B4-S015	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E358	B4	B4-S016	COPY_LOCAL_ALLOGRAPH	Regelform olkain schreiben	Lokale Exemplarform qolkain kopieren.	CORRECTED
E360	B4	B4-S016	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E361	B4	B4-S016	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst HOLD_STATE ausführen, danach CLOSE.	CORRECTED
E362	B5	B5-S001	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B5_LEFT_OPEN_FRINGE_STATION zurücksetzen.	CORRECTED
E362	B5	B5-S001	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst MOVE_PASS ausführen, danach CLOSE.	CORRECTED
E363	B5	B5-S002	ACTION_THEN_CLOSE	Endkarte als bloße Interpunktion lesen	Zuerst ACTIVATE_CHARGE ausführen, danach CLOSE.	CORRECTED
E365	B5	B5-S003	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E366	B5	B5-S003	COPY_LOCAL_ALLOGRAPH	Regelform ol schreiben	Lokale Exemplarform cheol kopieren.	CORRECTED
E369	B5	B5-S003	COPY_LOCAL_ALLOGRAPH	Regelform daiin schreiben	Lokale Exemplarform aiin kopieren.	CORRECTED
E370	B5	B5-S003	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E373	B6	B6-S001	RESET_OWNER	Vorigen Bildgegenstand weitertragen	Aktiven Posten auf Besitzer B6_RIGHT_S_RUN_MULTIPORT_STATION zurücksetzen.	CORRECTED
E377	B6	B6-S001	CARRY_ACROSS_LINE	Neue physische Zeile als neue Aussage lesen	Aussage und Automatenzustand aus der Vorzeile fortführen.	CORRECTED
E377	B6	B6-S001	COPY_LOCAL_ALLOGRAPH	Regelform saiin schreiben	Lokale Exemplarform daiin kopieren.	CORRECTED
