page	diagram_id	page_namespace	locus	locus_role	inventory_address	group_index_in_locus	surface_display_only	astro_local_group_id	source_event_serial	v22_local_default_English	german_group_default	competing_value_system	source_class	confidence	binding_status	cross_page_join	source_lineage
f67r2	A1	A67	f67r2.18	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L18	3	dal	ASTRO_f67r2_018_03	11886	then proceed	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] danach fortfahren	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.19	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L19	1	ydchos	ASTRO_f67r2_019_01	11887	let it settle	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] absetzen lassen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.19	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L19	2	ain	ASTRO_f67r2_019_02	11888	then proceed	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] danach fortfahren	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.19	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L19	3	ar	ASTRO_f67r2_019_03	11889	the favourable condition	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die günstige Bedingung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.19	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L19	4	amy	ASTRO_f67r2_019_04	11890	the adverse condition	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die ungünstige Bedingung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.20	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L20	1	chocfhy	ASTRO_f67r2_020_01	11891	then proceed	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] danach fortfahren	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.20	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L20	2	saral	ASTRO_f67r2_020_02	11892	the favourable condition	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die günstige Bedingung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.21	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L21	1	sain	ASTRO_f67r2_021_01	11893	the favourable condition	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die günstige Bedingung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.21	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L21	2	am	ASTRO_f67r2_021_02	11894	the adverse condition	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die ungünstige Bedingung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.21	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L21	3	ar	ASTRO_f67r2_021_03	11895	as written above	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wie oben geschrieben	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.22	SEVEN_PLANET_GOVERNOR	A67:P02	1	okal	ASTRO_f67r2_022_01	11896	sevenfold governor 2: Jupiter	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 2: Jupiter	[RIVALE_KALENDER] Wochentag Donnerstag statt Planetenregent Jupiter	SEVENFOLD_GOVERNOR	.29	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.23	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L23	1	oparchy	ASTRO_f67r2_023_01	11897	as written above	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wie oben geschrieben	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.23	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L23	2	salsain	ASTRO_f67r2_023_02	11898	choose	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] auswählen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.24	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L24	1	sodar	ASTRO_f67r2_024_01	11899	choose	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] auswählen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.24	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L24	2	ofar	ASTRO_f67r2_024_02	11900	the governing influence	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] den herrschenden Einfluss	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.24	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L24	3	ar	ASTRO_f67r2_024_03	11901	for this division	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für diesen Sektor	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.25	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L25	1	ydam	ASTRO_f67r2_025_01	11902	the governing influence	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] den herrschenden Einfluss	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.26	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L26	1	yteoor	ASTRO_f67r2_026_01	11903	for this division	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für diesen Sektor	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.26	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L26	2	yto	ASTRO_f67r2_026_02	11904	when the Moon enters	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wenn der Mond eintritt	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.26	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L26	3	ykor	ASTRO_f67r2_026_03	11905	use the indicated remedy	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] das angezeigte Heilmittel verwenden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.27	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L27	1	okeo	ASTRO_f67r2_027_01	11906	when the Moon enters	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wenn der Mond eintritt	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.27	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L27	2	r	ASTRO_f67r2_027_02	11907	use the indicated remedy	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] das angezeigte Heilmittel verwenden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.27	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L27	3	aiin	ASTRO_f67r2_027_03	11908	avoid bleeding	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Aderlass meiden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.27	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L27	4	am	ASTRO_f67r2_027_04	11909	favour washing	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Waschen begünstigen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.28	SEVEN_PLANET_GOVERNOR	A67:P03	1	okain	ASTRO_f67r2_028_01	11910	sevenfold governor 3: Mars	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 3: Mars	[RIVALE_KALENDER] Wochentag Dienstag statt Planetenregent Mars	SEVENFOLD_GOVERNOR	.29	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.28	SEVEN_PLANET_GOVERNOR	A67:P03	2	am	ASTRO_f67r2_028_02	11911	sevenfold governor 3: Mars	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 3: Mars	[RIVALE_KALENDER] Wochentag Dienstag statt Planetenregent Mars	SEVENFOLD_GOVERNOR	.29	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.29	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L29	1	ytody	ASTRO_f67r2_029_01	11912	avoid bleeding	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Aderlass meiden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.29	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L29	2	saiin	ASTRO_f67r2_029_02	11913	favour washing	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Waschen begünstigen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.30	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L30	1	ochol	ASTRO_f67r2_030_01	11914	favour washing	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Waschen begünstigen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.30	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L30	2	olol	ASTRO_f67r2_030_02	11915	favour purging	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Purgieren begünstigen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.31	SEVEN_PLANET_GOVERNOR	A67:P04	1	opcholdy	ASTRO_f67r2_031_01	11916	sevenfold governor 4: Sun	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 4: Sonne	[RIVALE_KALENDER] Wochentag Sonntag statt Planetenregent Sonne	SEVENFOLD_GOVERNOR	.29	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.32	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L32	1	dosar	ASTRO_f67r2_032_01	11917	apply while warm	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] noch warm anwenden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.32	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L32	2	odas	ASTRO_f67r2_032_02	11918	wait until the next station	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bis zur nächsten Station warten	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.32	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L32	3	air	ASTRO_f67r2_032_03	11919	with the usual measure	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] im üblichen Maß	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.32	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L32	4	alaiin	ASTRO_f67r2_032_04	11920	under the same governor	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] unter demselben Regenten	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.33	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L33	1	dokan	ASTRO_f67r2_033_01	11921	wait until the next station	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bis zur nächsten Station warten	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.33	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L33	2	oear	ASTRO_f67r2_033_02	11922	with the usual measure	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] im üblichen Maß	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.33	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L33	3	odal	ASTRO_f67r2_033_03	11923	under the same governor	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] unter demselben Regenten	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.34	SEVEN_PLANET_GOVERNOR	A67:P05	1	ofar	ASTRO_f67r2_034_01	11924	sevenfold governor 5: Venus	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 5: Venus	[RIVALE_KALENDER] Wochentag Freitag statt Planetenregent Venus	SEVENFOLD_GOVERNOR	.29	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.34	SEVEN_PLANET_GOVERNOR	A67:P05	2	oeoldan	ASTRO_f67r2_034_02	11925	sevenfold governor 5: Venus	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 5: Venus	[RIVALE_KALENDER] Wochentag Freitag statt Planetenregent Venus	SEVENFOLD_GOVERNOR	.29	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.35	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L35	1	chol	ASTRO_f67r2_035_01	11926	under the same governor	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] unter demselben Regenten	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.35	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L35	2	giin	ASTRO_f67r2_035_02	11927	at night	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bei Nacht	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.35	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L35	3	okol	ASTRO_f67r2_035_03	11928	in the morning	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] am Morgen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.36	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L36	1	ytor	ASTRO_f67r2_036_01	11929	at night	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bei Nacht	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.36	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L36	2	daiin	ASTRO_f67r2_036_02	11930	in the morning	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] am Morgen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
f67r2	A1	A67	f67r2.36	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L36	3	or	ASTRO_f67r2_036_03	11931	for the sick person	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für die kranke Person	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	SELECTOR_RULE_PROSE	.18	PAGE_LOCAL_EXEMPLAR;SURFACE_HAS_NO_IMPORTED_MEANING	NONE	V22_SELECTED_ASTRO_LEDGER+V55_SELECTED_ARCHITECTURE+V66_R1
