system	orientation_id	direction	rotation_offset	full_mapping_or_traversal	evidence_preference	teaching_default	status	cross_page_join
A68_SPATIAL	A68_SPATIAL_DESC_R22	DESC	22	S01=M23|S02=M22|S03=M21|S04=M20|S05=M19|S06=M18|S07=M17|S08=M16|S09=M15|S10=M14|S11=M13|S12=M12|S13=M11|S14=M10|S15=M09|S16=M08|S17=M07|S18=M06|S19=M05|S20=M04|S21=M03|S22=M02|S23=M01|S24=M28|S25=M27|S26=M26|S27=M25|S28=M24	NONE	NO	ALL_56_ASSIGNMENTS_STRUCTURALLY_LIVE;R0_ASC_ONLY_EDITORIAL_TEACHING_DEFAULT	NONE
A68_SPATIAL	A68_SPATIAL_DESC_R23	DESC	23	S01=M24|S02=M23|S03=M22|S04=M21|S05=M20|S06=M19|S07=M18|S08=M17|S09=M16|S10=M15|S11=M14|S12=M13|S13=M12|S14=M11|S15=M10|S16=M09|S17=M08|S18=M07|S19=M06|S20=M05|S21=M04|S22=M03|S23=M02|S24=M01|S25=M28|S26=M27|S27=M26|S28=M25	NONE	NO	ALL_56_ASSIGNMENTS_STRUCTURALLY_LIVE;R0_ASC_ONLY_EDITORIAL_TEACHING_DEFAULT	NONE
A68_SPATIAL	A68_SPATIAL_DESC_R24	DESC	24	S01=M25|S02=M24|S03=M23|S04=M22|S05=M21|S06=M20|S07=M19|S08=M18|S09=M17|S10=M16|S11=M15|S12=M14|S13=M13|S14=M12|S15=M11|S16=M10|S17=M09|S18=M08|S19=M07|S20=M06|S21=M05|S22=M04|S23=M03|S24=M02|S25=M01|S26=M28|S27=M27|S28=M26	NONE	NO	ALL_56_ASSIGNMENTS_STRUCTURALLY_LIVE;R0_ASC_ONLY_EDITORIAL_TEACHING_DEFAULT	NONE
A68_SPATIAL	A68_SPATIAL_DESC_R25	DESC	25	S01=M26|S02=M25|S03=M24|S04=M23|S05=M22|S06=M21|S07=M20|S08=M19|S09=M18|S10=M17|S11=M16|S12=M15|S13=M14|S14=M13|S15=M12|S16=M11|S17=M10|S18=M09|S19=M08|S20=M07|S21=M06|S22=M05|S23=M04|S24=M03|S25=M02|S26=M01|S27=M28|S28=M27	NONE	NO	ALL_56_ASSIGNMENTS_STRUCTURALLY_LIVE;R0_ASC_ONLY_EDITORIAL_TEACHING_DEFAULT	NONE
A68_SPATIAL	A68_SPATIAL_DESC_R26	DESC	26	S01=M27|S02=M26|S03=M25|S04=M24|S05=M23|S06=M22|S07=M21|S08=M20|S09=M19|S10=M18|S11=M17|S12=M16|S13=M15|S14=M14|S15=M13|S16=M12|S17=M11|S18=M10|S19=M09|S20=M08|S21=M07|S22=M06|S23=M05|S24=M04|S25=M03|S26=M02|S27=M01|S28=M28	NONE	NO	ALL_56_ASSIGNMENTS_STRUCTURALLY_LIVE;R0_ASC_ONLY_EDITORIAL_TEACHING_DEFAULT	NONE
A68_SPATIAL	A68_SPATIAL_DESC_R27	DESC	27	S01=M28|S02=M27|S03=M26|S04=M25|S05=M24|S06=M23|S07=M22|S08=M21|S09=M20|S10=M19|S11=M18|S12=M17|S13=M16|S14=M15|S15=M14|S16=M13|S17=M12|S18=M11|S19=M10|S20=M09|S21=M08|S22=M07|S23=M06|S24=M05|S25=M04|S26=M03|S27=M02|S28=M01	NONE	NO	ALL_56_ASSIGNMENTS_STRUCTURALLY_LIVE;R0_ASC_ONLY_EDITORIAL_TEACHING_DEFAULT	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R00	ASC	0	STEP01=R01|STEP02=R02|STEP03=R03|STEP04=R04|STEP05=R05|STEP06=R06|STEP07=R07|STEP08=R08|STEP09=R09|STEP10=R10|STEP11=R11|STEP12=R12|STEP13=R13|STEP14=R14|STEP15=R15|STEP16=R16|STEP17=R17|STEP18=R18|STEP19=R19|STEP20=R20|STEP21=R21|STEP22=R22|STEP23=R23|STEP24=R24|STEP25=R25|STEP26=R26|STEP27=R27|STEP28=R28	NONE	YES_EDITORIAL_ONLY	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R01	ASC	1	STEP01=R02|STEP02=R03|STEP03=R04|STEP04=R05|STEP05=R06|STEP06=R07|STEP07=R08|STEP08=R09|STEP09=R10|STEP10=R11|STEP11=R12|STEP12=R13|STEP13=R14|STEP14=R15|STEP15=R16|STEP16=R17|STEP17=R18|STEP18=R19|STEP19=R20|STEP20=R21|STEP21=R22|STEP22=R23|STEP23=R24|STEP24=R25|STEP25=R26|STEP26=R27|STEP27=R28|STEP28=R01	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R02	ASC	2	STEP01=R03|STEP02=R04|STEP03=R05|STEP04=R06|STEP05=R07|STEP06=R08|STEP07=R09|STEP08=R10|STEP09=R11|STEP10=R12|STEP11=R13|STEP12=R14|STEP13=R15|STEP14=R16|STEP15=R17|STEP16=R18|STEP17=R19|STEP18=R20|STEP19=R21|STEP20=R22|STEP21=R23|STEP22=R24|STEP23=R25|STEP24=R26|STEP25=R27|STEP26=R28|STEP27=R01|STEP28=R02	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R03	ASC	3	STEP01=R04|STEP02=R05|STEP03=R06|STEP04=R07|STEP05=R08|STEP06=R09|STEP07=R10|STEP08=R11|STEP09=R12|STEP10=R13|STEP11=R14|STEP12=R15|STEP13=R16|STEP14=R17|STEP15=R18|STEP16=R19|STEP17=R20|STEP18=R21|STEP19=R22|STEP20=R23|STEP21=R24|STEP22=R25|STEP23=R26|STEP24=R27|STEP25=R28|STEP26=R01|STEP27=R02|STEP28=R03	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R04	ASC	4	STEP01=R05|STEP02=R06|STEP03=R07|STEP04=R08|STEP05=R09|STEP06=R10|STEP07=R11|STEP08=R12|STEP09=R13|STEP10=R14|STEP11=R15|STEP12=R16|STEP13=R17|STEP14=R18|STEP15=R19|STEP16=R20|STEP17=R21|STEP18=R22|STEP19=R23|STEP20=R24|STEP21=R25|STEP22=R26|STEP23=R27|STEP24=R28|STEP25=R01|STEP26=R02|STEP27=R03|STEP28=R04	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R05	ASC	5	STEP01=R06|STEP02=R07|STEP03=R08|STEP04=R09|STEP05=R10|STEP06=R11|STEP07=R12|STEP08=R13|STEP09=R14|STEP10=R15|STEP11=R16|STEP12=R17|STEP13=R18|STEP14=R19|STEP15=R20|STEP16=R21|STEP17=R22|STEP18=R23|STEP19=R24|STEP20=R25|STEP21=R26|STEP22=R27|STEP23=R28|STEP24=R01|STEP25=R02|STEP26=R03|STEP27=R04|STEP28=R05	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R06	ASC	6	STEP01=R07|STEP02=R08|STEP03=R09|STEP04=R10|STEP05=R11|STEP06=R12|STEP07=R13|STEP08=R14|STEP09=R15|STEP10=R16|STEP11=R17|STEP12=R18|STEP13=R19|STEP14=R20|STEP15=R21|STEP16=R22|STEP17=R23|STEP18=R24|STEP19=R25|STEP20=R26|STEP21=R27|STEP22=R28|STEP23=R01|STEP24=R02|STEP25=R03|STEP26=R04|STEP27=R05|STEP28=R06	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R07	ASC	7	STEP01=R08|STEP02=R09|STEP03=R10|STEP04=R11|STEP05=R12|STEP06=R13|STEP07=R14|STEP08=R15|STEP09=R16|STEP10=R17|STEP11=R18|STEP12=R19|STEP13=R20|STEP14=R21|STEP15=R22|STEP16=R23|STEP17=R24|STEP18=R25|STEP19=R26|STEP20=R27|STEP21=R28|STEP22=R01|STEP23=R02|STEP24=R03|STEP25=R04|STEP26=R05|STEP27=R06|STEP28=R07	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R08	ASC	8	STEP01=R09|STEP02=R10|STEP03=R11|STEP04=R12|STEP05=R13|STEP06=R14|STEP07=R15|STEP08=R16|STEP09=R17|STEP10=R18|STEP11=R19|STEP12=R20|STEP13=R21|STEP14=R22|STEP15=R23|STEP16=R24|STEP17=R25|STEP18=R26|STEP19=R27|STEP20=R28|STEP21=R01|STEP22=R02|STEP23=R03|STEP24=R04|STEP25=R05|STEP26=R06|STEP27=R07|STEP28=R08	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R09	ASC	9	STEP01=R10|STEP02=R11|STEP03=R12|STEP04=R13|STEP05=R14|STEP06=R15|STEP07=R16|STEP08=R17|STEP09=R18|STEP10=R19|STEP11=R20|STEP12=R21|STEP13=R22|STEP14=R23|STEP15=R24|STEP16=R25|STEP17=R26|STEP18=R27|STEP19=R28|STEP20=R01|STEP21=R02|STEP22=R03|STEP23=R04|STEP24=R05|STEP25=R06|STEP26=R07|STEP27=R08|STEP28=R09	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R10	ASC	10	STEP01=R11|STEP02=R12|STEP03=R13|STEP04=R14|STEP05=R15|STEP06=R16|STEP07=R17|STEP08=R18|STEP09=R19|STEP10=R20|STEP11=R21|STEP12=R22|STEP13=R23|STEP14=R24|STEP15=R25|STEP16=R26|STEP17=R27|STEP18=R28|STEP19=R01|STEP20=R02|STEP21=R03|STEP22=R04|STEP23=R05|STEP24=R06|STEP25=R07|STEP26=R08|STEP27=R09|STEP28=R10	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R11	ASC	11	STEP01=R12|STEP02=R13|STEP03=R14|STEP04=R15|STEP05=R16|STEP06=R17|STEP07=R18|STEP08=R19|STEP09=R20|STEP10=R21|STEP11=R22|STEP12=R23|STEP13=R24|STEP14=R25|STEP15=R26|STEP16=R27|STEP17=R28|STEP18=R01|STEP19=R02|STEP20=R03|STEP21=R04|STEP22=R05|STEP23=R06|STEP24=R07|STEP25=R08|STEP26=R09|STEP27=R10|STEP28=R11	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R12	ASC	12	STEP01=R13|STEP02=R14|STEP03=R15|STEP04=R16|STEP05=R17|STEP06=R18|STEP07=R19|STEP08=R20|STEP09=R21|STEP10=R22|STEP11=R23|STEP12=R24|STEP13=R25|STEP14=R26|STEP15=R27|STEP16=R28|STEP17=R01|STEP18=R02|STEP19=R03|STEP20=R04|STEP21=R05|STEP22=R06|STEP23=R07|STEP24=R08|STEP25=R09|STEP26=R10|STEP27=R11|STEP28=R12	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R13	ASC	13	STEP01=R14|STEP02=R15|STEP03=R16|STEP04=R17|STEP05=R18|STEP06=R19|STEP07=R20|STEP08=R21|STEP09=R22|STEP10=R23|STEP11=R24|STEP12=R25|STEP13=R26|STEP14=R27|STEP15=R28|STEP16=R01|STEP17=R02|STEP18=R03|STEP19=R04|STEP20=R05|STEP21=R06|STEP22=R07|STEP23=R08|STEP24=R09|STEP25=R10|STEP26=R11|STEP27=R12|STEP28=R13	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R14	ASC	14	STEP01=R15|STEP02=R16|STEP03=R17|STEP04=R18|STEP05=R19|STEP06=R20|STEP07=R21|STEP08=R22|STEP09=R23|STEP10=R24|STEP11=R25|STEP12=R26|STEP13=R27|STEP14=R28|STEP15=R01|STEP16=R02|STEP17=R03|STEP18=R04|STEP19=R05|STEP20=R06|STEP21=R07|STEP22=R08|STEP23=R09|STEP24=R10|STEP25=R11|STEP26=R12|STEP27=R13|STEP28=R14	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R15	ASC	15	STEP01=R16|STEP02=R17|STEP03=R18|STEP04=R19|STEP05=R20|STEP06=R21|STEP07=R22|STEP08=R23|STEP09=R24|STEP10=R25|STEP11=R26|STEP12=R27|STEP13=R28|STEP14=R01|STEP15=R02|STEP16=R03|STEP17=R04|STEP18=R05|STEP19=R06|STEP20=R07|STEP21=R08|STEP22=R09|STEP23=R10|STEP24=R11|STEP25=R12|STEP26=R13|STEP27=R14|STEP28=R15	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R16	ASC	16	STEP01=R17|STEP02=R18|STEP03=R19|STEP04=R20|STEP05=R21|STEP06=R22|STEP07=R23|STEP08=R24|STEP09=R25|STEP10=R26|STEP11=R27|STEP12=R28|STEP13=R01|STEP14=R02|STEP15=R03|STEP16=R04|STEP17=R05|STEP18=R06|STEP19=R07|STEP20=R08|STEP21=R09|STEP22=R10|STEP23=R11|STEP24=R12|STEP25=R13|STEP26=R14|STEP27=R15|STEP28=R16	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R17	ASC	17	STEP01=R18|STEP02=R19|STEP03=R20|STEP04=R21|STEP05=R22|STEP06=R23|STEP07=R24|STEP08=R25|STEP09=R26|STEP10=R27|STEP11=R28|STEP12=R01|STEP13=R02|STEP14=R03|STEP15=R04|STEP16=R05|STEP17=R06|STEP18=R07|STEP19=R08|STEP20=R09|STEP21=R10|STEP22=R11|STEP23=R12|STEP24=R13|STEP25=R14|STEP26=R15|STEP27=R16|STEP28=R17	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R18	ASC	18	STEP01=R19|STEP02=R20|STEP03=R21|STEP04=R22|STEP05=R23|STEP06=R24|STEP07=R25|STEP08=R26|STEP09=R27|STEP10=R28|STEP11=R01|STEP12=R02|STEP13=R03|STEP14=R04|STEP15=R05|STEP16=R06|STEP17=R07|STEP18=R08|STEP19=R09|STEP20=R10|STEP21=R11|STEP22=R12|STEP23=R13|STEP24=R14|STEP25=R15|STEP26=R16|STEP27=R17|STEP28=R18	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R19	ASC	19	STEP01=R20|STEP02=R21|STEP03=R22|STEP04=R23|STEP05=R24|STEP06=R25|STEP07=R26|STEP08=R27|STEP09=R28|STEP10=R01|STEP11=R02|STEP12=R03|STEP13=R04|STEP14=R05|STEP15=R06|STEP16=R07|STEP17=R08|STEP18=R09|STEP19=R10|STEP20=R11|STEP21=R12|STEP22=R13|STEP23=R14|STEP24=R15|STEP25=R16|STEP26=R17|STEP27=R18|STEP28=R19	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R20	ASC	20	STEP01=R21|STEP02=R22|STEP03=R23|STEP04=R24|STEP05=R25|STEP06=R26|STEP07=R27|STEP08=R28|STEP09=R01|STEP10=R02|STEP11=R03|STEP12=R04|STEP13=R05|STEP14=R06|STEP15=R07|STEP16=R08|STEP17=R09|STEP18=R10|STEP19=R11|STEP20=R12|STEP21=R13|STEP22=R14|STEP23=R15|STEP24=R16|STEP25=R17|STEP26=R18|STEP27=R19|STEP28=R20	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R21	ASC	21	STEP01=R22|STEP02=R23|STEP03=R24|STEP04=R25|STEP05=R26|STEP06=R27|STEP07=R28|STEP08=R01|STEP09=R02|STEP10=R03|STEP11=R04|STEP12=R05|STEP13=R06|STEP14=R07|STEP15=R08|STEP16=R09|STEP17=R10|STEP18=R11|STEP19=R12|STEP20=R13|STEP21=R14|STEP22=R15|STEP23=R16|STEP24=R17|STEP25=R18|STEP26=R19|STEP27=R20|STEP28=R21	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R22	ASC	22	STEP01=R23|STEP02=R24|STEP03=R25|STEP04=R26|STEP05=R27|STEP06=R28|STEP07=R01|STEP08=R02|STEP09=R03|STEP10=R04|STEP11=R05|STEP12=R06|STEP13=R07|STEP14=R08|STEP15=R09|STEP16=R10|STEP17=R11|STEP18=R12|STEP19=R13|STEP20=R14|STEP21=R15|STEP22=R16|STEP23=R17|STEP24=R18|STEP25=R19|STEP26=R20|STEP27=R21|STEP28=R22	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R23	ASC	23	STEP01=R24|STEP02=R25|STEP03=R26|STEP04=R27|STEP05=R28|STEP06=R01|STEP07=R02|STEP08=R03|STEP09=R04|STEP10=R05|STEP11=R06|STEP12=R07|STEP13=R08|STEP14=R09|STEP15=R10|STEP16=R11|STEP17=R12|STEP18=R13|STEP19=R14|STEP20=R15|STEP21=R16|STEP22=R17|STEP23=R18|STEP24=R19|STEP25=R20|STEP26=R21|STEP27=R22|STEP28=R23	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R24	ASC	24	STEP01=R25|STEP02=R26|STEP03=R27|STEP04=R28|STEP05=R01|STEP06=R02|STEP07=R03|STEP08=R04|STEP09=R05|STEP10=R06|STEP11=R07|STEP12=R08|STEP13=R09|STEP14=R10|STEP15=R11|STEP16=R12|STEP17=R13|STEP18=R14|STEP19=R15|STEP20=R16|STEP21=R17|STEP22=R18|STEP23=R19|STEP24=R20|STEP25=R21|STEP26=R22|STEP27=R23|STEP28=R24	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R25	ASC	25	STEP01=R26|STEP02=R27|STEP03=R28|STEP04=R01|STEP05=R02|STEP06=R03|STEP07=R04|STEP08=R05|STEP09=R06|STEP10=R07|STEP11=R08|STEP12=R09|STEP13=R10|STEP14=R11|STEP15=R12|STEP16=R13|STEP17=R14|STEP18=R15|STEP19=R16|STEP20=R17|STEP21=R18|STEP22=R19|STEP23=R20|STEP24=R21|STEP25=R22|STEP26=R23|STEP27=R24|STEP28=R25	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R26	ASC	26	STEP01=R27|STEP02=R28|STEP03=R01|STEP04=R02|STEP05=R03|STEP06=R04|STEP07=R05|STEP08=R06|STEP09=R07|STEP10=R08|STEP11=R09|STEP12=R10|STEP13=R11|STEP14=R12|STEP15=R13|STEP16=R14|STEP17=R15|STEP18=R16|STEP19=R17|STEP20=R18|STEP21=R19|STEP22=R20|STEP23=R21|STEP24=R22|STEP25=R23|STEP26=R24|STEP27=R25|STEP28=R26	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_ASC_R27	ASC	27	STEP01=R28|STEP02=R01|STEP03=R02|STEP04=R03|STEP05=R04|STEP06=R05|STEP07=R06|STEP08=R07|STEP09=R08|STEP10=R09|STEP11=R10|STEP12=R11|STEP13=R12|STEP14=R13|STEP15=R14|STEP16=R15|STEP17=R16|STEP18=R17|STEP19=R18|STEP20=R19|STEP21=R20|STEP22=R21|STEP23=R22|STEP24=R23|STEP25=R24|STEP26=R25|STEP27=R26|STEP28=R27	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R00	DESC	0	STEP01=R01|STEP02=R28|STEP03=R27|STEP04=R26|STEP05=R25|STEP06=R24|STEP07=R23|STEP08=R22|STEP09=R21|STEP10=R20|STEP11=R19|STEP12=R18|STEP13=R17|STEP14=R16|STEP15=R15|STEP16=R14|STEP17=R13|STEP18=R12|STEP19=R11|STEP20=R10|STEP21=R09|STEP22=R08|STEP23=R07|STEP24=R06|STEP25=R05|STEP26=R04|STEP27=R03|STEP28=R02	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R01	DESC	1	STEP01=R02|STEP02=R01|STEP03=R28|STEP04=R27|STEP05=R26|STEP06=R25|STEP07=R24|STEP08=R23|STEP09=R22|STEP10=R21|STEP11=R20|STEP12=R19|STEP13=R18|STEP14=R17|STEP15=R16|STEP16=R15|STEP17=R14|STEP18=R13|STEP19=R12|STEP20=R11|STEP21=R10|STEP22=R09|STEP23=R08|STEP24=R07|STEP25=R06|STEP26=R05|STEP27=R04|STEP28=R03	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R02	DESC	2	STEP01=R03|STEP02=R02|STEP03=R01|STEP04=R28|STEP05=R27|STEP06=R26|STEP07=R25|STEP08=R24|STEP09=R23|STEP10=R22|STEP11=R21|STEP12=R20|STEP13=R19|STEP14=R18|STEP15=R17|STEP16=R16|STEP17=R15|STEP18=R14|STEP19=R13|STEP20=R12|STEP21=R11|STEP22=R10|STEP23=R09|STEP24=R08|STEP25=R07|STEP26=R06|STEP27=R05|STEP28=R04	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R03	DESC	3	STEP01=R04|STEP02=R03|STEP03=R02|STEP04=R01|STEP05=R28|STEP06=R27|STEP07=R26|STEP08=R25|STEP09=R24|STEP10=R23|STEP11=R22|STEP12=R21|STEP13=R20|STEP14=R19|STEP15=R18|STEP16=R17|STEP17=R16|STEP18=R15|STEP19=R14|STEP20=R13|STEP21=R12|STEP22=R11|STEP23=R10|STEP24=R09|STEP25=R08|STEP26=R07|STEP27=R06|STEP28=R05	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R04	DESC	4	STEP01=R05|STEP02=R04|STEP03=R03|STEP04=R02|STEP05=R01|STEP06=R28|STEP07=R27|STEP08=R26|STEP09=R25|STEP10=R24|STEP11=R23|STEP12=R22|STEP13=R21|STEP14=R20|STEP15=R19|STEP16=R18|STEP17=R17|STEP18=R16|STEP19=R15|STEP20=R14|STEP21=R13|STEP22=R12|STEP23=R11|STEP24=R10|STEP25=R09|STEP26=R08|STEP27=R07|STEP28=R06	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R05	DESC	5	STEP01=R06|STEP02=R05|STEP03=R04|STEP04=R03|STEP05=R02|STEP06=R01|STEP07=R28|STEP08=R27|STEP09=R26|STEP10=R25|STEP11=R24|STEP12=R23|STEP13=R22|STEP14=R21|STEP15=R20|STEP16=R19|STEP17=R18|STEP18=R17|STEP19=R16|STEP20=R15|STEP21=R14|STEP22=R13|STEP23=R12|STEP24=R11|STEP25=R10|STEP26=R09|STEP27=R08|STEP28=R07	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R06	DESC	6	STEP01=R07|STEP02=R06|STEP03=R05|STEP04=R04|STEP05=R03|STEP06=R02|STEP07=R01|STEP08=R28|STEP09=R27|STEP10=R26|STEP11=R25|STEP12=R24|STEP13=R23|STEP14=R22|STEP15=R21|STEP16=R20|STEP17=R19|STEP18=R18|STEP19=R17|STEP20=R16|STEP21=R15|STEP22=R14|STEP23=R13|STEP24=R12|STEP25=R11|STEP26=R10|STEP27=R09|STEP28=R08	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
A69_RULE_TRAVERSAL	A69_RULE_TRAVERSAL_DESC_R07	DESC	7	STEP01=R08|STEP02=R07|STEP03=R06|STEP04=R05|STEP05=R04|STEP06=R03|STEP07=R02|STEP08=R01|STEP09=R28|STEP10=R27|STEP11=R26|STEP12=R25|STEP13=R24|STEP14=R23|STEP15=R22|STEP16=R21|STEP17=R20|STEP18=R19|STEP19=R18|STEP20=R17|STEP21=R16|STEP22=R15|STEP23=R14|STEP24=R13|STEP25=R12|STEP26=R11|STEP27=R10|STEP28=R09	NONE	NO	RULES_STAY_AT_SOURCE_LOCI;56_TRAVERSALS_PUBLISHED;NO_F68_BINDING	NONE
