page	locus	locus_number	group_count	surface_sequence_ZL3b	structural_role	inventory_item	complete_local_exemplar_German	external_label_status	historical_basis_ids	strongest_rival	rotation_start_status	f68_f69_mapping	confidence
f67r2	f67r2.59	59	1	ytchodly	TWELVE_HOUSE_CONTROL_LOCAL_EXEMPLAR	H08	Externer Editionswert Haus VIII: Krise und Tod; das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S1|S4|S8	Zweite Zeichenreihe oder unabhängiges Zwölferinventar	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.31
f67r2	f67r2.60	60	1	octhys	TWELVE_HOUSE_CONTROL_LOCAL_EXEMPLAR	H09	Externer Editionswert Haus IX: Lehre und ferner Weg; das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S1|S4|S8	Zweite Zeichenreihe oder unabhängiges Zwölferinventar	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.31
f67r2	f67r2.61	61	1	ytokar	TWELVE_HOUSE_CONTROL_LOCAL_EXEMPLAR	H10	Externer Editionswert Haus X: Behandlung und leitender Meister; das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S1|S4|S8	Zweite Zeichenreihe oder unabhängiges Zwölferinventar	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.31
f67r2	f67r2.62	62	1	otolor	TWELVE_HOUSE_CONTROL_LOCAL_EXEMPLAR	H11	Externer Editionswert Haus XI: Helfer und Hoffnung; das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S1|S4|S8	Zweite Zeichenreihe oder unabhängiges Zwölferinventar	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.31
f67r2	f67r2.63	63	1	okodar	TWELVE_HOUSE_CONTROL_LOCAL_EXEMPLAR	H12	Externer Editionswert Haus XII: verborgene Gefahr und Einschließung; das Haus rahmt die Frage, nicht die Voynich-Oberfläche.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S1|S4|S8	Zweite Zeichenreihe oder unabhängiges Zwölferinventar	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.31
f67r2	f67r2.64	64	2	s air	EIGHT_ELECTION_CONDITION_LOCAL_EXEMPLAR	C01	Bedingung I: Der Mond sei frei von Saturn; andernfalls verschieben.	EXTERNAL_LOCAL_EXEMPLAR_CONDITION_NOT_VOYNICH_READING	S5|S8	Acht grafische Sektoren ohne astrologische Bedingung	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f67r2	f67r2.65	65	1	soear	EIGHT_ELECTION_CONDITION_LOCAL_EXEMPLAR	C02	Bedingung II: Der Mond sei frei von Mars; andernfalls nur mild handeln.	EXTERNAL_LOCAL_EXEMPLAR_CONDITION_NOT_VOYNICH_READING	S5|S8	Acht grafische Sektoren ohne astrologische Bedingung	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f67r2	f67r2.66	66	1	cpheey	EIGHT_ELECTION_CONDITION_LOCAL_EXEMPLAR	C03	Bedingung III: Der Mond sei nicht von der Sonne verbrannt.	EXTERNAL_LOCAL_EXEMPLAR_CONDITION_NOT_VOYNICH_READING	S5|S8	Acht grafische Sektoren ohne astrologische Bedingung	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f67r2	f67r2.67	67	1	okodar	EIGHT_ELECTION_CONDITION_LOCAL_EXEMPLAR	C04	Bedingung IV: Der Mond trenne sich vom Übeltäter.	EXTERNAL_LOCAL_EXEMPLAR_CONDITION_NOT_VOYNICH_READING	S5|S8	Acht grafische Sektoren ohne astrologische Bedingung	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f67r2	f67r2.68	68	1	oepchod	EIGHT_ELECTION_CONDITION_LOCAL_EXEMPLAR	C05	Bedingung V: Der Mond wende sich einem Wohltäter zu.	EXTERNAL_LOCAL_EXEMPLAR_CONDITION_NOT_VOYNICH_READING	S5|S8	Acht grafische Sektoren ohne astrologische Bedingung	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f67r2	f67r2.69	69	2	s ay	EIGHT_ELECTION_CONDITION_LOCAL_EXEMPLAR	C06	Bedingung VI: Trigon oder Sextil gelten als günstige Verbindung.	EXTERNAL_LOCAL_EXEMPLAR_CONDITION_NOT_VOYNICH_READING	S5|S8	Acht grafische Sektoren ohne astrologische Bedingung	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f67r2	f67r2.70	70	1	osar	EIGHT_ELECTION_CONDITION_LOCAL_EXEMPLAR	C07	Bedingung VII: Tages- oder Nachtzeichen müsse zur Arbeitszeit passen.	EXTERNAL_LOCAL_EXEMPLAR_CONDITION_NOT_VOYNICH_READING	S5|S8	Acht grafische Sektoren ohne astrologische Bedingung	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f67r2	f67r2.71	71	1	oran	EIGHT_ELECTION_CONDITION_LOCAL_EXEMPLAR	C08	Bedingung VIII: Bei unsicherem Stand werde die Maßnahme verschoben.	EXTERNAL_LOCAL_EXEMPLAR_CONDITION_NOT_VOYNICH_READING	S5|S8	Acht grafische Sektoren ohne astrologische Bedingung	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f67r2	f67r2.72	72	12	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	I72	Merke: Der Planet ist der Herr des Tages oder der Stunde; das Zeichen bezeichnet den geschonten Körperbezirk; das Haus bezeichnet die gestellte Frage; der Zustand des Mondes entscheidet, ob jetzt gehandelt, gemildert oder verschoben wird.	NONE	S1|S2|S3|S4|S8	Allgemeine astronomische Lehrprosa ohne medizinische Wahlfunktion	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.36
f67r2	f67r2.73	73	11	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	I73	Die Namen und medizinischen Zuordnungen dieser Ausgabe stammen aus einem äußeren zeitgenössischen Exemplar. Kein sichtbares Gebilde wird dadurch zum lateinischen oder deutschen Wort, und der gezeichnete Anfang bleibt unbekannt.	NONE	S1|S2|S3|S4|S8	Allgemeine astronomische Lehrprosa ohne medizinische Wahlfunktion	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.36
f67r2	f67r2.74	74	13	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	SELECTOR_INSTRUCTION_LOCAL_SOURCE_TEXT	I74	Diese Tafel nennt weder Krankheit noch Arznei des einzelnen Kranken. Der Arzt bringt Diagnose, Rezept, Dosis und Eingriff aus seinem Fall oder Buch mit und benutzt das Diagramm nur als Wahlfilter.	NONE	S1|S2|S3|S4|S8	Allgemeine astronomische Lehrprosa ohne medizinische Wahlfunktion	EDITORIAL_SOURCE_LOCUS_ORDER; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.36
f68r1	f68r1.1	1	9	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	SPATIAL_CATALOGUE_INSTRUCTION_LOCAL_SOURCE_TEXT	R01	Tafel der achtundzwanzig Häuser des Mondes: Der Kreis ist hier ein räumlicher Namenskatalog und noch kein bewiesener Lauf oder Kalender.	NONE	S5|S6	Sternnamenskatalog oder Gedächtnisbild ohne Mondhäuser	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.34
f68r1	f68r1.2	2	9	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	SPATIAL_CATALOGUE_INSTRUCTION_LOCAL_SOURCE_TEXT	R02	Jede gezeichnete Sternstelle bewahrt einen eigenen lokalen Namen; der Benutzer findet sie nach Lage und nach einem außerhalb dieser Seite erlernten Himmelsort.	NONE	S5|S6	Sternnamenskatalog oder Gedächtnisbild ohne Mondhäuser	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.34
f68r1	f68r1.3	3	8	ykor shey qocheey chokal okeey ror eckhear daram	SPATIAL_CATALOGUE_INSTRUCTION_LOCAL_SOURCE_TEXT	R03	Für die vollständige Vergleichsausgabe setzt der Herausgeber Haus eins an Quelllocus neun und zählt bis Quelllocus sechsunddreißig; weder dieser Anfang noch diese Richtung ist im Blatt bewiesen.	NONE	S5|S6	Sternnamenskatalog oder Gedächtnisbild ohne Mondhäuser	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.34
f68r1	f68r1.4	4	2	dchor okaiiin	SPATIAL_CATALOGUE_INSTRUCTION_LOCAL_SOURCE_TEXT	R04	Die Namen Alnat bis Arexe stammen aus einem lateinischen Picatrix-Vergleich und lesen kein Voynich-Gebilde.	NONE	S5|S6	Sternnamenskatalog oder Gedächtnisbild ohne Mondhäuser	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.34
f68r1	f68r1.5	5	1	yky	SPATIAL_CATALOGUE_INSTRUCTION_LOCAL_SOURCE_TEXT	R05	Der Benutzer bringt den Mondort aus Kalender oder Beobachtung mit.	NONE	S5|S6	Sternnamenskatalog oder Gedächtnisbild ohne Mondhäuser	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.34
f68r1	f68r1.6	6	1	dary	SPATIAL_CATALOGUE_INSTRUCTION_LOCAL_SOURCE_TEXT	R06	Er wählt danach genau eine gezeichnete Sternstelle.	NONE	S5|S6	Sternnamenskatalog oder Gedächtnisbild ohne Mondhäuser	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.34
f68r1	f68r1.7	7	1	chkchykoly	SPATIAL_CATALOGUE_INSTRUCTION_LOCAL_SOURCE_TEXT	R07	Ihre Wirkung wird in einem getrennten Regeltext nachgeschlagen.	NONE	S5|S6	Sternnamenskatalog oder Gedächtnisbild ohne Mondhäuser	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.34
f68r1	f68r1.8	8	1	okodaly	CENTRAL_LUNAR_CATALOGUE_OWNER	CENTRE	Der Mond als externer Editionsbesitzer eines Katalogs aus achtundzwanzig Häusern; kein Wortwert der Oberfläche.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5|S6	Beliebiger Zentralstern oder Instrumenttitel	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.49
f68r1	f68r1.9	9	1	odchecthy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S01	Räumliche Stelle S01; externer Picatrix-Vergleichsname: Alnat; dort überlieferte Operationsklasse: Arznei einnehmen oder Reise beginnen.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.10	10	1	otcheody	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S02	Räumliche Stelle S02; externer Picatrix-Vergleichsname: Albatain; dort überlieferte Operationsklasse: Wasserlauf, Brunnen oder Saat.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.11	11	1	okoaly	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S03	Räumliche Stelle S03; externer Picatrix-Vergleichsname: Alcorata; dort überlieferte Operationsklasse: Seefahrt, Feuerarbeit oder Jagd.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.12	12	1	chocfhy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S04	Räumliche Stelle S04; externer Picatrix-Vergleichsname: Aldebatam; dort überlieferte Operationsklasse: Bauten, Quellen oder Trennung.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.13	13	1	octhey	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S05	Räumliche Stelle S05; externer Picatrix-Vergleichsname: Altintas; dort überlieferte Operationsklasse: Lernen, Reise oder Bau verbessern.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.14	14	1	otshey	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S06	Räumliche Stelle S06; externer Picatrix-Vergleichsname: Achaia; dort überlieferte Operationsklasse: Ernte oder Arzneiwirkung hemmen.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.15	15	1	otydy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S07	Räumliche Stelle S07; externer Picatrix-Vergleichsname: Aldira; dort überlieferte Operationsklasse: Handel, Ernte oder sichere Schifffahrt.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.16	16	1	okear	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S08	Räumliche Stelle S08; externer Picatrix-Vergleichsname: Anathea; dort überlieferte Operationsklasse: Freundschaft, Reise oder Verwahrung.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.17	17	1	cphocthy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S09	Räumliche Stelle S09; externer Picatrix-Vergleichsname: Atraff; dort überlieferte Operationsklasse: Streit, Schaden oder Abwehr.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.18	18	1	ytchody	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S10	Räumliche Stelle S10; externer Picatrix-Vergleichsname: Algebhal; dort überlieferte Operationsklasse: Ehe, Gebäude oder Beistand.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.19	19	1	otys	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S11	Räumliche Stelle S11; externer Picatrix-Vergleichsname: Ozobea; dort überlieferte Operationsklasse: Befreiung, Handel oder festen Bau.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.20	20	1	olor	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S12	Räumliche Stelle S12; externer Picatrix-Vergleichsname: Acarfa; dort überlieferte Operationsklasse: Pflanzen, Besitz oder Schifffahrt.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.21	21	1	ockhy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S13	Räumliche Stelle S13; externer Picatrix-Vergleichsname: Alahuc; dort überlieferte Operationsklasse: Handel, Saat, Reise oder Bau.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.22	22	1	ofcheor	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S14	Räumliche Stelle S14; externer Picatrix-Vergleichsname: Acimech; dort überlieferte Operationsklasse: Kranke heilen, Reise oder Freundschaft.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.23	23	1	otchdy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S15	Räumliche Stelle S15; externer Picatrix-Vergleichsname: Algafra; dort überlieferte Operationsklasse: Brunnen, Schatzsuche oder Trennung.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.24	24	1	otykchs	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S16	Räumliche Stelle S16; externer Picatrix-Vergleichsname: Aculine; dort überlieferte Operationsklasse: Befreiung oder Zwietracht.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.25	25	1	otol	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S17	Räumliche Stelle S17; externer Picatrix-Vergleichsname: Alichil; dort überlieferte Operationsklasse: dauerhafte Freundschaft, Bau oder Schifffahrt.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.26	26	1	otor	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S18	Räumliche Stelle S18; externer Picatrix-Vergleichsname: Alcalb; dort überlieferte Operationsklasse: Bau, Befreiung oder Streit.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.27	27	1	oiinar	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S19	Räumliche Stelle S19; externer Picatrix-Vergleichsname: Exaula; dort überlieferte Operationsklasse: Krieg, Ernte, Reise oder Gefangenschaft.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.28	28	1	okoldy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S20	Räumliche Stelle S20; externer Picatrix-Vergleichsname: Nahaym; dort überlieferte Operationsklasse: Tiere zähmen, Rückkehr oder Versammlung.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.29	29	1	ykchdy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S21	Räumliche Stelle S21; externer Picatrix-Vergleichsname: Elbelda; dort überlieferte Operationsklasse: Bau, Ernte, Reise oder Trennung.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.30	30	1	oeeody	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S22	Räumliche Stelle S22; externer Picatrix-Vergleichsname: Cadaldeba; dort überlieferte Operationsklasse: Krankheit heilen oder Gefangene lösen.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.31	31	1	ocphy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S23	Räumliche Stelle S23; externer Picatrix-Vergleichsname: Cacidebehah; dort überlieferte Operationsklasse: Krankheit heilen oder Gefangene lösen.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.32	32	1	okeeodal	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S24	Räumliche Stelle S24; externer Picatrix-Vergleichsname: Zazedahot; dort überlieferte Operationsklasse: Handel, Ehe oder Sieg.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.33	33	1	okshor	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S25	Räumliche Stelle S25; externer Picatrix-Vergleichsname: Cadalhacia; dort überlieferte Operationsklasse: Körperglied binden, Streit oder Bau.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.34	34	1	osdaiin	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S26	Räumliche Stelle S26; externer Picatrix-Vergleichsname: Almiquidam; dort überlieferte Operationsklasse: Liebe, Reise oder festen Bau.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.35	35	1	otochedy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S27	Räumliche Stelle S27; externer Picatrix-Vergleichsname: Algrafaium; dort überlieferte Operationsklasse: Krankheit heilen, Handel oder Gefahr.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.36	36	1	dolchedy	SPATIAL_LUNAR_MANSION_LOCAL_EXEMPLAR	S28	Räumliche Stelle S28; externer Picatrix-Vergleichsname: Arexe; dort überlieferte Operationsklasse: Ernte, Reise, Frieden oder Gefangenschaft.	EXTERNAL_LOCAL_EXEMPLAR_LABEL_NOT_VOYNICH_READING	S5	Unbenannte Sternadresse ohne feste Wirkung	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.30
f68r1	f68r1.37	37	5	oky okchdy okardy qear oygy	CENTRAL_CATALOGUE_LEGEND_LOCAL_SOURCE_TEXT	CENTRE_LEGEND	Der Mond besitzt in dieser lokalen Editionswelt einen vollständigen Kreis aus achtundzwanzig räumlichen Häusern.	NONE	S5|S6	Zentrale Legende eines allgemeinen Sternverzeichnisses	EDITORIAL_S01_EQUALS_SOURCE_LOCUS_9; AUTHORIAL_START_AND_DIRECTION_UNPROVEN	NONE	0.38
