page	diagram_id	page_namespace	locus	locus_ordinal_on_page	locus_role	inventory_address	group_count	astro_local_group_ids	surface_sequence_display_only	german_group_parts	complete_german_locus_default	competing_locus_value	layout_class	orientation_status	cross_page_join	teaching_action
f67r2	A1	A67	f67r2.40	40	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L40	3	ASTRO_f67r2_040_01|ASTRO_f67r2_040_02|ASTRO_f67r2_040_03	yteos oiin og	einmal wiederholen | nicht überhitzen | absetzen lassen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] einmal wiederholen ; nicht überhitzen ; absetzen lassen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.41	41	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L41	2	ASTRO_f67r2_041_01|ASTRO_f67r2_041_02	ytoeopchey chekody	nicht überhitzen | absetzen lassen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] nicht überhitzen ; absetzen lassen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.42	42	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L42	3	ASTRO_f67r2_042_01|ASTRO_f67r2_042_02|ASTRO_f67r2_042_03	sosho chos ockhy	absetzen lassen | danach fortfahren | die günstige Bedingung	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] absetzen lassen ; danach fortfahren ; die günstige Bedingung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.43	43	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L43	4	ASTRO_f67r2_043_01|ASTRO_f67r2_043_02|ASTRO_f67r2_043_03|ASTRO_f67r2_043_04	daiin aiin os qsg	danach fortfahren | die günstige Bedingung | die ungünstige Bedingung | wie oben geschrieben	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] danach fortfahren ; die günstige Bedingung ; die ungünstige Bedingung ; wie oben geschrieben	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.44	44	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L44	3	ASTRO_f67r2_044_01|ASTRO_f67r2_044_02|ASTRO_f67r2_044_03	ofydy sheody aiin	die günstige Bedingung | die ungünstige Bedingung | wie oben geschrieben	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die günstige Bedingung ; die ungünstige Bedingung ; wie oben geschrieben	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.45	45	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L45	3	ASTRO_f67r2_045_01|ASTRO_f67r2_045_02|ASTRO_f67r2_045_03	ycheody es odaiiin	die ungünstige Bedingung | wie oben geschrieben | auswählen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die ungünstige Bedingung ; wie oben geschrieben ; auswählen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.46	46	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L46	2	ASTRO_f67r2_046_01|ASTRO_f67r2_046_02	yekees oraly	wie oben geschrieben | auswählen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wie oben geschrieben ; auswählen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.47	47	SEVEN_PLANET_GOVERNOR	A67:P07	1	ASTRO_f67r2_047_01	yfain	Siebenerregent 7: Mond	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Siebenerregent 7: Mond	[RIVALE_KALENDER] Wochentag Montag statt Planetenregent Mond	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.48	48	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L48	3	ASTRO_f67r2_048_01|ASTRO_f67r2_048_02|ASTRO_f67r2_048_03	todaiin dain dy	den herrschenden Einfluss | für diesen Sektor | wenn der Mond eintritt	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] den herrschenden Einfluss ; für diesen Sektor ; wenn der Mond eintritt	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.49	49	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L49	3	ASTRO_f67r2_049_01|ASTRO_f67r2_049_02|ASTRO_f67r2_049_03	os choer aiin	für diesen Sektor | wenn der Mond eintritt | das angezeigte Heilmittel verwenden	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für diesen Sektor ; wenn der Mond eintritt ; das angezeigte Heilmittel verwenden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.50	50	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L50	2	ASTRO_f67r2_050_01|ASTRO_f67r2_050_02	choeea sal	wenn der Mond eintritt | das angezeigte Heilmittel verwenden	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wenn der Mond eintritt ; das angezeigte Heilmittel verwenden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.51	51	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L51	1	ASTRO_f67r2_051_01	dadaiin	das angezeigte Heilmittel verwenden	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] das angezeigte Heilmittel verwenden	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.52	52	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H01	1	ASTRO_f67r2_052_01	qotoear	Haus 1: Leben und Leib	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 1: Leben und Leib	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.53	53	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H02	1	ASTRO_f67r2_053_01	dchdar	Haus 2: Gut und Vermögen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 2: Gut und Vermögen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.54	54	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H03	2	ASTRO_f67r2_054_01|ASTRO_f67r2_054_02	y saldal	Haus 3: Geschwister und Botschaften | seine erlaubte Anwendung	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 3: Geschwister und Botschaften ; seine erlaubte Anwendung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.55	55	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H04	1	ASTRO_f67r2_055_01	ytodal	Haus 4: Heim und Land	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 4: Heim und Land	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.56	56	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H05	2	ASTRO_f67r2_056_01|ASTRO_f67r2_056_02	tol daiin	Haus 5: Kinder und Vergnügen | seine erlaubte Anwendung	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 5: Kinder und Vergnügen ; seine erlaubte Anwendung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.57	57	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H06	2	ASTRO_f67r2_057_01|ASTRO_f67r2_057_02	otar dy	Haus 6: Krankheit und Dienst | seine erlaubte Anwendung	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 6: Krankheit und Dienst ; seine erlaubte Anwendung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.58	58	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H07	3	ASTRO_f67r2_058_01|ASTRO_f67r2_058_02|ASTRO_f67r2_058_03	cho dal g	Haus 7: Ehe und Partner | seine erlaubte Anwendung | seine Warnung	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 7: Ehe und Partner ; seine erlaubte Anwendung ; seine Warnung	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.59	59	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H08	1	ASTRO_f67r2_059_01	ytchodly	Haus 8: Tod und Erbschaft	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 8: Tod und Erbschaft	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.60	60	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H09	1	ASTRO_f67r2_060_01	octhys	Haus 9: Reisen und Lernen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 9: Reisen und Lernen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.61	61	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H10	1	ASTRO_f67r2_061_01	ytokar	Haus 10: Amt und Würde	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 10: Amt und Würde	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.62	62	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H11	1	ASTRO_f67r2_062_01	otolor	Haus 11: Freunde und Hilfe	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 11: Freunde und Hilfe	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.63	63	TWELVE_HOUSE_CONTROL_INVENTORY	A67:H12	1	ASTRO_f67r2_063_01	okodar	Haus 12: Einschließung und verborgene Feinde	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Haus 12: Einschließung und verborgene Feinde	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.64	64	EIGHT_CONDITION_CONTROL_INVENTORY	A67:C01	2	ASTRO_f67r2_064_01|ASTRO_f67r2_064_02	s air	Zentralbedingung 1: heiß und trocken | Zentralbedingung 1: heiß und trocken	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Zentralbedingung 1: heiß und trocken ; Zentralbedingung 1: heiß und trocken	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.65	65	EIGHT_CONDITION_CONTROL_INVENTORY	A67:C02	1	ASTRO_f67r2_065_01	soear	Zentralbedingung 2: warm und trocken	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Zentralbedingung 2: warm und trocken	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.66	66	EIGHT_CONDITION_CONTROL_INVENTORY	A67:C03	1	ASTRO_f67r2_066_01	cpheey	Zentralbedingung 3: warm und feucht	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Zentralbedingung 3: warm und feucht	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.67	67	EIGHT_CONDITION_CONTROL_INVENTORY	A67:C04	1	ASTRO_f67r2_067_01	okodar	Zentralbedingung 4: heiß und feucht	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Zentralbedingung 4: heiß und feucht	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.68	68	EIGHT_CONDITION_CONTROL_INVENTORY	A67:C05	1	ASTRO_f67r2_068_01	oepchod	Zentralbedingung 5: kalt und feucht	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Zentralbedingung 5: kalt und feucht	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.69	69	EIGHT_CONDITION_CONTROL_INVENTORY	A67:C06	2	ASTRO_f67r2_069_01|ASTRO_f67r2_069_02	s ay	Zentralbedingung 6: kühl und feucht | Zentralbedingung 6: kühl und feucht	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Zentralbedingung 6: kühl und feucht ; Zentralbedingung 6: kühl und feucht	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.70	70	EIGHT_CONDITION_CONTROL_INVENTORY	A67:C07	1	ASTRO_f67r2_070_01	osar	Zentralbedingung 7: kühl und trocken	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Zentralbedingung 7: kühl und trocken	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.71	71	EIGHT_CONDITION_CONTROL_INVENTORY	A67:C08	1	ASTRO_f67r2_071_01	oran	Zentralbedingung 8: kalt und trocken	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] Zentralbedingung 8: kalt und trocken	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.72	72	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L72	12	ASTRO_f67r2_072_01|ASTRO_f67r2_072_02|ASTRO_f67r2_072_03|ASTRO_f67r2_072_04|ASTRO_f67r2_072_05|ASTRO_f67r2_072_06|ASTRO_f67r2_072_07|ASTRO_f67r2_072_08|ASTRO_f67r2_072_09|ASTRO_f67r2_072_10|ASTRO_f67r2_072_11|ASTRO_f67r2_072_12	dar aldaiin ydaiin qkoy ydaiin qofair ypair ykoaiin ydoly ytalchos oly okey	für diesen Sektor | wenn der Mond eintritt | das angezeigte Heilmittel verwenden | Aderlass meiden | Waschen begünstigen | Purgieren begünstigen | noch warm anwenden | bis zur nächsten Station warten | im üblichen Maß | unter demselben Regenten | bei Nacht | am Morgen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] für diesen Sektor ; wenn der Mond eintritt ; das angezeigte Heilmittel verwenden ; Aderlass meiden ; Waschen begünstigen ; Purgieren begünstigen ; noch warm anwenden ; bis zur nächsten Station warten ; im üblichen Maß ; unter demselben Regenten ; bei Nacht ; am Morgen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.73	73	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L73	11	ASTRO_f67r2_073_01|ASTRO_f67r2_073_02|ASTRO_f67r2_073_03|ASTRO_f67r2_073_04|ASTRO_f67r2_073_05|ASTRO_f67r2_073_06|ASTRO_f67r2_073_07|ASTRO_f67r2_073_08|ASTRO_f67r2_073_09|ASTRO_f67r2_073_10|ASTRO_f67r2_073_11	sshey sy shees qeykeey ykchey ykchey qokeochy oaiin okol ar olar	wenn der Mond eintritt | das angezeigte Heilmittel verwenden | Aderlass meiden | Waschen begünstigen | Purgieren begünstigen | noch warm anwenden | bis zur nächsten Station warten | im üblichen Maß | unter demselben Regenten | bei Nacht | am Morgen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] wenn der Mond eintritt ; das angezeigte Heilmittel verwenden ; Aderlass meiden ; Waschen begünstigen ; Purgieren begünstigen ; noch warm anwenden ; bis zur nächsten Station warten ; im üblichen Maß ; unter demselben Regenten ; bei Nacht ; am Morgen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f67r2	A1	A67	f67r2.74	74	SELECTOR_RUBRIC_OR_INSTRUCTION	A67:RUBRIC:L74	13	ASTRO_f67r2_074_01|ASTRO_f67r2_074_02|ASTRO_f67r2_074_03|ASTRO_f67r2_074_04|ASTRO_f67r2_074_05|ASTRO_f67r2_074_06|ASTRO_f67r2_074_07|ASTRO_f67r2_074_08|ASTRO_f67r2_074_09|ASTRO_f67r2_074_10|ASTRO_f67r2_074_11|ASTRO_f67r2_074_12|ASTRO_f67r2_074_13	yshey qokeeody cheos oeeos qockhy chos aiin okeeody qokoaiin odain ar air ay	das angezeigte Heilmittel verwenden | Aderlass meiden | Waschen begünstigen | Purgieren begünstigen | noch warm anwenden | bis zur nächsten Station warten | im üblichen Maß | unter demselben Regenten | bei Nacht | am Morgen | für die kranke Person | an der betroffenen Stelle | einmal wiederholen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] das angezeigte Heilmittel verwenden ; Aderlass meiden ; Waschen begünstigen ; Purgieren begünstigen ; noch warm anwenden ; bis zur nächsten Station warten ; im üblichen Maß ; unter demselben Regenten ; bei Nacht ; am Morgen ; für die kranke Person ; an der betroffenen Stelle ; einmal wiederholen	[RIVALE_LEHRTAFEL] denselben lokalen Rubrikplatz als kopiertes Astronomiebeispiel lesen	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f68r1	A2	A68	f68r1.1	1	CATALOGUE_RUBRIC_OR_ANCHOR	A68:RUBRIC:L01	9	ASTRO_f68r1_001_01|ASTRO_f68r1_001_02|ASTRO_f68r1_001_03|ASTRO_f68r1_001_04|ASTRO_f68r1_001_05|ASTRO_f68r1_001_06|ASTRO_f68r1_001_07|ASTRO_f68r1_001_08|ASTRO_f68r1_001_09	shokchy chteey choteey cphol cheor opcheeol otor choctheeey okchoal	bestimmen | die Mondstation | nach ihrer gezeichneten Lage | und ihre lokale Regel nachschlagen | ohne die Kataloglage zu verändern | bestimmen | die Mondstation | nach ihrer gezeichneten Lage | und ihre lokale Regel nachschlagen	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] bestimmen ; die Mondstation ; nach ihrer gezeichneten Lage ; und ihre lokale Regel nachschlagen ; ohne die Kataloglage zu verändern ; bestimmen ; die Mondstation ; nach ihrer gezeichneten Lage ; und ihre lokale Regel nachschlagen	[RIVALE_STERNKATALOG] Anleitung eines räumlichen Sternnamenspeichers	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
f68r1	A2	A68	f68r1.2	2	CATALOGUE_RUBRIC_OR_ANCHOR	A68:RUBRIC:L02	9	ASTRO_f68r1_002_01|ASTRO_f68r1_002_02|ASTRO_f68r1_002_03|ASTRO_f68r1_002_04|ASTRO_f68r1_002_05|ASTRO_f68r1_002_06|ASTRO_f68r1_002_07|ASTRO_f68r1_002_08|ASTRO_f68r1_002_09	tochso otchl qokeeedy cheey cheeteey yteody chpor cheokorchey chod	die Mondstation | nach ihrer gezeichneten Lage | und ihre lokale Regel nachschlagen | ohne die Kataloglage zu verändern | bestimmen | die Mondstation | nach ihrer gezeichneten Lage | und ihre lokale Regel nachschlagen | ohne die Kataloglage zu verändern	[ASTRO_LOKAL_EXEMPLAR; KEINE_PROSAKARTE] die Mondstation ; nach ihrer gezeichneten Lage ; und ihre lokale Regel nachschlagen ; ohne die Kataloglage zu verändern ; bestimmen ; die Mondstation ; nach ihrer gezeichneten Lage ; und ihre lokale Regel nachschlagen ; ohne die Kataloglage zu verändern	[RIVALE_STERNKATALOG] Anleitung eines räumlichen Sternnamenspeichers	N/A	NOT_CYCLIC	NONE	Bildadresse zeigen; sichtbare Gruppenfolge kopieren; nur im Seitennamensraum den Exemplarwert aufsagen; Rücklesung an derselben Adresse prüfen
